date,EMPEROR SECURITIES LTD,UOB KAY HIAN (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,CMB INTERNATIONAL SECURITIES LTD,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,YICKO SECURITIES LTD,HANG SENG SECURITIES LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD
2024-11-04,0.0,0.0,30.739637627202782,28.133531893770165,5.5100521221146685,15.586994291387441,0.0,12.310747083643584,7.719036981881359,0.0
2024-11-07,0.0,0.0,30.72819749410743,28.147872472397967,5.520406897407269,15.58119340032254,0.0,12.306165488152834,7.716164247611959,0.0
2024-11-08,0.0,0.0,30.72819749410743,28.160277881156183,5.508001488649051,15.58119340032254,0.0,12.306165488152834,7.716164247611959,0.0
2024-11-11,0.0,0.0,30.739637627202782,28.046661702655744,5.596922313229089,15.586994291387441,0.0,12.310747083643584,7.719036981881359,0.0
2024-11-12,0.0,0.0,30.774009193688656,28.07802211454839,5.491365387004596,15.60442290967822,0.0,12.324512361784072,7.7276680332960614,0.0
2024-11-18,0.0,0.0,31.3571696506197,27.841492568126252,5.4451060686335415,15.472971090958662,0.0,12.220690543177541,7.662570078484306,0.0
2024-11-26,0.0,0.0,31.3835125225213,27.912836807753784,5.303809026661126,15.49205613368924,0.0,12.235764080111247,7.672021429263302,0.0
2024-11-27,0.0,0.0,31.38738398043941,27.916280124463434,5.2921273413145435,15.493967227718105,0.0,12.237273479216848,7.67296784684766,0.0
2024-11-28,0.0,0.0,31.65451321457864,28.26495551816677,4.271592924088835,15.687487463905194,0.0,12.390117487415568,7.731333391844997,0.0
2024-11-29,0.0,0.0,31.65056004766802,28.261425655422485,4.283547945121482,15.685528335488574,0.0,12.388570150322185,7.730367865977252,0.0
2024-12-06,0.0,0.0,31.15661205464324,28.46046527591201,4.338868988152737,15.795998403245907,0.0,12.475820394920333,7.772234883125773,0.0
2024-12-09,0.0,0.0,30.82117939739193,28.604361597606808,4.348166323277394,15.875863087315137,0.0,12.53889823456737,7.811531359841364,0.0
2024-12-10,0.0,36.26050196182704,18.04010848874417,16.795120703549838,3.228114431063166,9.342192915703542,0.0,7.378547271001523,4.559525682584611,4.395888545526109
2024-12-11,0.0,35.73947117561798,17.802881882865897,16.524465236890855,4.6259705255005015,9.207954009554088,0.0,7.2725241858898535,4.494009401159758,4.332723582521072
2024-12-12,0.0,35.90001662005077,17.021253892362648,16.458776850423277,5.199058817180686,9.249317102519747,0.0,7.305193125556999,4.514196961659717,4.3521866302461545
2024-12-13,0.0,33.04775351574035,15.797713555074699,15.151123919524037,4.941910218046095,8.514457110927154,7.660299789289557,6.724794151305523,4.15554316003053,4.0064045800620605
2024-12-16,0.0,33.07914773377405,15.772008037059013,15.165516961022565,4.939819394910258,8.522545549460556,7.5997221460157816,6.731182472185407,4.159490781703281,4.030566923869085
2024-12-17,0.0,32.81860100948401,15.647780379726225,15.046066308963438,5.688557508310562,8.45541802418706,7.5398632062814555,6.678164554135002,4.126728701295117,3.9988203076171285
2024-12-18,0.0,32.71728442861484,15.471959512122272,14.999616553426495,6.248162421136496,8.429314716377485,7.516586371292025,6.6575479288586505,3.973052796254356,3.986475271917378
2024-12-19,0.0,32.71728442861484,15.471959512122272,14.992905315594987,6.254873658968006,8.429314716377485,7.516586371292025,6.6575479288586505,3.973052796254356,3.986475271917378
2024-12-23,0.0,32.80314280888931,15.377984827775999,15.032250468729996,6.1434398737468605,8.451435357531278,7.536311783785853,6.675019008496042,3.9834790857153792,3.9969367853292823
2024-12-30,0.0,32.80755795148908,15.373324873851239,15.034273736128537,6.204834550004704,8.452572879399034,7.470028579723668,6.675917433410701,3.98401524251929,3.997474753473747
2025-01-02,0.0,32.88945300278986,15.371220827282883,15.044816450506948,6.173097332831326,8.47367240441109,7.353744363700707,6.692582026413854,3.993960241569558,4.00745335049378
2025-01-03,0.0,32.967298488943364,15.238539638888993,15.080425770326913,6.255333559440536,8.493728595305203,7.235899360650134,6.70842258482704,4.003413478041943,4.016938523575869
2025-01-07,0.0,32.967298488943364,15.238539638888993,15.080425770326913,6.322958787110164,8.493728595305203,7.168274132980507,6.70842258482704,4.003413478041943,4.016938523575869
2025-01-08,0.0,32.98960778631618,15.248851709574598,15.09063084379181,6.259566605608711,8.499476385561666,7.173124975075929,6.7129622408257745,4.0061226275895745,4.0196568256557565
2025-01-09,0.0,33.00747697555826,15.20971606873515,15.098804852409216,6.256186405213506,8.50408022180537,7.177010378275233,6.716598391744369,4.008292588621639,4.021834117637253
2025-01-10,0.0,32.95169992547643,15.184014222589065,14.992178550709074,6.563302692848742,8.489709765415057,7.097289214718002,6.705248477143103,4.001519252488626,4.015037898611898
2025-01-13,0.0,33.00524226832904,15.269619079356309,14.813429760636707,6.6890624330480195,8.503504469542825,6.973415289513624,6.7161436574733155,4.008021214943753,4.0215618271564
2025-01-14,0.0,33.056717210036936,15.157816260106227,14.83653277037145,6.679152092694643,8.516766526319259,6.984291020787291,6.726618148175721,4.0142721206855105,4.0278338508229625
2025-01-15,0.0,33.0499939835452,15.154733394037304,14.765720388956193,6.7659269734519185,8.515034347350312,6.982870523702883,6.7252500577798635,4.013455679642822,4.0270146515335075
2025-01-16,0.0,33.045513351678714,15.15267884657181,14.763718580503843,6.778566841369991,8.51387995276071,6.9819238466110916,6.724338306639033,4.012911570091035,4.026468703773775
2025-01-17,0.0,33.04327349129853,15.151651781728216,14.762717879804757,6.784885490213298,8.513302872835068,6.9814506043153814,6.723882523767823,4.012639570635637,4.026195785401297
2025-01-20,0.0,33.03655573162929,15.148571422414287,14.759716591484839,6.803836298370422,8.511572102343875,6.980031262272444,6.722515545800258,4.011823793461444,4.025377252223138
2025-01-21,0.0,33.056717210036936,15.157816260106227,14.768724119684192,6.882578044756409,8.516766526319259,6.848673719412781,6.726618148175721,4.0142721206855105,4.0278338508229625
2025-01-22,0.0,33.11285065311685,15.183555670672805,14.793802814869434,6.792379621152174,8.53122880416713,6.792379621152174,6.738040584182957,4.0210887357220875,4.034673494964391
2025-01-23,0.0,33.106104576215074,15.180462326784362,14.247509210440864,7.517632362229761,8.529490737995102,6.790995810505655,6.73666784402161,3.8572856203672123,4.03385151144036
2025-01-24,0.0,33.11285065311685,15.04770807824976,14.182488648965737,7.702558490386566,8.53122880416713,6.792379621152174,6.738040584182957,3.8580716248144347,4.034673494964391
2025-01-27,0.0,33.1016087184925,15.076549693910613,14.177673641889713,7.6999434434401035,8.528332420600325,6.790073583280513,6.735752994614269,3.8567617953033317,4.033303708468625
2025-02-04,0.0,33.08139246047854,14.86376414170999,14.169014863072658,7.9598919704905295,8.523123883150985,6.785926658559702,6.731639245291224,3.85440634206191,4.030840435184462
2025-02-05,79.83188474087213,6.6574367599259565,2.9912456044922466,2.851431375328287,1.645581804248365,1.7152288349675902,1.365628053318145,1.3547030288915998,0.7756767342847064,0.8111830636709783
2025-02-06,79.82643407998331,6.65698221184301,2.9910413719919355,2.851236688887837,1.6522971233497525,1.7151117247332968,1.3655348126857458,1.3546105341842598,0.7756237736055036,0.8111276787353331
2025-02-07,79.82534403712116,6.656891309674734,2.9910005288384665,2.851197754789917,1.6536400771315085,1.715088304605429,1.365516166087125,1.354592036758428,0.775613182337487,0.8111166026557524
2025-02-10,79.824254024028,6.656800409988992,2.990959686800422,2.851158821755285,1.6549829942372634,1.7150648851171637,1.365497519997742,1.35457353983776,0.7756025913587175,0.8111055268786588
2025-02-11,79.83406521365345,6.657618596540432,3.0172749470115354,2.8515092573490093,1.6852310457704394,1.7152756835394425,1.2973820854796738,1.3547400303114068,0.7756979205815313,0.8112052197630804
2025-02-12,79.82098416335043,6.656527725825949,3.015415115904505,2.8510420290306837,1.7027056562266583,1.7149946304897214,1.2971695055455696,1.3545180521065316,0.7755708201577721,0.8110723013621772
2025-02-13,79.83842651657115,6.657982299570364,3.0160740395711327,2.851665034154445,1.763170286922121,1.7153693883611032,1.2974529609419172,1.2728696416819651,0.7757402966473779,0.8112495355784198
2025-02-14,79.83842651657115,6.657982299570364,3.018805519488905,2.851665034154445,1.763170286922121,1.7153693883611032,1.2974529609419172,1.2728696416819651,0.7730088167296054,0.8112495355784198
2025-02-17,79.81117618844958,6.655709807360699,3.0177751454631316,2.850691708260336,1.7967003295357293,1.7147839011374437,1.2970101163061873,1.2724351877867017,0.7727449745571601,0.8109726411430266
2025-02-18,79.8100865622427,6.655618939938641,3.017733945132025,2.850652789044489,1.7980410551588086,1.7147604899616273,1.2969924088085558,1.2724178157995516,0.7727344246164659,0.8109615692971391
2025-02-19,79.79374573869109,6.654256226284154,3.0307658314969053,2.850069128303859,1.818147547366255,1.7144093990180302,1.2967268543528094,1.2721572929019143,0.7589264537054338,0.8107955278795461
2025-02-20,79.7687028014451,6.652167815475125,3.0107109767505724,2.849174645889654,1.8680651773098351,1.7138713387152325,1.2963198819900243,1.2717580315944241,0.7586882677752144,0.8105410630548152
2025-02-25,79.76108415771438,6.651532472353786,3.0281608461275424,2.8489025235435292,1.8597002584242481,1.713707648261816,1.2961960715356096,1.271636567022303,0.758615806077683,0.8104636489391075
2025-02-26,79.75020290511334,6.650625049820856,3.031840427442752,2.848513867492502,1.8689961678470917,1.7134738589897427,1.2960192404779103,1.2714630864478025,0.7585123133744401,0.8103530829935566
2025-02-27,79.7469391082464,6.650352871338416,3.035808873463932,2.848397291354793,1.868919678714591,1.7134037346463695,1.295966200568512,1.2714110515051087,0.7584812710695712,0.8103199190923118
2025-03-03,79.75673130037585,6.651169473627771,3.0361816429280606,2.8487470483968793,1.8718778498086774,1.7136141248977395,1.2961253333223348,1.271567169112017,0.758574405607598,0.795411651923075
2025-03-05,79.76543749020782,6.651895510704491,3.0365130704241063,2.849058015661739,1.8611662516104461,1.713801181834839,1.2962668174706184,1.2717059725080173,0.7586572110670147,0.7954984785109165
2025-03-07,79.76652589758324,6.651986276484284,3.0365545039487687,2.849096891343423,1.8598271374047344,1.7138245668234384,1.29628450516104,1.271723325063252,0.7586675630205666,0.7955093331672488
2025-03-10,79.75781947016895,6.651260219594815,3.036223067408432,2.84878591559261,1.870539027910665,1.7136375047817616,1.29614301715181,1.27158451787946,0.7585847553014804,0.7954225042100055
2025-03-19,79.76217244628893,6.651623228226393,3.0309310344981437,2.8489413949818894,1.870641117107361,1.713731030697918,1.2962137572953998,1.271653917683487,0.7586261569013076,0.7954659163191768
2025-03-20,79.759995898837,6.651441718957721,3.030848326555046,2.8488636531658913,1.8733188677187589,1.7136842664637737,1.2961783862584275,1.2716192168345837,0.7586054555365114,0.7954442096722771
2025-03-24,79.824254024028,6.656800409988992,3.0237316272803674,2.851158821755285,1.8816555825568884,1.7150648851171637,1.297222643997855,1.1948103299980242,0.7592166211187446,0.7960850541586835
2025-03-27,79.82643407998331,6.65698221184301,3.023814207496393,2.845774549637094,1.884438041506329,1.7151117247332968,1.2972580720514584,1.1948429611000275,0.7592373558532747,0.7961067957957898
2025-03-28,79.67737502573128,6.644551699518287,2.9759153373929776,2.83773469505581,2.0458404309696303,1.7119091147887116,1.2948357158035635,1.1926118435032822,0.8246059032222695,0.7946202340141869
2025-03-31,79.64480862274715,6.641835882785801,3.011484548973205,2.818863270047964,2.066803083935602,1.7112094089803007,1.2943064797223613,1.1921243892179645,0.8242688634021355,0.7942954501875121
2025-04-01,79.63287427751621,6.640840639482903,3.0110332942475475,2.821165326024429,2.0787533981232635,1.7109529934749796,1.2941125348735913,1.1919457558046236,0.8241453511563397,0.7941764292961092
2025-04-02,79.6307047808169,6.640659718199089,2.9891562767211206,2.821088466951859,2.1032161240819267,1.7109063807298577,1.294077278418284,1.1919132827536827,0.8241228983611176,0.794154792966168
2025-04-03,79.63721362557496,6.641202511626773,2.968966134742855,2.821319056734164,2.1265471016716706,1.7110462265852773,1.2805600740367522,1.192010707215062,0.8269148563194773,0.794219705493007
2025-04-07,79.63504389243235,6.641021570625195,2.971609766287139,2.8212421892850834,2.145560815125063,1.7109996087600505,1.2669025765500375,1.1919782306250353,0.8214432835050242,0.7941980668050235
2025-04-08,79.63829853648421,6.6412929858250465,2.971731214478508,2.8077343269303427,2.1510977691523587,1.7110695364505144,1.2669543542189319,1.1920269461737263,0.825563805007175,0.7942305252791798
2025-04-09,79.62202797599454,6.6399361316325125,2.930262927346477,2.807160690727099,2.211950005696657,1.7107199551447048,1.2666955081883562,1.1917834082417331,0.8253951375937032,0.7940682594342061
2025-04-10,79.60359604268025,6.638399033632117,2.9159673635278502,2.8065108529878544,2.24820447272341,1.710323935639372,1.2664022771852037,1.1915075188570465,0.8252040644884231,0.7938844382784663
2025-04-11,79.58517264111393,6.636862647121529,2.920738124934968,2.8058613160446098,2.319838759116941,1.7099280994430033,1.2661091819124148,1.1367754482762005,0.8250130798267993,0.7937007022096105
2025-04-14,79.61660593313903,6.639483970099093,2.9709217473292986,2.783816458437445,2.2553816316890454,1.7106034597834792,1.2666092496804422,1.13722443385287,0.8253389304369333,0.7940141855523632
2025-04-15,79.58300574274199,6.636681942520564,3.01323180532306,2.7418004989202904,2.2898254415014545,1.7098815425242726,1.2660747090346924,1.136744496821471,0.8290747288194921,0.7936790917927157
2025-04-16,79.60142814096272,6.638218245358947,2.9989507843302685,2.730180016809167,2.2944405627548363,1.7102773571632486,1.266367788345399,1.1370076379230196,0.8292666484971484,0.793862817855234
2025-04-17,79.55809488992156,6.634604546655165,2.997318222073127,2.7300547119159506,2.3639606353928246,1.7093463201228485,1.2520689605995388,1.1363886761963204,0.8247323805688265,0.7934306565538383
2025-04-22,79.55592946579296,6.634423964996077,2.948243971337389,2.7354240347983825,2.369339922678599,1.7092997948789892,1.2520348815992597,1.136357745799328,0.8655371572794881,0.7934090608395308
2025-04-23,79.55484679793217,6.634333677852807,2.8434153991245963,2.7857397002183992,2.4251041259351185,1.709276533206795,1.2520178427947861,1.1363422812322244,0.8655253782798739,0.7933982634232178
2025-04-25,79.57867229997306,6.636320562837741,2.830653994798369,2.7702384298204725,2.439443374072868,1.709788436292144,1.2387798383963782,1.1366825989681053,0.8657845903517545,0.7936358744891083
2025-04-29,79.56350896600703,6.635056043814094,2.830114627269044,2.7683495370498186,2.4730044782790173,1.7094626443139491,1.2249334234733713,1.1364660095558499,0.8656196192545157,0.793484650983306
2025-04-30,79.54077479683892,6.633160168575554,2.8293059612670333,2.782525650202463,2.49951081634324,1.7089741890730044,1.2109769333399474,1.136141280156018,0.8653722804541646,0.7932579237496509
2025-05-02,79.53752811891015,6.632889417696243,2.829190475275834,2.7824120736797573,2.503490569961249,1.7089044325387654,1.2109275039486476,1.1360949053900231,0.8653369578779099,0.7932255447214175
