date,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,CITIBANK N.A.,BOCI SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CHONG HING SECURITIES LTD,HANG SENG BANK LTD
2024-03-01,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2024-03-04,74.21976848770501,0.0,25.78023151229499,0.0,0.0,0.0,0.0,0.0
2024-03-05,53.32152825438743,28.910387237398822,17.76808450821375,0.0,0.0,0.0,0.0,0.0
2024-03-06,48.43803433061791,26.257293790035707,16.00339069968328,0.0,0.0,0.0,9.301281179663105,0.0
2024-03-07,48.418078192919,26.287675278875067,15.996797412551263,0.0,0.0,0.0,9.297449115654672,0.0
2024-03-08,48.469998390266475,26.20863128148193,16.01395127139047,0.0,0.0,0.0,9.307419056861125,0.0
2024-03-11,48.44003084919494,26.192427273632944,16.065877317363174,0.0,0.0,0.0,9.301664559808936,0.0
2024-03-14,48.45001591136371,26.218439627660484,16.02796252627519,0.0,0.0,0.0,9.30358193470062,0.0
2024-03-15,42.012434220824055,22.73478036095715,13.8983178573329,13.287057949200273,0.0,0.0,8.067409611685623,0.0
2024-03-18,38.64137684935574,21.005992400410868,12.936732293415881,12.257415606432561,0.0,7.716233945034835,7.442248905350124,0.0
2024-03-20,38.63500623445662,21.002529245133598,12.951085988745614,12.255394786243068,0.0,7.714961807265859,7.441021938155239,0.0
2024-03-21,38.60954476685948,20.98868803556868,13.008453472783641,12.247318164348755,0.0,7.709877448048292,7.436118112391157,0.0
2024-03-26,38.60318464277302,20.985230583243762,13.022783531159796,12.245300671945724,0.0,7.708607405172701,7.434893165704996,0.0
2024-03-27,38.5661907987439,20.986613427474214,13.056589716585448,12.246107589140044,0.0,7.709115372108437,7.435383095947956,0.0
2024-03-28,38.56568253335817,20.986336844048477,13.057735547300094,12.245946197193664,0.0,7.709013773365676,7.435285104733916,0.0
2024-04-02,38.55933034621385,20.982880166236754,13.072055883367707,12.243929156734533,0.0,7.7077440149958045,7.434060432451356,0.0
2024-04-03,38.444761715399814,20.964250713376973,13.096431391527386,12.266760454101174,0.0,7.779872974748433,7.447922750846225,0.0
2024-04-05,38.43841868413681,20.960791805277484,13.110769679188792,12.264736551712804,0.0,7.778589367429801,7.446693912254306,0.0
2024-04-08,38.413473656413345,20.946829428934915,13.167988700779409,12.256566780786768,0.0,7.773407903238404,7.4417335298471565,0.0
2024-04-10,38.400810537728894,20.956406895174798,13.180130485577127,12.252526366186485,0.0,7.7708453756278635,7.439280339704829,0.0
2024-04-11,38.396490255105554,20.959447007236786,13.177426693607844,12.254303820374219,0.0,7.771972679601129,7.440359544074471,0.0
2024-04-12,38.3966669308155,20.909278526346917,13.22705626305808,12.254465432691033,0.0,7.772075177999192,7.44045766908928,0.0
2024-04-16,38.380181669883406,20.909278526346917,13.243541523990169,12.254465432691033,0.0,7.772075177999192,7.44045766908928,0.0
2024-04-17,38.37083471947319,20.895962439032587,13.262038163990805,12.256324280766332,0.0,7.7732541039233825,7.441586292813708,0.0
2024-04-18,38.472280156751864,20.86156638584352,13.24020802472754,12.236149609075873,0.0,7.760458844437694,7.429336979163503,0.0
2024-04-19,38.46455443016098,20.845495914762687,13.281238703285798,12.228460405176593,0.0,7.755582167352723,7.42466837926122,0.0
2024-04-25,38.47467551695172,20.842067336787903,13.279054261971371,12.226449120332033,0.0,7.754306562382261,7.423447201574716,0.0
2024-04-30,38.47467551695172,20.825619764665834,13.29550183409344,12.226449120332033,0.0,7.754306562382261,7.423447201574716,0.0
2024-05-06,38.47265156595002,20.826304848967915,13.295939205931479,12.22685132437,0.0,7.7545616498062815,7.423691404974307,0.0
2024-05-09,38.473917212639996,20.823700247488098,13.29637660654623,12.227253554870828,0.0,7.754816754013681,7.423935624441167,0.0
2024-05-10,38.460378716329096,20.823494736408556,13.312693875290528,12.227132882941822,0.0,7.752437432116046,7.4238623569139515,0.0
2024-05-14,38.46290934374802,20.81828505720512,13.31356982787511,12.227937407461893,0.0,7.752947529296157,7.4243508344136995,0.0
2024-05-20,38.45658339951416,20.831307969970055,13.311380162513814,12.22592629464036,0.0,7.7516724121884,7.42312976117321,0.0
2024-05-22,38.41235998638254,20.80735286379597,13.296072649150927,12.326862695656335,0.0,7.742758323071748,7.4145934819424815,0.0
2024-05-23,38.369024496515294,20.866672685836964,13.247161382481586,12.342515945523953,0.0,7.7506165962276246,7.42400889341458,0.0
2024-05-24,38.36271428399215,20.912579263884222,13.212090516700146,12.340486081598335,0.0,7.749341921185728,7.422787932639424,0.0
2024-05-28,38.358929152653154,20.90393808834167,13.22723140899981,12.339268483691681,0.0,7.748577317389832,7.422055548923859,0.0
2024-05-30,36.02932060977903,19.32965864472351,12.257042121568563,11.470220989604119,6.79264489108167,7.209076180600393,6.912036562642716,0.0
2024-06-04,36.03483915734371,19.332619334484924,12.243602687287728,11.471977863145925,6.793685308532986,7.210180382098695,6.913095267106032,0.0
2024-06-05,36.0317038257496,19.33356694676945,12.244202822639933,11.472540176351542,6.794018309433909,7.210533798021573,6.913434121033991,0.0
2024-06-06,36.04694321382508,19.234782069821996,12.145484353245353,11.554012682216975,6.796891797795994,7.305527767513642,6.916358115580966,0.0
2024-06-07,35.980778650412034,19.35243567042279,12.13848710783675,11.532805164002378,6.7844160276398595,7.3074143160104885,6.903663063675699,0.0
2024-06-11,35.96427544396052,19.343559341082845,12.132919580777479,11.57338217304242,6.7813042378855295,7.30406264404542,6.900496579205795,0.0
2024-06-14,35.940759608093074,19.376625639672675,12.11918709984835,11.574868696885908,6.782175251240904,7.305000802235686,6.901382902023406,0.0
2024-06-17,35.935264792166805,19.373663237310474,12.117334253580884,11.58838760480731,6.781138355944543,7.303883974567399,6.90032778162259,0.0
2024-06-19,36.0049585312368,19.409914264844485,12.13995232492949,11.552456299336086,6.751205701281979,7.271643866014752,6.869869012356403,0.0
2024-06-20,35.99947903229,19.40696032157916,12.153323512075389,11.550698161715395,6.750178253229297,7.270537213860974,6.868823505249787,0.0
2024-06-21,35.99400120091018,19.40400727728257,12.166690629989702,11.54894055914586,6.749151117858207,7.26943089849284,6.867778316320643,0.0
2024-06-24,35.98305053780748,19.413315673054658,12.178200876451568,11.545426958183567,6.747097784590022,7.267219277498735,6.865688892413968,0.0
2024-06-28,35.98524013734222,19.41449698998944,12.178941930435998,11.546129507331516,6.777933780786941,7.267661494034326,6.829596160079563,0.0
2024-07-02,35.89962277913583,19.440463156960227,12.164764689496058,11.561572025713955,6.817465137273417,7.277381720725678,6.838730490694831,0.0
2024-07-03,35.91603611441096,19.449351351737707,12.124606352039688,11.566857985378018,6.820582087602197,7.280708945271802,6.84185716355963,0.0
2024-07-04,35.92304370623649,19.44887808248313,12.111728989472834,11.569114799554484,6.821912854035615,7.282129487236023,6.843192080981421,0.0
2024-07-05,35.85199974558024,19.410414600919616,12.042137413842575,11.546234897078275,7.051827012755233,7.267727831156553,6.829658498667514,0.0
2024-07-08,35.852436079869484,19.41065083403127,12.042283971845109,11.546375419733444,7.051912836529342,7.267816282536678,6.828524575454671,0.0
2024-07-12,35.8578911547475,19.413604233166954,12.028900894445204,11.548132241566803,7.052985809993982,7.268922106473788,6.8295635596057735,0.0
2024-07-16,35.852436079869484,19.425863872786014,12.042283971845109,11.546375419733444,7.036699797774597,7.267816282536678,6.828524575454671,0.0
2024-07-17,35.754699455169614,19.455461541828743,12.060631857831098,11.563967728654909,7.047421066755553,7.278889685624569,6.838928664135515,0.0
2024-07-18,35.74925262122422,19.452497716934,12.074028450246406,11.562206085768025,7.046347469917129,7.27778082709608,6.8378868288141295,0.0
2024-07-19,35.683955251907,19.458426270010737,12.12342387976963,11.565729908439083,7.048494990794932,7.279998882100747,6.839970816977872,0.0
2024-07-22,35.6719962912076,19.451905060313194,12.165061187290375,11.561853821596733,7.046132789800401,7.277559095930515,6.825491753861184,0.0
2024-07-23,35.661131462446704,19.461209272440318,12.176584796118522,11.55833236008657,7.043986707883293,7.275342527148407,6.8234128738761886,0.0
2024-08-01,34.59092909524509,21.878205058986122,11.81116145314467,11.211462977501395,6.832594333604539,7.057007088101668,6.618639993416517,0.0
2024-08-02,34.57050239259561,21.924337693102704,11.804186703137695,11.204842362603298,6.828559536724907,7.0528397705662815,6.614731541269505,0.0
2024-08-07,34.56153577138149,21.92239584473524,11.817902942054838,11.203849944718018,6.827954728161285,7.052215097402321,6.6141456715468046,0.0
2024-08-09,34.556434640001804,21.919160195078316,11.830918233545482,11.202196305513315,6.826946951934172,7.0511742213264545,6.613169452600455,0.0
2024-08-14,34.547471381787545,21.917219263708578,11.844628866554041,11.201204356276856,6.826342428978885,7.050549843151477,6.612583859542615,0.0
2024-08-19,34.542373530123136,21.913985141839916,11.857637141472138,11.199551497876888,6.825335128597077,7.049509458549787,6.611608101541055,0.0
2024-08-20,34.56277396902733,21.9269273594511,11.805580994062383,11.20616585997009,6.829366114834029,7.053672840284059,6.615512862371006,0.0
2024-08-23,34.529126154089326,21.899680722768142,11.882590445472518,11.210006766459442,6.822717538322729,7.046805894981121,6.609072477906712,0.0
2024-08-26,32.782577266317816,20.1749231271684,11.29555072994897,10.64298329872097,6.477611505955748,6.690365047237182,6.274773019125818,5.661216005525094
2024-08-27,32.72300304821729,20.096323604681785,11.484706835316825,10.637621176313926,6.465840050725387,6.678206965117574,6.263370172627937,5.6509281469992825
2024-08-29,32.68508032169477,19.99344676294957,11.513285189227688,10.639255889385648,6.597973428127539,6.670467583251376,6.256111545605965,5.644379279757444
2024-08-30,32.68051725064874,19.99065553474587,11.525638567660195,10.637770573148934,6.597052303834253,6.669536338255402,6.255238147677201,5.643591284029401
2024-09-02,32.67675772814476,19.991771932500026,11.526282228244002,10.638364649874255,6.597420722686914,6.669908805050017,6.25558747758325,5.643906455916782
2024-09-03,32.67219620108542,19.919183441376266,11.52467321156263,10.636879582456576,6.68025702930501,6.6689777160554895,6.254714225965434,5.643118592193177
2024-09-05,32.674020659076184,19.91471162427593,11.525316764325426,10.637473559666788,6.68063006355843,6.669350120457368,6.255063497354456,5.643433711285417
2024-09-10,32.669459896096356,19.911931853751888,11.537666394147967,10.635988741005622,6.679697556029169,6.668419187425088,6.254190392010828,5.642645979533083
2024-09-12,32.674020659076184,19.91471162427593,11.525316764325426,10.637473559666788,6.68063006355843,6.669350120457368,6.255063497354456,5.643433711285417
2024-09-13,32.67475049932663,19.912922757593897,11.525574205555616,10.637711169125625,6.680779288925262,6.669499093863886,6.2552032168324185,5.643559768776663
2024-09-17,32.67237863771575,19.90477665809029,11.538697187653655,10.636938977192585,6.680294330855681,6.669014954624172,6.254749151349086,5.643150102518781
2024-09-24,32.66325930131458,19.899220945225064,11.56338802476031,10.633970052710923,6.678429763480978,6.667153535487539,6.253003359827492,5.641575017193108
2024-09-30,32.66781833309147,19.915956089543347,11.537086653730599,10.63545430775533,6.679361917043197,6.668084115150433,6.25387613375233,5.6423624499332945
2024-10-02,32.45845319894362,19.943871440763058,11.57895968056017,10.63545430775533,6.818938673141763,6.668084115150433,6.25387613375233,5.6423624499332945
2024-10-03,32.48188591281279,19.961703055218422,11.477551071499017,10.672903670318759,6.825035417486277,6.674045981955003,6.259467661375233,5.647407229334498
2024-11-18,32.44652983476629,20.048823620849515,11.465057917851599,10.661286364101889,6.817606461989713,6.666781376345053,6.2526543184628425,5.641260105633101
2024-11-21,32.44728399051593,20.04859979910401,11.46492992384437,10.661167343267127,6.817530351360614,6.666706949502224,6.25258451486588,5.641197127539844
2024-12-27,32.456161203082615,20.02672599374037,11.468066599937993,10.664084118943723,6.81939555111436,6.668530885666736,6.254295151782236,5.6427404957319665
2025-01-02,32.37197248370647,20.17607679187953,11.48403775623584,10.640083160952958,6.804047582707589,6.653522458514264,6.240219017955316,5.630040748048031
2025-01-03,32.25839728272246,19.813567643623077,11.568651661867147,10.602753042002066,7.307552600926459,6.630178958180519,6.208610736330603,5.61028807434767
2025-01-06,32.608674419025206,19.709423116606843,11.48828040021183,10.554415406213852,7.274237685948481,6.599952169494447,6.180305864630331,5.584710937869013
2025-01-07,32.47855338841334,19.630775011635055,11.456197719904626,10.512299268878289,7.630488860046844,6.573615846611521,6.1556440903346825,5.562425814175641
2025-01-08,32.54287518043499,19.62807420157239,11.372073325900597,10.510852982441286,7.629439054265662,6.572711445852196,6.182313276177937,5.561660533354947
2025-01-09,32.538398534243875,19.625374134564595,11.384265114984137,10.5094070939109,7.628389537310161,6.571807293914292,6.1814628279914565,5.560895463080582
2025-01-10,32.538398534243875,19.597861837840405,11.411777411708329,10.5094070939109,7.628389537310161,6.571807293914292,6.1814628279914565,5.560895463080582
2025-01-23,32.47139633242289,19.55750644380536,11.319639473896595,10.487766403316247,7.88723780254524,6.558274803734357,6.168734124717566,5.549444615561747
2025-02-03,32.43132729826915,19.533372883744182,11.429069211943874,10.474824715625678,7.877505113576355,6.550182027728971,6.161122033885431,5.542596715226361
2025-02-05,32.32054151378251,19.466646658860032,11.376363335282601,10.439042594751994,8.20586065403474,6.527806531105032,6.140075570644366,5.52366314153873
2025-02-10,32.31507589550705,19.466646658860032,11.376363335282601,10.439042594751994,8.20586065403474,6.527806531105032,6.140075570644366,5.529128759814183
2025-02-11,31.384306506389937,19.455481354243044,11.369838299702621,10.433055169566614,9.102463857239526,6.592343480082905,6.136553864244751,5.525957468530599
2025-02-12,31.383556874025302,19.455693907053494,11.369962516165884,10.43316915159345,9.102563302441604,6.592415502003544,6.136620906624558,5.526017840092163
2025-02-14,31.339474617172776,19.428365873475347,11.358083088774453,10.41851441872896,9.226149333318714,6.583155603432951,6.128001230400532,5.518255834696267
2025-02-17,31.326658402918895,19.434052281570434,11.38070142127274,10.414253788497321,9.222376318357918,6.580463435369803,6.125495196790325,5.5159991552225645
2025-02-18,31.33257973518032,19.41282259815951,11.384239648085234,10.417491549565169,9.225243528203485,6.582509282220872,6.127399595345636,5.517714063239765
2025-02-19,31.33685277726299,19.38819466725978,11.399429892469355,10.418912255429907,9.22650163890334,6.583406984848943,6.1282352314965545,5.51846655232913
2025-02-20,31.337405914014976,19.388795930025253,11.422247154713409,10.41982171056272,9.227307009854519,6.5567038695035675,6.128770158257595,5.518948253067961
2025-02-21,31.213348032330472,19.345605560601587,11.649951171677511,10.403929133286416,9.21050966947316,6.546703417881801,6.1194224020239085,5.510530612725144
2025-02-24,31.213518059659712,19.345166214868367,11.650014632030478,10.4039858062291,9.210559841545644,6.546739079499909,6.119455736129766,5.510560630037025
2025-02-25,31.205895734819933,19.343480310342226,11.662616321109,10.403079113230662,9.209757153972289,6.546168540228081,6.118922434011371,5.510080392286438
2025-02-26,31.201277449425724,19.352440045754054,11.640771787638638,10.407897730916181,9.214023035084834,6.549200669769441,6.1217566667934085,5.512632614617721
2025-02-27,31.188106037021946,19.345632294305503,11.67671029718117,10.403504105895781,9.210133396351623,6.546435968129375,6.119172407805148,5.510305493309456
2025-03-03,31.183859566196187,19.342998256090866,11.68873610831933,10.402087598698488,9.208879374619025,6.545544626753326,6.118339241242334,5.509555228080443
