date,STANDARD CHARTERED BANK (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,QUAM SECURITIES LTD,CMB WING LUNG BANK LTD,FULBRIGHT SECURITIES LTD,PHILLIP SECURITIES (HONG KONG) LTD,JIN YI FINANCIAL GROUP LTD,TOTAL_CCASS_PCT
2024-07-23,62.0339030148482,14.735339099617493,5.50322817150082,2.3125699365908243,0.0,1.4962556203101738,0.0,1.1551093388794542,0.0,0.42835660901451256,87.66476179076147
2024-07-29,62.0339030148482,14.735339099617493,5.50322817150082,2.3121424349850215,0.0,1.4962556203101738,0.0,1.1551093388794542,0.0,0.42835660901451256,87.66433428915568
2024-08-19,63.21124243722941,13.557999677236287,5.50322817150082,2.3121424349850215,0.0,1.4962556203101738,0.0,1.1551093388794542,0.0,0.42835660901451256,87.66433428915568
2024-08-20,63.21124243722941,13.557999677236287,5.498098152231185,2.3121424349850215,0.0,1.4962556203101738,0.0,1.1551093388794542,0.0,0.42835660901451256,87.65920426988603
2024-08-23,63.21124243722941,13.557999677236287,5.489548120115127,2.3121424349850215,0.0,1.4962556203101738,0.0,1.1551093388794542,0.0,0.42835660901451256,87.65065423776997
2024-09-20,63.21124243722941,13.557999677236287,5.489548120115127,2.3121424349850215,0.0,1.4962556203101738,0.0,1.1551093388794542,0.0,0.4292116122261184,87.65150924098158
2024-10-03,63.21124243722941,13.557999677236287,5.489120618509323,2.311287431773416,0.0,1.4962556203101738,0.0,1.1551093388794542,0.0,0.4292116122261184,87.65022673616419
2024-10-04,63.21124243722941,13.557999677236287,5.489120618509323,2.311287431773416,0.0,1.4962556203101738,1.4180228264482417,1.1551093388794542,0.0,0.4292116122261184,89.06824956261242
2024-10-07,63.21124243722941,13.557999677236287,5.489120618509323,2.3087224221385982,0.0,1.4962556203101738,1.4180228264482417,1.1551093388794542,0.0,0.4292116122261184,89.0656845529776
2024-10-09,63.21124243722941,13.557999677236287,5.484631851648393,2.3087224221385982,0.0,1.4962556203101738,1.4180228264482417,1.1551093388794542,0.0,0.4292116122261184,89.06119578611667
2024-10-16,63.21124243722941,13.557999677236287,5.484631851648393,2.2991036360080326,0.0,1.4962556203101738,1.4180228264482417,1.1551093388794542,0.0,0.4292116122261184,89.05157699998611
2024-10-24,63.202692405113346,13.557999677236287,5.484631851648393,2.2991036360080326,0.0,1.4962556203101738,1.4180228264482417,1.1551093388794542,0.0,0.44887668609305215,89.06269204173698
2024-10-25,63.202692405113346,13.557999677236287,5.499166906245692,2.3333037644722654,2.248230944917487,1.498820629944991,1.4180228264482417,1.1551093388794542,0.0,0.5070169044822475,91.42036339774002
2024-10-28,63.202692405113346,13.557999677236287,5.533367034709924,2.2905536038919747,2.248230944917487,1.4971106235217797,1.4180228264482417,1.1551093388794542,0.0,0.5070169044822475,91.41010335920075
2024-10-29,63.202692405113346,13.557999677236287,5.5290920186518955,2.2905536038919747,2.248230944917487,1.4962556203101738,1.4180228264482417,1.1551093388794542,0.0,0.5070169044822475,91.4049733399311
2024-10-31,63.202692405113346,13.557999677236287,5.516266970477808,2.2905536038919747,2.248230944917487,1.4962556203101738,1.4180228264482417,1.1491243163982134,0.0,0.5010318820010068,91.38017824679454
2024-11-04,63.202692405113346,13.557999677236287,5.516266970477808,2.2888435974687633,2.248230944917487,1.4962556203101738,1.4180228264482417,1.1491243163982134,0.0,0.5010318820010068,91.37846824037132
2024-11-08,63.202692405113346,13.557999677236287,5.503441922303721,2.2888435974687633,2.248230944917487,1.4962556203101738,1.4180228264482417,1.1491243163982134,0.0,0.5010318820010068,91.36564319219724
2024-11-21,63.202692405113346,13.557999677236287,5.503441922303721,2.2888435974687633,2.248230944917487,1.4962556203101738,1.4180228264482417,1.1491243163982134,0.0,0.50445189484743,91.36906320504366
2024-11-22,63.202692405113346,13.557999677236287,5.508571941573356,2.2888435974687633,2.248230944917487,1.4962556203101738,1.4180228264482417,1.1533993324562424,0.0,0.5130019269634881,91.38701827248738
2024-11-25,63.202692405113346,13.557999677236287,5.508571941573356,2.2888435974687633,2.248230944917487,1.4962556203101738,1.4180228264482417,1.1533993324562424,0.0,0.5189869494447288,91.39300329496862
2024-12-04,63.202692405113346,13.557999677236287,5.508571941573356,2.2888435974687633,2.248230944917487,1.4962556203101738,1.4180228264482417,1.1533993324562424,0.0,0.5249719719259696,91.39898831744986
2024-12-06,63.21979246934546,13.557999677236287,5.508571941573356,2.2888435974687633,2.248230944917487,1.4962556203101738,1.4180228264482417,1.1533993324562424,0.0,0.5249719719259696,91.41608838168199
2024-12-09,63.230052507884736,13.557999677236287,5.508571941573356,2.2888435974687633,2.248230944917487,1.4962556203101738,1.4180228264482417,1.1533993324562424,0.0,0.5249719719259696,91.42634842022125
2024-12-10,63.230052507884736,13.557999677236287,5.508571941573356,2.2888435974687633,2.248230944917487,1.4962556203101738,1.4180228264482417,1.1533993324562424,0.0,0.5283919847723928,91.42976843306768
2024-12-11,63.230052507884736,13.557999677236287,5.508571941573356,2.2931186135267922,2.248230944917487,1.4962556203101738,1.4180228264482417,1.1533993324562424,0.0,0.5283919847723928,91.4340434491257
2024-12-12,63.230052507884736,13.557999677236287,5.508571941573356,2.292263610315186,2.248230944917487,1.4962556203101738,1.4180228264482417,1.1533993324562424,0.0,0.5283919847723928,91.4331884459141
2024-12-16,63.230052507884736,13.557999677236287,5.508571941573356,2.3008136424312444,2.248230944917487,1.4962556203101738,1.4180228264482417,1.1533993324562424,0.9075859091195712,0.5574620939669905,92.37839449634433
2024-12-19,63.230052507884736,13.557999677236287,5.508571941573356,2.3008136424312444,2.248230944917487,1.4962556203101738,1.4180228264482417,1.1533993324562424,0.9075859091195712,0.5591721003902022,92.38010450276754
2024-12-20,63.19157736336247,13.557999677236287,5.508571941573356,2.3008136424312444,2.248230944917487,1.4962556203101738,1.4180228264482417,1.1533993324562424,0.9272509829865048,0.6002122545472811,92.40233458626929
2024-12-30,63.19157736336247,13.557999677236287,5.508571941573356,2.3008136424312444,2.248230944917487,1.4962556203101738,1.4180228264482417,1.1533993324562424,0.9828261917408827,0.6002122545472811,92.45790979502367
2025-01-03,63.194142372997284,13.557999677236287,5.503441922303721,2.3008136424312444,2.248230944917487,1.4962556203101738,1.4180228264482417,1.1533993324562424,0.9828261917408827,0.6019222609704927,92.45705479181207
2025-01-07,63.194142372997284,13.557999677236287,5.502586919092114,2.3008136424312444,2.248230944917487,1.4962556203101738,1.4180228264482417,1.1533993324562424,0.9828261917408827,0.6036322673937045,92.45790979502367
2025-01-08,63.194142372997284,13.557999677236287,5.502586919092114,2.3008136424312444,2.248230944917487,1.4962556203101738,1.4180228264482417,1.1533993324562424,0.9828261917408827,0.6053422738169161,92.45961980144688
2025-01-09,63.194142372997284,13.557999677236287,5.504296925515327,2.3008136424312444,2.248230944917487,1.4962556203101738,1.4180228264482417,1.1533993324562424,0.9828261917408827,0.6061972770285218,92.4621848110817
2025-01-10,63.194142372997284,13.557999677236287,5.504296925515327,2.3008136424312444,2.248230944917487,1.4962556203101738,1.4180228264482417,1.1533993324562424,0.9828261917408827,0.6498024408204183,92.5057899748736
2025-01-13,63.194142372997284,13.557999677236287,5.504296925515327,2.3008136424312444,2.248230944917487,1.4962556203101738,1.4180228264482417,1.1533993324562424,0.9828261917408827,0.6771625435918044,92.53315007764498
2025-01-21,63.194142372997284,13.557999677236287,5.5077169383617495,2.3008136424312444,2.248230944917487,1.4962556203101738,1.4180228264482417,1.1533993324562424,0.9828261917408827,0.6771625435918044,92.5365700904914
2025-01-22,63.194142372997284,13.557999677236287,5.5077169383617495,2.3008136424312444,2.248230944917487,1.4962556203101738,1.4180228264482417,1.1533993324562424,0.9828261917408827,0.7070876559980078,92.5664952028976
2025-01-23,63.194142372997284,13.557999677236287,5.5077169383617495,2.3008136424312444,2.248230944917487,1.4962556203101738,1.4180228264482417,1.1533993324562424,0.9828261917408827,0.7241877202301241,92.58359526712972
2025-01-27,63.194142372997284,13.557999677236287,5.5077169383617495,2.298248632796427,2.248230944917487,1.4962556203101738,1.4180228264482417,1.1533993324562424,0.9828261917408827,0.7241877202301241,92.5810302574949
2025-02-04,63.194142372997284,13.557999677236287,5.5077169383617495,2.298248632796427,2.248230944917487,1.4962556203101738,1.4180228264482417,1.1533993324562424,0.9828261917408827,0.7327377523461823,92.58958028961096
2025-02-11,63.194142372997284,13.557999677236287,5.511991954419779,2.298248632796427,2.248230944917487,1.4962556203101738,1.4180228264482417,1.1533993324562424,0.9828261917408827,0.7327377523461823,92.593855305669
2025-02-14,63.21380744686422,13.557999677236287,5.511991954419779,2.298248632796427,2.248230944917487,1.4962556203101738,1.4180228264482417,1.1533993324562424,0.9828261917408827,0.7327377523461823,92.61352037953593
2025-02-17,63.21380744686422,13.557999677236287,5.511991954419779,2.298248632796427,2.248230944917487,1.4962556203101738,1.4180228264482417,1.1533993324562424,0.9828261917408827,0.7412877844622404,92.62207041165198
2025-02-19,63.21380744686422,13.557999677236287,5.511991954419779,2.298248632796427,2.248230944917487,1.4962556203101738,1.4180228264482417,1.1533993324562424,0.9828261917408827,0.7481278101550869,92.62891043734484
2025-02-26,63.21380744686422,13.557999677236287,5.511991954419779,2.298248632796427,2.248230944917487,1.4962556203101738,1.417167823236636,1.1533993324562424,0.9828261917408827,0.7481278101550869,92.62805543413323
2025-02-28,63.214662450075835,13.557999677236287,5.511991954419779,2.298248632796427,2.248230944917487,1.4962556203101738,1.417167823236636,1.1533993324562424,0.9896662174337292,0.7481278101550869,92.63575046303768
2025-03-04,63.214662450075835,13.557999677236287,5.511991954419779,2.302523648854456,2.248230944917487,1.4962556203101738,1.417167823236636,1.1533993324562424,0.9828261917408827,0.7481278101550869,92.63318545340286
2025-03-05,63.214662450075835,13.557999677236287,5.511991954419779,2.302523648854456,2.248230944917487,1.4962556203101738,1.417167823236636,1.1533993324562424,0.9905212206453351,0.7609528583291741,92.6537055304814
2025-03-07,63.214662450075835,13.557999677236287,5.511991954419779,2.302523648854456,2.248230944917487,1.4962556203101738,1.417167823236636,1.1533993324562424,0.9828261917408827,0.7609528583291741,92.64601050157695
2025-03-11,63.214662450075835,13.557999677236287,5.511991954419779,2.302523648854456,2.248230944917487,1.4962556203101738,1.417167823236636,1.1533993324562424,0.9905212206453351,0.7609528583291741,92.6537055304814
2025-03-13,63.214662450075835,13.557999677236287,5.511991954419779,2.302523648854456,2.248230944917487,1.4962556203101738,1.417167823236636,1.1533993324562424,0.9828261917408827,0.7609528583291741,92.64601050157695
2025-03-14,63.214662450075835,13.557999677236287,5.511991954419779,2.298248632796427,2.248230944917487,1.4962556203101738,1.417167823236636,1.1533993324562424,0.9828261917408827,0.7609528583291741,92.64173548551892
2025-03-17,63.214662450075835,13.557999677236287,5.511991954419779,2.3050886584892734,2.248230944917487,1.4962556203101738,1.417167823236636,1.1533993324562424,0.9905212206453351,0.7609528583291741,92.65627054011621
2025-03-18,63.214662450075835,13.557999677236287,5.510923200405272,2.298248632796427,2.248230944917487,1.4962556203101738,1.417167823236636,1.1533993324562424,0.9905212206453351,0.7609528583291741,92.64836176040886
2025-03-21,63.214662450075835,13.557999677236287,5.510923200405272,2.298248632796427,2.248230944917487,1.4962556203101738,1.417167823236636,1.1533993324562424,0.9905212206453351,0.7558228390595392,92.64323174113923
2025-03-26,63.214662450075835,13.557999677236287,5.510923200405272,2.298248632796427,2.248230944917487,1.4962556203101738,1.417167823236636,1.1533993324562424,0.9828261917408827,0.7558228390595392,92.63553671223478
2025-03-27,63.214662450075835,13.557999677236287,5.510923200405272,2.298248632796427,2.248230944917487,1.4962556203101738,1.417167823236636,1.1533993324562424,0.9828261917408827,0.7866029546773484,92.66631682785258
2025-03-28,63.214662450075835,13.557999677236287,5.504083174712425,2.298248632796427,2.248230944917487,1.4962556203101738,1.417167823236636,1.1533993324562424,0.9905212206453351,0.7908779707353776,92.67144684712221
2025-03-31,63.214662450075835,13.557999677236287,5.496388145807972,2.298248632796427,2.248230944917487,1.4962556203101738,1.417167823236636,1.1533993324562424,0.9905212206453351,0.7908779707353776,92.66375181821776
2025-04-01,63.214662450075835,13.557999677236287,5.496388145807972,2.298248632796427,2.248230944917487,1.4962556203101738,1.417167823236636,1.1533993324562424,0.9828261917408827,0.7908779707353776,92.65605678931331
2025-04-03,63.214662450075835,13.557999677236287,5.496388145807972,2.298248632796427,2.248230944917487,1.4962556203101738,1.417167823236636,1.1533993324562424,0.9930862302801525,0.7908779707353776,92.66631682785258
2025-04-09,63.214662450075835,13.557999677236287,5.496388145807972,2.298248632796427,2.248230944917487,1.4962556203101738,1.417167823236636,1.1533993324562424,0.9828261917408827,0.8079780349674939,92.67315685354544
2025-04-10,63.214662450075835,13.557999677236287,5.496388145807972,2.298248632796427,2.248230944917487,1.4962556203101738,1.417167823236636,1.1533993324562424,0.9828261917408827,0.812253051025523,92.67743186960345
2025-04-11,63.214662450075835,13.557999677236287,5.496388145807972,2.298248632796427,2.248230944917487,1.4962556203101738,1.417167823236636,1.1533993324562424,0.9930862302801525,0.812253051025523,92.68769190814274
2025-04-15,63.214662450075835,13.557999677236287,5.496388145807972,2.298248632796427,2.248230944917487,1.4962556203101738,1.417167823236636,1.1533993324562424,0.9828261917408827,0.812253051025523,92.67743186960345
2025-04-17,63.214662450075835,13.557999677236287,5.496388145807972,2.298248632796427,2.248230944917487,1.4962556203101738,1.417167823236636,1.1533993324562424,0.9922312270685466,0.8131080542371287,92.68769190814274
2025-04-23,63.214662450075835,13.557999677236287,5.496388145807972,2.298248632796427,2.248230944917487,1.4962556203101738,1.417167823236636,1.1533993324562424,0.9828261917408827,0.8131080542371287,92.67828687281506
2025-04-25,63.214662450075835,13.557999677236287,5.496388145807972,2.298248632796427,2.248230944917487,1.4962556203101738,1.417167823236636,1.1533993324562424,0.9930862302801525,0.8131080542371287,92.68854691135434
2025-04-30,63.214662450075835,13.557999677236287,5.496388145807972,2.298248632796427,2.248230944917487,1.4962556203101738,1.417167823236636,1.1533993324562424,0.9930862302801525,0.9866737061931089,92.86211256331032
