date,CHINA SECURITIES (INTERNATIONAL),CHINA MERCHANTS BANK CO LTD,CHIYU BANKING CORPORATION LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CMB INTERNATIONAL SECURITIES LTD,BOCI SECURITIES LTD,LUK FOOK SECURITIES (HK) LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL
2024-05-28,42.323484210219284,0.0,23.229960323485134,23.905732150902345,0.0,6.622390902464123,0.0,2.8526933582175786,0.5995995750545128,0.4661394796570165
2024-05-29,42.28923429109449,0.0,23.192320208990953,23.870893433266385,0.0,6.633251900100948,0.0,2.9272271386850957,0.605049443229968,0.4820235846321615
2024-05-30,42.28863315086943,0.0,23.191990530839437,23.870554109216393,0.0,6.633157608619748,0.0,2.927185528237178,0.6069792475610898,0.4814998246567215
2024-05-31,17.251805577521218,0.0,9.461071089672624,9.737888133270072,0.0,2.7059676313985976,0.0,1.194132532025937,0.2476145289683167,0.19642574727186465
2024-06-03,42.29216107880331,0.0,23.19342919519895,23.872034866781938,0.0,6.633569082030356,0.0,2.926720934671105,0.6005551490701267,0.48152969344422036
2024-06-04,42.29298093895413,0.0,23.193878814416145,23.872497641197032,0.0,6.633697677940553,0.0,2.9267776709977835,0.6005667912095335,0.47960046528482436
2024-06-05,42.2937834601595,0.0,23.194283486616506,23.87291415351159,0.0,6.633813418522684,0.0,2.9268287355726037,0.5987679125652031,0.47960883305190344
2024-06-06,42.29370146972779,0.0,23.19423852234136,23.872867873647795,0.0,6.633800558258559,0.0,2.926823061642963,0.598766751797931,0.4798017625836001
2024-06-07,42.29478728699999,0.0,23.19476311639915,23.873407816557187,0.0,6.633950597775919,0.0,2.9268892588576225,0.5987802943628096,0.4774216290473168
2024-06-11,42.29811724589811,0.0,23.196022238961252,23.874703779196047,0.0,6.634310720310113,0.0,2.92704814439071,0.5923503254693938,0.4774475457743706
2024-06-12,42.301624368817464,0.0,23.19606721015248,23.87475006617828,0.0,6.634323582552312,0.0,2.927053819193075,0.5904127280627897,0.4757682250435921
2024-06-13,32.82107016108225,22.41901309197514,17.996284478953157,18.522829329740752,0.0,5.14713004732039,0.0,2.2709062160481053,0.4580619342904088,0.3647047405898023
2024-06-14,32.82701819503009,22.407004955919824,17.998721018817925,18.525337159183152,0.0,5.147826923809761,0.0,2.2712136769315454,0.45812395187880245,0.3647541184288977
2024-06-17,32.82705187884845,22.40699371995166,17.99871199337893,18.525327869673067,0.0,5.147824342437573,0.0,2.271212538033928,0.4581237221530472,0.3647539355233434
2024-06-19,32.82754647984707,22.40729709504734,17.998955683408983,18.52557868971547,0.0,5.147894040395361,0.0,2.2712432886705214,0.4581299248293088,0.3633547980859426
2024-06-20,32.828893813202065,22.406847653390987,17.998594663495666,18.525207106889756,0.0,5.147790784834708,0.0,2.2711977324688384,0.45812073573919376,0.36334750997878706
2024-06-21,32.82892749584344,22.406836417580582,17.99858563818339,18.525197817510097,0.0,5.147788203498763,0.0,2.271196593587211,0.45812050601666393,0.3633473277798541
2024-06-24,32.83307904896849,22.40304545227291,17.998360008318173,18.52496558604643,0.0,5.147723670941491,0.0,2.2711681219177366,0.4581147630282923,0.363543348506471
2024-06-25,32.838280445459525,22.402146787284575,17.99763803076287,18.52422248448831,0.0,5.147517177630457,0.0,2.271077017372235,0.45558929149855665,0.3635287655034708
2024-06-27,32.838314121604014,22.40213555442846,17.99762900640997,18.524213196096095,0.0,5.147514596568902,0.0,2.2710758786116685,0.45558906305755026,0.36352858322333687
2024-06-28,32.83945537589133,22.40192213230257,17.997457545424286,18.524036718413818,0.0,5.147465556891164,0.0,2.2710542423778866,0.4550833087634226,0.3635251199355238
2024-07-02,32.850802128964524,22.40273693537239,17.998152433838364,18.52475193824223,0.0,5.1476643024177635,0.0,2.271141928612277,0.45660517965123526,0.34814515290122183
2024-07-04,32.85684936121393,22.39127939750956,18.001438087422116,18.528133725223853,0.0,5.148604034522233,0.0,2.271556537036358,0.45668853523178143,0.3454503218401615
2024-07-05,32.8598763191435,22.39043719544779,18.00076100023996,18.52743682746526,0.0,5.14841038033856,0.0,2.271471097094988,0.45667135782895724,0.3449358224409805
2024-07-08,32.86154082537168,22.391571375680286,18.001672822868443,18.528375328684557,0.0,5.148671171373196,0.0,2.2715861577163827,0.45518989617454997,0.3413924221309125
2024-07-12,32.86157449740003,22.39145983938069,18.001663794468843,18.52836603612725,0.0,5.148668589154244,0.0,2.2715850184451747,0.45518966788263976,0.3414925571411298
2024-07-16,32.86305603321094,22.390965729646027,18.0012665538519,18.52795717283332,0.0,5.148554974084539,0.0,2.2715348916433142,0.45517962326528877,0.3414850214646707
2024-07-17,32.86615357862838,22.38993266157367,18.000436016484134,18.527102335162073,0.0,5.14831743150479,0.0,2.271430088206065,0.45515862231599247,0.34146926612490003
2024-07-18,32.86894715942003,22.38903441899446,17.999713872370585,18.52635906217245,0.0,5.148110890556312,0.0,2.2713389626429934,0.4551403621960967,0.3413552716470725
2024-07-19,32.87133379056539,22.388405692070442,17.99920840596572,18.525838806563012,0.0,5.147966321752488,0.0,2.271275179099109,0.45462611824592153,0.34134568573792057
2024-07-22,32.87044369222,22.38779945312105,17.998721018817925,18.525337159183152,0.0,5.147826923809761,0.0,2.2712136769315454,0.4573216332240235,0.34133644269253594
2024-07-23,32.871535954596034,22.387518798059084,17.99849538555846,18.52510492422593,0.0,5.147762390281698,0.0,2.2711852048337597,0.4570651787706648,0.3413321636743736
2024-07-24,32.873777453281484,22.386620749145006,17.99777339714242,18.524361811489296,0.0,5.147555893864377,0.0,2.2710940989177684,0.45704684414005387,0.34176975201959486
2024-07-25,32.95242900411155,22.38375360257832,17.998008037024075,18.524603316589246,0.0,5.1476230033828205,0.0,2.271123707538726,0.4570528027336561,0.26540652604160636
2024-07-29,32.95246262371098,22.38374237871415,17.997999012300113,18.524594027815116,0.0,5.147620422215139,0.0,2.2711225687313368,0.45705257355410617,0.26540639295906576
2024-07-31,17.326980863514155,11.763904264853181,9.461071089672624,9.737888133270072,0.0,2.7059676313985976,0.0,1.193868944066635,0.2402604249037904,0.1421529864515789
2024-08-01,32.95897686822599,22.37693877608271,17.996600289498115,18.522652990363238,0.0,5.1472203725176335,0.0,2.2709460673924466,0.45626496838962455,0.27039966753024675
2024-08-02,32.96006257425066,22.376926995535147,17.996590815020493,18.52259560690821,0.0,5.146214883093206,0.0,2.270944871831766,0.4562647281846879,0.27039952517582655
2024-08-05,32.976630325538,22.33797684837637,18.00560961639725,18.531878010029875,0.0,5.148793854318912,0.0,2.2720829318647535,0.45649338043338394,0.27053503304145493
2024-08-06,32.97775368962456,22.337786354005747,18.005456067698773,18.53171997340633,0.0,5.148749946302916,0.0,2.2720635559377818,0.456489487537452,0.2699809254864359
2024-08-07,32.97778731043283,22.337775148555714,18.005447035503952,18.531710677218292,0.0,5.148747363501767,0.0,2.272062416187663,0.4564892585456414,0.26998079005413644
2024-08-08,32.97782093120737,22.337763943116922,18.00543800331819,18.531701381039586,0.0,5.148744780703209,0.0,2.272061276438688,0.45648902955406045,0.26998065462197285
2024-08-12,32.97426696862617,22.334167578174885,18.002539139933024,18.528717789605242,0.0,5.147915836263114,0.0,2.2716954761042607,0.470760023374795,0.2699371879185113
2024-08-13,32.97711258721628,22.33290184364951,18.00151888989442,18.527667719673822,0.0,5.147624090677124,0.0,2.2715667332986387,0.4707333441975808,0.2708747913926203
2024-08-15,32.97708004542911,22.332845841011494,18.001473748759015,18.527621259152216,0.0,5.14761118234436,0.0,2.2715610370514434,0.4709327741132858,0.27087411213906887
2024-08-19,32.97714727281562,22.332823440034932,18.001455692368243,18.52760267500882,0.0,5.147606019029381,0.0,2.2715587585605643,0.470932301743839,0.2708738404386022
2024-08-20,32.97913042004692,22.332162631442486,18.000923045135796,18.527054459550172,0.0,5.147453705897231,0.0,2.271491545135897,0.4709183672714563,0.27086582552003574
2024-08-21,32.97916403170043,22.332151431633875,18.00091401748826,18.527045168042335,0.0,5.147451124396403,0.0,2.2714904059595886,0.470918131101065,0.27086568967804603
2024-08-22,32.97919764332023,22.33214023183649,18.000904989849776,18.527035876543813,0.0,5.147448542898162,0.0,2.2714892667844233,0.4709178949309107,0.2708655538361926
2024-08-26,32.9793320894623,22.3320954327593,18.000868879386392,18.526998710642932,0.0,5.147438216931093,0.0,2.271484710095188,0.47091695025266184,0.2708650104701413
2024-08-27,32.97939931233105,22.332073033288104,18.000850824209028,18.52698012774841,0.0,5.147433053963094,0.0,2.2714824317574256,0.4709164779149588,0.27086473878793316
2024-08-28,32.97993709042647,22.331893839136168,18.000706384094006,18.526831465934208,0.0,5.147391750591956,0.0,2.271464205219863,0.47091269924744467,0.270862565349888
2024-08-29,32.97997070127088,22.331882639597154,18.000697356663782,18.526822174650036,0.0,5.147389169153269,0.0,2.271463066070977,0.47091246308273843,0.2708624295111683
2024-08-30,32.979789298643574,22.331725847230455,18.00057097359137,18.52669209765012,0.0,5.147353029283506,0.0,2.2714471181065465,0.4709091568017237,0.27151247869270845
2024-09-03,32.98534276705916,22.330426795170215,17.999523867829424,18.52561438705563,0.0,5.147053604169513,0.0,2.271314986444234,0.47088176368779633,0.26984182858402894
2024-09-04,32.98540997887671,22.330404399046238,17.9995058153501,18.525595806937996,0.0,5.147048441973031,0.0,2.2713127084469305,0.47088129142067603,0.2698415579483129
2024-09-05,32.997298661640414,22.311283317335867,17.984093196066933,18.515995727547924,0.0,5.14264112663438,0.0,2.287906368588019,0.4706283976117921,0.29015320457467136
2024-09-09,33.02509826513361,22.293757429757832,17.971218009087277,18.50145110208193,0.0,5.147462966143978,0.0,2.286109179729152,0.47025871110518197,0.30464433696103826
2024-09-10,33.03314816580531,22.290258841451955,17.96985053035857,18.50004327647882,0.0,5.147071281723399,0.0,2.2859352234801547,0.47022292784418657,0.3034697528576024
2024-09-11,33.03318169006101,22.290247682732133,17.969841534477066,18.50003401517768,0.0,5.147068705049582,0.0,2.285934079118805,0.47022269244602716,0.30346960093770003
2024-09-12,33.03463704692103,22.28997987680809,17.968974851230158,18.49981174673209,0.0,5.1470068656519095,0.0,2.2859066147901412,0.47021704296090483,0.30346595490567496
2024-09-13,33.062214795344374,22.280833705460765,17.961601703123545,18.492220782134364,0.0,5.144894911896039,0.0,2.2849686465327266,0.47002410040693565,0.30324135510124883
2024-09-16,33.063135707550316,22.280543827672204,17.961368019346285,18.491980194904244,0.0,5.1448279758567885,0.0,2.284938918665855,0.4699679461294638,0.3032374098748457
2024-09-17,33.070008127047544,22.277690049072714,17.959067457561638,18.489411539181713,0.0,5.144169006305186,0.0,2.2846462548135866,0.47155883213144245,0.30344873388617494
2024-09-19,33.07010779748516,22.277723487557395,17.959094413857407,18.48943929151614,0.0,5.144176727627108,0.0,2.2846496840339694,0.4715595399343049,0.3032490579885222
2024-09-20,33.072916672529736,22.277121610191084,17.95860921291427,18.487939132428885,0.0,5.144037747378861,0.0,2.284587959642088,0.47154679980786807,0.3032408651072136
2024-09-23,33.07208934956444,22.276564345330193,17.95815997615739,18.487476654420774,0.0,5.146410580617109,0.0,2.2845308104010957,0.4715350040082852,0.3032332795007126
2024-09-24,33.08259721969149,22.273466461076648,17.95566262961192,18.484905698597977,0.0,5.14569489645447,0.0,2.2842131127564063,0.46896826603795877,0.30449171577312584
2024-09-25,33.08266416818633,22.273444177261194,17.955644665606492,18.484887205103576,0.0,5.145689748368714,0.0,2.284210827481972,0.46896779685179446,0.3044914111399331
2024-09-26,33.08607836380197,22.27230776179411,17.954728548989902,18.483944085954153,0.0,5.145427209653447,0.0,2.2840942845488823,0.4689438696022113,0.30447587565532375
2024-09-27,33.08616148432693,22.26532714121054,17.95474651116229,18.483962577561485,0.0,5.145432357213895,0.0,2.2840965695901283,0.4689443387405,0.31132902019422637
2024-09-30,17.43499920923612,11.732879962043334,9.461387395223786,9.740261742843586,0.0,2.7114239021561493,0.0,1.2036216985608097,0.2471137118456429,0.16110496072539407
2024-10-02,33.06705734162109,22.254770636367695,17.944379335756977,18.476339332390825,0.0,5.145460865378422,0.0,2.2977752730640306,0.49266965420111875,0.32154756121984734
2024-10-03,30.499665964989138,20.48486126204285,16.515410828580162,17.009582692707436,7.822878585643502,4.7553230265770035,0.0,2.116610575259535,0.46933038752793216,0.3263366766724461
2024-10-04,30.714767939566418,20.21380926555153,16.27549587855997,16.769868538144276,7.710364126633221,4.7217563466307375,0.0,2.257631978976554,0.6750224396670809,0.6612834862702162
2024-10-07,30.19384830991806,19.89676484397946,15.99120244240066,16.490572231087892,7.617783506428593,4.6599058507626845,0.0,2.2259039553874014,0.8374705792961266,2.086548280739126
2024-10-08,29.704989400822708,19.611895098147343,15.748187874276146,16.249463217889645,7.522551649940902,4.653672998163362,1.606946116828316,2.139208210817495,0.6665718725494044,2.0965135605646763
2024-10-09,29.63187333631636,19.56562339632834,15.722628829598841,16.213755474389515,7.505476168255614,4.651128068659001,1.7720367541047481,2.0905732188713078,0.6927128174704791,2.154191936005788
2024-10-10,29.648374779074288,19.545479394705527,15.724961352846645,16.21489378280717,7.4812665656655915,4.623055362751884,1.856967448641579,2.111726567336949,0.704711621596219,2.088563124574155
2024-10-14,29.736722476489824,19.602626193313473,15.763345219199609,16.254605232735233,7.500405855904288,4.596810553091888,2.0843506067405855,2.106258814897248,0.6394932723609046,1.715381775266947
2024-10-15,29.78751871901512,19.573939090192933,15.790272151291655,16.283690407402407,7.513657733313011,4.619304527292614,2.0879110925678805,2.109856724305965,0.6506985446077728,1.5831510100106403
2024-10-16,29.79488122124247,19.5408224265057,15.794174991101206,16.300909191043456,7.515514864224748,4.610770678149598,2.0884271560310563,2.110378212012901,0.6394245873597075,1.6046966723291594
2024-10-17,29.831328039786083,19.567147744984055,15.81349533762893,16.320849404094492,7.525632984682132,4.61641083898813,2.2437789715964884,2.1129597484580533,0.640206768424125,1.328190161357513
2024-10-18,29.8283596321883,19.56476039512048,15.811921793881728,16.32362831274531,7.524884136152825,4.61595147663622,2.2435557012634293,2.1127494954729107,0.6414639449733216,1.3327251115654797
2024-10-21,29.839227185647708,19.56860506981227,15.815278137213246,16.327093274294437,7.527802579528369,4.6169312890941345,2.2440319332683045,2.113462194003287,0.6436699261851607,1.3038984109530813
2024-10-22,29.835513292892372,19.56083598934983,15.808643423493177,16.32024384750498,7.524204366539763,4.615874831603304,2.273904704225664,2.1125755692791603,0.6301938248796746,1.3180101502320714
2024-10-23,29.83289992229127,19.55912260459235,15.807258703090993,16.318814314684303,7.523545301810586,4.615470515060636,2.2737055269685005,2.1123905232626505,0.6386778040161918,1.3181147842225278
2024-10-24,29.84251517970606,19.565426584397887,15.81235344285308,16.324073930770858,7.525970169152924,4.612466980095384,2.2744383509307764,2.1130713547840463,0.5948530766838046,1.3348309306251829
2024-10-25,29.84070199317167,19.56423781837703,15.811392707936234,16.323082104483447,7.525512902475273,4.6121867335086515,2.274300159462451,2.1129429677327662,0.5956974923094815,1.3399451205429977
2024-10-28,29.836800447687594,19.561679877088416,15.809325435261796,16.320947930586147,7.5245289735152,4.611583709614442,2.274002804342635,2.1126667093828204,0.5978207145802067,1.3506433979407455
2024-10-29,29.83454143326701,19.560198816241737,15.808128474005825,16.319712233186305,7.523959273708108,4.611234555752587,2.273830634235573,2.1125067544114167,0.5977754521661778,1.3581123730252638
2024-10-30,29.83907294102492,19.539748210699248,15.810529538455842,16.322191001051966,7.525102072564101,4.611934946781209,2.274176001741296,2.1128276187614743,0.5978662470625913,1.3665514218573518
2024-10-31,17.865148400021084,11.698771680109653,9.466026543307501,9.772366756286573,4.505403553165691,2.761242026464231,1.3615869313089777,1.2649849754863198,0.3579524487321419,0.819705835837419
2024-11-01,29.85280721582319,19.548741930844145,15.81780678054096,16.329703749754362,7.528565713004738,4.627271448143792,2.275222755379028,2.113800107255832,0.5985818894710833,1.307498409782863
2024-11-04,29.850177668251494,19.545698747675715,15.816413488610031,16.328265368012527,7.527902568612792,4.626863860665934,2.2750223451988987,2.1136139157898532,0.5985291641262759,1.3175128730564785
2024-11-05,29.858265005318067,19.51442961732589,15.820698644580904,16.332689200500603,7.529942110425686,4.636928183980003,2.2756387191697374,2.114186559221178,0.598691324202784,1.3185306352751527
2024-11-06,29.858659621663936,19.51468752624678,15.820907735976103,16.332905058526155,7.53004162854034,4.636989467100629,2.275668794736275,2.1142145009845166,0.5986992366981222,1.3172264295271414
2024-11-07,29.85225497240463,19.510501647490194,15.817514168873739,16.329401668567904,7.5279859935309865,4.635994838020417,2.2751806663123837,2.126005499319825,0.6126651991037471,1.3124953463761724
2024-11-08,29.85972513790124,19.489611173263068,15.821472310350678,16.333487903696124,7.529869780912536,4.637154939617882,2.275750002736977,2.126537506464387,0.6128185111545635,1.3135727339025496
2024-11-11,29.86580398096298,19.442463541938285,15.824693245799217,16.336813075282898,7.53360595868987,4.640302218486691,2.2762132999391618,2.1269704269854905,0.6111806712856855,1.3419535806297238
2024-11-12,29.860856509981776,19.439242767294544,15.822071779098708,16.334106772493698,7.532357966273922,4.639533521264121,2.2758362299210346,2.1266180800514487,0.6154851888027251,1.3538911848180202
2024-11-13,29.860700075019658,19.429107720485813,15.81382261836689,16.32559065184539,7.528430817388436,4.638875992235896,2.2834566094834687,2.1255093242195664,0.6304002876696703,1.3641059032852085
2024-11-14,29.885572498123164,19.445291165165056,15.826994717013596,16.33918902686966,7.53470161198217,4.638332802163444,2.2456944003455543,2.127279763863969,0.6234332499040732,1.3335107645693092
2024-11-15,29.886468151185376,19.445873929125117,15.827469042753373,16.3396787027722,7.534927422565923,4.6384718102744005,2.245761702488305,2.1273435171895847,0.6234519338325606,1.330553787813163
2024-11-18,29.836249711561607,19.413198892352582,15.80087403679617,16.31222302737235,7.522266431781552,4.630677753935175,2.241988133530767,2.1237689271297433,0.7940429225364205,1.324710163003632
2024-11-19,29.834726995186205,19.412208124540335,15.801387517760507,16.31139052029243,7.521882527021852,4.630441423668693,2.241873711910175,2.123660538918953,0.794002397933878,1.3284262427669702
2024-11-20,29.84609861305591,19.36679139915575,15.807410275759674,16.31760766784502,7.524661494433846,4.633130609570247,2.2427282104671113,2.1389943144053163,0.7968577967099787,1.3257196185971425
2024-11-21,29.846361339437976,19.366961879294635,15.807549423718855,16.31775130692101,7.524727731804309,4.6331713936492145,2.2427479525404834,2.1390131433398705,0.7973049464310326,1.3244108828626113
2024-11-22,29.846177430484865,19.366842542882274,15.807452019890203,16.317650759302293,7.524681365522541,4.633142844718545,2.2427341330526285,2.1389999630508765,0.797916219061078,1.3244027220346903
2024-11-25,29.84766190314706,19.36855406265699,15.80823824219412,16.31846235758887,7.525055623961661,4.6333732854143115,2.2428456809222626,2.139106351447748,0.8010369861519284,1.3156655065150444
2024-11-26,29.875592233970828,19.320593492999105,15.823031003023363,16.333732567150395,7.532097290867649,4.598102115376774,2.2449444524125752,2.1411080475356035,0.8052229836994224,1.3255758129642838
2024-11-27,29.87556590963716,19.32057646901023,15.823017060847944,16.33318949591354,7.53209065409738,4.598098063842888,2.244942474320681,2.141106160937265,0.8060593493797856,1.3253543620131227
2024-11-28,29.870249345209842,19.317138238254,15.820201245077525,16.33028289141536,7.532071728718029,4.599173896552967,2.2621624706819787,2.140725136226812,0.8029205906117889,1.3250744572516915
2024-11-29,29.867828566738392,19.315572716927516,15.818919126466943,16.328959434192107,7.531461306057152,4.607434020156967,2.2619791379570096,2.1405516451634066,0.8026352935207053,1.3246587528197997
2024-12-02,29.86258050897196,19.312178789538933,15.816139593927685,16.326090282784435,7.530137957628541,4.6066244507623,2.2844371181802603,2.1401755301518737,0.7989712677945109,1.3226645002595017
2024-12-03,29.862251744694607,19.311966177152613,15.815965470271411,16.3259105449593,7.530055056542238,4.607542548340631,2.2844119682667063,2.140151968448579,0.7990945825936316,1.322649938730284
2024-12-04,29.85968763174863,19.310307961191185,15.814607437321914,16.324508725734777,7.529408490709915,4.607146923134657,2.2842158179444914,2.139968204966321,0.8084490677417572,1.32169973950635
2024-12-05,29.858701551706414,19.304518550464348,15.814085179053116,16.323969628593108,7.526517937939096,4.618090770993426,2.2841403844818924,2.139897535106545,0.8084223696898324,1.3216560919722227
2024-12-06,29.851984792840273,19.30017597060012,15.810527777313716,16.32034154941071,7.524824836649905,4.639062831917603,2.283626563740143,2.1394161620060883,0.8082405138877709,1.3217990016336716
2024-12-10,29.852392181346115,19.300439359111994,15.810743542775624,16.32056427227503,7.5249275275486225,4.6385098271567715,2.2836577282747674,2.139445358508755,0.8082515439046223,1.321068659097702
2024-12-11,29.94133653334739,18.98339831596259,15.856706808312843,16.364364522369012,7.545784630570326,4.730411418050589,2.289786485709792,2.1451870865643397,0.8100234207605547,1.3330007783525688
2024-12-12,30.006037542913568,18.705921231132347,15.890971976728089,16.3997267014864,7.562090512006951,4.786461925315083,2.2947345446299874,2.1498226768979394,0.826150503379615,1.3780823855100208
2024-12-13,30.012051622810066,18.69020272330793,15.893980008999836,16.403013682198946,7.563606174195227,4.78742127106006,2.2951944759645704,2.1502535636927615,0.8259178845954191,1.3783585931751803
2024-12-16,30.010059938670587,18.677901920232298,15.892925239792618,16.401925132085776,7.563104232020672,4.788430820562234,2.295042160405066,2.1501108668197686,0.8228103850102688,1.3976893044007106
2024-12-17,30.010391867669494,18.678108508866202,15.893101024938513,16.4021065470713,7.563187884423284,4.788483783437079,2.2950675449277336,2.1501346483166746,0.8230406975994382,1.3963774927502803
