date,ADVENT SECURITIES (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,BOCI SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,FULBRIGHT SECURITIES LTD,VALUABLE CAPITAL LTD,PRUDENTIAL BROKERAGE LTD,HAFOO SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,PHILLIP SECURITIES (HONG KONG) LTD
2024-03-27,26.704760264222376,40.10321571846933,3.08049533282767,4.930338510972866,3.466590122963594,5.700395707177688,0.0,6.529626561242487,4.585825210143951,4.89875257198004
2024-03-28,26.768977222306738,39.95918187403342,3.0879030023858305,4.942194499881518,3.474926234968324,5.71410345323383,0.0,6.545328359387876,4.5968527476461905,4.910532606156267
2024-04-02,23.3337554664418,47.02365008018346,2.7149272526369126,4.424420778789005,3.0755744904089175,5.423333276563708,0.0,5.717021469544333,4.006945690828838,4.2803714946030285
2024-04-03,23.208353681074726,47.29214356874071,2.7003365141202584,4.412225236720302,3.05904553806426,5.417351781694808,0.0,5.686296681145234,3.9969937705145413,4.227253227925156
2024-04-05,23.000559159329704,47.75258125136042,2.6761592225203032,4.372720658089064,3.031656567984204,5.380326631121715,0.0,5.635384784696396,3.961206940462947,4.189404784435254
2024-04-08,22.963655942598557,47.618662947019814,2.8208499824728306,4.365704852210937,3.107014864500728,5.4633769547592745,0.0,5.626343099029867,3.9548513872249496,4.07953997018304
2024-04-09,22.86147576275448,47.817513385667084,2.808298193713988,4.34627900346716,3.1160084491965034,5.450476205009533,0.0,5.601307854155949,3.937253691674495,4.061387454360805
2024-04-10,22.67520497875984,48.01635812759543,2.785416735331233,4.42403030190295,3.11325261256592,5.496597938917228,0.0,5.555669505336456,3.905173727128688,4.028296072462253
2024-04-11,22.43402635349136,48.009466521846036,2.778182467551461,4.477739566666121,3.2704718328220252,5.706839555735998,0.0,5.496578143869243,3.8636374132640183,3.9630581447537305
2024-04-12,22.43402635349136,47.9758784368833,2.778182467551461,4.477739566666121,3.2704718328220252,5.740427640698739,0.0,5.496578143869243,3.8636374132640183,3.9630581447537305
2024-04-15,22.864084406897682,46.350995173150274,2.9341358447044077,4.826022455313379,3.9493418262839017,5.428276829908924,0.0,5.601947000074597,3.9605242682525197,4.084672195414314
2024-04-16,22.742118247462507,46.18318895223173,2.9184839920489076,4.947825742761922,3.9509740315475814,5.683064884882667,0.0,5.572063977041653,3.9393972497482124,4.062882922274821
2024-04-17,22.9190037847122,45.74173196013663,2.941183619377852,4.986309353004515,4.016018435870568,5.715829035838455,0.0,5.61540283929907,3.970037421054129,4.094483550706579
2024-04-18,22.89805103597682,45.79133533154558,2.9384947642277632,4.9817508264659365,4.012346957564011,5.710603576183782,0.0,5.610269190129805,3.966407978983489,4.090740338922814
2024-04-19,22.88497501138896,45.83371248942301,2.9368167249165587,4.978905977522456,4.010055690617768,5.6959214321007465,0.0,5.607065423234562,3.9641429456766284,4.088404305119314
2024-04-22,22.89805103597682,45.80276293815765,2.9384947642277632,4.9817508264659365,4.012346957564011,5.699175969571712,0.0,5.610269190129805,3.966407978983489,4.090740338922814
2024-04-23,22.913762003467514,45.65122228494247,2.9405109443664057,5.030910729036931,4.083712620917349,5.703086327193022,0.0,5.6141185464231285,3.9691294379720605,4.093547105681116
2024-04-25,22.99791928226931,45.44013356305444,2.9513108033911837,5.049388173150492,4.12166610642377,5.7125550791936694,0.0,5.634737986376557,3.9837071896595084,4.108581816481069
2024-04-26,22.81981826415232,45.6007203835782,2.928455194046173,4.8280675700549684,4.260575455567449,5.816367102369377,0.0,5.591101318211979,3.9528564723554727,4.20203823966406
2024-04-29,22.86147576275448,45.23899956516102,2.9338010787828672,4.836881190554595,4.530768244518412,5.82698486021617,0.0,5.601307854155949,3.960072398050655,4.209709045805844
2024-04-30,22.84323190769903,45.22569855377875,2.9314598545242814,4.833021275285929,4.584153854331332,5.822334825008326,0.0,5.596837913121842,3.9569121914398098,4.206349624810703
2024-05-02,22.845836389779596,45.219453435436094,2.931794086330527,4.833572314532798,4.584676518839419,5.82299866131573,0.0,5.597476039290305,3.957363340687807,4.206829213787721
2024-05-03,22.86147576275448,45.23899956516102,2.9338010787828672,4.665740892733397,4.690499189151531,5.83839421340425,0.0,5.601307854155949,3.960072398050655,4.209709045805844
2024-05-07,22.853653400655897,45.246331330298815,2.932797239196937,4.6641444465940545,4.700299720951426,5.836396528124198,0.0,5.599391291169574,3.958717405898984,4.20826863711011
2024-05-08,22.853653400655897,45.22352043165064,2.932797239196937,4.6641444465940545,4.723110619599609,5.836396528124198,0.0,5.599391291169574,3.958717405898984,4.20826863711011
2024-05-09,22.858867713802216,45.23383867674587,2.933466389241865,4.665208622604684,4.724188249393127,5.814912063173226,0.0,5.6006688540654945,3.9596206309479616,4.209228800025554
2024-05-10,22.864084406897682,45.24416163135853,2.9341358447044077,4.666273284333128,4.72526637104512,5.793417792149498,0.0,5.601947000074597,3.9605242682525197,4.210189401184512
2024-05-14,22.688042317827843,44.895804068026806,2.911544456633752,4.630345298653677,4.7454981613897935,5.748811353823164,0.7133363178343562,5.558814791707918,3.9300301993194715,4.177773034783213
2024-05-16,22.680338170724063,44.857920954368915,2.9105557875155053,4.628772978714283,4.789162554467159,5.758178191743361,0.7130940912089789,5.5569271926688275,3.9286956844083254,4.176354394180586
2024-05-17,22.680338170724063,44.857920954368915,2.9105557875155053,4.628772978714283,4.857076277439443,5.690264468771077,0.7130940912089789,5.5569271926688275,3.9286956844083254,4.176354394180586
2024-05-20,22.703466324561216,44.85834259483378,2.9135238112503616,4.565510167633276,4.86202925505811,5.707397581873812,0.7138212651037286,5.562593839524198,3.932701950870685,4.180613209290837
2024-05-21,22.708612321506006,44.7325134711179,2.9141841943133233,4.566544992053396,4.976461933440629,5.708691227967283,0.7139830607518837,5.563854664214758,3.9335933421646234,4.181560792470199
2024-05-22,22.713760651776273,44.71998363134478,2.914844876810708,4.567580285689145,4.977590160443144,5.70998546063269,0.7141449297622875,5.565116060595197,3.934485137637974,4.182508805307797
2024-05-23,22.724064318644054,44.69490690002581,2.916167140923743,4.569652281884627,4.979848149844539,5.712575687275834,0.7144688880695178,5.567640569981731,3.936269942222999,4.184406121127142
2024-05-24,22.744699722225022,44.8603555355146,2.918815271338211,4.573801918927505,4.984370279992696,5.502092783398373,0.715117687229942,5.572696466169329,3.939844413660961,4.18820592154336
2024-05-27,22.7498644303,44.904603068523116,2.919478055590602,4.5748405060265895,4.985502096097026,5.480634856477776,0.7152800711760439,5.573961875288365,3.906678090332777,4.189156950187697
2024-05-28,22.81981826415232,45.27045204482368,2.928455194046173,4.588907738543069,5.228603345020372,4.734453578863168,0.7174794945356961,5.591101318211979,3.9186907821394867,4.20203823966406
2024-05-29,22.858867713802216,45.530448018428565,2.933466389241865,4.5967603129856,5.260366674742616,3.9782157550611466,0.7187072510003791,5.6006688540654945,4.313270230646562,4.209228800025554
2024-05-31,22.838024724636348,45.58011400783959,2.93079161947921,4.592568931916283,5.255570209450332,3.974588370322743,0.7180519251271301,5.595562097173226,4.309337339227247,4.205390774827892
2024-06-03,22.827617477223278,45.60491305349,2.929456062929647,4.590476106389017,5.253175255415297,3.972777157442741,0.717724710136765,5.593012209437196,4.307373581835071,4.2034743857009875
2024-06-04,22.775723193644502,45.81950248295336,2.922796496997595,4.48910806768387,5.2412331520983155,3.963745797748314,0.7160930983543925,5.580297550890562,4.297581580266861,4.193918579362226
2024-06-07,22.76795939431789,45.80388350921108,2.9218001727411806,4.487577818396211,5.2735345654931525,3.962394634200453,0.7158489961993247,5.578395336414229,4.296116618619091,4.192488954407379
2024-06-11,22.778312303522714,45.82471117492264,2.8549216605983663,4.489618382721665,5.2986682138309495,3.964196390395247,0.7161745027383017,5.580931910703839,4.298070122862294,4.194395337703987
2024-06-13,22.778312303522714,45.74513623017394,2.8549216605983663,4.489618382721665,5.37824315857965,3.964196390395247,0.7161745027383017,5.580931910703839,4.298070122862294,4.194395337703987
2024-06-14,21.576450882717037,47.99402938948832,2.704286259802452,4.414251450758211,5.094468712173043,3.8519442576114247,0.6783866941449171,5.6418083258775855,4.071289288718281,3.973084738708731
2024-06-17,21.193241109839104,47.850274077845484,2.7302942054889074,4.356159337850243,5.014564909600782,4.788327236030597,0.666338169000547,5.541606670891215,3.9989809256732824,3.8602133577798354
2024-06-18,21.24717560159835,47.68574756243831,2.6630165151506517,4.42026385484471,5.112156136494707,4.800513007641168,0.668033927110341,5.523898317283509,4.009157896843632,3.870037180594622
2024-06-19,21.281024283085877,47.50682075218582,2.6672589424505215,4.427305736839709,5.162782688996667,4.81878126689755,0.7115805890904872,5.532698389265647,4.015544849689885,3.876202501497837
2024-06-20,21.296857269905768,47.531537106710346,2.6692433711659485,4.356200080059232,5.166623776210398,4.83299492608338,0.7121100018639746,5.536814692104759,4.018532397085823,3.8790863788103693
2024-06-21,21.217927056078768,47.725995234632975,2.659350646273617,4.34005517194276,5.1474752833482045,4.81508292535454,0.7094707864152757,5.516294201121996,4.003638949787337,3.8647097450445256
2024-06-24,21.247198131517727,47.71760930020854,2.663019338939964,4.346042471362323,5.154576454774651,4.758103200482363,0.7104495329655873,5.523904174673031,4.0091621480441635,3.869935247031653
2024-06-25,21.135142518596105,47.29718654538277,2.648974839406428,5.0192767662656,5.127391730444606,4.733009436722355,0.7067026926822915,5.494771652625565,3.98801822501862,3.8495255928556578
2024-06-26,21.17534612071488,47.19693442071386,2.6540137612103587,5.028824513855066,5.137145136027584,4.742012642073394,0.7080469937130447,5.505223894102589,3.9956042963129117,3.85684822127631
2024-06-27,21.1663987744343,47.17699201631412,2.65289234482266,5.026699654405156,5.17722810831024,4.740008970967683,0.7077478183607478,5.502897738758924,3.993916009612166,3.8552185640140078
2024-06-28,21.224692053075273,46.88322002235281,2.6601985377329074,5.040543426636861,5.191486443132417,4.753063183290237,0.8579918832378972,5.5180529833821,4.004915446091562,3.865836021067938
2024-07-04,21.38096164775702,46.460129280880274,2.679784600335133,5.077655092440378,5.229709446803584,4.788058237884769,0.8643089616434889,5.558680376278507,4.034402164293663,3.926310191683187
2024-07-05,24.247746795869077,39.28143878332195,3.0390933544942844,5.758473216809947,5.9309152025610965,5.4300468664039,0.9801965505854784,6.3039949513827045,4.575339676677327,4.45275460189423
2024-07-10,24.35384258473601,38.99145700647466,3.0523908789859315,5.783669362404417,5.969020007082825,5.465960126214673,0.9844853914066276,6.331578022214426,4.595359032554714,4.472237587925712
2024-07-11,14.293779618733051,44.176869273591116,3.4583235197000177,6.552830413651551,6.7628305477418005,6.192869528069969,1.115410548282637,7.173604580522924,5.2064885703726205,5.06699339933431
2024-07-12,14.262355654406566,44.07974923948273,3.4507206156528567,6.538424433242686,6.747962895410027,6.179254898747322,1.1129583892166972,7.1578338676363735,5.4148860692149166,5.055853936989826
2024-07-19,14.240831705730086,44.04066553182467,3.4455129812881062,6.528557009141349,6.861254667006429,6.169929513199359,1.1112787747246022,7.147031665494251,5.4067142263113395,5.04822392527981
2024-07-22,14.217425005522863,43.96827884287761,3.4398498226271794,6.517826457734211,6.8773711652438205,6.214576178714676,1.150543064030752,7.148981510002509,5.397827572665227,5.067320380581155
2024-07-23,14.68196129574037,42.13751357626145,3.5522425431717117,6.730788152399819,7.102080526208282,6.417629555976225,1.1881355961870819,7.382565393736733,5.574194727397227,5.232888632921105
2024-07-24,14.68196129574037,42.095080162111906,3.5522425431717117,6.730788152399819,7.102080526208282,6.460062970125763,1.1881355961870819,7.382565393736733,5.574194727397227,5.232888632921105
2024-07-30,14.679884903621094,42.10326934861069,3.5517401683000016,6.72983625263693,7.101076116529081,6.459149357593281,1.1879675644548862,7.381521316566468,5.57340639852412,5.232148573163449
2024-08-02,14.686115842645698,42.07869483724489,3.5532477193853955,6.732692760001331,7.104090198218527,6.461890970764106,1.1884718022950274,7.384654434403175,5.575772054362469,5.234369380679385
2024-08-05,15.88799040376768,41.45840183491003,3.5008683691127196,6.633444382121441,6.999366953950735,6.422394182597803,1.170952229853741,7.275795319641208,5.493578145988818,5.157208178055832
2024-08-06,15.88799040376768,41.45840183491003,3.5008683691127196,6.633444382121441,6.999366953950735,6.422394182597803,1.170952229853741,7.275795319641208,5.493578145988818,5.157208178055832
2024-08-07,15.885775941296082,41.46656134211448,3.5003804193201793,6.632519814994428,6.9983913846653465,6.4214990315728,1.1707890229469422,7.274781221868179,5.492812453013815,5.156489368207747
2024-08-08,15.892421181391517,41.40024460902384,3.501844676930113,6.635294289893938,7.029206498714818,6.4381290285584605,1.171278780210757,7.277824363609553,5.4951101725387765,5.158646399128234
2024-08-09,15.850428308016017,41.44382834719885,3.492591680270852,6.617761714476736,7.010633080916377,6.5184660841624344,1.1403699840017913,7.258594017681645,5.4805903292105596,5.186736454064732
2024-08-13,16.044552104297104,41.19122760679855,3.535366244002422,6.881815489539794,7.349884803918549,5.401731047020026,1.126181809031591,7.277105304509883,5.899644179338118,5.292491411543962
2024-08-16,16.02875722134355,41.249121256341056,3.531885891565098,6.875040761927666,7.342649290615009,5.396413372267896,1.1250731517289474,7.269941438184525,5.893836339476057,5.287281276550188
2024-08-20,15.9457839195022,41.25944388355681,3.5136029872760606,6.839451924662638,7.486517856658807,5.368478690282591,1.1192491796690485,7.344233304693379,5.863326733843769,5.259911519854694
2024-08-21,15.932409667164608,41.40656367843054,3.5106560131289646,6.735863289345874,7.480238668413794,5.363975971003609,1.11831042864664,7.33807345517209,5.8584089692690045,5.2554998594248845
2024-08-26,15.954712568979543,41.31054350901561,3.5155703869118704,6.745292452963899,7.490709842081751,5.371484705207545,1.119875889754518,7.516327003059886,5.866609832965262,5.108873809060111
2024-08-27,15.954712568979543,41.07256988244278,3.5155703869118704,6.745292452963899,7.490709842081751,5.371484705207545,1.119875889754518,7.754300629632721,5.866609832965262,5.108873809060111
2024-08-28,15.992771146466284,40.9320036293356,3.523956473931734,6.76138276072607,7.50857827811424,5.384297914219499,1.1225472561700196,7.772797838535259,5.880604119853669,5.12106058264763
2024-08-29,15.99726056670513,40.943493881014135,3.651267720391128,6.763280786298412,7.5106860531194615,5.3858093706023045,1.122862372688899,7.817087123066944,5.8822548971273845,4.925997228986201
2024-08-30,15.963651223038108,40.8994927796693,3.769653233991378,6.749071514197389,7.494906524638205,5.374494088382149,1.1205033020707076,7.8426827370184,5.869896610810161,4.915647986184194
2024-09-03,15.952479469337103,40.912859781945194,3.7670151384279036,6.744348348825406,7.4896614056779205,5.370732885923888,1.1197191464450928,7.8651872144169435,5.865788713545925,4.912207895454623
2024-09-05,15.956946293908125,40.8123124492157,3.768069933440308,6.746236821459266,7.491758572056339,5.372236735006744,1.1200326769533502,7.951391981861071,5.867431182304744,4.913583353794347
2024-09-09,15.952479469337103,40.80088786730068,3.7670151384279036,6.744348348825406,7.517654384339048,5.370732885923888,1.1197191464450928,7.949166150400326,5.865788713545925,4.912207895454623
2024-09-13,15.939093987800756,40.76665246632342,3.76385429364014,6.738689269277839,7.511346435524469,5.36622638610238,1.118779607234938,8.026404597205254,5.860866819951127,4.908086136939673
2024-09-17,15.88799040376768,40.63594729251275,4.002705039050037,6.717083827110994,7.515143531386312,5.349021305231874,1.1151925998607055,8.042490232045443,5.842075833445288,4.892349935588915
2024-09-25,15.863665220933731,40.5737319447941,4.149680942996691,6.706799688711296,7.503637529948836,5.340831728203832,1.113485192995691,8.030176840586673,5.833131369157051,4.884859541672096
2024-09-30,15.881348867742762,40.618960555928005,4.154306701996528,6.714275935547215,7.512002032982316,5.346785294459339,1.1147264243634607,7.927655648466842,5.839633714831034,4.890304823682502
2024-10-02,15.874712882019473,40.60198801508221,4.15257083433225,6.7114703905257205,7.508863159914335,5.344551152310898,1.1142606384469713,7.96612786941701,5.837193637084265,4.888261420866864
2024-10-03,15.830614306010416,40.64198444403277,4.141035352592723,6.692826507682059,7.488004189093253,5.329704452595691,1.1111653190025417,8.069004755266707,5.820978419259689,4.87468225446415
2024-10-04,15.788946996486011,40.75665996354235,4.130135851256096,6.592092460517628,7.468295226305338,5.315676289139294,1.108240652379713,8.172443630811099,5.805657187572674,4.861851741989801
2024-10-07,15.789187597005002,40.75728103558355,4.1301987885013425,6.590669060272067,7.468409032229688,5.315757292291324,1.1082575403505315,8.172568166929906,5.805745657318803,4.861925829517782
2024-10-08,15.791375210836241,40.74907287473864,4.130771033269479,6.591582206607481,7.469443790655091,5.316493797833783,1.1084110909692033,8.173700487579648,5.806550051428543,4.862599456081895
2024-10-09,15.817673938676688,40.650397237819305,4.1376503595931675,6.602559732261519,7.481883294292185,5.325347809697089,1.1102570227659936,8.187312850132129,5.816220195887504,4.870697558874414
2024-10-10,15.819869453821731,40.64215943040073,4.138224671218542,6.603476176736506,7.482921790100719,5.3260869753806235,1.110411127985119,8.188449260544264,5.817027495341045,4.8713736184707175
2024-10-14,15.899315951943482,40.62306456807533,4.159006603681957,6.636638464150034,7.5205006041154485,5.073837398172675,1.1159875504613825,8.229571193989848,5.846240281535759,4.895837383874085
2024-10-16,15.928201422988591,40.61301638538398,4.166562580630284,6.648695739366935,7.534163657488404,4.985229099625797,1.118015048133168,8.244522468696015,5.856861581526617,4.904732016160208
2024-10-22,15.94828293386492,40.53828405853681,4.171815582495208,6.656938167358524,7.5436623689508,4.99151423689438,1.1194245877762683,8.254916766409147,5.864245631139454,4.910915666574489
2024-10-23,15.861722423697769,40.65226410791273,4.149172738331887,6.690391434311636,7.516635432013268,4.964422416374021,1.2525174295628558,8.224029442509712,5.83241699506108,4.856427580225046
2024-10-24,15.861722423697769,40.63834724758425,4.149172738331887,6.690391434311636,7.516635432013268,4.978339276702497,1.2525174295628558,8.224029442509712,5.83241699506108,4.856427580225046
2024-10-25,15.837477547769124,40.701291230164266,4.142830666798907,6.680165072640055,7.532937320649209,4.97072981192495,1.2506029382568644,8.211458892594573,5.823502059934103,4.849004459267949
2024-10-28,15.833077349312525,40.717766460264535,4.1416796453025215,6.6783090919793855,7.530844410394277,4.969348771441664,1.250255477551576,8.209177465603648,5.821884089856556,4.847657238293311
2024-10-30,15.824284283488629,40.75068947138878,4.139379520005387,6.674600222873113,7.526662076843498,4.96658899140111,1.2495611350388571,8.204618412665136,5.818650845371495,4.844965040923995
2024-10-31,15.822087542858771,40.758914511169266,4.138804887812795,6.673673649182006,7.525617219199687,4.965899525284743,1.2493876698972015,8.203479440545024,5.817843095302424,4.8442924587480825
2024-11-01,15.802344288748934,40.83283723479092,4.133640368504597,6.665346048014021,7.516226538438408,4.959702933593159,1.2478286481700331,8.193242903884439,5.810583424017548,4.838247611837943
2024-11-04,15.776096468575892,40.931114365071906,4.126774358811985,6.654274854951613,7.503742026080248,4.9514648273771495,1.2457559948114263,8.179633861931825,5.800931998505785,4.83021124388217
2024-11-05,15.749935699488516,41.02906555853868,4.119931120290236,6.6432403795811625,7.4912989186977255,4.943254042900057,1.2436902154226914,8.166069954465392,5.791312582016619,4.8222015285989155
2024-11-06,13.960711069829571,41.93621649393833,4.19125178101577,6.780986677005858,7.646629545017361,5.045751454213371,1.2694778901912203,8.335391826995552,5.911394322224873,4.922188939568092
2024-11-07,13.958742145992991,41.93030209488961,4.190660675341031,6.7941336532906655,7.645551116339526,5.045039835710419,1.2692988516547514,8.334216259965098,5.91056061933322,4.921494747482689
2024-11-08,13.8222840736447,42.16280990422669,4.303313494830951,6.909266302436115,7.570809627710803,4.995720462682312,1.2568904216745167,8.252742508714876,5.852780075773036,4.873383128305993
2024-11-11,13.753139317341018,42.452135343723874,4.281786548827447,6.874703307480012,7.532937320649209,4.97072981192495,1.2506029382568644,8.211458892594573,5.823502059934103,4.849004459267949
2024-11-12,13.718825709856656,42.41552332853341,4.2711036393056165,6.857551160219577,7.514142902265099,4.958328012761749,1.2474827271289202,8.371163535802667,5.808972623471768,4.836906360654533
2024-11-13,13.696044937204462,42.51114513313187,4.264011265436396,6.8461638653274575,7.501665305074721,4.950094469630388,1.245411221812409,8.357262814459848,5.799326543881804,4.828874444040647
2024-11-14,13.498053110258859,42.06025274704855,4.202370157771288,6.747194820068042,7.543236703981557,4.905810972783434,1.7729217904532593,8.454654882873797,6.056437214787599,4.75906759997361
2024-11-15,13.393934288434833,41.81701201176056,4.169954680804239,6.695149538460081,7.674508337219745,4.881502084960425,2.205824018209551,8.430036895113236,6.009720173292512,4.722357971744815
2024-11-18,13.23099820985248,41.58904041375418,4.119227534550951,6.61370361018932,7.701460942851132,4.782014907702881,2.7137119150835427,8.447798559694059,6.13713302017588,4.664910886145582
2024-11-19,13.097927073988833,41.28985977853919,4.077798288003602,6.54718610049621,7.782806358011937,4.733919658546922,3.2157622638569334,8.362834588566875,6.2739124760161875,4.617993413973314
2024-11-20,13.127460055112861,40.81263202292318,4.086992837582852,6.56194858332492,7.826881753053863,4.744593619329325,3.541335391817426,8.381690964438594,6.288058786167504,4.628405986249472
2024-11-22,13.139659440397091,40.27970188630213,4.090790891438681,6.568046620465935,7.847431050296357,4.74900278342781,4.0092777608050945,8.389480093255536,6.293902296755256,4.632707176856112
2024-11-27,13.213334572676194,39.477588614822416,4.1137282865378495,6.6048741886211975,7.9047824227361785,4.775630825794507,4.485664646838182,8.436520586080123,6.329192715534266,4.658683140359083
2024-11-28,13.2186287097729,38.05100748361067,4.315709639178348,6.6075205387358285,8.068216098669403,4.977877380437437,5.328861007712325,8.439900815071995,6.331728609389313,4.6605497174217865
2024-11-29,13.188684565969583,38.19134046225088,4.305933267295432,6.592552530363749,8.04993917839278,4.966601000762373,5.316789545246262,8.420781917851937,6.317385352144863,4.649992179722144
2024-12-02,13.298552927995072,37.83767882656819,4.341803852622,6.4727999875042475,8.1304355055397,5.007975279907384,5.361081070731504,8.490931257739515,6.370012342915034,4.688728948477357
2024-12-03,13.325409544863762,37.86023884458206,4.350572187283691,6.485871899183157,8.146855035734463,5.018088957245706,5.371907850238884,8.508078814235489,6.382876673483088,4.5501001931497065
2024-12-04,13.23630651369946,38.249002051647075,4.321481211289225,6.4826230190021,8.012139037245426,4.997907898381534,5.3894811170067385,8.451187833948481,6.340196284768547,4.519675033011407
2024-12-05,13.192200363110903,38.37479629784824,4.307081129145956,6.461021558897725,7.998769748133254,4.981253820586826,5.371522235086403,8.48967089929512,6.319069420427079,4.504614527468489
2024-12-09,13.193958964697696,38.406573126844314,4.307655289596804,6.42189100455024,7.999836033421855,4.981917852411084,5.372238292094795,8.490802624731659,6.319911791313205,4.505215020338355
2024-12-10,13.197477574840951,38.39014718091454,4.308804069855722,6.423603616427233,8.001969457080886,4.98324644731844,5.3736709789931805,8.493066981041975,6.321597207024508,4.506416486502569
2024-12-11,13.208044674546688,38.6477482320996,3.9919777447974694,6.4287469371489365,8.021721408622074,4.9872364872157195,5.377973628245571,8.499867302170557,6.326658852146261,4.51002473300713
2024-12-12,13.2186287097729,38.70542901087358,3.995176646233245,6.433898500890564,7.921305143569565,4.99123292181015,5.382283173203175,8.506678521935559,6.331728609389313,4.513638762321948
2024-12-13,13.227461705376006,38.73129288009752,3.9978463163272178,6.371375452449815,7.926598344176091,4.99456817990843,5.385879740188101,8.51236288266851,6.3359596179299675,4.516654880878339
2024-12-18,13.410267184447996,38.169082736789015,4.053097144293354,7.543361984735849,7.995497612552488,3.7357757057717578,5.4603133955680345,8.630004997948149,6.4235235178780385,4.579075720015317
2024-12-19,13.408450451405477,38.17745917470009,4.052548057880287,7.54234006065478,7.994414436169473,3.7352696079385996,5.459573668936804,8.628835862760814,6.42265330200062,4.578455377553057
2024-12-20,13.413902127846287,38.15232304949683,4.05419576362022,7.545406663896241,7.99766484612532,3.736788312981772,5.461793450354178,8.63234421902876,6.425264657266531,4.580316909383866
2024-12-30,13.375833224514466,38.39541977588776,4.042689880757609,7.456420788959027,7.974967324777269,3.7261832383582534,5.44629277911786,8.607845465834565,6.407029636853563,4.567317884939632
2025-01-02,13.375833224514466,38.70625038114758,3.8940317651985605,7.456420788959027,7.974967324777269,3.7261832383582534,5.44629277911786,8.607845465834565,6.407029636853563,4.405145395238852
2025-01-03,13.350573773656707,38.821999914683005,3.8866781220751316,7.442339789941463,7.959907082035664,3.71914656701102,5.4360077850915465,8.591590071057592,6.394930349464147,4.396826544983723
2025-01-07,13.354176424128422,38.7919985468585,3.88772694162456,7.444348104296296,7.9620550618521175,3.733642671223531,5.437474691034558,8.593908510440576,6.3966560205274785,4.398013028013957
2025-01-08,13.346613102589547,38.88060394603834,3.8855250739854794,7.386192489848013,7.957545642429276,3.731528071330818,5.434395102436831,8.589041232124355,6.393033186387783,4.395522152829551
2025-01-10,13.339417899879427,38.91355361205085,3.883430374728995,7.382210569355382,7.9532557035861995,3.7295163923613783,5.431465402289808,8.584410851946576,6.389586681319044,4.393152512482346
2025-01-13,13.338698806270713,38.92493273785849,3.883221029015164,7.381812613426687,7.952826964087382,3.7293153437533006,5.43117260600094,8.583948088501833,6.389242235183587,4.3848295759019
