date,ASTRUM CAPITAL MANAGEMENT LTD,CMB WING LUNG BANK LTD,YICKO SECURITIES LTD,CHINA CITIC BANK INTERNATIONAL LTD,FUTU SECURITIES INTERNATIONAL,CHINA MERCHANTS BANK CO LTD,THE HONGKONG AND SHANGHAI BANKING,CMBC SECURITIES CO LTD,CITIBANK N.A.
2024-05-23,49.92784992784993,40.62403898469472,0.0,0.0,5.043408322096847,0.0,0.0,4.404702765358503,0.0
2024-05-24,49.92784992784993,40.62403898469472,0.0,0.0,5.038677169824711,0.0,0.0,4.409433917630639,0.0
2024-05-27,49.92903103709311,40.625,0.0,0.0,5.036430734292203,0.0,0.0,4.409538228614686,0.0
2024-05-28,49.005084863823164,39.873226682764866,0.0,0.0,4.882862383616986,0.0,0.0,4.327938888759897,1.9108871810350831
2024-05-29,49.01532745006967,39.881560613098,0.0,0.0,4.851370181142592,0.0,0.0,4.340455178820251,1.9112865768694844
2024-06-03,49.01874259702255,39.88433936409875,0.0,0.0,4.835450681654551,0.0,0.0,4.350047611305944,1.9114197459182014
2024-06-04,47.37810900601598,38.542695519439704,0.0,0.0,4.675855257250606,0.0,3.295321899973063,4.260572865224028,1.847445452096615
2024-06-05,47.37810900601598,38.542695519439704,0.0,0.0,4.673610487563976,0.0,3.295321899973063,4.262817634910658,1.847445452096615
2024-06-06,47.37704550046017,38.54183034411547,0.0,0.0,4.673505578127455,0.0,3.2952479292464476,4.267211385216279,1.8451592628341826
2024-06-11,47.37598204264871,38.54096520763187,0.0,0.0,4.673400673400673,0.0,3.2951739618406286,4.269360269360269,1.8451178451178452
2024-06-20,47.373855270246004,38.541479619321244,0.0,0.0,4.695636559525948,0.0,3.295026036990483,4.248967498653259,1.8450350152630635
2024-06-24,47.37491863257839,38.54234472851339,0.0,0.0,4.6934973401270454,0.0,3.295099997755382,4.249062871764943,1.845076429260847
2024-06-25,47.37917255931937,38.54580555368487,0.0,0.0,4.711877343030956,0.0,3.2953958740206972,4.222506566098727,1.8452421038453768
2024-07-04,47.37172868878215,38.53974951743951,0.0,0.0,4.702159177627149,0.0,3.2948781254208375,4.246532297885712,1.844952192844638
2024-07-05,47.366413070311275,38.521959649004685,0.0,0.0,4.708364191296932,0.0,3.2945084045871766,4.264009515473866,1.844745169326062
2024-07-09,47.36853917454047,38.52368875821981,0.0,0.0,4.719797113809278,0.0,3.294656282963395,4.248490697309064,1.8448279731579773
2024-08-01,47.36853917454047,38.525933074488854,0.0,0.0,4.7040868999259375,0.0,3.294656282963395,4.261956594923356,1.8448279731579773
2024-08-02,47.391938924441455,38.5517009093971,0.0,0.0,4.490849893342315,0.0,3.361401145166723,4.358369821488717,1.8457393061636913
2024-08-05,47.41429662578066,38.56988812508425,0.0,0.0,4.445792334995732,0.0,3.362986925461652,4.360425933414207,1.8466100552635125
2024-08-06,47.44520624929752,38.59727998201641,0.0,0.0,4.219399797684613,0.0,3.410138248847926,4.464426211082388,1.8635495110711477
2024-08-07,47.444139729353054,38.59641235444859,0.0,0.0,4.230544440947714,0.0,3.4100615924110955,4.471069549970777,1.8477723328687676
2024-08-08,47.444139729353054,38.59641235444859,0.0,0.0,4.226048644517377,0.0,3.4100615924110955,4.4755653464011145,1.8477723328687676
2024-08-09,47.44307325735608,38.595544765886665,0.0,0.0,4.2237058016948765,0.0,3.409984939420505,4.479960437880729,1.847730797761144
2024-08-16,47.44307325735608,38.595544765886665,0.0,0.0,4.221457954009036,0.0,3.409984939420505,4.4822082855665695,1.847730797761144
2024-08-19,38.47177412004885,31.32279761579264,18.8786205136618,0.0,3.425019594976395,0.0,2.7651701573066476,3.63828584969286,1.498332148520807
2024-08-20,38.46826814420589,31.405606386468854,18.798527321109614,0.0,3.4247074691065507,0.0,2.76491816425473,3.6397769110195752,1.4981956038347974
2024-08-21,38.46686593278414,31.440912736020998,18.761390974702923,0.0,3.420937522781949,0.0,2.7648173798935627,3.646934460887949,1.4981409929284828
2024-08-22,38.471072873755965,31.43706026028945,18.763442820166965,0.0,3.417666144143487,0.0,2.779701797236703,3.6327512668149176,1.4983048375925048
2024-08-23,38.47247539190668,31.438206343419612,18.76412686839227,0.0,3.4050309879693765,0.0,2.7798031352533723,3.6419978126139263,1.4983594604447685
2024-08-29,38.47177412004885,31.4376332914092,18.763784838045243,0.0,3.4031461329541934,0.0,2.7797524653214487,3.645577003700261,1.498332148520807
2024-09-02,38.47037165302663,31.436487250059237,18.763100814756758,0.0,3.406667517270291,0.0,2.7796511309990337,3.645444106228241,1.498277527659807
2024-09-03,38.47037165302663,31.436487250059237,18.763100814756758,0.0,3.4103129613765195,0.0,2.7796511309990337,3.641798662122013,1.498277527659807
2024-09-04,38.49212138896995,31.45243653341115,18.773708783192298,0.0,3.412241027137438,0.0,2.7812226437117014,3.5891450248030345,1.4991245987744384
2024-09-05,38.4984404355836,31.457599912445506,18.776790763000932,0.0,3.4109771446290793,0.0,2.781679222224249,3.5751418200390352,1.4993707020775953
2024-09-09,38.506869059130466,31.464487055518052,18.78090164383062,0.0,3.389830508474576,0.0,2.782288226815785,3.5759245406943863,1.499698965536115
2024-09-11,38.51530137411267,31.471377214912682,18.785014325078926,0.0,3.368674610850563,0.0,2.782897498129528,3.5767076041533605,1.5000273727622768
2024-09-16,38.541324275957784,31.49264088236368,18.79770643877141,0.0,3.3015594755487383,0.0,2.784777765603886,3.580950293999489,1.5010408677550127
2024-09-17,38.54554751990649,31.485134049236613,18.79976623566367,0.0,3.3019212506391997,0.0,2.7850829132880417,3.5813426839067866,1.5012053473591935
2024-09-23,38.46196019664102,31.508251247281567,18.812478298214515,0.0,3.3151190628483707,0.0,2.7869661360770484,3.609349586066997,1.5058754728704837
2024-09-24,38.28172157085109,31.537743959320295,18.82899526257065,0.0,3.3491247645003748,0.0,2.880869199392731,3.6143476431746264,1.5071976001902287
2024-09-25,38.256875697633994,31.550440081245767,18.8365752346795,0.0,3.3504730187194647,0.0,2.8820289483796593,3.6158026679353696,1.5078043514062471
2024-09-26,38.25477567152163,31.548708190002195,18.835541242772454,0.0,3.3539486203615603,0.0,2.8818707458098514,3.617433945692747,1.5077215838395668
2024-09-27,38.24008194172626,31.53659027307812,18.828306476688677,0.0,3.387412433925338,0.0,2.880763813948384,3.619702595431017,1.507142465202202
2024-09-30,38.23658509821134,31.533706426716414,18.82658473243352,0.0,3.388931562968653,0.0,2.8805003840667176,3.6266871502249534,1.5070046453783972
2024-10-02,38.07885199692499,31.559102390452832,18.841746897536332,0.0,3.495991507120108,0.0,2.88282022183988,3.633268660541055,1.5082183255848007
2024-10-04,37.99897458434044,31.571815718157183,18.84933714202007,0.0,3.550501721233429,0.0,2.883981542518128,3.6365633926609533,1.5088258990698016
2024-10-07,37.98416944556415,31.593315988127085,18.861079555865,0.0,3.567371468357214,0.0,2.8857781523690864,3.5966873099050902,1.5115980798123787
2024-10-08,37.85620101091495,31.706468390594093,18.852098747344517,0.0,3.5949747271262176,0.0,2.8844040729616878,3.5949747271262176,1.5108783239323127
2024-10-09,37.85600468873056,31.709371966519534,18.853825161632997,0.0,3.615450832432828,0.0,2.8846682173666185,3.5696624480301837,1.5110166852872764
2024-10-10,37.82594344812411,31.74716690505006,18.876297355778046,0.0,3.617926431217222,0.0,2.888106502365497,3.5317416657498075,1.5128176917152603
2024-10-15,37.82941187258157,31.750077940178624,18.87802820517523,0.0,3.618258174549322,0.0,2.8883713253498136,3.5228960736488837,1.5129564085165692
2024-10-16,37.82594344812411,31.743499468221657,18.876297355778046,0.0,3.6307624601166246,0.0,2.888106502365497,3.5225730736788057,1.5128176917152603
2024-10-17,37.80051713704132,31.74157818488566,18.877335827327574,0.0,3.6566356751205737,0.0,2.8882653903284368,3.5227668665529697,1.512900918743467
2024-10-22,37.79248881390743,31.740996112374386,18.876989657448835,0.0,3.66573754859532,0.0,2.8882124257316804,3.5227022665590844,1.5128731753832612
2024-10-23,37.79040982855047,31.739250022921063,18.875951223984597,0.0,3.6893737966443565,0.0,2.888053543595856,3.504171632896305,1.512789951407353
2024-10-24,37.79040982855047,31.739250022921063,18.875951223984597,0.0,3.6875401118547724,0.0,2.888053543595856,3.5060053176858896,1.512789951407353
2024-10-28,37.789023965381304,31.738086070007515,18.8752589984781,0.0,3.691072116178008,0.0,2.887947631882942,3.5058767442286887,1.5127344738434456
2024-10-30,37.78833107191316,31.737504125563827,18.87491290476365,0.0,3.691004437273094,0.0,2.887894678939455,3.5076460449594773,1.5127067365873337
2024-10-31,37.71637083761185,31.738668035792873,18.875605104884848,0.0,3.8249963326976673,0.0,2.888000586768373,3.4435968901276226,1.5127622121167668
2024-11-05,37.655362053162236,31.730522456461962,18.87076076993584,0.0,3.901008249312557,0.0,2.8872593950504126,3.4427131072410635,1.5123739688359303
2024-11-06,37.66433797238572,31.738086070007515,18.8752589984781,0.0,3.9221079267286427,0.0,2.887947631882942,3.397693309129582,1.5145680913874984
2024-11-08,35.0558230052238,29.54863600669193,17.57315032947523,6.907029942982007,3.6532486599064495,0.0,2.6887227286694664,3.1633036293489023,1.410085697702209
2024-11-11,35.06180849610709,29.55368119109411,17.576150799071165,6.908209261029914,3.670946591995629,0.0,2.68918180576424,3.129695396803715,1.4103264581341348
2024-11-18,35.06120985504277,29.55146920725981,17.575850706004882,6.908091311103143,3.6742986904335058,0.0,2.6891358910003587,3.1296419607642267,1.4103023783912991
2024-11-19,35.059414054497026,29.549955610189173,17.574950488287918,6.907737485487947,3.6758177968995422,0.0,2.68899815611555,3.1328962644266887,1.410230144096155
2024-11-20,35.05761843790013,29.548442168160477,17.574050362782756,6.90738369611609,3.677336747759283,0.0,2.6888604353393086,3.1361502347417836,1.4101579172001708
2024-11-21,35.0558230052238,29.54692888114992,17.57315032947523,6.907029942982007,3.6788555430366348,0.0,2.6887227286694664,3.139403871760729,1.410085697702209
2024-11-22,35.0546261522704,29.545920109252304,17.572550358484122,6.906794127688631,3.683851143735063,0.0,2.688630932058723,3.1427108228064187,1.4049163537043359
2024-11-25,35.0546261522704,29.544213041993856,17.572550358484122,6.906794127688631,3.6855582109935128,0.0,2.688630932058723,3.1427108228064187,1.4049163537043359
2024-11-26,35.05223269151987,29.540488870681415,17.57135053939642,6.906322545404889,3.6887204697528335,0.0,2.688447357640311,3.147617096818244,1.4048204287860167
2024-11-27,35.05223269151987,29.540488870681415,17.57135053939642,6.906322545404889,3.68701351904957,0.0,2.688447357640311,3.1493240475215076,1.4048204287860167
2024-11-28,35.05342938103854,29.541497388276262,17.571950428459253,6.906558328496808,3.6837253763954796,0.0,2.6885391417158853,3.1494315660100374,1.4048683896077294
2024-11-29,35.05163437740036,29.539984637705896,17.57105061022446,6.906204659895877,3.6835367414867286,0.0,2.6884014679525476,3.1543910557309895,1.4047964496031407
2024-12-03,35.051036083706,29.539480421943807,17.570750691291433,6.9060867784112245,3.6903014372034275,0.0,2.688355579831359,3.1492165363738778,1.4047724712388625
2024-12-04,35.049839557588584,29.538472042056398,17.570150884140098,6.905851027514166,3.690175462552058,0.0,2.6882638082883865,3.1525227008943815,1.4047245169659317
2024-12-05,35.048643113159244,29.53746373101212,17.569551117938214,6.905615292712067,3.693463048301758,0.0,2.6881720430107525,3.152415087898959,1.4046765659668885
2024-12-10,35.04744675040961,29.53645548880393,17.568951392681594,6.905379574003277,3.7035772801747675,0.0,2.6880802839978157,3.1454806116876024,1.404628618241398
2024-12-11,35.03678290405721,29.53897622339427,17.570450782596822,6.905968900950723,3.7141345349650945,0.0,2.6883096932766652,3.138921603768754,1.4064553569904585
2024-12-12,35.04371286114337,29.550577146369783,17.589304009288984,6.90868110101769,3.7053479953555084,0.0,2.689365480499966,3.1060036882726587,1.4070077180520457
2024-12-13,35.00956218837511,29.550577146369783,17.623454682057236,6.90868110101769,3.7053479953555084,0.0,2.689365480499966,3.1060036882726587,1.4070077180520457
2024-12-16,34.90615981009956,29.554109670918933,17.71607152005738,6.90950697610875,3.710914152022815,0.0,2.6896869716686305,3.1063749850572946,1.4071759140666358
2024-12-20,34.89591338354082,29.554109670918933,17.71607152005738,6.90950697610875,3.721160578581553,0.0,2.6896869716686305,3.1063749850572946,1.4071759140666358
2024-12-23,34.89233816573605,29.551081741031027,17.714256441780645,6.908799071085839,3.7310247084336527,0.0,2.6894114031043492,3.1060567252360705,1.4070317435923705
2024-12-30,34.89174236732463,29.550577146369783,17.713953964893108,6.90868110101769,3.732668533570111,0.0,2.689365480499966,3.1060036882726587,1.4070077180520457
2025-01-08,34.8911465892598,29.550072568940493,17.713651498335185,6.9085631349782295,3.730897293605396,0.0,2.689319559463844,3.109365662084863,1.406983693332195
2025-01-10,34.88935937713427,29.548558940035512,17.712744160633793,6.908209261029914,3.7358284387378773,0.0,2.68918180576424,3.1092063925693214,1.406911624095069
2025-01-14,34.89174236732463,29.550577146369783,17.713953964893108,6.90868110101769,3.7292534662932857,0.0,2.689365480499966,3.1094187555494845,1.4070077180520457
2025-01-15,34.8911465892598,29.550072568940493,17.713651498335185,6.9085631349782295,3.7360198070519934,0.0,2.689319559463844,3.104243148638265,1.406983693332195
2025-01-22,34.89055083154049,29.549568008742273,17.71334904210634,6.908445172967251,3.735956015435577,0.0,2.689273639995902,3.105897619779394,1.4069596694327768
2025-01-23,34.88995509416566,29.54906346577424,17.713046596206055,6.908327214984547,3.735892225997575,0.0,2.689227722096061,3.1075520344221146,1.4069356463537488
2025-01-24,34.88935937713427,29.548558940035512,17.712744160633793,6.908209261029914,3.775099030187133,0.0,2.68918180576424,3.0699358011200655,1.406911624095069
2025-01-27,34.82106269635295,29.548558940035512,17.712744160633793,6.908209261029914,3.8638847152028415,0.0,2.68918180576424,3.0494467968856713,1.406911624095069
2025-02-03,34.81876077788591,29.548054431525212,17.712441735389028,6.908091311103143,3.8996738889173455,0.0,2.6891358910003587,3.016954361522307,1.4068876026566954
2025-02-04,34.818166296738944,29.547549940242448,17.71213932047123,6.907973365204029,3.889363155198907,0.0,2.6890899778043367,3.0288543623015194,1.4068635820385862
2025-02-05,34.81757183589148,29.54704546618634,17.71183691587987,6.907855423332365,3.8892967509518366,0.0,2.689044066176094,3.0305099793413124,1.4068395622406993
2025-02-06,34.816977395342484,29.54654100935601,17.71153452161442,6.907737485487947,3.889230348972205,0.0,2.68899815611555,3.0321655398483918,1.4068155432629925
2025-02-07,34.81638297509092,29.546036569750566,17.711232137674354,6.907619551670565,3.889163949259898,0.0,2.6889522476226246,3.0338210438256534,1.406791525105424
2025-02-10,34.81638297509092,29.546036569750566,17.711232137674354,6.907619551670565,3.887456677991566,0.0,2.6889522476226246,3.035528315093985,1.406791525105424
2025-02-14,34.81638297509092,29.546036569750566,17.711232137674354,6.907619551670565,3.8857494067232343,0.0,2.6889522476226246,3.037235586362317,1.406791525105424
2025-02-24,34.818166296738944,29.547549940242448,17.71213932047123,6.907973365204029,3.87911900290251,0.0,2.6890899778043367,3.039098514597917,1.4068635820385862
2025-02-25,34.81757183589148,29.54704546618634,17.71183691587987,6.907855423332365,3.8995407283467927,0.0,2.6668487818203546,3.0424612863020952,1.4068395622406993
2025-02-27,34.81638297509092,29.546036569750566,17.711232137674354,6.907619551670565,3.9011148481382207,0.0,2.666757721134311,3.0440646714356445,1.406791525105424
2025-02-28,34.82470670605714,29.553100292013184,17.71546645263751,6.909270991649448,3.9105859048139484,0.0,2.6673952765586844,3.012346522310832,1.4071278539592547
2025-03-03,34.82351735796861,29.552090982052903,17.714861426546676,6.909035023309028,3.9121599699458685,0.0,2.667304178548864,3.012243643380407,1.4087874182476392
2025-03-04,34.82292271438817,29.551586352925106,17.714558928998326,6.908917045182883,3.9138007581708276,0.0,2.667258631877327,3.012192206550323,1.4087633619070388
2025-03-06,34.82411202185792,29.5525956284153,17.71516393442623,6.909153005464481,3.941256830601093,0.0,2.653688524590164,2.926912568306011,1.477117486338798
2025-03-07,34.82232809111555,29.551081741031027,17.714256441780645,6.908799071085839,3.978621313798815,0.0,2.6535525843962913,2.8943189385789663,1.4770418182128648
2025-03-10,34.82173348814971,29.550577146369783,17.713953964893108,6.90868110101769,3.978553377501537,0.0,2.6535072740932995,2.8959770507479,1.4770165972269653
2025-03-12,34.821138905489626,29.550072568940493,17.713651498335185,6.9085631349782295,3.9784854435242893,0.0,2.653461965337659,2.897635106292154,1.4769913771023648
2025-03-13,34.81638297509092,29.546036569750566,17.711232137674354,6.907619551670565,3.9916002253598073,0.0,2.6530995509876565,2.8972393423591076,1.4767896471070288
2025-03-14,34.81578857513573,29.54553214736914,17.710929764059138,6.907501621880015,3.9898248369583778,0.0,2.6530542561546078,2.9006043637108614,1.4767644347321336
2025-03-17,34.81578857513573,29.54553214736914,17.710929764059138,6.907501621880015,3.9881175948372998,0.0,2.6530542561546078,2.9023116058319394,1.4767644347321336
2025-03-18,34.80390483667269,29.53544731542479,17.704884459159643,6.905143871386149,4.019182851486501,0.0,2.652148684165614,2.903027613748848,1.4762603679557633
2025-03-19,34.80152906242534,29.53343117512543,17.703675893375202,6.904672514420287,4.025734666712174,0.0,2.6519676439468927,2.902829448104031,1.4761595958906448
2025-03-21,34.80152906242534,29.53343117512543,17.703675893375202,6.904672514420287,4.044506638451825,0.0,2.878937847708113,2.6570872726031607,1.4761595958906448
2025-03-26,34.80925151489289,29.539984637705896,17.70760433558078,6.906204659895877,4.059059486216608,0.0,2.8795766834513956,2.6218315268413415,1.4764871554152086
2025-03-27,34.80746910630163,29.538472042056398,17.706697617259508,6.905851027514166,4.084454154434355,0.0,2.8794292346555608,2.601215265924763,1.4764115518536218
2025-03-31,34.814599836110354,29.544523354274787,17.71032504780115,6.907265774378585,4.098948374760994,0.0,2.8766047527997816,2.5710188473094786,1.476714012564873
2025-04-11,34.81341117825805,29.543514630065893,17.70972037283622,6.907029942982007,4.102222677455701,0.0,2.876506538290826,2.5709310662706137,1.476663593840691
2025-04-14,34.81400549703809,29.5440189835601,17.710022705157314,6.907147856667292,4.100585554057053,0.0,2.876555644706967,2.570974956040767,1.4766888027724192
2025-04-15,34.821138905489626,29.550072568940493,17.713651498335185,6.9085631349782295,4.113378297618031,0.0,2.877145052505763,2.5390591650303085,1.4769913771023648
2025-04-24,33.46845664018907,28.402153219982935,17.025536663821967,6.640189063218013,4.0356462942296325,3.851834832272041,2.7653777982012735,2.3911901792161756,1.419615308868903
