date,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,MORGAN STANLEY HONG KONG SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,MIB SECURITIES (HONG KONG) LTD,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,BNP PARIBAS,CHINA INTERNATIONAL CAPITAL CORPORATION
2024-03-01,36.90097923072404,16.586908634891586,15.533480448459825,16.573580615034054,0.0,0.0,13.886854189496804,0.0,0.5181968813936911,0.0
2024-03-04,36.910724335032405,16.558613238358994,15.50381632971091,16.63083703536891,0.0,0.0,13.86989959533865,0.0,0.5261094661901303,0.0
2024-03-05,37.0063213883617,16.553542036920568,15.503113079789008,16.620543113791694,0.0,0.0,13.835603915752111,0.0,0.48087646538491496,0.0
2024-03-06,36.95188566557245,16.564308256072316,15.583259554904341,16.52262710754465,0.0,0.0,13.860049223671977,0.0,0.5178701922342669,0.0
2024-03-07,36.99713773472148,16.555305598161638,15.638390850002128,16.50323970685371,0.0,0.0,13.83979617229838,0.0,0.4661299379626666,0.0
2024-03-08,35.669586844813516,15.876609523995572,15.217393958552178,15.795556155416463,0.0,0.0,13.253499418835416,3.7582568436680583,0.4290972547187989,0.0
2024-03-11,31.091878883200998,13.612184397821672,13.201001428565151,13.201856427769382,0.0,14.015299804754482,11.280004501403631,3.234667380471589,0.36310717601309767,0.0
2024-03-12,30.94861276412995,13.573265852659908,13.252485376464618,13.204709662298503,0.0,13.965135409179611,11.259769444634617,3.2285913215541555,0.40008882916937866,0.16734133990926
2024-03-13,30.30355534972964,13.36500166767958,13.14143278818134,13.289645338887368,1.2538200785607971,13.777425136630134,11.124519824105475,3.1936393514374344,0.3889949721014439,0.16196549268678717
2024-03-14,30.407306552842716,13.339472453678331,13.240367854611993,13.327227742970313,1.2517337664278894,13.707495342309468,10.926451263795158,3.1587123208394354,0.4762463893379922,0.16498631318670265
2024-03-15,30.555350021601868,13.473432811976247,13.318228118448408,13.167884021640772,0.9245495505572943,13.7255338779117,11.070414079980647,3.1678656531066536,0.44461272324303913,0.15212914153337037
2024-03-18,30.552928862181133,13.51148038669219,13.316181919440995,13.167205178723798,0.9248326809014891,13.73915977608213,11.116248546969134,3.1655378415573634,0.3542490785005801,0.15217572895118744
2024-03-19,30.517484952792117,13.50183525389166,13.313241039114429,13.183655205721573,0.9243014096514677,13.731267299162559,11.117730902663904,3.163719394522777,0.39750140093111,0.1492631415484031
2024-03-20,30.56881318232825,13.482911235223463,13.322362444453939,13.239058338775763,0.9227806525944262,13.713376055774123,11.011062508822944,3.1646252436401823,0.4259927801228064,0.14901755826410246
2024-03-21,30.534009359620267,13.457857937328852,13.381578059968009,13.39368202869462,0.9212908340573108,13.686542691176411,10.957147022763957,3.1595159933132027,0.3595991019127415,0.1487769711646294
2024-03-22,30.619400541826675,13.432787466768776,13.358461295887784,13.51261320230273,0.9203448775587333,13.667801258579825,10.799147694067237,3.1529899651464506,0.3878294868653002,0.1486242109964944
2024-03-25,30.671322526709506,13.406013922863321,13.340612079321613,13.591283991510181,0.9201162393204059,13.666280730323868,10.731311480627333,3.141894626675843,0.3896080581370969,0.14155634451083166
2024-03-26,30.603026014257047,13.381038096241477,13.35317589120326,13.663853752488608,0.918755392071492,13.650748734160537,10.703739016181,3.136311707728511,0.46812997613342144,0.12122141953464924
2024-03-27,30.624933016152774,13.386112898257451,13.361049409626785,13.613786576223976,0.9191038330281907,13.65592582480907,10.691879172166034,3.140310447335749,0.485631429249536,0.12126739315043371
2024-03-28,31.068758225069086,13.367019150974544,13.446288478525315,12.925789144341554,0.9706928398957674,13.723328826175448,10.758043352375005,3.1802777047287893,0.43793633243072544,0.12186594548376335
2024-04-02,31.303807392805794,13.33646939716787,13.44313104763952,12.734215151907488,0.9716208986753883,13.736449408999697,10.738186505151216,3.1833183006044345,0.4308194381261874,0.12198245892240694
2024-04-03,31.40300057525709,13.340455339741414,13.500300247755606,12.608851877350121,0.9713967220469528,13.733280075240634,10.735238077659096,3.1816420993074455,0.4038806710463176,0.12195431459532757
2024-04-05,31.447999174782503,13.31550195638409,13.49274387217867,12.62872778514553,0.9712595220979432,13.731811188090504,10.721951844642167,3.1835467224557887,0.3845208444392991,0.12193708978350329
2024-04-08,31.294686391620097,13.287986287074261,13.500568772198138,12.637868294797835,0.9692524737785023,13.712831775168757,10.891874835913026,3.1769681181242038,0.40627793706990895,0.12168511425527488
2024-04-09,31.32500407734368,13.236901098409112,13.583249576134964,12.650111616695458,0.9701914667921755,13.538474040723775,10.909480901007363,3.1894515403705936,0.47533268208702056,0.12180300043585722
2024-04-10,31.393182420156695,13.246619344167923,13.567337611522156,12.486678899206918,0.9709037603295594,13.548413694797556,11.123182696885445,3.1880281495261444,0.35376099784998705,0.12189242555761313
2024-04-11,31.453412517241265,13.235289685232289,13.556223940309911,12.546891901005297,0.8773688015754397,13.552828433568443,11.1504532554103,3.1901751271454803,0.3153818244976063,0.12197451401397687
2024-04-12,31.373230494913496,13.249255976576208,13.53142849301916,12.73716598362312,0.8754598866441569,13.523341179734594,11.12854251107271,3.1691365944864165,0.2907297491513725,0.12170913077876364
2024-04-15,31.38402123774294,13.256078574535687,13.54673559182989,12.713395365729587,0.8755380587887854,13.524548714881195,11.130006169653052,3.1651899226744336,0.282766365653267,0.12171999851116233
2024-04-16,31.57586294318865,13.168868896129347,13.580033123717799,12.57185394268536,0.8759579585317834,13.535736827811585,11.12594027950911,3.1667079177195716,0.27725973643962537,0.1217783742671669
2024-04-17,31.72815543469415,13.162617274919647,13.576332235757055,12.424558468162175,0.875385841698288,13.531594991533707,11.113035007351737,3.164639637057418,0.3019822720035726,0.1216988368222526
2024-04-18,31.70252994761052,13.120325866777597,13.627335559434025,12.456819373858313,0.8774597131540395,13.568362542427037,11.043751281100601,3.153297251511699,0.3281313113044317,0.12198715282173711
2024-04-19,31.74131074947708,13.096774705405991,13.669835398354795,12.159482082001038,0.879800960026718,13.599843288700711,11.200059843466265,3.1617109110997728,0.3688694212921466,0.12231264017548038
2024-04-22,31.659595544028363,13.088664096462368,13.725505323836842,12.174328085575194,0.8817998220686049,13.63074142562087,11.14977419676698,3.168894153918041,0.3981068235875914,0.12259052813514153
2024-04-23,31.573284088720825,13.10310755331784,13.77228437092527,12.076774042356494,7.908276338543543,6.653454079867277,11.170624302322622,3.1733757007159182,0.44585358868721,0.12296593454300161
2024-04-24,31.579831712351254,13.047975988341626,13.789012434826029,12.0986802977546,7.915153282263004,6.6592398449681065,11.196969613452367,3.181362263597936,0.4087016981774382,0.12307286426764233
2024-04-25,31.54007507512079,13.003307369600362,13.806493762006387,12.097719433374635,7.9235495675417305,6.666303874619069,11.216458226144773,3.202813185943356,0.42007608738671,0.12320341826219058
2024-04-26,31.78089612274589,12.995921492874738,13.804029092577338,12.025538077446937,7.920497736497969,6.658981227226846,11.220697201611166,3.1621126221835563,0.3081704615505174,0.12315596528504377
2024-04-29,31.84548307518397,9.671756052008767,13.789540814268115,11.85667904577371,7.906193069073367,6.646954898199161,11.409988867632093,3.156401747573866,3.5940688885393377,0.12293354174761374
2024-04-30,31.92287263274059,9.659005398509827,13.791065047553108,11.836000693033355,7.898095647137914,6.631138117621643,11.40778611784393,3.1446341076915796,3.5865946030833533,0.1228076347846983
2024-05-02,31.923882094455802,9.660545457980744,13.800851790907615,11.877163384555292,7.860034140376593,6.642837333230032,11.399067087957281,3.138886618117414,3.5737781247706484,0.1229539676485799
2024-05-03,31.940745762570167,9.661760893157133,13.83122502528763,11.8569467286256,7.8648879045652835,6.658339902053004,11.270725905830163,3.1522254112879877,3.640112571878672,0.1230298947443624
2024-05-06,31.936346355829254,12.950907764320869,13.842143704391999,11.855313594203745,7.863804622380169,6.65267327086302,11.262049213348813,3.1532160951852353,0.3605324304404519,0.12301294903644763
2024-05-07,31.938470056039687,12.933244555460064,13.830714566566163,11.856101947752213,7.864327548933672,6.653115659715766,11.258048265511325,3.1534257774579126,0.3895304934230244,0.1230211291401716
2024-05-08,31.884984432451937,12.955361116837445,13.828363208636127,11.795771485369052,7.868124586385279,6.656327902488289,11.404869635863175,3.1411670904153346,0.34195001562029687,0.12308052593306683
2024-05-09,31.878581233090024,12.929677812334326,13.831069061903742,11.801367914149246,7.87534756981053,6.662438449618657,11.412961118319332,3.1440506997914843,0.3413126264219933,0.12319351456066482
2024-05-10,31.75146056718609,12.943995423789495,13.85883274440148,11.784351603983307,7.884648408112488,6.670306834114369,11.425011264803896,3.1572880923951074,0.4007660542861162,0.12333900692765201
2024-05-13,31.762831675822234,12.954710375165526,13.878611246947495,11.702798403244234,7.892917559269819,6.66538462968597,11.451771494482967,3.1605993487925894,0.40690690590480993,0.12346836068435606
2024-05-14,31.8391901655315,12.980204180067535,13.921208011106698,11.462165777584978,7.908450172082946,6.6785015586195415,11.506310185684507,3.1720732978681427,0.40818531518734813,0.12371133626680456
2024-05-16,31.86163058158758,12.977476755990406,13.920670609507038,11.396243232047933,7.906788434169361,6.677098259742466,11.51439854970102,3.171406776065635,0.4506014593724216,0.12368534181614206
2024-05-17,31.743204461153397,12.981536308410282,13.930932275908162,11.455895923493706,7.910717304303512,6.68041609885678,11.549265034782406,3.1729826428628147,0.4513031493704155,0.12374680085852569
2024-05-20,32.03785204128527,13.164807032368142,14.069973986231549,11.537913445518997,7.992687875714742,6.749638332925259,10.711910644868034,3.206343713867084,0.39708553880091046,0.13178738842001114
2024-05-21,31.972600187546046,13.176510901403812,14.084898407404744,11.559766966693957,7.999793591120244,6.760470612245845,10.631081621183272,3.204362571499031,0.4583175820939137,0.15219755880913674
2024-05-22,32.024132592272416,13.16263147568921,14.116046680182013,11.55956742123261,8.006758704647392,6.767991771607945,10.559228054235257,3.2074437848436457,0.4438326336388152,0.15236688165069345
2024-05-23,32.0219003711924,13.150295477358927,14.101000677129566,11.62683136067822,8.008377906030518,6.769360457994261,10.57152328607747,3.21293044607918,0.38538232275761064,0.15239769470184336
2024-05-24,31.753806240414296,9.678264735587035,13.930027978955156,11.62072504213345,7.917525339261871,6.692564160390993,11.328250613377428,3.1673927866001392,3.7607743132193687,0.15066879006026035
2024-05-27,31.744331871751346,9.685727334186241,13.93068414899408,11.605565802197196,7.920890056725306,6.695408305062555,11.325977954535537,3.168738836200989,3.7719428704428926,0.15073281990385254
2024-05-28,31.714394473958745,9.892125605556663,13.92936299831335,11.367231301066706,7.919866813418406,6.694543373004914,11.302984353944986,3.2137827213031738,3.814995011627415,0.15071334780564236
2024-05-29,31.725089707837224,9.906674347380392,13.941668785120923,11.334863728953309,7.912833733173614,6.701148141542501,11.324672160024491,3.2217426778270735,3.7804446780757317,0.15086204006474327
2024-05-30,31.73400186207819,9.910803848192714,13.94748023410516,11.424393990907324,7.916132120925458,6.689567647522167,11.306394655551948,3.2202108694310616,3.7283583239456437,0.1226564473403291
2024-05-31,31.90459299040638,9.979219407698237,14.014146632296171,11.420178530919388,7.954243026822004,6.7217734620801854,10.927537337087744,3.242935542226911,3.7121261139887993,0.12324695647418188
2024-06-03,31.842943730699346,9.999341683082761,14.047734926473144,11.460795586612498,7.974129110426581,6.738578298013312,10.848194049432843,3.239459786296043,3.725267747722146,0.12355508124132701
2024-06-04,31.841223918402868,9.958131786160546,14.034416728314122,11.385836721292385,7.915359730976096,6.722416402869542,10.878640597938864,3.192268146282711,3.9483146578657813,0.12339130989708201
2024-06-05,32.311703767653945,13.511586224298336,14.24247519264308,11.626753959615826,8.033531653910057,6.8227783447255845,9.529029681751902,3.257048700020287,0.5398590017845281,0.1252334735964544
