date,CHINA INDUSTRIAL SECURITIES,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,CMB WING LUNG BANK LTD,SILVERBRICKS SECURITIES CO LTD,HUATAI FINANCIAL HOLDINGS (HONG KONG),BOCI SECURITIES LTD,BRIGHT SMART SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD
2024-05-09,52.310655136221094,10.924811608020365,12.699647520079656,8.080602513638826,7.951083664745524,5.105343250547073,0.6427692278836303,0.5918007428532104,1.6932863360106212
2024-05-10,52.268499937521504,10.88499658227203,12.709364175645646,8.194467542647242,7.903325905434939,5.1092494110789515,0.6432610184774942,0.592253536836107,1.694581890086086
2024-05-13,52.28627988059554,10.843343876348824,12.713687463511574,8.222767434527656,7.883336641254335,5.110987401719369,0.6434798337161934,0.5924550010867156,1.7036624672397898
2024-05-14,54.96136036092173,6.2878537616490675,13.364147531511735,8.643462207776004,8.27474642029166,5.372476699958899,0.6764016699338159,0.6227662952254075,1.796785052731678
2024-05-16,54.96136036092173,6.338509393318119,13.364147531511735,8.643462207776004,8.215151559504537,5.372476699958899,0.6853408990518839,0.6227662952254075,1.796785052731678
2024-05-17,54.977742315420116,6.3344374068165274,13.368130891008907,8.646038505081357,8.199716406056968,5.368116774739585,0.6855451738978925,0.6229519188898242,1.7973206080888224
2024-05-20,54.97938104800018,6.340587658731687,13.368529357564697,8.64331549924819,8.193999376576443,5.368276783271798,0.6855656080802408,0.6229704873424797,1.7973741811842834
2024-05-21,54.95671725463348,6.3480628426499,13.371717945371406,8.67519136493631,8.154213730343544,5.3695571950086745,0.7036177112837575,0.6231190748233276,1.7978028809496005
2024-05-30,54.955078806888835,6.350854927273618,13.371319288715696,8.67493272780447,8.15397062533722,5.369397110139793,0.7035967340327546,0.6231004975120581,1.7977492822955552
2024-05-31,54.95180220446847,6.356438597101269,13.370522046711935,8.698264814490729,8.129635144121169,5.369076969036387,0.703554783282947,0.6230633462124402,1.797642094574648
2024-06-05,54.96818912497156,6.358334120993021,13.37450920769801,8.70085868345065,8.1022389113301,5.370678056424552,0.7037645870717347,0.6232491470253922,1.7981781610349836
2024-06-06,54.97638625076996,6.359282306943618,13.376503680068533,8.70215619814629,8.088534666743783,5.371478958261634,0.7038695358965827,0.6233420889931602,1.7984463141764384
2024-06-13,54.98130569985376,6.359851354268334,13.377700649044874,8.702934892732376,8.080310157918074,5.371959614031175,0.7039325202172999,0.6233978674805749,1.7986072444535248
2024-06-14,54.97802596931333,6.296837651300076,13.376902645926886,8.702415747524823,8.079828153359182,5.368656580305105,0.7038905294177804,0.6233606807132038,1.8700820421396116
2024-06-19,54.98130569985376,6.29721329102866,13.377700649044874,8.702934892732376,8.074344628085724,5.368976849115,0.7039325202172999,0.6233978674805749,1.870193602441725
2024-06-20,54.98294571186834,6.297401127700127,13.378099686308767,8.703194488564167,8.071602620100675,5.369136997849672,0.703953517495846,0.6234164625281009,1.8702493875843027
2024-06-24,54.98160287885964,6.297588975577716,13.378498747378769,8.70345409988315,8.071843391395085,5.369297156138636,0.7039745160270656,0.623435058684986,1.8703051760549583
2024-06-25,55.01278187603901,6.295190946882675,13.386085433704153,8.73226673482139,8.001804915888703,5.372341980081935,0.7043737262774092,0.6237885965761801,1.8713657897285407
2024-06-26,55.007856525758214,6.288658597606213,13.384886963868576,8.755359863832634,7.992135404512831,5.371860988843576,0.7043106629817133,0.6237327481490597,1.8711982444471789
2024-06-27,55.009498211188536,6.288846279872856,13.385286429968563,8.755621163720205,7.989389470016911,5.37202130968638,0.7043316828255476,0.6237513631802519,1.8712540895407557
2024-06-28,55.00352929862221,6.264970629607583,13.385286429968563,8.821279201949704,7.953575994619001,5.37202130968638,0.7043316828255476,0.6237513631802519,1.8712540895407557
2024-07-02,54.98398158803002,6.27970549595814,13.384886963868576,8.826984677017217,7.929463692976323,5.371860988843576,0.7043106629817133,0.6237327481490597,1.8950731821753726
2024-07-03,54.985622560923254,6.276908454740219,13.385286429968563,8.851123764781295,7.905824694088456,5.37202130968638,0.7043316828255476,0.6237513631802519,1.8951297398060285
2024-07-04,54.93055727001105,6.309925790831697,13.385685919913042,8.851387930584536,7.897107010945355,5.37218164009888,0.7043527039240755,0.6237699793225923,1.9250317543687656
2024-07-05,54.9169800664106,6.318690842704447,13.385286429968563,8.851123764781295,7.896871325238979,5.37202130968638,0.7043316828255476,0.6237513631802519,1.9309432152039376
2024-07-08,54.90059522377412,6.316805619682331,13.381292841618766,8.86936793467738,7.894515241677428,5.3704185317533515,0.7041215408298839,0.6235652628535836,1.9393178031331546
2024-07-09,54.91534114206147,6.240908722149825,13.384886963868576,8.913531326281918,7.884698184735959,5.371860988843576,0.7043106629817133,0.6237327481490597,1.9607292609279052
2024-07-23,54.91534114206147,6.2588149254459715,13.384886963868576,8.895625122985773,7.884698184735959,5.371860988843576,0.7043106629817133,0.6237327481490597,1.9607292609279052
2024-07-24,54.91042495589977,6.258254617548667,13.383688708614233,8.903781060065016,7.883992322889364,5.371380083724776,0.7042476109772483,0.6236769097213767,1.960553730559543
2024-07-30,52.22965831216179,10.834794397542742,12.730287350146494,8.469092031740463,7.499090117968124,5.1091454248079575,0.6698657334748211,0.5932285521027018,1.8648380800549047
2024-07-31,52.04615918985239,10.80259903537081,12.692459570794842,8.865593299839352,7.380587415971673,5.093963707342413,0.6678752416293385,0.5914657860192023,1.8592967531799804
2024-08-01,52.11595717991738,10.666382229807205,12.712246040785852,8.887917183886435,7.392093126949721,5.101904765532783,0.6689164025920761,0.5923878311090843,1.8621952394194656
2024-08-02,52.11312278838097,10.666382229807205,12.712246040785852,8.890751575422842,7.392093126949721,5.101904765532783,0.6689164025920761,0.5923878311090843,1.8621952394194656
2024-08-06,52.040845763319254,10.795942233789422,12.69461510108163,8.872759843401719,7.381840843616698,5.094828803109684,0.6679886652966031,0.5915662332499577,1.859612513135035
2024-08-07,52.11607713573986,10.666986918156,12.712966711290832,8.88558649697329,7.392512192429542,5.102193997842475,0.668954324161569,0.5924214141939319,1.8623008092125033
2024-08-09,52.11607713573986,10.610295873735529,12.712966711290832,8.88558649697329,7.392512192429542,5.1588850422629475,0.668954324161569,0.5924214141939319,1.8623008092125033
2024-08-12,52.09635411469693,10.627905694135473,12.713687463511574,8.886090258710869,7.3929313054265755,5.159177521424986,0.6689922500309323,0.5924550010867156,1.8624063909759432
2024-08-16,52.01820207974988,10.761976708435355,12.69461510108163,8.872759843401719,7.381840843616698,5.151438012033125,0.6679886652966031,0.5915662332499577,1.859612513135035
2024-08-23,52.04258019605518,10.705966962981423,12.705403743906562,8.880300445149755,7.388114373268298,5.155816012020054,0.6685563619982049,0.5920689816001051,1.861192923020426
2024-08-26,52.025583000411146,10.711632694862763,12.705403743906562,8.880300445149755,7.388114373268298,5.155816012020054,0.6685563619982049,0.6034004453627865,1.861192923020426
2024-09-05,52.0476996237443,10.665173058757123,12.710804944867585,8.884075554407618,7.3912551385094005,5.158007803714383,0.6773427830152403,0.6036569572478919,1.8619841357364557
2024-09-10,52.032400235773636,10.712036115434751,12.71260636582474,8.885334637522975,7.3554545193567895,5.158738815117286,0.6774387784686985,0.6037425096813088,1.8622480228198117
2024-09-12,52.032400235773636,10.723374002940504,12.71260636582474,8.885334637522975,7.344116631851037,5.158738815117286,0.6774387784686985,0.6037425096813088,1.8622480228198117
2024-09-13,52.00733996754756,10.780537671978644,12.706483616846478,8.983047052055005,7.215922803145592,5.1562542213290055,0.6771125048888089,0.6034517302983946,1.8698504319105185
2024-09-16,51.99850092941832,10.778705438613205,12.704324054499166,8.99851606696743,7.214696402856048,5.155377877188068,0.6769974245318395,0.6033491691434386,1.8695326367824858
2024-09-17,52.02355267795495,10.76689444539339,12.71044472193866,8.971677467644563,7.218172286906971,5.157861626293949,0.6773235871891504,0.6036398496706654,1.8704333370076958
2024-10-02,52.02502706196973,10.764365516520861,12.710804944867585,8.971931731284071,7.218376854978315,5.158007803714383,0.6773427830152403,0.6036569572478919,1.870486346401919
2024-10-07,52.05158027202632,10.727326822744999,12.717292450838267,8.976510942508515,7.202212447074513,5.160640414832919,0.6890305608815381,0.6039650595381384,1.8714410295547947
2024-10-08,52.06782058131888,10.730673793280252,12.721260298916773,8.97931165121539,7.184604757448425,5.162250556082168,0.6892455412791026,0.5928078935281171,1.8720249269308962
2024-10-09,52.07225151553882,10.73442360871068,12.72234286905222,8.980075784202377,7.094443593199465,5.162689859905248,0.7744034789857872,0.5928583410550532,1.8665109493503589
2024-10-10,52.09441750353358,10.773047215063146,12.727758484684212,8.98673625105812,7.015165880521599,5.1648875010312745,0.7747331251546913,0.595948557811301,1.8673054811420762
2024-10-14,52.09737439449893,10.7651446616121,12.728480915145596,8.987246340248136,7.015564062929745,5.165180661218502,0.7747770991827753,0.5988203953390681,1.8674114698251507
2024-10-15,52.13140278246797,10.735257874286944,12.733954898762672,8.970397610187673,7.011626816468564,5.1685543969108085,0.7809628896431167,0.5992115262352641,1.8686312050369847
2024-10-16,52.13584454535635,10.736172552724089,12.726519551546648,8.971161916864116,7.012224229584618,5.16899477433941,0.7810294301886472,0.5992625809811075,1.8687904184150177
2024-10-17,52.116602370691325,10.73221007145434,12.718983418897267,8.970689920360085,6.989762762795775,5.167087013927015,0.8375223456639941,0.5990414065596704,1.8681006896505359
2024-10-21,52.116602370691325,10.729371012655479,12.718983418897267,8.973528979158946,6.989762762795775,5.167087013927015,0.8375223456639941,0.5990414065596704,1.8681006896505359
2024-10-23,52.10920531579865,10.68526832541969,12.71717817806711,9.000641899568539,6.988770686250273,5.166353634839763,0.8657900322121581,0.5989563829402144,1.8678355449036066
2024-10-24,52.10476809066649,10.667327964174037,12.716095279522028,9.02258278609466,6.988175575487328,5.165913707305823,0.8657163080924594,0.6017437944773817,1.8676764941797979
2024-10-25,52.11364329674048,10.637917097649174,12.718261261066477,9.015602944604522,6.98936589838073,5.166793637308256,0.8658637688895705,0.6018462918183244,1.890705803542472
2024-10-28,52.11216388576909,10.637615106648905,12.717900212902192,9.018185825146222,6.989167483072587,5.166646961491515,0.8658391886016001,0.6018292065034072,1.8906521298644774
2024-10-29,52.110684558790865,10.628796923518264,12.717539185236317,9.029284768321409,6.988969079029422,5.166500294002254,0.8658146097091689,0.6018121221585043,1.8905984592337919
2024-10-30,52.10920531579865,10.62849520855332,12.71717817806711,9.031867113845042,6.988770686250273,5.166353634839763,0.8657900322121581,0.6017950387835328,1.890544791650155
2024-11-01,52.05010438261822,10.522871241748257,12.702754678549308,9.305167031470123,6.949654401143829,5.1604940881606565,0.8251119668432697,0.598277061869175,1.8855651475971629
2024-11-04,52.04567721652607,10.516305819662174,12.724355796032524,9.31571635310618,6.929216926359957,5.160055157927627,0.8250417862400766,0.5982261749025986,1.885404769242787
2024-11-05,52.010286981413486,10.452489553403641,12.772368780967044,9.428379038391814,6.8735063581690445,5.156546402253776,0.824480770909807,0.5978193905909597,1.884122723900418
2024-11-06,52.010286981413486,10.443989751641686,12.772368780967044,9.43687884015377,6.8735063581690445,5.156546402253776,0.824480770909807,0.5978193905909597,1.884122723900418
2024-11-07,52.00586658584911,10.428936976402884,12.771283247208572,9.458741003951143,6.872922173409051,5.156108143282965,0.8244106976348037,0.5977685814465415,1.8839625908149293
2024-11-11,52.00439328763089,10.561790001358908,12.770921443625866,9.45847304290785,6.872727467221907,5.155962073513549,0.8243873425233201,0.5977516469842631,1.7535936942334542
2024-11-12,52.014708128491485,10.5780524260655,12.773454499277637,9.45751558100766,6.842922053184449,5.156984735733207,0.8245508560980018,0.5978702083734653,1.753941511768602
2024-11-14,52.069033241445936,10.56607680040039,12.758993414819713,9.446808537616478,6.835175043653418,5.151146409709822,0.8236173655085486,0.5971933474993256,1.7519558393463628
2024-11-15,52.069033241445936,10.563246500175275,12.761823715044828,9.446808537616478,6.835175043653418,5.151146409709822,0.8236173655085486,0.5971933474993256,1.7519558393463628
2024-11-18,52.04399222055333,10.558166427436491,12.803778267664528,9.442265381824397,6.831887873709642,5.148669122215962,0.8232212717389258,0.5969061454876747,1.751113289369055
2024-11-19,52.048409473938804,10.553404197406453,12.804864993153615,9.44023761845943,6.832467732758722,5.149106117441356,0.8232911429535354,0.5969568081209483,1.7512619157671425
2024-11-26,52.05430031165691,10.543280633869434,12.806314247462042,9.44130606432344,6.833241031290506,5.149688893146468,0.8233843230250673,0.5970243716779696,1.751460123548167
2024-11-29,52.066085988348064,10.523026630530834,12.809213740461125,9.443443681775795,6.834788153604424,5.150854840397536,0.8235707464591666,0.5971595446834507,1.7518566737396015
2024-12-03,52.067559573190124,10.520494235226522,12.8095762694058,9.44371095201903,6.834981593154001,5.151000620927653,0.8235940553241468,0.5971764456130411,1.7519062551396798
2024-12-06,52.067559573190124,10.5261546754693,12.8095762694058,9.44371095201903,6.834981593154001,5.151000620927653,0.8235940553241468,0.5971764456130411,1.7462458148969022
2024-12-09,52.067559573190124,10.520494235226522,12.8095762694058,9.449371392261806,6.834981593154001,5.151000620927653,0.8235940553241468,0.5971764456130411,1.7462458148969022
2024-12-10,52.067559573190124,10.509173354740968,12.8095762694058,9.460692272747362,6.834981593154001,5.151000620927653,0.8235940553241468,0.5971764456130411,1.7462458148969022
2024-12-11,54.21569664532424,10.514833794983746,10.658608977150298,9.463522492868751,6.834981593154001,5.145340180684875,0.8235940553241468,0.5971764456130411,1.7462458148969022
2024-12-13,54.22950997585184,10.492034342895286,10.661324627743687,9.46593365369925,6.836723041954594,5.1466511346888,0.8238038944963921,0.5973285970403394,1.746690731629807
2024-12-16,54.23872277400725,10.473996830528693,8.397998107522735,9.467541776954334,6.835053078745747,5.147525475211171,3.0947444138645817,0.597430074405697,1.7469874687597868
2024-12-20,54.23872277400725,10.473996830528693,8.395166685369155,9.470373199107916,6.835053078745747,5.147525475211171,3.0947444138645817,0.597430074405697,1.7469874687597868
2024-12-30,54.24793870293303,10.458785091755704,8.396593143359597,9.471982349947755,6.836214451288387,5.1484001128592745,3.0952702548708397,0.5975315862559444,1.7472843067294674
2025-01-06,54.25101137524422,10.459377490658381,8.39706873708494,9.472518855086836,6.836601663178094,5.143027597486088,3.095445574918664,0.5975654312057074,1.7473832751370686
2025-01-07,54.25562103641673,10.460266214851444,8.397782228699917,9.467659118175426,6.837182563265294,5.140632291767402,3.0957085922323806,0.5976162058197917,1.7475317487716184
2025-01-14,54.25408439565527,10.459969956673316,8.397544384689803,9.470223196930249,6.836988918934632,5.140486697541988,3.0956209148283156,0.5975992799897297,1.7474822547566975
2025-01-24,54.162044967005826,10.442225123833051,8.383298357025073,9.459812260260286,6.82539029809731,5.1261112719347235,3.090369343753256,0.5965854817309579,1.914162896359519
2025-01-27,54.19115698086207,10.430864168920163,8.319909828811618,9.464896894449522,6.829058934631502,5.128866548668977,3.092030412407718,0.6251955362690811,1.9180206949793526
2025-02-12,54.20035675129784,10.421317288911057,8.321322259634941,9.46650370418525,6.824559432247359,5.129737251519263,3.0925553314454244,0.625301672689331,1.9183463080695309
2025-02-14,54.19422322397982,10.420137971317732,8.320380585807301,9.473919734519146,6.823787138037134,5.1291567501083435,3.0893762664745235,0.625230911072225,1.923787418683769
2025-02-17,54.203424035615946,10.404929571088271,8.32179317648499,9.475528167037364,6.824945644910506,5.130027551501968,3.0899007646112238,0.6253370595046525,1.9241140292450845
2025-02-18,54.23872277400725,10.355077100078269,8.327212553683198,9.490193154182986,6.8208959679778385,5.124874097982519,3.091912991711,0.6257442959415119,1.9253670644354213
2025-02-19,54.23718709027651,10.357615254418954,8.326976781817875,9.489924454359628,6.820702845086453,5.124728995270435,3.091825449080285,0.6257265789805339,1.925312550709335
2025-02-24,54.2464024972964,10.356543287383191,8.328391613309078,9.494368704630798,6.821861746501725,5.125599734814497,3.092350779236149,0.6258328957977921,1.9086487410303703
2025-02-26,54.214162265195164,10.350388089176851,8.35174320550172,9.497216342197529,6.817807313471244,5.122553440175572,3.0905129042385218,0.6254609449054152,1.9301554951379778
2025-02-27,54.21109376547292,10.349802261384816,8.351270500204143,9.502338763257153,6.817421428326595,5.122263505716536,3.0903379824543964,0.6254255440681517,1.9300462491152919
2025-03-04,54.20955964586499,10.352339272108129,8.351034167620984,9.502069856596075,6.8172285021345145,5.122118550794301,3.090250528987501,0.6254078451522322,1.9299916307412779
2025-03-05,54.2080256130827,10.354876139245782,8.350797848413396,9.501800965154143,6.81703558686136,5.121973604075991,3.090163080470156,0.6253901472380077,1.9299370154584672
2025-03-06,54.20649166711867,10.35741286280997,8.350561542580246,9.501532088930068,6.816842682506205,5.12182866556091,3.0900756369019415,0.6253724503253929,1.9298824032665969
2025-03-10,54.20955964586499,10.352339272108129,8.351034167620984,9.502069856596075,6.8172285021345145,5.122118550794301,3.090250528987501,0.6254078451522322,1.9299916307412779
2025-03-12,54.214162265195164,10.350388089176851,8.35174320550172,9.50287662224192,6.817807313471244,5.122553440175572,3.0905129042385218,0.6254609449054152,1.924495215093585
2025-03-14,54.203424035615946,10.461521160183715,8.350088971032713,9.387811203939426,6.81645690654619,5.121538813137652,3.0899007646112238,0.633825797868969,1.9354323470641734
2025-03-17,54.197289814105446,10.460337225971532,8.349143988380934,9.386748781879414,6.815685485601379,5.1209592066992515,3.089551079400874,0.6394125860298513,1.9408718319313185
2025-03-19,54.07642280160992,10.374904420571976,8.33052431027098,9.385575757285594,6.800485619601081,5.109538800945603,3.082660978250054,0.9202815740929648,1.9196057373718285
2025-03-20,53.875666257156105,10.223889224160256,8.338972147236785,8.883862243352594,6.775239090284457,5.090569843675744,3.0712167233668026,1.8281051924802394,1.9124792782870197
2025-03-21,53.88475921175092,10.177794726454229,8.315063073185202,8.81503802672999,6.776382592457088,5.09142901301259,3.0717350730440596,1.954996223228591,1.9128020601373266
2025-03-24,53.88627500260148,10.175268006859996,8.315296977849759,8.81528599580666,6.776573213680673,5.091572236098804,3.0718214816684495,1.9550512177285464,1.912855867705628
2025-03-25,53.86051815055599,10.159157662434168,8.311322387400475,8.667676801621399,6.773334110706275,5.089138538969845,3.070353195886779,2.156557601872857,1.911941550552207
2025-03-26,53.881727885865516,10.087213016511324,8.297718587560205,8.609208755208098,6.776001382180519,5.091142591011515,3.071562270378218,2.2727310572029307,1.9126944540816742
2025-03-27,53.90447114682421,10.102726681526846,8.29559307479838,8.444004273997608,6.778861505152407,5.093291541853822,3.0728587644775547,2.3946912166395595,1.9135017947296127
2025-03-28,53.90447114682421,10.094284761844216,8.29559307479838,8.438376327542521,6.778861505152407,5.093291541853822,3.0728587644775547,2.405947109549734,1.9163157679571563
2025-03-31,54.02761728437903,10.058116974292782,8.325826175792802,8.277148296682626,6.794347986952866,5.104927296133121,3.0798787886062806,2.411443557013159,1.9206936401473234
2025-04-01,54.02152278832908,10.056982385035454,8.324886994735197,8.2762146066527,6.793581561760531,5.104351443248884,3.07953136797115,2.422451872790493,1.920476979476514
