date,CHINA SECURITIES DEPOSITORY AND CLEARING,MORGAN STANLEY HONG KONG SECURITIES LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,UBS SECURITIES HONG KONG LTD,CITIBANK N.A.,BNP PARIBAS,CMB INTERNATIONAL SECURITIES LTD,CHINA INDUSTRIAL SECURITIES,FUTU SECURITIES INTERNATIONAL
2024-03-22,0.0,51.42791646210447,0.0,7.07510761360855,14.180722150593878,8.963069123259407,7.416255119451691,0.0,9.896148314905856,1.0407812160761474
2024-03-25,0.0,51.40688000182879,0.0,7.070950543878843,14.172390086402482,8.957802757661531,7.461473211705701,0.0,9.890333706726405,1.0401696917962513
2024-03-26,0.0,51.40898113802304,0.0,7.069976937206497,14.170438674995262,8.956569348308674,7.464117595141194,0.0,9.888971896199116,1.0409444101262229
2024-03-27,0.0,35.4770092962426,30.48484108091991,4.87772656650418,9.776485241457282,6.693504928992727,5.149652539562181,0.0,6.822610789528633,0.7181695567924875
2024-03-28,0.0,35.48551788238508,30.972658105914814,4.877155150714669,9.775339946009348,6.201332536051656,5.148732652047149,0.0,6.821811534490927,0.7174521923863568
2024-04-02,0.0,35.49074632834349,30.968932105592966,4.876568430595294,9.77416397591145,6.200586517839522,5.150645885723045,0.0,6.820990872864593,0.7173658831296374
2024-04-03,0.0,35.493501791776396,30.96305077207271,4.875642317764639,9.772307756974742,6.1994089597239155,5.1591632607753946,0.0,6.8196954932846605,0.7172296476275429
2024-04-05,0.0,33.99056261910594,27.241985556768324,4.668022223470746,9.356172338143965,5.913663528933889,4.941894275175606,6.674750551426034,6.529291536412664,0.6836573705628409
2024-04-08,0.0,33.9926610321178,27.236868169747623,4.6671453389173445,9.354414788027555,5.9125526515742095,4.951267355378636,6.673496704426995,6.528065013782985,0.6835289460268456
2024-04-09,0.0,33.99557047117302,27.231917689961215,4.666297054580227,9.352714561664037,5.911478006273389,4.959455258590224,6.672283752543759,6.5268784950652785,0.6834047101488567
2024-04-10,0.0,33.99726736251842,27.22696900941225,4.665449078549577,9.351014953242835,5.910403751549269,4.968851676214927,6.671071241504349,6.525692407584341,0.6832805194240357
2024-04-11,0.0,34.000174907412024,27.222022127120017,4.664601410657348,9.349315962427127,5.909329887188958,4.977033409193165,6.669859171068474,6.524506751105117,0.6831563738277706
2024-04-12,0.0,34.00211268377512,27.218725204139403,4.664036469834276,9.348183644831261,5.9086141943791395,4.982486246330523,6.66905136877238,6.5237165527817,0.6830736351562013
2024-04-15,0.0,34.0111345422033,27.213225502272376,4.663612854011782,9.347334586611169,5.908077538527939,4.982033706985483,6.668445645446865,6.523124029637617,0.6830115943034654
2024-04-16,0.0,34.01753942280254,27.208056262647663,4.6632457825385965,9.346598860901409,5.9076125156382515,4.983457949928898,6.667920774227157,6.522610596635718,0.6829578346797633
2024-04-17,0.0,34.01795135234857,27.20717480111791,4.663302251311788,9.346712041933634,5.9076840528564905,4.983518296256286,6.668001518267558,6.522689581067502,0.682966104840262
2024-04-18,0.0,34.02538525020868,27.201618962967412,4.663076384424211,9.34625933425049,5.907397914378241,4.98327691971535,6.667678553838462,6.5223736548171924,0.6829330253999624
2024-04-19,0.0,34.03755794634771,27.204089517642615,4.663499902788248,9.347108197133442,5.907934446764623,4.983729519912,6.668284137809268,6.522966041643444,0.6648302899586467
2024-04-22,0.0,34.035715952919375,27.201890301780207,4.663330486211237,14.155411936709244,1.1293500224296389,4.958724197060406,6.668041891021079,6.522729074000734,0.6648061378680782
2024-04-23,0.0,34.044334088714315,27.19655761319227,4.662935228729928,14.154212143453005,1.1292543002742608,4.958303902414247,6.667476716956987,6.522176216451249,0.6647497898137448
2024-04-24,0.0,34.05320920548169,27.19457671586895,4.54787813212252,14.27218239364537,1.1104795959072244,4.967355110396533,6.667436351047032,6.522136730212447,0.6647457653182276
2024-04-25,0.0,34.044152889260225,27.18009610445546,4.545456470749546,14.268818368291253,1.1401429216889614,4.974391568686524,6.663886063946318,6.5186638124846725,0.6643918004370343
2024-04-26,0.0,34.048696703948124,27.175873348687336,4.543641433968396,14.272969272097146,1.1399911656122212,4.973729463844865,6.662999082862044,6.517796160871043,0.6643033681088282
2024-04-29,0.0,34.0491087064544,27.1737821093678,4.54369641380139,14.276772097565685,1.140004959949827,4.971369569927337,6.663079707748963,6.517875028745988,0.6643114064386054
2024-04-30,0.0,10.800474664522962,8.619601404011492,1.4412734977477752,4.52959251148835,0.36161283379011405,1.5784679573619482,2.1135479401726025,2.067488600697308,0.20592363023746507
2024-05-02,0.0,34.046842816050074,27.171973756242856,4.543394041184445,14.278846907161642,1.1399290952239127,4.989793092867398,6.6626362950152185,6.517441279051934,0.6491427172025179
2024-05-03,0.0,34.04835062849613,27.15809491260265,4.541174484380174,14.29230361022767,1.1387675288730412,5.009728755829453,6.659381437613695,6.514257352893157,0.6379412890840325
2024-05-06,0.0,34.04527477666115,27.148409354457154,4.522025364445867,14.305340499261582,1.1365479991140917,5.035747635079263,6.657006461521499,6.511934133294389,0.6377137761650034
2024-05-07,0.0,34.052077624008646,27.14660433645549,4.507822867826379,14.304389379187324,1.1364724333757321,5.048105807753746,6.656563856713851,6.51150117391976,0.6364625207590744
2024-05-08,0.0,34.0341806743706,27.247117669545933,4.504849554819132,14.307141210511132,1.0253229693803134,5.084115696280469,6.653065327507456,6.508078886156163,0.6361280114287979
2024-05-09,0.0,34.03130246253142,27.253874314151318,4.497219878472977,14.312575930226826,1.025236259588834,5.08368574140279,6.65250268927104,6.507528509172516,0.636074215182276
2024-05-10,0.0,34.02965798860944,27.261617790178377,4.476465545651613,14.317924611270522,1.0215625383558982,5.112433520469848,6.652181224431415,6.507214049831983,0.6209427312008984
2024-05-13,63.44472304850163,12.43798746449535,9.915696907595052,1.6344303629340602,5.235784959743514,0.42520247905310693,1.8693121138953561,2.4314442235570453,2.378457152490697,0.22696128773419072
2024-05-14,63.443462417282205,12.437519549632976,9.919915386627496,1.6109957291503108,5.240317202564311,0.42519403038324255,1.8858331018138705,2.4313959113515655,2.378409893125435,0.22695677806859252
2024-05-16,63.44094130512799,12.437025308295727,9.922493807946738,1.6067371517544031,5.240108963182539,0.42551601032550485,1.8906150213631137,2.4312992927000883,2.3783153800288797,0.22694775927501054
2024-05-17,63.443602484943774,12.437547008636828,9.926148807851698,1.6030513655542609,5.235913260636944,0.4256067155334243,1.8913566543565157,2.4314012792795863,2.3784151440732755,0.22695727913369787
2024-05-20,63.441921713822936,12.437217508592578,9.92919738640449,1.5977104237833624,5.238865324910762,0.42559544020465534,1.8928519358457339,2.431336865707637,2.378352134229399,0.22695126649845193
2024-05-21,63.46419916109852,12.44158480154049,9.936068479251226,1.5938545104337953,5.248655437850848,0.3815036640323419,1.8966084666470318,2.4321906226142977,2.3791872857008833,0.2261475708305676
2024-05-22,63.498158209112475,12.448463132540002,9.943594822621343,1.591392884630954,5.254557455779518,0.3270939919681725,1.8965184955119274,2.4334920630992363,2.3804603646388878,0.2262685800974864
2024-05-23,63.49465067872847,12.447996453789449,9.95514495281456,1.5780477865217308,5.2553719689749885,0.3182908244409243,1.9105547401400296,2.4333576411318707,2.380328872052451,0.22625608140552397
2024-05-24,63.49114353582311,12.447087944592946,9.808048226647994,1.5640413396518924,5.283804017202289,0.44140034880397566,1.924810375177261,2.4332232340141675,2.3801973939920664,0.22624358409429834
2024-05-27,63.48651470038652,12.445959562084445,9.955166165122977,1.5599506648204415,5.283418800337184,0.29684904546749163,1.93284426748066,2.433045839352432,2.3800238651905703,0.2262270897572769
2024-05-28,63.48002719679803,12.445766132987535,9.962728341845441,1.5597331857669618,5.283430472750268,0.29151877185283404,1.9374879706130361,2.4330512145682084,2.3800291232673487,0.22622758955033553
2024-05-29,63.47306474093541,12.447004506274043,9.967961654470441,1.559860692509213,5.290269748079405,0.27762316646771446,1.944274661684775,2.4332501142498533,2.3802236884421744,0.22646702688696083
2024-05-30,63.45385773321608,12.443238031272237,9.993979566972342,1.559388677230222,5.290435920257545,0.27390573764915577,1.9469994711331091,2.4325138105292394,2.3795034305667393,0.22617762117333526
2024-05-31,55.125728946621365,10.811413757648346,8.684084479276907,1.3549122362315968,4.596722079634449,0.23798956663842208,1.6987979817411565,2.1135479401726025,2.067488600697308,0.19671176234240606
2024-06-03,63.43967408701433,12.4432635104456,9.996121924211218,1.5594472329442195,5.290634578396594,0.27391602292714345,1.9585585954125038,2.43260515246667,2.379592781941654,0.2261861142400681
2024-06-04,63.429017325535554,12.442906211970238,9.999148071491843,1.559402454649661,5.2904826620068945,0.27390815764507437,1.9688836480793552,2.4325353021326794,2.379524453815977,0.22419171267272037
2024-06-05,63.40676891099852,12.441574493980578,10.011329193540842,1.5592355576027332,5.285720198315327,0.28325634110844156,1.9819242194734032,2.432274956923357,2.3737484097895436,0.2241677182672485
2024-06-06,63.40927815726701,12.443800596141001,9.995448912446248,1.5595145430032602,5.286665943016575,0.2833070226000165,1.9895683497893044,2.4327101504383717,2.374173131472952,0.225533193825259
2024-06-07,63.40731727218505,12.443415780800708,9.997348686374934,1.5594663161681448,5.286502456777933,0.2832982615396421,1.991715699659864,2.4326349206741895,2.3740997119228355,0.22420089389669504
2024-06-11,63.40325582457596,12.442618739016792,9.979305705571564,1.5593664272118894,5.286163838875659,0.30399583450377843,1.9944594783172749,2.4324791023915777,2.373947643013228,0.22440740652227759
2024-06-12,63.400595158242325,12.442096594588236,9.977366282320324,1.5593009896613927,5.285942009286985,0.3077123689541141,1.9965844240673203,2.4323770253740675,2.373848022221055,0.2241771252841804
2024-06-13,63.39127757347705,12.441134864295424,9.983636776499962,1.5591804611808455,5.285533424566738,0.30395958074211604,2.005263978748503,2.432189011187628,2.373664532120641,0.2241597971810989
2024-06-14,61.331607257297804,12.038163361642775,9.660929914204077,1.4969250530975664,5.114333661068388,3.535679278091065,1.9552715375033682,2.3534097943987864,2.2967809380003774,0.216899204695793
2024-06-17,61.26971945852202,12.026016029050792,9.65438354571778,1.4934932495428686,5.109172947585687,3.6287488313671497,1.9562872287242214,2.3510350424836495,2.2944633284858136,0.21668033852001312
2024-06-18,61.24854010814501,12.02311568891422,9.590736624688628,1.4935599139275806,5.107940757363359,3.6891922308078087,1.986335442116998,2.350468038308723,2.2939099678327577,0.21620122789491847
2024-06-19,61.24030580955962,12.02149929243629,9.65502550767488,1.4933591186389954,5.107254042067316,3.626745750253763,1.9967382971156404,2.3501520396643696,2.293601572896817,0.21531856969230442
2024-06-20,63.171065681280346,12.400508314761126,9.900584533358927,1.5404411477409194,5.2682735051276675,0.6427665689050793,2.064093181941002,2.424246693351064,1.5116046529775498,1.0764157205563154
2024-06-21,63.31328751671925,12.428426524369918,9.927336543846826,1.543909260318324,5.280134370848593,0.4102015558316462,2.073152662268327,2.429704584722164,1.5150078437562065,1.078839137318749
2024-06-24,63.30909731230644,12.42760398537835,9.92993899910385,1.5438070812079145,5.279784920627182,0.4102240443959913,2.0763245602234552,2.4295437818437784,1.5149075774013647,1.078767737511675
2024-06-25,63.306891243313565,12.42760398537835,9.934351137089584,1.5438070812079145,5.273166713648583,0.4102240443959913,2.086251870691354,2.4295437818437784,1.5149075774013647,1.073252565029509
2024-06-26,63.30675158425186,12.427576569287027,9.937638317463128,1.543803675470495,5.268522346039777,0.41022313941544325,2.0983806209796962,2.4295384221143985,1.5149042354181037,1.0626610895600705
2024-06-27,63.3020035427615,12.426644494149713,9.941304786416287,1.5284671885146446,5.268127203940935,0.4101923724524021,2.1163116103638235,2.429356205384872,1.5147906167600034,1.062801979255817
2024-06-28,63.30270173948941,12.426781555254246,9.94582628118133,1.4960569788146243,5.268185309355774,0.41019689671634685,2.1425854361698753,2.430044777148614,1.5148073243173144,1.0628137015524712
2024-07-02,63.30032793345104,12.426315559834102,9.977492046953165,1.496000877747964,5.224973870718966,0.4255683534977282,2.1469167713080535,2.429953652207545,1.514750520126109,1.0577004141553359
2024-07-03,63.30032793345104,12.426315559834102,10.010841043223042,1.4807805798174702,5.224973870718966,0.4032485586267568,2.157945972706962,2.429953652207545,1.514750520126109,1.0508623092880125
2024-07-04,63.298931660119806,12.426041461206367,10.016989448242843,1.4807479168834776,5.224858618682993,0.4001791279261645,2.1603247437013513,2.429900052493429,1.5147171078860184,1.0473098628575528
2024-07-05,63.30326030796104,12.426670612068296,10.046713478824651,1.480849176669476,5.212200856002737,0.37557935218440586,2.1602518815696548,2.430066219304476,1.5148206906285255,1.0495874247867372
2024-07-08,63.30242245895005,12.426506139122804,10.026365516563782,1.4795060289594941,5.21147009604414,0.400201196937363,2.16463511613626,2.4300340562125817,1.5148006412501633,1.0440587498233616
2024-07-09,63.30270173948941,12.426560962954214,10.026409751344389,1.4795125563122509,5.211493088247641,0.4002029625634131,2.168394735273578,2.430044777148614,1.5148073243173144,1.03987210234918
2024-07-10,63.29472855108512,12.424995795764625,10.064373187573127,1.479326206724732,5.205322570255505,0.3744038540914117,2.172532908970146,2.4297387048277392,1.5146165292349387,1.039961691472657
2024-07-11,63.31121399595728,12.428231951253665,10.004995322483454,1.4651383212561562,5.1837336397507645,0.4382655292545495,2.1878804281027993,2.4303715430496435,1.5150110190742467,1.0351582498174408
2024-07-12,63.30702391999294,12.427409423415526,10.072917792453609,1.4650413551663144,5.183390568810271,0.37296101164182555,2.191044739768578,2.4302106956934777,1.5149107522991203,1.035089740758333
2024-07-15,63.30283439860887,12.426587004443599,10.01632761448803,1.4649444019104834,5.183047543277156,0.4321687954640305,2.194208632619806,2.4300498696263686,1.5148104987948687,1.0350212407667865
2024-07-16,63.29459662396274,12.424969897969053,10.011191861327497,1.4647537646038493,5.182373058824015,0.4379299331075536,2.2049512969199574,2.429733640449666,1.5146133722737705,1.0348865505618947
2024-07-17,63.297403509561356,12.42552090028094,10.02153517515796,1.4648187211162007,5.182602878256973,0.4207479030183158,2.2079165383891945,2.429841390316599,1.5146805398787295,1.0349324440237366
2024-07-18,63.29405286665468,12.424863156342676,10.032407749738262,1.4647411810563349,5.186078094334105,0.41307212377154456,2.207799662506809,2.4297127668602267,1.5146003603875433,1.0326720383478196
2024-07-19,63.29544892475505,12.42513720785415,10.047931971835576,1.4647734884169503,5.1861924821162875,0.39843999559527654,2.2078483592873637,2.4297663583121265,1.5146337674772488,1.0298274443499744
2024-07-22,63.270468796102705,12.420233513651045,10.028669562634422,1.5014565182893378,5.184145703751968,0.4157844481912567,2.206977011710298,2.4288074287641592,1.514036003388116,1.0294210135166904
2024-07-23,63.26658399542621,12.419470912512248,10.07747466275662,1.4955991316047406,5.18382739770619,0.367660858239473,2.217423892642544,2.428658300222489,1.5139430417236595,1.0293578071658318
2024-07-24,63.26546816242424,12.419251870252717,10.066233013153733,1.493368128202942,5.18373597052107,0.37937967459837646,2.220691722198887,2.428615465966066,1.5139163403040101,1.0293396523779559
2024-07-25,63.26616555343792,12.419388770759465,10.078115703439545,1.4902980802295216,5.183793112133836,0.3695963137373218,2.224023176160725,2.4286422371992655,1.513933028580915,1.0260440243214763
2024-07-26,63.26349811587547,12.41776286419555,10.077690788413467,1.4681896774270353,5.183574552271035,0.37754469243014693,2.2455340638205987,2.428539840420947,1.5138691979094627,1.0237962072362816
2024-07-29,63.26405599271079,12.417872367818566,10.077779656566694,1.4682026243717232,5.183620262613538,0.3775480217344769,2.247978899559283,2.428561256026485,1.5138825476701046,1.0204983709283406
2024-07-30,63.26475335259125,12.418009250063216,10.077890743962316,1.4682188083736902,5.183677401675364,0.37755218344746183,2.2502082796421226,2.4285880260645523,1.5138992352020042,1.0172027189780177
2024-07-31,55.07295262013926,10.810070360246984,8.77296077264235,1.2781073280869697,4.512471871177555,0.3269378277217961,1.9607604750068972,2.114123681916044,1.3178728507368804,0.8839554900967047
2024-08-01,63.26642707903195,12.41833777976295,10.078157363704127,1.4682576514341636,5.183814540563409,0.37447564943189243,2.2524724698727847,2.4286522765638803,1.5139392867796084,1.0154659028552318
2024-08-02,63.265729682252626,12.417980426812855,10.078046270430626,1.4682414665758652,5.183757398478229,0.37403059459657284,2.2568569097327784,2.428625505109351,1.5139225983647344,1.0128091476463652
2024-08-05,63.265869160378486,12.418007803982857,10.078068488889388,1.4682447035189794,5.183768826794482,0.3740314191991912,2.256861885288639,2.42863085935304,1.5139259360182755,1.0125909165766622
2024-08-06,63.26698500752567,12.418226825688649,10.078246240086388,1.4682705995777159,5.179891834069732,0.3740380161510328,2.2591063688969264,2.428673694152465,1.5139526377764143,1.0126087760750067
2024-08-07,63.26893783474941,12.418610132264943,10.078557319769144,1.468315919878633,5.180051718941572,0.373167662807846,2.2591760994905052,2.4287486586873954,1.5139993681196755,1.01043528529088
2024-08-08,63.267124491186664,12.419356545561213,10.0804731426591,1.4682738366492871,5.179903254090404,0.37315696749348903,2.261977437712738,2.4286790486086356,1.5139559755624092,1.0070993004760573
2024-08-09,63.26701918096573,12.419335873131539,10.082661042940643,1.4682713926589308,5.179894631970139,0.3700157803246702,2.264178352138938,2.4286750059920434,1.513953455532622,1.0059952843447435
2024-08-12,63.25934851836106,12.41783011963643,10.083643006412272,1.4680933755085896,5.179266607692026,0.36997091862190595,2.2747054571801684,2.428380546939151,1.5137698997668072,1.0049915498815893
2024-08-13,63.258651277628545,12.417693251060138,10.083531865105872,1.4680771942717525,5.179209522127156,0.36996684082470516,2.275782579495658,2.428353781474899,1.5137532150860686,1.0049804729252054
2024-08-14,63.25362671818118,12.416706928451624,10.082730942160595,1.467960586645966,5.178798143673637,0.3774394933096518,2.277806029663988,2.4281609002216977,1.5136329794682641,1.0031372782233974
2024-08-15,63.252232504330244,12.416433243831774,10.08250870220592,1.4679282303829544,5.178683994454411,0.37743117392313186,2.279959987364849,2.4281073795662818,1.5135996165106806,1.003115167429752
2024-08-16,63.25055952883619,12.41610483821322,10.084446133181475,1.4678894047500997,5.175461273648377,0.3774211911433996,2.2898181610354658,2.428043157894064,1.5135595829029174,0.9966967283947855
2024-08-19,63.25097776441297,12.416186937989206,10.085614875468622,1.4678991109657666,5.173732199219261,0.3756603903378496,2.2915965985923292,2.4280592129936256,1.5135695911063207,0.9967033189140501
2024-08-20,63.2540449943218,12.416789036190307,10.088308184677846,1.4679702938030195,5.171338016096988,0.375678607238608,2.2939119524431755,2.4281769568784117,1.5136429886423433,0.9901389697075005
2024-08-21,63.25564843744197,12.417103792581877,10.088563915807045,1.4680075057610598,5.169595464854587,0.3756881304126315,2.2957335280685394,2.4282385093631014,1.5136813583693187,0.9877393573398743
2024-08-22,63.257461123208444,12.417459623371089,10.088853018783082,1.4680495737245778,5.169743607389666,0.37569889632118597,2.298003662257173,2.4283080941905792,1.513724735185794,0.9826976655684099
2024-08-23,63.23625416989849,12.419485510219374,10.090498997531148,1.4682890834483253,5.170587042029349,0.37598066155249804,2.3118272849094765,2.428704268414681,1.5139716967323544,0.9844012852643019
2024-08-26,63.23472061616337,12.419184323050047,10.090254291031215,1.4682534757065686,5.166052343877578,0.37597154357807944,2.3223535531361748,2.4286453694721173,1.5139349811333542,0.9806295028514868
2024-08-27,63.23430238714464,12.419102183630082,10.090187554954738,1.468243764804007,5.166018176050448,0.37596905693453586,2.3229995847123255,2.428629306619939,1.5139249680972335,0.9806230170520599
2024-08-28,63.23569650538862,12.418935048585453,10.090410011976077,1.4682761349787674,5.16613207056523,0.3759773458742673,2.3252554862580888,2.4286828502868487,1.5139583453993999,0.9766762006872494
2024-08-29,63.236672424735744,12.419126710568388,10.090565737727438,1.4682987949503694,5.166211799713735,0.3759831483495494,2.32374806753474,2.428720332258466,1.5139817103866091,0.976691273774964
2024-08-30,63.24211024114905,12.409170098444173,10.091433440626474,1.4684250561684362,5.166656050023594,0.37601547970502447,2.324829854238452,2.4289291815666236,1.514111899947168,0.9783186981310011
2024-09-02,63.242668018788386,12.407736093017519,10.091522444233412,1.4684380072647585,5.166701618477964,0.3760187960558834,2.3270552883266458,2.4289506040394,1.5141252539886132,0.9767838758074205
2024-09-03,63.242668018788386,12.407736093017519,10.091522444233412,1.4684380072647585,5.166701618477964,0.3760187960558834,2.329921696991543,2.4289506040394,1.5141252539886132,0.9739174671425228
2024-09-04,63.24372712615812,12.404636431921174,10.091691444152731,1.4684625987876057,5.1667881437928,0.3761143942881044,2.331504192209414,2.42899128099953,1.5141506106230729,0.9739337770674403
2024-09-05,63.245121660009595,12.40490995605085,10.091913967491834,1.468494978612399,5.16271254321513,0.37612268766799667,2.3337606175207055,2.4290448406286065,1.5141839978755118,0.9737347509273716
2024-09-09,63.24534618570746,12.404953994563096,10.091949794666593,1.4685001918976492,5.1627308712949285,0.3775330327070968,2.3359739256898613,2.4290534639496415,1.5141893733607652,0.9697691661629015
2024-09-10,63.24518371819524,12.404701626409846,10.091923870008488,1.4684964195477883,5.162717609037838,0.3775684456710711,2.336408928424362,2.429047224086993,1.514185483642464,0.9697666749759075
2024-09-11,63.246159930399756,12.404893097450156,10.092079642490592,1.4685190863192763,5.162797297444797,0.3775742735761073,2.337988527778632,2.4290847173063357,1.5142088556411226,0.9666945715932258
2024-09-12,63.24867032874102,12.405385478696537,10.092480222383859,1.4625463203231235,5.163002221787809,0.37766644030914726,2.3402864674036903,2.4291811337567863,1.5142689583794344,0.9665124282185905
2024-09-13,62.452941159883956,12.24931378541022,9.965507104098167,1.4441460794668846,5.098046682874551,1.6314467925957248,2.310407931157089,2.3986196962669424,1.4952179969376447,0.9543527713088242
2024-09-16,62.5661118372677,12.271510708610874,9.983565552083126,1.4450179361927395,5.107284829000574,1.463009644083314,2.3141583419934424,2.402966223600501,1.4979274743522728,0.9484474528154482
2024-09-17,62.56734016410688,12.271751628583653,9.983761554058606,1.4668601525821892,5.107385097578028,1.4303175958714764,2.3272920828975927,2.403013399744573,1.4979568823571152,0.9443214422198852
2024-09-19,62.272342687078755,12.213891796926228,9.936689320174716,1.4599440835431365,5.0833043916690865,1.8952788925802049,2.3184902806323366,2.3916834808391165,1.490894195980593,0.9374808705758266
2024-09-20,63.254110208874394,12.406452438834382,10.093348254587111,1.4829611345004594,5.163446280343806,0.34902964987209645,2.3583509125594904,2.429390062325896,1.5143991973485773,0.9485118607537835
2024-09-23,63.254249705284735,12.406479799199971,10.093370513786477,1.4829644049243775,3.4230084432296977,2.0894796438342236,2.3581355801565413,2.4293954199412653,1.5144025371039098,0.9485139525387966
2024-09-24,63.25369172333497,12.406590889869593,10.093281477578076,1.480746009236076,3.4229782479948456,2.0843889896166092,2.375095696847823,2.4293739896215714,1.5143891781709633,0.9394637977294747
2024-09-25,63.25550520066563,12.406726047920865,10.093570850998864,1.4807884620834442,5.1635601538162454,0.3439649794905424,2.375604866076809,2.4294436395429884,1.5144325955647877,0.9364032038398264
2024-09-26,63.24241595184479,12.40705275484176,10.094016073278217,1.4806332314514348,5.163787915829827,0.3426568668609028,2.388280857925202,2.4295508010669646,1.5144993964167435,0.9371061504841623
2024-09-27,63.24061583669875,12.40691593915295,10.093904764026194,1.480616904136686,5.16373097344274,0.342653088297517,2.3915626971465773,2.4295240097996977,1.5144826956512822,0.935993091647596
2024-09-30,55.02113586322955,10.796252558404394,8.783516037938771,1.288403509598843,4.493376436686755,0.2977861041122239,2.092221506425969,2.114123681916044,1.3178728507368804,0.8125635139099974
2024-10-02,63.22847300736398,12.406476499191772,10.093726674329002,1.4805907811820629,5.159229045532151,0.3422059604990978,2.418867602871137,2.4294811450010547,1.514455975192651,0.9264933088370944
2024-10-03,63.22847300736398,12.406476499191772,10.093726674329002,1.4748567116677178,5.159229045532151,0.3422059604990978,2.425704378061318,2.4294811450010547,1.514455975192651,0.9253906031612587
2024-10-04,63.235446015887554,12.407844719271456,10.094839838047607,1.4750193628900603,5.153181055677007,0.34224369990613834,2.4290598077573535,2.4297490748106196,1.5146229935298228,0.9179934322223856
2024-10-07,63.23642235981553,12.408036294165193,10.094995700561448,1.4734981548863226,5.15326061986688,0.34224898408739024,2.431303000629834,2.4297865896998974,1.5146463790367823,0.9158019172507238
2024-10-08,63.22582366732852,12.419409100226563,10.09330373648291,1.440833001892274,5.152396911539034,0.34219162170664563,2.468385925963253,2.429379347166049,1.5143925178821043,0.9138841698126461
2024-10-09,63.225405370776166,12.419326934495736,10.09323696006293,1.444131425995003,5.152362823729031,0.37019672307210366,2.4421264735430186,2.4293632746035057,1.5143824987928716,0.9094675149296347
2024-10-10,63.21397792700038,12.420284195852686,10.096399686684752,1.4409601129575793,5.152851458776251,0.3702318314484831,2.4516212343751778,2.429593668323632,1.5145261184076237,0.9095537661734441
2024-10-14,63.20306578999762,12.410944295836424,10.110983000960845,1.441309784057614,5.1541018773143525,0.37032167388798326,2.454422206615653,2.430183246538186,1.5148936414286238,0.9097744833626976
2024-10-15,63.18724288301737,12.412039558385088,10.113860911577847,1.4414369792645112,5.154556725440623,0.3703543546776717,2.4652287769590533,2.4303977095663707,1.5150273303914548,0.9098547707200175
2024-10-16,63.17003774776627,12.415682696750121,10.121243278499817,1.4418600647965252,5.156069672871451,0.3704630597903034,2.4666144295578616,2.431111071387074,1.5154720159055046,0.9114459626750739
2024-10-17,63.181777309118424,12.41493710639048,10.127917738624818,1.4427479833819472,5.1137836137604715,0.37047037137994954,2.488449306794997,2.4326081852583945,1.5164052658105842,0.9109031194799271
2024-10-18,63.16160552533594,12.417266334665404,10.132910017791122,1.4520863357593559,5.114743036211261,0.36833121288677867,2.4917874407552034,2.433064579013623,1.5166897661661718,0.9115157514151437
