date,THE HONGKONG AND SHANGHAI BANKING,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,ROCTEC SECURITIES CO LTD,BNP PARIBAS,STANDARD CHARTERED BANK (HONG KONG) LTD,DBS BANK (HONG KONG) LTD,ORIENTAL PATRON SECURITIES LTD,CHONG HING SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD
2024-05-17,49.54634295028942,0.0,0.0,0.0,11.895388234363901,12.542557199138018,9.897773049094484,0.0,8.800802321706604,7.3171362454075695
2024-05-20,49.543081140055406,0.0,0.0,0.0,11.895249430488935,12.540374295444964,9.897942563599617,0.0,8.800953048909879,7.322399521501198
2024-05-21,49.51305045817273,0.0,0.0,0.0,11.894961211486924,12.553105244136542,9.915114365151409,0.0,8.800993233653962,7.322775487398431
2024-05-22,49.51033368259663,0.0,0.0,0.0,11.894390821893564,12.552503295086998,9.91463891357571,0.0,8.800571206640804,7.327562080206293
2024-05-28,39.809783427806046,19.59298096631577,0.0,0.0,9.56392509210075,10.093093713684445,7.972065598359884,0.0,7.076276965196605,5.891874236536502
2024-05-29,39.81065534279955,19.59395230132193,0.0,0.0,9.564399230020559,10.089738200650183,7.972460818791141,0.0,7.076627776313169,5.892166330103463
2024-06-04,39.807366215230985,19.592333463145657,0.0,0.0,9.563609026269496,10.08890459377309,7.971802139840932,0.0,7.076043110441405,5.89994145129843
2024-06-05,39.80725658700546,19.592279506479954,0.0,0.0,9.563582688393197,10.088876809249438,7.971780185750371,0.0,7.068037115109897,5.908187108011681
2024-06-14,39.8123001104181,19.59476182073293,0.0,0.0,9.564794380866708,10.090155055749129,7.97279019908599,0.0,7.068932625469762,5.896265807677381
2024-06-18,39.81098428545111,19.594114199853095,0.0,0.0,9.564478257577786,10.0898215689145,7.97252669267286,0.0,7.068698992195302,5.8993760033353455
2024-06-21,39.7970638006761,19.58726283525374,0.0,0.0,9.561133899824387,10.121259959409798,7.9697389837418795,0.0,7.066227319654016,5.897313201440079
2024-06-24,39.78731430042507,19.582464339945492,0.0,0.0,9.558791609503084,10.143278488288656,7.967786553969375,0.0,7.064496232522263,5.895868475346067
2024-06-25,39.778773721502105,19.57826084983459,0.0,0.0,9.55701495894915,10.157888361042563,7.970479418629896,0.0,7.062979797229114,5.894602892812578
2024-06-26,39.77516150331763,19.576482993373823,0.0,0.0,9.556422283376028,10.156965946759241,7.969755637879475,0.0,7.065090172315911,5.900121462977888
2024-06-27,39.77406702126311,19.575944312737033,0.0,0.0,9.556159321962438,10.156686460352725,7.969536336330594,0.0,7.06489576419499,5.902710783159116
2024-06-28,39.77384813208013,19.57583658016711,0.0,0.0,9.556106731416312,10.156630564917144,7.969492477469081,0.0,7.064856883854673,5.90322863009555
2024-07-04,39.77144051006712,19.574651600154187,0.0,0.0,9.555528273610348,10.156015755727827,7.969010061851223,0.0,7.064429228353604,5.908924570235692
2024-07-05,39.76706376218318,19.572497458542237,0.0,0.0,9.554476711544325,10.15489811151132,7.968133092159453,0.0,7.063651805527578,5.919279058531911
2024-07-10,39.766079126660834,19.572012842017017,0.0,0.0,9.554240141974496,10.154646675461978,7.967935800578253,0.0,7.063476908971807,5.9216085043356115
2024-07-11,39.763891222283036,19.570936002320476,0.0,0.0,9.553714473759467,10.154087973261404,7.9674974098190186,0.0,7.063088280965449,5.92678463759115
2024-07-12,39.762250451988116,19.570128450306594,0.0,0.0,9.553320260556664,10.150918132273214,7.967168648405762,0.0,7.062796838023484,5.9334172184461655
2024-07-15,39.75385247302863,19.56856737203673,0.0,0.0,9.552283143747129,10.150108409549333,7.966533119932816,0.0,7.062233449862987,5.946422031842383
2024-07-16,39.74791387447597,19.56835207044075,0.0,0.0,9.55190298501787,10.149996733794108,7.966445468789912,0.0,7.062155748204811,5.953233119276577
2024-07-17,39.747250948427975,19.56856737203673,0.0,0.0,9.5520080802221,10.147357774299062,7.966533119932816,0.0,7.062233449862987,5.956049255218333
2024-07-18,39.668688800929495,19.529889258719894,0.0,0.0,9.533128126268084,10.12730108612159,8.142950820402985,0.0,7.0482746423299405,5.949767265228009
2024-07-19,39.66629318026021,19.5287098346504,0.0,0.0,9.532552413798815,10.126689491119603,8.142459061741834,0.0,7.047848991951105,5.955447026478034
2024-07-22,39.66574876136971,19.528441803592074,0.0,0.0,9.532421579753265,10.126550502557398,8.142347306693077,0.0,7.047752260398421,5.956737785636053
2024-07-25,39.6624825618306,19.526833771735618,0.0,0.0,9.53163665089291,10.125716651297378,8.141676840816322,0.0,7.047171926838522,5.964481596588656
2024-07-26,39.66117623262137,19.52619063314035,0.0,0.0,9.531322715542307,10.125383149242753,8.141408685381204,0.0,7.046939820174092,5.967578763897924
2024-07-29,39.651381505747,19.521368443727035,0.0,0.0,9.528968859413515,10.122882583907435,8.139398082519145,0.0,7.045199507420029,5.990801017265849
2024-07-30,39.65083749610148,19.52110061415026,0.0,0.0,9.528838123717193,10.122743699824284,8.139286411477748,0.0,7.0451028485813945,5.9920908061476394
2024-07-31,15.784380855531943,7.771046118337395,0.0,0.0,3.793282047831972,4.0297066077525585,3.2401231531024366,0.0,2.804545718342905,2.390491970884932
2024-08-01,39.643549206784726,19.517512406736703,0.0,0.0,9.527086611429338,10.120883020720825,8.13779031510388,0.0,7.043807875988904,6.009370563235623
2024-08-05,39.6411566214581,19.51633447704244,0.0,0.0,9.5265116284097,10.120272200633009,8.137299179519689,0.0,7.0439314235628965,6.014494469374167
2024-08-06,39.628506899358996,19.517940780061952,0.0,0.0,9.527295713372588,10.121105155397812,8.137968924561111,0.0,7.044511178348725,6.022671348898815
2024-08-12,39.63066001694672,19.51724468295699,0.0,0.0,9.526955927375749,10.120744191499156,8.137678688174367,0.0,7.044259939558098,6.022456553488922
2024-08-13,39.63248176572273,19.516655716494505,0.0,0.0,9.526668435077429,10.1204387806176,8.137433119708753,0.0,7.044047366885837,6.0222748154931445
2024-08-14,39.63423481321352,19.513871992525537,0.0,0.0,9.525309615428593,10.118995269576603,8.136272451203336,0.0,7.043042651540206,6.028273206512207
2024-08-16,39.63477839370615,19.51413962378424,0.0,0.0,9.525440254319884,10.119134050821136,8.136384039556384,0.0,7.043139246330345,6.026984391481866
2024-08-22,39.626082894671136,19.50985840438187,0.0,0.0,9.523350461973457,10.138853070702199,8.134598993129186,0.0,7.041594047567997,6.025662127574154
2024-08-26,39.62380095836539,19.508734895547267,0.0,0.0,9.522802043417194,10.138543429863043,8.139614998142019,0.0,7.041188545233836,6.02531512943125
2024-08-28,39.62271441440063,19.508199936819224,0.0,0.0,9.522540913923363,10.138265415818234,8.139391797708496,0.0,7.040995465298708,6.0278920560313445
2024-08-30,39.62304553970357,19.508092948594243,0.0,0.0,9.522488689743122,10.138209814838914,8.1393471590907,0.0,7.040956850582365,6.027858997447081
2024-09-04,39.625363315133136,19.507344063876257,0.0,0.0,9.522123136519864,10.137820625059161,8.139034702474984,0.0,7.0406865594268275,6.027627597509769
2024-09-09,39.622973073225154,19.506167361194084,0.0,0.0,9.521548752441845,10.137209101487226,8.138543747687219,0.0,7.040261858107587,6.033296105856879
2024-09-12,39.622755792805194,19.506060395262267,0.0,0.0,9.52149653914357,10.137427696995731,8.138499118370786,0.0,7.040223251437401,6.033537205985052
2024-09-16,39.6344503901068,19.502370788878924,0.0,0.0,9.519421397919889,10.135510184326153,8.136959706634665,0.0,7.038891580555516,6.032395951578049
2024-09-17,39.63227748676755,19.501301598661993,0.0,0.0,9.518625390937856,10.135228637159017,8.136513609193072,0.0,7.038505683163993,6.03754759411652
2024-09-20,39.630865227355535,19.50060668788533,0.0,0.0,9.518012095316767,10.13486747769649,8.13622367208488,0.0,7.0382548725488085,6.041169967112191
2024-09-23,39.62890995739875,19.4996445854892,0.0,0.0,9.517542504683519,10.134367453238749,8.135822254815373,0.0,7.0379076258202415,6.045805618554171
2024-09-24,39.62478279878914,19.50583577736183,0.0,0.0,9.516551298830702,10.139341463877273,8.128397360257104,0.0,7.037174661903678,6.047916638980273
2024-09-25,39.62875377073466,19.504552848202543,0.0,0.0,9.515925380449328,10.138674583618027,8.127862742919465,0.0,7.036711815980243,6.0475188580957395
2024-09-26,39.62614749737755,19.50327008779265,0.0,0.0,9.51529954439779,10.138007791076516,8.127328195902427,0.0,7.036249030936996,6.053697852516072
2024-10-02,39.62397586477133,19.50220124966617,0.0,0.0,9.51477807723397,10.137452197619377,8.126882793762013,0.0,7.035863423231324,6.058846393715816
2024-10-03,39.613989419759896,19.505504484205026,0.0,0.0,9.512380064263523,10.143115633259036,8.124834572543342,0.0,7.034090172020393,6.066085653948784
2024-10-04,39.61703348568314,19.506733556488683,0.0,0.0,9.512979454179229,10.14375476680746,8.125346531051797,0.0,7.034533401021631,6.059618804768056
2024-10-07,39.554888701154375,19.489676453969818,0.0,0.0,9.496623693319052,10.268641659765212,8.11254470304107,0.0,7.023450195352625,6.054174593397843
2024-10-08,39.55195549722902,19.50897177512874,0.0,0.0,9.490788964337483,10.264402124832152,8.10919533923969,0.0,7.020550477606072,6.0541358216268435
2024-10-09,39.49158354339156,19.45997553484392,0.0,0.0,9.465043987316433,10.452718025821397,8.088829320572092,0.0,7.002918560245311,6.038931027809288
2024-10-10,39.4242284372107,19.424420418985815,0.0,0.0,9.43716953165475,10.532881855285769,8.065007802726706,0.0,6.982295038244618,6.133996915891642
2024-10-14,39.42389092612597,19.432891028996718,0.0,0.0,9.434680936484817,10.530104319201183,8.062881048576958,0.0,6.980453797007093,6.135097943607257
2024-10-15,39.419554693494604,19.430619617245952,0.0,0.0,9.431403561630043,10.528873508888308,8.061938619438058,0.0,6.979637887281845,6.147972112021194
2024-10-16,39.408735276271614,19.44702659005179,0.0,0.0,9.426912685173692,10.525983667126614,8.059725873042824,0.0,6.977722198102832,6.1538937102306335
2024-10-22,39.4020965952539,19.44375060046803,0.0,0.0,9.425052949868473,10.524210490507931,8.058368155044866,0.0,6.9765467512995105,6.16997445755729
2024-10-24,39.401026049714574,19.443222318415252,0.0,0.0,9.424796873434342,10.523924550226345,8.058149211109694,0.0,6.9763572001931005,6.17252379690669
2024-10-25,39.39931329784609,19.44237712683793,0.0,0.0,9.426017294865813,10.523467078093148,8.057798925558743,0.0,6.976053939846157,6.1749723369521154
2024-10-28,39.39626692772386,19.44888966475818,0.0,0.0,9.425223478065556,10.522580839005927,8.057120333958483,0.0,6.975466447945419,6.174452308542571
2024-10-30,39.392093393032,19.454978325768867,0.0,0.0,9.422595190380761,10.521466105057655,8.057624954963059,0.0,6.974727485767458,6.176514545030203
2024-11-01,39.38845564830582,19.461329986964937,0.0,0.0,9.421725041246551,10.520494478405233,8.057967293055086,0.0,6.974083390063411,6.175944161958958
2024-11-05,39.38492553853347,19.46773334639837,0.0,0.0,9.420880638410921,10.51955160060622,8.05805986835094,0.0,6.9734583521043625,6.175390655595716
2024-11-06,39.37989889865817,19.473395209813688,0.0,0.0,9.419678265329598,10.51820900577272,8.057846080218493,0.0,6.97256833991462,6.178404200292709
2024-11-07,39.34389436984791,19.455590938130065,0.0,0.0,9.418391124047744,10.51130536197571,8.131869428750239,0.0,6.966193411468968,6.172755365779362
2024-11-08,39.33770438423047,19.460667757417554,0.0,0.0,9.416909326006879,10.509651615440111,8.13059003951811,0.0,6.965097418362136,6.179379459024741
2024-11-11,39.33354324757824,19.466746122707235,0.0,0.0,9.418354280276038,10.508539906019752,8.129729986885467,0.0,6.964360651369561,6.178725805163706
2024-11-12,39.5259788597966,19.56198532311294,0.0,0.0,9.464432681110827,10.067985891558582,8.169503916158739,0.0,6.998433122217667,6.2116802060446465
2024-11-13,39.51491872830723,19.563336915667794,0.0,0.0,9.46739857672228,10.061750040678623,8.166654787309927,0.0,6.995992406366419,6.229948544947726
2024-11-14,39.508675245839314,19.56841842421585,0.0,0.0,9.464813020681744,10.060160252264595,8.165364429955615,0.0,6.994887017380676,6.23768160966221
2024-11-15,39.50544663247031,19.57499122064473,0.0,0.0,9.462405182690674,10.05933814502656,8.164697163726178,0.0,6.994315401511542,6.238806253930008
2024-11-18,39.97482136768344,19.430255774969226,0.0,0.0,9.388521747985894,9.980793796241862,8.100946366953709,0.0,6.944567927847831,6.180093018318042
2024-11-19,39.97428117504498,19.438101200945155,0.0,0.0,9.389475943637986,9.980658922560123,8.100836896255847,0.0,6.944474083664328,6.172171777891578
2024-11-20,39.97395706646966,19.44415967601154,0.0,0.0,9.389399814447376,9.980578000100754,8.10077121525726,0.0,6.944417778371638,6.166716449341777
2024-11-22,39.97017618805845,19.442320578535632,0.0,0.0,9.388511731764105,9.979634001691263,8.100005015630066,0.0,6.94376095074727,6.175591533573212
2024-11-25,39.96936505805454,19.44258328544639,0.0,0.0,9.38863859043325,9.97976884767369,8.100114463845683,0.0,6.943854775657781,6.175674978888669
2024-11-26,39.96720489185702,19.441532500397777,0.0,0.0,9.38813117632511,9.979229485607455,8.09967668872878,0.0,6.943479491228191,6.180745765855667
2024-11-27,39.96709688967637,19.441479964126827,0.0,0.0,9.388105807059432,9.979202519034521,8.09965480121507,0.0,6.943460728071537,6.180999290816249
2024-11-28,40.071156936429716,19.492098634769974,0.0,0.0,9.412549081783755,10.005184798497007,8.120743409667844,0.0,6.961539020072271,5.936728118779434
2024-11-29,40.06898575372488,19.49104249088314,0.0,0.0,9.412039079943597,10.0046426857692,8.120303401966806,0.0,6.961161821751209,5.941824765961172
2024-12-04,40.06583795669175,19.49763812401794,0.0,0.0,9.40615267772285,10.003856726654654,8.119665475488858,0.0,6.960614956785266,5.946234082638678
2024-12-06,40.062907693667896,19.496212140912107,0.0,0.0,9.403297749052046,10.003125082616815,8.128552252183143,0.0,6.960105883877487,5.9457991976905
2024-12-11,40.06203786948501,19.495261601381436,0.0,0.0,9.402839290446625,10.000470486595276,8.12815594390608,0.0,6.959766543305461,5.9514682648801065
2024-12-12,37.31587216709784,18.158903752008072,0.0,0.0,8.7582950750823,9.314959950473959,7.5709885040087865,6.8517553173879735,6.482689659695273,5.546535574245799
2024-12-13,37.313895207118804,18.157941710284373,0.0,0.0,8.758083350064204,9.314466452614765,7.5705874001244355,6.851392317804633,6.487391838006047,5.54624172398274
2024-12-16,37.31182433085088,18.15693396637682,0.0,0.0,8.757597286980698,9.313949510938805,7.570167241636719,6.851012073778263,6.4870317955681465,5.551483793869661
2024-12-17,37.312577350170315,18.164868576172907,0.0,0.0,8.757774030950397,9.314137483091004,7.570320021145266,6.851150339449849,6.48716271546701,5.542009483553248
2024-12-18,37.31349551009765,18.165315563639233,0.0,0.0,8.757989535687374,9.314366678402665,7.5705063059042965,6.850876430835664,6.487322346703188,5.540127628729926
2024-12-19,37.31161292614131,18.171967040763434,0.0,0.0,8.7550250091295,9.313896739121112,7.570124349898352,6.850530782434751,6.486995040756572,5.539848111754972
2024-12-20,37.308318861279766,18.17793003086654,0.0,0.0,8.750468416281777,9.31307445947233,7.569456019620917,6.849925981651199,6.486422334814776,5.544403896012695
2024-12-23,37.26329560998046,18.163551287907897,0.0,0.0,8.740160390509715,9.30183554802963,7.66739542585325,6.841659569540799,6.478594594736226,5.543507573442026
2024-12-27,37.25860215969298,18.17058409571434,0.0,0.0,8.73905953489225,9.300663947342885,7.6853227452951005,6.840797837143063,6.477778591718635,5.527191088200747
2024-12-30,37.2576636115097,18.170630178897117,0.0,0.0,8.740854605623177,9.300429662620834,7.6851291511911235,6.840625516712075,6.47761541578136,5.527051857664609
2025-01-02,37.255006294012496,18.176767799400846,0.0,0.0,8.74017209141965,9.299703454986677,7.684529071446261,6.840091378542888,6.477109622615161,5.52662028757602
2025-01-03,37.25303579115945,18.183362430813098,0.0,0.0,8.73744299091935,9.299211572310671,7.684122619053256,6.839729590399031,6.476767033410099,5.5263279719350455
2025-01-06,37.25022114865128,18.189544063560252,0.0,0.0,8.736782835902916,9.298508973029081,7.683542047357495,6.839212816578034,6.476277683121712,5.525910431799227
2025-01-13,37.21853887521841,18.17407338739054,0.0,0.0,8.731365055629922,9.3660908053533,7.677006996757233,6.833395889756157,6.470769441987649,5.5287595479067955
2025-01-14,37.18045724659098,18.164984200228254,0.0,0.0,8.732174033105558,9.432941148904817,7.669981670595449,6.827142562784018,6.464847959062486,5.5274711787284385
2025-01-15,37.177653256987185,18.17115584389597,0.0,0.0,8.731515490230601,9.432229757198703,7.669403233683742,6.826627689159881,6.464360408133592,5.527054320710324
2025-01-16,37.177653256987185,18.178697412266672,0.0,0.0,8.731515490230601,9.424688188828,7.669403233683742,6.826627689159881,6.464360408133592,5.527054320710324
2025-01-17,37.17260714133826,18.183770565956088,0.0,0.0,8.730330363330593,9.42340897773237,7.668362267073829,6.825701112310783,6.463483001752121,5.5323365705059535
2025-01-20,37.17167282579638,18.190853880885108,0.0,0.0,8.725084027205199,9.423172124895226,7.668169526488816,6.825529551607247,6.463320545225995,5.532197517896028
2025-01-21,37.169804335606955,18.189939490183,0.0,0.0,8.724645447699157,9.422698454938237,7.6677840743839765,6.825186456071446,6.46299565667211,5.53694608444512
2025-01-23,37.17018332386486,18.18982976947617,0.0,0.0,8.724592821121377,9.422641617743407,7.667737822735425,6.825145286925026,6.462956672240519,5.536912685893222
2025-01-24,37.170154394499875,18.18969262045401,0.0,0.0,8.725029697049878,9.422570572214097,7.667680008959381,6.825093826190426,6.462907942362389,5.536870938269947
2025-01-27,37.16539061442197,18.194900311015118,0.0,0.0,8.724162781700077,9.42136296211116,7.666697308137567,6.824219112417275,6.462079646849425,5.5411872633474095
2025-02-03,37.162588961197756,18.201067056944918,0.0,0.0,8.723505124713782,9.420652747810088,7.666119366486011,6.823704679630131,6.461592513363716,5.5407695498536
2025-02-04,37.15978773033795,18.19969510218755,0.0,0.0,8.722847566872844,9.41994264057767,7.665541511962291,6.823190324396519,6.468643224332809,5.540351899332364
2025-02-05,37.16136660776968,18.199237829896077,0.0,0.0,8.722628402954289,9.419705961955716,7.6653489131460555,6.823018889883067,6.468480697911717,5.540212696483397
2025-02-07,37.15856575054435,18.205403164400053,0.0,0.0,8.721970977272287,9.418995997443847,7.664771174762139,6.822504638026886,6.4679931676469975,5.539795129903443
2025-02-12,37.157618462785834,18.205677597276424,0.0,0.0,8.722102454480526,9.419137981784473,7.664886715471743,6.8226074821965526,6.4680906678206185,5.539878638183829
2025-02-13,37.152951354156166,18.210927089865734,0.0,0.0,8.721006932180707,9.417954909726104,7.6639239826482966,6.821750542177941,6.467278256180095,5.5442069330649515
2025-02-14,37.15015165169073,18.21709039750959,0.0,0.0,8.72034975088772,9.417245209133846,7.663346459030733,6.821236481487864,6.466790907148091,5.54378914311143
2025-02-17,37.15952914057149,18.229368443640144,0.0,0.0,8.719013787656468,9.41580248106691,7.662172429388566,6.82019146363981,6.465800190591652,5.528122063444959
2025-02-19,37.14618836553024,18.26901860553909,0.0,0.0,8.71588354343075,9.412422080248119,7.659421605546825,6.81774292238649,6.463478880612776,5.515843996705712
2025-02-20,37.13092142418748,18.312196223001255,0.0,0.0,8.706764762038798,9.408807974489408,7.656480602742553,6.815125100560489,6.460997086230355,5.508706826749663
2025-02-21,37.122572809565916,18.32790355840567,0.0,0.0,8.704689442767247,9.405310807131363,7.6546556261661305,6.81350066704864,6.4594570616479805,5.511910027267049
2025-02-24,32.6782163062798,16.133811681244513,11.94811568017802,0.0,7.657161214311238,8.241262727245239,6.73368326935178,5.993732140031205,5.682285405032696,4.931731576325508
2025-02-25,32.65251017707908,16.13334581689352,11.939603830026844,0.0,7.651706244625286,8.232303836621515,6.728886186323091,5.989462198963688,5.680884030151988,4.991297679314983
2025-02-26,32.67477510161029,16.16269679782142,11.953154715916254,0.0,7.6597281457014335,8.11711144374598,6.736523154029203,5.996259955401215,5.687331564956281,5.012419120817926
2025-02-27,32.68331444325724,16.16266110938513,11.953128322461879,0.0,7.658828002710632,8.10914445288665,6.736508279285193,5.996246715213389,5.687319006905311,5.012849667894577
2025-02-28,16.16890195955191,8.001418301803968,5.913183374259077,0.0,3.7888034989831674,4.013321672939858,3.3325341854460686,2.966328598491334,2.813502816040515,2.4742736042272084
2025-03-03,32.677977639182146,16.18451086014542,11.952468523981565,0.0,7.658405244505345,8.112229561701563,6.736136432032709,5.99591572951964,5.687005073653983,4.995350935277627
2025-03-04,32.66009246346179,16.193798620752993,11.9511755302321,0.0,7.65890140196438,8.111351997197087,6.7354077304858535,5.995267103543755,5.686389865004935,5.007615287357108
2025-03-05,32.65519011852098,16.20240481050396,11.949381634977119,0.0,7.657751785606676,8.110134467103713,6.734396732367927,5.994367202008364,5.6855363265583625,5.010836922352901
2025-03-07,32.650865742057846,16.211294650256804,11.947799233389386,0.0,7.656737704798633,8.109060479340204,6.7335049272179,5.993573395561498,5.684783417162286,5.012380450215445
2025-03-11,16.159507930259295,8.023264881554235,5.913183374259077,0.0,3.7894588963756757,4.013321672939858,3.3325341854460686,2.966328598491334,2.813502816040515,2.4826845374310613
2025-03-12,16.159319940440543,8.023264881554235,5.913183374259077,0.0,3.7894588963756757,4.013321672939858,3.3325341854460686,2.966328598491334,2.813502816040515,2.487053853381115
2025-03-13,16.14839665056541,8.023264881554235,5.913183374259077,4.313541850416883,3.7894588963756757,4.015943262509889,3.3325341854460686,2.966328598491334,2.813502816040515,2.486835387583612
2025-03-14,29.977643738137132,14.895277344499611,10.977888384436683,8.190649574587606,7.035779479229653,7.455641759053029,6.186885474311976,5.507020872641319,5.150293030150244,4.622920342952747
2025-03-17,29.930157361881793,14.839688554935021,10.960795343561987,8.415401074931655,7.024824470214047,7.444033006543278,6.177252229502399,5.498446206040835,5.093679493768611,4.615722258620373
2025-03-18,29.929447980601587,14.839838790712193,10.960906309745727,8.415486271754755,7.0248955889548395,7.444108369316553,6.177314767492064,5.498501871854571,5.093731061757695,4.615768987810016
2025-03-19,16.145884293894127,8.00578761775402,5.913183374259077,4.539981649528407,3.789786595071929,4.015943262509889,3.3325341854460686,2.966328598491334,2.747963076789712,2.490112374546152
2025-03-20,16.144464266210363,8.017803236616668,5.913183374259077,4.539981649528407,3.790551225363189,4.015943262509889,3.3325341854460686,2.966328598491334,2.747963076789712,2.490112374546152
2025-03-21,16.14413656751411,8.021080223579208,5.913183374259077,4.565979079431226,3.79066045826194,4.011573946559836,3.3325341854460686,2.966328598491334,2.747963076789712,2.477113659594743
2025-03-24,16.13856568967779,7.975202406103646,5.9069994813949664,4.673027320207536,3.7907696911606914,4.011573946559836,3.3325341854460686,2.966328598491334,2.7431568292446533,2.477113659594743
2025-03-25,16.138128758082786,7.935878562553164,5.9069994813949664,4.797552824784062,3.7908789240594425,4.011573946559836,3.3325341854460686,2.966328598491334,2.7300488813944925,2.463241081453323
2025-03-26,16.137364127791525,7.896554719002682,5.9069994813949664,4.948840389554665,3.7909881569581945,3.9893996681133146,3.3325341854460686,2.966328598491334,2.708202301644225,2.463241081453323
2025-03-27,29.766611555436228,14.473902702169351,10.896505754201522,9.351467116901247,6.993349949229906,7.359153589961141,6.147448978480506,5.471917975296693,4.99575834674683,4.543884031576577
