date,UPBEST SECURITIES CO LTD,THE HONGKONG AND SHANGHAI BANKING,CHIEF SECURITIES LTD,BOCI SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,EMPEROR SECURITIES LTD,GUOSEN SECURITIES (HK) BROKERAGE CO LTD,FIRST SHANGHAI SECURITIES LTD,EVERBRIGHT SECURITIES INVESTMENT,TOTAL_CCASS_PCT
2024-09-03,19.027081828816264,5.374092777073569,5.635172925411659,5.2669853222417045,5.252435299703839,4.469350827630658,3.6454038982662693,2.6008159671546722,2.8858871310892384,2.2624331206540464,56.41965909804192
2024-09-05,19.027081828816264,5.374092777073569,5.635172925411659,5.2669853222417045,5.25796380448323,4.469350827630658,3.6454038982662693,2.6008159671546722,2.8858871310892384,2.2624331206540464,56.42518760282131
2024-09-13,19.027081828816264,5.374092777073569,5.635172925411659,5.2669853222417045,5.25796380448323,4.469350827630658,3.6454038982662693,2.6008159671546722,2.8858871310892384,2.2645063099463183,56.427260792113586
2024-09-16,19.027081828816264,5.374092777073569,5.635172925411659,5.2669853222417045,5.25796380448323,4.469350827630658,3.6454038982662693,2.6008159671546722,2.8858871310892384,2.2658884361411658,56.428642918308434
2024-09-23,19.027081828816264,5.374092777073569,5.635172925411659,5.2669853222417045,5.25796380448323,4.469350827630658,3.6454038982662693,2.6008159671546722,2.8858871310892384,2.271140515681587,56.43389499784885
2024-09-25,19.027081828816264,5.374092777073569,5.635172925411659,5.2669853222417045,5.25796380448323,4.469350827630658,3.6454038982662693,2.6008159671546722,2.8858871310892384,2.2774982961778862,56.440252778345155
2024-09-30,19.027081828816264,5.374092777073569,5.635172925411659,5.2669853222417045,5.253679213279202,4.469350827630658,3.6454038982662693,2.6008159671546722,2.8858871310892384,2.2774982961778862,56.43596818714113
2024-10-02,19.027081828816264,5.374092777073569,5.635172925411659,5.259383628170043,5.253679213279202,4.469350827630658,3.6454038982662693,2.6008159671546722,2.8858871310892384,2.2774982961778862,56.42836649306946
2024-10-03,19.027081828816264,5.374062093872044,5.635172925411659,5.249017681708684,5.253679213279202,4.469350827630658,3.6454038982662693,2.6008159671546722,2.8858871310892384,2.3468810311592416,56.48735259838793
2024-10-04,19.027081828816264,5.381387362704737,5.635172925411659,5.2662942591442805,5.247874283260842,4.469074402391689,3.6454038982662693,2.6008159671546722,2.8858871310892384,2.3468810311592416,56.5058730893989
2024-10-07,19.027081828816264,5.370330353145955,5.614441032488943,5.380319670219217,5.161629608702345,4.577985946545688,3.6454038982662693,2.607726598128911,2.8858871310892384,2.3468810311592416,56.61768709856207
2024-10-08,19.027081828816264,5.370330353145955,5.614441032488943,5.380319670219217,5.160047868931807,4.47432648193211,3.6454038982662693,2.6053769835976697,2.8727569322381847,2.3468810311592416,56.496966080795666
2024-10-09,19.027081828816264,5.375858857925345,5.614993882966882,5.380319670219217,5.160047868931807,4.47432648193211,3.6454038982662693,2.6122876145719083,2.703446473369341,2.3468810311592416,56.34064760815839
2024-10-10,19.027081828816264,5.393135435360942,5.614993882966882,5.378661118785399,5.152722600099113,4.47432648193211,3.6454038982662693,2.6122876145719083,2.703446473369341,2.3468810311592416,56.34894036532747
2024-10-14,19.027081828816264,5.393135435360942,5.614993882966882,5.378661118785399,5.151448003322225,4.47432648193211,3.6454038982662693,2.6122876145719083,2.703446473369341,2.3468810311592416,56.347665768550584
2024-10-16,19.027081828816264,5.393135435360942,5.614993882966882,5.378661118785399,5.152000853800164,4.47432648193211,3.6454038982662693,2.6088322990847885,2.634340163626956,2.3468810311592416,56.27565699379902
2024-10-18,19.027081828816264,5.403501381822299,5.614993882966882,5.412246785320199,5.228432432375242,4.467415850957872,3.6454038982662693,2.6088322990847885,2.634340163626956,2.3468810311592416,56.389129554396014
2024-10-21,19.027081828816264,5.403501381822299,5.614993882966882,5.378661118785399,5.228432432375242,4.467415850957872,3.6454038982662693,2.6088322990847885,2.634340163626956,2.3468810311592416,56.35554388786122
2024-10-22,19.027081828816264,5.403501381822299,5.614993882966882,5.378661118785399,5.216407934480067,4.467415850957872,3.6454038982662693,2.6088322990847885,2.634340163626956,2.3468810311592416,56.34351938996605
2024-10-23,19.027081828816264,5.403501381822299,5.62881514491536,5.378661118785399,5.219448612108732,4.449171785185882,3.6454038982662693,2.6088322990847885,2.629395227080184,2.3468810311592416,56.337192327224415
2024-10-24,19.027081828816264,5.401704617768998,5.62881514491536,5.378661118785399,5.305831499286714,4.449171785185882,3.6454038982662693,2.6088322990847885,2.629395227080184,2.3468810311592416,56.4217784503491
2024-10-25,19.027081828816264,5.401704617768998,5.62881514491536,5.378661118785399,5.312742130260952,4.449171785185882,3.6454038982662693,2.6088322990847885,2.629395227080184,2.3468810311592416,56.428689081323334
2024-10-28,19.027081828816264,5.401704617768998,5.62881514491536,5.378661118785399,5.31440068169477,4.449171785185882,3.6454038982662693,2.6088322990847885,2.629395227080184,2.3468810311592416,56.43034763275716
2024-11-04,19.027081828816264,5.401704617768998,5.62881514491536,5.375205803298281,5.31440068169477,4.449171785185882,3.6454038982662693,2.6088322990847885,2.629395227080184,2.3468810311592416,56.42689231727004
2024-11-08,19.027081828816264,5.401981043007967,5.62881514491536,5.375205803298281,5.31440068169477,4.449171785185882,3.6451274730273,2.6088322990847885,2.629395227080184,2.3468810311592416,56.42689231727004
2024-11-11,19.027081828816264,5.401981043007967,5.62881514491536,5.375205803298281,5.31440068169477,4.449171785185882,3.6232898791487065,2.6088322990847885,2.629395227080184,2.3468810311592416,56.405054723391444
2024-11-12,19.027081828816264,5.401981043007967,5.62881514491536,5.375205803298281,5.31440068169477,4.449171785185882,3.6232898791487065,2.608555873845819,2.629395227080184,2.3468810311592416,56.40477829815248
2024-11-18,19.027081828816264,5.487120016610586,5.62881514491536,5.375205803298281,5.31440068169477,4.449171785185882,3.6232898791487065,2.608555873845819,2.629395227080184,2.3468810311592416,56.4899172717551
2024-11-21,19.027081828816264,5.487120016610586,5.62881514491536,5.375205803298281,5.305693286667229,4.449171785185882,3.6232898791487065,2.608555873845819,2.629395227080184,2.3468810311592416,56.481209876727554
2024-12-05,19.027081828816264,5.487120016610586,5.608221464612129,5.375205803298281,5.305693286667229,4.449171785185882,3.6232898791487065,2.608555873845819,2.629395227080184,2.3468810311592416,56.46061619642432
2024-12-09,19.027081828816264,5.487120016610586,5.608221464612129,5.375205803298281,5.309563240012802,4.449171785185882,3.6232898791487065,2.608555873845819,2.629395227080184,2.3468810311592416,56.4644861497699
2024-12-11,19.027081828816264,5.487120016610586,5.608221464612129,5.375205803298281,5.311360004066104,4.449171785185882,3.6232898791487065,2.608555873845819,2.629395227080184,2.3468810311592416,56.46628291382319
2024-12-13,19.027081828816264,5.487120016610586,5.608221464612129,5.375205803298281,5.3110835788271356,4.449171785185882,3.6232898791487065,2.608555873845819,2.629395227080184,2.3468810311592416,56.46600648858423
2024-12-17,19.027081828816264,5.487120016610586,5.608221464612129,5.375205803298281,5.3054168614282595,4.449171785185882,3.6232898791487065,2.608555873845819,2.629395227080184,2.3468810311592416,56.46033977118535
2025-01-02,19.027081828816264,5.4810386613532565,5.608221464612129,5.375205803298281,5.3054168614282595,4.449171785185882,3.6232898791487065,2.608555873845819,2.629395227080184,2.3468810311592416,56.454258415928024
2025-01-03,19.027081828816264,5.48100797815173,5.608221464612129,5.375205803298281,5.3054168614282595,4.449171785185882,3.6232898791487065,2.608555873845819,2.629395227080184,2.3468810311592416,56.454227732726494
2025-01-06,19.027081828816264,5.480992636550968,5.608221464612129,5.375205803298281,5.305831499286714,4.449171785185882,3.6232898791487065,2.608555873845819,2.629395227080184,2.3468810311592416,56.454627028984184
2025-01-07,19.027081828816264,5.480992636550968,5.608221464612129,5.375205803298281,5.305831499286714,4.448618934707943,3.6232898791487065,2.608555873845819,2.629395227080184,2.3468810311592416,56.454074178506254
2025-01-09,19.027081828816264,5.480992636550968,5.608221464612129,5.375205803298281,5.305831499286714,4.448618934707943,3.6232898791487065,2.6051005583587,2.629395227080184,2.3468810311592416,56.45061886301913
2025-01-20,19.027081828816264,5.480992636550968,5.608221464612129,5.375205803298281,5.305831499286714,4.448618934707943,3.6232898791487065,2.601645242871581,2.629395227080184,2.3468810311592416,56.44716354753201
2025-01-21,19.027081828816264,5.480992636550968,5.608221464612129,5.375205803298281,5.305831499286714,4.448618934707943,3.6232898791487065,2.6031655816859134,2.629395227080184,2.3468810311592416,56.44868388634634
2025-01-22,19.027081828816264,5.480992636550968,5.608221464612129,5.375205803298281,5.305831499286714,4.448618934707943,3.6232898791487065,2.657621353762913,2.629395227080184,2.3468810311592416,56.50313965842334
2025-01-27,19.027081828816264,5.480854423931484,5.608221464612129,5.375205803298281,5.305831499286714,4.448618934707943,3.6232898791487065,2.657621353762913,2.629395227080184,2.3468810311592416,56.50300144580386
2025-02-11,19.027081828816264,5.4825129753653,5.608221464612129,5.375205803298281,5.305831499286714,4.448618934707943,3.6232898791487065,2.657621353762913,2.629395227080184,2.3468810311592416,56.504659997237674
2025-02-18,19.027081828816264,5.4825129753653,5.608221464612129,5.375205803298281,5.319652761235191,4.448618934707943,3.6232898791487065,2.657621353762913,2.629395227080184,2.3468810311592416,56.518481259186146
2025-02-19,19.027081828816264,5.4680006503194,5.608221464612129,5.375205803298281,5.319652761235191,4.448618934707943,3.6232898791487065,2.657621353762913,2.629395227080184,2.3468810311592416,56.50396893414025
2025-02-21,19.027081828816264,5.4680006503194,5.608221464612129,5.375205803298281,5.319514548615706,4.448618934707943,3.6232898791487065,2.657621353762913,2.629395227080184,2.3468810311592416,56.503830721520764
2025-02-24,19.027081828816264,5.4680006503194,5.608912527709553,5.247359130274868,5.339002527963059,4.448618934707943,3.6232898791487065,2.657621353762913,2.629395227080184,2.3468810311592416,56.39616309094213
2025-02-25,19.027081828816264,5.4680006503194,5.608912527709553,5.247359130274868,5.330709770793972,4.448618934707943,3.6232898791487065,2.678629671924598,2.629395227080184,2.3468810311592416,56.40887865193472
2025-02-26,19.027081828816264,5.4680006503194,5.608912527709553,5.241554200256507,5.330709770793972,4.448618934707943,3.6232898791487065,2.66826372546324,2.629395227080184,2.3468810311592416,56.39270777545501
2025-02-27,19.027081828816264,5.47352915509879,5.608912527709553,5.241554200256507,5.307904688578986,4.448618934707943,3.6232898791487065,2.5912792964102227,2.629395227080184,2.3468810311592416,56.29844676896639
2025-02-28,19.027081828816264,5.47352915509879,5.608912527709553,5.239757436203205,5.307904688578986,4.448618934707943,3.6232898791487065,2.5912792964102227,2.629395227080184,2.3468810311592416,56.2966500049131
2025-03-03,19.027081828816264,5.47352915509879,5.608912527709553,5.239757436203205,5.307904688578986,4.448618934707943,3.6232898791487065,2.649743234452281,2.629395227080184,2.3468810311592416,56.35511394295515
2025-03-05,19.027081828816264,5.476984470585909,5.595551997528128,5.239757436203205,5.307904688578986,4.440326177538856,3.6232898791487065,2.649743234452281,2.629395227080184,2.3468810311592416,56.33691597109176
2025-03-06,19.027081828816264,5.4804397860730285,5.595551997528128,5.239757436203205,5.307904688578986,4.440326177538856,3.6232898791487065,2.649743234452281,2.629395227080184,2.3468810311592416,56.340371286578886
2025-03-07,19.027081828816264,5.484586164657572,5.595551997528128,5.239757436203205,5.317579571942919,4.440326177538856,3.6232898791487065,2.649743234452281,2.629395227080184,2.3468810311592416,56.35419254852736
2025-03-10,19.027081828816264,5.503521293526985,5.595551997528128,5.239757436203205,5.297400529498143,4.440326177538856,3.6232898791487065,2.649743234452281,2.629395227080184,2.3468810311592416,56.35294863495199
2025-03-11,19.027081828816264,5.617546704601921,5.595551997528128,5.239757436203205,5.190285749397446,4.433415546564619,3.6232898791487065,2.649743234452281,2.629395227080184,2.3468810311592416,56.35294863495199
2025-03-12,19.027081828816264,5.6185141929383144,5.595551997528128,5.239757436203205,5.190285749397446,4.433415546564619,3.6232898791487065,2.649743234452281,2.629395227080184,2.3468810311592416,56.35391612328839
2025-03-13,19.027081828816264,5.622798784142343,5.595551997528128,5.239757436203205,5.190285749397446,4.433415546564619,3.6232898791487065,2.649743234452281,2.629395227080184,2.3468810311592416,56.35820071449241
2025-03-19,19.027081828816264,5.614122072316328,5.595551997528128,5.239757436203205,5.190285749397446,4.433139121325649,3.6232898791487065,2.694938761023801,2.629395227080184,2.3468810311592416,56.394443103998945
2025-03-20,19.027081828816264,5.614122072316328,5.595551997528128,5.239757436203205,5.195814254176836,4.433139121325649,3.6232898791487065,2.694938761023801,2.574110179286276,2.3468810311592416,56.344686560984435
2025-03-21,19.027081828816264,5.613983859696843,5.595551997528128,5.239757436203205,5.195814254176836,4.433139121325649,3.6232898791487065,2.694938761023801,2.574110179286276,2.3468810311592416,56.34454834836495
2025-03-24,19.027081828816264,5.613845647077358,5.595551997528128,5.239757436203205,5.195814254176836,4.433139121325649,3.6232898791487065,2.694938761023801,2.574110179286276,2.3468810311592416,56.34441013574547
2025-03-26,19.027081828816264,5.613845647077358,5.595551997528128,5.243903814787748,5.195814254176836,4.433139121325649,3.6232898791487065,2.694938761023801,2.574110179286276,2.3468810311592416,56.34855651433001
2025-03-27,19.027081828816264,5.613707434457874,5.595551997528128,5.239757436203205,5.195814254176836,4.433139121325649,3.6232898791487065,2.694938761023801,2.574110179286276,2.3468810311592416,56.34427192312598
2025-03-28,19.027081828816264,5.613569221838388,5.595551997528128,5.2380988847693875,5.195814254176836,4.433139121325649,3.6232898791487065,2.694938761023801,2.574110179286276,2.3468810311592416,56.34247515907268
2025-03-31,19.027081828816264,5.613431009218903,5.526445687785743,5.2380988847693875,5.195814254176836,4.433139121325649,3.6232898791487065,2.694938761023801,2.574110179286276,2.3468810311592416,56.273230636710814
2025-04-02,19.027081828816264,5.613431009218903,5.526445687785743,5.2380988847693875,5.199269569663956,4.433139121325649,3.6232898791487065,2.694938761023801,2.574110179286276,2.3468810311592416,56.27668595219792
2025-04-07,19.027081828816264,5.613292796599419,5.526445687785743,5.250538020523017,5.199269569663956,4.433139121325649,3.6232898791487065,2.694938761023801,2.574110179286276,2.3468810311592416,56.28898687533207
2025-04-08,19.027081828816264,5.6131545839799335,5.526445687785743,5.250538020523017,5.199269569663956,4.433139121325649,3.6232898791487065,2.694938761023801,2.574110179286276,2.3468810311592416,56.28884866271259
2025-04-09,19.027081828816264,5.613016371360449,5.526445687785743,5.250538020523017,5.199269569663956,4.433139121325649,3.6232898791487065,2.694938761023801,2.574110179286276,2.3468810311592416,56.288710450093106
2025-04-10,19.027081828816264,5.613016371360449,5.526445687785743,5.2380988847693875,5.199269569663956,4.433139121325649,3.6232898791487065,2.694938761023801,2.574110179286276,2.3468810311592416,56.276271314339475
2025-04-11,19.027081828816264,5.612878158740965,5.526445687785743,5.2380988847693875,5.199269569663956,4.433139121325649,3.6232898791487065,2.694938761023801,2.574110179286276,2.3468810311592416,56.27613310171999
2025-04-14,19.027081828816264,5.58495920960504,5.526445687785743,5.2380988847693875,5.216546147099552,4.433139121325649,3.6232898791487065,2.74386602832141,2.574110179286276,2.3468810311592416,56.314417997317264
2025-04-15,19.027081828816264,5.622276616865928,5.526307475166258,5.2380988847693875,5.216546147099552,4.433139121325649,3.6232898791487065,2.74386602832141,2.574110179286276,2.3468810311592416,56.35159719195867
2025-04-16,19.027081828816264,5.626008357592018,5.526307475166258,5.2380988847693875,5.216546147099552,4.433139121325649,3.6232898791487065,2.74386602832141,2.574110179286276,2.3468810311592416,56.35532893268477
2025-04-17,19.027081828816264,5.625870144972533,5.526307475166258,5.2380988847693875,5.216546147099552,4.433139121325649,3.6232898791487065,2.74386602832141,2.574110179286276,2.3468810311592416,56.35519072006527
2025-04-22,19.027081828816264,5.625731932353048,5.526307475166258,5.2380988847693875,5.216546147099552,4.433139121325649,3.6232898791487065,2.74386602832141,2.574110179286276,2.3468810311592416,56.35505250744579
2025-04-23,19.027081828816264,5.625593719733564,5.526307475166258,5.2380988847693875,5.216546147099552,4.433139121325649,3.6232898791487065,2.74386602832141,2.574110179286276,2.3468810311592416,56.35491429482631
2025-04-24,19.027081828816264,5.625455507114078,5.526307475166258,5.2380988847693875,5.216546147099552,4.433139121325649,3.6232898791487065,2.74386602832141,2.574110179286276,2.3468810311592416,56.354776082206826
2025-04-25,19.027081828816264,5.642732084549675,5.5269985382636815,5.2380988847693875,5.2130908316124325,4.433139121325649,3.6232898791487065,2.74386602832141,2.574110179286276,2.3468810311592416,56.369288407252725
2025-04-29,19.027081828816264,5.642732084549675,5.526307475166258,5.2380988847693875,5.220692525684095,4.433139121325649,3.6232898791487065,2.74386602832141,2.574110179286276,2.3468810311592416,56.37619903822696
2025-05-02,19.027081828816264,5.642732084549675,5.535014870193799,5.2380988847693875,5.2130908316124325,4.433139121325649,3.6232898791487065,2.74386602832141,2.574110179286276,2.3468810311592416,56.37730473918284
