date,THE HONGKONG AND SHANGHAI BANKING,CMB WING LUNG BANK LTD,CITIBANK N.A.,HAITONG INTERNATIONAL SECURITIES CO LTD,BRIGHT SMART SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,TOTAL_CCASS_PCT
2024-06-07,3.850072072125333,0.0,0.0,0.0,0.5152011701301284,1.022694504881185,0.0,5.3879677471366465
2024-06-14,3.8493866297350308,0.0,0.0,0.0,0.5152011701301284,1.022694504881185,0.0,5.3872823047463445
2024-07-22,3.848929668141496,0.0,0.0,0.0,0.5152011701301284,1.022694504881185,0.0,5.386825343152809
2024-07-25,3.848815427743112,0.0,0.0,0.0,0.5152011701301284,1.022694504881185,0.0,5.386711102754426
2024-08-01,3.8487126113845673,0.0,0.0,0.0,0.5152011701301284,1.022694504881185,0.0,5.386608286395881
2024-08-20,3.8486269310857795,0.0,0.0,0.0,0.5152011701301284,1.022694504881185,0.0,5.386522606097093
2024-09-11,3.8486269310857795,0.0,0.6916531409604993,0.0,0.5152011701301284,1.022694504881185,0.0,6.078175747057593
2024-09-30,3.847555927350932,0.0,0.6916531409604993,0.0,0.5152011701301284,1.022694504881185,0.0,6.077104743322745
2024-10-03,3.847555927350932,2.1938626145254636,0.6916531409604993,0.0,0.6008814689178936,1.0224203279250643,0.0,8.356373479679853
2024-10-04,3.847555927350932,2.1831525771769935,0.6916531409604993,0.0,0.6187315311653447,1.0211708235677428,0.0,8.362264000221511
2024-10-07,3.915386163891246,2.0546321289953458,0.6916531409604993,0.0,0.6187315311653447,1.0211708235677428,0.0,8.301573788580178
2024-10-08,3.933236226138697,2.0546321289953458,0.6916531409604993,0.0,0.6187315311653447,1.0211708235677428,0.0,8.31942385082763
2024-10-09,3.933236226138697,2.0546321289953458,0.6916531409604993,0.0,0.6258715560643252,1.0211708235677428,0.0,8.32656387572661
2024-10-10,3.940376251037678,2.0546321289953458,0.6920742239289166,0.0,0.6258715560643252,1.0318808609162133,0.0,8.34483502094248
2024-10-14,3.9582263132851283,2.0546321289953458,0.6920742239289166,0.0,0.6258715560643252,1.0318808609162133,0.0,8.362685083189929
2024-10-17,3.9582263132851283,2.0546321289953458,0.6920742239289166,0.0,0.6258715560643252,1.0497309231636645,1.0148995611983458,9.395434706635726
2024-10-31,3.9582263132851283,2.0546321289953458,0.6920742239289166,0.0,0.640151605862286,1.0497309231636645,1.0148995611983458,9.409714756433688
2024-11-07,3.976053527452903,2.0546321289953458,0.6920742239289166,0.0,0.640151605862286,1.0497309231636645,1.0148995611983458,9.427541970601462
2024-11-08,3.976053527452903,2.0546321289953458,0.6920742239289166,0.0,0.6508616432107567,1.0497309231636645,1.0148995611983458,9.438252007949933
2024-11-18,4.073157866079037,2.0546321289953458,0.6920742239289166,0.0,0.6508616432107567,1.0497309231636645,1.0148995611983458,9.535356346576066
2024-11-27,4.073157866079037,2.0546321289953458,0.6920742239289166,1.2588597534460866,0.6508616432107567,1.0497309231636645,1.0148995611983458,10.794216100022153
2024-12-02,4.073157866079037,2.0546321289953458,0.7527644355702503,1.2588597534460866,0.6508616432107567,1.0497309231636645,1.0148995611983458,10.854906311663488
2024-12-03,4.044597766483115,2.0546321289953458,0.7527644355702503,1.2588597534460866,0.6508616432107567,1.0497309231636645,1.0148995611983458,10.826346212067564
2024-12-11,4.044597766483115,2.0546321289953458,0.8598648090549567,1.2588597534460866,0.6508616432107567,1.0318808609162133,1.0148995611983458,10.91559652330482
2024-12-12,4.044597766483115,2.0546321289953458,1.0026653070345652,1.2588597534460866,0.6508616432107567,1.0318808609162133,1.0148995611983458,11.05839702128443
2024-12-13,4.044597766483115,2.0546321289953458,1.0740655560243695,1.2588597534460866,0.6508616432107567,1.0318808609162133,1.0148995611983458,11.129797270274233
2024-12-18,4.044597766483115,2.0546321289953458,1.1883059544080565,1.2588597534460866,0.6508616432107567,1.0318808609162133,1.0148995611983458,11.244037668657919
2024-12-23,4.044597766483115,2.0546321289953458,1.295406327892763,1.2588597534460866,0.6508616432107567,1.0318808609162133,1.0148995611983458,11.351138042142626
2025-01-02,4.033887729134644,2.0546321289953458,1.295406327892763,1.2588597534460866,0.6508616432107567,1.0318808609162133,1.0148995611983458,11.340428004794155
2025-01-03,4.026747704235664,2.0546321289953458,1.377516614231038,1.2588597534460866,0.6508616432107567,1.0318808609162133,1.0148995611983458,11.41539826623345
2025-01-06,4.0196076793366835,2.0546321289953458,1.5096070748621757,1.2588597534460866,0.6508616432107567,1.0318808609162133,1.0148995611983458,11.540348701965609
2025-01-07,4.0196076793366835,2.0546321289953458,1.5096070748621757,1.2695697907945571,0.7615320291449533,1.0308098571813664,1.0041895238498753,11.649948084164958
2025-01-08,4.005327629538723,2.065342166343816,1.5096070748621757,1.2588597534460866,0.7615320291449533,1.0308098571813664,1.0041895238498753,11.635668034366995
2025-01-09,3.998187604639743,2.065342166343816,1.6952477222356668,1.2588597534460866,0.6972718050541294,1.0308098571813664,1.0077595362993654,11.753478445200173
2025-01-10,3.994617592190252,2.065342166343816,1.8130581330688438,1.2588597534460866,0.6972718050541294,1.0308098571813664,1.0077595362993654,11.86771884358386
2025-01-13,3.994617592190252,2.065342166343816,1.616707448346882,1.2588597534460866,0.6972718050541294,1.0308098571813664,1.0077595362993654,11.671368158861899
2025-01-21,3.994617592190252,2.065342166343816,1.7095277720336275,1.2588597534460866,0.6972718050541294,1.0308098571813664,1.0077595362993654,11.764188482548645
2025-01-22,3.994617592190252,2.0546321289953458,1.7095277720336275,1.2588597534460866,0.7115518548520904,1.0308098571813664,1.0077595362993654,11.767758494998134
2025-01-23,3.994617592190252,2.0546321289953458,1.7095277720336275,1.2588597534460866,0.7258319046500512,1.0308098571813664,1.0077595362993654,11.782038544796094
2025-01-24,3.994591888100616,2.0546321289953458,1.7095277720336275,1.2588597534460866,0.7258319046500512,1.0308098571813664,1.0077595362993654,11.782012840706459
2025-02-04,3.9910218756511253,2.0546321289953458,1.7095277720336275,1.2588597534460866,0.7294019170995414,1.0308098571813664,1.0077595362993654,11.782012840706459
2025-02-05,3.9910218756511253,2.0546321289953458,1.7095277720336275,1.2588597534460866,0.7294019170995414,1.0308912534652148,1.0077595362993654,11.782094236990307
2025-02-07,3.9910218756511253,2.0546321289953458,1.7095277720336275,1.2588597534460866,0.7472519793469925,1.0308912534652148,1.0077595362993654,11.799944299237758
2025-02-10,3.9910218756511253,2.0546321289953458,1.7095277720336275,1.2588597534460866,0.772242066493424,1.0308912534652148,1.0077595362993654,11.82493438638419
2025-02-11,3.9910218756511253,2.0546321289953458,1.7095277720336275,1.2588597534460866,0.7829521038418946,1.0308912534652148,1.0077595362993654,11.83564442373266
2025-02-17,3.9910218756511253,2.0546321289953458,1.7095277720336275,1.2588597534460866,0.772242066493424,1.0308912534652148,1.0077595362993654,11.82493438638419
2025-02-19,3.9910218756511253,2.0546321289953458,1.7095277720336275,1.2588597534460866,0.7579620166954631,1.0308912534652148,1.0077595362993654,11.810654336586229
2025-02-20,3.9874518632016356,2.0546321289953458,1.8166281455183342,1.2588597534460866,0.7579620166954631,1.0308912534652148,1.0077595362993654,11.914184697621446
2025-02-21,3.9874518632016356,2.0546321289953458,1.8166281455183342,1.2588597534460866,0.7329719295490317,1.0308912534652148,1.0077595362993654,11.889194610475014
2025-02-25,3.9874518632016356,2.0546321289953458,1.8166281455183342,1.2588597534460866,0.7686720540439338,1.0308912534652148,1.0077595362993654,11.924894734969914
2025-02-26,3.987374750932726,2.0546321289953458,1.8166281455183342,1.2588597534460866,0.772242066493424,1.0308912534652148,1.0077595362993654,11.928387635150498
2025-02-27,3.987374750932726,2.0546321289953458,1.9237285190030404,1.2588597534460866,0.772242066493424,1.0308912534652148,1.0077595362993654,12.035488008635204
2025-02-28,3.987374750932726,2.0546321289953458,1.9237285190030404,1.2588597534460866,0.772242066493424,1.0094711787682735,1.0077595362993654,12.014067933938263
2025-03-07,3.987374750932726,2.0546321289953458,1.9237285190030404,1.2588597534460866,0.772242066493424,1.0093112422105361,1.0077595362993654,12.013907997380526
2025-03-10,3.987374750932726,2.0546321289953458,1.9237285190030404,1.2588597534460866,0.7579620166954631,1.0093112422105361,1.0077595362993654,11.999627947582564
2025-03-18,3.994514775831707,2.0546321289953458,1.9237285190030404,1.2588597534460866,0.7579620166954631,1.0093112422105361,1.0077595362993654,12.006767972481544
2025-03-19,4.130175248912335,2.0546321289953458,1.9237285190030404,1.2588597534460866,0.7615320291449533,0.9986012048620657,1.0006195114003849,12.128148395764212
2025-03-24,4.130175248912335,2.0546321289953458,1.9237285190030404,1.2552897409965964,0.7365419419985219,0.9986012048620657,1.0006195114003849,12.09958829616829
2025-03-28,4.119465211563864,2.0546321289953458,1.9237285190030404,1.2552897409965964,0.7365419419985219,0.9986012048620657,1.0006195114003849,12.08887825881982
2025-03-31,4.119465211563864,2.0546321289953458,1.9237285190030404,1.2552897409965964,0.7793820913924044,0.9986012048620657,1.0006195114003849,12.131718408213702
2025-04-01,4.137315273811316,2.0546321289953458,1.9237285190030404,1.2552897409965964,0.8650623901801695,0.9986012048620657,1.0006195114003849,12.23524876924892
2025-04-07,4.155165336058767,2.0582021414448355,1.9237285190030404,1.2552897409965964,0.8829124524276206,0.9986012048620657,1.0006195114003849,12.274518906193311
2025-04-08,4.123035224013354,2.0582021414448355,1.9237285190030404,1.2552897409965964,0.9114725520235423,0.9986012048620657,1.0006195114003849,12.270948893743821
2025-04-09,4.055204987473041,2.0582021414448355,1.9237285190030404,1.2552897409965964,0.957882713866915,0.9986012048620657,1.0006195114003849,12.249528819046878
2025-04-10,4.055204987473041,2.0582021414448355,1.9237285190030404,1.2552897409965964,0.972162763664876,0.9986012048620657,1.0006195114003849,12.26380886884484
2025-04-16,4.055204987473041,2.0582021414448355,1.9237285190030404,1.2552897409965964,0.9828728010133465,1.023591292008497,1.0006195114003849,12.299508993339742
2025-04-17,4.055204987473041,2.0546321289953458,1.9237285190030404,1.2552897409965964,0.9971528508113074,1.023591292008497,1.0006195114003849,12.310219030688213
2025-04-22,4.055204987473041,2.0546321289953458,1.9237285190030404,1.2552897409965964,1.0185729255082487,1.023591292008497,1.0006195114003849,12.331639105385154
2025-04-23,4.080195074619472,2.0546321289953458,1.9237285190030404,1.2552897409965964,1.0185729255082487,1.023591292008497,1.0006195114003849,12.356629192531585
2025-04-24,4.080195074619472,2.0546321289953458,1.9237285190030404,1.2552897409965964,1.025712950407229,1.0271613044579873,1.0006195114003849,12.367339229880056
2025-04-30,4.080195074619472,2.0546321289953458,1.9237285190030404,1.2552897409965964,1.0507030375536608,1.0271613044579873,1.0006195114003849,12.392329317026487
