date,FUTU SECURITIES INTERNATIONAL,GF SECURITIES (HONG KONG) BROKERAGE LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,HUATAI FINANCIAL HOLDINGS (HONG KONG),MERRILL LYNCH FAR EAST LTD,UOB KAY HIAN (HONG KONG) LTD,SOOCHOW SECURITIES INTERNATIONAL,MIB SECURITIES (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,TOTAL_CCASS_PCT
2024-03-08,20.02352588567505,17.664917463812515,0.0,0.0,6.272786318602382,0.7738789674080798,0.0,0.0,0.0,44.73510863549802
2024-03-11,20.040643623809792,17.64679536859333,15.420711864022207,0.0,6.273834343386141,0.7738789674080798,0.0,0.0,0.0,60.155864167219555
2024-03-13,20.040425285313177,17.64679536859333,15.420711864022207,0.0,6.273834343386141,0.7738789674080798,0.0,0.0,0.0,60.15564582872294
2024-03-14,20.042346664083404,17.641642580073178,15.420711864022207,0.0,6.2770657531360685,0.7738789674080798,0.0,0.0,0.0,60.15564582872294
2024-03-18,20.042390331782727,17.641642580073178,15.420711864022207,0.0,6.2770657531360685,0.7738789674080798,0.0,0.0,0.0,60.15568949642226
2024-03-19,20.042084657887465,17.641642580073178,15.420711864022207,0.0,6.277415094730654,0.7738789674080798,0.0,0.0,0.0,60.155733164121585
2024-03-21,20.042390331782727,17.641642580073178,15.420711864022207,0.0,6.277371427031331,0.7998175808061386,0.0,0.0,0.0,60.18193378371558
2024-03-22,20.037150207863927,17.641642580073178,15.420668196322884,0.0,6.277371427031331,0.7998175808061386,0.0,0.0,0.0,60.17664999209745
2024-03-25,20.03719387556325,17.641642580073178,15.420624528623561,0.0,6.277371427031331,0.7998175808061386,0.0,0.0,0.0,60.17664999209745
2024-03-26,20.037150207863927,17.641642580073178,15.420580860924238,0.0,6.277371427031331,0.8025249781641853,0.0,0.0,0.0,60.17927005405686
2024-04-02,20.034224472009264,17.641642580073178,15.420580860924238,0.0,6.277371427031331,0.8025686458635085,0.0,0.0,0.0,60.17638798590151
2024-04-03,20.03418080430994,17.641642580073178,15.420580860924238,0.0,6.277371427031331,0.8026559812621552,0.0,0.0,0.0,60.17643165360084
2024-04-05,20.03418080430994,17.60670842061451,15.420580860924238,0.0,6.277371427031331,0.837415469923527,0.0,0.0,0.0,60.176256982803544
2024-04-08,20.03365679191806,17.60670842061451,15.420580860924238,0.0,6.277764436325241,0.837415469923527,0.0,0.0,0.0,60.176125979705574
2024-04-09,20.033744127316705,17.60670842061451,15.420580860924238,0.0,6.277764436325241,0.8374591376228504,0.0,0.0,0.0,60.176256982803544
2024-04-12,20.03404980121197,17.524045465795446,15.420580860924238,0.0,6.279423808899527,0.9181570459723669,0.0,0.0,0.0,60.176256982803544
2024-04-16,20.026276950732417,17.524045465795446,15.420580860924238,0.0,6.279423808899527,0.9251875455634233,0.0,0.0,0.0,60.17551463191505
2024-04-22,20.030294379070163,17.524045465795446,15.420537193224915,0.0,6.279030799605617,0.9654054966402115,0.0,0.0,0.0,60.219313334336356
2024-04-25,20.028460335698583,17.524045465795446,15.420537193224915,0.0,6.278987131906294,0.9654054966402115,0.0,0.0,0.0,60.217435623265445
2024-04-26,20.02780532020873,17.524045465795446,11.905593071591996,0.0,6.278987131906294,0.9654054966402115,0.0,0.0,0.0,56.701836486142675
2024-04-30,20.023001873283167,17.524045465795446,11.905593071591996,0.0,6.272742650903059,1.0642255002089107,0.0,0.0,0.0,56.78960856178258
2024-05-09,20.01252162544557,17.524045465795446,11.905462068494026,8.900634316127016,6.272742650903059,1.0642255002089107,0.0,0.0,0.0,65.67963162697403
2024-05-10,20.00749984002338,17.503696317910773,11.905287397696734,8.900634316127016,6.272742650903059,1.0642255002089107,0.0,0.0,0.0,65.65408602286988
2024-05-14,20.007281501526766,17.503696317910773,11.905112726899441,8.900634316127016,6.2729609893996745,1.0642255002089107,0.0,0.0,0.0,65.65391135207258
2024-05-16,20.005796799749774,17.503696317910773,11.905025391500795,8.900634316127016,6.272742650903059,1.0642255002089107,0.0,0.09864533277140572,0.0,65.75076630917172
2024-05-17,19.98872272931435,17.419810667510653,11.90498172380147,8.900634316127016,6.272742650903059,1.0642255002089107,0.0,0.19584963146514153,0.0,65.7469672193306
2024-05-20,20.00924654799632,17.344527553877228,11.9048507207035,8.900634316127016,6.272742650903059,1.0642255002089107,0.0,0.25375300076787904,0.0,65.7499802905839
2024-05-21,19.978591823071337,17.344527553877228,11.904676049906207,8.900634316127016,6.272742650903059,1.0642255002089107,0.0,0.28449506109150435,0.0,65.74989295518526
2024-05-23,19.979203170861865,17.344527553877228,11.90445771140959,8.900634316127016,6.272742650903059,1.0642255002089107,0.0,0.28449506109150435,0.0,65.75028596447918
2024-05-27,19.979377841659158,17.344527553877228,11.90445771140959,8.900634316127016,6.272742650903059,1.0642255002089107,0.0,0.28449506109150435,0.0,65.75046063527647
2024-05-29,19.945142365389668,17.344527553877228,11.904414043710267,8.900634316127016,6.272742650903059,1.0642255002089107,0.0,0.31768251257723623,0.0,65.74936894279338
2024-05-30,19.888112350073396,17.344527553877228,11.030972721844991,8.900634316127016,6.272742650903059,1.0642255002089107,0.0,0.36047685791410106,0.0,64.8616919509487
2024-05-31,19.8813875243776,17.344527553877228,11.030841718747022,8.901638673211455,6.272742650903059,1.0642255002089107,0.0,0.36047685791410106,0.0,64.85584047923938
2024-06-03,19.881431192076924,17.344527553877228,11.030841718747022,8.901638673211455,6.272742650903059,1.0642255002089107,0.0,0.36047685791410106,0.0,64.8558841469387
2024-06-06,19.885797962009256,17.344527553877228,11.030841718747022,8.901638673211455,6.272742650903059,1.0642255002089107,0.0,0.36047685791410106,0.0,64.86025091687104
2024-06-12,19.891998775313173,17.344527553877228,11.030798051047698,8.900634316127016,6.2732229955956145,1.0961465884142658,0.0,0.36047685791410106,0.0,64.8978051382891
2024-06-13,19.896234542147536,17.344527553877228,11.030754383348375,8.900634316127016,6.272742650903059,1.0961465884142658,0.0,0.36047685791410106,0.0,64.90151689273158
2024-06-14,19.899378616498815,17.344527553877228,11.030710715649052,8.900634316127016,6.272829986301705,1.0961465884142658,0.0,0.4111313891291655,0.0,64.95535916599725
2024-06-17,19.902522690850095,17.344527553877228,11.030623380250404,8.900634316127016,6.272742650903059,1.0961465884142658,0.0,0.4111313891291655,0.0,64.95832856955124
2024-06-18,19.90649645148852,17.344527553877228,11.030492377152434,8.902381024099949,6.273310330994261,1.1544866347102367,0.0,0.4111313891291655,0.0,65.0228257614518
2024-06-19,19.90688946078243,17.344527553877228,11.030492377152434,8.900634316127016,6.272742650903059,1.393392617708183,0.0,0.4432708158311375,0.0,65.29194979238149
2024-06-20,19.907064131579723,17.344527553877228,11.030492377152434,8.900634316127016,6.278332116416445,1.393392617708183,0.0,0.4432708158311375,0.0,65.29771392869218
2024-06-21,19.90457507271829,17.344527553877228,11.030492377152434,8.900634316127016,6.2775897655279485,1.393392617708183,0.0,0.4432708158311375,2.7215456926273087,68.01602821156955
2024-06-24,19.88191153676948,17.344527553877228,11.030492377152434,8.90133299931619,6.2748823681699015,1.393392617708183,0.0,0.4432708158311375,2.7215456926273087,67.99135596145187
2024-06-25,19.803178674889516,17.344527553877228,11.030492377152434,8.90133299931619,6.2748823681699015,1.4550514091527271,0.0,0.4432708158311375,2.7215456926273087,67.97428189101645
2024-06-26,19.803309677987485,17.344527553877228,11.030492377152434,8.90133299931619,6.275013371267871,1.4741778614563463,0.0,0.4432708158311375,2.7215456926273087,67.993670349516
2024-06-27,19.76086467424521,17.344527553877228,11.030492377152434,8.90133299931619,6.27697841773742,1.4966230589085388,0.0,0.4432708158311375,2.7215456926273087,67.97563558969547
2024-06-28,19.714052900570596,17.344527553877228,11.030492377152434,8.90133299931619,6.27697841773742,1.54343483258315,0.0,0.4432708158311375,2.7215456926273087,67.97563558969547
2024-07-02,19.64527627413635,17.344527553877228,11.030492377152434,8.90133299931619,6.276934750038097,1.6415561529626759,0.0,0.4432708158311375,2.7215456926273087,68.00493661594143
2024-07-03,19.643005553771538,17.344527553877228,11.030492377152434,8.901201996218221,6.276847414639451,1.650289692827342,0.0,0.4432708158311375,2.7215456926273087,68.01118109694467
2024-07-04,19.643005553771538,17.344527553877228,11.030492377152434,8.90107099312025,6.278375784115768,1.662691319435168,0.0,0.4432708158311375,2.7215456926273087,68.02498008993084
2024-07-08,19.642568876778302,17.344527553877228,11.030492377152434,8.900634316127016,6.278375784115768,1.662691319435168,0.0,0.4432708158311375,2.7215456926273087,68.02410673594437
2024-07-10,19.602874938093397,17.344527553877228,11.030274038655817,8.900634316127016,6.278463119514415,1.662691319435168,0.0,0.5516977132509694,2.7215456926273087,68.09270869158132
2024-07-15,19.60243826110016,17.344527553877228,11.030274038655817,8.900634316127016,6.279205470402911,1.662691319435168,0.0,0.5516977132509694,2.7215456926273087,68.09301436547658
