date,MORTON SECURITIES LTD,BOOM SECURITIES (H.K.) LTD,EVERBRIGHT SECURITIES INVESTMENT,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,SINOPAC SECURITIES (ASIA) LTD,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,LONG BRIDGE HK LTD
2024-05-29,0.0,0.0,69.32420600338965,9.48585769729936,10.130837137017195,4.7111656018872745,3.4329887215718466,2.4479449506698043,0.46699988816486177
2024-05-30,0.0,0.0,69.32106300060629,9.480893856019074,10.130377827763542,4.710952008289117,3.4328330776239495,2.4478339663796542,0.4760462633183803
2024-06-04,0.0,0.0,69.32106300060629,9.476360082082708,10.130377827763542,4.710952008289117,3.4328330776239495,2.4478339663796542,0.4805800372547458
2024-06-05,0.0,0.0,69.31477784994186,9.475500886503644,10.129459334189166,4.71052487919064,3.4325218320635855,2.4476120279872777,0.48960319012382597
2024-06-12,0.0,0.0,69.3116357019833,9.488670819238273,10.097268048287809,4.710311343685052,3.3734351846757082,2.4475010738823144,0.5711778282475343
2024-06-20,0.0,0.0,69.33363672200963,9.45994055561447,10.10047314068379,4.711806498909035,3.3745059863427573,2.4482779639325285,0.5713591325077871
2024-06-21,0.0,0.0,69.32106300060629,9.471826308146342,10.098641410208984,4.710952008289117,3.3738940164511977,2.4478339663796542,0.5757892899184219
2024-06-26,0.0,0.0,69.31792028280327,9.471396896422442,10.098183581393725,4.710738434057784,3.3737410586584,2.4477229921526016,0.5802967545117779
2024-07-04,0.0,0.0,69.30221096713737,9.491913126527812,10.095895059855785,4.709670853311301,3.372976477680649,2.4471682719159076,0.5801652435711822
2024-07-08,0.0,0.0,69.30221096713737,9.469250421700814,10.095895059855785,4.709670853311301,3.395639182507648,2.4471682719159076,0.5801652435711822
2024-07-16,0.0,0.0,69.29674579523727,9.450374942557973,9.882086271763194,4.70929944869885,3.3941930347064915,2.446975288242114,0.8203252187941058
2024-07-17,0.0,0.0,69.2684914188059,9.446521739236799,9.878057046692874,4.707379325064982,3.392809119681582,2.4459775825040033,0.8607637680138716
2024-07-18,0.0,0.0,69.23712467758277,9.44224408576429,9.873583981770794,4.691662837474113,3.368631338521219,2.4448699743506213,0.9418831045361915
2024-07-19,0.0,0.0,69.21004667930511,9.434024798357644,9.845460403832512,4.6445628397221705,3.367313898000584,2.448440321531268,1.0501510592507086
2024-07-22,0.0,0.0,69.21004667930511,9.434024798357644,9.840933890646086,4.6445628397221705,3.367313898000584,2.4574933479041188,1.0456245460642832
2024-07-26,0.0,0.0,69.20378164270198,9.428644707479247,9.840043068951953,4.6441424042855175,3.367009081780434,2.4572708905223473,1.0591082042785094
2024-07-30,0.0,0.0,69.20064954972423,9.437269773761825,9.839597718581418,4.643932215109913,3.362330795773633,2.457159676933755,1.0590602701152227
2024-07-31,0.0,0.0,69.19751774024435,9.441368365594304,9.839152408521269,4.643722044959346,3.3621786269785527,2.4570484734115356,1.0590123402906433
2024-08-01,0.0,0.0,69.21004667930511,9.443077824730494,9.840933890646086,4.6445628397221705,3.3446813320684567,2.4574933479041188,1.0592040856235596
2024-08-05,0.0,0.0,69.10369509170359,9.34269553045319,9.825811823938034,4.637425774289917,3.339541728979689,2.679694917935637,1.0711351326999488
2024-08-07,0.0,0.0,69.10057205160173,9.342273301037492,9.825367760790343,4.637216192636673,3.3393908032914523,2.6795738130558133,1.0756060775865033
2024-08-08,0.0,0.0,69.01012652078145,9.33004522762662,9.600375785228742,4.631146554316485,3.547151465984037,2.8024427881350995,1.0787116579275526
2024-08-09,0.0,0.0,68.88576187743016,9.308726046953613,9.583074740139239,4.622800664827908,3.5407590675170195,2.9821099148417325,1.0767676882903334
2024-08-12,0.0,0.0,68.81755219688445,9.33551542605894,9.573585718767397,4.618223234775883,3.537253059333291,2.965654543786942,1.152215820393102
2024-08-13,0.0,0.0,68.61065232591388,9.356808636430044,9.544802747175037,4.604338553311847,3.5041817567839777,3.2349516064569857,1.1442643739282226
2024-08-23,0.0,0.0,68.60757369052739,9.356388786141551,9.544374461384152,4.604131951579884,3.504024520296764,3.2348064506225542,1.1487001394477099
2024-08-27,0.0,0.0,68.59526191132068,9.354709761702837,9.54266170250472,4.603305730027696,3.503395715430068,3.2521711763195897,1.1484940026944208
2024-09-02,0.0,0.0,68.59526191132068,9.341250847608762,9.54266170250472,4.603305730027696,3.503395715430068,3.2521711763195897,1.1619529167884959
2024-09-03,0.0,0.0,68.60141724853054,9.333115662225564,9.543518005097958,4.603718803733647,3.4812765532870653,3.2479762998482267,1.1889774272770033
2024-09-04,0.0,0.0,68.59833944184581,9.332696931433599,9.543089834592305,4.603512257614383,3.4811203656064484,3.247830579197423,1.1934105897100244
2024-09-11,0.0,0.0,68.59833944184581,9.319237413504538,9.543089834592305,4.603512257614383,3.494579883535509,3.247830579197423,1.1934105897100244
2024-09-19,0.0,0.0,68.59526191132068,9.305360410024562,9.54266170250472,4.603305730027696,3.5123683248261184,3.2476848716215647,1.1933570496746715
2024-09-23,0.0,0.0,68.59526191132068,9.247038448950235,9.54266170250472,4.603305730027696,3.570690285900444,3.2476848716215647,1.1933570496746715
2024-09-24,0.0,0.0,68.59526191132068,9.14385344089566,9.54266170250472,4.603305730027696,3.6738752939550214,3.2476848716215647,1.1933570496746715
2024-10-04,0.0,0.0,68.57065160440551,9.171965715151593,9.539238028234188,4.601654176207743,3.681526587349093,3.2420349863802946,1.1929289022715779
2024-10-08,0.0,0.0,68.60141724853054,9.131213834952112,9.543518005097958,4.603718803733647,3.6831783805605185,3.243489592575483,1.1934641345497468
2024-10-09,0.0,0.0,68.59833944184581,9.135290668474047,9.543089834592305,4.603512257614383,3.6830131345423553,3.2433440732210697,1.1934105897100244
2024-10-10,0.0,0.0,68.61373123760869,9.114902841895981,9.545231071404682,4.604545173586367,3.6838395129418924,3.2440718005971245,1.1936783619652644
2024-10-14,0.0,0.0,68.58295455007257,9.110814352440196,9.54094955823165,4.602479804956834,3.7270421244676126,3.242616672267112,1.1931429375640232
2024-10-22,0.0,0.0,68.58356981324518,9.11089608628471,9.540138042852499,4.60252109417141,3.727075560060712,3.242645762040721,1.1931536413447796
2024-10-28,77.28375587273472,0.0,15.314086922877296,2.1466565329868548,2.2477920350902547,1.0844193459615887,0.8781519429229445,0.7640134014617418,0.2811239459646041
2024-10-29,77.26905579827337,0.0,15.314734342208075,2.1604870062305976,2.247887062891939,1.0844651909441059,0.878189067731369,0.7640457009417938,0.2811358307787546
2024-10-30,77.26799889665389,0.0,15.314734342208075,2.1615439078500667,2.247887062891939,1.0844651909441059,0.878189067731369,0.7640457009417938,0.2811358307787546
2024-10-31,77.2667975587301,0.0,15.315543693354702,2.161658140849557,2.248005858943584,1.0845225026235745,0.878235478156326,0.7640860791325162,0.28115068820963873
2024-11-01,77.26516423887293,0.0,15.315219942630872,2.1637263164644436,2.2479583390162095,1.0844995772248904,0.8782169133977095,0.7640699273441017,0.28114474504884496
2024-11-05,77.2667975587301,0.0,15.315543693354702,2.161658140849557,2.248005858943584,1.0845225026235745,0.878235478156326,0.7640860791325162,0.28115068820963873
2024-11-06,77.24244365440025,0.0,15.313439558282571,2.159247535633749,2.272003697388749,1.0843735048550347,0.8833988825719439,0.7639811047124486,0.281112062155255
2024-11-07,77.22557621722568,0.0,15.315543693354702,2.1690568431708632,2.272315880856447,1.0845225026235745,0.8877480954265768,0.7640860791325162,0.28115068820963873
2024-11-08,77.20718039808368,0.0,15.314410625700244,2.166782614426327,2.2668633750109377,1.0844422679683212,0.9151612797040123,0.7640295508604014,0.2811298882460712
2024-11-11,77.20247099624682,0.0,15.314734342208075,2.167885317566881,2.2669112920423813,1.0844651909441059,0.9183513292711911,0.7640457009417938,0.2811358307787546
2024-11-12,77.1888238100509,0.0,15.315381816281851,2.16797697110175,2.2670071321827554,1.0845110398030777,0.9310735108288768,0.7640780031529512,0.28114771659783383
2024-11-13,77.18531944160702,0.0,15.314896205594092,2.1721358813840643,2.2669352513177645,1.084476652795412,0.9310439889238161,0.7640537762385285,0.2811388021393073
2024-11-14,77.18287217466391,0.0,15.314410625700244,2.167839493705448,2.2668633750109377,1.0844422679683212,0.9384126238446647,0.7640295508604014,0.2811298882460712
2024-11-18,77.14566021691466,0.0,15.307027132638876,2.165737949712149,2.3224341309053664,1.0839194289145242,0.9305656015436469,0.7636611914748961,0.28099434789587807
2024-11-22,77.14575801024684,0.0,15.307046536519596,2.165740695099642,2.3224370749280343,1.083920802939874,0.930566781170741,0.7635353949982381,0.28099470409703736
2024-11-26,77.14005381377436,0.0,15.305914725735573,2.176143488728485,2.3212090597934467,1.0838406572859838,0.9304979745909954,0.7613663528850547,0.28097392720610725
2024-12-03,77.14005381377436,0.0,15.305914725735573,2.174030902809642,2.3190964738746036,1.0838406572859838,0.9347231464286812,0.7613663528850547,0.28097392720610725
2024-12-20,77.18376821297875,0.0,15.27735160042216,2.169973836098838,2.3147686931189853,1.081818048571081,0.9319244915252342,0.7599455294363061,0.2804495878486499
2024-12-30,77.18865111344296,0.0,15.278318096214589,2.16378478506868,2.314915133042662,1.0818864879589714,0.9319834481509294,0.7599936061040353,0.28046733001717056
2025-01-02,77.18865111344296,0.0,15.278318096214589,2.1648391735273913,2.3138607445839505,1.0818864879589714,0.9319834481509294,0.7599936061040353,0.28046733001717056
2025-01-09,77.180513289198,0.0,15.276707337824178,2.1783165443082626,2.3104539676080345,1.0817724271227604,0.9318851912518794,0.7599134817035625,0.2804377609833138
2025-01-15,77.180513289198,0.0,15.276707337824178,2.1772622670113333,2.3104539676080345,1.0817724271227604,0.9318851912518794,0.7599134817035625,0.28149203828024355
2025-01-16,77.17969960114728,0.0,15.276546280664984,2.1772393128715573,2.310429609273202,1.0817610223618945,0.9318753667014525,0.7599054701927123,0.28254333678691956
2025-01-23,77.17969960114728,0.0,15.276546280664984,2.176185046689517,2.310429609273202,1.0817610223618945,0.9318753667014525,0.7599054701927123,0.2835976029689603
2025-02-03,77.17969960114728,0.0,15.276546280664984,2.176185046689517,2.310482322582304,1.0817610223618945,0.9318753667014525,0.7598527568836101,0.2835976029689603
2025-02-12,77.17563141823318,0.0,15.275741045805475,2.176070338821119,2.310360535833242,1.0817040021644715,0.9318262470564621,0.7598127046416507,0.28885370744439826
2025-02-13,77.1750944501302,0.0,15.275634761146181,2.176055198285948,2.3110402351038606,1.081696475947512,0.9318197636501978,0.75980741806117,0.28885169767493507
2025-02-17,77.16982343374926,0.0,15.275634761146181,2.1813262146668775,2.3110402351038606,1.081696475947512,0.9318197636501978,0.75980741806117,0.28885169767493507
2025-02-18,77.16560662064452,0.0,15.275634761146181,2.1855430277716215,2.3110402351038606,1.081696475947512,0.9318197636501978,0.75980741806117,0.28885169767493507
2025-02-20,77.12003467842452,0.0,15.277904227865454,2.1845118536909656,2.311064598422572,1.0817078793474149,0.9318295870282326,0.7598154280603057,0.33313174716053523
2025-03-04,77.12003467842452,0.0,15.277904227865454,2.1845118536909656,2.311064598422572,1.0817078793474149,0.9318295870282326,0.7534901417218145,0.3394570334990264
2025-03-10,64.4146837756112,16.476534396708676,12.760904137240347,1.7973218937800608,1.930321944396732,0.9034989581668866,0.7783127747733553,0.6293543488334266,0.3090677704893238
2025-03-11,63.25278267626224,16.476534396708676,12.760904137240347,2.9592229931290133,1.930321944396732,0.9034989581668866,0.7783127747733553,0.6293543488334266,0.3090677704893238
2025-03-14,63.253339644030326,16.47667947963152,12.761016502451733,2.95836850763927,1.9303389417059347,0.9035069138611169,0.7783196281497713,0.6293598905672788,0.3090704919630525
2025-03-19,63.253159299688235,16.47755003082714,12.761690735278028,2.9567636356152316,1.9304409318475606,0.9035546509688932,0.7783607509429711,0.6293931430199884,0.30908682181195446
2025-03-24,63.25371630510534,16.4776951316368,12.761803114342563,2.9559090757964457,1.9304579312523071,0.9035626076439559,0.7783676051643181,0.6293986854370636,0.309089543621205
2025-03-26,63.253159299688235,16.47755003082714,12.761690735278028,2.9558830463793,1.929560342611629,0.9035546509688932,0.7783607509429711,0.6293931430199884,0.3108480002838174
2025-03-27,63.250374419744105,16.47682456510942,12.76112886964198,2.9557529061696375,1.9285948383829399,0.9035148696954552,0.7783264816468821,0.6117544230833586,0.33372862652622426
2025-04-01,63.253159299688235,16.47755003082714,12.761690735278028,2.947077154019985,1.9286797533756974,0.9035546509688932,0.7783607509429711,0.6117813583013586,0.33814626659769376
2025-04-02,63.25317155370187,16.47755322301746,12.761693207596156,2.947077724956268,1.9286607540512448,0.903554826014237,0.7783609017345421,0.6117814768215589,0.33814633210665823
