date,NANYANG COMMERCIAL BANK LTD,THE HONGKONG AND SHANGHAI BANKING,YF SECURITIES CO LTD,HING WONG SECURITIES LTD,EVERBRIGHT SECURITIES INVESTMENT,BANK OF CHINA (HONG KONG) LTD,CMB WING LUNG BANK LTD,BANK OF COMMUNICATIONS TRUSTEE LTD,TOTAL_CCASS_PCT
2024-10-22,32.09780173019923,4.492206889750478,2.956259234029808,1.9559250283526948,0.0,1.5531462359857333,0.8609106282884104,0.6579103561755912,44.57416010278194
2024-10-24,32.09780173019923,4.485358412760448,2.956259234029808,1.9559250283526948,1.6486566940666623,1.5531462359857333,0.8609106282884104,0.6579103561755912,46.215968319858575
2024-10-31,32.09780173019923,4.47394428444373,2.956259234029808,1.9559250283526948,1.6486566940666623,1.559538147843095,0.8609106282884104,0.6579103561755912,46.21094610339922
2024-11-05,32.09780173019923,4.474400849576399,2.956259234029808,1.9559250283526948,1.6486566940666623,1.559538147843095,0.8609106282884104,0.6579103561755912,46.21140266853189
2024-11-12,32.09780173019923,4.473487719311062,2.956259234029808,1.9559250283526948,1.6486566940666623,1.5609078432411012,0.8609106282884104,0.6579103561755912,46.211859233664555
2024-11-18,32.09780173019923,4.502251322669189,2.956259234029808,1.9559250283526948,1.6486566940666623,1.5609078432411012,0.8609106282884104,0.6579103561755912,46.240622837022684
2024-11-22,32.09780173019923,4.499968497005845,2.956259234029808,1.9559250283526948,1.6486566940666623,1.5609078432411012,0.8609106282884104,0.6579103561755912,46.23834001135934
2024-11-28,32.09780173019923,4.499055366740508,2.956259234029808,1.9559250283526948,1.6486566940666623,1.5609078432411012,0.8609106282884104,0.6579103561755912,46.237426881094
2024-11-29,32.09780173019923,4.49129375948514,2.956259234029808,1.9559250283526948,1.6486566940666623,1.5609078432411012,0.8609106282884104,0.6579103561755912,46.229665273838634
2024-12-04,32.09780173019923,4.482162456831767,2.956259234029808,1.9559250283526948,1.6486566940666623,1.5609078432411012,0.8609106282884104,0.6579103561755912,46.22053397118526
2024-12-06,32.09780173019923,4.482162456831767,2.956259234029808,1.9600341145467133,1.6486566940666623,1.5609078432411012,0.8609106282884104,0.6579103561755912,46.224643057379275
2024-12-10,32.09780173019923,4.470748328515049,2.956259234029808,1.9751007639247802,1.6486566940666623,1.5609078432411012,0.8609106282884104,0.6579103561755912,46.22829557844063
2024-12-11,32.09780173019923,4.4698351982497115,2.956259234029808,1.9751007639247802,1.6486566940666623,1.5609078432411012,0.8609106282884104,0.6579103561755912,46.22738244817529
2024-12-13,32.09780173019923,4.46024733046367,2.956259234029808,1.9751007639247802,1.6486566940666623,1.5609078432411012,0.8609106282884104,0.6579103561755912,46.217794580389246
2024-12-23,32.09780173019923,4.460703895596338,2.956259234029808,1.9751007639247802,1.6486566940666623,1.5609078432411012,0.8609106282884104,0.6579103561755912,46.21825114552192
2024-12-30,32.09780173019923,4.462530156127013,2.956259234029808,1.9751007639247802,1.6486566940666623,1.5609078432411012,0.8609106282884104,0.6579103561755912,46.220077406052596
2025-01-23,32.09780173019923,4.462530156127013,2.956259234029808,1.9751007639247802,1.6486566940666623,1.5641037991697821,0.8609106282884104,0.6579103561755912,46.22327336198127
2025-01-27,32.09780173019923,4.462530156127013,2.956259234029808,1.9751007639247802,1.6486566940666623,1.5663866248331253,0.8609106282884104,0.6579103561755912,46.22555618764462
2025-02-10,32.09780173019923,4.462530156127013,2.956259234029808,1.9751007639247802,1.6486566940666623,1.5606795606747668,0.8609106282884104,0.6579103561755912,46.219849123486256
2025-02-11,32.09780173019923,4.462530156127013,2.956259234029808,1.9751007639247802,1.6486566940666623,1.5606795606747668,0.8609106282884104,0.6601931818389348,46.222131949149606
2025-02-13,32.09780173019923,4.453398853473639,2.956259234029808,1.9751007639247802,1.6486566940666623,1.5606795606747668,0.8609106282884104,0.6601931818389348,46.213000646496226
2025-02-14,32.09780173019923,4.453398853473639,2.956259234029808,1.9751007639247802,1.6486566940666623,1.560222995542098,0.8609106282884104,0.6601931818389348,46.21254408136356
2025-02-17,32.09780173019923,4.466182677188362,2.956259234029808,1.9751007639247802,1.6486566940666623,1.560222995542098,0.8609106282884104,0.6601931818389348,46.22532790507828
2025-02-24,32.09780173019923,4.466182677188362,2.956259234029808,1.9751007639247802,1.6486566940666623,1.5606795606747668,0.8609106282884104,0.6601931818389348,46.225784470210954
2025-02-25,32.09780173019923,4.466182677188362,2.956259234029808,1.9751007639247802,1.6486566940666623,1.5611361258074354,0.8609106282884104,0.6601931818389348,46.22624103534362
2025-02-28,32.09780173019923,4.458078646083493,2.956259234029808,1.9874280225068346,1.6486566940666623,1.5611361258074354,0.8481268045736869,0.6601931818389348,46.21768043910608
2025-03-05,32.09780173019923,4.460361471746836,2.956259234029808,1.9874280225068346,1.6486566940666623,1.5611361258074354,0.8481268045736869,0.6601931818389348,46.219963264769426
2025-03-11,32.09780173019923,4.460361471746836,2.9576289294278144,1.9874280225068346,1.6486566940666623,1.5154796125405658,0.8481268045736869,0.6601931818389348,46.17567644690056
2025-03-12,32.09780173019923,4.460361471746836,2.9576289294278144,1.9874280225068346,1.6486566940666623,1.5158220363900674,0.8481268045736869,0.6601931818389348,46.17601887075006
2025-03-17,32.09780173019923,4.463215003826016,2.9576289294278144,1.9874280225068346,1.6486566940666623,1.5158220363900674,0.8481268045736869,0.6601931818389348,46.17887240282924
2025-03-18,32.09780173019923,4.463215003826016,2.9576289294278144,1.9874280225068346,1.6486566940666623,1.5226705133800977,0.8481268045736869,0.6601931818389348,46.18572087981928
2025-03-25,32.09780173019923,4.4627584386933465,2.9576289294278144,1.9845744904276554,1.6486566940666623,1.5226705133800977,0.8481268045736869,0.6601931818389348,46.18241078260743
2025-03-27,32.09780173019923,4.462301873560678,2.9576289294278144,1.9845744904276554,1.6486566940666623,1.5226705133800977,0.8481268045736869,0.6601931818389348,46.18195421747476
2025-03-28,32.09780173019923,4.463215003826016,2.9576289294278144,1.9845744904276554,1.6486566940666623,1.5226705133800977,0.8481268045736869,0.6601931818389348,46.18286734774009
2025-04-01,32.09780173019923,4.463215003826016,2.9635642761525074,1.9845744904276554,1.6486566940666623,1.5226705133800977,0.8481268045736869,0.6601931818389348,46.18880269446478
2025-04-03,32.09780173019923,4.428972618875863,2.9635642761525074,1.9845744904276554,1.6486566940666623,1.5226705133800977,0.8481268045736869,0.6601931818389348,46.154560309514636
2025-04-11,32.09780173019923,4.428516053743195,2.9635642761525074,1.9845744904276554,1.6486566940666623,1.5226705133800977,0.8481268045736869,0.6601931818389348,46.15410374438196
2025-04-16,32.09780173019923,4.429429184008532,2.9635642761525074,1.9845744904276554,1.6486566940666623,1.5226705133800977,0.8481268045736869,0.6601931818389348,46.1550168746473
