date,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,CHINA INTERNATIONAL CAPITAL CORPORATION,HUATAI FINANCIAL HOLDINGS (HONG KONG),FUTU SECURITIES INTERNATIONAL,VALUABLE CAPITAL LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,INTERACTIVE BROKERS HONG KONG LTD,UBS SECURITIES HONG KONG LTD
2024-03-20,0.0,0.001967961585389853,77.80532923997323,19.671744007556974,2.0329043177077186,0.36407289329712283,0.0,0.06887865548864486,0.053134962805526036,0.001967961585389853
2024-03-22,0.0,0.06107802717972209,75.46190258054665,19.754924415941367,3.1684226599480834,0.677584364025042,0.0,0.7367537028553978,0.1374255611543747,0.0019086883493663154
2024-03-25,0.0,0.0664328231292517,75.04251700680273,19.901375728862973,3.4769041545189507,0.8237670068027212,0.0,0.5618318756073858,0.12527332361516036,0.001898080660835763
2024-03-26,0.0,0.06434300118466821,74.81955573050124,19.878202483639846,3.6539254908046286,0.7702235730047047,0.0,0.6774939536503298,0.13436332600327772,0.0018924412113137706
2024-03-27,0.0,0.06265925894983082,75.06958975274277,19.904757926396258,3.470563439651539,0.6550740708391404,0.017088888804499314,0.624693824075586,0.1936740731176589,0.0018987654227221463
2024-03-28,0.0,0.06253967953152095,74.92632636237006,19.862981247571852,3.637724692750135,0.686041333042745,0.017056276235869347,0.5818085338235434,0.223626732870287,0.0018951418039854834
2024-04-02,0.0,0.06446414182111201,74.96042091292601,19.900459781011516,3.5824998814997393,0.6294733848414467,0.017064037540882593,0.6143053514717732,0.22941650471631037,0.0018960041712091766
2024-04-03,94.38026485139588,0.0035527401585060407,4.2563980274756,1.1208356906123147,0.17306150923631697,0.03617335434115241,0.002045517060958023,0.0178713595852122,0.00968929134138011,0.00010765879268200122
2024-04-05,94.3840245213434,0.003445218601811862,4.256567582538556,1.1198037086701618,0.16445535669586311,0.04069664473390262,0.002045598544825793,0.01905636539127186,0.009797340398902482,0.00010766308130662069
2024-04-08,94.3778263067152,0.0035526483647859344,4.256288053035657,1.1210220431065434,0.16433690087411298,0.0437083404879724,0.0047368644863812455,0.018624489912362624,0.009796697005924847,0.00010765601105411921
2024-04-09,94.37223845040499,0.003552438022067099,4.25603604971045,1.1212786193288153,0.16831020750005785,0.05339421996803882,0.005382481851616817,0.016255095191882785,0.003444788385034763,0.00010764963703233634
2024-04-10,94.36451813774904,0.003444506577123848,4.2556878760365136,1.121617454175953,0.17432432505162723,0.055650309386657174,0.0054896823572911325,0.015715561258127553,0.003444506577123848,0.00010764083053512024
2024-04-11,94.3590334199971,0.003444306373204588,4.2554405240942685,1.1213369936264186,0.1838936699568762,0.05327911421050847,0.006458074449758602,0.015176474956932716,0.0018297877607649374,0.00010763457416264338
2024-04-12,94.36238511619295,0.0034444287172785996,4.2555916801977105,1.121376824269014,0.1751814917928413,0.05866292659115115,0.006458303844897375,0.015069375638093876,0.0017222143586392998,0.00010763839741495624
2024-04-15,94.36126785767142,0.0034443879349548867,4.255541293636762,1.1217940955656196,0.17539469187528087,0.05898514338610243,0.007104050115844454,0.014638648723558266,0.0017221939674774433,0.00010763712296734021
2024-04-16,94.3576115602096,0.0034442544722837077,4.25537640050652,1.120997197776088,0.17786345360777583,0.05941338964689395,0.008825902085227,0.014638081507205757,0.0017221272361418538,0.00010763295225886587
2024-04-17,94.35740844088085,0.0035518797785564406,4.25536724015174,1.1218558464210235,0.17345012918617286,0.06318040697007972,0.008825883086109943,0.014530417275912711,0.0017221235289970622,0.00010763272056231639
2024-04-18,94.36147099361656,0.0035520327045338467,4.255550454740914,1.1254561805638152,0.15010029110522574,0.07975927981998729,0.008826263083993195,0.0139928561087697,0.0011840109015112824,0.00010763735468284384
2024-04-19,94.35700220484678,0.0035518644866829297,4.255348919560494,1.1234655003635279,0.14869396328340811,0.08879661216707324,0.008825845088121221,0.011839548288943099,0.00236790965778862,0.00010763225717221
2024-04-22,94.35933810981237,0.0035519524167538057,4.2554542651144995,1.122201693850763,0.1505274380251575,0.08556976276725078,0.008826063581024609,0.011839841389179354,0.002583238121275495,0.0001076349217198123
