date,STANDARD CHARTERED BANK (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,ABCI SECURITIES CO LTD,BANK OF CHINA (HONG KONG) LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,MERRILL LYNCH FAR EAST LTD,FUTU SECURITIES INTERNATIONAL,GUOSEN SECURITIES (HK) BROKERAGE CO LTD,TOTAL_CCASS_PCT
2024-03-25,7.347530655394355,5.439140217786223,0.0,3.6498589966328057,5.351447714327125,2.6155844312538488,1.5079791913334797,1.813543698951791,27.725084905679626
2024-03-26,7.3469400795979825,5.439730793582594,0.0,3.6436579507709066,5.351447714327125,2.6155844312538488,1.5098099763022308,1.813543698951791,27.720714644786483
2024-03-27,7.3469400795979825,5.478885968882012,0.0,3.5776906343162316,5.351447714327125,2.6155844312538488,1.5151842160492097,1.813543698951791,27.6992767433782
2024-03-28,7.34103432163427,5.458215816009016,0.0,3.5776315767365943,5.351447714327125,2.6159978343113086,1.5357953113425682,1.813543698951791,27.693666273312672
2024-04-02,7.34103432163427,5.4581567584293795,0.0,3.548102786918029,5.351447714327125,2.6159978343113086,1.5535125852337077,1.813543698951791,27.681795699805612
2024-04-03,7.342097358067738,5.463530998176358,0.0,3.5478074990198434,5.351447714327125,2.6159978343113086,1.5535125852337077,1.813543698951791,27.68793768808787
2024-04-05,7.342097358067738,5.447290163776147,0.0,3.5490477081922234,5.3544005933089815,2.6149938554574774,1.5691628438375473,1.813543698951791,27.690536221591906
2024-04-08,7.342097358067738,5.447290163776147,0.0,3.5490477081922234,5.3544005933089815,2.6149938554574774,1.5773718474071083,1.813543698951791,27.698745225161463
2024-04-09,7.362767510940733,5.447290163776147,0.0,3.552591162970451,5.3544005933089815,2.616056891890946,1.5726472410361378,1.813543698951791,27.719297262875187
2024-04-10,7.362767510940733,5.447290163776147,0.0,3.552591162970451,5.3544005933089815,2.6149938554574774,1.57506860180126,1.813543698951791,27.720655587206842
2024-04-12,7.362767510940733,5.447290163776147,0.0,3.553358911505734,5.3544005933089815,2.6149938554574774,1.57506860180126,1.813543698951791,27.721423335742124
2024-04-15,7.362767510940733,5.447290163776147,0.0,3.544500274560164,5.3544005933089815,2.6223169953324814,1.5809743597649732,1.813543698951791,27.725793596635274
2024-04-16,7.362767510940733,5.46205455868543,0.0,3.5436734684452444,5.2185681601435805,2.6149938554574774,1.6045973916198257,1.8194494569155042,27.626104402207798
2024-04-17,7.362767510940733,5.46205455868543,0.0,3.5114280299633713,5.2185681601435805,2.6149938554574774,1.5995184397710325,1.8224023358973602,27.59173289085898
2024-04-18,7.362767510940733,5.462704192061438,0.0,3.5182787092012777,5.2185681601435805,2.6149938554574774,1.5996365549303067,1.8224023358973602,27.599351318632177
2024-04-19,7.362767510940733,5.463353825437447,0.0,3.5179834213030925,5.129568387630424,2.6149938554574774,1.605660428053294,1.8224023358973602,27.516729764719827
2024-04-22,7.362767510940733,5.463353825437447,0.0,3.5179834213030925,5.011453228356163,2.6149938554574774,1.605660428053294,1.8224023358973602,27.39861460544557
2024-04-23,7.362767510940733,5.463353825437447,0.0,3.5174519030863585,5.011453228356163,2.6149938554574774,1.605660428053294,1.8224023358973602,27.398083087228837
2024-04-24,7.362767510940733,5.339155735460561,0.0,3.5195189183736577,5.011453228356163,2.6149938554574774,1.605660428053294,1.8224023358973602,27.275952012539246
2024-04-25,7.371626147886304,5.339155735460561,0.0,3.5195189183736577,5.011453228356163,2.6395027510068867,1.6086723646147878,1.8224023358973602,27.31233148159572
2024-04-26,7.3716852054659405,5.339155735460561,0.0,3.5195189183736577,5.011453228356163,2.6395027510068867,1.6086723646147878,1.8224023358973602,27.312390539175357
2024-04-29,7.374342796549612,5.339155735460561,0.0,3.5142037362063157,5.011453228356163,2.6395027510068867,1.6087314221944249,1.8224023358973602,27.309792005671323
2024-04-30,7.389107191458895,5.339155735460561,0.0,3.506821538751675,4.9523956487190315,2.6395027510068867,1.6311142448768974,1.8224023358973602,27.28049944617131
2024-05-02,7.389107191458895,5.339155735460561,0.0,3.506821538751675,4.9523956487190315,2.6395027510068867,1.6335356056420198,1.8224023358973602,27.282920806936428
2024-05-03,7.389107191458895,5.339155735460561,0.0,3.5065262508534887,4.9523956487190315,2.6395027510068867,1.6337718359605684,1.8224023358973602,27.28286174935679
2024-05-06,7.401036822545596,5.339155735460561,0.0,3.5065262508534887,4.9523956487190315,2.6395027510068867,1.6338308935402053,1.8224023358973602,27.294850438023126
2024-05-07,7.401036822545596,5.339155735460561,0.0,3.5133769300913964,4.9523956487190315,2.6371995054010386,1.6351301602922224,1.8224023358973602,27.300697138407205
2024-05-08,7.403989701527451,5.339155735460561,0.0,3.5133769300913964,4.83428048944477,2.6371995054010386,1.6438706820785176,1.8224023358973602,27.194275379901097
2024-05-09,7.403989701527451,5.343762226672257,0.0,3.503868659769818,4.83428048944477,2.6149938554574774,1.6649542380089735,1.8224023358973602,27.188251506778112
2024-05-10,7.403989701527451,5.343762226672257,0.0,3.501211068686147,4.83428048944477,2.6397389813254355,1.6555050252670325,1.8224023358973602,27.20088982882045
2024-05-13,7.424777969559722,5.343762226672257,0.0,3.501211068686147,4.83428048944477,2.617474273802237,1.662591934823488,1.8224023358973602,27.206500298885985
2024-05-14,7.424777969559722,5.3440575145704425,0.0,3.5026875081770754,4.83428048944477,2.6149938554574774,1.6211335139182226,1.8224023358973602,27.16433318702507
2024-05-16,7.424777969559722,5.349667984635969,0.0,3.5026875081770754,4.83428048944477,2.615171028196389,1.6212516290774965,1.8224023358973602,27.170238944988785
2024-05-17,7.442495243450861,5.350258560432341,0.0,3.533692737486569,4.643996967853934,2.6290495594111145,1.6451108912508974,1.8224023358973602,27.06700629578308
2024-05-20,7.442495243450861,5.352325575719641,0.0,3.5573157693414217,4.643996967853934,2.6290495594111145,1.6693244989021212,1.8224023358973602,27.11690995057645
2024-05-21,7.430683727523435,5.352325575719641,0.0,3.5592646694694468,4.643996967853934,2.6290495594111145,1.6545010464132013,1.8224023358973602,27.092223882288135
2024-05-23,7.430683727523435,5.33525793520451,0.0,3.5592646694694468,4.643996967853934,2.6290495594111145,1.6545010464132013,1.8224023358973602,27.075156241773
2024-05-24,7.430683727523435,5.335316992784147,0.0,3.5829467589039363,4.442315333393133,2.6149938554574774,1.7336382031269564,1.8224023358973602,26.962297207086444
2024-05-27,7.430683727523435,5.335316992784147,0.0,3.6065697907587886,4.442315333393133,2.6149938554574774,1.7443866826209142,1.8224023358973602,26.996668718435256
2024-05-28,7.430683727523435,5.335316992784147,0.0,3.597711153813219,4.442315333393133,2.6149938554574774,1.7443866826209142,1.8224023358973602,26.987810081489688
2024-05-29,7.430683727523435,5.335316992784147,0.0,3.597711153813219,4.442315333393133,2.6149938554574774,1.7449772584172856,1.8224023358973602,26.988400657286054
2024-05-30,7.430093151727063,5.335316992784147,0.0,3.597711153813219,4.442315333393133,2.6149938554574774,1.7453316038951086,1.8224023358973602,26.988164426967508
2024-05-31,7.430093151727063,5.335316992784147,0.0,3.595585080946282,4.442315333393133,2.6149938554574774,1.7494656344697077,1.8224023358973602,26.99017238467517
2024-06-04,7.430093151727063,5.335316992784147,0.0,3.595585080946282,4.442315333393133,2.615230085776026,1.7494065768900704,1.8224023358973602,26.990349557414085
2024-06-05,7.430093151727063,5.335316992784147,0.0,3.6098179576388305,4.26514259448174,2.6149938554574774,1.7580289835170915,1.9109887053530568,26.924382240959403
2024-06-06,7.430093151727063,5.335435107943421,0.0,3.6098179576388305,4.26514259448174,2.6149938554574774,1.7580289835170915,1.9109887053530568,26.92450035611868
2024-06-07,7.430093151727063,5.33525793520451,0.0,3.6098179576388305,4.26514259448174,2.6149938554574774,1.7580289835170915,1.9109887053530568,26.924323183379773
2024-06-11,7.430093151727063,5.335376050363784,0.0,3.6056839270642316,4.26514259448174,2.616529352528043,1.7580289835170915,1.9109887053530568,26.92184276503501
2024-06-12,7.430093151727063,5.33525793520451,0.0,3.6056839270642316,4.26514259448174,2.6149938554574774,1.7862585065836398,1.9109887053530568,26.94841867587172
2024-06-13,7.430093151727063,5.335376050363784,0.0,3.606274502860603,4.26514259448174,2.6149938554574774,1.7892113855654965,1.9109887053530568,26.952080245809224
2024-06-14,7.430093151727063,5.335316992784147,0.0,3.6059201573827804,4.26514259448174,2.6149938554574774,1.7892113855654965,1.9109887053530568,26.95166684275176
2024-06-17,7.430093151727063,5.33525793520451,0.0,3.6059201573827804,4.26514259448174,2.6149938554574774,1.7999598650594546,1.9109887053530568,26.96235626466608
2024-06-18,7.43304603070892,5.335848511000881,0.0,3.6324370106398516,4.162795808970593,2.6149938554574774,1.8088185020050238,1.9109887053530568,26.898928424135804
2024-06-19,7.43304603070892,5.33832892934564,0.0,3.6324370106398516,4.162795808970593,2.6149938554574774,1.8915581710766443,1.9109887053530568,26.984148511552185
2024-06-20,7.4478104256182025,5.33832892934564,0.0,3.6324370106398516,4.162795808970593,2.6149938554574774,1.892739322669387,1.9109887053530568,27.00009405805421
2024-06-21,7.4478104256182025,5.33832892934564,0.0,3.6318464348434802,4.162795808970593,2.6149938554574774,1.8889596375726105,1.9109887053530568,26.99572379716106
2024-06-24,7.4478104256182025,5.33832892934564,0.0,3.6318464348434802,4.162795808970593,2.620131864885908,1.9052004719728215,1.9109887053530568,27.017102640989705
2024-06-25,7.4478104256182025,5.33832892934564,0.0,3.6318464348434802,4.162795808970593,2.620131864885908,1.9048461264949987,1.9109887053530568,27.016748295511878
2024-06-26,7.4478104256182025,5.323564534436358,0.0,3.6318464348434802,4.162795808970593,2.6266281986459923,1.9047280113357243,1.9109887053530568,27.008362119203404
2024-06-27,7.4478104256182025,5.323564534436358,0.0,3.6318464348434802,4.162795808970593,2.6266281986459923,1.9096888480252434,1.9109887053530568,27.013322955892928
2024-07-02,7.446333986127273,5.324036995073455,4.913059107592548,3.6140110457930668,4.162795808970593,2.6266281986459923,1.8801600582066782,1.9759520429539004,31.942977243363508
2024-07-03,7.446333986127273,5.324036995073455,4.913059107592548,3.6140110457930668,4.162795808970593,2.6266281986459923,1.8795694824103069,1.9759520429539004,31.942386667567135
2024-07-04,7.446333986127273,5.326163067940392,4.913059107592548,3.6140110457930668,4.162795808970593,2.6149938554574774,1.8795694824103069,1.9759520429539004,31.932878397245556
2024-07-05,7.446333986127273,5.331655422846645,4.913059107592548,3.6119440305057675,4.07125656053304,2.644640760435317,1.8817546128568805,1.9759520429539004,31.876596523851376
2024-07-08,7.446333986127273,5.331655422846645,4.913059107592548,3.6119440305057675,4.07125656053304,2.644640760435317,1.8855933555332942,1.9759520429539004,31.880435266527783
2024-07-09,7.446333986127273,5.331950710744831,4.913059107592548,3.6119440305057675,4.07125656053304,2.644640760435317,1.8855933555332942,1.9759520429539004,31.880730554425973
2024-07-10,7.446333986127273,5.331950710744831,4.913059107592548,3.6160190035007296,4.07125656053304,2.644640760435317,1.8855933555332942,1.9759520429539004,31.884805527420934
2024-07-11,7.461098381036557,5.331950710744831,4.913059107592548,3.6160190035007296,4.07125656053304,2.644640760435317,1.8855933555332942,1.9759520429539004,31.89956992233022
2024-07-12,7.461098381036557,5.331950710744831,4.913059107592548,3.6160190035007296,4.07125656053304,2.644640760435317,1.8858295858518428,1.9759520429539004,31.899806152648768
2024-07-15,7.461098381036557,5.332245998643017,4.913059107592548,3.6248776404462992,4.07125656053304,2.644640760435317,1.8861248737500285,1.9759520429539004,31.90925536539071
2024-07-16,7.461098381036557,5.343762226672257,4.913059107592548,3.6248776404462992,4.07125656053304,2.6395027510068867,1.8826404765514375,1.9759520429539004,31.912149186792927
2024-07-17,7.505391565764405,5.361538558143033,4.913059107592548,3.6535796241499447,4.07125656053304,2.6276912350794603,1.8718919970574799,1.9759520429539004,31.980360691273813
2024-07-18,7.505391565764405,5.361538558143033,4.913059107592548,3.6535796241499447,4.07125656053304,2.6281636957165575,1.8712423636814715,1.9759520429539004,31.9801835185349
2024-07-19,7.505391565764405,5.35563280017932,4.913059107592548,3.6535796241499447,4.07125656053304,2.6281636957165575,1.8816955552772434,1.9759520429539004,31.984730952166963
2024-07-23,7.505391565764405,5.35563280017932,4.913059107592548,3.6535796241499447,4.07125656053304,2.6281636957165575,1.8852390100554715,1.9759520429539004,31.988274406945187
2024-07-24,7.503501723216016,5.35563280017932,4.913059107592548,3.6585404608394634,4.07125656053304,2.6232619166066757,1.8852390100554715,1.9759520429539004,31.986443621976434
2024-07-25,7.503501723216016,5.355573742599683,4.913059107592548,3.669643285811244,4.07125656053304,2.6149938554574774,1.8852390100554715,1.9759520429539004,31.98921932821938
2024-07-30,7.503501723216016,5.358408506422265,4.913059107592548,3.669643285811244,3.923612611440213,2.65816494617222,1.9318944979688046,1.9759520429539004,31.934236721577214
2024-07-31,7.503501723216016,5.3585266215815395,4.913059107592548,3.669052710014873,3.923612611440213,2.645526624129874,1.955930932881117,1.9759520429539004,31.94516237381008
2024-08-01,7.503501723216016,5.3585266215815395,4.913059107592548,3.669052710014873,3.923612611440213,2.645526624129874,1.9558718753014797,1.9759520429539004,31.945103316230444
2024-08-02,7.503501723216016,5.3585266215815395,4.913059107592548,3.669052710014873,3.923612611440213,2.645526624129874,1.9565805662571254,1.9759520429539004,31.945812007186092
2024-08-06,7.503501723216016,5.3585266215815395,4.913059107592548,3.669052710014873,3.923612611440213,2.645526624129874,1.9574664299516824,1.9759520429539004,31.946697870880648
2024-08-08,7.507931041688802,5.364963897761987,4.913059107592548,3.691671763015894,3.750928248581243,2.6292857897296633,2.006011760413404,1.9759520429539004,31.83980365173744
2024-08-09,7.507931041688802,5.364963897761987,4.913059107592548,3.697990924037067,3.750928248581243,2.6292857897296633,1.9959719718750915,1.9759520429539004,31.8360830242203
2024-08-12,7.507931041688802,5.364963897761987,4.913059107592548,3.7334254718193454,3.750928248581243,2.669444943882912,2.0109135395232856,1.9759520429539004,31.926618293804022
2024-08-13,7.507931041688802,5.365022955341623,4.913059107592548,3.7319490323284175,3.750928248581243,2.669444943882912,2.0109135395232856,1.9759520429539004,31.92520091189273
2024-08-15,7.507931041688802,5.364963897761987,4.913059107592548,3.731358456532046,3.750928248581243,2.669444943882912,2.0109135395232856,1.9759520429539004,31.924551278516724
2024-08-16,7.507931041688802,5.365613531137995,4.913059107592548,3.731358456532046,3.750928248581243,2.669444943882912,2.0109135395232856,1.9759520429539004,31.92520091189273
2024-08-19,7.508521617485172,5.365613531137995,4.913059107592548,3.731358456532046,3.750928248581243,2.669444943882912,2.0109135395232856,1.9759520429539004,31.925791487689104
2024-08-21,7.5055687385033165,5.36838923738094,4.913059107592548,3.734311335513903,3.750928248581243,2.669444943882912,2.0117403456382057,1.9759520429539004,31.92939400004697
2024-08-22,7.5055687385033165,5.36838923738094,4.913059107592548,3.736378350801202,3.750928248581243,2.669444943882912,2.0117403456382057,1.9759520429539004,31.931461015334268
2024-08-23,7.5055687385033165,5.36838923738094,4.913059107592548,3.736378350801202,3.750928248581243,2.669444943882912,2.043513323482982,1.9759520429539004,31.963233993179045
2024-08-26,7.5055687385033165,5.36838923738094,4.913059107592548,3.736378350801202,3.750928248581243,2.669444943882912,2.0438676689608046,1.9759520429539004,31.96358833865687
2024-08-27,7.5055687385033165,5.36838923738094,4.913059107592548,3.7377957327124935,3.750928248581243,2.669444943882912,2.0438676689608046,1.9759520429539004,31.965005720568158
2024-08-28,7.50261585952146,5.368093949482755,4.913059107592548,3.7377957327124935,3.750928248581243,2.669444943882912,2.044458244757176,1.9759520429539004,31.962348129484486
2024-08-29,7.493757222575891,5.407721585419269,4.913059107592548,3.7377957327124935,3.750928248581243,2.659050809866777,2.044458244757176,1.9759520429539004,31.982722994459294
2024-08-30,7.493757222575891,5.410497291662215,4.913059107592548,3.7377957327124935,3.750928248581243,2.664365992034119,2.0505411754598004,1.9759520429539004,31.996896813572206
2024-09-02,7.486375025121249,5.411973731153143,4.913059107592548,3.7392721722034215,3.750928248581243,2.655034894451452,2.110012158154391,1.9759520429539004,32.042607380211344
2024-09-03,7.486375025121249,5.411973731153143,4.913059107592548,3.742225051185278,3.750928248581243,2.6418059966127347,2.110012158154391,1.9759520429539004,32.03233136135449
2024-09-04,7.486375025121249,5.412269019051329,4.913059107592548,3.742225051185278,3.750928248581243,2.6418059966127347,2.110012158154391,1.9759520429539004,32.03262664925267
2024-09-05,7.486375025121249,5.412269019051329,4.913059107592548,3.742225051185278,3.750928248581243,2.6418059966127347,2.110012158154391,1.9732353942905925,32.02991000058937
2024-09-10,7.501139420030531,5.412269019051329,4.913059107592548,3.755749236922181,3.750928248581243,2.6418059966127347,2.110012158154391,1.9732353942905925,32.05819858123555
2024-09-12,7.501139420030531,5.407839700578544,4.913059107592548,3.755749236922181,3.750928248581243,2.6418059966127347,2.110012158154391,1.9732353942905925,32.05376926276276
2024-09-16,7.501139420030531,5.407839700578544,4.913059107592548,3.755749236922181,3.750928248581243,2.641746939033098,2.114382419047539,1.9732353942905925,32.05808046607628
2024-09-17,7.500844132132347,5.407839700578544,4.913059107592548,3.755749236922181,3.750928248581243,2.6416878814534606,2.1144414766271757,1.9732353942905925,32.05778517817809
2024-09-19,7.500844132132347,5.407839700578544,4.913059107592548,3.755749236922181,3.750928248581243,2.613930819024009,2.1170400101312095,1.9732353942905925,32.03262664925267
2024-09-20,7.500844132132347,5.390949232802324,4.913059107592548,3.785278026740747,3.750928248581243,2.613930819024009,2.106291530637252,1.9732353942905925,32.034516491801064
2024-09-23,7.500844132132347,5.390949232802324,4.913059107592548,3.774352374507877,3.750928248581243,2.615289143355663,2.107886085287454,1.9732353942905925,32.02654371855005
2024-09-25,7.500844132132347,5.390949232802324,4.913059107592548,3.774057086609692,3.750928248581243,2.615289143355663,2.1087128914023743,1.9732353942905925,32.027075236766784
2024-09-26,7.500844132132347,5.36614504935473,4.913059107592548,3.746536254498788,3.750928248581243,2.6139898766036462,2.101744097005193,1.9732353942905925,31.966482160059083
2024-09-27,7.500844132132347,5.362896882474687,4.913059107592548,3.744469239211489,3.750928248581243,2.613930819024009,2.101980327323741,1.9613057632038922,31.949414519543957
2024-09-30,7.500844132132347,5.362306306678316,4.913059107592548,3.7474221181933456,3.750928248581243,2.655034894451452,2.1247765530636737,1.9613057632038922,32.01567712389682
2024-10-02,7.500844132132347,5.362306306678316,4.913059107592548,3.7474221181933456,3.750928248581243,2.65261353368633,2.1273750865677075,1.9613057632038922,32.01585429663572
2024-10-03,7.500844132132347,5.3626015945765015,4.913059107592548,3.7474221181933456,3.750928248581243,2.658519291650043,2.145978224153404,1.9613057632038922,32.04065848008332
2024-10-04,7.496414813659561,5.416343992046291,4.913059107592548,3.736260235641928,3.750928248581243,2.613930819024009,2.1180439889850406,1.9082720566897489,31.95325326222037
2024-10-07,7.644885568867307,5.493532248632021,4.913059107592548,3.6835808746056067,3.7462036422102725,2.613930819024009,2.0634157278206953,1.8047441195858585,31.963352108338317
2024-10-08,7.675890798176802,5.414926610134999,4.913059107592548,3.597829268972493,3.749156521192129,2.613930819024009,2.2473210308107205,1.8062796166564237,32.018393772560124
2024-10-09,7.675890798176802,5.385811223373894,4.913059107592548,3.6187356521640375,3.749156521192129,2.613930819024009,2.2504510825314883,1.8030314497763815,32.01006665383129
2024-10-10,7.6761860860749875,5.408843679432375,4.913059107592548,3.6186765945844,3.749156521192129,2.613930819024009,2.305847092231117,1.7869677881150818,32.072667688246646
2024-10-14,7.6761860860749875,5.40648137624689,4.913059107592548,3.6384608837628396,3.749156521192129,2.630230711003857,2.3252179783520956,1.7869677881150818,32.12576045234043
2024-10-15,7.675004934482245,5.4123871342106025,4.913059107592548,3.645016275102561,3.758015158137699,2.6301125958445826,2.295630130953893,1.7869677881150818,32.116193124439214
2024-10-16,7.675004934482245,5.404709648857776,4.913059107592548,3.645016275102561,3.758015158137699,2.613930819024009,2.3178357808974543,1.7869677881150818,32.114539512209376
2024-10-17,7.675004934482245,5.389354678152122,4.913059107592548,3.645016275102561,3.758015158137699,2.613930819024009,2.2941536914629648,1.7869677881150818,32.07550245206923
2024-10-18,7.675004934482245,5.389295620572485,4.913059107592548,3.6441304114080038,3.758015158137699,2.618360137496794,2.297047512865184,1.7869677881150818,32.08188067067004
2024-10-21,7.692722208373384,5.388586929616839,4.913059107592548,3.6470832903898605,3.7538811275630994,2.6144623372407434,2.208402085829851,1.7869677881150818,32.00516487472141
2024-10-22,7.701580845318953,5.38711049012591,4.913059107592548,3.629366016498721,3.7538811275630994,2.613930819024009,2.2198001986998173,1.7869677881150818,32.00569639293814
2024-10-23,7.701580845318953,5.38711049012591,4.913059107592548,3.629366016498721,3.7538811275630994,2.6252108167347012,2.2211585230314714,1.7869677881150818,32.01833471498049
2024-10-24,7.701580845318953,5.38711049012591,4.913059107592548,3.629366016498721,3.7538811275630994,2.6252108167347012,2.2456083610012434,1.7869677881150818,32.04278455295026
2024-10-25,7.703943148504439,5.3947289178991005,4.913059107592548,3.629366016498721,3.7538811275630994,2.620545267943368,2.230489620614138,1.7869677881150818,32.0329809947305
2024-10-28,7.718707543413722,5.3947289178991005,4.913059107592548,3.629366016498721,3.756420603487496,2.620545267943368,2.3144694988581382,1.7869677881150818,32.134264743808174
2024-10-29,7.780658944453071,5.420773310519075,4.913059107592548,3.662792606573337,3.6973630238503654,2.6155844312538488,2.301535888917606,1.7279692660575885,32.11973657921744
2024-10-30,7.761701461389553,5.401520539557371,4.913059107592548,3.682222550273953,3.6973630238503654,2.6180648495986083,2.377720166649505,1.7279692660575885,32.17962096496949
2024-10-31,7.763355073619392,5.3991582363718855,4.913059107592548,3.6920851660733542,3.6973630238503654,2.6171789859040513,2.3586445684267114,1.7279692660575885,32.1688134278959
2024-11-01,7.761878634128464,5.396441587708577,4.913059107592548,3.6906087265824254,3.6973630238503654,2.615702546413123,2.378251684866239,1.7279692660575885,32.18127457719933
2024-11-04,7.76630795260125,5.417111740581573,4.913059107592548,3.6906087265824254,3.6973630238503654,2.615702546413123,2.3693930479206697,1.7279692660575885,32.19751541159954
2024-11-05,7.751956960749426,5.417111740581573,4.913059107592548,3.6906087265824254,3.6973630238503654,2.613930819024009,2.4009297954468973,1.7279692660575885,32.21292943988484
2024-11-06,7.766721355658708,5.417111740581573,4.913059107592548,3.6906087265824254,3.6973630238503654,2.6197184618284477,2.4080757625829903,1.7279692660575885,32.24062744473465
2024-11-07,7.766721355658708,5.4168164526833875,4.913059107592548,3.6896047477285947,3.70941077009634,2.613930819024009,2.396264246655564,1.7279692660575885,32.23377676549674
2024-11-08,7.766721355658708,5.404119073061405,4.913059107592548,3.6778522893808057,3.70941077009634,2.613930819024009,2.4257930364741296,1.7279692660575885,32.23885571734553
2024-11-11,7.72242817093086,5.398213315097691,4.913059107592548,3.66787155842213,3.70941077009634,2.6143442220814688,2.4844372130538006,1.7279692660575885,32.237733623332424
2024-11-12,7.72242817093086,5.396736875606764,4.913059107592548,3.66787155842213,3.70941077009634,2.613930819024009,2.4863270556021884,1.7265518841462972,32.236316241421136
2024-11-13,7.72242817093086,5.39762273930132,4.913059107592548,3.6683440190592274,3.70941077009634,2.613930819024009,2.4790629733068217,1.7265518841462972,32.23041048345742
2024-11-14,7.72242817093086,5.39762273930132,4.913059107592548,3.6683440190592274,3.70941077009634,2.6148757402982032,2.4792401460457327,1.7265518841462972,32.23153257747053
2024-11-15,7.72242817093086,5.39762273930132,4.913059107592548,3.6530481059332107,3.70941077009634,2.6148757402982032,2.4976070533128802,1.7265518841462972,32.23460357161166
2024-11-18,7.72242817093086,5.3977408544605945,4.913059107592548,3.6402916687315905,3.70941077009634,2.614757625138929,2.5098910298774038,1.7265518841462972,32.23413111097456
2024-11-19,7.72242817093086,5.396264414969666,4.913059107592548,3.6417681082225184,3.70941077009634,2.613930819024009,2.514556578668737,1.7266109417259343,32.238028911230614
2024-11-20,7.72242817093086,5.394492687580552,4.913059107592548,3.6417681082225184,3.70941077009634,2.613930819024009,2.512312390642526,1.7266109417259343,32.234012995815284
2024-11-21,7.72242817093086,5.394492687580552,4.913059107592548,3.6210388977698855,3.70941077009634,2.613930819024009,2.533100658674796,1.7266109417259343,32.234072053394925
2024-11-22,7.72242817093086,5.394906090638012,4.913059107592548,3.623991776751742,3.70941077009634,2.613930819024009,2.5445578291243995,1.7266109417259343,32.248895505883844
2024-11-25,7.72242817093086,5.394906090638012,4.913059107592548,3.6213341856680716,3.70941077009634,2.613930819024009,2.547274477787708,1.7266109417259343,32.248954563463485
2024-11-26,7.72242817093086,5.394906090638012,4.913059107592548,3.6213341856680716,3.70941077009634,2.613930819024009,2.546388614093151,1.7266109417259343,32.24806869976893
2024-11-27,7.72242817093086,5.391480751019059,4.913059107592548,3.6213341856680716,3.70941077009634,2.613930819024009,2.547924111163716,1.7266109417259343,32.246178857220535
2024-11-28,7.72242817093086,5.378192795600704,4.913059107592548,3.6213341856680716,3.70941077009634,2.613930819024009,2.565641385054855,1.7266109417259343,32.25060817569332
2024-11-29,7.72242817093086,5.3369706050139865,4.913059107592548,3.6213341856680716,3.70941077009634,2.613930819024009,2.5675902851828805,1.7266109417259343,32.211334885234635
2024-12-02,7.72242817093086,5.334313013930316,4.913059107592548,3.6213341856680716,3.70941077009634,2.613930819024009,2.5675902851828805,1.7266109417259343,32.20867729415096
