date,THE HONGKONG AND SHANGHAI BANKING,CHIYU BANKING CORPORATION LTD,INTERACTIVE BROKERS HONG KONG LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,CMB INTERNATIONAL SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA MERCHANTS SECURITIES (HK) CO LTD,CHINA SECURITIES DEPOSITORY AND CLEARING
2024-04-08,8.432102931071778,0.0,25.497620215523714,18.444446941426744,7.098278421463704,12.681992548331811,7.3678220376852135,10.16832782367863,10.309409080818407
2024-04-09,8.431705671716458,0.0,25.49641895312787,18.451913301704014,7.09794400221709,12.681395065091259,7.367474919504052,10.164224710186494,10.308923376452762
2024-04-10,8.47544328487933,0.0,25.278598483413738,18.52236605331799,7.110812594124481,12.70438646906093,7.391625033439059,10.182652477411702,10.33411560435277
2024-04-11,8.470139067443212,0.0,25.26139987856902,18.548499832235386,7.102072315053583,12.695842343786746,7.422210126749136,10.156014205110386,10.343822231052533
2024-04-12,8.469010543640328,0.0,25.258034161568375,18.5460285122958,7.101126066403647,12.694150806001058,7.43860121078048,10.154661062773334,10.338387636536975
2024-04-15,8.408370178046024,0.0,25.237056760629784,18.53439566147094,7.105296550013833,12.700190491342186,7.497703615245204,10.159492497227065,10.357494246024967
2024-04-16,8.407701619056903,0.0,25.235182102480014,18.529622753895453,7.104731599877448,12.69918068488306,7.509743465062292,10.158684704528827,10.355153070216
2024-04-17,8.461140757127122,0.0,25.206458095429017,18.499699529043482,7.09664462195347,12.684725811759773,7.5402796553450235,10.147121557098515,10.363929972243593
2024-04-18,8.410439569170562,0.0,25.208778403727123,18.494962307226675,7.097103031264041,12.685545184396267,7.555597256236622,10.149029368912176,10.398544879066533
2024-04-19,8.144387210929532,0.0,25.26820365789421,18.53522390385515,7.116103194635122,12.719506566934042,7.573676963992866,10.102575858712207,10.540322643046867
2024-04-22,8.147152398205378,0.0,25.44106502871613,18.485293293370102,7.100198651243065,12.692257153540327,7.597152543819363,9.998827068787499,10.538053862318135
2024-04-23,8.151036066862268,0.0,25.415646664323305,18.465276256057336,7.093104787980066,12.6795762214751,7.672969382050514,9.933364120476918,10.58902650077449
2024-04-24,8.119808157286942,0.0,25.421837419902882,18.431267255144657,7.0931578380724005,12.664379176948588,7.791267283992916,9.820647556609439,10.657635312042183
2024-04-25,8.119186077954677,0.0,25.495599381795515,18.406997995881497,7.115457647564521,12.705189295416645,7.766375566609714,9.737737347788144,10.653456686989287
2024-04-26,8.130859043289258,0.0,25.530832260211184,18.395457560722374,7.133322325902074,12.747490964021429,7.757045279471367,9.605174591528135,10.69981797485418
2024-04-29,8.142341204071728,0.0,25.571394491421568,18.355135993442477,7.140080839916374,12.76549259706447,7.7306731619552345,9.618738737507845,10.676142974620303
2024-04-30,8.141430848428133,0.0,25.609197490617554,18.315176695219485,7.146652420362123,12.784364227492958,7.679655182516227,9.632958422432827,10.690564712930694
2024-05-02,8.128985327374526,0.0,25.60916868527049,18.26638953461091,7.145924738214641,12.785675827221619,7.694985527319376,9.63394670667037,10.734923653318068
2024-05-03,8.132435602059527,0.0,25.61005015275611,18.264727767357872,7.155679879236502,12.803129981207784,7.746550604956402,9.473547508894873,10.813878503530931
2024-05-06,8.134561557745155,0.0,25.611719132135935,18.25634221828161,7.157609183002379,12.803964347396384,7.747055439314295,9.474164889780573,10.814583232343669
2024-05-07,8.138218426144586,0.0,25.623274088241814,18.242472363849437,7.159106411249459,12.80307421025975,7.746516860671069,9.473506241741713,10.813831397842169
2024-05-08,8.136498647323268,0.0,25.618487301547066,18.22443840610876,7.157768989841184,12.800682416569739,7.8082274656374615,9.331459742563494,10.922437030409027
2024-05-09,7.44976848408941,0.0,23.473897014563654,16.69349496452347,14.892044151020048,11.72809959206096,7.184819321460792,8.549566783910526,10.028309688371138
2024-05-10,7.457642685264666,0.0,23.5127774346984,16.483484230796424,14.91674893399752,11.747555628601129,7.300703385930472,8.450877086137044,10.130210614574345
2024-05-13,7.449858631341989,0.0,22.286938698573685,16.461900870086918,16.12841454545588,11.746962794335685,7.358163246156055,8.391184241872718,10.17657697217707
2024-05-14,7.42461102998815,0.0,22.181354155687718,16.401344695021933,16.066096174338128,11.723292070904026,7.603733420025473,8.374275581742353,10.225292872292217
2024-05-16,7.3979834782272675,0.0,22.134641742349455,16.316800957920627,16.03139091688107,11.69841105234571,7.834991430861073,8.356502373935058,10.229278047479742
2024-05-17,5.683133778382583,0.0,22.534626217639385,16.602040569590145,16.321086479099634,11.909807417417476,8.058303647262727,8.507508713057433,10.383493177550616
2024-05-20,5.682769228053683,0.0,22.556086879793057,16.588242362462058,16.329799832653478,11.919416498071225,8.050388900754985,8.514372748261453,10.358923549950056
2024-05-21,5.671963583605323,0.0,22.49923393390555,16.54643145570204,16.307710828812493,11.889373434982007,8.164084975912694,8.492912147595092,10.4282896394848
2024-05-22,5.674858522619644,0.0,22.453303373061473,16.513022656043113,16.270724365877474,11.86633395436508,8.145201316607766,8.475574480931222,10.60098133049423
2024-05-23,5.683339167638587,0.0,22.41832951579819,16.482165426295524,16.240925668770647,11.844601591175635,8.227511439836444,8.460052057277283,10.643075133207688
2024-05-24,5.592974456181592,0.0,22.372160305523128,16.457134679724284,16.212271279752184,11.827227557338801,8.357920160015366,8.447204144788346,10.7331074166763
2024-05-27,5.57766661520693,0.0,22.316930858173876,16.421013061806242,16.18281210284017,11.802493079713955,8.425600955600752,8.428663451858995,10.844819874799077
2024-05-28,5.575183409567151,0.0,22.306260392723935,16.422956932695502,16.175747990223133,11.798074328781684,8.431796242901106,8.42463342807464,10.865347275032846
2024-05-29,5.56628350299658,0.0,22.28644753533744,16.393140020779768,16.146990996597122,11.77665418230756,8.50023834167579,8.409337975868517,10.920907444437224
2024-05-30,5.554234220142897,0.0,22.246009349161884,16.35765394090905,16.112037753261752,11.751161366996184,8.603639923605416,8.39113435906946,10.984129086853358
2024-05-31,5.5425461124534685,0.0,22.237245455906105,16.36234645126503,16.106481465047757,11.745775358236335,8.635169013170852,8.387288379786941,10.98314776413351
2024-06-03,5.593976952836634,0.0,22.18487501695913,16.34941645554354,16.081772835217066,11.72836495766251,8.70453366421274,8.374421609082914,10.982638508485467
2024-06-04,5.6720719248597256,0.0,22.145381431669257,16.344610140853092,16.0561813829853,11.7074860849435,8.736360067054996,8.359513437014384,10.978395530619743
2024-06-05,5.675519414906512,0.0,22.129369289892995,16.35744286441278,16.04138574293343,11.697026463597506,8.76867348523656,8.351178291838481,10.97940444718174
2024-06-06,5.6702223021389235,0.0,22.130248964801684,16.35772896119252,16.042023411560756,11.70962929030202,8.765866211166392,8.351510263432662,10.972770595405045
2024-06-07,5.655569684043557,0.0,22.13893531088932,16.36475666576274,16.04224875918574,11.714225437988171,8.75998744361122,8.354788315506003,10.969488383013246
2024-06-11,5.655265820502951,0.0,22.13774582589583,16.36387741695503,16.04138683814514,11.71359605382072,8.76322008450538,8.354339427825291,10.970568532349661
2024-06-12,5.654974178748408,0.0,22.135891290763134,16.362506573427623,16.040043010471695,11.712614776161159,8.785219891333398,8.353639563615936,10.955110715478645
2024-06-13,5.637802990120973,0.0,22.081865724413735,16.326657330751882,15.999570158289375,11.683829905045407,8.953723737114641,8.332245999581287,10.984304154682698
2024-06-14,5.632545436023956,0.0,22.096870827641606,16.33775164595475,16.01286582741498,11.691769319042852,8.897187788718263,8.337907940148451,10.993101215055148
2024-06-17,5.640077101905672,0.0,22.10057979570241,16.339553067168303,16.01463142630621,11.693058468353708,8.651750703857717,8.338827288450808,11.221522148255168
2024-06-18,5.575414994901211,0.0,22.098758591624165,16.3369947599148,16.013311736400574,11.692094898801841,8.758285779457891,8.338140125199624,11.186999113699894
2024-06-19,5.566136876776331,0.0,22.07687104731324,16.348156949752514,16.02425277103754,11.700083478389391,8.685294706023882,8.343837127882106,11.255367042825002
2024-06-20,5.583322619673634,0.0,21.98210039203479,16.332582460207718,15.994511372896705,11.686769848062085,8.752873637552623,8.334342600493725,11.33349706907872
2024-06-21,5.607402789050911,0.0,21.98722007504521,16.336386357171456,15.99944810459254,11.707665308596109,8.716687096854812,8.336283688535987,11.308906580152975
2024-06-24,5.6015374116780325,0.0,21.89765453577084,16.31929839782581,15.983317737192158,11.695419019578962,8.771503749435547,8.327170536052515,11.404098612466136
2024-06-25,5.602103411692803,0.0,21.894947631806527,16.31728106882577,15.982552096191391,11.693973276791453,8.751601533974299,8.326141163208096,11.43139981750966
2024-06-26,5.5745715064558246,0.0,21.807504209559912,16.528100868582616,15.929727078596475,11.65532273209852,8.7065738446391,8.298621868992937,11.499577891074612
2024-06-27,5.52359599555481,0.0,21.824972209083143,16.540425182688207,15.941605210373016,11.664013619181953,8.712432269044818,8.304809804519843,11.48814570955421
2024-06-28,5.563526198613513,0.0,21.811630577598688,16.53031400108992,15.931860088136435,11.65688339377566,8.717601307594174,8.299733064403112,11.488451368788501
2024-07-02,5.555830854207677,0.0,21.80794097988108,16.527517776910678,15.929165096837675,11.654911546223454,8.691702872124766,8.298329103518013,11.53460177029666
2024-07-03,5.471030745483161,0.0,21.830519018077588,16.5446289259185,15.945656763718405,11.666978024132133,8.695841871440939,8.306920469004524,11.538424182224746
2024-07-04,5.423994496617029,0.0,21.853025525295187,16.599281007513227,15.949468932024272,11.66932549315159,8.659582172127598,8.30859187340828,11.536730499862818
2024-07-05,5.426977294821806,0.0,21.855189704494094,16.60092489058249,15.951048462000855,11.670481146013858,8.655699442154154,8.309414701427393,11.53026435850535
2024-07-08,5.414376926189583,0.0,21.82509199912385,16.59932109834874,15.949507453423795,11.669353677083691,8.664191995729203,8.30861194044552,11.569544909655619
2024-07-09,5.415185001616225,0.0,21.821938362079877,16.616241493501768,15.947202814454103,11.667667502929799,8.695812421283852,8.307411379806396,11.52854102432798
2024-07-10,5.314773969493217,0.0,21.791165007836113,16.597544717794317,15.932298204894938,11.6541154884867,8.767631853949814,8.297762308218127,11.644708449326775
2024-07-11,5.314495158674349,0.0,21.789418868739862,16.59667401754243,15.931462403196795,11.653504118463971,8.821169097702269,8.29732701107902,11.595949324601309
2024-07-12,5.315839809182741,0.0,21.787694297835973,16.600873235998556,15.935493312696247,11.656452637517916,8.779160946881735,8.29942636476185,11.625059395124982
2024-07-15,5.296007623281543,0.0,21.789724763583855,16.602420325104443,15.936978392893566,11.657538940065525,8.80805771475354,8.300199815166023,11.609072425151506
2024-07-16,5.311774265447011,0.0,21.87766125455412,16.409388708708665,15.99333041604544,11.700973497273838,8.746093840321699,8.33112533946114,11.629652678188087
2024-07-17,5.310758518776891,0.0,21.868492514589516,16.402511674811045,15.986627748605509,11.69606971975937,8.787726611252477,8.327633836372156,11.62017937583304
2024-07-18,5.315533900288776,0.0,21.885556301707023,16.393979272724735,15.9786064575462,11.690201216348427,8.789729123640404,8.323455445789268,11.622938281955166
2024-07-19,5.439903555285777,0.0,21.85053588327525,16.36842485932665,15.95369951407941,11.671978902557512,8.773461230047918,8.310481108209366,11.631514947218113
2024-07-22,5.555583111596617,0.0,21.81323080503712,16.335882325278188,15.926329953245293,11.651954898949686,8.79560896142335,8.296223962520294,11.62518598194945
2024-07-23,5.553911851540928,0.0,21.800854932900098,16.326614060860596,15.917896612387638,11.64534408988318,8.810262222069989,8.291517048267293,11.653599182090286
2024-07-24,5.602413476242105,0.0,21.784869489834875,16.316585457391447,15.916342939225064,11.64420744105187,8.819313461411802,8.290707751170533,11.625559983672298
2024-07-25,5.602284871932395,0.0,21.784034811680833,16.31852137189445,15.915292943028659,11.643439276306365,8.825238253523752,8.290160815757199,11.621027655876352
2024-07-26,5.602224119551493,0.0,21.66029502270931,16.318344410342366,15.91361421321843,11.643313012349052,8.82860667493777,8.290070915472022,11.74353163141956
2024-07-29,5.586022412277101,0.0,21.660506303379094,16.318458196179844,15.917068833153639,11.643394199759292,8.835265179119233,8.2901287211316,11.749156155000193
2024-07-30,5.612031433516492,0.0,21.63837683750325,16.304235241251426,15.908131594931211,11.633245969520498,8.849625412989065,8.28290315326643,11.77145035702163
2024-07-31,5.657943918109786,0.0,21.627044593996743,16.29569654330154,15.899800340589856,11.627153517342235,8.86643853367326,8.278565310544744,11.747357242441838
2024-08-01,5.659790973838792,0.0,21.614829897585874,16.290276833427015,15.897519400769255,11.623286496465706,8.866256218861077,8.275811981035863,11.77222819801642
2024-08-02,5.654223990203952,0.0,21.617777850708606,16.29295193577224,15.900130006584437,11.625195210558402,8.836463280378425,8.277170990724002,11.796086735069935
2024-08-05,5.65277323918289,0.0,21.77485568373595,16.256776493989243,15.864826752167268,11.599383646502158,8.839230411408376,8.258793086064172,11.753360686949947
2024-08-06,5.560874119418782,0.0,21.642081221169455,16.318630814423248,15.912581520881751,11.63363882099237,8.871353889307688,8.28318286459581,11.777656749210891
2024-08-07,5.4710405315939505,0.0,21.65114000451049,16.289175181659854,15.925332646373885,11.642961129150978,8.85282896933074,8.289820373666362,11.877701163713736
2024-08-08,5.398325518342953,0.0,21.654072143423097,16.292718525031592,15.928796843992608,11.64549379324749,8.918807811180255,8.291623637474771,11.870161727307238
2024-08-09,5.396150641195079,0.0,21.644381760398172,16.285427393738637,15.921668570773504,11.640282334884207,8.934331074125128,8.287913064774473,11.889845160110802
2024-08-12,11.022265079319373,0.0,20.35263688060897,15.313506934937148,14.969758313637712,10.945585887933774,8.416220157388683,7.793287282246992,11.186739463927346
2024-08-13,11.035724290007726,0.0,20.347848622251224,15.309904206308042,14.969067561234317,10.94301077722867,8.41050305966245,7.791453796336424,11.192487686971145
2024-08-14,11.024399583664135,0.0,20.342172172462824,15.305633194462725,14.964891632763061,10.939957999887733,8.400062077853818,7.789280210466261,11.233603128439443
2024-08-15,9.459184932722637,13.912849301147268,17.42127201761699,13.166525057973907,12.886699118366318,9.411968487098807,7.24927650836534,6.700629703952443,9.791594872756296
2024-08-16,9.43073722675702,13.90683175999009,17.4127635454719,13.160830314595437,12.881125404409785,9.407897652540388,7.330152329109625,6.697731568987436,9.771930198138316
2024-08-19,9.461448198569247,13.893391370079158,17.395326977939355,13.148110904881378,12.868676318168232,9.39880530031563,7.343442712446271,6.691063974894098,9.79973424270663
2024-08-20,9.360136972849228,13.895597530865045,17.398089218432993,13.150198721017423,12.87071976229956,9.400297756342773,7.382373591087004,6.692126462991069,9.850459984114906
2024-08-21,9.4027707239565,13.894004274644466,17.395073159454935,13.14869093152744,12.869244017605668,9.399219926991261,7.381065158929423,6.6913591500279255,9.81857265686238
2024-08-22,9.400630891751256,13.895980839111902,17.39754778684354,13.15056146753526,12.871074799426744,9.40055706233123,7.348775225707213,6.692311064427356,9.8425608628655
2024-08-23,9.32277281822045,13.890015786996587,17.392510391322887,13.076855252121858,12.868174918761632,9.396521736330204,7.405611695110742,6.689438292455849,9.958099108679797
2024-08-26,9.31728293484904,13.86918528075988,17.358757615164556,13.057244222223616,12.855405766994263,9.382430009752385,7.4542611306295425,6.679406310620268,10.026026729006446
2024-08-27,9.332488905660515,13.853333890426423,17.333972878060795,13.04277731446209,12.84116248822097,9.372034650117536,7.752521615857454,6.672005793837943,9.799702463356276
2024-08-28,9.374445364198944,13.83789843643096,17.319478500297425,13.028244986662674,12.806124882535771,9.361592282177083,7.785609942854537,6.664571811570366,9.82203379327224
2024-08-29,9.403710012851828,13.804137346820072,17.27736815503802,12.996362621115109,12.770411817827776,9.340201771984907,7.847979472374594,6.648311885456423,9.91151691653127
2024-08-30,9.336749434533445,13.741075432929378,17.113791289775435,12.898514495834437,12.710148487892411,9.296570698109411,7.818908743556427,6.6179401743450645,10.466301243023992
2024-09-02,9.365335394610245,13.739118913829914,17.15494690635111,12.899827750937295,12.81814918334587,9.290197700570827,7.831091961472223,6.63142447504111,10.269907713841404
2024-09-03,9.42059557706938,13.71029390296607,17.116076138608264,12.856855652478503,12.800853940970223,9.2707066363093,7.868336442425668,6.603115255817668,10.353166453354932
2024-09-04,9.40530609971186,13.664932435007989,17.040314807358886,12.799969149156542,12.76184944781984,9.240033853872395,8.052894522595563,6.581268386361757,10.453431298115161
2024-09-05,9.239110922487297,13.631803405004,16.970374739933156,12.788022333280141,12.736205983149116,9.216678212209901,8.273248478194473,6.565312871113287,10.579243054628634
2024-09-09,9.11250396117674,13.618534378748897,16.947278001351705,12.751741339763237,12.722378722588434,9.207706813375191,8.40764699524135,6.558922278007477,10.67328750974697
2024-09-10,9.013237296735127,13.606373864746935,16.939288727377708,12.810362132456476,12.703231892737229,9.206866620797525,8.436428988853473,6.553065563622414,10.731144912673113
2024-09-11,9.01653715175945,13.61019442510775,16.92336675045651,12.80014433444838,12.711086223684307,9.209451834904414,8.548506791953816,6.554905611733915,10.625806875951454
2024-09-12,9.126808034923364,13.604750700240928,16.931716666061174,12.72450184453956,12.707954470794938,9.205768292965368,8.528016435390642,6.552283819453532,10.61819973563049
2024-09-13,9.11372941420888,13.607600031129866,16.940025616412793,12.727166819220159,12.714902528177626,9.214840563740163,8.517990690950631,6.553656106611981,10.610088229547902
2024-09-16,9.091550472038456,13.616904093296828,16.93540349243087,12.738251937877326,12.724811569683986,9.221141119993106,8.5143064373998,6.558137104267506,10.59949377301212
2024-09-17,9.077860969115738,13.621425510270765,16.95084819996474,12.742481603309026,12.729036772316475,9.225156482528531,8.516084677788303,6.560314697075495,10.57679108763093
2024-09-19,9.117438375509991,13.615496253669072,16.943469682311196,12.736934941316019,12.723495962710418,9.221140873447494,8.51237771985954,6.557459064293339,10.572187126882932
2024-09-20,9.082278944351343,13.638288358264564,16.971832756709293,12.758542763877939,12.626577344540364,9.237531617902475,8.52662729253267,6.5684361370411475,10.589884784780207
2024-09-23,9.075800884132597,13.638422303237018,16.976677588501584,12.7586680686533,12.626701353250999,9.23857706589573,8.526711034629026,6.56850064726225,10.589941054437494
2024-09-24,9.07674911345293,13.62271001159481,16.95235130366489,12.858404191127265,12.614228757918852,9.227933663455849,8.516148686510872,6.560933335184127,10.570540937090403
2024-09-25,9.094742055100493,13.620885632449564,16.95008101264681,12.856682169266161,12.612229550190529,9.227055402209059,8.512004674328825,6.560054682556283,10.56626482125228
2024-09-26,9.035110517978689,13.631761570462794,16.963615230273128,12.866661632543982,12.622300101437926,9.235377233854388,8.514721846599501,6.565292722872905,10.565159143976693
2024-09-27,9.032092116423561,13.633651275316858,16.97360193338521,12.868063519333232,12.620232309765434,9.23761187926228,8.514780792918152,6.566202837494749,10.553763336100525
2024-09-30,9.13543399774765,13.625610047783624,16.966194564565875,12.859573638512536,12.607614017733514,9.231517238541478,8.508256977626363,6.561870695408949,10.503928822080008
2024-10-02,9.231190683298317,13.624014665051812,16.96230074538219,12.862116473150154,12.60654312982828,9.230436347253738,8.502873987190556,6.561102385207855,10.4194215836371
2024-10-03,9.254234774461363,13.640641391385103,17.004486411603402,12.836880057394936,12.62263213329684,9.253049893700465,8.473043175235595,6.567519081295665,10.34751308162663
2024-10-04,9.306727739179156,13.645579330548674,16.996406472593726,12.78394510521279,12.61170392172008,9.256569868923545,8.476703761947585,6.570380309198157,10.351983490676291
2024-10-07,9.33633305026508,13.640406646706428,16.971917301385588,12.792013112378338,12.605634133409776,9.264256319244787,8.473490464254406,6.567889649092086,10.348059323263513
2024-10-08,9.384474333768962,13.64789645135934,16.981284171386953,12.794737981331874,12.580049845417248,9.234186209098276,8.478143169261623,6.54548650394675,10.353741334428973
2024-10-09,9.433589404940262,13.642685348363834,17.00218460641264,12.789709386913032,12.593677758892527,9.194919908695514,8.474906005393686,6.51853955940053,10.349788020987972
2024-10-10,9.469255359390955,13.677891297430818,17.04804670514497,12.82850704901163,12.636469290513727,9.246414220281727,8.254013824796237,6.532680258936422,10.306721994493513
2024-10-14,9.523597843823802,13.667046639940148,17.024795621401502,12.85205930590913,12.639604880770927,9.296963105595832,8.17497603998786,6.527500755870951,10.293455806699848
2024-10-15,9.522730083858407,13.672975894969284,17.027501277511647,12.848496749488225,12.640246838368139,9.29611599586744,8.172509269463728,6.526905990749309,10.292517899723821
2024-10-16,9.520027778645982,13.673221574734029,17.039262807568115,12.853989430751444,12.641334923590392,9.296283031018271,8.156154347217065,6.527023267978543,10.29270283849616
2024-10-17,9.520200430298068,13.670619123256204,17.049385969989604,12.854412231847004,12.64328068499412,9.294513650965433,8.151063134123097,6.525780966648405,10.290743807878066
2024-10-18,9.516989761924046,13.670128822472005,17.056234470043442,12.854668510458431,12.642827230005816,9.294180300493833,8.149097080086564,6.5255469175905985,10.290326906925264
2024-10-21,9.485020113734704,13.641441721115271,17.015049178150427,13.065362335429864,12.615150665315433,9.27467623467481,8.128894196905668,6.511852896980836,10.262552657692986
2024-10-22,9.447994511346153,13.648727199395353,17.02174912103052,13.063173006170864,12.624275309147452,9.279629556592237,8.13208969891912,6.515330679154737,10.267030918243567
2024-10-23,9.474945408751822,13.644628971040943,17.015683470103966,13.059727910860614,12.621200655189439,9.276843213191006,8.129647921008416,6.5133743565953095,10.263948093258492
2024-10-24,9.46173061298922,13.646394152943438,17.017884759459932,13.066191161646529,12.622833437951916,9.278043342251824,8.13029387180707,6.514216980499767,10.262411680450304
2024-10-25,9.414642643923328,13.653473496716515,17.026713132373136,13.072969513348912,12.629572837361506,9.282856515433336,8.134439983474781,6.517596362694103,10.267735514674383
2024-10-28,9.379166785672847,13.659054655032646,17.034628809835812,13.084047176307937,12.634018728903133,9.286651087697384,8.130263395529875,6.52026057390377,10.271908787116594
2024-10-29,9.37062623679141,13.64143947526861,17.012326335019516,13.21057224443742,12.620111471849373,9.274674707746712,8.117392330691619,6.5118518249077075,10.24100537328763
2024-10-30,9.380797407100108,13.634499434323653,17.01290848717812,13.203625315447882,12.622699262626616,9.274822977023904,8.117522099112776,6.511955926409237,10.241169090777708
2024-10-31,9.407320858405392,13.631201441000728,17.010940220676048,13.201385729558979,12.624894027313239,9.272579528014509,8.102796359769702,6.510380776014612,10.238501059246794
2024-11-01,9.34896099109681,13.639415214299888,17.021190528191706,13.215546448294923,12.630687384421885,9.278166920033561,8.107678873807549,6.514303745828889,10.244049894024789
2024-11-04,9.350451873178551,13.641590296618421,17.019130342024923,13.217653936112972,12.632701604560296,9.279121310808385,8.108947935388656,6.51534258412749,10.235060117180304
2024-11-05,9.358844547191675,13.64105297374974,17.015213408796136,13.217133311495477,12.63220402038442,9.278755819397695,8.107148479717695,6.515085954035863,10.234561485231302
2024-11-06,9.35659276605103,13.641876886123864,17.01471322693415,13.227480942716156,12.632966998816133,9.279316251334349,8.103675177993228,6.515479461776528,10.227898288254565
2024-11-07,9.364650622491402,13.6440169179277,16.999092540166295,13.22955596729953,12.636047105124835,9.280771918473226,8.10394358343556,6.5165015596434035,10.225419785438048
2024-11-08,9.371978063564782,13.643248122994017,16.99823020072239,13.229120910065895,12.638677705067398,9.280248977870432,8.103486953191897,6.516134376473334,10.218874690049855
2024-11-11,9.52428843483191,13.625024945223037,16.973785201454554,13.21145087871232,12.621796323996461,9.267853423281222,8.063239919466895,6.507430827725148,10.205130045308447
2024-11-12,9.530509880754433,13.623693097730369,16.971172352855778,13.210493238938916,12.629860722034936,9.266947489721918,8.056395999355225,6.506794725738805,10.204132492869618
2024-11-13,13.267937188062751,13.622848646419621,13.238539167079969,13.209674399417857,12.63026987290191,9.266373087032562,8.05446623097941,6.506391408422753,10.203499999683165
2024-11-14,13.28398881528641,13.639545315511759,13.255075112171754,13.102222064884758,12.646728638951638,9.27773029793126,8.064338083839477,6.514365883303151,10.216005788119793
2024-11-15,13.275345122019111,13.641381751702083,13.256859783073786,13.104057772890801,12.647237779639319,9.278979456850353,8.063514075581125,6.515242981255348,10.217381276988073
2024-11-18,13.298634711331708,13.640035029063547,13.255551021724624,13.101809293258146,12.64126292534081,9.278063405095148,8.062718018616414,6.514599774769516,10.20732582080009
2024-11-19,13.301767429037708,13.638678552667255,13.251846010422213,13.108382687161862,12.640005774993245,9.277140718754131,8.061916196138764,6.5139519098038505,10.206310721020971
2024-11-20,13.297153660365929,13.636190935072396,13.24942894888853,13.126943820848233,12.637700309647498,9.275448620916878,8.059920754484391,6.512763801929593,10.20444914784655
