date,INTERACTIVE BROKERS HONG KONG LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,DBS BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,VALUABLE CAPITAL LTD,USMART SECURITIES LTD,LONG BRIDGE HK LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,BOCI SECURITIES LTD
2024-04-30,23.363928571428573,0.0,0.0,0.0,1.4885714285714284,0.7157142857142856,0.3232142857142857,0.5378571428571429,0.44999999999999996,0.0
2024-05-02,86.92053200111609,0.0,0.0,0.0,5.537913715902901,2.6626629286634866,1.2024500750700875,2.002311892962013,1.6741293862854258,0.0
2024-05-03,75.31465551985814,13.335866698909502,0.0,0.0,4.798424707223546,2.307665733927523,1.055952833339091,1.7365069494823873,1.4509275572598197,0.0
2024-05-06,75.31465551985814,13.335866698909502,0.0,0.0,4.797273177416198,2.3065142041201736,1.055952833339091,1.7388100090970855,1.4509275572598197,0.0
2024-05-07,75.31465551985814,13.335866698909502,0.0,0.0,4.796121647608849,2.305362674312825,1.055952833339091,1.7411130687117835,1.4509275572598197,0.0
2024-05-08,75.31465551985814,13.335866698909502,0.0,0.0,4.794970117801499,2.305362674312825,1.055952833339091,1.7422645985191327,1.4509275572598197,0.0
2024-05-09,75.30429175159199,13.335866698909502,0.0,0.0,4.792667058186801,2.305362674312825,1.0674681314125816,1.7434161283264817,1.4509275572598197,0.0
2024-05-10,75.30429175159199,13.335866698909502,0.0,0.0,4.791515528379453,2.3065142041201736,1.0674681314125816,1.7434161283264817,1.4509275572598197,0.0
2024-05-13,75.30429175159199,13.335866698909502,0.0,0.0,4.790363998572103,2.307665733927523,1.0674681314125816,1.7434161283264817,1.4509275572598197,0.0
2024-05-14,75.28701880448175,13.335866698909502,0.0,0.0,4.784606349535358,2.307665733927523,1.0881956679448648,1.7457191879411798,1.4509275572598197,0.0
2024-05-16,75.28701880448175,13.335866698909502,0.0,0.0,4.784606349535358,2.3042111445054756,1.0881956679448648,1.749173777363227,1.4509275572598197,0.0
2024-05-17,75.28730337854955,13.335713134197738,0.0,0.0,4.78455125400152,2.3030330945855693,1.089334653738974,1.74915363533774,1.4509108495889087,0.0
2024-05-20,75.28643644277604,13.335559573022582,0.0,0.0,4.784496159736537,2.30185507179623,1.091625116589708,1.7491334937761247,1.4508941423027764,0.0
2024-05-21,75.2855695269679,13.335406015383908,0.0,0.0,4.784441066740362,2.3006770761365205,1.0939155266915388,1.7491133526783658,1.4508774354014093,0.0
2024-05-22,75.2855695269679,13.335406015383908,0.0,0.0,4.784441066740362,2.296071116024135,1.0985214868039244,1.7491133526783658,1.4508774354014093,0.0
2024-05-23,75.28643644277604,13.335559573022582,0.0,0.0,4.784496159736537,2.2937945487834366,1.0985341363149592,1.7502849970636665,1.4508941423027764,0.0
2024-05-24,75.2683095347766,13.336020267157991,0.0,0.0,4.784661446338093,2.292722247812068,1.0985720865960387,1.7687701520036851,1.450944265315523,0.0
2024-05-27,75.25103638876094,13.336020267157991,0.0,0.0,4.784661446338093,2.291570704744357,1.0985720865960387,1.7871948410870566,1.450944265315523,0.0
2024-05-28,75.23462960190697,13.336173838943333,0.0,0.0,4.78471654440977,2.291597093471827,1.1101003005562018,1.7918216469558608,1.4509609737560314,0.0
2024-05-29,75.22800552740672,13.336020267157991,0.0,0.0,4.784661446338093,2.291570704744357,1.1100875172731461,1.7987102717641639,1.450944265315523,0.0
2024-05-30,75.2271392544996,13.335866698909502,0.0,0.0,4.7857578793427065,2.291544316624636,1.1100747342844968,1.7986895590792369,1.4509275572598197,0.0
2024-05-31,23.33142857142857,4.136071428571428,0.0,0.0,1.4842857142857142,0.7107142857142857,0.3442857142857143,0.5596428571428571,0.44999999999999996,0.0
2024-06-03,75.22280818920848,13.335098910715521,0.0,0.0,4.78548234806439,2.2891094581212723,1.110010823756995,1.804343320360178,1.4531469497731617,0.0
2024-06-04,75.22280818920848,13.335098910715521,0.0,0.0,4.78548234806439,2.2868065311010293,1.110010823756995,1.804343320360178,1.4554498767934043,0.0
2024-06-05,75.22280818920848,13.335098910715521,0.0,0.0,4.78548234806439,2.285655067590908,1.1111622872671165,1.804343320360178,1.4554498767934043,0.0
2024-06-06,75.21935379867813,13.335098910715521,0.0,0.0,4.78548234806439,2.285655067590908,1.1146166777974804,1.804343320360178,1.4554498767934043,0.0
2024-06-07,75.21935379867813,13.335098910715521,0.0,0.0,4.78548234806439,2.2845036040807867,1.1146166777974804,1.805494783870299,1.4554498767934043,0.0
2024-06-11,75.21820233516799,13.335098910715521,0.0,0.0,4.78548234806439,2.2845036040807867,1.1146166777974804,1.805494783870299,1.4566013403035256,0.0
2024-06-12,75.21705087165788,13.335098910715521,0.0,0.0,4.78548234806439,2.2845036040807867,1.1146166777974804,1.805494783870299,1.4577528038136471,0.0
2024-06-13,75.21705087165788,13.335098910715521,0.0,0.0,4.78548234806439,2.2810492135504226,1.1180710683278448,1.805494783870299,1.4577528038136471,0.0
2024-06-14,75.21618478473637,13.334945363685563,0.0,0.0,4.785427245615853,2.2798714981519224,1.1192096445473074,1.8066254447476597,1.45773601851532,0.0
2024-06-17,75.21531871775976,13.3347918201916,0.0,0.0,4.7853721444362565,2.279845246868091,1.1191967575534267,1.8077560795873249,1.4577192336035372,0.0
2024-06-18,75.2133012469919,13.33463828023351,0.0,0.0,4.785317044525556,2.2798189961887876,1.1191838708563138,1.8100381121256435,1.4577024490782853,0.0
2024-06-19,75.21156923927185,13.334331210924457,0.0,0.0,4.785206848510668,2.279766496643677,1.1191580983523506,1.8122992251096708,1.4576688811873209,0.0
2024-06-20,75.19314688374342,13.334331210924457,0.0,0.0,4.786358245731194,2.279766496643677,1.1191580983523506,1.829570183417577,1.4576688811873209,0.0
2024-06-21,75.1919954865229,13.334331210924457,0.0,0.0,4.786358245731194,2.279766496643677,1.1191580983523506,1.8307215806381043,1.4576688811873209,0.0
2024-06-24,75.19372704348928,13.33463828023351,0.0,0.0,4.763439993552027,2.2798189961887876,1.1191838708563138,1.851489366601803,1.4577024490782853,0.0
2024-06-25,75.17472452821498,13.334331210924457,0.0,0.0,4.74030235691011,2.279766496643677,1.1191580983523506,1.8940484277670953,1.4576688811873209,0.0
2024-06-26,75.17472452821498,13.334331210924457,0.0,0.0,4.706911837514824,2.279766496643677,1.1191580983523506,1.9274389471623816,1.4576688811873209,0.0
2024-06-27,75.1755900978699,13.334484743811167,0.0,0.0,4.6355785837651124,2.2797927461139897,1.1709844559585494,1.9424294761082328,1.461139896373057,0.0
2024-06-28,75.1591843314258,13.33463828023351,0.0,0.0,4.549275178758535,2.2798189961887876,1.1940264136604912,2.021900079448238,1.461156720284632,0.0
2024-07-02,75.12664640324215,13.333563599521044,0.0,0.0,4.543151883577416,2.2796352583586628,1.2135028092474902,2.0297964446900614,1.473703601363176,0.0
2024-07-03,75.06533878302919,13.33371711473145,0.0,0.0,4.495999078924644,2.279661504806862,1.2411490415059583,2.110413908237868,1.473720568764032,0.0
2024-07-04,75.06361030199062,13.33341008784554,0.0,0.0,4.393428278664932,2.37631969789424,1.2411204623691816,2.118424536882462,1.473686634353017,0.0
2024-07-05,75.05296610169492,13.3347918201916,0.0,0.0,4.381217759764186,2.3765659543109803,1.2516120117907148,2.1290070007369195,1.4738393515106853,0.0
2024-07-08,75.03655349474435,13.333103075098723,0.0,0.0,4.346124178265925,2.3762649811763894,1.2859922402974935,2.1425528730471224,1.4794091573699903,0.0
2024-07-09,75.04634693995048,13.335252461281593,0.0,0.0,4.329552651275261,2.3766480511255685,1.2896539812309287,2.1428982670274626,1.4796476481086995,0.0
2024-07-10,75.04404398641258,13.335252461281593,0.0,0.0,4.329552651275261,2.3766480511255685,1.2919569347688409,2.1428982670274626,1.4796476481086995,0.0
2024-07-11,75.03943807933675,13.335252461281593,0.0,0.0,4.333007081582129,2.377799527894525,1.2919569347688409,2.1428982670274626,1.4796476481086995,0.0
2024-07-12,75.03166378814046,13.334484743811167,0.0,0.0,4.335060449050086,2.3776626367299944,1.298791018998273,2.142774899251583,1.4795624640184226,0.0
2024-07-15,75.01928590344383,13.334331210924457,0.0,0.0,4.335010535284567,2.3776352603884816,1.311441434180378,2.142750227400951,1.479545428377336,0.0
2024-07-16,75.0089253837915,13.33740254056731,0.0,0.0,4.336009029033409,2.3781829070262925,1.316350151443609,2.1432437723854383,1.4798862157524386,0.0
2024-07-17,74.99740864016952,13.338016976286179,0.0,0.0,4.339663929422875,2.378292466629044,1.3175625093576881,2.143342508666659,1.4857129694680227,0.0
2024-07-18,74.98013290796641,13.338016976286179,0.0,0.0,4.338512213942668,2.378292466629044,1.323321086758727,2.143342508666659,1.498381839750308,0.0
2024-07-19,74.96141886444777,13.337556144189797,0.0,0.0,4.339513992859611,2.3816653230450306,1.338247149602672,2.143268455602902,1.498330070252217,0.0
2024-07-22,74.94644461336466,13.338170594061689,0.0,0.0,4.33971391057978,2.3863819593209405,1.341763987745606,2.143367194158432,1.504157740768894,0.0
2024-07-23,74.93607905466104,13.338170594061689,0.0,0.0,4.33971391057978,2.3898371455554788,1.3486743602146822,2.143367194158432,1.504157740768894,0.0
2024-07-24,74.93463864094443,13.338324215375755,0.0,0.0,4.338612150878203,2.38986467031385,1.3509933774834437,2.143391880218831,1.5041750647854881,0.0
2024-07-25,74.93348689893465,13.338324215375755,0.0,0.0,4.335156924848834,2.38986467031385,1.3509933774834437,2.143391880218831,1.5087820328246473,0.0
2024-07-26,74.93032041093682,13.338170594061689,0.0,0.0,4.3351069956003965,2.3898371455554788,1.3509778177043743,2.143367194158432,1.5122198419828161,0.0
2024-07-29,74.95362849802417,13.342319611977096,0.0,0.0,4.30534913996705,2.390580536642127,1.3513980575813085,2.144033917441445,1.5126902383668015,0.0
2024-07-30,74.9484476700651,13.341397384943262,0.0,0.0,4.305051552329934,2.3904152986579117,1.3513046483497495,2.1438857208686137,1.5194977247854387,0.0
2024-07-31,23.235357142857143,4.136071428571428,0.0,0.0,1.3317857142857144,0.7410714285714286,0.4192857142857143,0.6646428571428571,0.4728571428571428,0.0
2024-08-01,74.95449203898707,13.342473328878546,0.0,0.0,4.290421438281989,2.390608078527155,1.352565727320906,2.1440586188621857,1.5253807691421462,0.0
2024-08-02,74.95449203898707,13.342473328878546,0.0,0.0,4.285813037166755,2.390608078527155,1.357174128436139,2.1440586188621857,1.5253807691421462,0.0
2024-08-05,74.95881004228451,13.343241966518038,0.0,0.0,4.28029910246218,2.3907457974721464,1.3572523129745486,2.144182134503935,1.525468643784637,0.0
2024-08-06,74.96053738290837,13.343549446371167,0.0,0.0,4.275788964293533,2.3908008894931503,1.357283589312256,2.144231544745423,1.5278081828761048,0.0
2024-08-07,74.96399230299468,13.34416444859253,0.0,0.0,4.271377049558113,2.3909110811527072,1.3573461463122356,2.1443303720603315,1.5278785993293926,0.0
2024-08-08,74.96283834391528,13.344779507507232,0.0,0.0,4.268117027528433,2.3910212829701667,1.357408709078967,2.144429208485533,1.5314059205143864,0.0
2024-08-09,74.96542982253975,13.345240838902972,0.0,0.0,4.2648075593454715,2.3911039410002304,1.357455634938926,2.144503341783821,1.5314588614888223,0.0
2024-08-12,74.96974935177182,13.346009795447996,0.0,0.0,4.259291270527226,2.3912417170844136,1.3575338519158744,2.1446269086718526,1.5315471045808124,0.0
2024-08-13,74.96888540610307,13.345855997049878,0.0,0.0,4.255785009680095,2.3912141605974,1.3575182077993915,2.144602194155066,1.536139024615101,0.0
2024-08-14,74.97147730284766,13.346317402878777,0.0,0.0,4.247865119334355,2.3912968319638597,1.3575651412305672,2.144676339414334,1.5408018623304482,0.0
2024-08-15,74.97406937881756,13.346778840613116,0.0,0.0,4.244554569551688,2.3913795090469057,1.3576120779071106,2.1447504898006224,1.5408551342629941,0.0
2024-08-16,74.97406937881756,13.346778840613116,0.0,0.0,4.2434020974991356,2.3913795090469057,1.3576120779071106,2.1447504898006224,1.5420076063155468,0.0
2024-08-19,69.75061114208518,12.416906119998284,6.97130848736973,0.0,3.9424025389201014,2.2247716258523824,1.2630269760260753,1.9953252991379682,1.4356478106102843,0.0
2024-08-20,69.7491154712126,12.416639862764018,6.97115900075051,0.0,3.943390157606948,2.2247239198027233,1.2629998927843893,1.9952825131339125,1.436689181944891,0.0
2024-08-21,69.75135900157612,12.417039252897595,6.971383233083513,0.0,3.938156046618847,2.2247954796444613,1.2651848992676937,1.995346692828117,1.4367353940836523,0.0
2024-08-22,69.75028681098352,12.417039252897595,6.971383233083513,0.0,3.938156046618847,2.2247954796444613,1.2662570898602934,1.995346692828117,1.4367353940836523,0.0
2024-08-23,69.74846678389159,12.416906119998284,6.97130848736973,0.0,3.938113822532916,2.2247716258523824,1.268387871510057,1.9953252991379682,1.4367199897070808,0.0
2024-08-26,68.73877300872799,12.237156321984827,6.870390329465965,0.0,3.8758215515966103,2.192565354297428,1.2500264164500519,1.9664405418542235,1.4180350387793486,1.450791436843551
2024-08-27,68.73989538754161,12.237544248956517,6.870608125957626,0.0,3.870660960532572,2.192634860252549,1.2500660432186823,1.9665028794843344,1.4212500660432188,1.4508374280128915
2024-08-28,68.74174424871342,12.238061523179509,6.870898542760829,0.0,3.867654362735256,2.1927275417146603,1.2501188828185268,1.9665860024727626,1.4213101414969724,1.4508987541080618
2024-08-29,68.73996111252008,12.237932200524137,6.870825936258348,0.0,3.863386592273227,2.1927043706145914,1.2501056724997885,1.9665652210668696,1.427635472144729,1.4508834220982332
2024-08-30,68.74359326619253,12.238578841134137,6.871188984116585,0.0,3.853022921576294,2.1928202310122904,1.2501717268855612,1.9666691324886132,1.432994811206104,1.4509600853878915
2024-09-02,68.74326295098598,12.238708177456513,6.871261598292223,0.0,3.849893264007778,2.1928434045611143,1.2501849386003847,1.966689916090715,1.4361803309872552,1.4509754190180288
2024-09-03,68.74511213037138,12.239225550083491,6.87155207034305,0.0,3.8426581556086323,2.1929361036545414,1.2502377882522036,1.966773054892097,1.440468390015007,1.4510367567796072
2024-09-04,68.74729177015188,12.239613608260496,6.871769940498209,0.0,3.8353819000412184,2.193005633118084,1.2502774284234668,1.9668354136061468,1.4447415423963474,1.4510827635041588
2024-09-05,68.74729177015188,12.239613608260496,6.871769940498209,0.0,3.8300975491180416,2.193005633118084,1.2502774284234668,1.9668354136061468,1.4500258933195236,1.4510827635041588
2024-09-09,68.74583866160788,12.239354900075035,6.871624692193065,0.0,3.82895974466556,2.1929592796525084,1.2502510013633337,1.966793840690756,1.4531657877215416,1.4510520920303103
2024-09-10,68.74511213037138,12.239225550083491,6.87155207034305,0.0,3.827862442138192,2.1929361036545414,1.2502377882522036,1.966773054892097,1.4552641034854474,1.4510367567796072
2024-09-11,68.74550834918622,12.239484252800677,6.871697315578102,0.0,3.823715916296766,2.1929824561403506,1.253434791798774,1.9668146269287676,1.4552948636651872,1.4510674276051576
2024-09-12,68.74696146610582,12.239742966454587,6.871842566953434,0.0,3.81428480838741,2.1930288105857234,1.2534612864359846,1.966856200722907,1.4627237946268152,1.4510980997273246
2024-09-13,68.74590458475132,12.239742966454587,6.871842566953434,0.0,3.8132279270329112,2.1930288105857234,1.255575049144983,1.966856200722907,1.4627237946268152,1.4510980997273246
2024-09-16,68.74372496591666,12.239354900075035,6.871624692193065,0.0,3.81205017913571,2.1929592796525084,1.2565920884370279,1.966793840690756,1.4658479618689297,1.4510520920303103
2024-09-17,68.74372496591666,12.239354900075035,6.871624692193065,0.0,3.8099364834444787,2.1929592796525084,1.2565920884370279,1.966793840690756,1.467961657560161,1.4510520920303103
2024-09-19,68.74227196347611,12.239096202825952,6.871479450028007,0.0,3.8098559546833224,2.1929129281464337,1.256565528465595,1.9667522695327775,1.470044280988766,1.4510214218530377
2024-09-20,68.74121513796857,12.239096202825952,6.871479450028007,0.0,3.808799129175782,2.1929129281464337,1.258679179480676,1.9667522695327775,1.470044280988766,1.4510214218530377
2024-09-23,68.74121513796857,12.239096202825952,6.871479450028007,0.0,3.8045718271456197,2.1929129281464337,1.2629064815108377,1.9667522695327775,1.470044280988766,1.4510214218530377
2024-09-24,68.74266811807104,12.239354900075035,6.871624692193065,0.0,3.8025385485251686,2.1929592796525084,1.2629331755107216,1.966793840690756,1.4700753532513924,1.4510520920303103
2024-09-25,68.74266811807104,12.239354900075035,6.871624692193065,0.0,3.801481700679553,2.1929592796525084,1.2629331755107216,1.966793840690756,1.471132201097008,1.4510520920303103
2024-09-26,68.74412115959797,12.239613608260496,6.871769940498209,0.0,3.7994483137636204,2.193005633118084,1.2629598706390894,1.9668354136061468,1.471163297012228,1.4510827635041588
2024-09-27,68.74557426255325,12.239872327383027,6.871915194943826,0.0,3.79741484088483,2.193051988543285,1.2629865668960123,1.9668769882790618,1.4711943942420496,1.4511134362746652
2024-09-30,23.227857142857143,4.136071428571428,2.322142857142857,0.0,1.2825,0.7410714285714286,0.42678571428571427,0.6646428571428571,0.4971428571428571,0.4903571428571428
2024-10-02,65.6477144241641,11.691366499757713,6.563963818446132,4.4883702148279765,3.617145856889033,2.0947746729122922,1.2124454853820061,1.8787352608625425,1.4193991277661122,1.3860846389920851
2024-10-03,65.641657244387,11.691366499757713,6.563963818446132,4.4883702148279765,3.5969552576320467,2.0947746729122922,1.2316265546761427,1.8787352608625425,1.4264658375060573,1.3860846389920851
2024-10-04,65.641657244387,11.691366499757713,6.563963818446132,4.4883702148279765,3.555564529155225,2.1068890324664835,1.238693264416088,1.900944920045227,1.4264658375060573,1.3860846389920851
2024-10-07,65.641657244387,11.691366499757713,6.563963818446132,4.4883702148279765,3.533354869972541,2.1099176223550313,1.2588838636730737,1.900944920045227,1.4254563075432078,1.3860846389920851
2024-10-08,65.6569022447063,11.69408177072289,6.56548827158624,4.489412620035746,3.5281168903294864,2.1104076418971456,1.2743227005139701,1.9013864065513517,1.3934749023052921,1.3864065513515698
2024-10-09,65.64961027422156,11.692783005532895,6.564759096967005,4.4889140180121965,3.5267153992165095,2.11017325633052,1.2994224788982676,1.9011752352489801,1.3801946609587659,1.3862525746133032
2024-10-10,65.65292460545845,11.693373317581962,6.565090519896202,4.489140641565443,3.4895344258322476,2.1133088985147266,1.3075657064388777,1.9012712163895031,1.401468108522905,1.386322559799675
2024-10-14,65.64620355411954,11.693255250403878,6.565024232633279,4.489095315024233,3.4693053311793216,2.113287560581583,1.3166397415185782,1.9012520193861067,1.4196284329563813,1.386308562197092
2024-10-15,65.64620355411954,11.693255250403878,6.565024232633279,4.489095315024233,3.4491114701130856,2.113287560581583,1.3348142164781907,1.9012520193861067,1.4216478190630049,1.386308562197092
2024-10-16,65.64519386106623,11.693255250403878,6.565024232633279,4.489095315024233,3.4410339256865914,2.113287560581583,1.3449111470113084,1.9012520193861067,1.420638126009693,1.386308562197092
2024-10-17,65.63781022192605,11.693019123200258,6.56489166212314,4.489004664687708,3.4338967306799133,2.1132448860079562,1.3549807152521152,1.9012136265422748,1.4256578017406758,1.3862805678399064
2024-10-18,65.63714750159022,11.692901063174581,6.564825378875843,4.48895934089234,3.4227557727451714,2.1132235493674467,1.3620346718092142,1.9011944307018163,1.4306917197580848,1.3862665710852862
2024-10-21,65.63582210106517,11.692664950275129,6.564692816396588,4.488868696047251,3.419657731334242,2.113180877378969,1.3670553788681912,1.901156040183755,1.4306628300267556,1.3862385784239488
2024-10-22,65.63582210106517,11.692664950275129,6.564692816396588,4.488868696047251,3.4095613105154223,2.113180877378969,1.3771517996870108,1.901156040183755,1.4306628300267556,1.3862385784239488
2024-10-23,65.63077389065576,11.692664950275129,6.564692816396588,4.488868696047251,3.3984552476147205,2.1263062244434345,1.3811903680145388,1.901156040183755,1.4296531879448735,1.3862385784239488
2024-10-24,65.62471603816446,11.692664950275129,6.564692816396588,4.488868696047251,3.3954263213690745,2.1263062244434345,1.3882578625877127,1.901156040183755,1.4316724721086374,1.3862385784239488
2024-10-25,65.61260033318189,11.692664950275129,6.564692816396588,4.488868696047251,3.3903781109596647,2.128325508607199,1.4034024938159422,1.901156040183755,1.4316724721086374,1.3862385784239488
2024-10-28,65.61260033318189,11.692664950275129,6.564692816396588,4.488868696047251,3.386339542632137,2.1293351506890805,1.4064314200615882,1.901156040183755,1.4316724721086374,1.3862385784239488
2024-10-29,65.60449102401002,11.693019123200258,6.56489166212314,4.489004664687708,3.382403424809677,2.133438339290402,1.413541729771208,1.9012136265422748,1.4317158377254093,1.3862805678399064
2024-10-30,65.60934722895459,11.695144611407336,6.566084989497496,4.489820649539506,3.3638309904669574,2.137865567943125,1.4178380998545808,1.9015592179673615,1.4319760866052675,1.3865325577637744
2024-10-31,23.196785714285713,4.136071428571428,2.322142857142857,1.5878571428571429,1.1875,0.7571428571428572,0.5014285714285714,0.6725,0.5064285714285713,0.4903571428571428
2024-11-01,65.61369835336903,11.699161531467825,6.568340236387514,4.491362763915547,3.3437720981917365,2.1416304677240126,1.420345489443378,1.902212344681281,1.4324679260531368,1.387008788766542
2024-11-04,65.6243053731283,11.701052801745913,6.569402065188837,4.492088831410269,3.327136419665771,2.1429870471032797,1.4205751005314526,1.9025198536989512,1.4326994968375533,1.3872330106896762
2024-11-05,65.6264526951917,11.703417749661458,6.570729834064312,4.49299674596277,3.3166926046445826,2.145441316167108,1.4208622188087394,1.9029043798128424,1.4329890656264528,1.387513390060028
2024-11-06,65.63175873708892,11.704363996523357,6.571261091908717,4.493360014553393,3.3028116346289895,2.151678693428739,1.420977098619449,1.9030582337840842,1.4331049259191881,1.387625573545166
2024-11-07,65.63273804109436,11.704718878546233,6.571460335748866,4.493496255419787,3.2988690458142567,2.153765299212678,1.4210201833378815,1.9031159354375753,1.4331483783592573,1.3876676470290976
2024-11-08,65.63239069353763,11.704837177336218,6.571526753047239,4.493541670877888,3.2989023872571814,2.153787067170666,1.421034545491298,1.9031351700996544,1.433162863091508,1.38768167209072
2024-11-11,65.6327066909238,11.705073782090155,6.571659591671721,4.493632504548211,3.2979583586011727,2.153830604406711,1.4210632706690924,1.9031736405902566,1.4331918334344047,1.3877097230644835
2024-11-12,65.63434947845072,11.705547020295949,6.571925285032748,4.493814182906121,3.2970809412145226,2.1478531575968303,1.4211207245087734,1.9072936039459853,1.433249777634026,1.3877658284143284
