date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,BOCI SECURITIES LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD,HANG SENG SECURITIES LTD
2024-03-28,39.773537355967974,12.001132885228257,7.580879325547141,18.463469441429282,7.393154856385687,4.686270306051301,5.21797261812693,1.5092435392157673,1.3429128600286393,2.0314268120190206
2024-04-02,39.71880938559958,12.00995829599472,7.616688464436629,18.417025053486917,7.40693566456771,4.705137824829113,5.217970900475018,1.5130845202263374,1.365872138329298,2.0285177520546833
2024-04-03,39.615765181529376,11.97956302565217,7.609650008731239,18.383653968845408,7.624959175868263,4.690591398866841,5.195781584306312,1.5085523419955187,1.3683384140407717,2.0231449001640947
2024-04-05,39.36646260662299,12.013174510400027,7.613571811299447,18.590901800617075,7.657607976940022,4.6713171602364305,5.2285967481090445,1.4691888638575568,1.3688473881145782,2.020331133802835
2024-04-08,39.80941125574502,11.964172455889026,7.707493333303315,18.209209643933765,7.545571529347714,4.658810955974831,5.245457203527615,1.465242927578432,1.3693502440644796,2.025280450635805
2024-04-09,39.78128648152753,11.940151623839093,7.69201876508158,18.2443067509975,7.468022390889228,4.652052411676187,5.2906928971626845,1.482515514278359,1.4130561746139487,2.035896989933885
2024-04-10,39.746274233646325,12.024951418426838,7.693453857598325,18.266463959175677,7.479053036306309,4.650994403624203,5.214560381482651,1.467517113193743,1.4202631567258868,2.0364684398200454
2024-04-11,39.863694969070245,12.227956123358798,7.640597589400622,18.17493767410511,7.295382039756642,4.657814886716422,5.20456904677393,1.5037015703874204,1.404454723756771,2.0268913766740377
2024-04-12,40.09298865506469,12.26702690326022,7.523539127056121,18.13267474726265,7.268779541589216,4.640862658321934,5.191124295379376,1.4882110280609133,1.375672981608107,2.0191200623967753
2024-04-15,40.163030362645145,12.180086366370729,7.472809316875467,18.09988711174889,7.295257955892037,4.6517831373752205,5.221008202303025,1.492499241931647,1.3760510508285262,2.0475872540293083
2024-04-16,40.35502553567395,11.910870266327857,7.523531503551152,17.959475132833276,7.410827145613691,4.69473957415487,5.204101071203478,1.5031810635857727,1.3784998402475612,2.059748866808384
2024-04-17,40.102303615676476,11.964833392031032,7.5465596184412815,18.19186476364091,7.3296869944634775,4.7225854912528185,5.211241641774639,1.510708054609919,1.3625124443500043,2.0577039837594384
2024-04-18,39.840237258558425,12.080934885251697,7.648789900228752,18.023422259948738,7.392625440987362,4.7336149909946466,5.278562663337852,1.5265949431068335,1.4012843226236515,2.0739333349620437
2024-04-19,39.58588972923651,12.209763298227017,7.764486865280099,17.92465937167932,7.529994557667642,4.755107881998042,5.287143178346741,1.5182087598456113,1.3508422914704938,2.0739040662485237
2024-04-22,39.51779206738429,12.14078130732654,7.882399741826607,17.91051787854326,7.547905337852632,4.770277691801579,5.303060121004063,1.5247166147907687,1.349662104596696,2.0528871348735667
2024-04-23,39.473791395455926,12.207108567247731,7.9280779378554715,17.878510150513925,7.547456042589613,4.769813929309522,5.285676206065001,1.504939615943966,1.3530150782344574,2.0516110767843854
2024-04-24,39.287493053560155,12.201860192297461,7.960628779587135,17.923264596208945,7.5839745372596274,4.792629505160067,5.312830018112167,1.512803621407823,1.3641597206063882,2.060355975800235
2024-04-25,39.38859394148489,12.216281682098241,7.892535396881977,17.902784592486025,7.565437786951216,4.775366156031545,5.312062511008949,1.5119686387379314,1.3696018516070427,2.065367442712178
2024-04-26,39.698362684103515,11.889619177949408,7.823243931589617,17.998927783735976,7.4509032325081455,4.848459714636573,5.317488271151964,1.5226502958568509,1.3704860430331665,2.079858865434781
2024-04-29,39.84615551883365,12.026109576310605,7.837601543462049,17.787014825226112,7.222347815405468,4.914621489781646,5.347912930402749,1.5394399143916808,1.3882673987896819,2.0905289873963633
2024-04-30,28.478828967410397,8.538336505654675,5.510415336881893,12.794505038579288,5.1634049441430925,3.475958862372926,3.8112586417839323,1.099912065710464,0.9853853845123056,1.4891588181282605
2024-05-02,39.66687256515573,12.086678438474955,7.7771945674302785,17.79117969087966,7.409663892521127,4.846285594862491,5.278640183093106,1.5214496473851447,1.5348540563943607,2.0871813638031482
2024-05-03,39.538518183568335,12.130417333865271,7.62711789909059,17.97107110233296,7.469395571690693,4.842512288213379,5.342733610441633,1.5234129250506216,1.4733355219715636,2.0814855637749505
2024-05-06,39.603764168221936,12.13957215564993,7.632874082342571,18.092419946477175,7.295331986646028,4.8244852347183675,5.329254163551466,1.5121632079749516,1.4917335781060561,2.0784014763115195
2024-05-07,39.11074986886434,12.171753889677285,7.653108660664833,18.51949254976471,7.363472025776242,4.845067601519657,5.317600487393659,1.4850564243895623,1.4750824498960928,2.0586160420536186
2024-05-08,39.059777080324835,12.115640958469633,7.465518347149056,18.528316157120063,7.652367532076126,4.84565399999039,5.324816997245749,1.4948767486340508,1.4537917167286696,2.0592404622614278
2024-05-09,39.24070334552452,12.346068313524388,7.403811188445414,18.292029853350407,7.620939824278758,4.800837310461181,5.283372746297442,1.4995218083142363,1.4566442441230618,2.056071365680598
2024-05-10,39.19402698347332,12.364174973487941,7.4054268550010045,18.214875307373653,7.669254358794436,4.813883307633748,5.266964484882388,1.5430747829115319,1.4603057440665315,2.0680132023754463
2024-05-13,39.67328920881889,12.17300561483512,7.1909407153967155,18.453117257160866,7.686125303662619,4.80270675149416,5.2228425413698725,1.49659998520458,1.2528486958618963,2.048523926195277
2024-05-14,39.23367329681705,12.511709416110664,7.09784342808148,18.61368048937422,8.028039419626452,4.63610946460691,5.168304918349419,1.4809916180913474,1.2231291974400658,2.0065187515023886
2024-05-16,39.07016205723898,12.484028240957208,7.12009840223637,18.647290414924353,8.085338205167352,4.6414676508816965,5.18202073940953,1.494982489663947,1.2555033635973638,2.0191084359231963
2024-05-17,39.040234289239265,12.583475247338063,7.1681522684339765,18.430896823927426,8.174114272536453,4.658200090361343,5.174808026973543,1.5030532972420803,1.2488889966003676,2.018176687347479
2024-05-20,38.795033559732914,12.628615529277813,7.328922281754576,18.39613500133049,8.131717092185028,4.685025829971395,5.238089243458912,1.5243038385484515,1.2560319727545066,2.016125650985922
2024-05-21,38.54843732141721,12.588377031911255,7.305194470012448,18.62941680762323,8.158767000078441,4.666543777009162,5.30753834254325,1.5017943189238114,1.28497277731471,2.008958153166481
2024-05-22,38.019194266268386,12.498435473317185,7.169117753858703,19.3200014403052,8.357566320784077,4.615940930555018,5.217374175327749,1.4735500095351746,1.3322017328094415,1.9966178972390656
2024-05-23,38.08906457882715,12.521894361039559,7.3064345893775835,19.01728449104384,8.352816340430682,4.677201606416241,5.252409670677868,1.4882980914464499,1.284260529945259,2.010335740795375
2024-05-24,37.97794918872726,12.569789363625716,7.311031750033663,18.954957553888168,8.404509580041639,4.677757882049793,5.254135370654835,1.4817735341246907,1.3558016057866156,2.012294171067625
2024-05-27,37.95220862133352,12.833089989406751,7.675755197266233,18.342139536038278,7.926109212086953,4.767603443787009,5.445374520782473,1.5573239478586633,1.4500471699610291,2.050348361479094
2024-05-28,37.93742686357328,12.884324719109456,7.746503664793107,18.218381548466397,7.949883018917977,4.77881251609732,5.432181983997365,1.5629571743108701,1.4371003432146638,2.052428167519563
2024-05-29,38.16416676985936,12.675813046888829,7.762069792183861,18.037030962112325,8.065585558501867,4.788869217700452,5.445645466046614,1.5633997711725103,1.4366768724249657,2.0607425431092237
2024-05-30,38.18153377277535,12.450015994004445,7.77471086641765,18.167182956020554,8.112082362723225,4.791768149584974,5.442541640505874,1.5639460749085965,1.4570606279257028,2.059157555133628
2024-05-31,27.36232465672721,8.85131002466759,5.605783205898654,13.080948607997817,5.8398274735582625,3.422838255618398,3.895346301724828,1.1150669041976136,1.0402357852119741,1.476288814187472
2024-06-03,37.79986209337986,12.446564365434835,8.00580098412131,18.311297072712343,8.114565825824851,4.798446491638218,5.4390082139631275,1.5543047505916392,1.4881766263838696,2.041973575949952
2024-06-04,37.62691227967219,12.585178582836171,8.359075879201292,18.311019307466275,7.516377090926721,4.866300919977644,5.4796030789139945,1.5797771925833197,1.5457689407602948,2.129986727662093
2024-06-05,37.56124043109489,12.611241654873313,8.397652542734168,18.352613229198035,7.445355937737909,4.855598396733847,5.492840595791669,1.5789151987650192,1.5769671224151343,2.127574890656021
2024-06-06,37.101154783807075,12.414018455376683,8.498005965562847,19.099473127093567,7.364131426955031,4.821610713855535,5.468932853101071,1.5627011204709538,1.5642335955633029,2.105737958213936
2024-06-07,37.12150825930444,12.576354952106787,8.687535202534864,19.463734381429987,6.521830031726604,4.8423826566465396,5.5017765156660605,1.5680746424147967,1.6058894917013196,2.110913866468599
2024-06-11,37.218144428519,12.724862180489943,8.939030049091707,19.0703140005919,6.510574465379795,4.899923649689677,5.5765084363400765,1.5618188602933962,1.3821786523655561,2.1166452772389523
2024-06-12,36.63908746412894,12.806041810949322,9.046875333832721,19.33014222038151,6.4100815413265995,4.896091653359696,5.594328833039377,1.5629650671502557,1.597224781911027,2.117161293920543
2024-06-13,36.428550921575784,12.702111159542056,9.144623191741847,19.55255113721779,6.309612451255248,4.909337002407015,5.621155840931049,1.5733826629863883,1.6410075931556376,2.11766803918718
2024-06-14,36.52573234501128,12.975386067487982,9.634818213659987,19.18655920180387,5.703705760414675,4.9548918135341555,5.72125223166972,1.5945566484700882,1.5545050536056695,2.148592664342575
2024-06-17,36.2874848923415,13.03806267869926,9.614657467780702,19.064997762477027,5.9679952467150805,4.9779702627694435,5.76069805256647,1.6037063754547787,1.535038488448533,2.1493887727472014
2024-06-18,36.702187020145665,13.216727166322043,9.837242768446332,19.074992196636593,4.948371595132149,5.016361147292269,5.83187201189503,1.6161208359767938,1.5909909061548912,2.165134351998234
2024-06-19,36.618765086849194,13.228046669808347,9.89594768984416,19.027102574104752,4.953488396390315,5.0514676552991915,5.836042604041582,1.6202578511563277,1.6057374014219898,2.163144071084134
2024-06-20,36.30176236255544,13.430839174714551,10.243453087225076,18.629625139387564,4.982372745262733,5.10181276726595,5.8843212030353556,1.639260947208256,1.603244718648762,2.1833078546963063
2024-06-21,36.74568887486637,13.67478226593949,10.414818037109363,17.423723486610456,5.158859684550793,5.2230932734542455,6.004858667001861,1.6711822676067478,1.4565992589718835,2.2263941838887926
2024-06-24,36.53939030409664,14.04329305411937,10.611802706804738,16.97111380758227,5.092206903526499,5.293255299301478,6.04614768643657,1.6795711997495324,1.4727478912261691,2.2504711471567265
2024-06-25,36.53661417807853,14.411649392275198,10.953015875957151,16.096937467697998,5.138124463436429,5.372533105097166,6.118469322889979,1.6994545863485593,1.4738491212546272,2.1993524869643606
2024-06-26,36.27406855939931,14.69488611528261,11.19616508664027,15.713698199915695,5.145887022524809,5.424181962572484,6.160165628233909,1.7137159793632875,1.453876147947757,2.2233552981198645
2024-06-27,36.027394868454444,14.714795906441996,11.059898636586366,15.725049606097425,5.436622183418484,5.443388655253123,6.103149401094813,1.780538734044836,1.4817341650632831,2.227427843545231
2024-06-28,36.23320817977855,14.934233806071518,11.161093699287287,15.252048705793975,5.176395772707644,5.561740013806649,6.263717117078725,1.76582776388911,1.41050214641715,2.2412327951693936
2024-07-02,35.95127798261712,15.08142961890187,11.03316105346504,14.745995825829155,5.874859716998353,5.574983760547917,6.3391347773189874,1.7627772298267366,1.410356199228928,2.226023835265894
2024-07-03,35.10187695183109,15.397933645710694,11.45151503413007,14.872303416530425,5.737693530627243,5.504261893435723,6.485112772578367,1.7612493494546622,1.4354077621819525,2.2526456435197777
2024-07-04,35.16924572838283,15.463697853080555,11.422054463218707,15.14068292294314,5.782555320765123,5.54402600677832,5.891306292832615,1.7670007475072271,1.5404191833954064,2.279011481096069
2024-07-05,34.838381894851736,15.349126993430056,11.170989712824861,15.897454586099483,5.612457847885189,5.5628376728476,5.472204048799934,2.0444467021295774,1.7736690842234293,2.278431456908141
2024-07-08,33.850763719743064,15.35318472760722,11.051718289263906,16.54831137380222,5.63445229919086,5.60190267560251,5.25901820171068,2.6843157665191573,1.7441783370870236,2.272154609473358
2024-07-09,32.05757370854641,15.358497443753985,11.137805786776376,18.63049908041397,5.5631425405730734,5.60496502254854,5.178926104601671,2.6937535070342444,1.4962636285389903,2.2785731772127416
2024-07-10,32.381471517880236,15.381727820870944,11.189951252775966,17.742702312069074,6.170147222720918,5.5483088832957685,4.980653621657935,2.695611240744421,1.6464812717427475,2.2629448562419845
2024-07-11,32.97790424211843,15.602171201101159,11.349395632558121,16.86488293156509,6.020059896728383,5.5779642170892725,4.9040081888015505,2.7096224462332428,1.7179929716463083,2.2759982721584415
2024-07-12,33.29837302006982,15.614431953839805,11.34536594504936,16.574937261957118,6.037467540811098,5.650703445221642,4.825272074713371,2.6411011626544036,1.737374227730186,2.274973367953199
2024-07-15,33.411880738196174,15.663053977457214,11.206638093433547,16.780747002488486,6.009789223275967,5.672671017013153,4.632879381683173,2.625270471810375,1.7362433966473863,2.2608266979945224
2024-07-16,32.97709617998133,15.431142103357626,10.963283126988355,16.798944260240354,6.15745308733052,5.63271871533003,4.577775423995285,3.234376875514841,1.9840529260104316,2.2431573012512236
2024-07-17,32.64113743683906,15.485686096640054,10.81462421274943,17.294277244409535,6.16169809414632,5.647006847341557,4.516109585609316,3.2616372101637072,1.938933078782866,2.2388901933181544
2024-07-18,32.11201020534534,15.413980715019274,10.72376398775948,18.04755238608168,6.022785826479499,5.623045833789391,4.488010678578758,3.2434937934427635,2.0993011332856657,2.2260554402181456
2024-07-19,31.88371632940844,15.145451307022938,10.645335897291593,18.583975164677902,6.234587956336571,5.569593579769358,4.436911488535405,3.227716421763712,2.058260921371649,2.2144509338224316
2024-07-22,33.89990115181279,14.667338759359804,10.327062556541714,17.933268056033132,6.1396030388878415,5.414211788662347,4.300395508693732,3.139556062835,2.0267131183947193,2.1519499587789226
2024-07-23,34.12632660188125,14.78041091743287,10.45218869604669,17.582543275463582,6.112157182182291,5.386948764151049,4.222989006837171,3.121777643774141,2.0751487173466985,2.1395091948842557
2024-07-24,34.09520359240427,14.881603826702182,10.43861150146013,18.114808819586276,5.387099221475153,5.459555508191177,4.237608377330125,3.142671978245679,2.08970224109232,2.153134933512689
2024-07-25,34.55510298538514,14.783837142438447,10.487184000929028,17.720230417267874,5.445944015450971,5.445291483239734,4.194803487511524,3.138679265755473,2.0819859635193607,2.1469412385024502
2024-07-26,34.474003697921454,14.801345647141199,10.395350811138403,18.005866279653045,5.348996802658315,5.418277927524365,4.143871815931643,3.1494054310702424,2.1214732540259837,2.14140833293535
2024-07-29,34.825940607194326,14.854330630668494,10.565771817197643,17.37326035660822,5.364644652005175,5.442459195821229,4.0869912625897244,3.164706991027291,2.1696147541677546,2.1522797327201384
2024-07-30,34.53592110251865,14.835110023272893,10.452499456690218,18.108218507643127,5.123465085274883,5.403083519289906,4.048335451844218,3.1354009986232154,2.2282118442432615,2.129754010599633
2024-07-31,25.78897113511353,11.020834886125492,8.029913120287606,13.204958306539408,3.7384754739452046,4.015428096868858,3.0179514997593504,2.3390322787826214,1.6729161595313555,1.5976444770684977
2024-08-01,34.64244043682365,14.91673810686662,10.850473920951583,16.704702414504148,5.792777687729131,5.410036830378666,4.063190928274618,3.1476777870035937,2.3194206727508115,2.152541214717177
2024-08-02,34.88321189990311,14.82475138722476,10.841012032261842,17.02838418830435,5.443025197013727,5.368113064756599,4.024122430337056,3.122490807683432,2.3331761371207027,2.1317128553944227
2024-08-05,34.83583982310202,14.825128913565248,10.802695372390131,17.22273801857384,5.176179387757387,5.368132602451523,4.024775496619454,3.1188021750998156,2.4998928246447525,2.12581538579583
2024-08-06,34.9810426406361,15.170634608501551,10.762934629556955,16.981539660144204,4.829554971062053,5.358530376569622,3.989851828513464,3.116536786534592,2.6869858458624223,2.122388652619038
2024-08-07,35.315998045769334,15.191529723197458,10.908597593781693,16.73941913120768,4.728799503826237,5.361053808675584,3.9673684058809027,3.1383108828693365,2.520059531065481,2.1288633737262983
2024-08-08,35.057412335074304,15.232756134007097,10.899275424449122,16.994261313797825,4.902225320858988,5.366569503257269,3.9823397748753417,3.131372783558379,2.304020063611808,2.1297673465098668
2024-08-09,35.02999186213964,14.977236047970258,10.636739166160686,17.37962614946332,5.010904870908696,5.3119286641469765,4.094906862513955,3.095006702895423,2.351603955038093,2.1120557187629565
2024-08-12,38.107233633887375,14.143449830965595,10.001743922386579,16.791183749490834,4.656038200336071,4.98269797556671,3.8683761015585634,2.9194107467829395,2.5423402936669963,1.9875255453583363
2024-08-13,38.16246278906159,14.108384105239393,9.928237359685943,16.945484331622566,4.682838616435555,5.051757001477586,3.8070148196810933,2.9209061157083958,2.411339222908236,1.9815756381796386
2024-08-14,38.49856028289228,14.059050142904217,9.766412981443404,16.120180940727515,5.425139791993608,5.007282594896976,3.796868519923046,2.908034062157202,2.4502134049891167,1.9682572780726364
2024-08-15,38.857958745205714,14.156526194592503,9.714990019073728,15.263659438226332,5.973364335929874,4.99105621489525,3.7917309148457266,2.893482748943409,2.390513514956139,1.966717873331323
2024-08-16,39.243243437284534,14.20256201758789,9.71768024734894,14.638250910241185,5.87228966946386,5.007254423544952,3.823483046730938,2.8991740062406364,2.630704229436417,1.9653580121206444
2024-08-19,39.59763568906842,14.34188989326601,9.797429645695752,14.558586782951435,5.533871462841297,5.003599426106329,3.835715256993963,2.9146478489423178,2.4413310206938124,1.9752929734406677
2024-08-20,39.72391336877143,14.283723111876744,9.69344965529952,14.778153816029068,5.270044579781194,4.994927623455261,3.8353356438436235,2.908527863651477,2.5383054104982934,1.9736189267933846
2024-08-21,40.312628610157745,14.104161133182924,9.573592312321367,15.025964591417502,4.9928547607853515,4.964737210247812,3.7760841202698106,2.88591096074338,2.4037514083407157,1.960314892533394
2024-08-22,40.78993988644538,14.061517448796723,9.215427464443437,15.427057546353462,4.927126701800141,4.860839693475372,3.740486412030121,2.8230423473456048,2.220089720372602,1.9344727789371536
2024-08-23,40.55713322365095,13.94989545038198,8.717101965202602,15.667841515544115,5.3939459922226245,4.837978107629884,3.6977174128973624,2.8142715803797635,2.4487670228931258,1.9153477291975962
2024-08-26,41.20331355504778,13.894747386118809,8.714352626423294,15.510064194343729,5.399073216721199,4.761659538472961,3.6704819595267204,2.787182335796528,2.155764832173567,1.903360355375417
2024-08-27,41.500967927045124,13.867481987625538,8.748533435237055,15.224690113430976,5.446368536179472,4.75383061026904,3.681557839181502,2.80079532906196,2.07539847940469,1.9003757425646417
2024-08-28,41.529910872536504,13.816265507669378,8.791849391751779,15.086521218882181,5.437756298299856,4.814285864679671,3.679215504537726,2.784313302265564,2.158320681546161,1.9015613578311803
2024-08-29,41.45100147652806,13.803092782175794,8.815316233760084,14.689865170930178,5.449457658552195,4.8044383926644105,3.8200093088121,2.776381414245336,2.4913636330748896,1.899073929256949
2024-08-30,41.54749292024095,13.763735612000886,8.762381628250541,15.176206201516198,5.426808708695943,4.7869042879657995,3.980550958852628,2.7738253243713147,1.8865757781517722,1.8955185799539698
2024-09-02,41.84449315684787,14.143390990891,8.988502702993273,15.018686959348509,5.4013406308739,4.802532128239437,4.047050935361134,1.9845568653206662,1.8678567086756834,1.9015889214485315
2024-09-03,32.05766216642067,14.38030726345089,9.153751358602632,21.728631036603694,4.189378185872454,4.883993586338337,5.160853923649665,2.015634356922361,4.490938650488562,1.9388494716507352
2024-09-04,33.51692291425527,14.670115784448095,9.528439477398214,19.623500922888212,4.252390120681144,4.938617424593965,5.377173765691596,2.0618138690242755,4.08536877951919,1.9456569415000398
2024-09-05,35.45787715489679,14.945020507875896,9.637668640297713,16.340317100071125,4.408101072785114,5.037539105353368,5.544237345894538,1.913111335058106,4.711662716070557,2.0044650216967943
2024-09-09,36.17306447459617,14.978955580940346,9.657273818193856,16.41866870901002,4.338514466026981,5.023508006046734,5.580339794566531,1.9161231409013095,3.9149467808411087,1.9986052288769458
2024-09-10,34.712611094399904,14.595677979209912,9.444960887477482,19.07352498270231,4.217995254916668,4.895492605313584,5.4437683928598695,1.86158642535262,3.807655265105197,1.9467271126624504
2024-09-11,34.675538330181,14.574275846529558,9.39190019033913,19.121826791440302,4.218235426601374,4.865493255492742,5.377107081032826,1.8501889742222486,3.9910911338448383,1.9343429703159836
2024-09-12,35.48550434960579,14.716672702652456,9.942842258620242,17.044810570850657,4.315108013578288,5.025303320669406,5.5561194138056536,1.9056856496705041,4.016815391883148,1.9911383286638589
2024-09-13,36.095220012023276,14.987726401586022,9.936171428950887,18.73043629753403,4.366801786382292,5.089813248598358,5.002652308178679,1.9258468929388057,1.8394164114726066,2.025915212335043
2024-09-16,35.3008520738369,14.769730861125794,9.804568683527057,20.300145093676846,4.2561610439218995,4.938549608094802,4.94752969228872,1.8502902500681582,1.874636318819467,1.9575363746403576
2024-09-17,34.62622912109395,14.614971601648929,9.918515547437254,20.555127827146258,4.553532892831992,4.970462530982468,4.972677038681725,1.8842462099811428,1.9569571326985429,1.9472800974977431
2024-09-19,35.312224793352094,14.852862458318706,10.07996123647343,18.924098163127564,4.624021745876323,5.054523245307719,5.145910754293416,1.9152635394709434,2.106298866416676,1.9848351973631304
2024-09-20,35.20776375661844,14.858958559255536,10.08409838251577,18.962497811952918,4.644012962457414,5.062318858681387,5.182616811961975,1.9156164048644106,2.092701408867711,1.9894150428244346
2024-09-23,35.00845262118024,14.798980572364304,9.96187816827443,19.737587854268448,4.601087420719492,4.999257684355081,5.047968996347793,1.8789248352752874,2.0028779984355953,1.9629838487793292
2024-09-24,34.60252375866664,14.743713662932931,9.770015295494842,20.911286070936864,4.521992513172343,4.906156517147867,4.808603275143863,1.8344750702518091,1.9791504467624164,1.922083389490423
2024-09-25,34.06339427548844,15.255995087456299,9.843965529394191,21.0343347182185,4.552052778020338,4.9747515850462065,4.813260175481025,1.8417629769636816,1.6890875975216417,1.931395276409675
2024-09-26,34.67223979803215,15.327638907664529,9.73835214005409,20.957932203940064,4.5287561927337325,4.92773795874688,4.582390754053402,1.7901106578388268,1.5645247962849687,1.910316590651355
2024-09-27,34.659237143270786,15.129800125324088,9.654956808347064,21.26816699937139,4.525239802344734,4.848218535832057,4.706837531872228,1.8002590593547634,1.5092930503190727,1.8979909439638065
2024-09-30,27.51207733658217,11.944056962231073,8.108074730666548,17.21487960772902,3.601847274235253,3.8267214782475625,3.704797889894217,1.4153882231485233,1.1930776129130989,1.5007145652168743
2024-10-02,33.08667898518715,15.303431970003956,10.467757375250677,22.513555336531642,4.318809875090073,4.719902869270702,4.665141780911691,1.7919330240302889,1.2717486783152205,1.8610401054086
2024-10-03,33.09881856414702,16.12232728002988,10.554300585243212,21.9712981436418,4.177686144161727,4.617292367750555,4.749312579639171,1.7741194790763644,1.0760081747921482,1.8588366815181265
2024-10-04,33.39555260555615,16.043289536490867,10.502559413612031,22.010058727994746,4.104786700472636,4.5218331563839795,4.780867926984527,1.7432028531356736,1.024659151278323,1.8731899280910693
2024-10-07,33.230500896638596,16.102263966145156,10.54116636201368,21.703184780152228,4.321832652645901,4.6578749793546335,4.792351874676087,1.7630455330947377,1.0063899879274087,1.8813889673515716
2024-10-08,33.603761983072715,16.26090681425441,10.645020121806668,21.110054578170224,4.052167094792353,4.799778204506526,4.990736725115296,1.806376684245766,0.9280865984573438,1.8031111955786958
2024-10-09,34.682738349039106,16.229659958146513,10.624564718192882,19.657818959712237,3.962556729166991,4.87357689468716,5.291716533182978,2.0364700583761706,0.8472578947170758,1.793639904778887
2024-10-10,34.40096690732194,17.02409089331943,10.852305743289085,18.602598449895673,4.048561108086441,4.933764860858625,5.464937128830892,1.9679401991572907,0.8960250673777691,1.8088096418628543
2024-10-14,34.710406660070866,17.446448299844636,10.947328954978913,17.785318173085603,4.042632880842924,4.880249652776222,5.517016597894509,1.9457379705151483,0.9265680353802461,1.7982927746109272
