date,FUTU SECURITIES INTERNATIONAL,INTERACTIVE BROKERS HONG KONG LTD,CMB WING LUNG BANK LTD,THE HONGKONG AND SHANGHAI BANKING,QUAM SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,BRIGHT SMART SECURITIES INTERNATIONAL,BOCI SECURITIES LTD,BANK OF COMMUNICATIONS TRUSTEE LTD
2024-04-24,10.98538067210936,34.83956711600531,20.26960318967154,17.497626732485287,0.0,0.0,12.697930510727168,0.0,0.0,3.7098917790013295
2024-04-25,10.860072147332447,34.964875640782225,20.26960318967154,17.497626732485287,0.0,0.0,12.697930510727168,0.0,0.0,3.7098917790013295
2024-04-26,10.898436013546938,35.024163780965786,20.312797290612274,17.344647817649072,0.0,0.0,12.702157616347654,0.0,0.0,3.7177974808782674
2024-04-29,11.24824364865378,34.78525044620818,20.27114267269206,17.309079861770403,0.0,0.0,12.676109824174988,0.0,0.0,3.7101735465005885
2024-05-02,11.249098021343663,34.787892598078315,20.272682389578822,17.310394591925867,0.0,0.0,12.669477042269566,0.0,0.0,3.710455356803767
2024-05-03,11.205258758264305,34.80507637358462,20.282696253514704,17.318945208602475,0.0,0.0,12.675735238239987,0.0,0.0,3.7122881677939055
2024-05-06,11.208632546829286,34.80375394201907,20.281925605076182,17.318287168965384,0.0,0.0,12.675253619058473,0.0,0.0,3.712147118051598
2024-05-08,11.190006075334145,34.857229647630625,20.268833535844472,17.30710814094775,0.0,0.0,12.66707168894289,0.0,0.0,3.7097509113001212
2024-05-09,11.231388635673047,34.86782133090246,20.274992403524763,17.243998784563964,0.0,0.0,12.670920692798541,0.0,0.0,3.7108781525372225
2024-05-10,11.372772089495639,34.8122866894198,20.24270003792188,17.21653394008343,0.0,0.0,12.650739476678044,0.0,0.0,3.7049677664012135
2024-05-13,11.033224848896678,32.83144379671686,19.090876578090914,16.23690139837631,0.0,0.0,11.923750938807624,5.389649869461035,0.0,3.4941525696505846
2024-05-14,11.192031701831423,32.772839241726466,19.056799114633538,16.20791831780372,0.0,0.0,11.902466888008282,5.380029274213702,0.0,3.4879154617828707
2024-05-16,11.035121464700435,33.61829450737337,19.01403433782147,15.790411056493554,0.0,0.0,11.875756928118545,5.186293367528674,0.0,3.4800883379639527
2024-05-17,11.30939659471397,33.344019377359835,19.01403433782147,15.790411056493554,0.0,0.0,11.875756928118545,5.186293367528674,0.0,3.4800883379639527
2024-05-20,12.092642664010246,32.84118400455387,18.955457520990464,15.771310658887149,0.0,0.0,11.86139177458375,5.002134623594706,0.0,3.4758787533798206
2024-05-21,11.540300219906301,28.498581763712274,16.980590878669087,14.105873729164674,0.0,10.654300921056825,10.625617490518533,4.480989259648787,0.0,3.113745737323517
2024-05-22,11.038339613613255,26.858663795681558,15.933967342544411,13.236437585980024,0.0,9.99760751241103,9.97069202703511,4.204796937615886,5.8376697170883425,2.921825468030385
2024-05-23,10.987532514126826,26.911232696504918,15.929679791909587,13.247824917032919,0.0,9.994917331898227,9.968009089006488,4.203665500642808,5.836098902741651,2.9210392561365746
2024-05-24,10.945675247406344,26.911232696504918,15.929679791909587,13.74114270338147,0.0,9.994917331898227,9.968009089006488,4.203665500642808,5.3846383831135824,2.9210392561365746
2024-05-27,11.046737345079887,26.880692847543674,15.91160220994475,13.725548753173062,0.0,9.983574734955951,9.956697028520232,4.198895027624309,5.378527698969688,2.9177243541884423
2024-05-28,11.049723756906078,26.880692847543674,15.91160220994475,13.725548753173062,0.0,9.983574734955951,9.956697028520232,4.198895027624309,5.375541287143497,2.9177243541884423
2024-05-29,11.27967746752277,26.880692847543674,15.91160220994475,13.725548753173062,0.0,9.983574734955951,9.956697028520232,4.198895027624309,5.145587576526803,2.9177243541884423
2024-05-31,12.96256627215766,23.713382959353076,13.929202591977722,12.242274942430246,10.461629090130135,8.951427194344776,9.047823060033203,3.3497563326728432,2.7258608686338563,2.616076688266481
2024-06-03,13.053687693457148,23.895292987512008,13.891557263315187,12.199807877041307,10.331945778631656,8.984416693350411,9.016437186466005,3.3247945351691746,2.7164051659728896,2.5856548190842137
2024-06-04,14.554549785612197,23.937324651950664,13.567307183314806,11.306971573765285,10.24826637022921,8.911651050764915,8.916944576782596,3.2978667090148748,2.694404742999312,2.5647133555661425
2024-06-05,14.582892789173188,23.905688306195813,13.549376189469232,11.556354408965955,10.234721928526115,8.899873123281878,8.743920490589977,3.2750052865299217,2.690843730175513,2.5613237470924086
2024-06-06,14.612234112828643,23.89747654908178,13.5447218919276,11.55238472717664,10.231206235962478,8.896815959836173,8.740916897872902,3.273880301228696,2.689919408112036,2.560443915973048
2024-06-07,14.799936571700407,23.708969818700776,13.547227654738622,11.543950525926318,10.23309900100428,8.89846186373487,8.74253396056874,3.274485966488715,2.690417041069824,2.5609175960674455
2024-06-11,14.974491818878697,23.523036663054107,13.549734344849462,11.546086542782374,10.234992466495731,8.900108376728081,8.74415162168592,3.275091855885385,2.6909148581850864,2.561391451455156
2024-06-12,14.98587234941509,23.251208112176187,13.536137737991497,11.53450051493306,10.224722068182418,9.107713433151126,8.841004515566823,3.271805434524281,2.6882146346615965,2.5588211993979244
2024-06-13,14.873476294984004,23.281948227081624,13.5540336867712,11.549750125598244,10.2382400380761,9.119754620693302,8.852693090774478,3.2761310452418098,2.6917686876966602,2.5622041830825775
2024-06-14,14.875442957634737,23.203046490717725,13.555825884593009,11.551277304701962,10.239593801237637,9.123605014015974,8.919976728195907,3.2765642354683453,2.6921246099328293,2.562542973501878
2024-06-17,15.14205597587429,23.210412147505423,13.560129093698748,11.049679911115815,10.2428442939527,9.285223004073858,8.975715570604729,3.2776043595576954,2.692979207449341,2.563356436167399
2024-06-18,15.23670986511505,23.128801904258133,13.557259984131182,11.047341973023011,10.240677069558318,9.283258397249405,8.973816450674425,3.2769108701401746,2.6924094154985454,2.562814070351759
2024-06-19,15.413444535353268,23.080577476312385,13.52899258359946,11.024307846604556,10.219324870015043,9.263902451898968,8.955105703502337,3.270078386866901,2.686795639895484,2.5574705059515956
2024-06-20,15.450802364864865,23.04423564189189,13.529349662162163,11.024598817567567,10.219594594594595,9.26414695945946,8.952702702702704,3.2701646959459456,2.686866554054054,2.5575380067567566
2024-06-21,15.53952668018006,22.984178798009847,13.494090083449601,10.98270460947166,10.19296074973017,9.384789533261378,8.929370574143785,3.2616421407323557,2.6798641640561245,2.5508726669650144
2024-06-24,15.601568049672446,22.94982767239338,13.486279565366097,10.976347707121997,10.187060959246494,9.379357520587229,8.924202162645688,3.267647136204583,2.6783130311242074,2.5493961956378755
2024-06-25,15.738524266736814,22.81993949756675,13.484150993029068,10.974615283440748,10.18808365119032,9.377877153755097,8.922793634091807,3.2671313955017753,2.6778903064579773,2.548993818229646
2024-06-26,15.836985330779122,22.869813944944497,13.451596819481985,10.948119768021623,10.16348702338153,9.355236570708794,8.90125173852573,3.259243708504999,2.6714251974702807,2.542839898181436
2024-06-28,15.493251886078262,23.272508940924634,13.381366329913593,11.152008771242853,10.110423682355705,9.306393087425274,8.854778500013053,3.242227269167515,2.6574777455817475,2.529563787297361
2024-07-02,15.561417713584245,22.93728941938517,13.388356361166975,11.419019510538824,10.115705069605871,9.311254472797554,8.833285449369239,3.2439209131036644,2.6588659336067075,2.530885156841748
2024-07-03,15.72363255692227,22.645904213556662,13.415336299398065,11.442030881968071,10.13870714472651,9.330018319811566,8.851086103114367,3.2530751112274277,2.6642240251243132,2.535985344150746
2024-07-05,15.484105547475588,23.044359027633494,13.31290255557864,11.614377726989405,10.061292333264078,9.258778308747143,8.783503012674009,3.280178682734261,2.643881155204654,2.5166216496987324
2024-07-08,15.48249714345071,23.039368442920953,13.311519684221459,11.613171289082787,10.060247221356601,9.25781655759842,8.782590630518333,3.2928222706969983,2.6436065233198294,2.5163602368339046
2024-07-09,15.466915965513659,23.054949620858004,13.311519684221459,11.613171289082787,10.060247221356601,9.413628336968943,8.57484159135764,3.3447595304871713,2.6436065233198294,2.5163602368339046
2024-07-10,15.462660231459857,23.02921791478541,13.301157299289013,11.681976231252271,10.05241579739478,9.406300275053194,8.568166485027765,3.3421557942809694,2.641548601380456,2.5144013700762886
2024-07-11,15.464612671490444,23.01667574366555,13.29391322389066,11.675613994138851,10.046941051375814,9.401177416426775,8.558313234264373,3.389610726419254,2.6401099613579193,2.513031976970357
2024-07-12,15.423117819445526,23.01667574366555,13.29391322389066,11.675613994138851,10.046941051375814,9.401177416426775,8.558313234264373,3.431105578464172,2.6401099613579193,2.513031976970357
2024-07-15,15.40117772186049,23.022646501854783,13.297361799268465,11.678642766349322,10.044359127344418,9.403616176813925,8.560533347168539,3.4371838439388833,2.6407948325507795,2.5136838828503985
2024-07-16,15.423117819445526,23.01667574366555,13.29391322389066,11.675613994138851,10.0417541948702,9.401177416426775,8.558313234264373,3.4362924349697863,2.6401099613579193,2.513031976970357
2024-07-19,15.365043098971856,23.042372001246235,13.308754803198672,11.922317997715236,10.052965001557794,9.411673070931561,8.271887007996677,3.466092013708589,2.64305743067816,2.515837573995223
2024-07-23,15.33136278780336,23.011304708566687,13.262289981331673,11.906243517942336,10.039410910599461,9.580481227961004,8.255548641360713,3.461418792781581,2.639493880937565,2.5124455507156194
2024-07-24,15.36387441341941,23.00951492053615,13.261258458427317,11.905317466490368,10.038630058852506,9.579736071141532,8.228980322003578,3.4611495683285374,2.639288584687978,2.5122501361126237
2024-07-25,15.337948199424439,23.00951492053615,13.261258458427317,11.905317466490368,10.038630058852506,9.579736071141532,8.254906535998547,3.4611495683285374,2.639288584687978,2.5122501361126237
2024-07-29,15.333558038839481,23.010708081619953,13.26194612253364,11.905934818118178,10.039150613186756,9.580232829474449,8.255334595141175,3.4613290466436775,2.6394254453058155,2.5123804091368713
2024-08-01,15.335943780307549,22.998729351969505,13.264009542826024,11.907787257215466,10.040712600160775,9.581723413634831,8.256619038975185,3.461867593288904,2.6398361123356584,2.5127713092861033
2024-08-02,15.469870782297951,22.966569127586293,13.242872310122486,11.89113602817412,10.026672191003962,9.568324831032966,8.232125747727686,3.4570266980863353,2.636144703110029,2.5092575808581716
2024-08-06,15.614746686645825,22.913168160797788,13.212080502234738,11.915157465058,10.003358565634123,9.546076936988142,8.212984731443925,3.4489885550417236,2.630015242720955,2.5034231534347793
2024-08-07,15.610386255005812,22.9143521508849,13.21276320888774,11.915773155923008,10.003875468285752,9.54657021056711,8.213409120268699,3.4491667743185634,2.6301511432631446,2.503552512595272
2024-08-09,15.648894399669352,22.910208720810086,13.073465592064476,11.91361851622236,10.002066542674108,9.544843976028105,8.211923951229592,3.562202934490597,2.6296755528001654,2.5030998140111596
2024-08-13,15.83369848184138,22.860014949609507,13.044823053328866,11.887517076062583,9.980153104621492,9.523932262803825,8.193932520555713,3.554398535969276,2.6239142201716628,2.4976157950356987
2024-08-14,15.859473670644638,22.860014949609507,13.044823053328866,11.887517076062583,9.980153104621492,9.523932262803825,8.168157331752456,3.554398535969276,2.6239142201716628,2.4976157950356987
2024-08-15,15.89158271713086,22.853167753072423,13.039445546595212,11.882616649060882,9.97603895601989,9.520006183495221,8.16479014763095,3.552933295545307,2.622832556102337,2.4965861953469197
2024-08-16,15.88900626078891,22.853167753072423,13.039445546595212,11.885193105402829,9.97603895601989,9.520006183495221,8.16479014763095,3.552933295545307,2.622832556102337,2.4965861953469197
2024-08-20,15.881231973629994,22.841985990935314,13.033065512978986,11.879377832715287,9.971157807993407,9.515348166460651,8.160795220436754,3.6001236093943136,2.6215492377420686,2.4953646477132265
2024-08-21,15.361624281775784,22.854345417536265,13.040117492463477,12.140887892607765,9.963670093530185,9.520496766380665,8.165210893818763,3.8339645976656103,2.622967715338435,2.4967148488830486
2024-08-23,15.37470695829147,22.85081278821135,13.038101862585979,12.139011257953989,9.962129994589999,9.519025169384548,8.163948785326017,3.833371976195996,2.622562279413659,2.4963289280469896
2024-08-26,15.370346515522348,22.85199020997037,13.038773669972947,12.13963673837434,9.962643307999484,9.519515651165786,8.164369444802269,3.8335694963287392,2.622697410794796,2.4964575550689165
2024-08-27,15.481397622600731,22.82200380795554,13.021664179488498,12.123707096176608,9.949570318530334,9.507024134204704,8.153656151906551,3.828539083003139,2.6192559049040294,2.493181701229867
2024-08-28,15.393515542642636,22.952716427120563,13.012624379708432,12.115290669272106,9.942663204175558,9.500424240865964,8.147995783302909,3.8258812639806647,2.6174375851695677,2.4914509037616024
2024-08-29,15.15930773780441,22.868825057217066,13.014632139275337,12.117159976341709,9.944197289582638,9.501890091804459,8.14925296371538,4.135057988530871,2.6178414380127033,2.4918353177154318
2024-09-04,15.23371214069008,22.864709209646733,13.012289813338818,12.117550264822338,9.942407569290893,9.412762894019643,8.173497197511184,4.134313775903738,2.617370288476372,2.491386846300201
2024-09-09,15.296868175628806,22.847673612003184,13.002594866788275,12.108521953600698,9.934999871541248,9.40574981373481,8.16740744546926,4.131233460935693,2.6154201885774477,2.4895306117205767
2024-09-16,15.273353201109854,22.847086630356593,13.002260815949029,12.108210872469428,9.934744630562122,9.405508169766724,8.141506525536943,4.182509505703422,2.6153529955811323,2.489466652964752
2024-09-23,15.403755386825363,22.811922840139545,12.982249127847323,12.089575210342705,9.919454135029754,9.391032218345988,8.128975990149804,4.17607223476298,2.6113277241945414,2.4856351323619945
2024-09-25,15.403755386825363,22.734968192078803,12.982249127847323,12.089575210342705,9.919454135029754,9.391032218345988,8.128975990149804,4.253026882823723,2.6113277241945414,2.4856351323619945
2024-09-26,15.198542991996716,22.863225938846707,12.982249127847323,12.166529858403448,9.919454135029754,9.391032218345988,8.128975990149804,4.253026882823723,2.6113277241945414,2.4856351323619945
2024-09-27,15.156575127803324,22.81449893390192,13.001258766408919,12.184345056130706,9.933978986307704,9.404783312353892,8.140879081357411,4.259254502016596,2.615151437305726,2.4892747964138002
2024-10-02,15.167485025321989,22.81035502198,13.010617239517725,12.193115504254608,9.94112959202036,9.411552996220983,8.100465307591454,4.2623203681328565,2.6118923365639217,2.491066608396103
2024-10-03,15.098366979555097,22.81856757104282,13.015301530153014,12.197505464832197,9.944708756589945,9.427799922849427,8.12909862414813,4.263854956924264,2.612832711842613,2.491963482062492
2024-10-04,15.165010554497247,22.6947433455182,13.028368429181898,12.209751325747826,9.954692889872831,9.437265098079596,8.132111414302631,4.268135715388972,2.615455902795655,2.494465324615147
2024-10-07,15.167584822118108,22.6947433455182,13.028368429181898,12.209751325747826,9.954692889872831,9.437265098079596,8.129537146681768,4.268135715388972,2.615455902795655,2.494465324615147
2024-10-08,14.804030200736982,22.202180019068724,13.054345865436648,13.069806993583633,9.964697090731054,9.320483417940062,8.248511866415853,4.220887984126575,2.6180843662225888,2.4969721957378823
2024-10-09,14.313970435144702,22.42348532167395,13.19227566104518,13.210493441599,10.064022485946284,9.046429315011451,8.356756194045388,4.1926920674578385,2.678013741411618,2.5218613366645846
2024-10-10,14.382921254934553,22.475586952004985,13.164865987949304,13.172657386245584,10.043112403906088,9.027633492624144,8.380947434032828,4.183980885102846,2.651672553500935,2.5166216496987324
2024-10-14,14.132100464922988,22.47733825095452,13.150307784213396,13.433417313836005,10.043894963767174,9.028336926313603,8.381600477909664,4.184306901119451,2.651879171969559,2.5168177449936366
2024-10-15,14.204825848679256,22.47733825095452,13.150307784213396,13.360691930079739,10.043894963767174,9.028336926313603,8.381600477909664,4.184306901119451,2.651879171969559,2.5168177449936366
2024-10-16,14.204825848679256,22.373444845588423,13.150307784213396,13.360691930079739,10.043894963767174,9.132230331679697,8.381600477909664,4.184306901119451,2.651879171969559,2.5168177449936366
2024-10-17,14.329023398025548,22.40043531210323,13.118959396781799,13.328842017982536,10.019951804731427,9.110460446194905,8.361619982898453,4.174332132770191,2.645557484517918,2.5108180239939886
2024-10-18,14.250601536829578,22.36682103955913,13.099272981294144,13.515821065431682,10.00491578484386,9.096789216320406,8.349072469017619,4.168068096556364,2.6415875397790485,2.5070502703681665
2024-10-22,14.248382923673997,22.36739974126779,13.09961190168176,13.516170763260027,10.005174644243208,9.097024579560156,8.349288486416558,4.1681759379042695,2.6416558861578268,2.5071151358344115
2024-10-23,14.211779318911086,22.370872580478213,13.124935306904048,13.51826933029707,10.006728081979091,9.09843701480178,8.350584825587413,4.168823103198427,2.6420660387123487,2.5075043991305246
2024-10-24,14.203266130075832,22.373767437045473,13.124045653355418,13.520018634022621,10.008022981961231,9.099614379254122,8.35166541577163,4.169362561142886,2.642407929811848,2.507828877558943
2024-10-28,14.21176592385537,22.37492558946088,13.124725004529337,13.520718482283822,10.008541035794705,9.100085410357947,8.339156766829722,4.169578383414861,2.6425447110282887,2.5079586924450656
2024-10-31,14.272412187677824,22.360457296570278,13.111065128549997,13.51197558326005,10.002069215250115,9.09420102426155,8.333764419843774,4.166882209921887,2.640835962961047,2.5063369717034814
2024-11-05,14.287930900721507,22.3564095270113,13.108691716879154,13.509529597351886,10.000258605084177,9.092554759626575,8.332255812149267,4.1661279060746335,2.6403579094364993,2.5058832656650027
2024-11-07,14.259178039782256,22.40654265885813,13.07757797786435,13.477464461701194,9.976522793529579,9.070973401099042,8.312479038208508,4.285235159051624,2.634090967725291,2.4999355021800262
2024-11-08,14.524520914898002,22.233669894910367,13.056356892643725,13.455594477642697,9.960333814135586,9.056253863589532,8.309293220688234,4.2782814753760565,2.629816608283536,2.4958788378322687
2024-11-11,14.853314853314853,22.15548882215549,13.007879674546341,13.382613382613382,9.925309925309925,9.024409024409024,8.280074946741614,4.26323759657093,2.620569287235954,2.4871024871024874
2024-11-12,14.827648160981493,22.18115551448885,13.007879674546341,13.382613382613382,9.925309925309925,9.024409024409024,8.280074946741614,4.26323759657093,2.620569287235954,2.4871024871024874
2024-11-14,14.789148122481455,22.219655552988886,13.007879674546341,13.382613382613382,9.925309925309925,9.024409024409024,8.280074946741614,4.26323759657093,2.620569287235954,2.4871024871024874
2024-11-20,14.794675148126299,22.268961448688025,12.98638007540975,13.373688665452587,9.918690845666504,9.018390745633159,8.274553056146921,4.260394490471183,2.618821658501552,2.4854438659040192
2024-11-21,14.772814736896118,22.274674808220233,12.989711881365935,13.377119839905586,9.921235600482335,9.020704518049104,8.276675988403417,4.261487543936168,2.6194935474767167,2.4860815352643866
2024-11-25,14.597229348383786,21.998460749102104,12.988712160082095,13.376090302719343,9.920472036942021,9.020010261672653,8.27603899435608,4.717804002052334,2.619291944586968,2.4858902001026166
2024-12-03,14.597229348383786,21.9856336582863,12.988712160082095,13.388917393535147,9.920472036942021,9.020010261672653,8.27603899435608,4.717804002052334,2.619291944586968,2.4858902001026166
2024-12-04,14.557774241568708,21.995790770494327,12.994712797084338,13.39510292079462,9.925055181972178,9.024177403624044,8.279862430060058,4.7199835737385145,2.620502027616652,2.4870386530465582
2024-12-05,14.612563162079667,21.98168620309334,12.98638007540975,13.386513453202351,9.918690845666504,9.018390745633159,8.274553056146921,4.716956934362736,2.618821658501552,2.4854438659040192
2024-12-06,14.612563162079667,21.904737476594764,12.98638007540975,13.386513453202351,9.918690845666504,9.018390745633159,8.274553056146921,4.793905660861313,2.618821658501552,2.4854438659040192
2024-12-09,14.727986251827533,21.789314386846897,12.98638007540975,13.386513453202351,9.918690845666504,9.018390745633159,8.274553056146921,4.793905660861313,2.618821658501552,2.4854438659040192
2024-12-10,14.742323576943797,21.78128927994254,12.987712592668599,13.37506092399251,9.91970859092425,9.01931611215145,8.275402098350563,4.794397557909858,2.619090372726573,2.4856988943898624
2024-12-12,14.714483607818993,21.781848032425223,12.98804576471192,13.375404032630446,9.919963059873787,9.019547483453902,8.301267251551998,4.794520547945205,2.619157559899441,2.4857626596890876
2024-12-13,14.58740108930223,21.814304799095673,13.007399034015005,13.395334497996094,9.934744630562122,9.032987359983558,8.313636830747097,4.8016647826533765,2.6230603226800944,2.489466652964752
2024-12-16,14.629258517034069,21.815425723241354,13.008067416885053,13.349776476028982,9.935255125635887,9.033451518421458,8.314064025486871,4.801911515338369,2.623195108165048,2.4895945737629104
2024-12-17,14.627065080547776,21.81598622851417,13.00840163407929,13.350119472778191,9.93551039284705,9.033683615528892,8.314277639320675,4.802034891189846,2.623262506102104,2.489658539092007
2024-12-18,14.611707868633397,21.819910572030633,13.010741635401141,13.352520943619265,9.937297630672767,9.03530862928509,8.315773243562727,4.802898699696767,2.623734388651899,2.4901063884463173
2024-12-30,14.530068419157363,21.840115232265035,13.022789238129533,13.364885024949844,9.949071454292916,9.043675086166985,8.323473429703174,4.8073460568959305,2.626163897319821,2.492412161119399
2025-01-02,14.530442163747203,21.8406770069707,13.023124212259177,13.365228798518405,9.946755150860406,9.043907708928158,8.323687527329783,4.807469712169149,2.6262314478997864,2.4924762713172313
2025-01-03,14.592926045016078,21.77491961414791,13.02379421221865,13.365916398713825,9.94726688102894,9.044372990353699,8.324115755627009,4.807717041800643,2.6263665594855308,2.492604501607717
2025-01-13,14.618649517684887,21.77491961414791,13.02379421221865,13.365916398713825,9.94726688102894,9.044372990353699,8.298392282958199,4.807717041800643,2.6263665594855308,2.492604501607717
2025-01-14,14.607666580910728,21.777720607152045,13.025469513763829,13.367635708772832,9.94854643684075,9.045536403395934,8.299459737586828,4.8083354772317985,2.6267043992796504,2.492925135065603
2025-01-15,14.609169968610097,21.779961920444606,13.02681006535275,13.369011475325475,9.949570318530334,9.046467349354192,8.290022127309216,4.808830340143055,2.626974733700407,2.493181701229867
2025-01-16,14.527801385562336,21.800715959720826,13.039223260964745,13.381750753302942,9.95905122460017,9.055087692188827,8.297921656493857,4.813412655489454,2.629477967498519,2.4955574441783206
2025-01-21,14.42642394863729,21.826573498697883,13.054688910089471,13.397622669726427,9.970863522677462,9.06582781115437,8.307763710904261,4.819121780161411,2.6325967563107544,2.498517391640667
2025-01-22,14.448482973732373,21.820947078081097,13.051323692418734,13.39416905111747,9.968293248781997,9.063490835975562,8.30562214832573,4.817879514345372,2.6319181295594567,2.4978733276622074
2025-01-23,14.503580813024886,21.806893709104024,13.04291823380906,13.385542789427586,9.961873357720645,9.057653665825132,8.300273069194704,4.814776650007729,2.6302230923798238,2.4962646195064147
2025-01-24,14.521197135939834,21.80240045330449,13.04023077319322,13.382784731880697,9.959820738680266,9.055787358986246,8.298562818729717,4.8137845773450785,2.6296811415031165,2.4957502704373358
2025-02-05,14.47934650965032,21.813074960702966,13.046615301363158,13.389336975287963,9.964697090731054,9.060221094132501,8.302625814930296,4.816141417785451,2.6309686396784087,2.4969721957378823
2025-02-06,14.421389491070508,21.768865489831732,13.066480850624549,13.409724372870857,9.979869928770517,9.0791782801693,8.315267884794055,4.823474759987612,2.634974708372045,2.5007742335088263
2025-02-07,14.484679665738161,21.672856700711854,13.058392654492934,13.401423707830393,9.973692355307955,9.07097905705148,8.38491695037656,4.82048901268957,2.6333436500567418,2.4992262457443513
2025-02-10,14.466933092690473,21.735206909887843,13.082377207683383,13.396931803532294,9.9703493618667,9.067938636070647,8.382106484465645,4.767306948562588,2.632461002965064,2.4983885522753644
2025-02-12,14.502203551454858,21.72624416896472,13.076982551996084,13.39140743795263,9.966237983557125,9.064199376304733,8.378650034792917,4.765341099456199,2.6313754800134017,2.4973583155073324
2025-02-14,14.967652138051912,21.651158594736707,13.078330798773102,13.341237724566332,9.967265510219862,9.052246307704204,8.304765832409721,4.508080521689822,2.6316467768126404,2.4976157950356987
2025-02-17,14.967652138051912,21.651158594736707,13.078330798773102,13.289687346959816,9.967265510219862,9.052246307704204,8.356316210016239,4.508080521689822,2.6316467768126404,2.4976157950356987
2025-02-18,15.038156130762093,21.707744663297927,13.081365370733216,13.292770960090749,9.969578220068062,9.054346705166546,8.213880581623183,4.511704650922966,2.6322573991956277,2.498195318139631
2025-02-19,15.213185792772578,21.550723516211406,13.087776316128865,13.29928551162011,9.974464133715081,9.058784080063969,8.166318450308236,4.516495137867884,2.6335474219092574,2.4994196394026154
2025-02-20,15.36320766871956,21.529620944674928,13.059499574818975,13.234725693818126,9.964697090731054,9.049913675367845,8.158321952225114,4.512072564228103,2.6309686396784087,2.4969721957378823
2025-02-21,15.35408720750438,21.53128543449129,13.060509225853004,13.235748891866816,9.965467477579631,9.050613338831049,8.158952685290176,4.514998453767652,2.631172044119163,2.4971652406968357
2025-02-24,15.340996958606112,21.53461518634981,13.062528996340017,13.237795762668178,9.967008608691168,9.052012990360328,8.160214444043508,4.515696685396155,2.631578947368421,2.497551420176298
2025-02-26,15.410596880237204,21.541833182931548,13.06690730952688,13.242232821967256,9.9703493618667,9.05504705427356,8.162949593915174,4.419234240041253,2.632461002965064,2.4983885522753644
