date,EMPEROR SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,KGI ASIA LTD,BRIGHT SMART SECURITIES INTERNATIONAL,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,VALUABLE CAPITAL LTD,HANG SENG SECURITIES LTD
2024-04-11,0.0,38.74038475420269,31.8957184982554,18.876663784326006,0.0,5.932150879856492,0.0,0.0,4.555082083359411
2024-04-12,0.0,38.75693150239803,31.86078016315393,18.872838620231136,0.0,5.934078942663666,0.0,0.0,4.575370771553241
2024-04-15,0.0,38.74387311678954,31.8500453000719,18.858056530364014,0.0,5.974195862391977,0.0,0.0,4.573829190382579
2024-04-16,37.499557808720525,24.21509202002171,19.906419150667762,11.786368720158965,0.0,3.7338988313681076,0.0,0.0,2.8586634690629293
2024-04-23,37.52259150760142,24.216366908482755,19.907467193931645,11.786989254884437,0.0,3.707771161670871,0.0,0.0,2.858813973428872
2024-04-26,37.52456712006605,24.21764193119282,19.908515347557167,11.787609854953807,0.0,3.7027012525868463,0.0,0.0,2.8589644936433096
2024-04-30,37.52654294057869,24.218917088173104,19.909563611561758,11.78296511516614,0.0,3.7028962148115565,0.0,0.0,2.8591150297087458
2024-05-09,37.536425165012474,24.23582847147224,19.914806587881202,11.81240199537358,0.0,3.7038713339827445,0.0,0.0,2.7966664462777637
2024-05-10,37.53247165073332,24.23327583910227,19.91270906602435,11.79535914595411,0.0,3.7298124100788375,0.0,0.0,2.796371888107113
2024-05-14,37.534448303766695,24.20821951594713,19.88742519959688,11.843378980065907,0.0,3.730008841187423,0.0,0.0,2.796519159435964
2024-05-16,37.52456712006605,24.18605116330726,19.871659451690675,11.866586774667711,0.0,3.7553525323961154,0.0,0.0,2.795782957872187
2024-05-17,37.52456712006605,24.18605116330726,19.892719963614386,11.845526262744002,0.0,3.7553525323961154,0.0,0.0,2.795782957872187
2024-05-20,37.51469113756584,24.17968570631814,19.88748445607039,11.842408672880744,0.0,3.7806828833389456,0.0,0.0,2.7950471438259386
2024-05-21,37.52259150760142,24.237426311601936,19.90220234315185,11.902815972039935,0.0,3.6393281015335317,0.0,0.0,2.795635764071328
2024-05-22,37.51864090668473,24.261195933974278,19.900106921282998,11.912091365929188,0.0,3.612623449166886,0.0,0.0,2.7953414229619185
2024-05-23,37.52061610315193,24.262473182492368,19.90115457705991,11.907453913139532,0.0,3.6128136383875415,0.0,0.0,2.795488585768721
2024-05-24,37.51469113756584,24.26390558259161,19.898011940604572,11.916101064620035,0.0,3.612243130791996,0.0,0.0,2.7950471438259386
2024-05-27,37.51864090668473,24.266460230439364,19.900106921282998,11.9068270694641,0.0,3.612623449166886,0.0,0.0,2.7953414229619185
2024-05-28,37.51666591816698,24.18095852965285,19.89905937580369,12.158873220655192,0.0,3.44924868007281,0.0,0.0,2.795194275648473
2024-05-29,37.550269026444575,24.318529200799162,19.9748387380725,12.001164242745519,0.0,3.3575009031993557,0.0,0.0,2.7976978887388904
2024-05-30,37.55422629121325,24.489709292323276,19.976943802234416,11.823273151803097,0.0,3.3578547360846978,0.0,0.0,2.7979927263412705
2024-06-03,36.55642169905175,23.864671450647474,19.446162363451705,11.457839449874017,0.0,3.2686375372135155,0.0,2.6826166056691543,2.723650894092392
2024-06-04,36.55267191684655,23.862223527240882,19.439038909575583,11.472050439466384,0.0,3.26830225606994,0.0,2.682341435738845,2.72337151506181
2024-06-05,36.56204781510945,23.99146608868911,19.44402509640098,11.32622087530153,0.0,3.269140587930195,0.0,2.683029466437806,2.7240700701309275
2024-06-06,36.565799521326646,24.00418910564254,19.446020287431043,11.30686067442485,0.0,3.269476041106413,0.0,2.683304777557715,2.724349592510797
2024-06-07,36.56204781510945,24.00172623961239,19.44402509640098,11.315960724378249,0.0,3.269140587930195,0.0,2.683029466437806,2.7240700701309275
2024-06-11,36.56017225068409,24.00562480840632,19.44302765441028,11.315380236833327,0.0,3.268972887154263,0.0,2.6828918320622672,2.723930330449453
2024-06-12,36.56017225068409,24.00562480840632,19.43789784211188,11.320510049131727,0.0,3.268972887154263,0.0,2.6828918320622672,2.723930330449453
2024-06-13,36.558296878674724,24.00439342808009,19.436900765585982,11.325058907165504,0.0,3.26880520358292,0.0,2.6827542118067744,2.7237906051040097
2024-06-19,36.56392357198043,23.982436254843243,19.439892302084097,11.337062626092662,0.0,3.269308305913362,0.0,2.6831671149355643,2.72420982415064
2024-06-21,36.56017225068409,23.979975746914327,19.43789784211188,11.346159110623717,0.0,3.268972887154263,0.0,2.6828918320622672,2.723930330449453
2024-07-05,36.56767566317772,23.984897267753528,19.441887171388515,11.3279642746482,0.0,3.269643793511997,0.0,2.683442454306433,2.724489375213606
2024-07-08,36.565799521326646,23.983666698165997,19.440889685561906,11.322252480032255,0.0,3.2797372448446835,0.0,2.683304777557715,2.724349592510797
2024-07-09,36.558296878674724,23.978745682269317,19.436900765585982,11.340447554651966,0.0,3.279064301907228,0.0,2.6827542118067744,2.7237906051040097
2024-07-11,36.55642169905175,24.003162174075896,19.435903791345897,11.288573010128163,0.0,3.309671825636753,0.0,2.6826166056691543,2.723650894092392
2024-07-12,36.56017225068409,24.021014245301515,19.43789784211188,11.264082113849346,0.0,3.310011385541449,0.0,2.6828918320622672,2.723930330449453
2024-07-15,36.558296878674724,24.019782075566553,19.442030314748138,11.26350431721965,0.0,3.309841596880155,0.0,2.6827542118067744,2.7237906051040097
2024-07-19,36.565799521326646,24.02471151311908,19.446020287431043,11.245293451995227,0.0,3.3105208560594948,0.0,2.683304777557715,2.724349592510797
2024-07-23,36.57518215622338,24.030876156025233,19.451010056858756,11.248178948392077,0.0,3.285710730394559,0.0,2.683993302610471,2.725048649495526
2024-07-24,36.57330524405647,24.029642974365437,19.450011898127013,11.252733385662017,0.0,3.2855421190553047,0.0,2.6838555693337356,2.724908809400026
2024-07-25,36.545174659770744,24.011160425617504,19.435051800990383,11.320993895532892,0.0,3.2830150239817906,0.0,2.6817912651971514,2.722812928909536
2024-07-26,36.56392357198043,24.023478964058317,19.44502264073598,11.27549856227005,0.0,3.2846993218690153,0.0,2.6831671149355643,2.72420982415064
2024-07-29,36.57330524405647,24.029642974365437,19.450011898127013,11.252733385662017,0.0,3.2855421190553047,0.0,2.6838555693337356,2.724908809400026
2024-08-02,36.55454671178555,24.017318115286244,19.44003594234653,11.298252062566705,0.0,3.283856956955339,0.0,2.682479013647235,2.723511197412394
2024-08-05,36.56204781510945,24.02224654145895,19.44402509640098,11.280050196146767,0.0,3.2845308143151155,0.0,2.683029466437806,2.7240700701309275
2024-08-06,36.558296878674724,24.019782075566553,19.442030314748138,11.278892964706113,0.0,3.2944529493936914,0.0,2.6827542118067744,2.7237906051040097
2024-08-07,34.39706568656861,22.599795186637177,18.292668174231768,10.621766827552381,5.902086660320576,3.099693480735048,0.0,2.5241567776168625,2.5627672063375795
2024-08-08,34.37881420118436,22.616745927150635,18.065893449172428,10.852494185985135,5.89895494410388,3.1028724898150473,0.0,2.5228174305064432,2.561407372082068
2024-08-09,34.37715593563549,22.62047851616715,18.065022038991117,10.851970714840302,5.8986704074208856,3.1027228224494925,0.0,2.5226957421548146,2.561283822340739
2024-08-12,34.370524472863536,22.582356897010822,18.066359818307674,10.898103130685302,5.897532535129062,3.1021242973438294,0.0,2.522209106118652,2.560789742541117
2024-08-13,34.37368935390202,22.581267897402434,18.06548859574854,10.89757758633687,5.8972481356462945,3.1019747021461104,0.0,2.522087476443709,2.5606662523740145
2024-08-15,33.430901648043786,21.961917977259358,17.56999565133289,10.58461297304758,5.7355007891965135,3.0168949894927284,2.756829964747494,2.4529126770380048,2.490433329841646
2024-08-20,33.4324696581518,21.939496549547986,17.57081973711643,10.603870629634738,5.735769801480616,3.01703649096607,2.7569592683868724,2.453027726040038,2.49055013867545
2024-08-21,33.46228982200444,21.9590655310992,17.586492067905738,10.524133558073045,5.740885833800397,3.0197275432104878,2.7594183441883016,2.455215709442806,2.4927715902755834
2024-08-23,33.459166072467575,21.960096444555635,17.587317701915463,10.524627635149638,5.741155351483176,3.0198693105254337,2.759547890752973,2.455330974589665,2.4928886185604435
2024-08-26,33.44817401961869,21.952882082423525,17.58623305446315,10.54932904861301,5.739269258957723,3.018877218762413,2.758641320153201,2.454524345764076,2.492069651244215
2024-08-27,33.44660431589829,22.017553047319907,17.58540774258104,10.548833974620466,5.738999918326368,2.9577272863890696,2.7585118586901944,2.454409156337141,2.491952699837518
2024-08-28,33.449743870683506,22.019619783702936,17.587058443815366,10.540437402170676,5.739538624871455,2.9580049213551676,2.758770793768453,2.4546395460035746,2.492186613628868
2024-08-30,33.47959906397392,22.039273148086394,17.814146336941143,10.549845151217243,5.744661385622802,2.6600004167216547,2.761233103662673,2.4568304069676383,2.494410986806532
2024-09-02,33.485891160004996,22.04341516970493,17.8174942957757,10.556526325599107,5.7457410270197995,2.637008055781227,2.761752044878762,2.457292139284778,2.494879781950702
2024-09-03,33.4764539026024,22.037202720945697,17.817169960475496,10.605219645216616,5.744121717060821,2.608082086350495,2.760973706180678,2.456599605873587,2.4941766552942153
2024-09-04,33.514234884418784,21.996239497819918,17.837278128928904,10.588973930051644,5.750604439477443,2.5922157962727455,2.764089696234231,2.45937208426421,2.496991542532114
2024-09-10,33.586887313493015,22.043923123465156,17.8335322882395,10.437561621859091,5.763070646228512,2.5978352226130244,2.770081712203058,2.464703530932629,2.502404540966015
2024-09-11,33.586887313493015,22.043923123465156,17.8335322882395,10.442274248113264,5.763070646228512,2.5978352226130244,2.770081712203058,2.459990904678456,2.502404540966015
2024-09-12,42.743006084272224,19.033286624543415,15.214847667298411,9.139003859321523,4.965367354465328,2.2423126351324534,2.3866570700422924,2.119487905005234,2.1560307999191175
2024-09-13,42.723924068113526,19.024789480421013,15.208055211745167,9.179567477919932,4.963150635783798,2.2413115860753963,2.385591580434799,2.1185416893279436,2.1550682701784254
2024-09-16,42.692735674886386,19.01090141586887,15.095564699870625,9.34725489896962,4.959527544107396,2.239675432360217,2.383850102564664,2.116995157432383,2.1534950739398377
2024-09-20,42.687542035819,19.008588709532795,15.093728300461448,9.358282949317761,4.958924209708659,2.2394029722885005,2.383560103415447,2.1167376216108593,2.1532330978455296
2024-09-23,52.6987204576288,15.716097040880797,12.380380787737824,7.769310774546713,4.093871944716653,1.8487536032952587,1.9677634549876921,1.7474864299142145,1.7776155062920458
2024-09-24,52.702249057822456,15.717149359088536,12.381209753102938,7.763135193336465,4.09414606213756,1.8488773921133925,1.9678952124658255,1.7476034380863574,1.777734531846467
2024-09-25,52.70930767600742,15.68577094128811,12.382868016912878,7.777568331188125,4.094694407120227,1.855821714896055,1.9681587803624736,1.7478375014447285,1.7779726307799824
2024-09-26,52.700484698660624,15.683145310108646,12.380795256544383,7.793005385123316,4.094008998838673,1.8555110700844992,1.967829331521279,1.7475449320416936,1.7776750170768951
2024-09-27,52.700484698660624,15.693188671787045,12.380795256544383,7.779614236218782,4.094008998838673,1.8588588573106328,1.967829331521279,1.7475449320416936,1.7776750170768951
2024-09-30,52.702249057822456,15.693714063941783,12.381209753102938,7.776526790563181,4.09414606213756,1.8589210900334288,1.9678952124658255,1.7476034380863574,1.777734531846467
2024-10-02,52.689901024004946,15.710119746851273,12.378308859887447,7.778051880455006,4.093186811727325,1.8584855484598877,1.9674341384686573,1.7471939780208219,1.777318012124629
2024-10-03,52.716368185222294,15.714662449076613,12.384526724977826,7.735075799968981,4.095242899006542,1.8594191018671862,1.9684224188699362,1.7480716275095385,1.7782107935010825
2024-10-04,52.73579434239251,15.71710332423972,12.395790524832021,7.644125353764034,4.09675200964798,1.8768544553154638,1.9691477890842117,1.7487157977236452,1.8157164030004131
2024-10-07,52.71283769418863,15.720307159414922,12.390394459297482,7.670934903808218,4.094968634696738,1.879386005579806,1.9682905907880799,1.7479545566372539,1.8149259955888726
2024-10-08,52.594247751983715,15.424066196661556,12.460735506993451,7.830819399292959,4.1095097361912964,2.0289846710367074,1.9538494861051212,1.7470185538658332,1.8507686978693598
2024-10-09,52.69690041443681,15.318634474924012,12.51682897271059,7.826979731745644,4.101286022305456,1.9158227494005982,1.9579121594749571,1.7506511600649668,1.9149843149369654
2024-10-10,52.76768801154898,15.188091021789269,12.52692630778526,7.861001391904376,4.106795268206172,1.9183962686750964,1.9605422173348295,1.753002804811204,1.917556707944823
2024-10-14,52.73227045675405,15.228236642024914,12.518518262717587,7.855725105259416,4.104038796359018,1.933888589747227,1.9592263057604011,1.7518261932287247,1.9162696481486625
2024-10-15,52.72696192382372,15.246837528766235,12.48370151905557,7.854934273098168,4.103625644698582,1.9571834633007177,1.959029071367268,1.7516498377076293,1.9160767381821
2024-10-16,52.71457950251314,15.219772914289564,12.507608745384372,7.856444480107383,4.102661947573248,1.973498152473598,1.9585690121786423,1.751238479543082,1.915626765936973
2024-10-17,52.74466119148963,15.228458110670173,12.514746239407259,7.800505783113251,4.105003140500277,1.9779811109165002,1.9596866738278367,1.7522378275747357,1.9167199225003335
2024-10-21,52.72696192382372,15.223347971555595,12.510546727296301,7.831444715887531,4.103625644698582,1.9773173694812654,1.959029071367268,1.7516498377076293,1.9160767381821
2024-10-22,52.71811674368596,15.220794187870828,12.508448027970806,7.830130956537028,4.102937243419218,1.9769856657819724,1.958700435610548,1.7513559907309115,1.93253074839273
2024-10-23,52.74466119148963,15.19489033619556,12.514746239407259,7.817289670350558,4.105003140500277,1.9779811109165002,1.9596866738278367,1.7522378275747357,1.9335038097376394
2024-10-24,52.749973289110365,15.196420666260801,12.516006642872194,7.80800563012444,4.105416569592873,1.9781803202490809,1.959884040664257,1.752414301518914,1.9336985396070778
2024-10-28,52.74643177181569,15.195400411969642,12.515166345688666,7.807481417783621,4.105140940945569,1.9847612898307856,1.9597524583563848,1.7522966482734377,1.9335687153362071
2024-10-29,52.639548010731694,15.238400832487677,12.559275273800715,7.817398845172368,4.108588961379553,1.9864283452577156,1.9613985081800498,1.7537684502740423,1.9351927727161846
2024-10-31,52.63777953416005,15.237888883660611,12.558853332790243,7.82049580889291,4.108450929356192,1.9863616092745513,1.9613326130984914,1.7537095307252697,1.935127758041677
2024-11-01,52.64131660613868,15.23891281571589,12.559697243164129,7.814301673346856,4.108727002678175,1.9864950857253014,1.9614644076895238,1.7538273737819996,1.9352577917594478
2024-11-04,52.69088557336256,15.270077258489275,12.605153771101824,7.6736885058032005,4.1125959285952725,1.9917286276151362,1.9633113935022655,1.7554788410554685,1.9370801004749996
2024-11-06,52.689113645696686,15.269563745154663,12.60472987576477,7.6734304493895555,4.11245762720927,1.9950245214996318,1.963245369829726,1.755419806528121,1.9370149589275818
2024-11-08,52.68025579469716,15.266996696458573,12.602610826659493,7.688951966830053,4.1117662597828115,1.9946891271699672,1.9629153180646046,1.755124693439061,1.9366893168982742
2024-11-11,52.68202712662647,15.264147616249026,12.60303457947947,7.689210501757729,4.111904514670757,1.9947561970140046,1.9629813195394454,1.7551837081185173,1.9367544365445708
2024-11-14,52.68379857767908,15.264660878396224,12.60345836079711,7.686106520112731,4.112042778856438,1.994823271368535,1.9630473254529304,1.7552427267667516,1.9368195605702088
2024-11-18,52.59131122109717,15.237863491497853,12.75352793159707,7.672613421785661,4.104824013751499,1.9946779541841757,1.959601160543074,1.752161366569861,1.9334194389736394
2024-11-19,52.593076576593845,15.238374987512074,12.753956034835292,7.6695142281050845,4.104961802170676,1.99474491040962,1.959666939330477,1.7522201821351648,1.9334843389077676
2024-11-22,52.60013918390888,15.22363534293939,12.755668735233339,7.67390134453152,4.105513048363884,1.9950127802684094,1.959930098646525,1.7524554838874373,1.9337439822206208
2024-11-25,52.610736652179845,15.219986741380009,12.758238648484404,7.67880529347915,4.1063401953057195,1.9954147199774501,1.9603249701688437,1.7528085550327792,1.9173442239917948
2024-11-26,52.607203688322336,15.218964675039734,12.740593669161122,7.701793156518523,4.1060644426282265,1.9952807220801567,1.960193328650224,1.7526908488444963,1.9172154687551866
2024-11-27,52.60543738432419,15.21845369334391,12.740165899579035,7.701534566304797,4.10592658017721,1.9985712624503098,1.9601275145207744,1.7526320016783903,1.917151097621381
2024-11-29,52.607203688322336,15.218964675039734,12.740593669161122,7.698435511214223,4.1060644426282265,1.9986383673844568,1.960193328650224,1.7526908488444963,1.9172154687551866
2024-12-04,52.573664182154836,15.222683905361533,12.78280352588107,7.693527405342674,4.103446638144384,1.99736414372021,1.9589436154621733,1.7515734280083155,1.915993155924805
2024-12-05,52.55602898218418,15.234349535545627,12.778515688997885,7.7077186000380795,4.102070186585257,1.9966941520687498,1.9582865115123664,1.7509858838805334,1.9153504591873267
2024-12-06,52.55602898218418,15.251121430985096,12.778515688997885,7.690946704598611,4.102070186585257,1.9966941520687498,1.9582865115123664,1.7509858838805334,1.9153504591873267
2024-12-11,52.56131829979228,15.252656326727612,12.779801737988805,7.681656582981001,4.10248302508329,2.0002498190415503,1.9584835964049596,1.7511621057269424,1.9121885062535575
2024-12-16,52.57190012960068,15.255727045244502,12.762242260340267,7.6832030811518415,4.10330895142166,2.0006525163833224,1.9588778852236204,1.751514655852569,1.9125734747815408
2024-12-17,52.57719264244417,15.25726286820553,12.763527059461243,7.6739093742065165,4.103722039312201,2.000853925864666,1.959075089173655,1.7516909841532167,1.9127660171788
2025-01-06,52.56837237961381,15.25470333503523,12.761385871283466,7.672622011869064,4.103033605693927,2.0005182659211744,1.9587464379786694,1.768172957887562,1.9124451347170977
2025-01-09,52.573664182154836,15.256238951875103,12.76267049797293,7.673394377434533,4.103446638144384,1.9906531344174965,1.9589436154621733,1.7683509512651001,1.912637651273448
2025-01-10,52.57190012960068,15.255727045244502,12.762242260340267,7.6764922970298,4.10330895142166,1.9905863402002617,1.9588778852236204,1.7682916161576703,1.9125734747815408
2025-01-15,52.57013619542431,15.255215172965697,12.761814051444741,7.67959000873735,4.103171273938485,1.9905195504652924,1.9588121593959336,1.7682322850319578,1.9125093025962352
2025-01-17,52.57190012960068,15.255727045244502,12.762242260340267,7.6764922970298,4.10330895142166,1.9905863402002617,1.9588778852236204,1.7682916161576703,1.9125734747815408
2025-01-20,52.57190012960068,15.255727045244502,12.762242260340267,7.666426120846741,4.10330895142166,1.9905863402002617,1.9588778852236204,1.778357792340731,1.9125734747815408
2025-01-21,52.56837237961381,15.258058501938244,12.761385871283466,7.682687512578101,4.103033605693927,1.9870975983091246,1.9587464379786694,1.768172957887562,1.9124451347170977
2025-01-22,52.57190012960068,15.259082437305524,12.758886868279246,7.666426120846741,4.10330895142166,2.0006525163833224,1.9588778852236204,1.7682916161576703,1.9125734747815408
2025-01-23,52.56131829979228,15.256011043405248,12.756318721245337,7.681656582981001,4.10248302508329,2.0002498190415503,1.9584835964049596,1.7712904057927692,1.9121885062535575
2025-01-27,52.52079405153497,15.26100946331168,12.74648372769056,7.715959665640564,4.099320051893926,2.0154682976541194,1.9569736252315593,1.7732768889131463,1.9107142281294773
2025-02-03,52.54545353995308,15.268174790738756,12.702162876892706,7.722936156145191,4.101244758806061,2.016414597458618,1.9578924607007755,1.774109475352364,1.911611343952453
2025-02-04,52.53664392201496,15.279027540312931,12.700033269202708,7.721641351127581,4.100557156036236,2.0160765312509503,1.9575642061443737,1.7771651751567628,1.9112908487534992
2025-02-05,52.53488235289423,15.28186825943432,12.699607433352353,7.724735471630377,4.100419663148899,2.0160089316119674,1.9574985684408595,1.7737525568777228,1.9112267626092665
2025-02-06,52.53312090190141,15.28135587107801,12.699181626057845,7.72782938464659,4.1002821794816064,2.015941336506105,1.9574329351389006,1.773693084426993,1.9111626807625441
2025-02-10,52.52783725757152,15.296581810928542,12.704609534992963,7.673410863617638,4.099869783790724,2.0157385783826745,1.9572360616379298,1.8137456480748888,1.9109704610031173
2025-02-11,52.54192933826338,15.3006855524196,12.714724864840202,7.682176431865019,4.100969690027792,2.016279357371175,1.9577611456686768,1.773990486568568,1.9114831329755837
2025-02-12,52.543691380014565,15.301198674931554,12.715151264790656,7.679080469049156,4.101107219804585,2.0163469751471963,1.9578268009828412,1.7740499789652673,1.911547236314182
2025-02-13,52.543691380014565,15.28443071671827,12.718504856433313,7.699202018905095,4.101107219804585,2.0163469751471963,1.9578268009828412,1.7673427956799541,1.911547236314182
2025-02-14,52.54192933826338,15.283918156516304,12.72143182320152,7.698943827768313,4.100969690027792,2.016279357371175,1.9577611456686768,1.7672835282072503,1.9114831329755837
2025-02-17,52.547215818090805,15.285455940264182,12.722711783674162,7.689657003366353,4.101382307033149,2.0164822243058964,1.9579581248229228,1.767461342551696,1.911675455890829
2025-02-18,52.52959835425193,15.266920428806912,12.718446250071825,7.723958511829267,4.100007239803446,2.0158061598919144,1.9573016817378786,1.776926843646926,1.911034529959902
2025-02-19,52.543691380014565,15.271016350147645,12.695029714934716,7.726030752046347,4.101107219804585,2.0163469751471963,1.9578268009828412,1.7673427956799541,1.9216080112421512
2025-02-20,52.361069827991834,15.19788858765199,12.597435727271378,8.113578102909074,4.086853357051097,2.005996996949808,1.9610479597003707,1.77122600313769,1.904903437336761
2025-02-21,52.36425139614455,15.185637331601423,12.591677628298111,8.147596493845644,4.053732039375204,2.0195132202098,1.961192151624511,1.7713562378339993,1.9050435010667541
2025-02-24,52.32927260993364,15.195533174868784,12.579926566945273,8.225652708371689,4.027644544427378,2.0181642059625533,1.9498622481438785,1.7701729899216436,1.9037709514251637
2025-02-25,52.348505157269756,15.201117980399362,12.541114764717387,8.198605288656172,4.025783645733231,2.018905940687447,1.9505788798896675,1.8109176993836926,1.9044706432632932
2025-02-26,52.36600156300341,15.192829466711103,12.655602051534379,8.271533662010444,3.8466453432365753,2.0195807182645757,1.9512308205591387,1.7914692014725904,1.9051071732077918
2025-02-27,52.22809788248419,15.202822156568589,12.66227594945288,8.21308251672181,3.919852650608763,2.1376014220621387,1.9460923355943496,1.7900849335631477,1.9000901529441234
2025-02-28,52.201995646197,15.198556009482722,12.66261132636888,8.232300611583893,3.91789361085343,2.1698513598675877,1.945119729582645,1.7891902959675923,1.8824814100962564
2025-03-03,52.03728544909028,15.260204130672852,12.725618354206755,7.967191149115964,3.938744815987083,2.471887030355331,1.9389823961322703,1.7702597073287085,1.8898269671107601
2025-03-04,51.83756966176989,15.281042017971561,12.729715294010107,7.992859195255029,3.923628164240355,2.6542969008869424,1.9315407051889024,1.7667741291039294,1.882573931573288
2025-03-05,51.83585463841904,15.273919538726021,12.752453331196334,7.883415696360942,3.9234983527162886,2.753462774304858,1.9314768010083223,1.7634072198311677,1.8825116474370251
2025-03-06,51.865025477565865,15.292445953908334,12.759629826451341,7.867990211759928,3.9257063174568776,2.7086678423636816,1.9325637474756092,1.764399584454436,1.883571038563929
2025-03-07,51.868459499644196,15.296769015526241,12.743921964331436,7.858579545223937,3.925966241404529,2.7253998720265438,1.9326917039648908,1.7645164066688708,1.8836957512093573
2025-03-10,51.871893976490966,15.248120544752148,12.741455048239278,7.8392353627628735,3.926226199773977,2.791795465856654,1.932819677399484,1.7646332443541024,1.8838204803705145
2025-03-11,51.84786218554053,15.207963997880695,12.732242821787972,7.835603514164198,3.924407213806358,2.873232619434497,1.931924219091114,1.763815705336697,1.882947722957937
2025-03-12,51.86203386336407,15.202966710012348,12.739683572621077,7.7851807146668754,3.9256803269550478,2.9072676845840886,1.9325509527585438,1.7643879030837681,1.8802482719541844
2025-03-13,51.87748955070085,15.207497428971047,12.750102760693933,7.734520294431582,3.9268502403425063,2.924690509134429,1.9331268827995236,1.7649137179379004,1.8808086149882313
2025-03-14,51.88436170242431,15.209511948767036,12.755103473642734,7.7123628275882785,3.927370425703838,2.9317013823714673,1.9333829619073286,1.7651475140400927,1.8810577635549206
2025-03-17,51.88092539899113,15.215127626316702,12.75425870260925,7.7085405353982255,3.9271103157972234,2.9348187177462592,1.9332549138733612,1.7650306082468334,1.8809331810210157
2025-03-19,51.94801552394536,15.122066489925192,12.744225672602383,7.691982605156471,3.9321886816854503,2.971771739573813,1.9357549138780386,1.7706288523653178,1.8833655208679783
2025-03-20,51.89983070269252,15.137854268282492,12.722466531918483,7.704724094324135,3.9285413468094506,3.022018588099267,1.9339593880321755,1.7689864905946933,1.8816185892467898
2025-03-21,51.86031713322898,15.132949543228333,12.762433172048018,7.698858157064292,3.9255503796079045,3.039578915654742,1.93248698171439,1.7676396852269343,1.8801860322264017
2025-03-24,51.86203386336407,15.087106341141931,12.759545350141721,7.7123541970911855,3.9256803269550478,3.072782497256112,1.9325509527585438,1.7676981993372083,1.8802482719541844
2025-03-25,51.86375070716062,15.087605785590984,12.756657337038172,7.7059886956393875,3.9258102829057604,3.0795050305026423,1.9326149280381,1.7677567173215918,1.8803105158027422
2025-03-26,51.891235675081134,15.062479794580884,12.700486628534474,7.710072450655321,3.9278907489001496,3.124195082975011,1.9336391088691351,1.7686935322646764,1.8813069781392064
2025-03-27,51.87405415746304,15.031004003916776,12.745947369202115,7.714141723702439,3.926590199332843,3.129782769136833,1.9329988686824469,1.7647968431102161,1.8806840654532884
2025-03-28,51.87233663146057,15.030506334308349,12.745525356764714,7.710575358160944,3.9264601917427684,3.1396120050763807,1.9329348679816412,1.7614274576331503,1.8806217968714838
2025-04-01,51.86375070716062,15.041260103863454,12.700380437797598,7.702678289801707,3.9258102829057604,3.2053004523345154,1.9326149280381,1.76113590564623,1.8670688924520185
2025-04-03,51.86375070716062,15.044570509701135,12.700380437797598,7.702678289801707,3.9258102829057604,3.2019900464968347,1.9326149280381,1.76113590564623,1.8670688924520185
2025-04-07,51.80201585671017,15.03988840467761,12.665424033055448,7.746413025680132,3.9211372828352395,3.270920867733165,1.9303144832778591,1.7590395770877372,1.8648464689426387
