date,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,BOCI SECURITIES LTD,HEAD & SHOULDERS SECURITIES LTD,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,UBS SECURITIES HONG KONG LTD,CMB INTERNATIONAL SECURITIES LTD
2024-03-20,20.352107746796598,11.842742664823078,39.82355060565551,5.697377273358815,13.899777963037184,3.749857330467586,1.4566532525200637,0.6919776653481982,1.5015478096974348,0.9844076882955324
2024-03-21,21.113924869360126,11.842359186002174,38.84510655222467,5.721694071977952,13.968441133304916,4.0338012662480365,1.3940700338591678,0.664186818630163,1.4274399545978997,0.9889761137948951
2024-03-22,21.578211226547836,11.780803740300286,38.66202006490372,5.68896299367926,13.88996384867778,4.02135547614262,1.3680860504032573,0.6575275781202214,1.3696491580690475,0.9834198631559696
2024-03-25,21.7743121748156,11.875413089029612,38.3747671770824,5.71382348401541,13.938467929249049,3.922389407189787,1.3393709250333885,0.7235769741762845,1.351024850951849,0.9868539884566229
2024-03-26,21.945569936436254,12.052087988563157,37.93795283393909,5.700873222265569,13.90401700951612,3.98202307869882,1.3489554624439337,0.7393726197928452,1.404733010855757,0.9844148374884525
2024-03-27,22.038670253321367,12.44119997255694,38.317182816484156,5.7178138893026595,13.941034024797416,3.073006412152785,1.3640068953683069,0.7974660517029911,1.3225840143663967,0.9870356699469788
2024-03-28,21.992758169160933,12.46395282636354,37.772637798455676,5.707481034800033,13.89727140376276,3.696310086823425,1.3588463329668061,0.8069726591199277,1.3198324450075087,0.9839372435393864
2024-04-02,22.680946620239734,12.314562234316309,37.016821301177046,5.688480049898264,13.814138294621669,4.204383348402818,1.3425648958039873,0.6996523430700874,1.2603995554388248,0.9780513570312624
2024-04-03,22.83594194403607,12.689537546528113,36.522791979738614,5.655339734115593,13.768898075983756,4.219630208545043,1.3567421684897414,0.6941686187382633,1.282101408220196,0.9748483156046086
2024-04-05,23.221039560983662,13.07659151725004,36.59134310333027,5.804235259594601,13.724322978623867,3.324713263968172,1.3138756107646274,0.6441900925332312,1.314978636364136,0.9847099765873921
2024-04-08,22.653337409562745,13.381622545383998,36.58469005092946,5.790367898208086,13.688059310049683,3.6724411371470604,1.3054991976632797,0.6471042084364342,1.2947701573082682,0.9821080853109861
2024-04-09,22.564883349319125,13.32937157567535,36.74268281988189,5.768907914956383,13.634611802473234,3.74283960512879,1.299252082211108,0.6486009233790312,1.2905766606213842,0.9782732663537065
2024-04-10,22.393549700704206,13.382141222707544,37.184902991759586,5.775651994496521,13.64035838499882,3.5363920753816065,1.3058373977392168,0.5792967598992336,1.234684311022114,0.9671851612911498
2024-04-11,22.50041120687595,13.408506468666387,36.76116556350005,5.764989786011037,13.619245220126624,4.013475276165412,1.070431968423905,0.6033747905764388,1.2941469385399058,0.9642527811142915
2024-04-12,22.08728254472572,13.554125059618288,37.29806720141355,5.745903657761993,13.559302076202576,3.8844335222369923,1.090013782513402,0.5621358597311449,1.2587275342516493,0.9600087615446842
2024-04-15,22.229368833312176,13.09288944892609,37.40466725923551,5.767565986140901,13.605684047166397,3.938553733422731,1.0994779576203488,0.5663529807473305,1.3321471135357612,0.963292639892754
2024-04-16,22.41240901648807,12.666106410584351,36.62937167645969,5.8062974915152115,13.682764385274679,4.838168440266003,1.1192618359293474,0.587442608160597,1.28942814965214,0.9687499856699122
2024-04-17,22.020712121429312,12.149131650210872,36.62825041529095,5.8641551723494505,13.788972149560522,5.421510652394425,1.1471321547902353,0.6297860097308877,1.3732081704003645,0.9771415038429796
2024-04-18,21.283704724805418,11.621943948595753,38.13313202895304,5.843993027427628,13.73756415025247,5.185027426284786,1.1569219010618474,0.6933844994866682,1.3709323507712943,0.9733959423610861
2024-04-19,21.14279469624076,11.534816079789598,37.602534074049146,5.773000407764309,13.572025506243229,6.16952763627578,1.1472715081442808,0.6913220458043561,1.4050415950059019,0.9616664506826366
2024-04-22,20.46948798467589,10.943580349268709,38.384656059656784,5.701903514249148,13.404216234517849,6.919074036132312,1.1457988900021874,0.7494450752507552,1.3173716147895276,0.9644662414568356
2024-04-23,20.893098689185422,10.291169818578775,34.41119501708427,5.779998500225252,13.58040309594723,10.52800628989501,1.16944592482007,0.7541439863898304,1.6151091429588724,0.9774295349152713
2024-04-24,21.111429828088422,10.499363674169416,34.12559309997501,5.750488053328685,13.512405013186557,10.564730303639188,1.162736072235481,0.7455266130644224,1.5551918693733413,0.9725354729394724
2024-04-25,21.298068341548426,10.233576186901116,35.95589743555027,5.7008346201503475,13.383799577432084,9.250967848868447,1.1592856061308678,0.6924531031076095,1.3618379944203705,0.9632792858904605
2024-04-26,21.3320705904148,9.804240745890466,37.07804301144715,5.718426863089127,13.42045249524263,8.364849697734487,1.15567213792693,0.6705904368635324,1.4897366956605256,0.9659173257303487
2024-04-29,21.554228035632875,9.605190159600063,37.36092604795998,5.725185851164405,13.444874298034337,8.0602314725421,1.1598809145119444,0.6466598276711888,1.4795806017649489,0.9632427911181567
2024-04-30,16.931893333333335,7.321308,29.448976666666667,4.487220888888889,10.54288888888889,6.3476742222222216,0.907084,0.5146382222222222,1.1602231111111112,0.7473333333333334
2024-05-02,21.896325371712503,9.825493173094245,37.99033201230703,5.745952247061429,13.525778045201003,6.749920035747306,1.1431975173647222,0.7124167534803348,1.4518092276915873,0.958775616339839
2024-05-03,21.987777564532703,9.694522427231162,38.05705726357213,5.7337300686923225,13.490313996918038,6.85194666868819,1.1416218384022574,0.7088427383201962,1.3779256885671032,0.9562617450758882
2024-05-06,22.025688682122254,9.711237630877125,38.23271524377618,5.7498825498588015,13.513573868396914,6.522054991116584,1.1920126885574087,0.7274400422070815,1.3674837805781388,0.9579105225095129
2024-05-07,22.13341573816045,9.758735035183529,38.12573092186611,5.778321071373353,13.579668397853272,6.286390097283212,1.2201688270240914,0.7730739233405722,1.3819003505825977,0.9625956373328112
2024-05-08,16.846010222222223,7.561752444444444,29.527303999999997,4.486799555555556,10.54288888888889,5.459123111111111,0.9417506666666667,0.6321937777777777,1.0382413333333333,0.7473333333333334
2024-05-09,21.893702086310718,10.109773481272255,37.28968667617343,5.780192390522535,13.597537375723206,7.020313995148193,1.1678921212088662,0.797019812345386,1.380019780357081,0.963862280938329
2024-05-10,21.439253540943366,10.399618428055657,36.792651720928774,6.0029237886047,13.595024989394172,7.349253071394476,1.2375957324820253,0.8287919011419,1.3826059892281828,0.9722808378267485
2024-05-13,21.572841686977377,10.469133681950362,36.45564450124668,6.045052271257453,13.700244693017765,7.393557107846956,1.2139653322849342,0.8054628061660544,1.361115541767171,0.982982377485245
2024-05-14,21.49784060167489,10.80850738813407,35.45270041281528,5.87549108721259,13.706187114654686,8.020971751881456,1.3179173631985053,0.9355273675415955,1.3656248208922772,1.0192320919946405
2024-05-16,21.32600051411426,10.759404781196059,35.10801164851986,5.943130133244661,13.84899264275878,8.2413389800295,1.3617153447582848,0.9826389071432764,1.393077359629872,1.0356896886054456
2024-05-17,15.89361311111111,8.128196888888889,26.753781555555555,4.527910666666666,10.54288888888889,5.206838222222222,1.0648617777777778,0.7587248888888889,1.0549973333333333,0.7906666666666666
2024-05-20,21.138047017802446,10.593013976168084,35.392895602352034,6.013699625148599,14.007245433187151,7.9851638402488225,1.395876051770883,0.9817625564077056,1.4418189192509803,1.0504769776632987
2024-05-21,22.417263940200186,10.742273117699842,35.457038881584985,6.168919434630666,14.263049633681065,5.811902161522287,1.523884629999663,1.056361566657725,1.4773194993226142,1.0819871347009706
2024-05-22,22.647284797647018,10.326101214602776,33.43500235931677,6.145635437762592,14.166411280298579,7.1842424334573565,1.5577522363076004,1.1253468901536714,2.3608578356689245,1.0513655147847163
2024-05-23,22.695050818023816,10.230944356390527,32.931086323828055,6.129028544874401,14.082287875161123,7.572426690965823,1.5520638505173943,1.1305373381104573,2.6172043177102586,1.0593698844181447
2024-05-24,23.35724882817471,10.627246533489142,32.67132754301028,6.109231851393998,14.075657786524651,7.6429133639421165,1.4801285641026396,1.0643188640765264,1.9427241093460872,1.0292025559398439
2024-05-27,17.46583533333333,7.9315302222222215,23.879993777777777,4.711021777777778,10.544,5.915542222222222,1.1264173333333334,0.8363026666666667,1.1577975555555555,0.7455555555555555
2024-05-28,23.418083365989588,10.965874384908224,32.02161094313017,6.390908469445228,14.297777960534553,7.207207690430279,1.5479249084124687,1.1701957430529712,1.969435142729268,1.010981391367253
2024-05-29,23.33490524339801,10.68671951911655,33.15767928571005,6.330031554689522,14.151574921787926,6.773356899566979,1.5678870104471985,1.1684897670867838,1.828712275549059,1.0006435226479198
2024-05-30,23.40716202859935,10.683594386390523,33.057410796048444,6.310962324918388,14.094333348147117,7.0408511366153945,1.5615450788766843,1.1717836496186038,1.6727907418385475,0.9995665089469535
2024-05-31,17.836946444444443,8.278641333333333,24.050685777777776,4.699466222222222,10.544,5.665685555555556,1.189972888888889,0.8570582222222222,2.3299906666666663,0.7477777777777778
2024-06-03,23.38651274112637,11.055996557843375,31.690458399083077,6.130542605585649,13.773735621551578,7.750639649344518,1.5297990711901657,1.1085529040133946,2.599835561661605,0.9739268886002685
2024-06-04,17.844502000000002,8.613752444444444,24.924292444444447,4.692799555555555,10.544,3.5520826666666663,1.1828617777777777,0.8670582222222223,2.3401620000000003,0.7455555555555555
2024-06-05,23.259742705704582,11.429240594727915,33.66603818213578,6.165851825124834,13.851754453094706,4.809987285450999,1.5682417595679794,1.1244659719221248,3.1452337011504294,0.9794435211206529
2024-06-06,17.769835333333333,8.750419111111112,25.185748444444446,4.693714666666667,10.544,3.8010740000000003,1.1884173333333332,0.8581693333333332,2.3994953333333333,0.7455555555555555
2024-06-07,17.890724222222225,8.803085777777778,25.86203088888889,4.694381333333333,10.544,3.403186,1.1835284444444445,0.8555026666666666,2.4013842222222226,0.7828888888888889
2024-06-11,23.548824961568148,11.15605181205694,34.23729951201552,6.640794925518769,14.019862926232951,4.835459823994934,1.568954681230399,1.1797752473670489,1.7720054244412153,1.0409706855740746
2024-06-12,23.34989361625884,10.908464536704123,34.345030478177684,6.6910230566610895,14.075175533884865,4.997696794851623,1.596206423377578,1.1954056548174619,1.790093390249157,1.0510105150175788
2024-06-13,22.86384175314622,10.821438791374133,33.273477698034384,6.539151653389373,13.745340509756069,4.762616509345169,1.5509795177392471,1.1812979937561947,4.2354742417683955,1.0263813316908141
2024-06-14,22.24258429839164,11.066736324564781,32.92498284467345,6.519008491189789,13.705428119613586,5.316727770226268,1.5877817044192652,1.186822252815709,4.423638653787963,1.0262895403175492
2024-06-17,16.652558888888887,8.433752444444446,25.419055333333336,5.018381333333333,10.544,3.6711637777777777,1.2375284444444445,0.9223915555555555,3.5345168888888887,0.7895555555555555
2024-06-18,16.538593111111112,8.373974666666667,25.645249777777778,5.0226035555555555,10.544,3.136473777777778,1.2464173333333333,0.9197248888888889,3.5494057777777774,0.7895555555555555
2024-06-19,21.421775403490255,11.074628238250007,34.07722390325958,6.670624136065633,14.002466408976389,4.033773908843241,1.675904114729283,1.2261194432281983,4.768952088767492,1.0485323543899239
2024-06-20,21.466523541685675,11.086703826227417,34.196624129329116,6.5532235177158356,14.009521431523655,3.9760874877724497,1.690035228301019,1.2320519024542131,4.740168286571221,1.049060648419397
2024-06-21,20.96488054309413,11.186973963529697,34.798575839067176,6.643948396856064,13.954496330883295,3.7536189328093648,1.6954554227573309,1.2375063098598498,4.719604000992438,1.0449402601506566
2024-06-24,20.97782952582479,11.11327286844364,34.300490131515396,6.619122958391296,13.875329654224522,4.424593123459966,1.6963643258712409,1.2585591911845522,4.694841253440689,1.0395969676439085
2024-06-25,20.688468223703648,11.193260705841315,34.322464317624735,6.557292216096157,13.73236973396014,4.295518999079962,1.7034870364395094,1.2516698447854686,5.226004263396055,1.0294646590730108
2024-06-26,19.72172006007212,11.050889086520076,34.284341787259805,6.524563582239987,13.662622932831802,5.2156389244499195,1.7008819512780236,1.2585582771697394,5.556547397249455,1.0242360009290745
2024-06-27,19.82559614375236,10.892271448651995,34.39708438963816,6.545290908375683,13.699980317394658,4.771038934577177,1.711884840335403,1.2611333129123319,5.868683159324027,1.027036545038206
2024-06-28,19.10267261313512,10.88135524110642,35.09580650812178,6.5037333055962705,13.61299589636801,4.826936871131619,1.698720450111609,1.266036734902392,6.005858809878612,1.0058835696481674
2024-07-02,19.240024115736816,11.13895091576336,34.3177224349869,6.548523127769815,13.70614106354143,4.910860831336615,1.7496295791742684,1.283365424965045,6.092016308597775,1.012766198127977
2024-07-03,18.91274631130219,11.008625598788557,35.12864493051456,6.445778285179586,13.476233325642895,5.071465489505984,1.73164201833542,1.2672345674314427,5.975200475798969,0.9824289975003956
2024-07-04,19.050724752976834,10.92515856943642,34.57123696363232,6.437491593877582,13.47137368864916,5.017015189910766,1.7457813459769365,1.313624175317016,6.483531563654552,0.9840621565684117
2024-07-05,18.635201323156274,10.93426139939936,33.348344994578795,6.43763357732222,13.468597359781926,5.384263684047939,1.7553566621146,1.3494036908243054,7.70307795855952,0.9838593502150597
2024-07-08,18.485412298573603,11.0969015217682,32.638180271603666,6.492815919722044,13.584646973725134,5.654139188365042,1.7679046057962804,1.3925242314580026,7.895138401335622,0.9923365876524051
2024-07-09,18.401913234099194,11.22565401200851,33.067360685434124,6.449872665559295,13.620323844900991,5.6558162249042025,1.7817334434705652,1.4188589430169978,7.382663047222339,0.9958038993837789
2024-07-10,18.00642410816907,11.189714804425952,33.61153471583861,6.413806179742927,13.54416153252085,5.390920260493093,1.782617526194692,1.4103540427782157,7.660231280259899,0.9902355495766908
2024-07-11,17.31884167602636,11.715560594699326,32.46831625265885,6.379196281484307,13.468078074773324,6.406450348766963,1.7584113254024536,1.4086761524725637,8.091796328756558,0.9846729649592956
2024-07-12,17.35424722215332,11.887192348863785,32.394464085955356,6.358284700364303,13.422136801972403,6.298150709996893,1.7589194304074893,1.4259357011925478,8.119354874872817,0.9813141242210897
2024-07-15,17.657925807301243,12.115162433176943,31.759469781038586,6.369018805227948,13.446590878145958,6.434526725925471,1.7828119779617495,1.4459058411089007,8.002651785160625,0.9859359649525753
2024-07-16,17.60479659396558,12.233350548627026,31.767071451861085,6.376175153506409,13.464695349150407,6.330882776563206,1.7775503493138924,1.4984218342964009,7.948441397663301,0.9986145450526953
2024-07-17,17.039283820553003,12.499734459548721,32.020262368833,6.454808315526477,13.487877245853582,5.953776088405928,1.8471290849463116,1.4222598146358938,8.274534961953387,1.0003338397436934
2024-07-18,17.13224904648408,12.449797715182259,31.91202265099429,6.445411968092639,13.475364148584088,5.902103848043764,1.8553555468781342,1.4385485153849549,8.389740759502912,0.9994058008528791
2024-07-19,17.02351715379587,12.575109199208184,31.82141149693457,6.430371367763232,13.433264576090048,5.91237332711506,1.8512577601748132,1.5051162114696852,8.451295438318947,0.9962834691295919
2024-07-22,16.087590635290454,11.831069887811775,36.14265719743484,6.038974660592672,12.610626567411476,6.162434842172512,1.7222079257373364,1.316972213012725,7.152193880123099,0.9352721904131044
2024-07-23,16.096341861665618,11.915870113758457,35.920305225420066,6.041464758057947,12.624160324920473,6.367957663193639,1.7179367532973329,1.2819349510925533,7.097752421612899,0.9362759269810138
2024-07-24,16.731330116114844,12.440826561114566,36.86495148719535,3.9394702148807323,12.957258287402787,5.704895564206004,1.7692736397439637,1.3378795191752826,7.2931343388511305,0.9609802713153432
2024-07-25,16.96228460375019,12.38786660778171,36.51218438211398,3.9014583968533953,12.888520208251952,6.030663503046715,1.7731977642893977,1.3212748742457265,7.266667375633067,0.9558822840338608
2024-07-26,16.91934353918607,12.383447071478713,36.591173214517916,3.9134754017772564,12.899478972296924,6.03479808990492,1.7793271821204,1.2631316182112,7.259129865330561,0.9566950451760428
2024-07-29,16.82904947156302,12.55401877124293,36.89897351670718,3.9366556794724588,13.016576341672948,5.564732057158539,1.734302976094729,1.1909262052050587,7.30938536221961,0.9653796186635286
2024-07-30,16.434805153755942,12.322304273260269,36.422953102422575,3.883522171623107,12.85074088713793,6.94884042268039,1.7105823565329397,1.175211737677356,7.105664258176519,1.145375636732977
2024-07-31,13.541382222222223,10.210641333333333,30.069062444444445,3.1901977777777777,10.544,5.644192444444444,1.416195111111111,0.9813693333333333,5.763881777777778,0.9397777777777777
2024-08-01,16.455518001400517,12.462055949616598,37.22134297039829,3.8980868277266767,12.876485673586705,6.050829905486004,1.7357197655751222,1.139301400446723,7.012989258048011,1.1476702477153553
2024-08-02,16.28010108161789,12.4543361029779,37.64819387165666,3.8831517206038577,12.810205934913766,5.9503827742882205,1.714906113080597,1.1161580380267864,7.000801572015944,1.1417627908183763
2024-08-05,13.513740760445083,10.684238932343252,31.85139988454094,3.25546789219293,10.741767882005366,4.7780174999717016,1.4418523255945577,0.9332175724166034,5.849341770145909,0.9574046613766796
2024-08-06,16.13510807601187,12.904078405064284,38.158417469282966,3.8747831810750837,12.771942847472303,5.2813714486819245,1.7334714584533433,1.0980193881634803,6.904455291509623,1.13835243428512
2024-08-07,16.161562205357114,13.251502153659157,37.93007603857533,3.8938318079928993,12.84990576681607,4.923824822657597,1.7383657357251896,1.157261191753905,6.9483690742958,1.1453012031669438
2024-08-08,16.90131264212959,12.886526756573764,37.689730183475675,3.8499522226099834,12.812031307465446,5.102546731180785,1.6333336349485534,1.0380105356383615,6.944630501252012,1.141925484725834
2024-08-09,16.878045466011223,12.940583961534657,37.73393114723364,3.843434928033333,12.767061386311823,5.273127852707547,1.6397090395105194,1.0090741119249267,6.776038453717286,1.138993653015047
2024-08-12,16.592773950782828,12.408127949900999,39.961630921272764,3.7002404544512397,12.307771674566185,4.958738901015286,1.578646030670745,0.911581822218098,6.482469464013301,1.0980188311085537
2024-08-13,16.58964456008038,12.388759088834469,39.72802199853286,3.696747168216218,12.27034693079297,5.292851698217644,1.5668634098665708,0.8808804686641528,6.4912046363705524,1.0946800404241832
2024-08-14,16.536885725417356,12.686944593567222,40.10066179561188,3.70490026306495,12.279369824852367,4.624869056157294,1.5876841129731631,0.9141365582589924,6.469063066121897,1.0954850039748791
2024-08-15,16.345133818119475,12.877752237994974,40.60615553453783,3.7155051778101016,12.320542661012396,4.079902728370514,1.5893723343840045,0.893312568202239,6.47316476463875,1.0991581749297228
2024-08-16,16.933890758578034,12.756109695616066,40.544903698156546,3.704093818366484,12.2921524430425,3.672504116114603,1.5875234051670541,0.8956582266805344,6.516538452774068,1.0966253855041077
2024-08-19,17.102357249610524,12.826500928652642,40.32292466173272,3.7079911405056363,12.311974664235445,3.617181504916785,1.6162912688124587,0.8807550950045762,6.515629692192071,1.0983937943371405
2024-08-20,14.863479845601802,11.318131827083073,35.25471899301586,3.2932750755577693,10.741767882005366,3.2160691848816545,1.4255522225869621,0.7727294748876538,5.6529646944296665,0.9641963709631777
2024-08-21,16.694817739047647,13.08125563188159,40.17824704442412,3.8000761193910613,12.367609036961461,3.667540329325646,1.6918867267453703,0.9287858563535105,6.478344048882501,1.1114374669870948
2024-08-22,16.41628123871225,12.814112528783914,40.096865250540056,3.7955006517932426,12.353565222833057,4.3016432569365515,1.707670021109527,0.9318969517494496,6.471508402962862,1.1109564745790899
2024-08-23,15.97787356705567,12.789886732826282,39.93956842025196,3.8124179404166103,12.367904205274845,4.844044984586636,1.7333724093905891,0.9428837864900712,6.478759324877273,1.1132886288300639
2024-08-26,16.34887587476769,13.168176720925626,42.515217517401645,3.965020420537519,12.865602416052107,5.760676519405736,1.8009560285770387,1.0046878211791026,1.4126980806022291,1.1580886005513098
2024-08-27,16.398982311055534,13.054884909970985,42.586318172664136,3.9672152378314065,12.868324044317022,5.585066890333803,1.8116429497661506,1.1508107912016678,1.4176074797963407,1.1591472130629523
2024-08-28,16.377252824854867,13.130320313799416,42.035666548681164,3.9752962513963666,12.873414729175197,6.032735063125273,1.827282027575409,1.1672737101578727,1.42033881287576,1.160419718358673
2024-08-29,16.39767595178418,13.110638035023545,41.7888158529287,3.981102699570646,12.856242773833332,6.042408363036864,1.8240317377303064,1.3925054786363225,1.4477072826439907,1.1588718248121135
2024-08-30,16.249108445810606,13.208669659680696,41.66624521393624,3.9698470034473146,12.817277525863913,6.283115453572273,1.8638857532583635,1.3431727783111436,1.4433186993743807,1.155359466745067
2024-09-02,15.716339593348504,12.816350105918747,44.59814381991231,3.8464545582642673,12.410440706446394,5.0871010595725,1.8057698651900969,1.16217416106488,1.438539254092129,1.118686876190171
2024-09-03,15.988167654633736,13.191643553112527,39.60735829209522,3.8881184150080537,12.569654917036383,9.126503822594506,1.8098623523708626,1.3688817274893623,1.3157110381295694,1.1340982275297748
2024-09-04,16.155445901609717,12.86584095546931,41.00131095306004,3.743614262113465,12.098374903282865,8.481080393650236,1.853686341787393,1.3749284954629464,1.3366906646666847,1.0890271288973428
2024-09-05,16.75263233586598,12.909612809394364,41.95418293495546,3.7998826816943074,12.29697081897569,6.411349747451688,1.79159203846609,1.4682507481000644,1.5086222776135343,1.106903607482827
2024-09-09,17.03951760117417,12.871185468774767,41.92607710362338,3.809535022968495,12.332412794925059,6.06477069075573,1.793376827908909,1.6388276379226685,1.414202958692629,1.1100938932541926
2024-09-10,17.139739518863983,12.861989196375953,42.304207008053126,3.8049022171809,12.297279006981139,5.75005972725279,1.8198868849895193,1.6465991278547254,1.2684059636277598,1.1069313488201071
2024-09-11,17.2891527433031,13.035278046077467,42.25096868647808,3.821940984858896,12.320457306874696,5.268869221921237,1.8700562811566375,1.741103823183469,1.2931551781565833,1.1090177279898379
2024-09-12,17.348413781317532,13.159957775251513,42.353072150777855,3.7947636674513467,12.229524671666466,5.130883312369748,1.8614090199115931,1.747584332519023,1.2725278177482868,1.101863470986641
2024-09-13,17.77399823517272,13.061856483605647,42.26099638544163,3.8033583763312055,12.258888439500806,4.8764800467239136,1.8242816491090368,1.7610815088604082,1.275583227701355,1.1034756475532783
2024-09-16,17.858736967726475,12.993892085865022,42.140161041282106,3.7868246571833,12.235519389933001,4.981012948448303,1.8218355200748417,1.7886690312480074,1.2919762600598066,1.1013720981791404
2024-09-17,18.221112973926882,12.893035065849991,42.48058181536111,3.800559350169127,12.235736597764317,4.312743085917859,1.8499764287745801,1.8245456540248517,1.2803173782144113,1.1013916499968681
2024-09-19,18.263714981597744,12.923179721643633,42.25002845085976,3.8179751058621676,12.264344452023414,4.272596685026893,1.9290024109641626,1.8841262006627275,1.2910652244864596,1.10396676687304
2024-09-20,18.400255689269446,13.01979424428263,42.421913132673254,3.8514663632365673,12.356033479819569,3.954553098469272,1.9934228808787358,1.5909257673450823,1.2994152506114027,1.11222009341404
2024-09-23,19.014942486615325,12.597614827930398,40.76540840478696,3.8419354254383102,12.34883555331986,5.523647051915912,1.9750844388848197,1.492921854003492,1.3280377802327852,1.1115721768721363
2024-09-24,19.148236541646916,12.409351314714145,41.55015718859645,3.8250519315879528,12.281256935190694,4.931107138954264,1.9735939516414378,1.4793163267984284,1.295921865860658,1.106006805009059
2024-09-25,19.641834545083704,12.453946517479068,41.71458008468652,3.824084809561591,12.273168702153383,4.303404453045388,1.9666035305153116,1.4760140824626362,1.2397915394742902,1.1065717355381084
2024-09-26,19.879535056647203,12.133025361025284,40.85978720352257,3.828842177686262,12.30341710840713,5.223476306596227,1.9382596077486107,1.46435297391792,1.2600052162982762,1.1092989881505164
2024-09-27,20.026433826669944,12.272536628840307,39.1016143564056,3.9207510241610315,12.245467456280464,6.619299976270149,1.9701653307666371,1.4520360862735509,1.2889115839182583,1.1027837304140622
2024-09-30,17.433689143452227,10.706425183659146,33.46179233215988,3.4345426349569297,10.741767882005366,6.837788619358637,1.6655259613098945,1.2030974723520822,1.1478435190111271,0.9655547128804773
2024-10-02,19.786357318749705,12.845025659171712,38.102229525656284,3.887983836513769,12.187249631523073,7.522023744275029,1.7388760993288688,1.4908529320680193,1.3439152537579273,1.0954859989556127
2024-10-03,20.23033352232812,13.543212372995642,37.90668181426468,3.9171786724602224,12.217421781850302,6.239465473480558,1.7576005428564487,1.6217442957890755,1.4681634144742006,1.098198109500749
2024-10-04,20.213005588230658,13.531612174155214,37.99345826160586,3.8919555141207582,12.206957165473952,6.331994734965048,1.7501778862743445,1.5452323166121629,1.4391207018588739,1.0964856567031274
2024-10-07,20.319884051989074,13.603162044115697,38.057270328608304,3.902965321177476,12.271502778115067,5.901639524031733,1.8129686678310508,1.666424454837364,1.3618993855173265,1.1022834437769014
2024-10-08,20.348942819734393,13.622615458585505,38.164530808064754,3.997642961516141,12.289051832440519,5.542778331101954,1.759617241723093,1.8037467689406481,1.353486974297884,1.1175868035951113
2024-10-09,20.57218472874134,13.772064926677427,37.44231428085241,3.910578940981134,12.42387118965542,5.28692146034384,1.8126990501959903,2.215983648585137,1.3662409233707629,1.197140850596539
2024-10-10,20.877663386986086,14.716932600176836,36.353847498067864,3.867341997683909,12.351013106114813,5.076235670470326,1.8929156230835438,2.2261555776072006,1.4415268059596542,1.1963677338497658
