date,UBS SECURITIES HONG KONG LTD,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,BOCI SECURITIES LTD,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,BNP PARIBAS,INTERACTIVE BROKERS HONG KONG LTD,TOTAL_CCASS_PCT
2024-03-01,49.855338466590574,9.504121563457907,10.39467606260562,6.77574387825394,5.7504798713932,6.177953728250574,1.8785819762099216,1.0707676779713207,0.21330286877518967,0.10454199268048184,91.72550808618874
2024-03-04,49.8961728589533,7.241082705906581,10.403402306566308,6.805746257164332,5.750669160850047,8.543082825721507,1.4708127353736076,1.0716005515814513,0.146981105342586,0.13880338436995168,91.46835389182968
2024-03-05,49.885724080935304,7.414203587361012,10.404689474872875,6.904668927313044,5.750498800338884,7.6824731614893045,1.4729895641273587,1.077487453689421,0.1265894064510582,0.1653417662200272,90.88466622279829
2024-03-06,49.897876464064936,7.461715733182422,10.460889514611015,7.020608719632383,5.75091523714395,7.950356547267737,1.9323572180058413,1.0316415472408598,0.14110790779129212,0.20598221260527128,91.85345110154572
2024-03-07,49.901409400345436,7.5809680909966,10.536794586807023,7.047771756690056,5.751918471265244,7.4210418582791,1.9344772599225377,1.0080371519719267,0.1217170579739019,0.19973566052929057,91.50387129478112
2024-03-08,49.906728434082865,7.584375301219862,10.46378564330079,7.042547367681054,5.750555587175938,7.299390256599375,1.9345151178139075,1.0092296755500685,0.12174609497658238,0.19964101580086663,91.31251449420131
2024-03-11,49.92402949043876,7.558026208826635,10.370522727911828,7.0860460848647016,5.750574516121623,7.238287619928874,1.9357076413920493,1.0098732597033513,0.15002593982965856,0.19975458947497537,91.22284807849246
2024-03-12,49.92202302219617,7.6274197615649655,10.354395266188387,7.072038665057957,5.750082363533819,7.2486824504516765,1.9330008021591243,1.0082453703744594,0.17343347406346984,0.19975458947497537,91.28907576506501
2024-03-13,49.90676629197423,7.5963384327505405,10.350306613920473,7.062536334324193,5.749192703086633,7.1124291736443785,1.9331900916159723,1.008472517722677,0.17015108130805315,0.19992494998613847,91.0893081903333
2024-03-14,49.910306004817286,7.638640424130104,10.203985863777048,6.929541561942858,5.743665450946675,7.273474334199198,1.9034905758365368,0.9668856240531933,0.18321288670416835,0.21313735407412185,90.96634008048119
2024-03-15,49.912747838810624,7.822662561120189,10.122610326278135,6.904744643095784,5.743760095675099,7.199119959091581,1.907297186813748,0.9696303211774879,0.24636280242415454,0.23553029681922838,91.06446603130604
2024-03-18,49.90358622909919,7.871366738367152,10.036767557597612,6.75321843288904,5.7427379326081205,7.251035583405535,1.8974711711087735,0.9723750183017824,0.2896495154161322,0.26952668326911117,90.98773486206244
2024-03-19,49.911555315232484,8.130089574455104,10.069438917849558,6.747682965586654,5.743381516761403,7.113830407777641,1.8894452981384227,0.9691003106983138,0.2921859941378941,0.2702270542594484,91.13693735489693
2024-03-20,49.91814258833079,8.128594869188051,9.988333685695027,6.652867876651541,5.74633443228823,7.013189632944903,2.0459876789516356,0.9722803735733584,0.29078525215721956,0.277382195728299,91.03389858550905
2024-03-21,49.93309645542177,8.34764062865244,9.6039887501384,6.3677222388558645,5.716880992802698,7.000449392478081,2.098061208530493,0.9620398139578872,0.28970630225318655,0.2776850588592556,90.59727084195008
2024-03-22,49.97801484353178,8.50305287569249,9.636199228420814,6.20998733446451,5.715404535039284,6.781114095860498,2.0921650312391376,0.9698953264170749,0.29156133893029595,0.28574878972097617,90.46314339931686
2024-03-25,49.986760016438154,8.597867964627602,9.62752977129718,6.066884505087498,5.7189821057737085,6.6132143476364105,2.0740311012731087,0.9746275628382725,0.29294315196528564,0.28843670000821636,90.24127722694544
2024-03-26,49.93972158641145,8.656726688360846,9.615343921791574,5.961488135514587,5.719796050438155,6.784811941115803,2.0664670945774666,0.9759904469275773,0.29294088049180345,0.286127368634672,90.29941411426394
2024-03-27,49.914167509736984,8.714213896405553,9.64239338517514,5.981723178451628,5.720382847754384,6.494136628275121,2.0490713934931444,0.9739271918479352,0.39034923498573265,0.28739560799555286,90.16776087412117
2024-03-28,49.92454057197225,8.720952601069339,9.64457021392889,5.955355157112716,5.720591066156916,6.4694858408887335,2.0403830074238263,0.9741921970875222,0.3973150869977353,0.28389375304386677,90.1312794956818
