date,CITIBANK N.A.,ABN AMRO CLEARING HONG KONG LTD,THE HONGKONG AND SHANGHAI BANKING,FUBON SECURITIES (HONG KONG) LTD,BNP PARIBAS,BANK OF CHINA (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,VALUABLE CAPITAL LTD,HANG SENG SECURITIES LTD,PHILLIP SECURITIES (HONG KONG) LTD
2024-05-14,0.0,26.67814113597246,11.474469305794607,0.0,0.0,27.395295467584624,11.703958691910499,11.933448078026391,3.0694205393000575,7.74526678141136
2024-05-16,0.0,27.97022616661895,11.45147437732608,0.0,0.0,26.195247638133413,11.680503864872602,11.909533352419125,3.063269395934727,7.729745204695105
2024-05-17,0.0,27.884340108789008,11.45147437732608,0.0,0.0,26.195247638133413,11.76638992270255,11.909533352419125,3.063269395934727,7.729745204695105
2024-05-20,0.0,28.371827773025377,11.405759908753922,0.0,0.0,26.09067579127459,11.51981750784146,11.861990305104078,3.051040775591674,7.698887938408896
2024-05-21,0.0,28.441151325163865,11.39925904816187,0.0,0.0,25.591336563123395,11.598746081504702,12.225705329153605,3.0493017953833,7.694499857509261
2024-05-23,0.0,28.644501278772378,11.366865586814436,0.0,0.0,25.51861324239841,11.565785734583688,12.190963341858483,3.0406365444728616,7.672634271099745
2024-05-27,0.0,28.55924978687127,11.366865586814436,0.0,0.0,25.51861324239841,11.651037226484796,12.190963341858483,3.0406365444728616,7.672634271099745
2024-05-28,0.0,27.706734867860188,11.366865586814436,0.0,0.0,25.51861324239841,11.651037226484796,12.190963341858483,3.8931514634839446,7.672634271099745
2024-05-30,0.0,27.64505119453925,11.376564277588168,0.0,0.0,25.540386803185438,11.660978384527873,12.20136518771331,3.896473265073948,7.679180887372014
2024-06-03,0.0,24.911452184179456,11.80637544273908,0.0,0.0,26.505312868949233,12.101534828807555,12.662337662337661,4.043683589138134,7.969303423848878
2024-06-04,0.0,19.8870765370138,12.547051442910917,0.0,0.0,28.16813048933501,12.86072772898369,13.770388958594731,4.297365119196988,8.469259723964868
2024-06-05,0.0,19.742623979912118,12.554927809165099,0.0,0.0,28.185812931575644,12.962962962962962,13.779033270558694,4.300062774639046,8.47457627118644
2024-06-06,0.0,19.48992443324937,12.594458438287154,0.0,0.0,28.274559193954662,13.003778337531486,13.82241813602015,4.31360201511335,8.501259445843829
2024-06-07,0.0,19.395465994962215,12.594458438287154,0.0,0.0,28.274559193954662,13.09823677581864,13.82241813602015,4.31360201511335,8.501259445843829
2024-06-12,5.539817437834435,13.251495121183506,12.590494176896444,0.0,0.0,28.265659427132515,13.094113943972301,14.44759206798867,4.312244255587032,8.498583569405099
2024-06-18,3.4128369206903235,46.4805119255381,7.7564475470234635,0.0,0.0,17.413224743067676,8.144269924374637,8.900523560209423,2.6565832848555364,5.2356020942408374
2024-06-21,3.3301797540208136,47.776726584673604,7.5685903500473035,0.0,0.0,16.991485335856197,7.9470198675496695,8.684957426679281,2.5922421948912016,5.10879848628193
2024-06-24,3.2442396313364057,49.12442396313364,7.373271889400922,0.0,0.0,16.552995391705068,7.741935483870968,8.460829493087557,2.525345622119816,4.976958525345622
2024-06-25,3.2442396313364057,47.336405529953915,8.737327188940093,0.0,0.0,16.552995391705068,7.741935483870968,8.460829493087557,2.525345622119816,5.400921658986175
2024-06-26,3.2442396313364057,47.096774193548384,8.737327188940093,0.0,0.0,16.552995391705068,7.981566820276498,8.460829493087557,2.525345622119816,5.400921658986175
2024-06-27,3.2442396313364057,47.04147465437788,8.737327188940093,0.0,0.0,16.552995391705068,8.036866359447005,8.460829493087557,2.525345622119816,5.400921658986175
2024-07-04,3.2442396313364057,48.184331797235025,7.373271889400922,0.0,0.0,16.552995391705068,8.258064516129032,8.460829493087557,2.525345622119816,5.400921658986175
2024-07-05,3.2442396313364057,48.11059907834102,7.373271889400922,0.0,0.0,16.552995391705068,8.331797235023043,8.460829493087557,2.525345622119816,5.400921658986175
2024-07-08,3.2442396313364057,47.26267281105991,7.373271889400922,0.0,0.0,16.552995391705068,8.38709677419355,9.253456221198157,2.525345622119816,5.400921658986175
2024-07-09,3.239462543714338,47.34032762746181,7.362414872078042,0.0,0.0,16.528621387815203,8.374746916988771,9.239830664457942,2.521627093686729,5.392968893797166
2024-07-11,3.382663847780127,45.01249279261964,7.68787238131847,0.0,0.0,17.259273496059965,8.74495483374976,9.64827983855468,2.6330962906015762,5.63136651931578
2024-07-12,3.382663847780127,44.82029598308668,7.68787238131847,0.0,0.0,17.259273496059965,8.74495483374976,9.840476648087641,2.6330962906015762,5.63136651931578
2024-07-15,3.1982554970016355,47.828457205160824,7.268762493185535,0.0,0.0,16.318371797201525,8.268217335998546,9.304015991277485,2.4895511539160458,5.324368526258405
2024-07-16,3.361344537815126,45.168067226890756,7.639419404125286,0.0,0.0,17.15049656226127,8.689839572192513,9.778456837280366,2.6165011459129106,5.595874713521773
2024-07-17,2.894260812366387,39.22052294030587,6.57786548265088,13.56684755796744,0.0,14.767308008551225,7.482321986515377,8.419667817793126,2.2529189278079262,4.818286466041769
2024-07-18,2.9177718832891246,38.726790450928384,6.631299734748011,13.677055702917773,0.0,14.887267904509283,7.543103448275862,8.488063660477453,2.271220159151194,4.857427055702917
2024-07-19,2.9231024746719814,38.780933399767484,6.643414715163594,13.702042850024911,0.0,14.914466035542267,7.556884238498589,8.33748546753031,2.2753695399435308,4.866301278857332
2024-07-22,2.899983522820893,38.91909705058494,6.936892404020431,13.593672763222935,0.0,14.79650683802933,7.497116493656286,8.27154391168232,2.2573735376503543,4.8278134783325095
2024-07-23,2.899983522820893,38.4083044982699,6.936892404020431,13.593672763222935,0.0,14.79650683802933,7.546548030977096,8.27154391168232,2.718734552644587,4.8278134783325095
2024-07-24,1.4219576719576719,39.53373015873016,6.960978835978835,13.640873015873014,0.0,14.847883597883598,7.622354497354497,8.30026455026455,2.7281746031746033,4.943783068783069
2024-07-25,1.421487603305785,39.553719008264466,6.958677685950414,13.636363636363635,0.0,14.84297520661157,7.619834710743802,8.297520661157025,2.727272727272727,4.9421487603305785
2024-07-26,1.4514767932489452,38.278481012658226,7.10548523206751,13.924050632911392,0.0,15.156118143459915,7.780590717299578,8.472573839662449,2.7848101265822782,5.046413502109705
2024-07-29,1.442468970144247,38.66152297886615,7.061388795706139,13.837638376383765,0.0,15.062059711506206,7.73230459577323,8.419993290842,2.7675276752767526,5.015095605501509
2024-07-30,1.4417435037720032,38.69237217099749,7.057837384744342,13.830678960603521,0.0,15.054484492875106,7.728415758591785,8.415758591785414,2.7661357921207044,5.012573344509639
2024-07-31,1.4393305439330544,38.79497907949791,7.04602510460251,13.807531380753138,0.0,15.02928870292887,7.7154811715481175,8.401673640167363,2.761506276150628,5.00418410041841
2024-08-01,1.4400535833891492,38.7642330877428,7.049564634963161,13.814467515070328,0.0,15.036838580040188,7.719356999330208,8.40589417280643,2.7628935030140656,5.006697923643671
2024-08-02,1.43500750876022,38.97880861004505,7.024862339395963,13.76606040380444,0.0,14.984148172868347,7.6923076923076925,8.376439179042217,2.7532120807608877,4.989154013015185
2024-08-05,1.2465574720974055,46.99231772720684,6.102333671546601,11.958254819539063,0.0,13.016379185389187,6.682127844615161,7.2764168720104365,2.3916509639078125,4.333961443687491
2024-08-07,1.2498183403575063,47.92908007557041,6.3362883301845665,11.989536404592355,0.0,13.050428716756285,6.699607615172214,5.798575788402848,2.397907280918471,4.548757448045342
2024-08-08,1.2319151983956453,48.97579143389199,5.944707062025498,11.817791147400087,0.0,12.863486606503367,6.603638447213866,5.715513536742587,2.3635582294800175,4.483598338346942
2024-08-09,0.014324595330181922,50.19338203695746,5.944707062025498,11.817791147400087,0.0,12.863486606503367,6.603638447213866,5.715513536742587,2.3635582294800175,4.483598338346942
2024-08-12,0.014332807797047441,50.16482728966605,5.948115235774688,11.824566432564138,0.0,12.870861401748604,6.607424394438871,5.718790311021929,2.3649132865128277,4.486168840475849
2024-08-13,0.014723203769140164,48.76325088339223,6.110129564193168,12.146643109540637,0.0,13.221436984687868,6.831566548881036,5.874558303886926,2.429328621908127,4.6083627797408715
2024-08-14,0.014723203769140164,48.93992932862191,5.889281507656066,12.146643109540637,0.0,13.221436984687868,6.875736160188457,5.874558303886926,2.429328621908127,4.6083627797408715
2024-08-16,0.014721036360959812,47.97585750036802,5.888414544383925,12.144854997791844,0.0,13.21949065214191,6.963050198733992,6.756955689680553,2.4289709995583686,4.607684380980421
2024-08-19,0.025157232704402514,11.018867924528301,10.062893081761008,20.754716981132077,0.0,22.59119496855346,11.974842767295597,11.547169811320755,4.150943396226415,7.8742138364779874
2024-08-20,0.02506265664160401,11.278195488721805,10.025062656641603,20.676691729323306,0.0,22.506265664160402,12.00501253132832,11.503759398496241,4.135338345864661,7.844611528822056
2024-08-21,0.02506265664160401,11.052631578947368,10.025062656641603,20.676691729323306,0.0,22.506265664160402,12.230576441102757,11.503759398496241,4.135338345864661,7.844611528822056
2024-08-22,0.025188916876574305,10.604534005037783,10.075566750629724,20.780856423173805,0.0,22.61964735516373,12.292191435768261,11.561712846347607,4.156171284634761,7.8841309823677586
2024-08-23,0.025673940949935817,8.883183568677792,10.269576379974326,21.18100128369705,0.0,23.055198973042362,12.528883183568679,11.78433889602054,4.2362002567394095,8.03594351732991
2024-08-26,0.025673940949935817,8.318356867779205,10.834403080872914,21.18100128369705,0.0,23.055198973042362,12.528883183568679,11.78433889602054,4.2362002567394095,8.03594351732991
2024-08-28,0.025673940949935817,8.241335044929397,10.834403080872914,21.18100128369705,0.0,23.055198973042362,12.605905006418485,11.78433889602054,4.2362002567394095,8.03594351732991
2024-08-30,0.025188916876574305,9.974811083123427,10.629722921914357,20.780856423173805,0.0,22.61964735516373,12.367758186397985,11.561712846347607,4.156171284634761,7.8841309823677586
2024-09-02,0.025660764690787787,8.288426995124455,10.828842699512444,21.17013086989992,0.0,23.04336669232743,12.599435463176803,11.778290993071593,4.234026173979984,8.031819348216576
2024-09-05,0.025188916876574305,9.974811083123427,10.629722921914357,20.780856423173805,0.0,22.61964735516373,12.367758186397985,11.561712846347607,4.156171284634761,7.8841309823677586
2024-09-09,0.02563445270443476,8.382466034350166,10.81773904127147,21.148423481158677,0.0,23.019738528582415,12.586516277877468,11.766213791335554,4.229684696231736,8.02358369648808
2024-09-11,0.025113008538422906,10.246107483676544,10.597689603214464,20.718232044198896,0.0,22.55148166750377,12.330487192365645,11.526870919136112,4.143646408839778,7.860371672526369
2024-09-13,0.025176233635448138,10.020140986908359,10.624370594159114,20.770392749244714,0.0,22.608257804632427,12.361530715005035,11.555891238670695,4.1540785498489425,7.880161127895267
2024-09-16,0.024919013207077,10.839770745078495,10.515823573386495,20.558185895838523,0.0,22.377273859955146,12.309992524296037,11.46274607525542,4.111637179167705,7.799651133815101
2024-09-23,0.024919013207077,8.347869424370796,10.515823573386495,20.558185895838523,0.0,24.869175180662843,12.309992524296037,11.46274607525542,4.111637179167705,7.799651133815101
2024-09-24,0.024850894632206758,8.59840954274354,10.487077534791252,20.501988071570576,0.0,24.801192842942346,12.276341948310138,11.43141153081511,4.100397614314115,7.778330019880715
2024-09-25,0.024850894632206758,8.52385685884692,10.487077534791252,20.501988071570576,0.0,24.801192842942346,12.350894632206758,11.43141153081511,4.100397614314115,7.778330019880715
2024-09-27,0.024850894632206758,8.996023856858846,9.940357852882704,20.501988071570576,0.0,24.801192842942346,12.42544731610338,11.43141153081511,4.100397614314115,7.778330019880715
2024-09-30,0.024850894632206758,8.921471172962226,9.940357852882704,20.501988071570576,0.0,24.801192842942346,12.5,11.43141153081511,4.100397614314115,7.778330019880715
2024-10-02,0.024832381425378695,8.91482493171095,9.932952570151478,20.486714675937424,0.0,24.78271666252794,12.56518500124162,11.4228954556742,4.097342935187485,7.772535386143531
2024-10-04,0.024832381425378695,8.840327787434815,9.932952570151478,20.486714675937424,0.0,24.78271666252794,12.639682145517755,11.4228954556742,4.097342935187485,7.772535386143531
2024-10-07,0.024813895781637715,6.426799007444169,12.40694789081886,20.471464019851116,0.0,24.764267990074444,12.630272952853597,11.41439205955335,4.094292803970223,7.766749379652606
2024-10-08,0.024813895781637715,6.253101736972705,12.40694789081886,20.471464019851116,0.0,24.764267990074444,12.803970223325061,11.41439205955335,4.094292803970223,7.766749379652606
2024-10-09,0.024509803921568627,4.852941176470589,14.705882352941178,20.22058823529412,0.0,24.46078431372549,12.745098039215685,11.27450980392157,4.044117647058823,7.671568627450981
2024-10-10,0.02457606291472106,6.316048169083313,14.745637748832637,20.275251904644875,0.0,22.806586384861145,12.779552715654951,11.30498894077169,4.055050380928975,7.6923076923076925
2024-10-14,0.024366471734892786,7.115009746588694,14.619883040935672,20.10233918128655,0.0,22.612085769980506,12.670565302144249,11.208576998050681,4.02046783625731,7.6267056530214425
2024-10-15,0.024545900834560628,6.357388316151202,14.727540500736378,20.250368188512518,0.0,22.778595974472264,12.837506136475207,11.29111438389789,4.0500736377025035,7.682866961217477
2024-10-16,0.024545900834560628,6.25920471281296,14.727540500736378,20.250368188512518,0.0,22.778595974472264,12.935689739813453,11.29111438389789,4.0500736377025035,7.682866961217477
2024-10-17,0.02464268112370626,5.8896007885657955,14.785608674223754,20.330211927057665,0.0,22.86840808279941,12.986692952193199,11.335633316904879,4.066042385411532,7.7131591917200595
2024-10-18,0.024551927326295114,3.2899582617235454,17.677387674932483,20.25534004419347,0.0,22.784188558801866,12.938865700957525,11.293886570095752,4.051068008838694,7.684753253130371
2024-10-23,0.024545900834560628,3.2400589101620034,17.673048600883654,20.250368188512518,0.0,22.778595974472264,13.009327442317135,11.29111438389789,4.0500736377025035,7.682866961217477
2024-10-24,0.023963575365444526,5.535585909417685,17.253774263120057,19.769949676491734,0.0,22.23819793913252,12.700694943685598,11.023244668104482,3.9539899352983463,7.500599089384136
2024-10-25,0.02397506593143131,5.418364900503477,17.262047470630545,19.77942939343083,0.0,22.248861184368256,12.77871014145289,11.028530328458404,3.955885878686166,7.504195636538001
2024-10-31,0.023957834211787255,5.41447053186392,17.249640632486823,19.765213224724484,0.0,22.232870148538574,12.841399137517968,11.020603737422137,3.953042644944897,7.498802108289411
2024-11-05,0.023957834211787255,3.0186871106851942,19.64542405366555,19.765213224724484,0.0,22.232870148538574,12.841399137517968,11.020603737422137,3.953042644944897,7.498802108289411
2024-11-06,0.02447980416156671,0.9057527539779682,20.0734394124847,20.195838433292536,0.0,22.717258261933903,13.121175030599755,11.260709914320685,4.039167686658507,7.66217870257038
2024-11-08,0.02447980416156671,2.692778457772338,17.62545899632803,20.195838433292536,0.0,22.717258261933903,13.121175030599755,11.260709914320685,4.039167686658507,8.32313341493268
2024-11-12,0.024539877300613498,1.2269938650306749,17.66871165644172,20.245398773006134,0.0,24.0,13.153374233128833,11.28834355828221,4.049079754601228,8.343558282208589
2024-11-13,0.024509803921568627,3.799019607843137,15.196078431372548,20.22058823529412,0.0,23.97058823529412,13.137254901960786,11.27450980392157,4.044117647058823,8.333333333333332
2024-11-14,0.024777006937561942,2.7502477700693757,15.361744301288404,20.441030723488602,0.0,24.23191278493558,13.280475718533202,11.397423191278493,4.08820614469772,8.424182358771061
2024-11-18,0.024582104228121928,3.5152409046214355,15.240904621435595,20.28023598820059,0.0,24.041297935103245,13.176007866273354,11.307767944936087,4.056047197640118,8.357915437561456
2024-11-20,0.019845207382417147,11.629291526096448,12.30402857709863,16.372296090494146,0.0,19.40861282000397,10.795792816034927,9.128795395911887,13.197062909307403,7.144274657670173
2024-11-21,0.019984012789768184,20.763389288569144,12.390087929656275,16.486810551558754,0.0,19.544364508393286,11.11111111111111,9.192645883293366,3.297362110311751,7.194244604316546
2024-11-22,0.019984012789768184,20.68345323741007,12.390087929656275,16.486810551558754,0.0,19.544364508393286,11.191047162270182,9.192645883293366,3.297362110311751,7.194244604316546
2024-11-25,0.019984012789768184,20.58353317346123,12.390087929656275,16.486810551558754,0.0,19.544364508393286,11.290967226219024,9.192645883293366,3.297362110311751,7.194244604316546
2024-11-26,0.020193861066235864,19.749596122778676,12.520193861066236,16.65993537964459,0.0,19.749596122778676,11.409531502423263,9.289176090468496,3.3319870759289176,7.269789983844912
2024-11-28,0.02011263073209976,21.078037007240546,12.469831053901851,16.5929203539823,0.0,18.664521319388577,11.363636363636363,9.25181013676589,3.3185840707964607,7.240547063555914
2024-11-29,0.02013693113169553,22.593636729762384,12.484897301651229,16.612968183648814,0.0,16.6733789770439,11.377366089407975,9.262988320579943,3.322593636729762,7.652033830044301
2024-12-02,0.02013693113169553,22.130487313733386,12.484897301651229,16.612968183648814,0.0,16.6733789770439,11.457913813934756,9.262988320579943,3.322593636729762,8.034635521546516
2024-12-03,0.020466639377814164,20.79410560785919,12.68931641424478,16.884977486696684,0.0,16.946377404830127,11.7069177241097,9.414654113794516,3.3769954973393372,8.166189111747851
2024-12-04,0.0213857998289136,11.334473909324208,14.820359281437126,17.643284858853722,0.0,17.70744225834046,12.29683490162532,11.976047904191617,3.5286569717707437,10.671514114627888
2024-12-05,0.0213857998289136,13.90076988879384,12.254063301967493,17.643284858853722,0.0,17.70744225834046,12.29683490162532,11.976047904191617,3.5286569717707437,10.671514114627888
2024-12-06,0.021344717182497332,14.770544290288154,11.52614727854856,17.6093916755603,0.0,17.673425827107792,12.273212379935966,11.953041622198505,3.5218783351120595,10.65101387406617
2024-12-10,0.021344717182497332,14.663820704375667,11.52614727854856,17.6093916755603,0.0,17.673425827107792,12.379935965848453,11.953041622198505,3.5218783351120595,10.65101387406617
2024-12-11,0.021344717182497332,14.55709711846318,11.52614727854856,17.6093916755603,0.0,17.673425827107792,12.48665955176094,11.953041622198505,3.5218783351120595,10.65101387406617
2024-12-12,0.02132650885050117,14.5446790360418,11.516314779270633,17.59436980166347,0.0,17.65834932821497,12.561313712945191,11.942844956280657,3.5188739603326935,10.641927916400086
2024-12-16,0.02132650885050117,14.480699509490297,11.516314779270633,17.59436980166347,0.0,17.65834932821497,12.625293239496694,11.942844956280657,3.5188739603326935,10.641927916400086
2024-12-17,0.021353833013025837,14.37112961776639,11.531069827033953,17.616912235746316,0.0,17.680973734785393,12.641469143711296,11.958146487294469,3.523382447149263,10.655562673499894
2024-12-18,0.022158209616662972,11.145579437181476,11.965433192998006,18.280522933746955,0.0,18.346997562596943,13.117660093064481,12.408597385331266,3.6561045867493904,11.056946598714825
2024-12-23,0.022158209616662972,11.522269000664746,11.965433192998006,18.280522933746955,0.0,18.346997562596943,13.18413472191447,12.408597385331266,3.6561045867493904,10.613782406381564
2024-12-30,0.021249468763280918,15.150871228219295,11.474713132171695,17.53081172970676,0.0,17.594560135996602,12.643433914152148,11.899702507437313,3.5061623459413513,10.178495537611559
2025-01-02,0.021249468763280918,8.776030599235018,17.84955376115597,17.53081172970676,0.0,17.594560135996602,12.643433914152148,11.899702507437313,3.5061623459413513,10.178495537611559
2025-01-07,0.021249468763280918,15.150871228219295,11.474713132171695,17.53081172970676,0.0,17.594560135996602,12.643433914152148,11.899702507437313,3.5061623459413513,10.178495537611559
2025-01-10,0.021249468763280918,14.619634509137272,11.474713132171695,17.53081172970676,0.0,17.594560135996602,12.643433914152148,11.899702507437313,3.5061623459413513,10.709732256693583
2025-01-13,0.021272069772388852,14.528823654541586,11.48691767708998,17.549457562220805,0.0,17.613273771537973,12.656881514571367,11.912359072537757,3.509891512444161,10.721123165283982
2025-01-14,0.021177467174925878,14.464210080474373,11.435832274459974,17.47141041931385,0.0,17.53494282083863,12.600592969080898,11.859381617958492,3.9390088945362134,10.673443456162643
2025-01-15,0.020454080589077522,15.565555328287994,11.04520351810186,16.874616485988955,0.0,16.935978727756186,12.170177950501126,11.454285129883411,4.602168132542443,11.331560646348947
2025-01-16,0.020815986677768527,14.071606994171523,11.240632805995004,17.173189009159035,0.0,17.23563696919234,12.385512073272272,11.656952539550375,4.683597002497918,11.532056619483763
2025-01-17,0.020846362309776944,15.259537210756724,11.25703564727955,17.19824890556598,0.0,17.26078799249531,12.403585574317281,11.673962893475089,4.690431519699812,10.23556389410048
2025-01-20,0.021753317380900587,11.572764846639112,11.746791385686317,17.946486839242983,0.0,18.011746791385686,12.94322384163585,12.181857733304328,4.894496410702632,10.680878834022188
2025-01-21,0.021753317380900587,11.50750489449641,11.746791385686317,17.946486839242983,0.0,18.011746791385686,13.008483793778552,12.181857733304328,4.894496410702632,10.680878834022188
2025-01-22,0.021753317380900587,11.442244942353708,11.746791385686317,17.946486839242983,0.0,18.011746791385686,13.073743745921254,12.181857733304328,4.894496410702632,10.680878834022188
2025-01-23,0.021753317380900587,13.117250380683053,11.746791385686317,17.946486839242983,0.0,18.011746791385686,13.073743745921254,12.181857733304328,4.894496410702632,9.005873395692843
2025-01-24,0.021753317380900587,13.443550141396562,11.746791385686317,17.946486839242983,0.0,18.011746791385686,13.073743745921254,12.181857733304328,4.894496410702632,8.679573634979334
2025-02-04,0.021810250817884406,13.129770992366414,11.777535441657578,17.993456924754632,0.0,18.058887677208286,13.195201744820064,12.213740458015266,4.907306434023991,8.702290076335878
2025-02-05,0.02089864158829676,16.760710553814,11.285266457680251,17.24137931034483,0.0,17.304075235109718,12.643678160919542,11.703239289446186,4.702194357366771,8.338557993730406
2025-02-07,0.02089864158829676,16.677115987460812,11.285266457680251,17.24137931034483,0.0,17.304075235109718,12.727272727272727,11.703239289446186,4.702194357366771,8.338557993730406
2025-02-11,0.02079002079002079,21.26819126819127,11.226611226611228,17.151767151767153,0.0,17.214137214137214,12.744282744282746,11.642411642411643,4.677754677754678,4.054054054054054
2025-02-12,0.02090738030524775,20.74012126280577,11.289985364833786,17.248588751829395,0.0,17.311310892745137,12.899853648337864,11.70813297093874,4.704160568680744,4.076939159523311
2025-02-13,0.020951183741881416,20.490257699560026,11.313639220615965,17.28472658705217,0.0,17.347580138277813,13.010685103708358,11.732662895453592,4.714016341923319,4.085480829666876
2025-02-14,0.020946795140343526,19.87850858818601,11.311269375785503,17.28110599078341,0.0,17.343946376204443,13.00795978215333,11.730205278592376,4.713028906577294,4.713028906577294
2025-02-17,0.02181976871045167,16.452105607680558,11.782675103643902,18.001309186122626,0.0,18.06676849225398,13.637355444032293,12.219070477852934,4.909447959851625,4.909447959851625
2025-02-18,0.02181976871045167,16.888500981889592,11.782675103643902,18.001309186122626,0.0,18.06676849225398,13.637355444032293,11.782675103643902,4.909447959851625,4.909447959851625
2025-02-19,0.02181976871045167,14.706524110844423,13.964651974689069,18.001309186122626,0.0,18.06676849225398,13.637355444032293,11.782675103643902,4.909447959851625,4.909447959851625
2025-02-20,0.02181976871045167,14.597425267292166,13.964651974689069,18.001309186122626,0.0,18.06676849225398,13.74645428758455,11.782675103643902,4.909447959851625,4.909447959851625
2025-02-21,0.02174858634188778,14.789038712483688,13.919095258808179,17.942583732057415,0.0,18.00782949108308,13.78860374075685,11.7442366246194,4.89343192692475,4.89343192692475
2025-02-25,0.02174858634188778,14.658547194432362,13.919095258808179,17.942583732057415,0.0,18.00782949108308,13.919095258808179,11.7442366246194,4.89343192692475,4.89343192692475
2025-02-26,0.02174858634188778,14.549804262722924,13.919095258808179,17.942583732057415,0.0,18.00782949108308,14.027838190517617,11.7442366246194,4.89343192692475,4.89343192692475
