date,FIRST SHANGHAI SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,BOCI SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,HANG SENG SECURITIES LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,PHILLIP SECURITIES (HONG KONG) LTD
2024-06-26,28.408591275263984,19.66218507169402,15.81987048537802,13.506764557173081,7.376010349231675,2.661095315634,4.595506910460253,0.0,5.063241151933985,2.906734883230984
2024-06-27,28.40665299805306,19.660843549164017,15.818791118430731,13.505843010107238,7.375507094683469,2.667736608715297,4.595193365651541,0.0,5.062895694292559,2.9065365609020883
2024-07-02,28.40665299805306,19.657432121275633,15.818791118430731,13.505843010107238,7.375507094683469,2.6711480366036797,4.595193365651541,0.0,5.062895694292559,2.9065365609020883
2024-07-03,28.40762210359593,19.6615142875457,15.819330783492836,13.506303767920667,7.375758713373195,2.6644160754599753,4.595350132707536,0.0,5.063068417220552,2.906635718683609
2024-07-04,28.411499187086942,19.6676097086653,15.821489812009753,13.508147113596426,7.376765359837198,2.6477196666205667,4.59597730790967,0.0,5.063759426798991,2.9070324174751585
2024-07-05,28.405683958628607,19.670406791086133,15.784138375048437,13.505382283729578,7.375255493160735,2.6608229808813015,4.59503660929117,0.0,5.096836098288303,2.9064374098857293
2024-07-08,28.42507731733612,19.683836330588786,15.794914649889844,13.514602787748842,7.380290787348572,2.5943667892622178,4.598173769916062,0.0,5.100315851526123,2.9084217163834336
2024-07-09,28.42507731733612,19.68724997110097,15.794914649889844,13.514602787748842,7.380290787348572,2.5909531487500304,4.598173769916062,0.0,5.100315851526123,2.9084217163834336
2024-07-10,28.432842077463498,19.696042428282194,15.816302146031475,13.518294515573965,7.3823068306822215,2.6326357846697466,4.599429833917184,0.0,5.012930185534546,2.9092161978451676
2024-07-11,28.431871250463775,19.698784371911444,15.815762105288538,13.517832939299943,7.382054765033209,2.632545894468364,4.599272788390255,0.0,5.0127590212183435,2.9091168639261302
2024-07-26,28.43090048975871,19.708354807965968,15.81522210142326,13.517371394545483,7.381802716596953,2.625627330741469,4.599115753587464,0.0,5.012587868590405,2.9090175367902886
2024-07-30,28.42895916720542,19.71383729283162,15.814142204310544,13.516448399582352,7.381298671355656,2.6254480473045785,4.598801716149892,0.0,5.012245598394526,2.908818902865411
2024-07-31,28.427018109749326,19.719319029036864,15.813062454663118,13.51552553065874,7.380794694944227,2.6252687883497274,4.598487721595687,0.0,5.011903374937335,2.908620296064978
2024-08-01,28.42507731733612,19.72480001673503,15.811982852450779,13.514602787748842,7.380290787348572,2.6250895538719017,4.598173769916062,0.0,5.011561198209257,2.9084217163834336
2024-08-05,28.42313678991153,19.73028025607943,15.810903397643331,13.513680170826845,7.379786948554594,2.6249103438660883,4.597859861102237,0.0,5.011219068200725,2.908223163815224
2024-08-06,28.422166625553007,19.74325996804607,15.810363725507004,13.499565745764292,7.379535054953831,2.628234038998358,4.597702922767257,0.0,5.011048020713297,2.908123897696884
2024-08-07,28.420226495509592,19.73167309633885,15.93556763643828,13.495231191792023,7.379031319335952,2.542728183582463,4.5973890782356746,0.0,5.010705960766141,2.887447038001025
2024-08-08,28.416347029927447,19.7323922423633,15.960693109325147,13.493389043034346,7.378024054385497,2.5253181314732966,4.596761517695312,0.0,5.0100219809491575,2.8870528908464985
2024-08-09,27.61897268072643,19.105722891769073,15.53273051634302,13.114759013798913,7.170993674211747,2.487625002617396,4.467774504700843,2.825942002973362,4.869438709906794,2.8060410029524228
2024-08-12,27.618056635816952,19.108405931127837,15.53221533864672,13.114324033527469,7.170755832191802,2.4875424949786553,4.4676263209816645,2.825848274295752,4.8692772040972265,2.805947934335923
2024-08-13,27.611646022485477,19.10397055019497,15.561769586019825,13.111279979356997,7.169091379709111,2.483649141259077,4.466589310114789,2.8185604406811957,4.86814696333587,2.8052966268426958
2024-08-14,27.611646022485477,19.11060245711422,15.561769586019825,13.111279979356997,7.169091379709111,2.477017234339827,4.466589310114789,2.8185604406811957,4.86814696333587,2.8052966268426958
2024-08-20,27.611646022485477,19.113918410573845,15.568401492939074,13.111279979356997,7.169091379709111,2.4670693739609524,4.466589310114789,2.8185604406811957,4.86814696333587,2.8052966268426958
2024-08-23,27.608899527708314,19.12527966829387,15.566852924144795,13.109975817266989,7.168378279446443,2.4635083541298366,4.466145024243459,2.818280082113541,4.8676627350432735,2.8050175876094774
2024-08-26,27.608899527708314,19.12859529191989,15.566852924144795,13.109975817266989,7.168378279446443,2.4601927305038207,4.466145024243459,2.818280082113541,4.8676627350432735,2.8050175876094774
2024-08-28,27.6098149652564,19.135861012300683,15.550790411695637,13.110410509135297,7.168615963770995,2.4702215046296905,4.466293109713011,2.8183735287721303,4.864508400207065,2.805110594519085
2024-08-29,27.6098149652564,19.106019410231333,15.550790411695637,13.110410509135297,7.168615963770995,2.500063106699043,4.466293109713011,2.8183735287721303,4.864508400207065,2.805110594519085
2024-09-02,27.608899527708314,19.115332797415824,15.550274806014716,13.109975817266989,7.168378279446443,2.4933489667639797,4.466145024243459,2.818280082113541,4.864347111417258,2.8050175876094774
2024-09-03,27.608899527708314,19.11864842104184,15.550274806014716,13.109975817266989,7.168378279446443,2.490033343137964,4.466145024243459,2.818280082113541,4.864347111417258,2.8050175876094774
2024-09-04,27.607068834714845,19.120696104032888,15.549243697219332,13.109106520001115,7.164587554305111,2.4964990413659183,4.46584888276214,2.8180932073851666,4.864024565921892,2.804831592291589
2024-09-10,27.62172118009535,19.124210012972533,15.557496398381534,13.116064127761318,7.168390131535713,2.5674844802446284,4.4682191148443335,2.819588899493455,4.750505408822361,2.80632024584878
2024-09-11,27.62172118009535,19.127527176383698,15.550862071559196,13.116064127761318,7.168390131535713,2.570801643655797,4.4682191148443335,2.819588899493455,4.750505408822361,2.80632024584878
2024-09-12,27.61897268072643,19.132257558463657,15.549314683027138,13.118075847135735,7.1676768408749245,2.5705458360379763,4.467774504700843,2.8193083362997156,4.750032709781159,2.8060410029524228
2024-09-16,27.61897268072643,19.138891225137304,15.549314683027138,13.118075847135735,7.1676768408749245,2.5605953360275064,4.471091338037667,2.8193083362997156,4.750032709781159,2.8060410029524228
2024-09-17,27.61897268072643,19.14220805847413,15.549314683027138,13.118075847135735,7.1676768408749245,2.557278502690683,4.471091338037667,2.8193083362997156,4.750032709781159,2.8060410029524228
2024-09-20,27.616224728281953,19.160202522541052,15.54776760241023,13.116770662869554,7.1669636921519855,2.5470745560262498,4.470646486358573,2.8190278289353023,4.749560104802434,2.805761815622666
2024-09-23,27.61714065167081,19.164154605694524,15.54828326174208,13.113889082109253,7.167201392624708,2.547159032640341,4.470794760415598,2.8158047118641267,4.749717629345689,2.8058548718928753
2024-09-25,27.615308865644337,19.162883488200556,15.547251977280968,13.116335659160885,7.166726007445429,2.550306478355176,4.470498222136251,2.815617945544271,4.7494025907074455,2.80566876552468
2024-09-26,27.61714065167081,19.150888152399524,15.54828326174208,13.117205695433004,7.167201392624708,2.557108872611592,4.470794760415598,2.8158047118641267,4.749717629345689,2.8058548718928753
2024-09-27,27.65933890436152,19.190115240640825,15.415921614997858,13.1339267540835,7.178152684768449,2.5510510235549138,4.484269377342621,2.820107186195471,4.756975070920132,2.8101421431347093
2024-09-30,27.657501516404427,19.198804837588774,15.4148975475456,13.133054277740856,7.17767584577592,2.5508815592577077,4.4839714908826895,2.819919848710669,4.756659068837156,2.8066340072562017
2024-10-02,27.643297513779842,19.201488528121708,15.41438556483877,13.145903483221687,7.177437450035893,2.5507968355518584,4.483822562493501,2.8198261893014687,4.756501083538971,2.8065407891163026
2024-10-03,27.628615225386593,19.19128996942917,15.406198464361523,13.158838765940331,7.206821130387604,2.54944202125181,4.4814410529816975,2.818328484430712,4.753974745260534,2.8050501405700254
2024-10-04,27.63263395172917,19.20302882975888,15.476700282628586,13.09260442274287,7.208735531771436,2.623169539428574,4.373056054971433,2.832359009028574,4.755237578854759,2.8024747990857173
2024-10-07,27.577691450326448,19.204613462976088,15.329942362896274,13.063258278110053,7.194402263261525,2.8963185527823914,4.364361022899783,2.8267273747407096,4.7457826478553145,2.7969025841514172
2024-10-08,27.35941547090836,19.228571765132756,15.450621081278143,13.07743223635572,7.239055763322799,2.904252082947019,4.371314277989971,2.8312308877186374,4.753343579955107,2.784762854391485
2024-10-09,27.382136793141797,19.251184424883824,15.3637953912248,13.088292722470424,7.268320933189158,2.8668011724598923,4.37494454707958,2.853513565635049,4.773900623523276,2.777109826392201
2024-10-10,27.386685587020743,19.244415122536722,15.366347666051302,13.090466984701003,7.269528366123297,2.863954959597021,4.372348871032111,2.8539875989487715,4.774693676676835,2.777571167312192
2024-10-14,27.367590801689158,19.23431749953228,15.355633806242256,13.097940619594745,7.264459841742281,2.8951594981715125,4.385901028766707,2.8519977166620745,4.7713646228382265,2.7756345647607623
2024-10-15,27.367590801689158,19.230997362493095,15.355633806242256,13.097940619594745,7.264459841742281,2.9781629241512007,4.385901028766707,2.7756345647607623,4.768044485799038,2.7756345647607623
2024-10-16,27.321328418922985,19.191860089592197,15.329676526556616,13.082428810879776,7.252179943806676,3.142169372362307,4.378487068450008,2.7709426110705584,4.759984547288319,2.7709426110705584
2024-10-17,27.348522624673176,19.24082306620883,15.344934876046617,13.098768192569091,7.269351851549868,3.085576093994239,4.382845182974612,2.7737006608378323,4.681776790307902,2.7737006608378323
2024-10-18,27.37395277090441,19.258714231698754,15.35920343245685,13.107627231979931,7.276111290921721,3.07184068649137,4.386920591194703,2.7762797988181465,4.613070166715967,2.7762797988181465
2024-10-21,27.37395277090441,19.262035140549017,15.35920343245685,13.104306323129672,7.276111290921721,3.07184068649137,4.386920591194703,2.7762797988181465,4.613070166715967,2.7762797988181465
2024-10-23,27.370316997786315,19.256156314101734,15.363804378400015,12.896696824228584,7.275144887200008,3.287263093714289,4.386337926057148,2.7759110569142886,4.61245746468333,2.7759110569142886
2024-10-24,27.370316997786315,19.28936099181602,15.363804378400015,12.896696824228584,7.275144887200008,3.287263093714289,4.3531332483428615,2.7759110569142886,4.61245746468333,2.7759110569142886
2024-10-28,27.37213476361267,19.290642070921756,15.364824746507704,12.89755334243266,7.275628056969609,3.28084003664353,4.353422356315453,2.776095415621448,4.612763795353724,2.776095415621448
2024-10-30,27.37213476361267,19.29396275921795,15.364824746507704,12.89755334243266,7.275628056969609,3.2775193483473317,4.353422356315453,2.776095415621448,4.612763795353724,2.776095415621448
2024-10-31,27.365773639315837,19.296118788102827,15.361254050949771,12.894556026342968,7.273937243490587,3.293357254925907,4.352410646378895,2.775450267256107,4.611691815980994,2.775450267256107
2024-11-04,27.364865148618584,19.295478194321593,15.360744087058842,12.89744775842308,7.273695762858424,3.2932479218418784,4.352266154772885,2.7753581276812604,4.611538716742192,2.7753581276812604
2024-11-05,27.363048348172864,19.284238376453974,15.359724260849122,12.896591474691773,7.273212849691037,3.3096272072761126,4.351977200340004,2.7751738668834807,4.611232548758153,2.7751738668834807
2024-11-06,27.361231788952132,19.28295814770929,15.358704570046442,12.915651498173917,7.272730000642263,3.2961300276758414,4.351688284272939,2.7749896305508592,4.610926421425454,2.7749896305508592
2024-11-07,27.364865148618584,19.28883858157594,15.34414505519472,12.920686403032851,7.273695762858424,3.2932479218418784,4.352266154772885,2.7753581276812604,4.611538716742192,2.7753581276812604
2024-11-11,27.388505527768825,19.262307352712487,15.231139165572873,13.024883405114673,7.279979474644452,3.2894475946590633,4.352703382831689,2.7777557466009863,4.615522603493972,2.7777557466009863
2024-11-12,27.37371123463575,19.263587485268403,15.238797185455965,13.029071906710172,7.280463286815094,3.289666204448628,4.352992654371416,2.7779403504232856,4.615829341448003,2.7779403504232856
2024-11-13,27.372801665135153,19.26627018246577,15.238290833028017,13.028638978696652,7.280221372691755,3.2895568959218786,4.352848013795618,2.7778480454451424,4.615675967374866,2.7778480454451424
2024-11-14,27.370982707460133,19.26831247811448,15.240600793055478,13.027773208975479,7.279737592671583,3.2893383006594554,4.352558761478673,2.777663453890207,4.615369249804302,2.777663453890207
2024-11-18,27.273116699455187,19.540418331473077,15.18610743506556,12.981191901655126,7.2537086091625556,3.2941305641792527,4.336996019170675,2.7677318107073923,4.598866818423786,2.7677318107073923
2024-11-19,27.27763208043783,19.54365347450052,15.188621671390962,12.983341088625236,7.2549095448043595,3.278119785192294,4.337714059193844,2.768190040829048,4.599628214196863,2.768190040829048
2024-11-20,27.263188121425586,19.629279669411666,15.180579044075396,12.973156715233388,7.251067949764376,3.236670221300575,4.33541716759075,2.766724238248753,4.5971926347007575,2.766724238248753
2024-11-21,27.261383702022314,19.6379082808688,15.179574314501659,12.972298084335405,7.250588036423182,3.2331467419376767,4.335130227163107,2.7665411220674487,4.59688836861296,2.7665411220674487
2024-11-22,27.2622858818665,19.635248802532047,15.180076662663422,12.972727385576762,7.2508279851527275,3.2332537387011473,4.335273692628969,2.766632677128106,4.597040496622214,2.766632677128106
2024-11-25,27.266797676929517,19.64842810539558,15.18258890229144,12.974874318068988,7.25202796706356,3.207309493420625,4.335991162415912,2.7670905433432846,4.597801287727811,2.7670905433432846
2024-11-29,27.266797676929517,19.638498354641957,15.195828569962941,12.974874318068988,7.25202796706356,3.20399957650275,4.335991162415912,2.7670905433432846,4.597801287727811,2.7670905433432846
2024-12-02,27.256873698317445,19.631350759242093,15.243237317250186,12.970152004258894,7.249388530951846,3.2028334541129104,4.33441304223958,2.7495398764130465,4.596127879571027,2.7660834376429686
2024-12-03,27.257775579676036,19.62538268219025,15.270212262601182,12.96396352001548,7.249628400294515,3.1897041432605717,4.331247638514615,2.749630853785825,4.596279957248832,2.7661749624126952
2024-12-04,27.23794796659901,19.61441337255416,15.345071324278367,12.941307727478026,7.244354938912713,3.184077501676377,4.328097040181078,2.747630741321983,4.59293657142046,2.7641628155778313
2024-12-05,27.23344571313129,19.607865370839896,15.362370094953828,12.939168614514587,7.243157494737215,3.1835511946289077,4.327381634235971,2.747176576050491,4.59217738924451,2.7637059176633096
2024-12-06,27.239749284830555,19.59917735852009,15.365925935899712,12.942163570714756,7.244834027449166,3.1842880732238914,4.328383268795507,2.737892548940168,4.5932403145802825,2.7643456170458705
2024-12-09,27.23704739681886,19.603845943526974,15.364401802522393,12.944186153835844,7.244115418404682,3.1839722263458285,4.327953940069252,2.7376209796618336,4.592784714904565,2.764071423909774
2024-12-10,27.23794796659901,19.60118771314948,15.364909813385383,12.944614142329197,7.244354938912713,3.184077501676377,4.328097040181078,2.737711496768474,4.59293657142046,2.7641628155778313
2024-12-11,27.23074507540495,19.592698771083015,15.390596531290758,12.941191026633014,7.242439218225526,3.183235493907431,4.326952504179467,2.73698752747181,4.591722000395296,2.7634318514087357
2024-12-12,27.232545441038127,19.607217182058136,15.39161408336259,12.942046635817125,7.242918053403658,3.1801401950590225,4.3272385814264664,2.737168483896955,4.575496787732786,2.7636145562051384
2024-12-13,27.24695694090687,19.61759334790196,15.333609177333113,12.95220309284652,7.2467510154307275,3.1917456549021685,4.329528561934652,2.738616997159581,4.57791814681942,2.765077064764988
2024-12-16,27.23884859593427,19.60514235533908,15.329046091879043,13.060770505375801,7.2445944752603495,3.1808762597902587,4.328240149756183,2.737802019861054,4.510425333514298,2.7642542132896635
2024-12-18,27.23884859593427,19.608448879517656,15.329046091879043,13.057463981197227,7.2445944752603495,3.1808762597902587,4.328240149756183,2.737802019861054,4.510425333514298,2.7642542132896635
2024-12-27,27.23704739681886,19.603845943526974,15.328032441681474,13.036762708703634,7.277178473714609,3.177359615283843,4.327953940069252,2.7376209796618336,4.51012707662975,2.764071423909774
2024-12-30,27.23884859593427,19.601835831160503,15.319126519343312,13.040931360304345,7.277659717046111,3.1808762597902587,4.328240149756183,2.737802019861054,4.510425333514298,2.7642542132896635
2025-01-02,27.260481581887102,19.617403531744166,15.331292909109587,13.051288416474899,7.283439605644334,3.1039828941819105,4.331677620985204,2.739976371410045,4.514007495496569,2.7664495730661804
2025-01-03,27.264090420705493,19.610071788047797,15.333322519805215,13.053016192124273,7.284403813099778,3.1010842221147175,4.332251063765384,2.740339099157936,4.51460507574941,2.766815805429993
2025-01-07,27.2680022214531,19.614743462861057,15.331800261409676,13.048411057789414,7.283680633577099,3.1007763533220087,4.331820967447716,2.740067044344315,4.514156875728167,2.7665411220674487
2025-01-08,27.284548520030054,19.614743462861057,15.331800261409676,13.048411057789414,7.283680633577099,3.0842300547450505,4.331820967447716,2.740067044344315,4.514156875728167,2.7665411220674487
2025-01-09,27.30290186647222,19.61935123315001,15.309648715476953,13.052584205326653,7.284162737303237,3.1109100286529046,4.332107688836864,2.740248408217665,4.481360878314746,2.766724238248753
2025-01-10,27.309228418258684,19.630517865384007,15.286714259369932,13.0556087135026,7.285850603047471,3.1314923536950965,4.333111512671122,2.740883370887463,4.459227567360047,2.7673653358235737
2025-01-13,27.311036543038934,19.635128052932558,15.287726381954933,13.05647311616073,7.286332994084627,3.13832061717048,4.333398404932656,2.7410648428451023,4.4429704857465175,2.767548561133461
2025-01-15,27.33813948760238,19.637018200727027,15.291776212888438,13.05993187172629,7.288263197177882,3.1424633230903267,4.334546353978122,2.741790971041929,4.397788676705947,2.768281705061658
2025-01-16,27.32728069173807,19.625908288229173,15.285702270791035,13.0547444252923,7.2853682758794,3.184245470875049,4.332824658394427,2.740701922956903,4.396041861070728,2.7671821347729115
2025-01-17,27.32728069173807,19.629218314706176,15.285702270791035,13.051434398815298,7.2853682758794,3.184245470875049,4.332824658394427,2.740701922956903,4.396041861070728,2.7671821347729115
2025-01-20,27.326376181451263,19.631878520806207,15.28519632674556,13.051002407180107,7.285127136242307,3.184140074995502,4.332681245498037,2.7406112080002862,4.3958963557374515,2.7670905433432846
