date,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,UBS SECURITIES HONG KONG LTD,INTERACTIVE BROKERS HONG KONG LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CGS INTERNATIONAL SECURITIES HK LTD,BNP PARIBAS,EFG BANK AG,DBS BANK LTD,INDUSTRIAL AND COMMERCIAL BANK OF CHINA
2024-04-08,24.889189560667194,4.472530611170629,59.44898430668781,6.623768948901936,1.6801172879882167,0.0,0.19983408896613641,0.0,2.685575195618077,0.0
2024-04-09,24.82144089686395,4.46035633076719,59.53992170327934,6.625181913010341,1.6755439891663937,0.0,0.19929013824902714,0.0,2.678265028663755,0.0
2024-04-10,24.898520738041633,4.473716798023361,59.74264293633157,6.318382104157749,1.6805628820402916,0.0,0.1998870881716572,0.0,2.686287453233734,0.0
2024-04-11,25.373315033624262,4.4439913641387045,59.345685314096045,6.3006143704373825,1.6693964486037431,0.0,0.1985589463396869,0.0,2.6684385227601823,0.0
2024-04-12,25.33715655673446,4.446144588003748,59.37443976824211,6.303667174125602,1.6702053125233176,0.0,0.19865515306621806,0.0,2.66973144730454,0.0
2024-04-15,25.342148510476665,4.445847319013031,59.370469996356626,6.303245711273556,1.6700936426849402,0.0,0.1986418709932481,0.0,2.669552949201944,0.0
2024-04-16,25.340920762205226,4.445631931538731,59.36759368175044,6.30294033862438,1.6748574208038696,0.0,0.1986322474124516,0.0,2.669423617664899,0.0
2024-04-17,25.3619347077291,4.44236276011977,59.33361895978718,6.322510995408191,1.6736257857753185,0.0,0.198486179794591,0.0,2.6674606113858452,0.0
2024-04-18,25.265495608652806,4.41772945950539,59.457151206483104,6.292266385769368,1.6691596622877565,0.0,0.2455283746551169,0.0,2.652669302646459,0.0
2024-04-19,25.264998871116124,4.417474255911476,59.453716483100685,6.29190289384207,1.6738772419417187,0.0,0.24551419096093774,0.0,2.6525160631269937,0.0
2024-04-22,25.277157273426067,4.416755590916683,59.44404414493377,6.295692504516004,1.673604924117171,0.0,0.2406610284600919,0.0,2.652084533630213,0.0
2024-04-23,25.300101088201743,4.4151150197052225,59.42196409420208,6.293354016078847,1.677794708674965,0.0,0.24057163670026172,0.0,2.651099436436884,0.0
2024-04-24,25.272500905970162,4.4161774267367315,59.46995090676423,6.270805430334623,1.67819843561933,0.0,0.24062952533901089,0.0,2.6517373692359,0.0
2024-04-25,25.27501825113465,4.416028658973518,59.467947542605636,6.270594185720274,1.6781419021508186,0.0,0.24062141925250474,0.0,2.6516480401626024,0.0
2024-04-26,25.28231841194058,4.41730413656225,59.4754959797396,6.253150042385671,1.678626598368212,0.0,0.24069091772077256,0.0,2.6524139132829134,0.0
2024-04-30,25.294267964674848,4.416028658973518,59.458322685835526,6.260969328950174,1.6781419021508186,0.0,0.24062141925250474,0.0,2.6516480401626024,0.0
2024-05-02,27.331653567978275,4.278505966213217,57.60668872368917,6.238506786823975,1.62588169030896,0.0,0.23312805630881822,0.0,2.685635208677586,0.0
2024-05-03,27.326245759162397,4.279922799731721,57.625765263050866,6.22191625692503,1.6264201034125392,0.0,0.23320525700618552,0.0,2.6865245607112573,0.0
2024-05-06,27.15286198207912,4.235496230596214,57.489165820072074,6.623516113145349,1.6095374939476756,0.0,0.2307845335590714,0.0,2.6586378266005024,0.0
2024-05-07,27.16427951038914,4.22813488488892,57.38924892698919,6.727196072423334,1.606740097544343,0.0,0.2303834271377854,0.0,2.654017080627288,0.0
2024-05-08,26.899911325085885,5.028437520658519,57.431983605398905,6.195846184357198,1.5898112751635014,0.0,0.2279560774230021,0.0,2.6260540119129847,0.0
2024-05-09,26.90569711006905,5.028666783689455,57.52578870699697,6.095823426290462,1.5898837598965945,0.0,0.2279664706914907,0.0,2.626173742365973,0.0
2024-05-10,26.89946459789213,5.029095561661525,57.53069374288115,6.096343197219666,1.5900193240856169,0.0,0.22798590864695836,0.0,2.6263976676129603,0.0
2024-05-13,27.854731942202083,4.9643050202521355,56.789517770073104,6.00430023121507,1.5695348827788658,0.0,0.22504873430341338,0.0,2.5925614191753223,0.0
2024-05-14,27.898417735878382,4.955116244904781,56.68440212573921,5.993186456836253,1.566629722161447,0.0,0.22463217604333785,0.0,2.6776155384365867,0.0
2024-05-16,27.95302007378159,6.5429828227224265,56.818492953281265,6.007363749027293,1.5703356918465572,0.0,0.22516355880911895,0.0,0.8826411505317463,0.0
2024-05-17,27.965782102792296,6.53855431229389,56.78453651301104,6.048299995679786,1.5692728359326624,0.0,0.21151049092034963,0.0,0.8820437493699688,0.0
2024-05-20,26.98079379562044,6.6283759124087585,57.56459854014599,6.131386861313868,1.5908302919708028,0.0,0.20985401459854017,0.0,0.8941605839416058,0.0
2024-05-21,27.026537777575122,6.625051297250467,57.53572568510328,6.141990789293693,1.5900323742647393,0.0,0.18694997948109982,0.0,0.893712097031599,0.0
2024-05-22,27.04679608826877,6.623212103337315,57.519753075726996,6.140285698786849,1.589590962155874,0.0,0.1868980799185307,0.0,0.8934639918056588,0.0
2024-05-23,27.160161077743272,6.626169204598834,57.5454342303886,6.14302718528957,1.5218928002991703,0.0,0.1094526001833331,0.0,0.8938629014972204,0.0
2024-05-24,27.04990866343785,6.610537714151821,57.40968144809968,6.1376349858843495,1.7912885621145496,0.0,0.10919439559764595,0.0,0.8917542307141085,0.0
2024-05-27,27.23430839335587,6.591772329927066,57.24671214406135,6.142896289400283,1.786203617503534,0.0,0.10888442462747916,0.0,0.8892228011244131,0.0
2024-05-28,27.22286362347604,6.591165296285794,57.25051318400908,6.1514034590303375,1.7860391267366031,0.0,0.10887439750496174,0.0,0.8891409129571873,0.0
2024-05-29,27.21181716328206,6.590522500782459,57.24492989626189,6.168947514050232,1.7858649454093507,0.0,0.10886377965970996,0.0,0.8890542005542981,0.0
2024-05-30,27.19214828083866,6.585736871496225,57.20336217337385,6.236991159427648,1.7845681608853625,0.0,0.10878472952490083,0.0,0.8884086244533568,0.0
2024-05-31,27.159918338493373,6.575552507253546,57.11490132417093,6.322385544229771,1.831591019044546,0.0,0.10861650183358232,0.0,0.8870347649742556,0.0
2024-06-03,27.15140679563292,6.573053709902377,57.093196902529755,6.356174695729239,1.8308949901128684,0.0,0.1085752261192183,0.0,0.8866976799736161,0.0
2024-06-04,27.1578799775659,6.571653429341631,57.08103413963418,6.363866625658098,1.830504948166374,0.0,0.10855209596005283,0.0,0.8865087836737647,0.0
2024-06-06,27.15485980615395,6.569478380866429,57.0892708256091,6.3617603492773735,1.8298990980497836,0.0,0.1085161680047313,0.0,0.8862153720386391,0.0
2024-06-07,27.15225769169727,6.569713050394448,57.091310121800184,6.361987598871933,1.8299644642071504,0.0,0.10852004433043812,0.0,0.886247028698578,0.0
2024-06-11,27.154629246556294,6.569499173691979,57.08945151685736,6.361780484661869,1.8299048897992216,0.0,0.10851651146544766,0.0,0.8862181769678226,0.0
2024-06-12,27.677789148622935,6.521508851305254,56.67241193579662,6.324284534453661,1.816537398111243,0.0,0.10772379618657763,0.0,0.8797443355237171,0.0
2024-06-13,27.628531126541468,6.502141812512195,56.50411088377288,6.569537751571229,1.8111427952577603,0.0,0.1074038869466686,0.0,0.8771317433977935,0.0
2024-06-14,27.629016934346684,6.502098165598677,56.50373158874791,6.569493652249133,1.8111306376033698,0.0,0.10740316597682509,0.0,0.8771258554774048,0.0
2024-06-17,27.59937433252376,6.495122198723184,56.443109901737664,6.669733313485065,1.8091875129360193,0.0,0.10728793533756138,0.0,0.8761848052567512,0.0
2024-06-18,27.538760035682426,6.480553077609278,56.31650312221231,6.877787689562891,1.805129348795718,0.0,0.10704727921498662,0.0,0.8742194469223908,0.0
2024-06-19,27.451061461256398,6.459371410077214,56.45252499386489,6.859753386753163,1.7992292891463855,0.0,0.10669739551657544,0.0,0.871362063385366,0.0
2024-06-20,27.775905756834852,6.458946432540564,56.12873971993776,6.859302067126027,1.7991109135363412,0.0,0.1066903756390309,0.0,0.871304734385419,0.0
2024-06-21,27.78973811746921,6.460095149170779,56.138722155528875,6.833844648970699,1.7994308834644968,0.0,0.10670935040682938,0.0,0.8714596949891068,0.0
2024-06-24,27.790669187938978,6.460011853477502,56.13799830956784,6.833756534196127,1.7994076818181617,0.0,0.10670797450924335,0.0,0.8714484584921541,0.0
2024-06-25,27.79161666956387,6.45952935517186,56.133805362297636,6.8332461208991075,1.8037191175731795,0.0,0.10670000449029186,0.0,0.8713833700040502,0.0
2024-06-26,27.789996897311685,6.458481318526961,56.124697843498275,6.8410276743795295,1.8078715824866136,0.0,0.10668269277784842,0.0,0.8712419910190953,0.0
2024-06-27,27.781228231045908,6.454894727115054,56.093530089137204,6.886097723944783,1.8068676163261823,0.0,0.10662344862882245,0.0,0.87075816380205,0.0
2024-06-28,27.68594085445113,6.463411487642497,56.167541391118824,6.8951834252246265,1.809251645724586,0.0,0.10676413045509102,0.0,0.8719070653832431,0.0
2024-07-02,27.685908685488304,6.463414362895889,56.16756637729126,6.895186492552087,1.8092524505715217,0.0,0.10676417794919359,0.0,0.8719074532517477,0.0
2024-07-03,27.663757448066335,6.458243045322915,56.122627231086184,6.9696787858179485,1.8078048845535828,0.0,0.10667875692578492,0.0,0.8712098482272436,0.0
2024-07-04,27.66306666666667,6.457511111111111,56.11626666666667,6.977777777777777,1.8075999999999999,0.0,0.10666666666666667,0.0,0.8711111111111111,0.0
2024-07-05,27.660607945960358,6.456937161141233,56.11127899742245,6.9860456848280155,1.8074393387254466,0.0,0.10665718602790863,0.0,0.8710336858945872,0.0
2024-07-08,27.661347342018992,6.456871163435801,56.11070547230208,6.985974278993681,1.8074208645098728,0.0,0.10665609586249895,0.0,0.8710247828770749,0.0
2024-07-09,27.66215101624354,6.456799428329678,56.110082088729776,6.985896665611968,1.8074007842691118,0.0,0.10665491092537356,0.0,0.8710151058905506,0.0
2024-07-10,27.656159272039382,6.454954948951326,56.094053421511745,7.010557152700864,1.8068844737483956,0.0,0.10662444338708538,0.0,0.8707662876611972,0.0
2024-07-11,27.662731880826446,6.453575863962064,56.082069067217674,7.017942836634727,1.8064984373972848,0.0,0.106601663341287,0.0,0.8705802506205106,0.0
2024-07-12,27.831825840205727,6.442050190653542,55.981910082468744,6.965505010197748,1.8032721468475659,0.0,0.10641127959563715,0.0,0.8690254500310366,0.0
2024-07-15,27.735704137808558,6.450630438643225,56.05647309536494,6.974782454271001,1.8056739477890251,0.0,0.10655301012253596,0.0,0.8701829160007104,0.0
2024-07-16,27.736794951594586,6.450533067783562,56.05562693512884,6.974677171450973,1.80564669153458,0.0,0.10655140172808615,0.0,0.8701697807793703,0.0
2024-07-17,27.723959762596834,6.451678793481803,56.06558337929178,6.975915994163498,1.805967405465459,0.0,0.10657032709097643,0.0,0.8703243379096408,0.0
2024-07-18,27.667574506854887,6.442947428874281,55.88472763464942,7.227565963171763,1.8022828650408262,0.0,0.10635290197187142,0.0,0.8685486994369501,0.0
2024-07-19,27.09079831658765,6.494323262696837,56.330350466726166,7.285198317302323,1.8166542045555047,0.0,0.10720095623252959,0.0,0.8754744758989916,0.0
2024-07-22,27.124291738778506,6.502095156320574,56.277016783610826,7.293916667784679,1.8188282329581282,0.0,0.10732924587788614,0.0,0.8765221746694035,0.0
2024-07-23,27.129413394774655,6.502917494463353,56.24544944611183,7.307703481550842,1.8178080018235738,0.0,0.12067767217239923,0.0,0.8760305091033425,0.0
2024-07-25,27.167692300131048,6.5006976809647705,56.346886171440524,7.184572471023788,1.8171874811505502,0.0,0.10723242494065355,0.0,0.8757314703486707,0.0
2024-07-26,27.142836090237655,6.497335982390824,56.31774756875738,7.180857121038973,1.8162477610060703,0.0,0.10717697195580557,0.0,0.9377985046132988,0.0
2024-07-29,27.144877375934755,6.496755730218573,56.31271804658835,7.184681134563407,1.8160855588802256,0.0,0.10716740039125032,0.0,0.9377147534234402,0.0
2024-07-30,27.449849668674997,6.57023304290652,56.94960626649964,6.1369862023931985,1.8366252085175407,0.0,0.1083794472828821,0.0,0.9483201637252183,0.0
2024-07-31,27.442641252774113,6.5708858461346695,56.955264648260204,6.137595959212762,1.8368076913697,0.0,0.10839021561523642,0.0,0.9484143866333186,0.0
2024-08-01,27.43729760677061,6.569325268608438,56.941737841054604,6.158714219405549,1.836371451740785,0.0,0.10836447306871934,0.0,0.9481891393512942,0.0
2024-08-05,27.43736313353652,6.569319336268202,56.941686420589235,6.158708657862061,1.8363697934304097,0.0,0.10836437521164917,0.0,0.9481882831019303,0.0
2024-08-06,27.429287422234296,6.552924819314225,56.79958167645592,6.152346696896938,1.8317869144179748,0.0,0.2882505041005886,0.0,0.9458219665800565,0.0
2024-08-07,27.442860860646327,6.5508860495042285,56.78190998396205,6.096402402180657,1.831217002208933,0.0,0.35119600248898913,0.0,0.9455276990088168,0.0
2024-08-08,27.460008003575954,6.549337904404533,56.76849093880866,6.094961663411369,1.8307842379069703,0.0,0.35111300572089127,0.0,0.9453042461716304,0.0
2024-08-09,27.561817827090735,6.570808689902847,56.95459587182646,6.11945906691572,1.3436164332089269,0.0,0.5012988608322103,0.0,0.9484032502231005,0.0
2024-08-12,27.561228959954477,6.570862105562656,56.955058869223166,6.119508813447564,1.343627355785081,0.0,0.5013029360093577,0.0,0.9484109600177038,0.0
2024-08-13,27.57768092135711,6.569369761501726,56.942123497505115,6.118118978675985,1.3433221973032416,0.0,0.5011890823860032,0.0,0.948195561270817,0.0
2024-08-14,27.576435785452,6.5690731535966815,56.93955255317218,6.122357757898677,1.3432615461301145,0.0,0.5011664536332987,0.0,0.9481527501170517,0.0
2024-08-15,27.58009792568213,6.568740984539119,56.93667337112208,6.1220481772685105,1.3431936233179604,0.0,0.5011411118560506,0.0,0.9481048062141497,0.0
2024-08-16,27.528533256235754,6.572598587397708,56.97011038355292,6.1346783246636205,1.3439824362081545,0.0,0.5014354153443754,0.0,0.9486615965974671,0.0
2024-08-19,27.531937099444953,6.573519146446426,56.96905348715852,6.1310194796540065,1.3441706745702753,0.0,0.5015056464565916,0.0,0.9487944662692273,0.0
2024-08-20,27.53812531803109,6.575007433906023,56.99098983475489,6.1007739396628935,1.344475003547487,0.0,0.5016191905945047,0.0,0.9490092795031168,0.0
2024-08-21,27.54038473444159,6.574802420169343,56.98921281231034,6.2813417488249605,1.3444330817934633,0.0,0.3208455137889008,0.0,0.9489796886713968,0.0
2024-08-22,27.476172741201115,6.560172564452409,56.86240383652908,6.524371933387379,1.3414415299945261,0.0,0.2885693184082877,0.0,0.9468680760271941,0.0
2024-08-23,27.46791139220532,6.559696374975823,56.85827631121565,6.537424047531131,1.3413441575041287,0.0,0.28854837175309817,0.0,0.9467993448148533,0.0
2024-08-26,27.469382933792115,6.559563290899549,56.85712276221753,6.537291415319083,1.3413169441183312,0.0,0.2885425176416699,0.0,0.9467801360117293,0.0
2024-08-27,27.470621440397053,6.559859040625011,56.85968626800316,6.5330774807659715,1.3413774198086155,0.0,0.2885555271007744,0.0,0.946822823299416,0.0
2024-08-29,27.472845052235968,6.5596579279102185,56.857943058919425,6.5328771891225115,1.3413362957459203,0.0,0.2885466805409529,0.0,0.9467937955250018,0.0
2024-08-30,27.488584762951053,6.556196582255722,56.82794073314369,6.551960789173313,1.3406285105824982,0.0,0.2883944226321128,0.0,0.9462941992616202,0.0
2024-09-02,27.482886123119005,6.5542679729493525,56.81122389221546,6.577062449658443,1.340234143423208,0.0,0.2883095868343427,0.0,0.9460158318001871,0.0
2024-09-03,27.459383113025133,6.548662847431018,56.76263966555882,6.656956542091409,1.3390879924527488,0.0,0.29256401300604573,0.0,0.9407058264348239,0.0
2024-09-04,27.444999766033035,6.546305661640576,56.74220800023036,6.699554022971957,1.3386059888343764,0.0,0.2879593401411721,0.0,0.9403672201485149,0.0
2024-09-05,27.440755649507786,6.546688588853702,56.74552714490512,6.699945914472873,1.33868429080915,0.0,0.28797618436955263,0.0,0.9404222270818203,0.0
2024-09-09,27.435270209581514,6.547183514997043,56.74981707629876,6.70045242678777,1.3387854946229882,0.0,0.287997955214518,0.0,0.9404933224974102,0.0
2024-09-10,26.79283545387325,6.55239408514053,56.75597221778427,6.701179164508322,1.3389307006265085,0.0,0.9180930487304888,0.0,0.9405953293366283,0.0
2024-09-11,26.79789462981234,6.550330521884,56.73809790538251,6.71706489908431,1.3385090275462648,0.0,0.9178039111943733,0.0,0.9402991050961962,0.0
2024-09-12,26.80115494179403,6.550038779987008,56.73557087559992,6.716765731088232,1.338449412361728,0.0,0.9177630335847284,0.0,0.9402572255843541,0.0
2024-09-13,26.846932847287107,6.562074782791331,56.839825142345646,6.5488238934267935,1.3409088757972505,0.0,0.9194494661108504,0.0,0.9419849922410184,0.0
2024-09-16,26.827806101192287,6.557729995058979,56.80219116480624,6.5534961212761615,1.3400210522617668,0.0,0.977394266884486,0.0,0.941361298520081,0.0
2024-09-17,26.827641312611927,6.557744763497079,56.80231908706666,6.562519142557553,1.3400240700770747,0.0,0.9683882056622335,0.0,0.9413634185274734,0.0
2024-09-20,26.842476628860723,6.560049454718474,56.82228201805529,6.524274084393829,1.340495015779011,0.0,0.9687285415363764,0.0,0.9416942566562916,0.0
2024-09-23,26.76793804645163,6.566733344007722,56.88017698436503,6.530921522949559,1.3418608165004995,0.0,0.9697155576202728,0.0,0.9426537281052886,0.0
2024-09-24,26.69926160370882,6.571677340816446,56.9230012317889,6.522297455581801,1.3428710837440425,0.0,0.9975278461478048,0.0,0.9433634382121773,0.0
2024-09-26,26.529426026477726,6.585687119927772,57.044352088237375,6.518108671934228,1.3457338729959416,0.0,1.0313176802227646,0.0,0.9453745402042009,0.0
2024-09-27,26.76623153335565,6.657503077393005,57.66641242736347,5.633503984606633,1.360408904594415,0.0,0.9602563610124943,0.0,0.9556837116743396,0.0
2024-09-30,54.39722430782575,13.579439731757706,14.885022361297,11.593364827242075,2.7748527512090027,0.0,0.8207691913091736,0.0,1.949326829359287,0.0
2024-10-02,54.214586222731434,13.506751334727976,14.276556564171308,12.709486193508884,2.759999443380167,0.0,0.5937278221785173,0.0,1.9388924193017205,0.0
2024-10-03,54.279534327465704,13.603356131105878,13.920843143850206,12.81907538214299,2.7797398811525955,0.0,0.6446911088687073,0.0,1.9527600254139106,0.0
2024-10-04,54.95937772382903,13.763927570018359,13.839367589530665,12.034479303153544,2.812551404148634,0.0,0.6144863744736687,0.0,1.9758100348461043,0.0
2024-10-07,55.08093734640348,13.969880107960828,13.679728253584356,11.836142159197538,2.8284101636810117,0.0,0.6179511970665381,0.0,1.9869507721062534,0.0
2024-10-08,55.28795281516088,14.033211220151347,14.181045844013463,10.934796144839732,2.841232490001108,0.0,0.7258030628889254,0.0,1.9959584229445448,0.0
2024-10-09,55.35095199120113,13.96868491272899,14.315468466747088,10.87501057556754,2.8091559223653526,0.0,0.6939473531612154,0.0,1.986780778228685,0.0
2024-10-10,54.80481227643412,14.061707531335108,14.410800444787242,11.15795880167733,2.8278631264868506,0.0,0.7368463359598237,0.0,2.0000114833195215,0.0
2024-10-14,55.19796142142144,14.146056415178437,14.497243355799158,11.032352904367984,2.2672159096925864,0.0,0.847161479567524,0.0,2.01200851397287,0.0
2024-10-15,55.24623434584384,14.133851451436048,14.48473539426351,11.013215859030836,2.2652597964719234,0.0,0.8464305638381778,0.0,2.0102725891156723,0.0
2024-10-16,54.69280214586841,13.986980487865239,15.381261916070882,10.889254190792299,2.222683344485935,0.0,0.8376349377532536,0.0,1.9893829771639775,0.0
2024-10-17,54.76056370243511,14.004309634157616,15.400318505027746,10.77885057997078,2.2254371343315444,0.0,0.8386727241710243,0.0,1.991847719906183,0.0
2024-10-18,55.43513994643353,13.92159816430146,14.314583173458164,10.336225771214131,2.212293382068022,0.9663565798935302,0.833719402261085,0.0,1.980083580370077,0.0
2024-10-21,55.41512347140787,13.918973960652073,14.311884892631499,10.334277405726953,2.2118763675630615,0.9661744229002283,0.8335622472080402,0.0,2.0081272319102785,0.0
2024-10-22,55.405621411188534,13.898318230098205,14.262271358837166,10.328399599348895,2.208593947293004,0.9647406219172044,0.8323252424383724,0.0,2.0997295888786214,0.0
2024-10-23,55.43183579537444,13.904894022307406,14.269019350308815,10.28597275305433,2.2096389122039706,0.9651970752636077,0.8327190453254654,0.0,2.1007230461619697,0.0
2024-10-24,55.051358510899405,13.818227640028699,14.180083448764208,10.880123978871683,2.1958666813364967,0.9591811977916264,0.827528876526109,0.0,2.0876296657817752,0.0
2024-10-25,54.77162836028501,13.904223006538421,14.26833076275276,10.947834561850062,2.209532280499229,0.9651504972417513,0.8326788603654325,0.0,2.100621670467341,0.0
2024-10-28,54.87632188595671,13.872037852054506,14.235302780562684,10.92249278284725,2.2044177093540718,0.9629163905362311,0.8307513957567484,0.0,2.0957592029317973,0.0
2024-10-29,54.81531792861758,13.861791493917828,14.224788102616348,11.008758896860098,2.202789451590233,0.9622051477975407,0.8301377745704273,0.0,2.0942112040299414,0.0
2024-10-30,54.790582216831766,13.869379934590862,14.232575260621905,11.014785485400926,2.203995337357301,0.9627318933255308,0.8305922216926147,0.0,2.0953576501790963,0.0
2024-10-31,54.635526373269464,13.612941335121246,14.320255119193009,11.082642132273754,2.5594540540437873,0.9686628084763693,0.712252065056154,0.0,2.108266112566216,0.0
2024-11-01,54.60863124207648,13.612463023546226,14.319751955063223,11.110741808202008,2.5783568447392535,0.9686287730227391,0.6932343179476466,0.0,2.108192035402432,0.0
2024-11-04,54.60056912298832,13.614880780511527,14.322295336078902,11.112715225749586,2.5788147956780088,0.9688008145525281,0.6933574457091622,0.0,2.108566478731973,0.0
2024-11-05,54.59664480977091,13.616057646731392,14.323533351001227,11.113675805527771,2.5790377076571325,0.9688845574049852,0.6934173793192542,0.0,2.108748742587321,0.0
2024-11-06,54.587240947841366,13.618877780300778,14.32650001567638,11.115977650234338,2.5795718733462607,0.9690852310460706,0.6935609986898348,0.0,2.109185502864977,0.0
2024-11-07,54.52122052441144,13.613044758259813,14.320363916086572,11.310648724109441,2.5784670319756122,0.9686701678078615,0.6932639436271949,0.0,1.9943209337220675,0.0
2024-11-08,54.56413420513157,13.64865083604461,14.357820047360468,11.254538235436943,2.5852112320672456,0.971203807118924,0.6189043868895103,0.0,1.9995372499507256,0.0
2024-11-11,54.6538960543387,13.674730977638708,14.385255285049226,11.314202854308174,2.375410211401969,0.9730596046706862,0.6200870029764176,0.0,2.0033580096161185,0.0
2024-11-12,54.61481344330574,13.680760619138788,14.391598220233675,11.338279673747683,2.3764576083865094,0.9734886588571243,0.6203604198599322,0.0,2.00424135647055,0.0
2024-11-13,54.587212863852095,13.677575470743935,14.388247574955487,11.373807038401866,2.3759043226191814,0.9732620116753274,0.6202159878323165,0.0,2.0037747299197917,0.0
2024-11-14,54.48912465827536,13.596594962344458,14.391167585113973,11.519292181148769,2.3842923965968774,0.9766980901722148,0.6319811171702567,0.0,2.0108490091780897,0.0
2024-11-15,54.483558927526765,13.59539728482699,14.389899916413498,11.527852114125736,2.3840823724396247,0.9766120561800873,0.6319254481165271,0.0,2.0106718803707677,0.0
2024-11-18,54.43163683539799,13.585186545887343,14.379092471192449,11.538329066256416,2.4492638813943963,0.97587857774308,0.631450844421993,0.0,2.009161777706341,0.0
2024-11-19,54.444407248171935,13.581379333432169,14.37506276870986,11.535095480174652,2.4485774816954486,0.9756050903630303,0.6312738819996079,0.0,2.0085987154532976,0.0
2024-11-20,54.09501724908053,13.494578181576273,14.258479609971204,12.126626307936478,2.4329281620938388,0.9693698145842639,0.6272392917898179,0.0,1.9957613829676022,0.0
2024-11-21,54.50422511916039,13.343896131234306,14.099267746252275,12.094591546754478,2.405761799509826,0.9585457169921963,0.6202354639361269,0.0,1.9734764761604042,0.0
2024-11-22,54.33138584311331,13.419537025311074,14.179190522004244,12.0780936647658,2.4193990439593462,0.9639793065775522,0.623751316020769,0.0,1.9846632782479015,0.0
2024-11-25,54.33004783178635,13.41993019451215,14.179605947737558,12.078447531998908,2.4194699281625356,0.9640075495022602,0.6237695908544036,0.0,1.98472142544583,0.0
