date,ASTRUM CAPITAL MANAGEMENT LTD,GRANSING SECURITIES CO LTD,ZHESHANG INTERNATIONAL FINANCIAL,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING
2024-04-15,69.76751906150326,20.173065523768344,0.0,3.782423850982812,3.7903598764511255,2.4866316872944543
2024-04-16,69.79648150096943,20.181439924878468,0.0,3.783994040424734,3.750420576392551,2.487663957334821
2024-04-17,69.80010349674097,20.182487213917966,0.0,3.7841904057732334,3.745425832213641,2.487793051354186
2024-04-18,69.78923863700277,20.174157113317932,0.0,3.783601370858933,3.7396542717514274,2.513348607068935
2024-04-19,69.81387050971506,20.08785047854365,0.0,3.7807844673610576,3.7565453423197686,2.5609492020604607
2024-04-22,69.81402718671067,20.08774621529048,0.0,3.780764843713992,3.756525844482581,2.560935909802272
2024-04-25,69.70548813275298,20.056516030495107,0.0,3.7748869326994074,3.9061544514458397,2.5569544526066736
2024-04-29,69.69826419418077,20.05443747048989,0.0,3.774495721733824,3.9679307252926552,2.5048718883028664
2024-04-30,69.70910066361682,20.016094967772748,0.0,3.775082568594331,4.051468655444138,2.4482531445719493
2024-05-02,69.68743109333838,19.99432996612901,0.0,3.7739090572988423,4.050209227565649,2.4941206556681275
2024-05-03,69.69465278635602,19.96013155178546,0.0,3.7743001466568624,4.076536394363535,2.4943791208381247
2024-05-06,69.71343619494947,19.944779466154515,0.0,3.7753173584367423,4.093183717944891,2.473283262514388
2024-05-07,69.69898652065844,19.94064546297202,0.0,3.7745348391814564,4.087153502655575,2.498679674532518
2024-05-08,69.70259837763597,19.926132564229803,0.0,3.7747304385821994,4.0977294614492665,2.498809158102762
2024-05-09,69.70259837763597,19.910586325362466,0.0,3.7747304385821994,4.1132757003166045,2.498809158102762
2024-05-10,69.69898652065844,19.88882735200333,0.0,3.7745348391814564,4.138971613624267,2.498679674532518
2024-05-13,69.71343619494947,19.815207331999883,0.0,3.7753173584367423,4.186475654536228,2.5095634600776853
2024-05-14,69.71343619494947,19.799658675901323,0.0,3.7753173584367423,4.186475654536228,2.5251121161762415
2024-05-16,69.6448535494141,19.780180178687484,0.0,3.771603278822977,4.285912816844292,2.517450176231143
2024-05-17,69.64845979799787,19.78120440722873,0.0,3.7717985745022644,4.280956689093857,2.5175805311772743
2024-05-20,69.63115320996887,19.734874933426763,0.0,3.770861339648162,4.347190920031773,2.51591959692442
2024-05-22,69.62610707513514,19.733444756914523,0.0,3.7674822315139624,4.35722866694633,2.5157372694900504
2024-05-23,67.51860505087174,19.136136124880732,3.0118256321621213,3.653444886000392,4.2403995046149205,2.439588801470092
2024-05-24,67.51928290522814,19.131308482711347,3.0118558694444815,3.6534815648318038,4.244457884014635,2.4396132937695945
2024-05-27,67.52267238118034,19.132268876649878,3.012007064963772,3.6536649700365533,4.2396509445252555,2.439735762644205
2024-05-29,67.52267238118034,19.132268876649878,3.0873072415878657,3.6536649700365533,4.164350767901161,2.439735762644205
2024-05-30,67.59393006940154,19.04692794791689,3.090565323193733,3.6575207374420535,4.168745469683515,2.4423104523622774
2024-05-31,67.5837411929653,19.044056879536164,3.0900994620111715,3.656969415351172,4.183190743247806,2.441942306888379
2024-06-04,67.52945235409979,19.02875912127317,3.0876172390858003,3.6490113198574656,4.265179228398929,2.4399807372848406
2024-06-05,67.52606219745381,19.027803827368793,3.087462232555487,3.6488281298633805,4.269985368943202,2.4398582438153364
2024-06-06,65.76307204050286,18.53102036681466,5.505231632376473,3.553563459186383,4.270954789043044,2.3761577120765813
2024-06-07,65.76114292687467,18.530476772319687,5.505070140264885,3.5515035979495715,4.275718553435751,2.3760880091554304
2024-06-11,65.75535626500073,18.484848603360476,5.504585720772214,3.5502133589158062,4.32911712702472,2.375878924926055
2024-06-12,65.7457140913154,18.482138039067248,5.503778544374728,3.5496927659820736,4.343146026291443,2.3755305329691
2024-06-13,65.7392875463719,18.48033143779442,5.5032405582768735,3.549345788838216,4.352496340296154,2.3752983284224487
2024-06-14,66.06865123619066,18.07190567243286,5.530812618819144,3.567128543551367,4.374302999724147,2.3871989292818316
2024-06-17,66.03297294134141,18.04741873114108,5.527825877608633,3.565202228096751,4.440670424148214,2.3859097976638997
2024-06-18,66.03297294134141,18.032690953492033,5.527825877608633,3.565202228096751,4.45539820179726,2.3859097976638997
2024-06-20,66.13687151607127,17.913554707736463,5.536523550974763,3.5708118411979504,4.452574512953105,2.389663871066462
2024-06-24,66.12711713752624,17.910912677811233,5.535706981558918,3.5702851901844737,4.466666588006532,2.3893114249126084
2024-06-25,66.08812837940886,17.900352346856472,5.532443111155135,3.568180138706112,4.522993344559378,2.3879026793140476
2024-07-02,65.78429976281714,17.818058606310114,5.966741188981757,3.5517760543133865,4.502199673374719,2.3769247142028784
2024-07-03,65.73286225767583,17.80412646012212,6.054927724003981,3.548998879520719,4.484018509410697,2.375066169266653
2024-07-05,65.83581783310896,17.832012574035744,5.907784139454639,3.5545575789185984,4.491041704355099,2.378786170126954
2024-07-11,65.84226326606057,17.833758356881933,5.908362521068428,3.5549055758494728,4.481691223002651,2.37901905713695
2024-07-12,65.8325955898274,17.831139810780048,5.907494991109881,3.554383606001506,4.495716258561708,2.3786697437194566
2024-07-15,65.88096238211595,17.770770868043527,5.911835190377746,3.5569949891931456,4.499019232909262,2.380417337360369
2024-07-19,65.91324641274187,17.82848276289245,5.9147322013114145,3.558738044106359,4.403216751854491,2.3815838270934133
2024-07-22,65.61422055923627,18.20126683002538,5.887899084434131,3.5425932668581233,4.3832408635611335,2.370779395884968
2024-07-23,65.52791412071085,19.3562794787192,4.818121515265602,3.5379334750416436,4.3920904470047555,2.3676609632579506
2024-07-24,65.53749251108671,19.75377505545791,4.4095423080236325,3.5384506242352733,4.392732450606305,2.368007050590167
2024-07-25,65.63983651504866,20.64350825057126,3.4404220407197617,3.543976304129795,4.360551935439919,2.371704954090618
2024-07-26,65.5438796604877,20.759517060793097,3.4353925937418746,3.5387954743648566,4.354177378919222,2.368237831693246
2024-07-30,63.519589838754584,23.291822804962223,3.32929221797542,3.4295015525363257,4.134697590706921,2.295095995064525
2024-07-31,63.46863670612181,23.343918124151593,3.3266215793836666,3.42675052961703,4.14081810920303,2.293254951522866
2024-08-01,63.51659033109641,23.28600074648179,3.32913500289375,3.4293396053921974,4.143946697573632,2.2949876165622247
2024-08-02,63.43271897815727,23.387298799057113,3.3247390009145152,3.42481128687112,4.13847476631565,2.2919571686843354
2024-08-05,63.45067275912378,23.403352813798904,3.3256800237297885,3.4257806338057404,4.101907893098209,2.292605876443581
2024-08-06,63.47762249458132,23.507678646465127,3.3270925571665293,3.4272356834971305,4.0611765958434844,2.199194022446407
2024-08-07,63.45965346132928,23.581229224532255,3.3261507349236203,3.426265513072669,4.008129584190584,2.1985714819515985
2024-08-09,63.45366604408258,23.588439334281613,3.325836912657201,3.4259422449785997,4.0077514172311,2.1983640467689094
2024-08-13,63.54059432731538,23.620754292002825,3.3303931394468202,3.4306356109632197,3.876246936983104,2.2013756932886483
2024-08-14,65.71038363487212,24.427357702653957,0.02931165677691367,3.5477852307550406,4.008613328049418,2.276548446892554
2024-08-15,65.7457140913154,24.440491543146102,0.02932741675510512,3.5496927659820736,3.9570017056825586,2.2777724771187495
2024-08-19,65.77786567264613,24.403540728708446,0.02934175872154436,3.5514286697933244,3.958936795504373,2.278886374626186
2024-08-20,65.40682973207645,24.265886662330427,0.5932504053553589,3.531395978501383,3.936605456192056,2.2660317655443274
2024-08-21,65.40682973207645,24.265886662330427,0.5981131135959766,3.5265332702607655,3.936605456192056,2.2660317655443274
2024-08-22,65.4093742657025,24.266830682470694,0.5981363820976905,3.5227801456846257,3.936758602660044,2.266119921384455
2024-08-23,65.05505547722485,25.112362854635588,0.5948963119910977,3.503697449858463,3.4801434251479213,2.2538444811420772
2024-08-28,64.99532831128407,25.181117331868492,0.5943501365942249,3.500480698793402,3.4769482990762155,2.2517752223835936
2024-09-03,65.04876323830615,25.201819606969227,0.5948387725777585,3.5033585661039006,3.431445943760557,2.219773872282409
2024-09-04,64.77934365998789,25.511619412795454,0.5923750637646004,3.488848322702047,3.417233548733107,2.2105799920169034
2024-09-05,64.71389383586293,25.48584374250657,0.6928115794987816,3.4853233640313017,3.4137809460650037,2.208346532035415
2024-09-09,64.6952181707434,25.598733905917943,0.6926116422630085,3.5083665562464144,3.29736049550976,2.207709229319482
2024-09-10,64.75751234709838,25.623382590774234,0.6932785489217785,3.5117447163508593,3.204246793297845,2.209835003556904
2024-09-11,64.7668668219835,25.62708398819099,0.6933786957084481,3.4929914822279335,3.209524789058792,2.210154222830341
2024-09-12,64.661007432408,25.748644160487093,0.6922453902225723,3.487282298439294,3.2042789225892743,2.2065417958537576
2024-09-16,64.49667972069068,25.68320726207286,0.9446233954348894,3.478419814803946,3.196135655975256,2.2009341510223606
2024-09-17,64.51214664531274,25.689366342392894,0.9448499252177663,3.4552730107887473,3.1969021200705696,2.2014619562172855
2024-09-23,64.509052666958,25.688134290019143,0.9448046105697642,3.4551072971912156,3.201544760334244,2.201356374927629
2024-09-24,64.42871326700667,25.656142356958455,1.0681676833579283,3.4508043158955997,3.1975575651371524,2.1986148116441964
2024-09-27,64.26556263698124,25.591174183960607,1.3186893832891093,3.4420659619896385,3.189460499328424,2.1930473344509704
2024-09-30,64.32703174844877,25.69217066465065,1.3199506912333083,3.445358249921377,3.115992293018341,2.0994963527275536
2024-10-02,64.3608899083166,25.705693589587035,1.3206454396198992,3.4423867469976366,3.069782905029516,2.10060141044933
2024-10-03,64.33995520450144,25.697332283793607,1.3202158725153634,3.4651839940854328,3.0773944984882573,2.099918146615904
2024-10-04,64.34180183641558,25.698069827264884,1.3202537642539571,3.462413332037316,3.0774828233071863,2.0999784167210716
2024-10-07,64.25573847928293,25.663696183723054,1.452247429330965,3.4577820207182204,3.073366393618672,2.0971694933261587
2024-10-10,64.24039424451306,25.657567707284606,1.4519006334489633,3.456956304286278,3.0965124200547214,2.096668690412374
2024-10-16,64.24100787319743,25.657812790144096,1.4519145021041298,3.4560341184624686,3.0965419981553044,2.0966887179365696
2024-10-17,64.21953784200734,25.64923767497839,1.4991736402113127,3.4548790749353824,3.0811837857018176,2.095987982165754
2024-10-28,64.22260411064391,25.65046234048795,1.4992452207500122,3.4550440338825603,3.076556235637804,2.096088058597761
2024-10-29,64.05286786671526,22.554007805566755,4.828715830168635,3.4373408880989396,3.036519377817584,2.0905482316328317
2024-11-04,46.052329564903175,40.55454610737883,4.828715830168635,3.4373408880989396,3.036519377817584,2.0905482316328317
2024-11-05,46.052329564903175,40.55454610737883,4.828715830168635,3.4373408880989396,3.0841398495155,2.0429277599349165
2024-11-06,45.58990385422243,41.16559901928931,4.780229198318793,3.402825483166145,3.0390283557161832,2.0224140892871385
2024-11-13,45.60710404439236,41.18113000469903,4.782032686466734,3.404109303496468,3.002446853884661,2.0231771070607514
2024-11-18,45.57056914133544,41.14814065744665,4.844173128862733,3.4013823422915355,3.000041656119124,2.035693073944512
2024-11-19,45.57486432680477,41.152019013569294,4.844629709116745,3.425266308541082,2.9673356968340063,2.0358849451340975
2024-11-26,45.56842185218504,41.146201753508045,4.8439448710068795,3.4247821120089688,2.981052259379866,2.0355971519112
2024-12-04,45.56412788090974,41.151747622968536,4.843488419822268,3.4244593903650014,2.980771350973306,2.0354053349611476
2024-12-06,45.56412788090974,41.18472857524359,4.843488419822268,3.4244593903650014,2.947790398698251,2.0354053349611476
2024-12-09,45.54696008528863,41.21159896784024,4.841663474999402,3.4231691117695187,2.941969931574296,2.03463842852791
2024-12-20,45.538381037966374,41.20383651218768,4.840751518197176,3.4225243370195244,2.9602514026407145,2.0342551919885374
2024-12-23,45.54696008528863,41.21159896784024,4.841663474999402,3.390200586161546,2.974938457182269,2.03463842852791
2024-12-27,63.34996391359383,23.408595139535045,4.841663474999402,3.390200586161546,2.974938457182269,2.03463842852791
2024-12-30,63.35891612808895,23.411903093506485,4.842347668126971,3.376548302983244,2.9753588565879387,2.034925950706408
2025-01-06,63.32014146066174,23.43994352419777,4.839384226959211,3.3744819081409556,2.9923682722437963,2.0336806077965304
2025-01-09,63.338031562076615,23.446566108372938,4.840751518197176,3.3754353144689686,2.9649603048957704,2.0342551919885374
2025-01-14,63.35891612808895,23.45429718787725,4.842347668126971,3.376548302983244,2.9329647622171775,2.034925950706408
2025-01-16,63.35593177547714,23.443771969704535,4.8421195822663865,3.376389259688902,2.9328266127414064,2.048960800121637
2025-01-20,63.32908524790658,23.433837874302498,4.840067776015223,3.3749585439720153,2.973957987081727,2.048092570721959
2025-01-21,63.46654038819306,23.267651792267884,4.850573094267396,3.382283857424859,2.980412932873542,2.052537934973255
2025-01-23,63.4067040355489,23.339995169084858,4.845999966436264,3.3790950349619098,2.9776029949411154,2.050602799026953
2025-01-27,45.51266327603828,41.46764749788831,4.8380177078978095,3.373529040248354,2.7656236440137625,2.042518833913488
2025-02-03,45.53623678108572,41.41378697891622,4.840523582673035,3.3752763760035847,2.7811821537994437,2.052994127521993
2025-02-04,45.44635997716474,41.416635791695356,4.830969635758048,3.392111383738204,2.864981165797562,2.04894204584609
2025-02-05,45.44507859314852,41.420167282174994,4.830833424028942,3.3920157413740957,2.864900386147125,2.0470045731263182
2025-02-06,45.440807834913045,41.44916645882252,4.830379440401482,3.368202909016138,2.8646311535415987,2.0468122033052203
2025-02-10,45.400275630614416,41.54833873308692,4.826070847846756,3.3651985458691747,2.8151297508864856,2.0449864916962475
2025-02-12,45.35130697038994,41.583247248683314,4.820865456022921,3.389706195449891,2.812093356716094,2.042780772737837
2025-02-17,45.319427758750514,41.657114503922685,4.817476680694834,3.387323438073774,2.777312796511472,2.0413448220467227
2025-02-18,45.25580360159581,41.74838171906445,4.810713402591384,3.3825679588143034,2.7640543494558374,2.0384789684782216
2025-03-04,45.25622717112616,41.74877246104736,4.810758428233499,3.3825996177974105,2.7640802194903853,2.037562102305177
2025-03-07,45.262581665666005,41.7546344686258,4.811433914019114,3.3830745736685763,2.7504271785732803,2.037848199447228
2025-03-11,45.29438092449303,41.76055085970662,4.814814190325296,3.3854513551079086,2.7055227792231586,2.039279891143983
2025-03-12,45.300746138753965,41.76641946522569,4.8154908156223515,3.3859271122063697,2.69184999727372,2.0395664709179018
2025-03-14,45.25622717112616,41.82364807860742,4.810758428233499,3.3825996177974105,2.6892046019303306,2.037562102305177
2025-03-17,45.25622717112616,41.87044533958245,4.810758428233499,3.3825996177974105,2.642407340955297,2.037562102305177
2025-03-18,45.22405846771591,41.96694608466566,4.807338879792772,3.395159701855203,2.575059488480438,2.031437377490019
2025-03-19,45.24183025371204,41.85244727018299,4.809228029079176,3.4226920336915425,2.6415667379567664,2.0322356753774824
2025-03-20,45.18897906093351,41.95775701696198,4.80360992220208,3.4186936685617564,2.6197897887962998,2.011170542544377
2025-03-21,45.2693617603723,41.854510777073095,4.812154641304427,3.424774881975822,2.624449902380668,2.014748036893685
2025-03-24,45.27148095655132,41.83774490004762,4.812379912864091,3.4389791163309513,2.624572760843631,2.0148423533623836
2025-03-28,45.252415330764194,41.88563600450189,4.81035322779381,3.4375308250991132,2.6000707889334924,2.013993822907501
2025-03-31,45.19320261183783,41.96635177338002,4.804058887667831,3.4423792391380137,2.582648973024929,2.0113585149513713
2025-04-01,45.197004482732254,41.94651417512885,4.804463028348388,3.442668828737344,2.597821764890517,2.0115277201626487
2025-04-07,45.195314683366874,41.94494590320809,4.804283401873819,3.4425401162337486,2.602398066472215,2.010517828845254
2025-04-09,45.18264521454643,41.9144991312665,4.8029366313249025,3.44157507915034,2.648389717379884,2.009954226331941
2025-04-11,45.24183025371204,41.69806543656469,4.809228029079176,3.4554396953681517,2.7828495069044235,2.0125870783715167
2025-04-14,45.2545329405755,41.681695824324414,4.810578330721832,3.4564098897254465,2.783630856060196,2.0131521585926007
2025-04-16,45.252415330764194,41.68442473135487,4.81035322779381,3.4562481528337194,2.7835006007326335,2.0130579565207705
2025-04-23,45.27360035115164,41.65712416315443,4.812605205516032,3.457866203208416,2.7848037028221904,2.014000374147284
2025-04-24,45.277839735727646,41.670388825619995,4.813055854108598,3.458189995098923,2.76633662587555,2.0141889635692873
2025-04-25,45.2545329405755,41.69573447704053,4.810578330721832,3.4564098897254465,2.7695922033440823,2.0131521585926007
2025-04-29,45.25665074858535,41.69768574147117,4.810803454718453,3.456571641755003,2.765042043988714,2.0132463694813114
2025-05-02,45.26512396316669,41.705492625829336,4.811704161450087,3.438496217008232,2.7655597313159372,2.013623301229718
