date,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,HANTEC SECURITIES CO LTD,HANG SENG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BRIGHT SMART SECURITIES INTERNATIONAL,BOCI SECURITIES LTD,DBS BANK (HONG KONG) LTD,CITIBANK N.A.
2024-03-18,19.507544568537874,18.01300886079645,24.834757440909907,0.002620404345875812,9.538263878368726,7.950410013437203,7.236818325720611,5.492026062328816,2.322218212553605,5.102332233000933
2024-03-19,19.595577280599954,18.067911076445142,24.881498578431202,0.003772170552256826,9.629738442196935,7.6792747886433395,7.304313177060359,5.520634472737069,2.28598250679954,5.0312975065342025
2024-03-20,19.516410074937944,18.081464248576516,25.146197920940615,0.003363844895493158,9.621081420606991,7.5200317217770705,7.2993400279474026,5.514616915615531,2.281821158934702,5.015672665767732
2024-03-21,19.551080324125262,18.13676027029118,24.995691614147947,0.0033228662300087124,9.634557902759656,7.612207422005168,7.329246043530217,5.492728788587937,2.2586990008587127,4.985705767463909
2024-03-22,19.47952008328497,18.08759545246465,25.17308726658002,0.0033118690101522643,9.647959653893636,7.544992150635535,7.3049894756928495,5.4745502818655085,2.253180017920893,5.030813748651782
2024-03-25,19.43158393797403,17.994853725565367,25.380183963075716,0.0017968502525991382,9.568766650166191,7.429928920143021,7.300461953247052,5.488080664551535,2.278429557472915,5.125913777551575
2024-03-26,19.439598290335976,18.17653084985031,25.107138570616687,0.001731962364436736,9.542600569608235,7.452950325559564,7.6181569443133785,5.477489113225322,2.2434259111972037,4.9403774629288915
2024-03-27,19.485633330094362,18.119563236398772,25.175969745705494,0.0017311176455516886,9.559946665590022,7.4461993341821975,7.538370058910136,5.453788296530629,2.228934394223142,4.989863820719695
2024-03-28,19.431104812799052,17.99049394105904,25.343418656109446,0.0017546283083923941,9.616583740987464,7.383689528639695,7.470146931331047,5.4422085630409756,2.2496547271022815,5.070944470622609
2024-04-02,19.50594727909298,18.489923906130944,25.099601037353548,0.0017377478195460016,9.600799818531378,7.181567747561853,7.398280011509844,5.471147901334538,2.2267198342650367,5.02427471640033
2024-04-03,19.275389687422795,17.845220320484362,24.834008075788052,0.0017384493451638862,9.454957362870726,8.558832076291225,7.309537026003972,5.3928437136328915,2.233846940732284,5.093626347428532
2024-04-05,19.211001839471813,17.52605107215949,25.151987089094042,0.001778850892007371,9.43664929941284,8.52206471448872,7.250542096881851,5.42554162542836,2.28687523849605,5.187508173674834
2024-04-08,19.079701452038815,17.745843812489593,24.89567590385784,0.009641901839456703,9.541006223779531,8.604173023227558,7.349991163005656,5.372329963490427,2.272642177378228,5.128994378892899
2024-04-09,19.139629467523434,17.645291809520693,24.89857020993024,0.005557366017677742,9.546641278751016,8.556204461948425,7.494648585779881,5.3464144939108245,2.264527685411584,5.102514641206222
2024-04-10,19.123969054092623,17.660990439954073,25.027836562023296,0.005580357445729405,9.461496049234206,8.467664965450872,7.4399389434286824,5.3635567368001835,2.3253425919607116,5.123624299609624
2024-04-11,19.026919070032484,17.582333653743596,25.05528440909901,0.005594178251803034,9.677621845304083,8.454558224528718,7.384552853374261,5.371545283897032,2.3053378677943934,5.13625261397462
2024-04-12,19.25530443486804,17.291663266751765,25.24557961982422,0.005781191733581011,9.50248149696126,8.527471631931727,7.058811348380221,5.451640046444701,2.3708588105008417,5.290408152603638
2024-04-15,19.15724912961779,17.34984455295462,25.21106042567689,0.0018179725300224705,9.580011756891585,8.540273745829777,7.050887894266282,5.443895028467114,2.384484387291038,5.280475106474877
2024-04-16,19.157607863614746,17.991921554726606,24.775558372595682,0.005526481263359734,9.558185614381674,8.526883646460519,7.303108720128875,5.351632480813766,2.3018627219343935,5.027712544080379
2024-04-17,19.223155211034445,18.011705514540825,24.668121641039342,0.001728130730450978,9.55878696850788,8.50657324840751,7.366653136930815,5.386741272665001,2.288728825797404,4.987806050346328
2024-04-18,19.33205174746864,18.402295990095283,24.533086080697196,0.002524471816861191,9.509028971443723,8.27909908949233,7.4967436351171886,5.4865716423401985,2.193564051107026,4.765034320421552
2024-04-19,19.266196591475897,18.42537782765502,24.574100699036364,0.0025058887867411453,9.523193593392605,8.257132662144006,7.519807105215539,5.50843041164989,2.193991548978847,4.729263671665094
2024-04-22,19.348998291732247,18.186994980627844,24.71069997351558,0.0016615837507321417,9.508441910673389,8.285162280552855,7.450534314005747,5.500160083119181,2.2354297597404296,4.771916822281992
2024-04-23,19.257424588374093,18.02142421558065,25.103371857152613,0.0016509386893920855,9.41971063410431,8.277512290845547,7.411817466082751,5.529790428141584,2.249016352604425,4.728281228424631
2024-04-24,19.89545957523685,18.173032228458734,22.90024098734145,0.0017492285706166033,9.857222419772238,8.615232107926394,7.533965480353768,5.649088036756653,2.3642497307037895,5.009760204879507
2024-04-25,19.98775849164583,17.816055001312193,22.97736632518303,0.0018056966335649473,9.85103294039807,8.728038800564315,7.441479949149291,5.641632202506107,2.3917236997060582,5.163106892901539
2024-04-26,20.21876428341221,17.86944578630381,21.77684074805327,0.001953878894282502,9.907898999640256,8.983654816765242,7.399959516818629,5.7548359634608985,2.52887996749296,5.55776603915844
2024-04-29,20.53649169636905,18.041734642135584,22.411595536821537,0.010838226412927126,9.910130580899178,9.220052774778537,7.522566229359416,5.86566575780854,2.616532898970585,3.8643916564446408
2024-04-30,20.65118566952333,17.80034572593238,22.60478441384708,0.0021503636570202166,10.054417953500609,9.091382264407708,7.366388586967703,5.820697840894367,2.737244646057056,3.871402535212745
2024-05-02,21.099377841330895,18.268337390057837,20.775198092192213,0.007189831442271254,10.386400954252553,9.507744457502,7.296270494869371,5.942957084834739,2.842810106853216,3.8737137466649045
2024-05-03,21.05606647666352,18.324534297308887,20.743584738723218,0.017161853446800882,10.387514363144515,9.545541928868664,7.253492079803146,5.931622638392936,2.8294737857594114,3.9110078378889024
2024-05-06,21.002360944484515,18.08677646052182,20.90618575056506,0.002379368034656766,10.489081903039947,9.632881833386328,7.16585994934849,5.9792898006219835,2.90726704091981,3.827916949077393
2024-05-07,20.939235512304137,17.760635186777396,20.666028454549437,0.0024677324428993615,10.50028737870871,9.94661405269402,7.096307976244823,6.128205809623911,2.9986167962674504,3.961601100387217
2024-05-08,21.07029222022748,18.054169531536584,20.9315873654709,0.0025167912956365977,10.35531590075508,9.1930616804301,7.171979786896256,6.215544381700096,3.0640949192999023,3.9414374223879696
2024-05-09,21.058540602148042,18.19653498959024,21.084231191510565,0.01358945547260735,10.277859850661894,9.063680673366667,7.154627339572118,6.1072117727675685,3.064146000628392,3.97957812428191
2024-05-10,21.089631696805505,18.143082694932065,21.114375203016557,0.013664369094099288,10.226713779589387,9.015761837529876,7.232295048913937,6.140200899486757,3.0786045753869016,3.945669895244914
2024-05-13,21.075506764139774,18.212134903330625,21.222950334332534,0.0025672856863869727,10.175927950908685,9.00041248355881,7.17554116922823,6.085371207783201,3.0803521497555697,3.969235751276179
2024-05-14,21.44658448925925,18.25581122063603,20.5322379327208,0.0026429286354720674,10.158923562009734,9.12059733809123,7.13810209564143,6.036632859323278,3.211859242736665,4.0966083309461085
2024-05-16,21.3748307770967,18.292961667490694,20.348915975832462,0.002643526449848144,10.418402091496521,9.159129533128208,7.141406249111941,6.028757459964116,3.1899433670317556,4.043009352397752
2024-05-17,21.346268429657886,18.24357731351901,20.25703039439675,0.0030690359520757367,10.280517657050378,9.256594613295963,7.396654594928373,5.924675464706388,3.2180984492046676,4.073514047288509
2024-05-20,21.312782807064586,18.238343569186807,20.493191254120617,0.003124849546601252,10.13170558088778,9.354797232292219,7.244321016058061,6.009121053769452,3.2602203873370343,3.9523922497368345
2024-05-21,21.62375019577375,18.269662967913572,20.538741167490425,0.0031870040315925712,9.854204439253923,9.466748934024421,7.204216600199853,5.7849535067043725,3.2297339384765276,4.024801246131565
2024-05-22,21.587917513468362,18.282996416776857,20.563595232507712,0.01901376906567878,9.916379156710766,9.396434581033585,7.233190084407151,5.763419660943579,3.1720555513226465,4.064998033763664
2024-05-23,21.446890174619437,18.22015849747305,21.047151678759878,0.019103343287827146,9.721819568571096,9.414737902697699,7.094859631007706,5.721237699044463,3.241928905512739,4.072112599026101
2024-05-24,21.42830760232203,18.200024143575863,21.01845448961706,0.019148749873742137,9.71947718910922,9.34181245198275,7.203245806339045,5.7372224102545175,3.251751383511555,4.08055577341422
2024-05-27,21.470746658538186,18.415539201438218,20.70124146704817,0.01055358328198405,9.731477445328965,9.260153195888126,7.365644689017373,5.758132644045013,3.2093873784114506,4.077123737002513
2024-05-28,21.345878588859122,18.657675148698257,20.805940540718872,0.01148018891327647,9.637251947918784,9.159784279388495,7.510567988729709,5.652496407830857,3.1920935749020245,4.026831334040603
2024-05-29,21.32929099254442,18.657599983849067,20.901332252758845,0.011005727875746841,9.737689553197955,9.1294951836579,7.402119422870006,5.653731645402577,3.199692290794832,3.9780429470486567
2024-05-30,21.197222942082504,18.746811138678947,20.853723283262724,0.010810900938374859,9.748667891420046,9.081889330156388,7.521775895614496,5.724496106388453,3.1642857211047684,3.9503167903532983
2024-05-31,21.263133702241337,19.167785963290086,21.656443494910977,0.02992561293002935,9.66135723097319,7.507633888101233,7.847475523221423,5.751466705641344,3.167983229152929,3.9467946495374524
2024-06-03,20.924333285883627,19.3985342321644,21.677949662121833,0.035583809926104125,9.703722324804657,7.530020203133356,7.9096965620522095,5.776889784861836,3.168752738882957,3.8745173961690234
2024-06-04,21.11854666451581,19.31494522176186,21.57624264848692,0.03462393049098356,9.762577267765707,7.432542294162323,7.8624320933698435,5.844404245811498,3.1972693750226377,3.856416258612412
2024-06-05,21.181756322993092,19.520184548917317,21.246382958129576,0.03234086286011616,9.711756427887435,7.526590177886488,7.71035411871661,5.91300920320133,3.2220154829477305,3.9356098964603006
2024-06-06,20.98873736660106,19.4945647176021,21.612534711277586,0.026257078073586557,9.644914531900914,7.480856004950399,7.688895529501651,5.902428855536946,3.1933128023772066,3.9674984021785495
2024-06-07,21.095929976139942,19.626749221628,21.152878431174987,0.0205369978356122,9.678336577736834,7.446680508114508,7.748417294444875,5.946525539303192,3.271921915229826,4.01202353839222
2024-06-11,20.93292009665733,19.672986364369663,21.49814880591647,0.03188640022127708,9.602811420563185,7.452353380323531,7.664441187364944,5.9226710811006384,3.2451129703677064,3.9766682931152535
2024-06-12,20.92541108348443,19.695733162104997,21.453920159416747,0.03178368266056676,9.625179639880047,7.422553188998615,7.702157636389438,5.936571190844261,3.243073636652094,3.963616619568805
2024-06-13,20.96790384383665,19.719373317594115,21.312503734547253,0.03135273463381952,9.61314530878772,7.3968981706630705,7.761213545364693,5.979176268843243,3.2052019677171293,4.0132311080123095
2024-06-14,20.951458816771186,19.689363183460696,21.32319097147403,0.03139790204042173,9.728381539712304,7.361068640277364,7.889209138351276,5.8968038607313815,3.1841918389630526,3.944934108218292
2024-06-17,21.059696702216467,19.68363820844755,21.245989097485335,0.030793898648162774,9.727129929439407,7.374620854160069,7.803585987697605,5.9342794008984985,3.1873968192791646,3.9528691017277433
2024-06-18,21.104863930204925,19.682271109559352,21.1691132721122,0.030648816807581466,9.713103309377878,7.409853039710413,7.893494694302959,5.894504595540123,3.169120911593046,3.933026320791529
2024-06-19,21.056102676679146,19.737891756721414,21.16996204852245,0.030620784273834977,9.693499305175092,7.424504727696264,7.863849304083817,5.933078731128388,3.161105932980833,3.92938473273876
2024-06-20,21.081341117092883,19.815040536956843,21.11135973864559,0.03046720011204349,9.655369753554751,7.3631233983618785,7.97120022953118,5.902956663154847,3.1538455517068034,3.9152958108831757
2024-06-21,21.189395991432406,19.36283338060947,21.404931853275272,0.02000920437005014,9.706391351623274,7.429786024039858,7.617249028834844,6.003940323623815,3.237795356886006,4.0276674853050025
2024-06-24,21.166235795306363,19.709081062061546,21.27202618262848,0.01994384211806433,9.6746843638958,7.3965891107860475,7.592366452733685,5.925208146817919,3.2292526775461163,4.014612366105971
2024-06-25,20.9314186257657,19.80476593441053,20.958537531299786,0.03049000882439299,9.67465072046336,7.8862931612870835,7.776143180040479,5.8661894807894885,3.1541335204616363,3.9173778366575442
2024-06-26,20.922174774855474,19.623128731248766,21.019495770976064,0.030210373107132746,9.6607637979482,8.006437211005277,7.70482514965902,5.88713310206588,3.153875544433535,3.991955544700653
2024-06-27,20.915547055990622,19.80613844836345,21.042703324934852,0.029944502148468752,9.677640730701995,7.909149840343713,7.744958665995454,5.794223261295604,3.123639352687412,3.956054817538434
2024-06-28,20.936451213692415,19.7307171300597,21.02368858007599,0.03001525804203097,9.702462014513134,7.897008963144415,7.725601757182872,5.856970115649734,3.1317800831348617,3.9653048845048477
2024-07-02,20.827226042435427,20.084763304288572,20.9287104614776,0.02320132035405514,9.8112288949215,7.86130388773493,8.008737266920765,5.692774298793,3.0173906116440037,3.744663911430147
2024-07-03,20.977831178870673,19.95130003005045,21.02137898219969,0.013003824386717232,9.884551286396697,7.8956446156317455,7.800721837460246,5.666583521686962,3.03024059200958,3.758744131307236
2024-07-04,20.864639776538766,19.879398201208424,21.146122658357854,0.018230295010463072,9.889031275009977,7.941416041149956,7.779739662793707,5.646991393371339,3.0583411457807963,3.7760895507787176
2024-07-05,21.275306492576366,19.640018481715575,20.587122637599816,0.008121922314324797,10.018014275056686,7.97544105658527,7.72391627024714,5.768029974254759,3.1229481396553265,3.8810807499947413
2024-07-08,21.31292624175054,19.559072323173364,20.622683176207275,0.01351559342199124,9.978194016362805,7.907070890935011,7.793539906190286,5.756777372418717,3.1508854865502087,3.905334992989798
2024-07-09,21.177873318694857,19.665535218408337,20.99754664167558,0.01862823288812849,9.867000285335978,7.840850138764608,7.7471073826669565,5.71447693298323,3.1128568724032455,3.858124976179081
2024-07-10,20.955476531382825,20.162355620450494,20.917189483043945,0.01795956646090912,9.78724126838033,7.698904915384169,8.032851097639453,5.643994724328001,3.063596776478219,3.720430016451655
2024-07-11,21.00058026246426,20.035858731466906,20.914881016273164,0.017793710116835375,9.764915913720866,7.728508962581898,8.163280374762433,5.6359081643090825,3.0522816181889114,3.6859912461156377
2024-07-12,21.03798441069729,20.063370738215035,20.780387283234038,0.018213128223268368,9.840673929053269,7.806831006613918,8.136649627483568,5.6060109296237846,3.0279879108781604,3.6818910359776664
2024-07-15,21.215660024648955,19.72166893776816,20.46494940885764,0.018564317826153007,10.059840800572312,7.926963711767335,7.905317612001769,5.731251929085055,3.107845610558662,3.847937646913962
2024-07-16,21.230151431378307,19.303417161619805,20.78992758895571,0.0029092309705478635,9.910256877366026,8.031662146497533,7.730682990691721,5.796549393860959,3.1942477798209334,4.010195398838462
2024-07-17,21.007381137543675,19.773699654262685,20.65621246821361,0.01698553261546561,9.836826619575637,7.997537638268856,7.907725956228615,5.67418811085999,3.163194574895988,3.9662483075354817
2024-07-18,20.892000123525257,19.807578056011867,20.862569241252555,0.01655791968133836,9.900821298631737,7.936173872774176,7.946690532303409,5.64110866311585,3.127045127908628,3.869455164795187
2024-07-19,20.817902691057107,19.750175116535797,20.856833077045213,0.01638550357056142,9.880615702603524,7.965197450071392,8.150672974513881,5.629252839129291,3.1034876660566613,3.8294769794165746
2024-07-22,20.821882552400233,19.70685766624751,21.175933756270325,0.002778780221286223,9.830590405493714,7.914563770119817,7.952900451210468,5.62406242054753,3.1350722754706126,3.8353579220185035
2024-07-23,20.729420439216394,20.534101117811552,20.61490921692797,0.007535771680184865,9.92094684912369,7.855091385786005,8.09429549521075,5.677046505891947,2.997661019603995,3.5689921987475164
2024-07-24,20.989776928102664,20.15127902575695,20.737736850508686,0.002653822977960015,9.890007099176755,7.814527256311717,8.118174677122001,5.7304049635222265,2.936269858225616,3.6291695182954284
2024-07-25,21.00718992856657,20.32410454312782,20.66812416354748,0.002643519293493632,9.940709902342462,7.807080590613484,8.005643803960618,5.714321084716369,2.922934295043657,3.6072481687880487
2024-07-26,21.041410133317317,20.54229463281837,20.518376329071042,0.012422159642142425,9.856468131865142,7.773100111819567,8.069199226198636,5.7332342002441035,2.902091449297735,3.551403625725947
2024-07-29,20.658092996335355,20.905129866830226,20.363019808270412,0.008492011026767204,9.896153189692564,7.66224192250704,8.374470208220172,5.724668631174024,2.828048414083969,3.5796829518594677
2024-07-30,20.710650402111124,20.766766334439126,20.269639332114323,0.007258824523320941,9.981424573158225,7.689325005181163,8.373229627851595,5.803586769276968,2.8182931809715237,3.579825950372631
2024-07-31,20.793677590784068,20.51693257772762,20.49129635159439,0.0025418490385400857,10.052485393852002,7.746385659724137,8.091405697144086,5.8507897493789125,2.8362910760346707,3.6181940547215685
2024-08-01,20.777557485312347,20.715550890357665,20.32573432666084,0.01199546453856442,10.018811116802926,7.674470629837607,8.312449174256638,5.801556640528202,2.8222815175366414,3.5395927541685674
2024-08-02,20.89370536742388,20.366910915097826,20.70818281824486,0.0025615716148556828,9.923422106563129,7.68589413414068,7.980165547993705,5.978050840130484,2.8535134484853857,3.607593250305193
2024-08-05,20.892571311361287,20.449308456319,20.712988587637685,0.004497135853962505,9.917964069809107,7.675314953887264,7.928934073530947,5.954198199386456,2.8547818400953986,3.609441372118896
2024-08-06,20.642835100254224,21.148974383782203,20.047453937600412,0.004834948267860771,9.862778112737464,7.633275501562629,8.246478377414268,5.917460326163075,2.8038756888985676,3.6920336233192916
2024-08-07,20.73863285445538,20.99724093479485,20.0705693107217,0.004314774214490622,9.925836510194879,7.647162491642885,8.255545655886063,5.777250696094637,2.792512592533998,3.790934179461113
2024-08-08,20.728314001609636,21.101937816549235,19.94023574955957,0.0024514784331730642,9.90744194327367,7.643765259805686,8.334823153824154,5.767986471361778,2.7927149802087428,3.780329145374359
2024-08-09,20.807151943098866,20.729653633835515,20.13848792193539,0.002485122453386708,10.009229238389567,7.778283233971135,8.041265456462922,5.829769051924958,2.836012365984333,3.827662031943925
2024-08-12,20.856747783494466,20.568935578269414,20.08633896790153,0.0024976335063902435,10.045764713664546,7.851457015335274,8.036140519326658,5.855009015872606,2.850176832075251,3.8469319405538647
2024-08-13,20.787020854591567,20.36938034663844,20.241911829336683,0.002539459745022679,10.092052598394186,7.929458262399834,7.899722626215663,5.884397789698703,2.885200002157295,3.9083162308226087
2024-08-14,20.748971268060153,20.41471997959532,20.24952084555232,0.002536267078318063,10.076234981848616,7.923843889357947,7.9512929987187615,5.8787225380513854,2.8507546252103393,3.903402606526844
2024-08-15,20.652284612808106,20.44822955245541,20.199818322788733,0.0025493654704382006,10.14541634516763,7.925351931533579,7.944217236014822,5.8937096767825565,2.8649961561725665,3.9234268008061584
2024-08-16,20.392208407704327,21.382662285056238,19.947436324594133,0.0025183285759350625,10.034883659358812,7.827440370341257,7.922082009162907,5.785085398384623,2.829736534821161,3.8759466820006074
2024-08-19,20.71449175223989,20.459484187175807,20.171489864833713,0.002549498405718795,10.171623150686216,7.894757521651417,7.936992608448043,5.856813565852924,2.8678778424752176,3.923920008231051
2024-08-20,20.919589893484172,20.041097456845176,20.076299971819253,0.002629800909463354,10.255449492299766,7.879657579359522,7.815440818283532,6.019832604855988,2.9436800527290763,4.046322329414053
2024-08-21,20.93173013690218,19.87319864327401,20.330965756370876,0.007667322444236075,10.255329414511712,7.893713920537257,7.827043294525417,5.870352629400088,2.9382683002870333,4.071730581747196
2024-08-22,20.903578265080444,20.015864125638732,20.253200097813686,0.012690802911124519,10.210538474038035,7.874467641885614,7.833706588741031,5.8669331051747005,2.9405844376983725,4.0884364610182615
2024-08-23,20.87671180902587,19.998341399334105,20.365087003611375,0.002655957993705127,10.158027055139604,7.872530100382864,7.837912444117742,5.868053546326117,2.9362267081804863,4.084453975888135
2024-08-26,20.89325583998769,19.813347151979098,20.397043238652305,0.0026799502015496498,10.281037336596963,7.88118743969758,7.802548599066449,5.849057049509695,2.9587964917659835,4.121046902542683
2024-08-27,20.833150031997675,19.831032933486032,20.39689747999222,0.0026849297438587966,10.276674978628263,7.875375133824497,7.794462496335982,5.892873670010933,2.9678402843786804,4.129008061601861
2024-08-28,20.879760333521055,19.71180850247962,20.563237430729497,0.002724151837997992,10.25423178895553,7.943863195422046,7.8147897973922245,5.888423814833894,2.9681227646817896,3.973038220146346
2024-08-29,20.802553253107522,19.557278795172113,20.670871322926335,0.002744514935693778,10.357426527543469,7.992099989361225,7.740785274532752,5.87647252702644,2.99889522192212,4.000872573472333
2024-08-30,20.608969492179913,20.38945072787395,20.34726341783027,0.0027189751129273474,10.261042705983789,7.914597964377823,7.720114291677679,5.820761401187975,2.971501209075905,3.963579814699773
2024-09-02,20.86599207235619,19.607965439757383,20.637663276247764,0.0027521117566242895,10.413793565846024,7.831429985304846,7.7238483789392935,5.869641642563984,3.0359635246697803,4.010950002558114
2024-09-03,20.813432606702797,19.59985611647517,20.841268631858448,0.0028732814236986717,10.125844912256296,7.976175019330461,7.609023866238822,5.999238131540263,3.0708764450778587,3.9614109890961853
2024-09-04,20.669412823096557,20.102092687295382,20.63285982714792,0.013435048239108903,10.168536637043061,7.876283754438227,7.761560125126881,5.8307472122243045,3.0641043693852597,3.8809675160032984
2024-09-05,20.691653577750564,20.036770521038697,20.602552520169755,0.013382015745493414,10.169221206374775,7.855655810679002,7.838962671669999,5.84209087705947,3.083956934561829,3.865753864950415
2024-09-09,20.741846257042813,20.220589416874603,20.458128790579867,0.013199942002898302,10.131847657217529,7.842748149706217,7.885071442009581,5.838944779982448,3.0539448426326077,3.8136787219514376
2024-09-10,20.7801190185382,20.023092174182178,20.42240799708949,0.00275660754042385,10.161229876536105,7.899989912272723,8.009484444236879,5.8499164878984145,3.0488807557570157,3.802122725948572
2024-09-11,20.689749450880203,20.43811458879846,20.27801290643025,0.002679871335918612,10.046878089246965,7.921558090867103,8.10803668495895,5.83534398854761,2.982332738884611,3.6972935900499326
2024-09-12,20.690290774876622,20.17685278880137,20.374820817585462,0.0047214322290227585,10.149048568859568,7.921405767882751,8.075608759844405,5.889930860808559,3.002181066125878,3.7151391629863624
2024-09-13,20.620035679028767,20.28563149133881,20.180976283995438,0.004647695468088321,10.265439943196805,8.011797398330822,8.144431632441645,5.884642135504962,2.9579333265076513,3.644464414187012
2024-09-16,20.567884881001252,20.220942746133964,20.365225249522695,0.006802588764878358,10.24562860288804,7.966902876672672,8.058328456729619,5.897298634790988,2.9866194878193655,3.6843664756765238
2024-09-17,20.595705520203964,20.225479275204087,20.43203176918937,0.002707004247026114,10.216887795339986,7.9800544331360275,7.9702785725156335,5.842328071704322,3.0152043418828116,3.719323216576774
2024-09-19,20.607215336115917,20.136521743129933,20.48451236641389,0.0027133739861058296,10.172531226234812,7.970428573141142,7.986657621322189,5.876041747722315,3.0322312664881754,3.7311467454455176
2024-09-20,20.703286535178453,19.826117933458256,20.72285049275493,0.002806515900463044,10.029608806293641,8.029251359956058,7.868453884798584,5.8972736131997765,3.071927579638532,3.848423278821305
2024-09-23,20.79880336110261,19.90712491526212,21.011928766271428,0.002875192107316873,9.731754948778486,7.885718869157997,7.781745412688497,5.882143961619618,3.053475717533593,3.9444288554783316
2024-09-24,20.791096484517528,19.671212822494425,21.285452360999564,0.0029417163489995615,9.826842316690476,7.869246645003586,7.71417934055387,5.9553992907937054,3.105508895148575,3.778120127449273
2024-09-25,20.957024077219344,19.116356776991125,21.31758417269685,0.012112197241470621,9.945126128256291,7.952345552812419,7.745278158281475,5.906146206999357,3.186531440470841,3.8614952890308265
2024-09-26,21.12273859115446,18.598122671245772,21.667012689896765,0.012902574811660813,9.79374484239259,8.012026469386289,7.529373250680417,5.893084462687428,3.311782019263474,4.059212428481149
2024-09-27,20.858567235038773,18.410092352266556,21.79939270235413,0.012836923374624656,9.9104288840527,7.915683158927651,7.64706742155553,5.872082346784614,3.3753381395173268,4.198510836128094
2024-09-30,20.739633762659963,17.635904901184098,22.45071828446447,0.0031280186059551513,9.847478574378158,7.893935754392897,7.601370814169822,5.794654467531918,3.5823973086723755,4.450778113940347
2024-10-02,20.892905860437814,17.69136634273204,22.58320725789851,0.0028945179940743112,9.522689221295046,8.106879162263509,7.589151201253406,5.419087643325985,3.577059809667004,4.614758983132615
2024-10-03,20.760174062330123,17.668607766014848,22.58131964913318,0.0030908708503739417,9.512788670550133,8.096489829491786,7.383348652539256,5.480747646237326,3.8868937291792474,4.626539123673731
2024-10-04,20.72315699460131,18.262962334375658,21.24027608497326,0.011148290029766916,9.642588666955517,8.269135974527082,7.837331087120394,5.353192562189018,4.064117449970954,4.596090555257041
2024-10-07,20.55401461288137,18.53843758127603,21.265036749840167,0.006219152907033183,9.466912214735505,8.196238424700402,7.991073612853788,5.359245762246938,4.244992072084406,4.377829816474361
2024-10-08,19.703796890350837,18.17303227625715,19.129915578953042,6.609140724727334,8.693156959544945,7.974532379357731,6.347743159035455,4.9731732886472635,4.098486025412938,4.297022717713299
2024-10-09,18.196451769442938,18.855036588793446,18.612388261633665,9.300994283678659,8.602858123644522,7.635608630662731,5.867711727625815,4.789337374979439,4.010859165283998,4.128754074254791
2024-10-10,17.60239387975518,19.632651502097083,18.26984475544223,8.265102986251598,8.765805157965808,7.0548031583769335,8.103960940720942,4.828355852718532,3.7634225036413858,3.713659263030304
2024-10-14,17.60718323637994,19.2013207758537,18.2417688905832,8.266801020737669,8.727404916576395,6.953974580841953,8.10616591120867,4.8430260036558685,3.783489709464416,4.268864954698193
2024-10-15,17.763115494687355,18.762547390069113,18.718356185293388,8.507066579194802,8.770594777205803,6.854099489240324,7.721157988245121,4.749317143786396,3.8100214819974254,4.343723470280271
