date,EMPEROR SECURITIES LTD,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,BANK OF COMMUNICATIONS TRUSTEE LTD,INTERACTIVE BROKERS HONG KONG LTD,NANYANG COMMERCIAL BANK LTD,HANG SENG SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,BRIGHT SMART SECURITIES INTERNATIONAL
2024-04-23,0.0,24.709598177087003,21.41388738480893,18.550066094720904,0.0,13.767359361756917,0.0,7.428332757918452,7.827984152619065,6.302772071088728
2024-04-24,0.0,24.711304700738797,21.4124424372136,18.54881438955803,0.0,13.76643037990293,0.0,7.427831515366691,7.830829799081752,6.302346778138205
2024-04-29,0.0,24.7214262697657,21.4124424372136,18.54881438955803,0.0,13.76643037990293,0.0,7.427831515366691,7.820708230054846,6.302346778138205
2024-04-30,0.0,24.7779458552871,21.41172003653915,18.487461235013186,0.0,13.76596593598812,0.0,7.4275809194567595,7.827191864530304,6.302134153185378
2024-05-02,0.0,24.784693340321255,21.41172003653915,18.480713749979035,0.0,13.76596593598812,0.0,7.4275809194567595,7.827191864530304,6.302134153185378
2024-05-03,0.0,24.789768139460193,21.41027538141202,18.479466850718893,0.0,13.754916597498015,0.0,7.42707977836024,7.8367843062333105,6.301708946317329
2024-05-06,0.0,24.801615596738312,21.40594258544966,18.475727162278133,0.0,13.75550584816006,0.0,7.42557676073424,7.835198376730068,6.300433669909522
2024-05-07,0.0,24.80668788521232,21.404498709803754,18.474480935797637,0.0,13.754578010490123,0.0,7.425075890034487,7.834669876194675,6.300008692467006
2024-05-09,0.0,24.808361261121686,21.40594258544966,18.475727162278133,0.0,13.748760183776687,0.0,7.42557676073424,7.835198376730068,6.300433669909522
2024-05-10,0.0,24.805014735033147,21.40305502892958,18.45974536857421,0.0,13.750277920767742,0.0,7.424575086899732,7.857748087443735,6.299583772351857
2024-05-14,0.0,24.80323726024996,21.401521331368688,18.45842258234541,0.0,13.749292604994823,0.0,7.424043057584943,7.870673560092954,6.29280960336322
2024-05-16,0.0,24.7487535352092,21.37485213877686,18.43542088918688,0.0,13.732159125238569,0.0,7.414791694980988,7.884441169353725,6.409581447253783
2024-05-17,0.0,24.719425861050905,21.364059229422093,18.412647270003898,0.0,13.725225278504958,0.0,7.4480762688382445,7.796304218865524,6.534261873314377
2024-05-20,0.0,22.907016462876893,19.797662746421224,17.061866198759425,0.0,12.818723801304799,7.367017028974221,6.901989013258862,6.900265142004898,6.245459606399679
2024-05-21,0.0,22.87378218601776,19.809403589972124,17.071984600324893,0.0,12.82632584163658,7.371385978757934,6.906082181944108,6.770142542341836,6.370893079004765
2024-05-22,0.0,22.846684104071574,19.785935811997295,17.051759784248503,0.0,12.811130766948075,7.362653254992144,6.897900693663267,6.793297853428101,6.450637730651043
2024-05-23,0.0,20.99460731469989,18.20185003478159,15.680839465373364,8.011970742014936,11.788324234605426,6.773190395381936,6.345531762976179,6.197794655648744,6.005891394517931
2024-05-27,0.0,20.992801107555334,18.20028409401003,15.679490412073607,8.011281456496075,11.787310062006922,6.772607684560046,6.344985844463177,6.2058646429044515,6.005374695930355
2024-05-28,0.0,20.924596453688274,18.153721409878244,15.622146249617314,7.981982020529033,11.887062852545716,6.747838415590876,6.321780504909054,6.343173760778627,6.017698332462868
2024-05-29,0.0,20.929978638359398,18.16982279034918,15.626164548190518,7.984035130674844,11.89012042011273,6.7495740816795395,6.323406581196979,6.184758530108237,6.142139279328579
2024-05-30,0.0,20.92999060185305,18.169833176148583,15.626116320437289,7.984039694317993,11.8901272164589,6.749577939709596,6.323410195631365,6.184762065291941,6.142142790151286
2024-05-31,0.0,20.809852816790155,18.065538647103185,15.53642268227071,8.648605349180146,11.676957734691937,6.710835478749566,6.287113930171981,6.1464200620893505,6.118253298952967
2024-06-03,0.0,20.78681656543388,18.045540317810566,15.519224053273328,8.639031449332851,11.734992236734204,6.7034066663374805,6.28015417230747,6.168000350915104,6.122834187855112
2024-06-06,0.0,20.763242560945883,18.025075151963676,15.501623943303123,8.629234058495372,11.79256404033758,6.69580443737954,6.273031947402215,6.203533483081855,6.115890377090755
2024-06-11,0.0,20.78091804724877,18.040419670914503,15.514820280092914,8.89196622969932,11.802602901250518,6.701504491177607,6.278372100316116,6.208814472830342,5.780581806469909
2024-06-12,65.12020331716552,7.2409450135995135,6.27318651061238,5.406015282318318,3.1695244841321983,4.070006620345199,2.3350857463889376,2.187648642371938,2.1713218234085967,2.0260625596574022
2024-06-13,65.12683439362924,7.246963965141251,6.278401024125291,5.370926188893719,3.2008566307531474,4.073389766132993,2.337026759326741,2.189467099927417,2.1770849875766043,1.9990491844935916
2024-06-14,65.12520036497189,7.24689225210417,6.278338895597038,5.370873040371,3.2008249563648996,4.075328576969134,2.33700363305104,2.189445433842684,2.177063444020269,1.9990294027078697
2024-06-17,65.12558703892203,7.246935279756103,6.278376172566437,5.370904929358406,3.200843960922623,4.0753527737990884,2.336423769398014,2.1894584334420677,2.177076370102905,1.9990412717323218
2024-06-18,65.10851166325027,7.246576731601408,6.309730077360968,5.370639199366744,3.2006855965035474,4.097910025193279,2.336308172887384,2.1893501081637554,2.1829057573152166,1.957382668357429
2024-06-19,65.0966374634948,7.246576731601408,6.309730077360968,5.370639199366744,3.2006855965035474,4.097910025193279,2.336308172887384,2.1893501081637554,2.1957694737169753,1.95639315171114
2024-06-20,65.07701918371292,7.248800302256468,6.295829057593292,5.37228714931124,3.2016677085865433,4.0991674454644755,2.33702505569796,2.190021897732054,2.221188739876327,1.9569934597687273
2024-06-21,65.02886985682595,7.25016381049081,6.297013310766795,5.3732976831182,3.2022699462123922,4.099938503892461,2.337464652979502,2.190433843539144,2.22160654820468,1.998941843970069
2024-06-24,64.94673985720974,7.251384226419864,6.29807328341718,5.374202167245102,3.2028089824815913,4.100628644196746,2.3378581170681296,2.1908025580156814,2.304164877882848,1.993337286063121
2024-06-25,64.88807764171898,7.25003511382253,6.297761489713969,5.373936110894196,3.202650423565493,4.100425637636973,2.3377423785863587,2.1906940996964734,2.3139520483028075,2.044725056062218
2024-06-26,64.82550120069386,7.2521174577153,6.299570323046543,5.37250837911873,3.2035702838758895,4.116459482603064,2.3384138213433237,2.191323307473789,2.3245207427343,2.076015001395207
2024-06-27,64.7411329746801,7.257253405692982,6.259394553385202,5.315729318983565,3.3017935997539745,4.140194573401353,2.3378349684549753,2.190780865492708,2.333846961981263,2.1220387781738825
2024-06-28,64.72977285359465,7.256534890237373,6.258774832469044,5.315203027084961,3.3014667006366314,4.139784667115336,2.3376035075339354,2.190563963887691,2.348466874956186,2.1218286824841925
2024-07-02,64.73356086359381,7.260152008241394,6.259332575771016,5.315676685103717,3.3017609069291174,4.14015357911992,2.3378118203002347,2.1907591733993135,2.3387746208088047,2.1220177667326703
2024-07-03,64.71795198244331,7.261501661804287,6.234887413075922,5.315939864926598,3.3266794405680047,4.140358558645614,2.3379275656582097,2.1908676381621994,2.352753249137609,2.121132625578242
2024-07-04,64.72115633505352,7.26186119746775,6.2351961184218805,5.316203070810902,3.326844153041471,4.140563558469436,2.3380433224778865,2.190976113665826,2.3776260287421627,2.0915301018491665
2024-07-05,64.6970377318889,7.2604165648340295,6.1531573475081185,5.31804624204615,3.327997597213065,4.1419991258371684,2.33885394128634,2.191735743065989,2.4240177355611556,2.146737970759088
2024-07-10,64.68322834712016,7.262181938182068,6.152974494357668,5.350576865380058,3.327898699230944,4.141876038201577,2.3387844376498395,2.1916706113355713,2.404134392316303,2.146674176225814
2024-07-11,64.66621707225963,7.261606490467829,6.15248693908314,5.350152891255855,3.3276350000127213,4.141547840268899,2.338599114812957,2.1914969456446824,2.4237536301888336,2.1465040760054617
2024-07-16,64.64536697395833,7.2605996763772644,6.151633903250034,5.349411098193307,3.327173626925284,4.140973619023532,2.3382748705091565,2.1911930969016806,2.44916666938497,2.1462064654764403
2024-07-23,64.6383253744613,7.259808804000444,6.150963826735248,5.348828405074501,3.326811209241936,4.140522556880677,2.338020170196933,2.1909544177057647,2.4597925491822283,2.14597268652096
2024-07-24,64.60277269950915,7.257149860890749,6.1487110039231565,5.34686936857415,3.3255927471610622,4.139006068744367,2.3935869645597996,2.1901519691413616,2.450972604744316,2.145186712751889
2024-07-25,64.6017828204472,7.257149860890749,6.1487110039231565,5.34686936857415,3.3255927471610622,4.139006068744367,2.3935869645597996,2.1901519691413616,2.4519624838062746,2.145186712751889
2024-07-26,64.63569302561325,7.260959220787017,6.151938531748965,5.295204074336675,3.327338388340477,4.141178679759836,2.394843385381445,2.191301604637101,2.4552303439183487,2.146312745476885
2024-07-31,64.6350528809152,7.260887309056356,6.151877603635574,5.295151631225839,3.3273054347520157,4.1411376659878565,2.3948196671195365,2.1912799022302982,2.456196416442592,2.1462914886347275
2024-08-01,64.63569302561325,7.134188192223282,6.201458464781674,5.295204074336675,3.327338388340477,4.141178679759836,2.394843385381445,2.2319079497239223,2.4918750943625536,2.146312745476885
2024-08-02,64.6350528809152,7.134117536018755,6.2013970462283865,5.295151631225839,3.3273054347520157,4.1411376659878565,2.3948196671195365,2.2318858451564045,2.4928408039612733,2.1462914886347275
2024-08-05,64.65426273922778,7.138219197537072,6.203240132190079,5.296725376555124,3.328294326430994,4.142368432642647,2.395531419403151,2.2325491726999633,2.461879826202217,2.146929377110972
2024-08-06,64.65362214659069,7.138148472259788,6.203178794493544,5.2966728967474035,3.328261349783372,4.142327390171422,2.395507684544471,2.2325270526648513,2.4628461073500416,2.146908105394413
2024-08-07,64.6529817267708,7.134115111775921,6.203117225709575,5.296620431097531,3.3282283820320946,4.141295695200855,2.3954839560889116,2.232504938597217,2.4687656933106066,2.1468868394164753
2024-08-08,64.65298164670912,7.134115102941535,6.203117341861018,5.29662042453857,3.328228377910651,4.141295690072566,2.3954839531225134,2.2325049358326403,2.4687656902534614,2.146886836757922
2024-08-09,64.65170076507493,7.133973764417329,6.202994324099333,5.296515489798482,3.328162440246292,4.1412136442108585,2.3954364946554416,2.23246070624728,2.4706980678424797,2.146844303407567
2024-08-12,64.65170068501642,7.133973755583294,6.202994440248627,5.29651548323978,3.3281624361250124,4.141213639082774,2.395436491689161,2.232460703482813,2.470698064783002,2.1468443007491187
2024-08-14,64.65170076507493,7.133973764417329,6.202994324099333,5.296515489798482,3.328162440246292,4.1412136442108585,2.3954364946554416,2.23246070624728,2.4706980678424797,2.146844303407567
2024-08-20,64.63889393931244,7.132560598825179,6.201765575797672,5.295466305473498,3.3275031660744276,4.140393313098775,2.394961983738495,2.2320184791295365,2.4900176025461738,2.1464190360038082
2024-08-22,64.63889393931244,7.132560598825179,6.200775128090115,5.295466305473498,3.3275031660744276,4.140393313098775,2.394961983738495,2.2320184791295365,2.4910080502537317,2.1464190360038082
2024-08-27,64.63598293477118,7.1323486722734195,6.200590887259221,5.295308963674781,3.3224522060815063,4.14027029146221,2.394890823314721,2.2319521601725243,2.4998478005660574,2.146355260424389
2024-08-28,64.64843860550384,7.132841798342978,6.20188080304242,5.2756074420082175,3.3231433794902143,4.141131596472132,2.3953890351026303,2.232416475650049,2.5023490953033654,2.146801769084147
2024-09-03,64.64646376090646,7.132842504939703,6.201871511171726,5.275607964622772,3.323143708688911,4.141132006702738,2.3953892723957164,2.2324166967986754,2.5201805826581625,2.1309519911151393
2024-09-09,64.71249270938202,7.1401278854979475,6.208206011632227,5.280996393102969,3.326537918858387,4.039256622135858,2.3978358878120045,2.2346968544201977,2.558453562149756,2.101396155008633
2024-09-10,64.72279383481711,7.141264472111931,6.209144662470192,5.2818370376831725,3.327067446974706,4.039899602917266,2.398217582400158,2.2350525800558976,2.542992119123692,2.1017306614458793
2024-09-16,64.72279383481711,7.139280883960769,6.209144662470192,5.2818370376831725,3.327067446974706,4.039899602917266,2.398217582400158,2.2350525800558976,2.5449757072748547,2.1017306614458793
2024-09-17,64.71573351989589,7.1385020923115645,6.208467335146834,5.281260866126924,3.3267045123337864,4.039458908661707,2.397955971762265,2.2348087683452826,2.5565983180846237,2.1005097073311205
2024-09-23,64.74552419495461,7.1457301384242315,6.214753680322212,5.28660837413067,3.3300729463984435,4.043549037779058,2.400384007240284,2.2370716101322157,2.5075671053328663,2.088738905285405
2024-09-27,64.80470870297151,7.152262119251056,6.220434646591146,5.291440913824977,3.3331169981911124,4.047245284947009,2.402578221408546,2.2391165388634366,2.41844833229048,2.090648241660732
2024-09-30,64.80371510553331,7.152262119251056,6.220434646591146,5.291440913824977,3.3331169981911124,4.047245284947009,2.402578221408546,2.2391165388634366,2.419441929728678,2.090648241660732
2024-10-02,64.7824564085692,7.153754789261797,6.2217328451325224,5.2925452322956925,3.3338126164028816,4.048089941023958,2.4030796371005,2.239583840264363,2.433860132073801,2.091084557875282
2024-10-03,64.84658828788018,7.163798216730726,6.235314786286276,5.328551628537402,3.338956932600722,4.05433643926788,2.406787764378264,2.2430396815942593,2.28831500875061,2.0943112539736783
2024-10-04,64.92863385408236,7.178822023819974,6.280558624851762,5.2530867000857295,3.34502982449754,4.0617104627746246,2.4111652278216957,2.2471193201704853,2.1468932933733496,2.1469806685224726
2024-10-07,64.97307338940074,7.187709369905887,6.358220742291221,5.24960616438666,3.3491709548416786,4.0667388401969475,2.4141502384235562,2.249901242751715,2.0477160604454325,2.103712997356163
2024-10-08,64.96438549439435,7.084853002952565,6.358871685958187,5.295756699694619,3.350576590671497,4.072440845335922,2.4151634491910703,2.2508455187659906,2.0785395435528007,2.128567169483005
2024-10-09,64.91938299990983,7.081033825098622,6.3634299669441825,5.367771733977373,3.348770420817627,4.070245545605425,2.4138615253889872,2.2496321725816255,2.046472906302701,2.1393989033736327
2024-10-10,64.90318537639601,7.08226112515134,6.362840282522722,5.287589299464276,3.3479348903488497,4.069230004454076,2.4132592581092323,2.2889914663573854,2.1008531085202247,2.1438551886758823
2024-10-14,64.92316719804681,7.085875708604887,6.365190727307944,5.289542544578641,3.349171623592948,4.070733185426591,2.414150720473012,2.2898370239726367,2.069680901909022,2.1426503660875
2024-10-15,64.88398644485287,7.085522005263077,6.364872998162798,5.28927850821227,3.3490044440876514,4.070529987968647,2.4140302141005354,2.339639396087872,2.08555092573559,2.1175850755287
2024-10-16,64.90601771366539,7.0879278845644,6.36703418207987,5.291074475492082,3.3501415939639885,4.0719121308561,2.4148498947564647,2.2905001951437165,2.0872577441446256,2.1332841853333577
2024-10-17,64.90601771366539,7.0879278845644,6.36703418207987,5.301061199952006,3.3501415939639885,4.0719121308561,2.4148498947564647,2.2905001951437165,2.094248451266573,2.116306753751487
2024-10-18,64.90601771366539,7.086929212118408,6.36703418207987,5.301061199952006,3.3501415939639885,4.0719121308561,2.4148498947564647,2.2905001951437165,2.095247123712565,2.116306753751487
2024-10-21,64.90601771366539,7.09991195391631,6.36703418207987,5.301061199952006,3.3501415939639885,4.0689161135181235,2.4148498947564647,2.2905001951437165,2.085260399252641,2.116306753751487
2024-10-22,64.90601771366539,7.100910626362303,6.36703418207987,5.301061199952006,3.3501415939639885,4.0689161135181235,2.4148498947564647,2.2905001951437165,2.084261726806649,2.116306753751487
2024-10-23,64.90601771366539,7.09991195391631,6.36703418207987,5.301061199952006,3.3501415939639885,4.0689161135181235,2.4148498947564647,2.2905001951437165,2.084261726806649,2.117305426197479
2024-10-24,64.90601771366539,7.09991195391631,6.36703418207987,5.301061199952006,3.3501415939639885,4.0689161135181235,2.4148498947564647,2.2895015226977242,2.085260399252641,2.117305426197479
2024-10-28,64.90212875560492,7.099486550220406,6.366652690042986,5.300743577558756,3.3499408643457733,4.068672317262021,2.4147052047832718,2.2893643431924215,2.091127132865676,2.117178564123765
2024-10-30,64.90148064123595,7.09941565456053,6.36658911248136,5.30069064419363,3.3499074117479775,4.068631687392987,2.4146810914734305,2.2893414815397284,2.072132800719463,2.137129474654938
2024-11-01,64.91898427382861,7.010432986582633,6.381291487873529,5.302120216225063,3.3508108664608023,4.069728978756872,2.415332319923629,2.2899589064701935,2.087674724789394,2.1736652390892734
2024-11-04,64.91314868069209,7.009802815992658,6.380717871061354,5.301643606544722,3.350509660748593,4.069363149211607,2.4151152047474413,2.2897530611596584,2.096476102379442,2.1734698474624294
2024-11-05,64.91251331277765,7.009734204257032,6.380655416789935,5.301571738771406,3.3504768660624817,4.0693233184095305,2.415091565673664,2.2897306491267084,2.0974543545255835,2.17344857360602
2024-11-07,64.8707263086002,7.009104159282788,6.380081914320285,5.301095225891991,3.3501757203914373,4.0689575617872915,2.4148744937763627,2.2895248448485694,2.0932711018407284,2.222188669260341
2024-11-08,64.88368595048371,7.010504413064382,6.38135650428562,5.302154259752519,3.3508450065248545,4.0657749150592775,2.4153569287730674,2.289982237940354,2.077707173944629,2.2226326101715954
2024-11-11,64.8567959949764,7.0114849236459165,6.370260758249209,5.3028958352584015,3.391274539511966,4.0663435667698336,2.4156947479779785,2.2903025218576767,2.060015375320735,2.2349317364318897
2024-11-13,64.8574439350055,7.011554970611325,6.370324399181171,5.302948812875153,3.3913084194237038,4.066384190835957,2.415718881537173,2.2903254027086337,2.05903692371029,2.234954064111081
2024-11-14,65.10723316710877,7.038558978566279,6.394858798679165,5.323342280543228,3.404369562054642,4.082045291903765,2.425022679648632,2.2991462656489388,2.069975650275026,1.8554473255715438
2024-11-18,64.97210929032651,7.023951118120062,6.407982925834527,5.312294189395818,3.510394298113137,4.081579779265354,2.4199897754716417,2.294374606010039,2.134734679143608,1.8425893383192928
2024-11-19,64.94416101426167,7.020929708979132,6.405226480372216,5.320012738930681,3.615923603329476,3.9647817847271396,2.4189487973803074,2.293387662295492,2.1588255949868977,1.857802614736986
2024-11-20,64.94675983954488,7.021210660635976,6.405482793861557,5.320225626177155,3.6160682992272397,3.9649404406399054,2.4190455947704845,2.29347943519313,2.1589119832079584,1.8538753267417183
2024-11-21,64.95065838624949,7.021632121502554,6.405867419607947,5.3205449823410955,3.6162853602659495,3.96517844335978,2.4191908023567454,2.2936171054435976,2.159041575803778,1.8479838030690685
2024-11-22,64.9506583050232,7.021632112721409,6.405867536655324,5.320544975687304,3.6162853557434786,3.9651784384009887,2.419190799331343,2.293617102575235,2.159041573103714,1.8479838007580085
2024-11-26,64.97340963301956,7.024091694493715,6.406109788316626,5.3224086898823595,3.7116289922475967,3.973573112902714,2.4200382088079784,2.294420525301972,2.1597978558615694,1.7145214991659115
2024-11-28,64.97340963301956,7.024091694493715,6.404108152121654,5.3224086898823595,3.7116289922475967,3.9755747490976865,2.4200382088079784,2.294420525301972,2.1597978558615694,1.7145214991659115
2024-12-02,64.96885809239292,7.023599640299649,6.403659529237364,5.322035842597288,3.7113689838804107,3.975296250707546,2.419868679422225,2.294259795731299,2.1666517928412086,1.7144013928900863
2024-12-03,64.9181840335983,7.01512150872356,6.398664837487912,5.368883128765392,3.7384732332537016,3.9721956206233915,2.4179812433284282,2.292470331375719,2.1649618594860343,1.7130642033575665
2024-12-04,64.91833983253933,7.015138344507223,6.398620195630422,5.368716019126809,3.7384822053187627,3.9722051536052594,2.417987046308329,2.2924758331385195,2.1649670552377347,1.7130683145876135
2024-12-06,64.91379616618028,7.014647351543105,6.3981721030981475,5.368340260066574,3.7382205471205707,3.9719271370235933,2.4178178102122234,2.292315381633616,2.1718148270235456,1.712948416098345
2024-12-09,64.89757339784525,7.010895003660187,6.39657311998629,5.366998644793301,3.776272667320425,3.970934502828813,2.4172135673466393,2.291742503392265,2.159276263929755,1.7125203288970805
2024-12-10,64.92288445964162,7.01362936162451,6.360066329391982,5.369091857640055,3.7777454723243444,3.972483228972614,2.418156318188849,2.292636318570364,2.160118415216626,1.7131882384290218
2024-12-16,64.92288445964162,7.003628963296145,6.358066249726309,5.369091857640055,3.7777454723243444,3.972483228972614,2.418156318188849,2.292636318570364,2.1621184948822996,1.7231886367573879
2024-12-17,64.92418299502381,7.003769044256629,6.29318952939603,5.418202177809051,3.777821031754606,3.9715626235562205,2.4182046842090124,2.292682174040326,2.1611616800047666,1.739224059949537
2024-12-18,64.74030951462211,6.983933486369118,6.275366422377707,5.402857145403635,4.0363732013622355,3.9603146569505787,2.411356023338789,2.2861890087612484,2.169002182912385,1.734298357902184
2024-12-19,64.74482908748301,6.984421040359575,6.238904515946647,5.403234323188368,4.073554978595603,3.9605911296887903,2.411524362034151,2.2863486094470704,2.1621725225971486,1.7344194306596334
2024-12-20,64.70498175424707,6.986850077336712,6.254998437169333,5.399908891927486,4.071047901119691,3.9581535760373194,2.410040184591491,2.2849414716691476,2.1887489435389895,1.7403287623627595
2024-12-23,64.7301427823652,6.9905640384792855,6.257430741256123,5.362125850455549,4.07263095930058,3.959692734394567,2.4109773471902014,2.2858299886744584,2.189600055342422,1.7410055025416056
2024-12-27,64.7301427823652,6.9925581803510255,6.257430741256123,5.362125850455549,4.07263095930058,3.959692734394567,2.4109773471902014,2.2858299886744584,2.187605913470682,1.7410055025416056
2025-01-02,64.73078819424086,6.994622063566435,6.254501890269043,5.3621793151870305,4.072671566725085,3.9597322157336285,2.4110013865842905,2.2858527802481667,2.1876277256709193,1.741022861774547
2025-01-03,64.74111653492618,6.99573811423804,6.235555049151559,5.358048696062928,4.073321395664513,3.959366784281357,2.4113860820963966,2.286217507249483,2.1879767800401573,1.751273056289391
2025-01-06,64.74111653492618,6.99573811423804,6.235555049151559,5.338103896660958,4.073321395664513,3.959366784281357,2.4413032811993522,2.286217507249483,2.1879767800401573,1.7413006565884057
2025-01-08,64.74111653492618,6.9827739946267595,6.235555049151559,5.356054216122732,4.073321395664513,3.959366784281357,2.4413032811993522,2.286217507249483,2.1979491797411423,1.7263420570369281
2025-01-09,64.74111653492618,6.9827739946267595,6.235555049151559,5.356054216122732,4.073321395664513,3.959366784281357,2.4413032811993522,2.286217507249483,2.206924339472029,1.7173668973060416
2025-01-13,64.73853414077215,6.990473067221446,6.235306325283823,5.355840573790985,4.073158918989369,3.9592088530286285,2.441205902475305,2.2861263145879787,2.202847508888279,1.71729839496204
2025-01-14,64.73272450709344,6.989845742424855,6.234746769122949,5.355359940854385,4.072793393857413,3.9588535537714105,2.4409868287471777,2.285921157696379,2.2116238217649165,1.717144284667079
2025-01-20,64.72949738335987,6.994482582269825,6.234435947982256,5.355092959828967,4.072590352685836,3.958656192848347,2.4408651381094306,2.285807197555241,2.211513565572561,1.7170586797876735
2025-01-21,64.77341385357343,6.9992280692332765,6.113948589843705,5.358726184092526,4.075353448339994,3.9613419885644694,2.4425211710691532,2.287358029676042,2.26988502765669,1.7182236379507079
2025-01-22,64.73650065036912,6.9952393350810675,6.131315161596794,5.3556723424500765,4.133100430417348,3.9590844910344454,2.441129222197625,2.2860545054872237,2.244659408153976,1.7172444532123288
2025-01-23,64.7145732481296,7.0035499642598795,6.138599413678194,5.362035099277867,4.138010722030063,3.9637880446251805,2.4440293831172815,2.2887704313287287,2.2273590840036324,1.7192846095495748
2025-01-27,64.67931071271377,7.010548970687886,6.1447340306902145,5.367393655769726,4.142146048227555,3.9677492611718117,2.4464718269421937,2.2910577169257254,2.229584998093769,1.7210027787773547
2025-02-03,64.71612519543541,7.025726421272105,6.153651036051265,5.3751826142119175,4.148156973734472,3.973507108664716,2.450022054224212,2.2943824131358896,2.1397459504241607,1.723500232845845
2025-02-04,64.66307732903982,7.036289314338472,6.16290279935146,5.383263981996778,4.1543935585242515,3.979481114507043,2.4537055624363524,2.297831923496829,2.1429629711716647,1.7260914451373295
2025-02-05,64.66307732903982,7.045310069574015,6.153882044115916,5.383263981996778,4.1543935585242515,3.979481114507043,2.4537055624363524,2.297831923496829,2.1429629711716647,1.7260914451373295
2025-02-11,64.80041040505427,6.867235870667033,6.170394992252332,5.402734079397308,4.165541202381963,3.990159409083152,2.460289684849503,2.3039977841855603,2.108513439496092,1.7307231326327892
2025-02-12,64.8395084599634,6.871379294504429,6.174117969324701,5.405993879642018,4.13486966112286,3.992566916546413,2.4617741282440635,2.305387927107704,2.082634379684672,1.7317673838597367
2025-02-13,64.84537723788627,6.872001239365841,6.174676803407379,5.406483188988828,4.135243917997372,3.9929282932615036,2.46199694926782,2.3055965932449345,2.082822883869222,1.7228728927108354
2025-02-14,64.86364245408002,6.865889088455732,6.176416045455845,5.408006051350049,4.136408706103994,3.994052994845937,2.4626904282552546,2.306246018416396,2.0834095596183295,1.703238653418436
2025-02-17,64.86364245408002,6.865889088455732,6.176416045455845,5.408006051350049,4.136408706103994,3.994052994845937,2.4626904282552546,2.306246018416396,2.1105709206809227,1.6760772923558431
2025-02-20,64.854508559958,6.864922255548808,6.168505459233718,5.407244512947094,4.135826230039784,3.9934905648652506,2.4623436399347725,2.3059212601056602,2.1313962449438026,1.6758412724231115
