date,STANDARD CHARTERED BANK (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,UBS SECURITIES HONG KONG LTD,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,HANG SENG SECURITIES LTD,REALINK FINANCIAL TRADE LTD,TOTAL_CCASS_PCT
2024-03-04,0.0,0.0,0.0,0.0,0.0,0.023226857819518033,0.0,0.023226857819518033
2024-03-05,3.4639495196043835,3.255914734116647,0.0,0.0,0.0,0.023226857819518033,0.0,6.743091111540547
2024-03-28,3.4639495196043835,3.255914734116647,0.0,0.0,0.15067391038984296,0.023226857819518033,0.0,6.893765021930391
2024-04-11,3.4639495196043835,3.2585183881270225,0.0,0.0,0.1480702563794671,0.023226857819518033,0.0,6.893765021930391
2024-04-17,3.4639495196043835,3.2585183881270225,0.0,0.0,0.1480702563794671,0.023000453122963616,0.0,6.893538617233837
2024-04-24,3.4639495196043835,3.0788662614110898,0.7439986615588273,0.0,0.1480702563794671,0.023000453122963616,0.0,7.457885152076731
2024-04-25,3.4639495196043835,3.0788662614110898,0.7439986615588273,0.0,0.1480702563794671,0.02277404842640919,0.0,7.457658747380176
2024-04-29,3.4639495196043835,3.079545475500753,0.7439986615588273,0.0,0.14739104228980385,0.02277404842640919,0.0,7.457658747380176
2024-05-20,3.4639495196043835,3.0581502316763602,0.7439986615588273,0.6642129672789597,0.14739104228980385,0.02277404842640919,0.0,8.100476470834742
2024-05-21,3.4639495196043835,3.0579238269798057,0.7439986615588273,0.6642129672789597,0.14739104228980385,0.02277404842640919,0.0,8.100250066138189
2024-05-22,3.4639495196043835,3.0579238269798057,0.7439986615588273,0.6642129672789597,0.14739104228980385,0.02277404842640919,0.09576918664252002,8.19601925278071
2024-05-23,3.4639495196043835,3.048867639117629,0.7439986615588273,0.6480250314753186,0.14965508925534807,0.02277404842640919,0.09576918664252002,8.173039176080435
