date,KINGSWAY FINANCIAL SERVICES GROUP LTD,CITIBANK N.A.,RAFFAELLO SECURITIES (HK) LTD,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,HANG SENG BANK LTD,ZHESHANG INTERNATIONAL FINANCIAL
2025-03-04,59.72825507349226,13.504876725508977,6.336016581675172,6.626987449343706,4.3602633280053755,3.252792138677061,2.748830335623657,3.441978367673796,0.0
2025-03-05,59.72494794427649,13.504128965971729,6.335665759011373,6.63215747511109,4.360021901996483,3.252612032897955,2.7486781340048263,3.4417877867300564,0.0
2025-03-06,59.721641181269234,13.508917942043869,6.335314975195241,6.631790275578036,4.359780502721431,3.2524319470625125,2.748525949239746,3.441597226889928,0.0
2025-03-07,59.678570995838385,13.499175550689152,6.3307460587129185,6.687866804975787,4.356636306564463,3.2613453138287896,2.746543761209515,3.4391152081809895,0.0
2025-03-10,59.64886947424802,13.492457124839127,6.32759529977871,6.684538310057313,4.354468045408715,3.315021232904779,2.739646923223721,3.4374035895396076,0.0
2025-03-11,59.573099732366664,13.475318158037156,6.319557590651617,6.74232177204537,4.34893672649623,3.371561985319186,2.736166851563547,3.433037183520229,0.0
2025-03-12,59.574333564894154,13.47559724853163,6.319688476500258,6.740390290263278,4.349026798351098,3.3716318145351343,2.7362235209609307,3.4331082859635145,0.0
2025-03-14,59.56775371526819,13.474108899469044,6.318990481283694,6.7396458294883725,4.3485464582341375,3.382304197996545,2.735921311297245,3.432729106962768,0.0
2025-03-18,59.613843208902075,13.484534252409375,6.323879688168208,6.667487283433718,4.351911068980774,3.4180811505885282,2.7048782272511382,3.4353851202661816,0.0
2025-03-19,59.56775371526819,13.474108899469044,6.318990481283694,6.662332421808256,4.3485464582341375,3.492751923253852,2.702786993720053,3.432729106962768,0.0
2025-03-20,59.43318638033791,13.443670032597735,6.304715480876917,6.762989917854943,4.32770299420677,3.606079613583341,2.696681226422403,3.4249743541199864,0.0
2025-03-21,59.44628813023716,13.446633622693138,6.30610532400072,6.736925157924056,4.3286570147754375,3.6123856813465047,2.697275696366526,3.425729372656463,0.0
2025-03-24,59.44628813023716,13.446633622693138,6.30610532400072,6.698347279603754,4.3286570147754375,3.6840303125127787,2.664208943520553,3.425729372656463,0.0
2025-03-25,59.643575808895434,13.491259708133118,6.327033743921929,6.85317283946658,4.343022767810884,3.8289626805368,2.6288154764360088,2.8841569747992466,0.0
2025-03-26,59.643584053749464,13.491261573102905,6.327034618542019,6.853159963276935,4.343023368170408,3.8289632098350177,2.628815839831388,2.884157373491862,0.0
2025-03-28,59.68979101234698,13.50171349638731,6.331936286194999,6.7809974289599495,4.346387986580667,3.8319295765836836,2.630852430800873,2.8863917821455334,0.0
2025-04-02,60.46315064253398,13.67664592585916,6.413974836198405,6.706297660058101,4.391490358031523,4.262744212056854,2.563256688225862,1.5224396770361175,0.0
2025-04-03,60.56691080193711,13.688886238601446,6.42498178910012,6.680957724040954,4.387796515646887,4.281289492862444,2.444125118497889,1.5250523193131444,0.0
2025-04-07,60.6009383243436,13.674104206610687,6.428591453335843,6.684711199918154,4.390261654487128,4.249985771983521,2.4454982696316145,1.5259091196894454,0.0
2025-04-08,60.54698842547752,13.661930854853615,6.42286840896807,6.667533807694745,4.385581419602948,4.358465604381954,2.4320807977480414,1.524550681273105,0.0
2025-04-09,59.92595698169887,13.366243563704947,6.356988943367048,6.442199262061502,4.3405984397446336,4.669318796342686,2.334217728412988,1.508913340171159,1.055562944496167
2025-04-10,59.88000707128993,13.350443286553254,6.352114543572189,6.447321318709527,4.3372701639944715,4.4880957598545965,2.58223795556784,1.5077563384929564,1.0547535619652313
2025-04-11,59.84678411933098,13.34303612082911,6.348590228752592,6.443744180747929,4.33486373611747,4.430123104948591,2.691770354527638,1.5069197969017047,1.054168357843996
2025-04-14,59.74071797270073,13.319388326774503,6.337338655054739,6.432323966192036,4.327181079489833,4.344733721423442,2.941767126938098,1.5042490907227484,1.0523000607038675
2025-04-16,59.687825759925616,13.307595835064978,6.331727810793973,6.426629025464779,4.323349954084253,4.351954091279748,3.0166318456221557,1.5029172844493512,1.0513683933151452
2025-04-17,59.74071797270073,13.319388326774503,6.337338655054739,6.432323966192036,4.327181079489833,4.366887406911944,2.9196134414495956,1.5042490907227484,1.0523000607038675
2025-04-22,59.75395567610816,13.289101824364167,6.33874292022521,6.433749278772375,4.328139921995653,4.367855047781823,2.931339683968033,1.504582411178036,1.0525332356065458
2025-04-23,59.77382323471041,13.293520310241453,6.340850485239229,6.435888432396296,4.329578982766879,4.3249753895480785,2.9433973043918282,1.505082668924787,1.0528831917810386
2025-04-24,59.83018646422189,13.185414256329766,6.346829537470741,6.4253169525134295,4.387742002169709,4.207025841843775,3.0571070721097735,1.5065018741104628,1.0538759992304487
