date,ASTRUM CAPITAL MANAGEMENT LTD,FUTU SECURITIES INTERNATIONAL,CELESTIAL SECURITIES LTD,SUNHIGH FINANCIAL HOLDINGS LTD,THE HONGKONG AND SHANGHAI BANKING,GEO SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,BOCI SECURITIES LTD,HANG SENG SECURITIES LTD
2024-03-01,0.0,71.99638330048872,0.0,0.0,0.0,0.0,0.0,15.010563234430984,0.0,12.993053465080292
2024-03-04,0.0,27.026989229614877,0.0,0.0,49.19502920449853,0.0,13.262947907721385,5.636292602191402,0.0,4.878741055973807
2024-03-05,0.0,27.03693941491875,0.0,0.0,49.18832124971571,0.0,13.261139447470613,5.635524069343072,0.0,4.87807581855186
2024-03-06,0.0,24.94086001917679,7.752650414955473,0.0,45.374922658239996,0.0,12.233049665068458,5.198621589196231,0.0,4.499895653363057
2024-03-07,0.0,24.94558031347327,7.752162868847886,0.0,45.37206913515564,0.0,12.232280357099071,5.1982946600062165,0.0,4.4996126654179145
2024-03-08,0.0,24.992756086844864,7.741452347328992,0.0,45.30938230426078,0.0,12.271900731658622,5.191112606718703,0.0,4.493395923188038
2024-03-11,0.0,23.48470019043307,7.2652074237936946,0.0,42.522003096485975,0.0,11.56409790397145,4.871761544988941,6.075262279911202,4.216967560415663
2024-03-13,0.0,23.489209533849106,7.264779256938906,0.0,42.519497109903206,0.0,11.563416386825526,4.871474433183823,6.07490424113947,4.2167190381599635
2024-03-14,0.0,23.489486399158668,7.26486488627245,0.0,42.51999828358948,0.0,11.562963338092437,4.870942507101631,6.074975845517678,4.216768740267654
2024-03-19,0.0,23.548420972747316,7.26486488627245,0.0,42.51999828358948,0.0,11.562963338092437,4.812007933512985,6.074975845517678,4.216768740267654
2024-03-20,0.0,23.4953457261708,7.272150765047428,0.0,42.53904380107787,0.0,11.574559747726983,4.8168338603563114,6.081068393454116,4.220997706166492
2024-03-21,0.0,23.283549737003042,7.244797341296313,0.0,42.37903769990479,0.0,11.531023268940837,4.798715850708559,6.557755231133632,4.205120871012827
2024-03-25,0.0,23.270021064640215,7.2460749354658756,0.0,42.38651109204075,0.0,11.533056723764135,4.7995620871322195,6.5589116678776875,4.205862429079123
2024-03-26,0.0,23.271389006788308,7.246500900327916,0.0,42.38312424853265,0.0,11.533734701422382,4.799844232268795,6.5592972374348095,4.206109673225135
2024-03-27,0.0,23.272757109776457,7.2469269152741,0.0,42.3797370068059,0.0,11.534412758795964,4.8001264105794625,6.559682852326472,4.206356946441647
2024-04-02,0.0,23.247874766826182,7.246500900327916,0.0,42.377245688542125,0.0,11.533734701422382,4.829237032221451,6.5592972374348095,4.206109673225135
2024-04-11,0.0,23.246508206895538,7.2460749354658756,0.0,42.37475466316841,0.0,11.533056723764135,4.834831373749235,6.5589116678776875,4.205862429079123
2024-04-12,0.0,23.23297061508497,7.247352980313263,0.0,42.38222861801139,0.0,11.53509089589894,4.835684129396981,6.56006851256067,4.206604248733787
2024-04-15,0.0,23.227508200846806,7.245649020679148,0.0,42.37226393063311,0.0,11.532378825807161,4.858058664388185,6.55852614364711,4.205615213998484
2024-04-22,0.0,23.22299534915086,7.2460749354658756,0.0,42.37475466316841,0.0,11.533056723764135,4.858344231493913,6.5589116678776875,4.205862429079123
2024-04-23,0.0,23.236942015803105,7.244925080439563,0.0,42.3680303572411,0.0,11.529463397662278,4.857573277345095,6.557870856456935,4.205195015051924
2024-04-24,0.0,34.39584735486983,10.72410203523308,0.0,14.691854494249146,0.0,17.06617259878051,7.190289877602127,9.70710882689468,6.224624812370625
2024-04-25,0.0,34.434625516018194,10.706404988012205,0.0,14.667609812326804,0.0,17.10749241898892,7.178424371373479,9.69109003457777,6.214352858702631
2024-04-29,0.0,34.542641379716116,10.698971061370651,0.0,14.594934499375078,0.0,17.09561393654723,7.173440076436151,9.684361085647256,6.2100379609075205
2024-04-30,0.0,34.57103525496486,10.694330097298623,0.0,14.5886035572446,0.0,17.08819825801014,7.170328405465493,9.680160235714938,6.207344191301343
2024-05-02,0.0,34.52765758766017,10.694330097298623,0.0,14.5886035572446,0.0,17.08819825801014,7.213706072770183,9.680160235714938,6.207344191301343
2024-05-07,0.0,34.518982054199235,10.694330097298623,0.0,14.5886035572446,0.0,17.08819825801014,7.222381606231123,9.680160235714938,6.207344191301343
2024-05-08,0.0,34.5643971551606,10.686912923645565,0.0,14.57848546616688,0.0,17.07634654474298,7.217372441741651,9.673446451045448,6.203039017496879
2024-05-09,0.0,34.57306667160714,10.686912923645565,0.0,14.57848546616688,0.0,17.07634654474298,7.208702925295114,9.673446451045448,6.203039017496879
2024-05-13,0.0,34.5963472605338,10.68339336917385,0.0,14.573684287933286,0.0,17.068989405847244,7.206328860605221,9.670260664658215,6.200996151248389
2024-05-14,0.0,34.69433351524102,10.681541903059795,0.0,14.484507028730992,0.0,17.06603129559201,7.2050799808503445,9.668584777670251,6.199921498855588
2024-05-16,0.0,24.282360461424176,7.466624289369167,0.0,10.124977553032945,30.06759387720333,11.929517756074125,5.036503688334925,6.758545779247275,4.333876595314058
2024-05-20,0.0,24.321813964374954,7.465719872636163,0.0,10.123751135475914,30.06395185184223,11.928072758300418,5.005611644953183,6.757727130597413,4.333351641819725
2024-05-23,0.0,24.330979596067543,7.464815674976875,0.0,10.122525014989733,30.060310708676248,11.926628110543486,5.005005399017107,6.756908680245961,4.332826815483049
2024-05-24,0.0,24.193749571299648,7.431961692967231,0.0,10.071944970420377,29.92800993257835,11.874136898108999,4.982977479709107,7.203462181193516,4.313757273722767
2024-05-30,0.0,24.202889203389823,7.431065653456005,0.0,10.070730639531543,29.92440164172598,11.872705284725889,4.982376703643538,7.2025936908811845,4.313237182646039
2024-05-31,0.0,24.202889203389823,7.431065653456005,0.0,10.02853265172089,29.92440164172598,11.872705284725889,5.024574691454191,7.2025936908811845,4.313237182646039
2024-06-03,0.0,24.19997151738094,7.430169829981958,0.0,10.051433929651427,29.92079422084079,11.871274016508044,5.023968973221353,7.201725409963855,4.300662102451632
2024-06-04,0.0,24.19997151738094,7.430169829981958,0.0,10.058666998359124,29.92079422084079,11.864040947800348,5.023968973221353,7.201725409963855,4.300662102451632
2024-06-11,0.0,24.209108196178185,7.429274222466968,0.0,10.057454560694756,29.917187669608197,11.862610896472567,5.0233634010109665,7.20085733836581,4.300143715202549
2024-06-12,0.0,24.255860982218866,7.428826499669716,0.0,10.056848451463315,29.91538472001336,11.813684260000443,5.029087137157766,7.200423381037865,4.2998845684386655
2024-06-13,0.0,24.257322841898745,7.429274222466968,0.0,10.027320407119406,29.917187669608197,11.814396250752006,5.029390231726036,7.20085733836581,4.324251038062829
2024-06-21,0.0,24.239242349753535,7.429274222466968,0.0,10.027320407119406,29.917187669608197,11.814396250752006,5.029390231726036,7.20085733836581,4.342331530208039
2024-06-24,0.0,24.233215519038463,7.429274222466968,0.0,10.027320407119406,29.917187669608197,11.814396250752006,5.035417062441106,7.20085733836581,4.342331530208039
2024-06-26,0.0,24.233361569406302,7.429318997714896,0.0,10.02677815374245,29.91736797652044,11.814467454547342,5.035447410230223,7.200900736975548,4.342357700862807
2024-07-02,0.0,24.227334702368324,7.429318997714896,0.0,10.02677815374245,29.91736797652044,11.814467454547342,5.0414742772682,7.200900736975548,4.342357700862807
2024-07-03,0.0,24.23920502803871,7.431110450300035,0.0,10.029195938959326,29.924582035604256,11.787174708746376,5.042689942140001,7.20263711042304,4.343404785788249
2024-07-04,0.0,24.302586475971445,7.430214616025983,0.0,10.027986900616622,29.920974571228186,11.719450213303578,5.054137223604922,7.201768819037759,4.342881180211505
2024-07-05,0.0,24.265135489276595,7.427975975008015,0.0,10.085223355115938,29.911959714399117,11.715919273309066,5.052614468276321,7.199599006197434,4.341572718417519
2024-07-08,0.0,24.268060167915152,7.428871269521059,0.0,10.074385920201966,29.915565005193912,11.717331393956188,5.053223460285071,7.200466774416939,4.342096008509713
2024-07-09,0.0,24.263495904596187,7.429318997714896,0.0,10.07499309004627,29.91736797652044,11.718037581939702,5.053528011344155,7.200900736975548,4.342357700862807
2024-07-10,0.0,24.270107862486505,7.429498104103825,0.0,10.075235978476742,29.918089225903614,11.709882263700267,5.053649842046773,7.201074336645777,4.342462386636494
2024-07-11,0.0,24.23449943024766,7.42412866629892,0.0,10.067954416223394,29.896466860961983,11.70141931187813,5.049997474398997,7.195869984987384,4.4296638550035325
2024-07-23,0.0,24.285348453575047,7.412075762008981,0.0,10.051609320868964,29.847930625953257,11.73052535418457,5.047811797036212,7.202226290041662,4.42247239633131
2024-07-25,0.0,24.267455734287648,7.412120330190569,0.0,10.051669760341502,29.848110099023266,11.74202042735146,5.053855064107385,7.202269596416211,4.422498988281953
2024-07-26,0.0,23.846227835758942,7.4045514306585085,0.0,10.041405480330344,29.817630649621833,12.228592360294144,5.048694311242376,7.194914986324946,4.417982945768908
2024-07-31,0.0,23.82506297193129,7.405441087012779,0.0,10.042611954520583,29.821213235930426,12.242076618086024,5.049300911522869,7.19577945487459,4.41851376612144
2024-08-05,0.0,23.822200736121857,7.4045514306585085,0.0,10.041405480330344,29.817630649621833,12.240605910112686,5.0607078610609175,7.194914986324946,4.417982945768908
2024-08-06,0.0,23.82191455036463,7.404462476779663,0.0,10.04128484885457,29.81727243833394,12.241660199299874,5.060647064725292,7.194828550893714,4.417929870748311
2024-08-08,0.0,23.820483724714283,7.404017739442688,0.0,10.040681734948935,29.815481510986857,12.240924923326192,5.066349446921317,7.194396404887199,4.417664514772529
2024-08-09,0.0,23.825345241311123,7.403661988037179,0.0,10.038998085312228,29.814048924001423,12.240336766139183,5.0661060168,7.194050725457073,4.417452252941791
2024-08-12,0.0,23.829204502570413,7.402995046287096,0.0,10.038093745410851,29.81136319442617,12.236231367575206,5.071655160695589,7.193402666052311,4.417054316982363
2024-08-13,0.0,23.82205132142638,7.4007727746804735,0.0,10.035080455441648,29.80241425611574,12.232558228613179,5.0701327234669105,7.191243311034536,4.445746929221133
2024-08-15,0.0,23.67988417442736,7.356605849810406,0.0,9.975192298078282,29.624557019922822,12.75634380138699,5.0398747790742995,7.148326832889515,4.419215244410324
2024-08-22,0.0,23.677058137526238,7.355727887762726,0.0,9.974001825129912,29.621021525800415,12.754821416478324,5.051207639321123,7.147473727559174,4.418687840422081
2024-08-28,0.0,23.67423277508209,7.35485013524792,0.0,9.972811636297713,29.617486875452805,12.723467115613035,5.062537794887531,7.17645310511576,4.418160562303143
2024-09-03,0.0,23.67423277508209,7.35485013524792,0.0,9.972811636297713,29.599587507881015,12.723467115613035,5.062537794887531,7.194352472687548,4.418160562303143
2024-09-04,0.0,23.668266319224827,7.35485013524792,0.0,9.972811636297713,29.599587507881015,12.723467115613035,5.068504250744795,7.194352472687548,4.418160562303143
2024-09-05,63.82969259970085,8.560884683985087,2.66027190275049,0.0,3.607196625301687,10.70626179082111,4.60211716769321,1.8332935680916211,2.602219404832109,1.598062256823832
2024-09-09,63.82969259970085,8.560884683985087,2.66027190275049,0.0,3.5877738564814106,10.70626179082111,4.60211716769321,1.8332935680916211,2.6216421736523854,1.598062256823832
2024-09-11,63.826937720021206,8.560515197523612,2.6601570858258152,0.0,3.587619008715585,10.705799710214869,4.60191854102665,1.837530427987898,2.6215290239808553,1.5979932847035097
2024-09-12,63.828039643356526,8.567137076894651,2.6602030114063493,0.0,3.585954522587574,10.705984537670885,4.591207841946141,1.8418782106232816,2.621574282677402,1.5980208728371879
2024-09-16,63.826662245132205,8.569110182503707,2.6601456046784486,0.0,3.585877138299735,10.705753504348001,4.591108764462885,1.8418384632052045,2.6215177095508873,1.5979863878189269
2024-09-17,63.826662245132205,8.569110182503707,2.6601456046784486,0.0,3.585877138299735,10.705753504348001,4.591108764462885,1.8418384632052045,2.625833675486928,1.5936704218828863
2024-09-19,63.826662245132205,8.579900097343806,2.6601456046784486,0.0,3.585877138299735,10.705753504348001,4.591108764462885,1.8310485483651038,2.625833675486928,1.5936704218828863
2024-09-23,63.82528490635463,8.581872884956631,2.6600882004281488,0.0,3.585799757351705,10.705522480996226,4.591009691255688,1.8417987175025758,2.625777011666238,1.582846349488154
2024-09-25,63.80325556753298,8.581068037505545,2.659170069246303,0.0,3.5845621162206514,10.701827462911421,4.589425101258627,1.8735208932752607,2.62487072301363,1.582300029035583
