date,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,HANG SENG SECURITIES LTD,INTERACTIVE BROKERS HONG KONG LTD,CMB WING LUNG BANK LTD,BRIGHT SMART SECURITIES INTERNATIONAL,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,PHILLIP SECURITIES (HONG KONG) LTD
2024-06-26,26.11661274505441,22.36486807085646,13.767910670413505,8.754195622216253,4.574800626277168,4.32536911753343,6.317986738520326,5.158697112654551,4.62865515657411,3.990904139899784
2024-06-27,26.15285000016725,22.36676999489699,13.726561153079325,8.754940085141614,4.575189670525681,4.32573694995179,6.318524024536397,5.159135811869108,4.6290487806495895,3.991243529182255
2024-06-28,26.152108668956313,22.366135984275402,13.731841277959953,8.754691916764749,4.575059981757587,4.325614332194595,6.3183449190443985,5.156154960853191,4.628917565185959,3.991130393007857
2024-07-08,26.123762572415067,22.366135984275402,13.760187374501202,8.754691916764749,4.575059981757587,4.325614332194595,6.3183449190443985,5.156154960853191,4.628917565185959,3.991130393007857
2024-07-09,26.03659487517894,22.38136216634,13.809266440851658,8.76065184355487,4.578174542819348,4.328559078279012,6.322646255231926,5.159665113623541,4.632068790845103,3.991010893275603
2024-07-10,26.03733343439264,22.381997040497797,13.809658157242119,8.760900349942442,4.578304408226357,4.32868186304425,6.322825604669485,5.159811473707399,4.632200185027038,3.9882874832504687
2024-07-12,26.03881067852789,22.383266896873316,13.804768095157883,8.761397405015076,4.578564161144353,4.328927453473533,6.323184334071104,5.1601042187866035,4.632462995755098,3.9885137611951427
2024-07-17,26.053592344473053,22.395973390196527,13.809766370321599,8.766371059582202,4.58116331234116,4.3313848913461035,6.272844436353138,5.1630334976137355,4.635092744146911,3.9907779536255705
2024-07-18,26.042504522328148,22.38644216830477,13.803889244766236,8.762640289488015,4.5792136724085015,4.329541551484122,6.312732602917544,5.160836226834612,4.633120153062629,3.989079568405423
2024-07-19,26.043243416853105,22.387077330700052,13.801443633812987,8.762888908699294,4.579343596775347,4.329664391994536,6.312911711787576,5.160982653367012,4.633251606898478,3.98919274911161
2024-07-24,25.920923697736143,22.396609093566415,13.949243470649323,8.681465739107095,4.581293347365981,4.331507836481094,6.34966122556239,5.163180048859181,4.635224309943399,3.990891230728977
2024-07-25,25.90842184289907,22.385807041949914,13.829031538538663,8.677278603428253,4.735124403832517,4.329418717943931,6.3465987365927745,5.160689808610754,4.638662912082784,3.988966394121342
2024-07-26,25.90768681521731,22.3851719516324,13.831476228051876,8.677032427107111,4.734990067301543,4.32929589137337,6.346418682177084,5.160543398694731,4.638531312185753,3.988853226258819
2024-08-01,26.006016468794225,22.37945775994969,13.890344067340976,8.674817468623312,4.563603500740529,4.328190765773802,6.373161632171516,5.159226083186465,4.637347249043359,3.9878350043761244
2024-08-07,25.673324377003176,22.44961326219669,13.947592694355212,8.68220506491201,4.794587004948956,4.331876713766789,6.324653550637225,5.163619752517556,4.641296479035846,3.991231100626544
2024-08-08,25.543714390025084,22.38606941143451,14.11063488151994,8.64123995817849,4.89062820585482,4.328389607954699,6.36261971090991,5.139256329549345,4.6250481646356665,3.9723993399375366
2024-08-09,25.552377625986562,22.393661721566076,14.075852661163829,8.644170663541633,4.89228687872832,4.335510151339828,6.364777614613621,5.140999325480539,4.626616765152085,3.9737465924275086
2024-08-12,25.55382206998904,22.39492760730245,14.070995476399728,8.644659307716124,4.8925634335970605,4.335755232315361,6.365137407545108,5.141289939753353,4.626878302021022,3.9739712233607554
2024-08-16,25.496890428460002,22.34503370152524,14.042466691179328,8.625399776069562,5.039591106698156,4.326095555498025,6.412999539245442,5.129835603292638,4.616570028911517,3.9651175691200935
2024-08-21,25.4464300580445,22.36016781718847,14.051977543476088,8.631241691530343,5.043004382136578,4.3290255860086795,6.417343013418344,5.133310000619158,4.619696795499484,3.9678031120783595
2024-08-26,24.91225050382533,22.38450895967945,14.077526516698894,8.641728271061561,5.441873026014244,4.34841255817026,6.425139803300308,5.139546746791231,4.6253095241876,4.003704090271124
2024-08-27,24.91225050382533,22.38450895967945,14.077526516698894,8.641728271061561,5.464476859974843,4.34841255817026,6.402535969339708,5.139546746791231,4.6253095241876,4.003704090271124
2024-08-28,24.91225050382533,22.3788580011893,14.083177475189043,8.641728271061561,5.467302339219918,4.34841255817026,6.402535969339708,5.139546746791231,4.6253095241876,4.000878611026049
2024-09-02,24.914362354237415,22.380755091959344,14.058939859266772,8.642460843873783,5.4903715611073265,4.348781179899216,6.39742728479001,5.139982434201866,4.625701618905144,4.001217771759123
2024-09-04,24.90943526013197,22.376329047057165,14.056159546500805,8.640751700477898,5.509061898293903,4.347921159730419,6.396162121916614,5.138965945126466,4.6247868346190355,4.000426486145726
2024-09-10,24.908731548624743,22.375696897830355,14.05576244872974,8.64050759231811,5.5089062628806,4.347798327473458,6.398806505345927,5.138820765220416,4.624656180684894,4.000313470891759
2024-09-11,24.900993345444643,22.36874561295446,14.011857018761686,8.637823312582787,5.577799915759688,4.3464476305590685,6.39681863756744,5.137224327476898,4.623219474480308,3.999070724413022
2024-09-12,24.86517895229862,22.33375313945093,14.073488236883684,8.625399776069562,5.634640756118027,4.340196258090913,6.387618274578244,5.129835603292638,4.616570028911517,3.9933189743058692
2024-09-16,24.86377656542388,22.332493524053568,14.07269449736453,8.624913306719852,5.639962927395685,4.339951472630981,6.387258015275614,5.129546282466376,4.616309656073369,3.9930937525961454
2024-09-19,24.86377656542388,22.332493524053568,14.069874515900832,8.624913306719852,5.642782908859383,4.339951472630981,6.387258015275614,5.129546282466376,4.616309656073369,3.9930937525961454
2024-09-23,24.794555580158573,22.270319654323906,14.030703854356833,8.600901467836565,5.627073348746434,4.609082068263571,6.3694758295405665,5.112453447286865,4.603457807045433,3.9819769424412543
2024-09-24,24.7938583444789,22.269693401459218,14.030309303734354,8.600659606055201,5.629727164074715,4.6089524585007275,6.369296716598017,5.112309682461453,4.603328355439714,3.9818649671977
2024-09-26,24.77905158166008,22.274077911300896,14.035884229345902,8.60235292423466,5.630835558057149,4.609859879947885,6.367738113607086,5.11331620606788,4.604234669600176,3.982648926178283
2024-09-30,24.78253675621517,22.277210761213198,14.023793373166548,8.603562845503303,5.631627535294299,4.610508256916761,6.368633736216929,5.114035394188329,4.604882255383001,3.9832090859024607
2024-10-02,24.68251447332552,22.198434695160817,14.177247922714518,8.607921381603887,5.634480498927901,4.6128439249464686,6.377488916368942,5.116626147378084,4.607215073299187,3.985226966274679
2024-10-03,24.672098804525692,22.189067272570654,14.171265326451252,8.60428896164673,5.632102828581577,4.658722419645899,6.369171230723622,5.114467004176477,4.605270894299721,3.9835452573783785
2024-10-04,24.52186149145657,22.05113278403244,14.297001060318573,8.553258879811136,5.954109519672159,4.674829759216035,6.329215620112248,5.089126049254342,4.599248679276615,3.9302161568498883
2024-10-07,24.18776423407104,21.794142863739268,14.485358267988676,8.468627663252441,5.895195889294041,5.224468383318885,6.504948167453274,4.977795870790831,4.3929880040108396,4.068710656080702
2024-10-08,24.195870128952972,21.84287684461086,14.075023541814618,8.522245669050813,5.932520549196884,5.578298588807602,6.401097630656722,5.009312132749226,4.392910138685986,4.049844775474319
2024-10-09,24.397758432214946,22.268163636737633,13.697282949341346,8.645890123783987,6.029314823336826,5.5136497397619655,6.3041473129344165,5.054651148887639,4.434153053816791,3.654988779184448
2024-10-10,24.505583149680124,22.250403909205982,13.623034131322061,8.60614420315904,5.998777230909153,5.612396186887265,6.275166590866414,5.076539264521145,4.413768860541995,3.63818647290682
2024-10-14,24.691515195156747,22.419225156439744,12.967663236945395,8.671441894121395,6.044291957658925,5.654979311584984,6.322778376018387,5.115056663745212,4.447257599311809,3.6657906090174017
2024-10-15,24.725428312950047,22.32078017129276,13.004949692355385,8.677359919145148,6.048417023765928,5.658838682319792,6.327093501588712,5.118547551847048,4.450292732578127,3.668292412157051
2024-10-16,24.746539369367675,22.25445612741676,13.016053573881269,8.68476881950839,6.053581281040257,5.663670309953038,6.332495698314326,5.122917868299231,4.454092479937942,3.671424472281115
2024-10-18,24.328107978134458,21.90839843943719,14.349044776438893,8.549720315015238,5.995871366256793,5.5756000088088875,6.234025135477274,5.065670761772094,4.379227544607182,3.6143336740519927
2024-10-21,24.284561926695694,22.036991179974642,14.328954318454034,8.534416759105367,5.985139067503027,5.571213561900015,6.222866553829083,5.056603473853024,4.371388954442631,3.6078642042424796
2024-10-22,24.287958347452125,22.026087331587778,14.330958355340186,8.535610376281259,5.985976144598359,5.57199274768221,6.223736879313714,5.0573106866513236,4.3720003336482405,3.6083687974448044
2024-10-23,24.300873415314662,21.984624876851413,14.33857881058993,8.540149168125382,5.9891591741072645,5.574955642440033,6.227046337564795,5.059999900367258,4.3743251351073145,3.6102875395319494
2024-10-24,24.135287040618504,21.837336393916797,14.91525712086875,8.482933472062586,5.94903412427132,5.537605596050686,6.185327535749386,5.026099858262872,4.345018848708445,3.586100009490655
2024-10-25,24.126567942077116,21.8294474515736,14.94599478130275,8.479868932878176,5.946884979963722,5.535605084153147,6.1830930282333085,5.024284132604865,4.343449169945466,3.584804497267851
2024-10-29,24.129250070578472,21.86244570988215,14.947656313878799,8.480811632155058,5.947546089730238,5.536220472309643,6.142091989861602,5.024842677678631,4.3439320272188615,3.585203016706546
2024-10-30,24.13461611699768,21.85062857581914,14.950980487543708,8.482697659642756,5.948868750331149,5.537451659186752,6.1434579150616075,5.02596014046669,4.344898063910087,3.5804406310404295
2024-11-06,24.119865228794506,21.856720666235017,14.950177004028257,8.477513101320714,5.945232848378282,5.534067212135298,6.173040836026422,5.022888313022399,4.3422424962688115,3.5782522937902934
2024-11-07,24.112496544347636,21.850043378609023,14.97615995633644,8.474923198004701,5.943416563568756,5.532376539546243,6.171154955256905,5.021353806977715,4.340915929372882,3.5771591279796997
2024-11-12,24.093321706890837,21.860364543544225,14.966562492897179,8.478926443152737,5.946224017154467,5.534989832790513,6.174069984166928,5.023725711689382,4.342966420005809,3.5788488477079223
2024-11-13,24.093321706890837,21.860364543544225,14.966562492897179,8.478926443152737,5.946224017154467,5.534989832790513,6.176848593520739,5.020947102335571,4.342966420005809,3.5788488477079223
2024-11-14,24.093321706890837,21.860364543544225,14.955448055481938,8.478926443152737,5.946224017154467,5.534989832790513,6.235199389950759,5.020947102335571,4.342966420005809,3.531612488693144
2024-11-15,24.0986785719864,21.779068895540135,15.00046162962874,8.480811632155058,5.947546089730238,5.561233516612247,6.236585712782549,5.019284223389164,4.3439320272188615,3.5323977009566043
2024-11-18,24.08796722280767,21.813836432840684,14.993794244034248,8.477042092076761,5.944902532211787,5.55876166680177,6.233813683309931,5.017053258492751,4.342001241984591,3.5308276254398043
2024-11-19,24.101357897910194,21.825962902198185,14.924302390629004,8.481754541053277,5.948207346503035,5.56185182259466,6.259515394544316,5.0198422746656455,4.344414991861796,3.5327904380398865
2024-11-21,24.10269778430301,21.738226189322617,15.008522809557888,8.482226074132237,5.948538030032111,5.562161027146848,6.259863384874914,5.020121346840184,4.344656514458032,3.5329868393321555
2024-11-22,24.104707893250755,21.740039106837592,15.001434717996046,8.482933472062586,5.94903412427132,5.562624898442482,6.260385442924772,5.020540013286918,4.345018848708445,3.5332814822190874
2024-11-25,24.0939911847836,21.73037370611155,15.039224217387098,8.47916204594247,5.9463892440822175,5.560151811873139,6.257602139099605,5.018307932155366,4.343087097430143,3.531710621134812
2024-11-29,24.08529087314971,21.722526893945222,15.069903452732417,8.476100230586592,5.944242009980438,5.558144047649933,6.2553425263906295,5.016495827114332,4.341518813831507,3.530435324619223
2024-12-02,24.069913396612602,21.736417043352994,15.096368760289256,8.470688586064277,5.940446853736705,5.554595399218293,6.251348745147224,5.013292998994621,4.338746931023584,3.528181285560445
2024-12-05,23.965830504537937,21.72016209777449,15.295773697402677,8.453558176464862,5.928433392637983,5.5433622517143,6.238706542159223,5.0031545360299985,4.329972613408022,3.5210461878705033
2024-12-06,23.935991103591682,21.69311873596275,15.174355890530927,8.443032811537398,6.147933444940552,5.536460316528373,6.2309388469874545,4.996925203223509,4.3245814466436014,3.516662200053754
2024-12-09,23.93665339410456,21.69371896791769,15.17200883002696,8.443266423778761,6.148103553542981,5.536613506138392,6.231111252285686,4.997063464310812,4.324701104494905,3.5167595033992485
2024-12-10,23.89906512919794,21.68471897481778,15.234858859439587,8.439763597008161,6.1455529125191335,5.534316551733027,6.2285261741643065,4.994990351039403,4.322906931713503,3.5153005183671553
2024-12-11,23.941137475202638,21.672730593843593,15.22643627889764,8.435097679896183,6.142155348100712,5.5312569088881745,6.225082738039064,4.992228874288877,4.320517015788214,3.5133570870549073
2024-12-12,23.80897946720475,21.700924343078924,15.279458242476604,8.446070779374017,6.150145591272838,5.538452442905918,6.233180860281923,4.99872319434687,4.326137515373288,3.517927563684868
2024-12-17,23.80239134064465,21.722590295652708,15.275230299619588,8.443733687046867,6.1484437989900504,5.53691991079167,6.231456091505668,4.997340009440157,4.324940440063658,3.516954126244984
2024-12-18,23.861064087711245,21.765920330684388,15.355454536241098,8.449812819270146,6.152870419275199,5.540906259662319,6.2359424771412,4.79048867027277,4.3280542148186925,3.5194861849229424
2024-12-19,23.82873222461471,21.918938286597733,15.287637436921056,8.43836327995959,6.144533248589287,5.533398303522576,6.227492743394723,4.783997533780139,4.322189679363212,3.5147172632569688
2024-12-27,23.80147210099591,21.924394796746494,15.357827265539182,8.440463929830218,6.140530861616609,5.534775790132809,6.176488925220671,4.785188464232763,4.323265647165207,3.5155922185201396
2024-12-30,23.79554842669254,21.88575448867556,15.401015413155154,8.43836327995959,6.150063881576317,5.533398303522576,6.1749517300179475,4.783997533780139,4.322189679363212,3.5147172632569688
2025-01-02,23.786339680651043,21.8772848223582,15.433754753743523,8.435097679896183,6.147683840763269,5.5312569088881745,6.172562057744774,4.782146153111714,4.320517015788214,3.5133570870549073
2025-01-03,23.53040408813029,21.956847402935768,15.567065581225886,8.444434678928562,6.15448885005313,5.537379581365248,6.179394605291654,4.787439618071904,4.325299493090396,3.5172461009071614
2025-01-06,23.53040408813029,21.956847402935768,15.885305787051477,8.350346270249693,6.15448885005313,5.537379581365248,6.179394605291654,4.787439618071904,4.101147695943677,3.5172461009071614
2025-01-08,23.529101843571404,21.9556322438185,15.889960951597349,8.349884136537305,6.154148241809103,5.537073125836337,6.179052618686928,4.787174666515175,4.100920725881785,3.5170514457461195
2025-01-10,23.528450775343114,21.955024714696435,15.889521264235155,8.349653088862501,6.1567450282416125,5.53691991079167,6.17888163957911,4.787042201733928,4.100807250271492,3.516954126244984
2025-01-13,23.62299192770998,22.025111656805617,15.643222980002403,8.376307654743227,6.209710098976172,5.554595399218293,6.126432806634069,4.802323858394626,4.113898241699905,3.525405375815708
2025-01-15,23.665692915637283,22.064924311774675,15.490739428039971,8.391448692471856,6.220934788752127,5.564635901784983,6.13750696413766,4.811004552767626,4.121334535954695,3.5317779086791248
2025-01-21,23.70128515553697,21.91429180810615,15.51403687028735,8.404069090109614,6.230290821731633,5.573004887923558,6.1467375250611145,4.818240107999877,4.127532855523594,3.5705108777201398
2025-01-22,23.736169427290207,21.88243669951001,15.513172752470492,8.40360099106514,6.229943800169916,5.572694476593653,6.1463951573424245,4.817971736385316,4.127302955678058,3.570312003494784
2025-01-23,23.735508404118878,21.88182730051883,15.515525606862338,8.40336696109688,6.229770303885243,5.572539283895562,6.14622398778486,4.8178375617887665,4.127188015358932,3.57021257468971
2025-01-27,23.715694814763534,21.863561100650877,15.586050352068018,8.396352118215296,6.224569905036493,5.567887518988834,6.141093330538908,4.813815796027328,4.123742780180636,3.5672322835300774
2025-02-03,23.708438117694104,21.856871132635792,15.756528388121623,8.393782942642494,6.219883565782474,5.566183817142544,6.1392142350992485,4.67047607645294,4.122480968018616,3.566140756410166
2025-02-04,23.824266048136742,21.940484794215248,15.582248364008425,8.42310109402303,6.0733448962373915,5.5874773045384,6.162699855630309,4.688343025647163,4.138251556884512,3.579783060678775
2025-02-07,23.764543179021825,21.88548420368141,15.802223516725675,8.39641530862181,6.058120184525606,5.573470569763557,6.144465805546431,4.676590248192411,4.1278777533181366,3.5708092306031385
2025-02-10,23.7864067655098,21.90561903956333,15.568638141230034,8.404140083758707,6.186361534536597,5.612053073015849,6.150118767547424,4.680892751909394,4.131675436765766,3.5740944061630997
2025-02-11,23.790656053963698,21.90439769189935,15.447896874224481,8.403671510976514,6.305889851659935,5.6117401730289345,6.149775867710794,4.680631768760845,4.131445075225475,3.573895132549972
2025-02-12,23.752773407003954,21.872081530719687,15.54201891503522,8.391273342952468,6.296586598692482,5.597893744460911,6.179673850175645,4.673726303804012,4.12534984052266,3.5686224666329625
2025-02-13,23.78972294006847,21.9086730046816,15.570808638111972,8.405311744354945,6.307120638822653,5.60725888800723,6.022714668371764,4.681545337127867,4.1322514530217385,3.5745926874317604
2025-02-17,23.715177930884668,21.857737533075078,15.786980278286652,8.386837619973232,6.293258151063013,5.594934633858408,6.009477279529667,4.67125571867144,4.117604802640698,3.566736052017145
2025-02-18,23.77404549187591,22.08770592342448,15.474744873867868,8.407656045900977,6.308879739866648,5.608822792604698,5.951878587478085,4.682851053596862,4.127825824492767,3.5755896668917075
2025-02-19,23.769404871991828,22.08339447178967,15.491243941297489,8.40601489753864,6.3076482661245326,5.607727967805674,5.950716799252764,4.681936975607025,4.127020085704823,3.5748917228875556
2025-02-21,23.769404871991828,22.08339447178967,15.50239804963723,8.394860789198896,6.3076482661245326,5.607727967805674,5.950716799252764,4.681936975607025,4.127020085704823,3.5748917228875556
2025-02-24,23.779351276756444,22.04521056135728,15.545151112979092,8.398373653059043,6.3102877273607545,5.610074544528063,5.922520267545041,4.683896151299163,4.128747054152925,3.576387650962196
2025-02-26,23.730362943707537,21.999794767438267,15.710786452178782,8.38107198991454,6.2972877731894,5.598517114007022,5.910319161132227,4.674246760028737,4.128593177559629,3.5690198608438597
2025-02-27,23.727578996858202,21.985875033191608,15.727490133274774,8.38107198991454,6.2972877731894,5.598517114007022,5.910319161132227,4.674246760028737,4.128593177559629,3.5690198608438597
2025-02-28,23.588381654391597,21.985875033191608,15.866687475741385,8.38107198991454,6.2972877731894,5.598517114007022,5.910319161132227,4.674246760028737,4.128593177559629,3.5690198608438597
2025-03-03,23.507884671588496,21.90807226855887,16.14270043419532,8.330275430950604,6.275797843400587,5.579411787391062,5.926217592176682,4.658295569880455,4.114504067976601,3.5568403338813233
2025-03-04,23.56083296957202,21.954636512211454,16.231892875596742,8.415774930061337,6.2899332204852945,5.633689082538995,5.555829608545366,4.668787744117953,4.123771426162551,3.5648516307082887
2025-03-07,23.53858740557384,21.954636512211454,16.25413843959492,8.415774930061337,6.2899332204852945,5.633689082538995,5.555829608545366,4.668787744117953,4.123771426162551,3.5648516307082887
2025-03-10,23.535969550989307,21.952194817437892,16.26345227325213,8.41483896586759,6.3003552277072385,5.6330625292739915,5.555211714456779,4.657146957815368,4.123312799068771,3.564455164130927
2025-03-11,23.535969550989307,21.952194817437892,16.27179343198255,8.41483896586759,6.3003552277072385,5.6330625292739915,5.555211714456779,4.651586185328425,4.120532412825298,3.564455164130927
2025-03-12,23.528118868917318,21.952466247952724,16.343575160646637,8.416008953643571,6.301231220537365,5.6338457426340245,5.555984103545302,4.5827136149362655,4.121105326053122,3.564950761133672
2025-03-13,23.52681041461631,21.94568418305966,16.40105923756673,8.415540919493706,6.2591715214869765,5.633532431156204,5.555675122137263,4.582458759400505,4.115314905286862,3.5647525057957816
2025-03-14,23.526156242038965,21.833852339822354,16.51460537479661,8.415306921939596,6.258997482665135,5.6333757884849245,5.555520644320276,4.582331342262169,4.115200477274278,3.564653386395692
2025-03-18,23.479732480559676,21.905086967828627,16.510984563069382,8.410629702025549,6.255518737571291,5.630244763358256,5.552432891011745,4.579784486680358,4.112913252601293,3.5626721552938223
2025-03-19,23.477122767874135,21.819291676116517,16.603624752162,8.40969488187609,6.254823452536949,5.629618975939519,5.551815752185172,4.579275455255838,4.112456112729758,3.5622761733240202
2025-03-20,23.479732480559676,21.82171710460022,16.605470408061578,8.410629702025549,6.255518737571291,5.619128781594469,5.552432891011745,4.579784486680358,4.112913252601293,3.5626721552938223
2025-03-24,23.503899855860922,21.844177906801487,16.700454160218094,8.41928665093657,6.261957459526919,5.624912475861142,5.377327307536888,4.584498397734501,4.117146619324673,3.566339166198805
