date,CARLYON SECURITIES LTD,EVERBRIGHT SECURITIES INVESTMENT,UOB KAY HIAN (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,MIB SECURITIES (HONG KONG) LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,DBS VICKERS (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,FUTU SECURITIES INTERNATIONAL,DBS BANK (HONG KONG) LTD
2024-04-12,0.0,48.31506020999798,17.59076278620089,21.34660732306313,0.0,1.063420861796477,5.197432591342629,0.0,3.093629745176824,3.3930864824220706
2024-04-15,0.0,48.332065929803115,17.596954304576336,21.283866206433558,0.0,1.101311116574905,5.199261960528351,0.0,3.0746960660755924,3.411844416008145
2024-04-16,0.0,48.33777112714197,17.627136635655738,21.285324645950496,0.0,1.1014411171683134,5.199875690045816,0.0,3.0326904835770634,3.415760300460602
2024-04-17,0.0,48.34595772090921,17.647690705534057,21.19047459105536,0.0,1.1613612340182302,5.200756352701994,0.0,3.0303931151346495,3.4233662806465013
2024-04-18,0.0,48.326633660461255,17.640636857435123,21.182215419075565,0.0,1.1608970335815023,5.198677590901165,0.0,3.0689414902282364,3.4219979483171548
2024-04-19,0.0,48.32032018203746,17.655891634638255,21.1794481363189,0.0,1.1607453719030734,5.208534055357879,0.0,3.0535097273998626,3.4215508923445674
2024-04-22,0.0,48.33104728627826,17.67737452002287,21.184149970807265,0.0,1.1610030572113355,5.209690349180915,0.0,3.014424340340997,3.4223104761583563
2024-04-23,0.0,48.31665504828267,17.661575641514027,21.17784165875459,0.0,1.178355842733365,5.208138984010931,0.0,3.0361414596482046,3.4212913650562125
2024-04-24,0.0,48.33919763693632,17.638196580173002,21.201775372834682,0.0,1.1789056157055176,5.2105688901095695,0.0,3.008468303604447,3.422887600636463
2024-04-25,0.0,48.31434765670933,17.643174990736167,21.190876067001156,0.0,1.1782995696254854,5.207890266131093,0.0,3.0442834706135553,3.42112797918321
2024-04-26,0.0,48.306917996124064,17.67030453652863,21.164445431485472,0.0,1.1956728851072933,5.207089409679142,0.0,3.0349678544700045,3.420601886605396
2024-04-29,0.0,48.29803254524632,17.69689148624219,21.160552497553088,0.0,1.200507725466947,5.206131630978182,0.0,3.0179114046655005,3.419972709847769
2024-04-30,0.0,48.292675723383326,17.67035962185452,21.15820554252659,0.0,1.2003745749907975,5.205554209533192,0.0,3.053236933202702,3.419593394508872
2024-05-02,0.0,48.29304862819323,17.658211438279206,21.173110477247757,0.0,1.2003838440040797,5.205594405612078,0.0,3.0500314068499144,3.419619799813727
2024-05-03,0.0,48.28803184594387,17.632512264853347,21.170910970531505,0.0,1.2002591456358447,5.205053637647468,0.0,3.0769485134541656,3.426283621933808
2024-05-06,0.0,48.274139444937866,17.664278874862074,21.164820128274705,0.0,1.1999138327140944,5.203556150803882,0.0,3.0679936836058683,3.425297884801509
2024-05-07,0.0,48.24993787845161,17.66658541369737,21.154978203071483,0.0,1.199355856689715,5.201136427408334,0.0,3.086766702984167,3.44123951769732
2024-05-08,0.0,48.23640510302097,17.685470577464205,21.148413752879257,0.0,1.199019470485221,5.199677652239886,0.0,3.083727289118908,3.447286154791544
2024-05-09,46.455653747723744,25.826437192056744,9.476553540132215,11.299914025965013,0.03191086787931809,0.6419715773368698,2.78397919818672,0.0,1.63785525257961,1.845724598139758
2024-05-10,46.44941089733446,25.822966557796512,9.484288968975621,11.298170286637541,0.03190657960097323,0.6418853072666377,2.7836050786938475,0.0,1.6422897595741182,1.8454765641202913
2024-05-13,46.43506567697936,25.814991512724088,9.481359885214538,11.294681012193793,0.031896725721100236,0.641687070389193,2.7827454030281285,0.0,1.6689135420741723,1.8486591716756258
2024-05-14,46.43328839314232,25.815504419034397,9.480996989901877,11.294248712729694,0.03189550488649492,0.6416625100694859,2.782638894544608,0.0,1.6722643602951535,1.8475002153959732
2024-05-16,46.44177527837585,25.820222870620142,9.48272988748758,11.266325774459467,0.031901334615527785,0.6417797905006178,2.7831474938224456,0.0,1.6842796762412966,1.8478378938770714
2024-05-17,46.44004976711525,25.819263538530716,9.490634072618269,11.24316425210358,0.031900149344039404,0.6417559456271457,2.783044087948925,0.0,1.6986659891965648,1.8515221975155107
2024-05-20,46.452444922297914,25.826154870040202,9.478151343623825,11.236254671150574,0.03190866370402507,0.6419272345162691,2.7837869007478626,0.0,1.6973550129333548,1.852016380985973
2024-05-21,46.452863439605466,25.826387553009177,9.478236737845542,11.24667938936364,0.031908951187881805,0.641933018015034,2.783811981515957,0.0,1.6861458625700665,1.852033066887234
2024-05-22,46.449881668332885,25.824729778336575,9.473874584297723,11.25151302909299,0.031906902978429366,0.6418918128601672,2.7836332909040093,0.0,1.6906547467962625,1.851914186400956
2024-05-23,46.46039804091897,25.83057656352804,9.476019493851501,11.254173038653734,0.03191412678326454,0.6405352975558741,2.7842635126350173,0.0,1.6697864615414226,1.8523334645321834
2024-05-24,46.476713942072344,25.839647711252052,9.47867120394426,11.237092102810777,0.03192533434411095,0.6407602398947445,2.7852412866139904,0.0,1.6569642145186438,1.852983964549075
2024-05-27,46.46945325997636,25.835610991536072,9.472984452483779,11.235937476148928,0.031920346906664974,0.6406601390914171,2.784806170836056,0.0,1.6759326752085837,1.852694487812137
2024-05-28,46.478424721441804,25.840598852855422,9.467000716214525,11.24704612553688,0.03192650949611131,0.6407838258866576,2.785343809639565,0.0,1.6558232671753257,1.8530521717537076
2024-05-29,46.477028157412796,25.839822405480923,9.466716255784936,11.252717694384781,0.03192555018187032,0.6407645718855384,2.785260116807971,0.0,1.6527687560346238,1.8529964920265554
2024-05-30,46.478424721441804,25.840598852855422,9.47601526007225,11.239834490450699,0.03192650949611131,0.6407838258866576,2.785343809639565,0.0,1.6540203584037805,1.8530521717537076
2024-05-31,46.478983370553884,25.840909444870775,9.467114505173074,11.235161773537989,0.03192689323795042,0.640791527811099,2.785377288180531,0.0,1.66666075205319,1.8530744445815106
2024-06-03,46.4825974564335,25.842918767346628,9.4738608790247,11.227057601549555,0.031929375790830536,0.6408413541077282,2.7855938719350934,0.0,1.6619821589406403,1.8532185348713228
2024-06-04,46.4853913378995,25.84447208096769,9.479238791948683,11.219918639000396,0.03193129493683623,0.6408798724969719,2.7857613027482677,0.0,1.659076755638344,1.8533299243633123
2024-06-05,46.489023885952086,25.8464916678535,9.481782856201832,11.220795406785482,0.031933790171573447,0.6409299533259329,2.785978992897883,0.0,1.6495886960886768,1.8534747507230307
2024-06-06,46.48036608485863,25.841678192217337,9.473406091533757,11.227119647504834,0.031927843038672916,0.6408105908703059,2.785460151030387,0.0,1.6661018268132166,1.853129572132857
2024-06-07,46.47907415230305,25.840959916778488,9.467132996137204,11.202768467602077,0.03192695559687059,0.6678367888380695,2.785382728519453,0.0,1.6718399302581872,1.8530780639666005
2024-06-11,46.5053459900704,25.855566264238465,9.472484199592367,11.14596236499033,0.03194500199330048,0.6682142769892735,2.7869571386061063,0.0,1.679399265473311,1.8541254980464459
2024-06-12,46.51282769378584,25.859725865292184,9.466189729792934,11.129262015592237,0.03195014125277731,0.6683217782051536,2.78740549969524,0.0,1.6898934896709727,1.8544237867126687
2024-06-13,46.52262047502761,25.865170355574264,9.472995063734635,11.096715782748646,0.031956868015252216,0.6684624862484522,2.787992358281227,0.0,1.6992723944493637,1.8548142159205503
2024-06-14,46.51898267495907,25.86314784872638,9.48548719843987,11.110283939892998,0.03195436917285105,0.668410216345049,2.7877743533905206,0.0,1.6792902189054888,1.8546691801677724
2024-06-17,46.519542299478,25.863458983038452,9.489811817794488,11.111620599373103,0.03195475358470719,0.668418257336581,2.7878078903853485,0.0,1.6726939071251792,1.8546914918841522
2024-06-18,46.52262047502761,25.865170355574264,9.480815097319544,11.116566637233413,0.031956868015252216,0.6684624862484522,2.787992358281227,0.0,1.6716015063796865,1.8548142159205503
2024-06-19,46.53045766946415,25.869527598720527,9.47037938655523,11.093170352583838,0.03196225146497325,0.6685750953496759,2.788462023101831,0.0,1.69233894508395,1.8551266776758297
2024-06-20,46.53017772419523,25.869371957615257,9.461899466430799,11.102128193183246,0.03196205916767961,0.6685710729427571,2.7884452466334695,0.0,1.6923287633168922,1.855115516514675
2024-06-21,46.549501853576956,25.880115589279335,9.465829023084762,11.055578409015794,0.03197533311153437,0.6688487326153895,2.7896032967281674,0.0,1.7026618107556506,1.8558859518324093
2024-06-24,46.55174337075524,25.881361805057363,9.474109763897955,11.059120360830464,0.03197687283281165,0.6688809399616366,2.7897376256352713,0.0,1.6870939419624815,1.8559753190667796
2024-06-25,46.54894150801057,25.87980405408668,9.482567755543458,11.058454732970278,0.031974948204383284,0.6688406812634528,2.789569716522643,0.0,1.6839829920300027,1.8558636113685287
2024-06-26,46.553985103817304,25.882608140860246,9.48359519542543,11.019322499148437,0.03197841270238172,0.66891315040982,2.789871967479787,0.0,1.71366083524836,1.8560646949082382
2024-06-27,46.55538629662343,25.883387161694877,9.488094387873833,11.000993255315004,0.031979375196177474,0.668933283515336,2.78995593770322,0.0,1.725149742897637,1.856120559180489
2024-06-28,46.56772043131763,25.890244567657756,9.498435727264061,10.991263191538108,0.03198784764056002,0.6691105071166557,2.790695093686317,0.0,1.7039303239588763,1.856612309820034
2024-07-02,46.56744003749609,25.890088677170787,9.49837853522916,10.99119701088204,0.03198765503515096,0.6691064782646872,2.790678290337241,0.0,1.704522184809344,1.8566011307754975
2024-07-03,46.56239352604744,25.887282969388465,9.499155362301753,10.99060795065427,0.031984188534368,0.66903396722478,2.7903758646524626,0.0,1.7127662402046484,1.856399930991818
2024-07-04,46.58370846264444,25.899133429671444,9.509527114047463,10.939622362397241,0.03199882998423966,0.6693402319056251,2.791653219189737,0.0,1.71776661219221,1.8572497379676045
2024-07-05,46.583427876255975,25.898977432123093,9.512481472017303,10.936544833619667,0.0319986372465544,0.6693362002867497,2.791636404300574,0.0,1.7183585929044842,1.8572385512456016
2024-07-08,46.58483084200026,25.89584219336402,9.515177343723545,10.936874212509586,0.03199960095819967,0.6693563588668118,2.7917204807720637,0.0,1.7169044816022403,1.857294486203271
2024-07-09,46.58034164905452,25.893346715115044,9.522692427698647,10.934615695123487,0.031996517285246655,0.6692918556843359,2.7914514538879422,0.0,1.7191481799535508,1.8571155061972278
2024-07-10,46.584550242090884,25.895686211881607,9.528973891270235,10.927170866318441,0.031999408211226744,0.6693523270536605,2.791703665072624,0.0,1.7132800891591156,1.8572832989422015
2024-07-11,46.597461337544914,25.90286330546289,9.531614884707972,10.903086482232686,0.03200827697590818,0.6695378407431146,2.792477396971114,0.0,1.713152422883245,1.8577980524781532
2024-07-12,46.59858437972507,25.903487588572823,9.534254698552859,10.897324024121954,0.03200904840516905,0.6695539772281243,2.7925446982749595,0.0,1.7143987579790292,1.8578428271400174
2024-07-15,46.59718058545786,25.90270723938708,9.533967476692666,10.896995739449864,0.03200808412440284,0.6695338067433911,2.79246057215202,0.0,1.7173596368428148,1.857786859149899
2024-07-16,46.59802285186848,25.903175443256448,9.534139807732114,10.897192707879555,0.03200866268589063,0.6695459088883945,2.792511047217536,0.0,1.715583130932266,1.8578204395393108
2024-07-17,46.59914592111516,25.903799741412275,9.534369592142614,10.878776897258247,0.03200943413374377,0.6695620457623109,2.7925783501434154,0.0,1.7318928027519425,1.8578652152802928
2024-07-18,46.60223464069396,25.90551671651654,9.53500155638678,10.879497972516855,0.03201155580709123,0.6696064261765672,2.7927634499184206,0.0,1.7253793222863196,1.8579883596974656
2024-07-19,46.610098683932634,25.909888225847578,9.536610570741958,10.854213621700987,0.03201695769953148,0.669719421056082,2.7932347237252424,0.0,1.7359159034061253,1.858301891889865
2024-07-22,46.612626975801874,25.911293667191494,9.537127869259807,10.850583457683019,0.03201869440930286,0.6697557489381233,2.793386238372074,0.0,1.734804655776125,1.8584026925681845
2024-07-23,46.62948926700905,25.92066717406545,9.54057796074457,10.824362553280125,0.03203027729111477,0.6699980355717889,2.7943967562351846,0.0,1.7294029991472515,1.859074976655467
2024-07-24,46.654524147712095,25.93458370672851,9.545700196369276,10.771659122055363,0.03204747400897451,0.6703577504465491,2.7958970383641337,0.0,1.735157469923623,1.8600730943914794
2024-07-25,46.671980069072866,25.944287204127292,9.555306469691546,10.700255334098614,0.03205946466146387,0.6706085666833267,2.796943131100606,0.0,1.7466691849363585,1.8818905756279294
2024-07-26,46.67705036412034,25.94710570873598,9.562379906061176,10.669430270438015,0.03206294749944626,0.6706814194590053,2.797246982081102,0.0,1.761947383387441,1.8820950182174951
2024-07-29,46.665221388906296,25.9405301503425,9.585298757148868,10.645607934792425,0.03205482205432277,0.6705114542657163,2.7965380991298345,0.0,1.7826193387712903,1.8816180545887466
2024-07-30,46.64439444217462,25.92895274808119,9.62987314816015,10.637238047466889,0.03204051580972458,0.6702122012904741,2.795289988689336,0.0,1.7812206302967752,1.8807782780308326
2024-07-31,45.92800587057771,25.530128719146678,9.554422630556315,10.469708912635772,0.03154842110834277,0.6599187380074523,2.7523584890709016,1.4734968447073034,1.7485190551298058,1.8518923190597205
2024-08-01,45.97778452732518,25.557799319908447,9.592719430629634,10.340160795577267,0.03158261458126868,0.660633985005832,2.7553416081041884,1.4750938810310195,1.7609293246614022,1.8479545131757622
2024-08-02,45.934825499840805,25.533919565485498,8.64384520571445,10.300988103245283,0.03155310558204714,0.6582349037421881,2.7527671735791617,2.5555788243417097,1.742059728912258,1.8462278895566053
2024-08-05,45.88971719082085,25.508251726383826,8.739194463803106,10.285532245311085,0.03152212021916296,0.657588512619056,2.75006393761441,2.5385319685201684,1.7551829534141292,1.8444148812941998
2024-08-06,45.86876042758346,25.49660270292598,8.833655850605439,10.206699259631186,0.031507724802267566,0.6572882072868335,2.7488080475728864,2.5314418143487725,1.7816633851952015,1.8435725800479734
2024-08-07,44.601276257577,24.79205913092509,8.717007081523146,9.852571920822646,0.030637076848245712,3.432506002837806,2.6728506714805986,2.4614908848475245,1.6469715413173542,1.7926294318205889
2024-08-08,44.57325747540346,24.77648461461728,8.792217995275838,9.788748914397994,0.0306178304576786,3.4303496825242927,2.6711715710818993,2.459944561900926,1.685704062796343,1.7915032915442886
2024-08-09,44.5922755622239,24.787056005675385,8.876114207604619,9.720852791020267,0.03063089417774032,3.4318133109818425,2.6723112807582483,2.4609941472779315,1.6356841274213427,1.7922676728587235
2024-08-12,44.547839713115344,24.762355900856186,8.94560617923928,9.711166038272573,0.03060037073450758,3.428393536221913,2.669648343750758,2.458541786118814,1.6553664393603447,1.7904816923302762
2024-08-13,44.51527550425136,24.744254764309215,8.9764800785806,9.704067233005704,0.030578002043448013,3.425887400707813,2.6676968465105073,2.456744606530767,1.6898427033183627,1.78917286074222
2024-08-14,44.53039783557649,24.752660661267065,8.979529488122472,9.648058322216228,0.030588389728864386,3.4270512125402504,2.6686030926278437,2.457579189839537,1.7157511455341157,1.7897806625471413
2024-08-15,44.538604076281025,24.757222181067856,9.007099212156879,9.610675951033784,0.03059402668027466,3.4276827633128426,2.6690948735322912,2.4580320824109614,1.7108843430023688,1.790110490521718
2024-08-16,44.543221415966606,24.759788774854353,9.036830345882638,9.611672294686539,0.03059719837854546,3.4280381129242836,2.6693715799522555,2.4582869078442666,1.6718972973258535,1.790296072184657
2024-08-19,44.52347617178107,24.74881318620583,9.073122911293336,9.607411605619676,0.030583635166586996,3.4265185225698978,2.6681882934275594,2.452015963920671,1.6803672452974823,1.7895024647178872
2024-08-20,44.53193627535681,24.75351581818641,9.082332353196126,9.55914243550533,0.030589446499022805,3.427169610582282,2.668695287742983,2.4524818823710657,1.7042943945259625,1.7898424960339991
2024-08-21,44.55066247728871,24.76392496215153,9.086151580561557,9.517654732417286,0.030602309720342977,3.428610775632591,2.6698175054373574,2.4535131797905096,1.7084673311868697,1.7905951458132445
2024-08-22,44.56401129745953,24.77134503544925,9.088874085609728,9.487662213307239,0.030611479162648732,3.429638098373369,2.6706174691592697,2.454248331736689,1.70609816289479,1.7968938268474806
2024-08-23,44.566322482300606,24.77262973032909,9.089345454039039,9.47317186872493,0.0306130667393624,3.4298159667328942,2.6707559730872448,2.4543756142989044,1.7102203665258255,1.8027494772221
2024-08-26,44.566065672146685,24.772486979873147,9.126172606415668,9.462168670079134,0.03061289033381795,3.4297962026707665,2.6707405830524755,2.4543614711400306,1.6848558352773875,1.8027390890108914
2024-08-27,44.55759259714271,24.7677771375963,9.164190685526512,9.455184487744612,0.030607070091174256,3.429144116379655,2.670232811389551,2.45389483832158,1.6689799106152852,1.8023963451926206
2024-08-28,44.57659731598454,24.7783410979317,9.168099399109089,9.398121161544932,0.030620124628633543,3.430606716040035,2.671371719954058,2.454941474343669,1.6881358865971565,1.803165103866179
2024-08-29,44.588676301168974,24.785055320932955,9.171160227290333,9.370111429124453,0.030628421808185247,3.431536312514232,2.6720955854209234,2.455606693393186,1.6914759982188585,1.8036537101278969
2024-08-30,44.5922755622239,24.787056005675385,9.171900536323317,9.366831727017772,0.03063089417774032,3.4318133109818425,2.6723112807582483,2.4558049134407614,1.687576465793044,1.8037993036079902
2024-09-02,44.592789789809835,24.787341844148784,9.172006304513252,9.367516331294604,0.030631247405974792,3.431852885842108,2.6723420972205494,2.455833233202789,1.6858661619667266,1.8038201045953746
2024-09-03,44.59253267453439,24.787198924088035,9.17714268387087,9.36227305585599,0.03063107079083923,3.4318330982978837,2.6723266889005575,2.4558190732401313,1.6864330263795893,1.803809704041715
2024-09-04,44.58225049423582,24.781483472797248,9.168109188339264,9.350314613258751,0.03062400785510269,3.4310417835966347,2.6717105017682297,2.4552528085994565,1.7258193493292984,1.8033937802201945
2024-09-05,44.57454197024466,24.77719861373857,9.172287492664603,9.333712732565209,0.030618712790438176,3.4304485370105984,2.6712485478679215,2.454828281462095,1.7520331484495726,1.8030819632063328
2024-09-09,44.58813003554723,24.784751673801487,9.177966204627138,9.323369937058326,0.03062804657269341,3.431494272012634,2.672062848993709,2.4555766092187183,1.7323887589961042,1.8036316131719632
2024-09-10,44.57887768695234,24.779608664616283,9.172026854384367,9.334116255280291,0.030621691038979725,3.4307822129695498,2.67150837727833,2.4550670599110473,1.7441338505616029,1.803257347007212
2024-09-11,44.588387100054845,24.78489456564244,9.17917218098998,9.319387970384991,0.03062822315295603,3.431514055649775,2.672078254271303,2.455590766385468,1.7347048717962321,1.8036420116720167
2024-09-12,44.593014768108084,24.787466900553927,9.188773720631533,9.323238151563631,0.030631401945889144,3.431870200130488,2.6723555796463003,2.4558456233040626,1.7129744489378718,1.8038292051782132
2024-09-13,44.58710180715706,24.784180122913526,9.187555304238732,9.310471612598546,0.030627340272003152,3.4314151397451815,2.6720012296596067,2.4555199821840836,1.7375374408605335,1.8035900203707267
2024-09-16,44.59327188894297,24.787609823704944,9.188826702588077,9.29503878225242,0.030631578564843547,3.4318899881025646,2.6723709882994564,2.4558597835728913,1.7348949138146375,1.8096055501571982
2024-09-17,44.59712905730763,24.789753868768194,9.183278418031623,9.301609214848467,0.03063422809359071,3.4321868350692126,2.6726021394215445,2.4560722072023764,1.7269719562930557,1.809762074964303
2024-09-19,44.603559154271956,24.793328101560018,9.17537484122099,9.297183063803107,0.03063864499353994,3.4326816941468183,2.672987480165821,2.456426328258541,1.7277976817549698,1.8100230098242447
2024-09-20,42.93170917648278,23.864013808668147,8.831459456095642,8.948702009971498,3.7244430814759895,3.3040164279005255,2.5727974024213642,2.3643534896732716,1.7163262061247926,1.742178941185997
2024-09-23,42.952691439648504,23.87567700651256,8.835775706484919,8.892538967769529,3.7262633501394165,3.3056312190077026,2.574054820614239,2.3655090338640052,1.7288280495571602,1.7430304064019635
2024-09-24,42.963428933496154,23.881645548328525,8.83798451073228,8.860319695533253,3.7271948570707814,3.3064575745557954,2.574698293627768,2.3661003737276163,1.7387040764787414,1.743466136449085
2024-09-25,42.973694222409186,23.88735161037613,8.840096177949345,8.825763590966092,3.7280853989337746,3.3072475892991267,2.575313468498677,2.366665708118667,1.746342997573,1.7494392358760027
2024-09-26,42.977753945600064,23.889608247536515,8.854823942718495,8.821040304009555,3.7284375910137313,3.3075600248478785,2.5755567582600305,2.366889286934362,1.7287253937480513,1.7496045053313158
2024-09-27,42.98109782304256,23.891466974780148,8.85551289091427,8.832841601393138,3.7287276815189756,3.3078173690397303,2.575757149051897,2.367073442386168,1.7099644348361513,1.749740633036967
2024-09-30,42.98850397513203,23.8955837574362,8.857038800642552,8.77377653795332,3.729370185449966,3.3083873451399266,2.5762009825079426,2.367481317168554,1.7536149645029757,1.7500421340665304
2024-10-02,42.98874292575884,23.895716580497922,8.893218135242261,8.761040808824827,3.729390915069772,3.308405734736139,2.5762153022628227,2.3674944767598958,1.7297232592113756,1.750051861636141
2024-10-03,43.00810675241981,23.90648015445503,8.874980067184465,8.7733285991218,3.7310707799440506,3.309895971268112,2.577375731323065,2.3685608897217247,1.6993609004894525,1.7508401540724878
2024-10-04,43.02581241652461,23.888505669955244,8.911457032766736,8.758025301061563,3.7326067946856707,3.3112585959152847,2.578436790560881,2.3695359836445187,1.6728004714081757,1.7515609434773234
2024-10-07,42.83416122979542,23.78209837155231,8.871762458280097,8.683567827201044,3.7159805305521854,3.2965091558970263,2.5669515810305343,2.4049507530567644,2.100259180416959,1.743758912217665
2024-10-08,42.852198801356444,23.76994978370923,8.907635147740224,8.69110307463807,3.7175453391725677,3.297897324080875,2.5680325307096497,2.3599746602136205,2.0911701249576318,1.744493213421687
2024-10-09,42.85148650396393,23.758473215053513,8.871472338228834,8.713121529536917,3.7174835454274224,3.2978425058047907,2.567989844384871,2.3599354322663064,2.11773086920946,1.7444642161239536
2024-10-10,42.865974540264986,23.766505926412677,8.867266388078889,8.729923933824582,3.7187404221649367,3.2989575024090474,2.5688580786778115,2.3607333236115147,2.0779858671679556,1.7450540173875984
2024-10-14,42.87500482775828,23.7715126568913,8.86913439564486,8.72067546646893,3.7195238242801394,3.2996524716706688,2.569399242788245,2.361230643475016,2.0684448348035325,1.7454216362190225
2024-10-15,42.8788081924205,23.7736213850785,8.869921160625536,8.684302501622213,3.7198537765572386,3.2999451779142888,2.5696271695796793,2.3614401040039374,2.0969040627610207,1.7455764694370834
2024-10-16,42.89973876563028,23.785226080820717,8.874250864319361,8.631407817241724,3.721669560975745,3.3015559909719805,2.5708814901138086,2.362592801503261,2.106248085021601,1.7464285434015199
2024-10-17,42.91592639114131,23.794201108258413,8.89646625193374,8.571960357871836,3.7230738817213322,3.3028017876486815,2.571851576832111,2.363484293353939,2.113146817082024,1.7470875341566106
2024-10-18,42.916164535605276,23.794333144491688,8.927035630396956,8.5720079244765,3.7230945414043077,3.3028201152027488,2.571865848275527,2.3634974085479343,2.0820836226913624,1.7470972289077038
2024-10-21,42.92926655254165,23.801597394669276,8.9297609944477,8.510790850034358,3.724231177174654,3.303828444012079,2.572651021654063,2.364218968440599,2.1160239910622005,1.7476306059634208
2024-10-22,42.949769384529304,23.81296493461602,8.89792846222408,8.513744879311858,3.7260098538733417,3.3054063381841274,2.573879708652367,2.3653481091919937,2.1064830626365714,1.7484652667803409
2024-10-23,42.9650400206158,23.821431548683293,8.901092088697924,8.447329253530004,3.727334623280689,3.3065815635236757,2.5747948423288567,2.3661891002080333,2.1411200318120702,1.7490869273196528
2024-10-24,42.97912726086985,23.82924204366388,8.912346401471641,8.388413638785574,3.7285567298659545,3.3076657149380027,2.5756390578475985,2.366964918741547,2.162383821454539,1.7496604123614108
2024-10-25,42.990594883189196,23.83560012409335,8.925841813224194,8.358411264308312,3.729551577437308,3.308548261038749,2.576326285760978,2.3675964685533084,2.157402068427162,1.7501272539674373
2024-10-28,42.9951358411134,23.838117801682035,8.926784621115596,8.332053546810162,3.7299455179453487,3.308897732323908,2.57659841479977,2.36784655013451,2.17430785980888,1.7503121142663902
