date,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,BNP PARIBAS,BANK OF CHINA (HONG KONG) LTD,CITIC SECURITIES BROKERAGE (HK) LTD,UBS SECURITIES HONG KONG LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD
2024-05-23,40.190385744838125,19.68588765595063,12.199661483790882,8.950675293777092,3.5879238051856985,4.517382260468204,0.03100164296399748,5.9180772242985284,2.619493864303396,2.2995110244234453
2024-05-24,39.883476354978406,19.4783211757353,12.145852925273974,9.601297911089347,3.560650677865604,4.567681653000269,0.03071928182932078,5.861267089852159,2.595380525229606,2.275352405146015
2024-05-27,41.23772771043496,20.05860788684507,12.542953866465878,9.81027506309048,3.671739745733321,4.749879930393722,0.031636436958942075,2.88050026527494,2.672079944111638,2.3445991506910513
2024-05-28,41.222374515224494,20.143251306957616,12.742510661179551,9.650567599031685,3.584497029869036,4.725799323045518,0.03167475191192538,2.8824103689811214,2.6727905439386865,2.3441238998603624
2024-05-29,41.468465662372175,20.14025145746432,12.918921876030781,8.909201360969178,3.622721894964053,4.741475385600674,0.031786191183995435,3.103332890968466,2.68010841471462,2.3837348657317414
2024-05-30,41.40679525375363,20.029121585943592,13.210200486848981,7.708298500136445,5.223340247714172,4.210561694467615,0.03177901933338563,3.116674584842204,2.6795037075618455,2.3837249193981265
2024-05-31,41.43924491934534,19.971041597044092,13.305344444373404,7.716243294246501,5.118563887637376,4.223507840858214,0.03174895695961246,3.093727588885275,2.69463655477242,2.405940915877762
2024-06-03,41.19086345064669,19.82825286892458,13.473087017070974,8.115443185635174,5.0451812036358845,4.169606559177181,0.03152603803849112,3.0761427402078145,2.669432445634658,2.400464491028562
2024-06-04,41.01118460676766,19.80068409997108,13.61146332400551,8.25248211323633,5.249750016695341,4.201810447777706,0.03144176369872192,2.8329421331162035,2.6329439990438614,2.3752974956875987
2024-06-05,41.003245871497576,19.709982735178517,13.55312311644384,8.553825024369207,5.1630550658849135,4.1778865762285795,0.031299314536432934,2.8108526712903017,2.6386406191934038,2.3580890053772197
2024-06-06,41.04166813455004,19.694039211678135,13.659157759810281,8.507384969635456,5.085188119137449,4.175316544375771,0.031291743143119465,2.810172718025006,2.637222629917307,2.3585581697274387
2024-06-07,41.11767566358914,19.712425105539992,13.718832564783154,8.434963965944535,5.008997395408129,4.175577056810743,0.031286295204431734,2.808085367161448,2.631566426559163,2.360590158999265
2024-06-11,41.08737618559782,19.819482409194087,13.742499219743337,8.388417202713319,4.949195565761964,4.181519765760729,0.03126505823816925,2.8066466719694523,2.6345062471001106,2.3590916739210126
2024-06-12,39.79445657938141,19.238922999197854,13.34080645114835,9.527723021415365,3.429152633818079,4.056005505667507,3.0510159085256716,2.723480575588303,2.553338384256053,2.2850979410014087
2024-06-13,39.76420740509503,19.22882244101295,13.500818129654593,9.452546732904475,3.406325267856652,4.052685633724813,3.0490863297494832,2.7217541175798483,2.547446925607768,2.2763070168143917
2024-06-14,39.639572445287605,19.215901376319273,13.759921707292097,9.387764606810673,3.383409983939196,4.044532344126764,3.0450312957334726,2.718134408481316,2.5440590307369235,2.2616728012726766
2024-06-17,39.581090759184185,19.123750180678623,14.142063212996806,9.20554064547504,3.3843822440423823,4.0441773102771625,3.0440076677027177,2.6875980795185748,2.529390700968457,2.25799919915605
2024-06-18,39.24321794730229,19.060382045673773,14.597012946399474,9.185506574150576,3.3897573099655527,4.035034337732948,3.0395041818658823,2.6836720423858975,2.5239934491337146,2.2419191653898887
2024-06-19,39.16652096028626,19.042824594222417,14.810671628425956,9.082543741555375,3.3786934730761393,4.032704687398216,3.0390714467979842,2.6832899672400865,2.5241355878621823,2.2395439131353845
2024-06-20,38.97534822371113,19.018883743570562,15.002179264383766,9.096238113505702,3.413541258562827,4.0123547079106405,3.0379020752964188,2.682207364311252,2.522663065543435,2.2386821832042623
2024-06-21,38.7197778347168,19.025349042348612,15.248666024194781,9.139530897400562,3.385113797502612,4.011502360124471,3.040561648301063,2.684555539506558,2.507060282285017,2.2378825736195225
2024-06-24,38.71384417692482,18.966697774701906,15.384867944722307,8.564515192145583,3.4044030158776084,4.497820828238928,3.0375766181861645,2.6880350649961398,2.503797035933117,2.238442348273424
2024-06-25,38.687033284743826,18.83542972458004,15.646927523809351,8.508993875882066,3.4005968789290866,4.49117307137831,3.0344397176171287,2.678693345341961,2.485238525060188,2.2314740526580423
2024-06-26,38.49633035807995,18.842018333418125,15.859895879432035,8.457222128781359,3.4189053745444737,4.497456108643734,3.0345573231796603,2.675492308917669,2.4860108382067487,2.2321113467962426
2024-06-27,38.307217474430814,18.69996367329737,16.18812728092199,8.160038275657088,3.72930477037508,4.485900971973809,3.0335156354660033,2.676075570105369,2.4851574527964955,2.2346988949759803
2024-06-28,38.36223504008022,18.62736141291975,16.426827471160774,7.980581518067413,3.709315954470994,4.472534886587596,3.0318861629676443,2.676038924107204,2.4820715028561917,2.2311471267822127
2024-07-02,38.15122382058176,18.57669795452429,16.709818349879267,8.013126791007078,3.6906132319414002,4.457021097095131,3.0287892051509786,2.680352401108377,2.46049440092391,2.2318627477878064
2024-07-03,38.02279353853961,18.56906640844835,16.857021945184727,8.027035327601324,3.6873216462949747,4.446532564873775,3.027194734614906,2.6756944771450053,2.458949342219386,2.228390015077949
2024-07-04,38.1056359778144,18.538044961194913,16.925266211437442,8.003005918346508,3.6540050248982014,4.383425717098841,3.020350148975436,2.6978374970358714,2.452996923617949,2.2194316195804342
2024-07-05,38.28413491511339,18.535536127889994,16.932169867874457,7.832226921285599,3.666950713823025,4.385863792865114,3.017253687222206,2.691576297729469,2.446394794701513,2.2078928814952348
2024-07-08,38.173475594228734,18.505390176540555,17.07083115950455,7.827889985647962,3.685946975839986,4.381329147358916,3.017524402142848,2.6918177921278112,2.438898492206953,2.206896274401684
2024-07-09,38.150633935345695,18.495563820579765,17.07095168188351,7.859720196131269,3.6984705150212585,4.394584678982614,3.0159626622727833,2.6909719132922088,2.4381337598585895,2.1850068366323043
2024-07-10,37.916563300073456,18.477593517948314,17.27873137278178,7.890400525587725,3.705410918673735,4.423961073789727,3.012217194264565,2.6919099001283535,2.425540216404793,2.1776719803475593
2024-07-11,37.80397128420575,18.435555949341424,17.43734514911663,7.82916628369524,3.7301336190618746,4.476565725349549,3.009832307052496,2.6897786124147443,2.410908796134222,2.1767422736280695
2024-07-12,37.76206732081883,18.37698955584426,17.53214365813408,7.817728175357281,3.6947692430446537,4.525229547752304,3.008811818991644,2.6999829821309675,2.3978810122366845,2.1843966856892982
2024-07-15,37.664557778351714,18.327118835149665,17.559979236180375,7.868519184642962,3.695347799386518,4.622381492500676,3.007432958520602,2.689120753115747,2.396930964129861,2.1686109980218813
2024-07-16,37.53228370798445,18.335200465320884,17.667743832223117,7.877704269998397,3.7231115794309435,4.635823815672402,3.0067097907934226,2.6828157885609287,2.396303501532824,2.142303248482635
2024-07-17,37.4379213553285,18.323358547717504,17.769893323573267,7.8865080837409955,3.755933115317574,4.609149394056222,3.0033901698163623,2.679853769547133,2.387909507576679,2.1460827333257697
2024-07-18,37.4358388007552,18.30246251735108,17.87678952959692,7.822693430064975,3.779293617530427,4.600122575714143,3.0034497034179646,2.679906889966941,2.354903433036373,2.1445395025659724
2024-07-19,37.35745662037621,18.25932747748269,17.95884298860193,7.859825378361143,3.7705044291176715,4.620680710156731,3.001352686598996,2.6764511081182496,2.345583519128692,2.1499750820576895
2024-07-22,36.55998029058741,19.928030282987592,17.662890549312365,7.666717410352258,3.7024774386391806,4.523230445786269,2.9383689988875883,2.6202855126781515,2.296070324067475,2.1019487467017006
2024-07-23,36.41507738130153,19.95128379436216,17.692633149175762,7.830886366312237,3.5917718512546117,4.528433458789529,2.9411184880764245,2.6334132834266497,2.29598656435659,2.1193956629445116
2024-07-24,36.29318024254752,19.943352718560313,17.734557452598462,7.9013154213471815,3.6009214826982223,4.527310953062984,2.9432280242335067,2.6329711540416847,2.295690907153959,2.1274716437561634
2024-07-25,36.21352206270692,20.14610436263605,17.70704596179418,7.820206317087622,3.6134207581542364,4.5266775234152155,2.9444269652290735,2.625687693768033,2.293371110300205,2.1095372449084624
2024-07-26,36.13653434522429,20.131059144487725,17.71993410076859,7.86929342374805,3.6523910177473238,4.520878976180062,2.9437513616210014,2.6291165638967424,2.2890078354143952,2.10803323091182
