date,FUTU SECURITIES INTERNATIONAL,WING FUNG SECURITIES LTD,BRIGHT SMART SECURITIES INTERNATIONAL,HUATAI FINANCIAL HOLDINGS (HONG KONG),THE HONGKONG AND SHANGHAI BANKING,LUK FOOK SECURITIES (HK) LTD,BANK OF CHINA (HONG KONG) LTD,TOTAL_CCASS_PCT
2024-07-17,6.5317904813599466,0.0,5.610026892995485,3.979669882312304,1.846981322937998,0.5788162147492043,1.5686758283782785,20.115960622733216
2024-07-18,6.562384347783179,0.0,5.610026892995485,3.979669882312304,1.846981322937998,0.6010214403789692,1.5676889294613998,20.167772815869334
2024-07-23,6.562384347783179,0.0,5.610026892995485,3.9801633317707434,1.846981322937998,0.6010214403789692,1.5671954800029606,20.167772815869334
2024-07-24,6.657126643803508,0.0,5.610026892995485,3.9801633317707434,1.846981322937998,0.620759418716538,1.5671954800029606,20.282253090227233
2024-07-25,6.683772914559226,0.0,5.610026892995485,3.9801633317707434,1.8479682218548767,0.6256939133009302,1.5346278157459723,20.282253090227233
2024-07-29,6.720781623942168,0.0,5.610026892995485,3.985591275813575,1.8479682218548767,0.6355629024697145,1.5346278157459723,20.33455873282179
2024-07-30,6.693641903728011,0.0,5.610026892995485,3.985591275813575,1.8479682218548767,0.6597419259332363,1.5346278157459723,20.331598036071156
2024-07-31,6.693148454269572,0.0,5.610026892995485,3.985591275813575,1.8479682218548767,0.6597419259332363,1.5346278157459723,20.331104586612717
2024-08-02,6.692655004811132,0.0,5.610026892995485,3.985591275813575,1.8479682218548767,0.6597419259332363,1.5346278157459723,20.33061113715428
2024-08-05,6.710912634773384,0.0,5.567096790111273,3.985591275813575,1.8479682218548767,0.6844143988551973,1.5346278157459723,20.33061113715428
2024-08-06,6.706471589647431,0.0,5.567096790111273,3.9890454220226497,1.8479682218548767,0.6844143988551973,1.5346278157459723,20.329624238237397
2024-08-07,6.620611383879006,0.0,5.579433026572253,3.993486467148602,1.8479682218548767,0.7485628284522957,1.5346278157459723,20.324689743653007
2024-08-08,6.620611383879006,0.0,5.579433026572253,3.993486467148602,1.8479682218548767,0.7544842219535665,1.5346278157459723,20.33061113715428
2024-08-09,6.614689990377736,0.0,5.579433026572253,3.993486467148602,1.8479682218548767,0.769287705706743,1.5346278157459723,20.339493227406184
2024-08-13,6.6043275517505124,0.0,5.579433026572253,3.993486467148602,1.8479682218548767,0.769287705706743,1.5346278157459723,20.32913078877896
2024-08-14,6.6043275517505124,0.0,5.579433026572253,3.993486467148602,1.8479682218548767,0.7796501443339666,1.522785028743431,20.32765044040364
2024-08-16,6.594952012040167,0.0,5.579433026572253,3.993486467148602,1.8479682218548767,0.8107374602156374,1.502553600947423,20.32913078877896
2024-08-20,6.595938910957046,0.0,5.579433026572253,3.993486467148602,1.849448570230194,0.8220867977597395,1.4902173644864425,20.33061113715428
2024-08-22,6.595445461498606,0.0,5.579433026572253,3.993486467148602,1.849448570230194,0.8220867977597395,1.4902173644864425,20.330117687695836
2024-08-23,6.595445461498606,0.0,5.579433026572253,3.993486467148602,1.849448570230194,0.8225802472181788,1.4902173644864425,20.33061113715428
2024-08-27,6.595445461498606,0.0,5.579433026572253,3.993486467148602,1.849448570230194,0.8250474945103747,1.4902173644864425,20.333078384446473
2024-08-28,6.6043275517505124,0.0,5.579433026572253,3.993486467148602,1.849448570230194,0.8275147418025708,1.4655448915644815,20.319755249068614
2024-08-29,6.6043275517505124,0.0,5.579433026572253,3.993486467148602,1.849448570230194,0.832449236386963,1.4655448915644815,20.324689743653007
2024-08-30,6.6048210012089505,0.0,5.579433026572253,3.993486467148602,1.849448570230194,0.8373837309713552,1.4655448915644815,20.330117687695836
2024-09-04,6.59988650662456,0.0,5.579433026572253,3.993486467148602,1.849448570230194,0.8423182255557474,1.4655448915644815,20.330117687695836
2024-09-09,6.576200932619476,0.0,5.579433026572253,3.993486467148602,1.849448570230194,0.8669906984777085,1.4655448915644815,20.331104586612717
2024-09-10,6.574720584244159,0.0,5.579433026572253,3.993486467148602,1.849448570230194,0.8669906984777085,1.4655448915644815,20.329624238237397
2024-09-11,6.575214033702598,0.0,5.579433026572253,3.993486467148602,1.849448570230194,0.8669906984777085,1.4655448915644815,20.330117687695836
2024-09-13,6.574720584244159,0.0,5.579433026572253,3.993486467148602,1.849448570230194,0.8669906984777085,1.4655448915644815,20.329624238237397
2024-09-16,6.570772988576645,0.0,5.579433026572253,3.993486467148602,1.849448570230194,0.881794182230885,1.4655448915644815,20.34048012632306
2024-09-17,6.564851595075375,0.0,5.567590239569712,3.993486467148602,1.849448570230194,0.9005452616515754,1.4650514421060423,20.3409735757815
2024-09-20,6.565838493992253,0.0,5.567590239569712,3.993486467148602,1.849448570230194,0.9005452616515754,1.4650514421060423,20.34196047469838
2024-09-23,6.559917100490982,0.0,5.567590239569712,3.993486467148602,1.849448570230194,0.9104142508203598,1.4650514421060423,20.345908070365894
2024-09-24,6.5569564037403465,0.0,5.567590239569712,3.993486467148602,1.8450075251042413,0.917815992696948,1.4650514421060423,20.345908070365894
2024-09-25,6.5569564037403465,0.0,5.567590239569712,3.992993017690163,1.8450075251042413,0.917815992696948,1.4650514421060423,20.345414620907455
2024-09-27,6.553008808072833,0.0,5.567590239569712,3.992993017690163,1.8450075251042413,0.9252177345735363,1.4650514421060423,20.348868767116528
2024-09-30,6.553008808072833,0.0,5.567590239569712,3.992993017690163,1.8450075251042413,0.9498902074954972,1.4650514421060423,20.373541240038488
2024-10-02,6.55498260590659,0.0,5.567096790111273,3.992993017690163,1.8450075251042413,0.9548247020798895,1.4650514421060423,20.3799560829982
2024-10-03,6.5559695048234685,0.0,5.567096790111273,3.992993017690163,1.819348153265402,0.9794971750018505,1.4650514421060423,20.3799560829982
2024-10-04,6.506131109521107,0.0,5.567096790111273,3.992993017690163,1.8055315684291036,1.1077940341960475,1.4650514421060423,20.444597962053738
2024-10-07,6.511559053563938,0.0,5.567096790111273,3.992993017690163,1.8055315684291036,1.120130270657028,1.4502479583528656,20.447558658804372
2024-10-09,6.570279539118205,0.0,5.567096790111273,3.992993017690163,1.7783918482149466,1.2094446226345268,1.462090745355407,20.580296563124524
2024-10-10,6.590017517455775,0.0,5.567096790111273,3.992993017690163,1.7438503861242012,1.243986084725272,1.4788680269423404,20.616811823049026
2024-10-14,6.590017517455775,0.0,5.574498531987861,3.992993017690163,1.7443438355826406,1.243986084725272,1.4788680269423404,20.624707014384054
2024-10-15,6.590017517455775,0.0,5.574498531987861,3.992993017690163,1.7492783301670325,1.243986084725272,1.4788680269423404,20.629641508968444
2024-10-16,6.573240235868841,0.0,5.579433026572253,3.992993017690163,1.7492783301670325,1.243986084725272,1.4788680269423404,20.6177987219659
2024-10-22,6.5801485282869905,0.0,5.579433026572253,3.992993017690163,1.7492783301670325,1.243986084725272,1.4788680269423404,20.624707014384054
2024-10-28,6.58064197774543,0.0,5.579433026572253,3.992993017690163,1.7492783301670325,1.243986084725272,1.4788680269423404,20.625200463842493
2024-10-31,6.577187831536355,0.0,5.579433026572253,3.992993017690163,1.7487848807085933,1.243986084725272,1.4788680269423404,20.621252868174977
2024-11-01,6.577187831536355,0.0,5.577459228738497,3.992993017690163,1.7487848807085933,1.243986084725272,1.4788680269423404,20.61927907034122
2024-11-05,6.58705682070514,0.0,5.577459228738497,3.992993017690163,1.7487848807085933,1.243986084725272,1.4788680269423404,20.629148059510005
2024-11-07,6.58705682070514,0.0,5.577459228738497,3.992993017690163,1.7877673879252918,1.243986084725272,1.4788680269423404,20.668130566726703
2024-11-12,6.588043719622018,0.0,5.577459228738497,3.992993017690163,1.7872739384668526,1.243986084725272,1.4788680269423404,20.66862401618514
2024-11-13,6.589524067997335,0.0,5.577459228738497,3.992993017690163,1.7872739384668526,1.243986084725272,1.4788680269423404,20.67010436456046
2024-11-15,6.589524067997335,0.0,5.572524734154104,3.992993017690163,1.7872739384668526,1.243986084725272,1.4788680269423404,20.66516986997607
2024-11-18,6.589524067997335,0.0,5.572524734154104,3.992993017690163,1.7991167254693938,1.243986084725272,1.4788680269423404,20.677012656978608
2024-11-19,6.58705682070514,0.0,5.572524734154104,3.992993017690163,1.7991167254693938,1.243986084725272,1.4788680269423404,20.674545409686413
2024-11-22,6.597419259332363,0.0,5.572524734154104,3.992993017690163,1.7986232760109546,1.243986084725272,1.468999037773556,20.674545409686413
2024-11-27,6.596925809873924,0.0,5.525647035602378,3.992993017690163,1.7986232760109546,1.2523747255187387,1.468999037773556,20.635562902469715
2024-11-28,6.607288248501147,0.0,5.525647035602378,3.992993017690163,1.7981298265525154,1.2523747255187387,1.468999037773556,20.6454318916385
2024-12-02,6.634921418173743,8.61464064543189,5.525647035602378,3.992993017690163,1.7981298265525154,1.2647109619797192,1.468999037773556,29.30004194320397
2024-12-03,6.692161555352694,8.530754237497225,5.525647035602378,3.992993017690163,1.7986232760109546,1.3481039204559473,1.4566628013125755,29.344945843921938
2024-12-04,6.701537095063038,8.530754237497225,5.525647035602378,3.992993017690163,1.7986232760109546,1.3481039204559473,1.4566628013125755,29.354321383632282
2024-12-11,6.67538427376576,8.530754237497225,5.525647035602378,3.992993017690163,1.7981298265525154,1.3574794601662925,1.4566628013125755,29.33705065258691
2024-12-12,6.677358071599516,8.530754237497225,5.525647035602378,3.992993017690163,1.7961560287187583,1.3574794601662925,1.4566628013125755,29.33705065258691
2024-12-13,6.684266364017666,8.530754237497225,5.525647035602378,3.992993017690163,1.7734573536305545,1.3796846857960574,1.4566628013125755,29.343465495546617
2024-12-16,6.682786015642347,8.530754237497225,5.525647035602378,3.992993017690163,1.7734573536305545,1.3811650341713748,1.4566628013125755,29.343465495546617
2024-12-17,6.6882139596851795,8.530754237497225,5.518245293725791,3.992993017690163,1.7734573536305545,1.3860995287557671,1.4566628013125755,29.346426192297255
2024-12-18,6.6882139596851795,8.530754237497225,5.518245293725791,3.992993017690163,1.7734573536305545,1.3870864276726456,1.4566628013125755,29.34741309121413
2024-12-19,6.683279465100787,8.530754237497225,5.51873874318423,3.992993017690163,1.7848066911746563,1.39695541684143,1.4566628013125755,29.364190372801062
2024-12-20,6.68081221780859,8.50114726999087,5.51873874318423,3.992993017690163,1.7848066911746563,1.4073178554686536,1.4566628013125755,29.34247859662974
2024-12-23,6.71979472502529,8.454269571439145,5.51873874318423,3.992993017690163,1.7848066911746563,1.4073178554686536,1.4566628013125755,29.334583405294712
2024-12-27,6.743973748488812,8.409859120179615,5.519725642101108,3.992993017690163,1.7848066911746563,1.4073178554686536,1.4566628013125755,29.31533887641558
2024-12-30,6.762724827909501,8.385186647257655,5.519725642101108,3.992993017690163,1.7848066911746563,1.4073178554686536,1.4566628013125755,29.309417482914313
2025-01-02,6.757296883866671,8.385186647257655,5.519725642101108,3.992993017690163,1.7848066911746563,1.4073178554686536,1.4566628013125755,29.303989538871484
2025-01-03,6.7765414127458,8.365448668920086,5.519725642101108,3.992993017690163,1.7848066911746563,1.4073178554686536,1.4566628013125755,29.303496089413038
2025-01-06,6.7765414127458,8.365448668920086,5.519725642101108,3.992993017690163,1.7848066911746563,1.4073178554686536,1.46653179048136,29.31336507858183
2025-01-07,6.8579605733882705,8.365448668920086,5.519725642101108,3.992993017690163,1.772470454713676,1.4073178554686536,1.385606079297328,29.301522291579285
2025-01-08,6.86486886580642,8.365448668920086,5.519725642101108,3.992993017690163,1.772470454713676,1.4073178554686536,1.385606079297328,29.308430583997435
2025-01-14,6.8944758333127725,8.365448668920086,5.519725642101108,3.992993017690163,1.7709901063383584,1.4073178554686536,1.385606079297328,29.33655720312847
2025-01-15,6.896943080604968,8.365448668920086,5.517258394808912,3.992993017690163,1.7709901063383584,1.4073178554686536,1.385606079297328,29.33655720312847
2025-01-20,6.9285238459450795,8.321038217660556,5.517258394808912,3.992993017690163,1.7709901063383584,1.4073178554686536,1.385606079297328,29.323727517209047
2025-01-22,6.935432138363227,8.321038217660556,5.517258394808912,3.992993017690163,1.7709901063383584,1.4073178554686536,1.385606079297328,29.330635809627196
2025-01-23,6.942833880239816,8.321038217660556,5.517258394808912,3.992993017690163,1.7709901063383584,1.4073178554686536,1.385606079297328,29.33803755150379
2025-01-24,6.895462732229651,8.303274037156744,5.516271495892033,3.992993017690163,1.7709901063383584,1.4073178554686536,1.385606079297328,29.271915324072932
2025-02-03,6.901384125730922,8.296859194197035,5.516271495892033,3.992993017690163,1.7709901063383584,1.4073178554686536,1.385606079297328,29.271421874614497
2025-02-06,6.9275369470282016,8.296859194197035,5.516271495892033,3.992993017690163,1.7709901063383584,1.4073178554686536,1.385606079297328,29.29757469591177
2025-02-07,6.949742172657966,8.296859194197035,5.516271495892033,3.992993017690163,1.7709901063383584,1.4073178554686536,1.3846191803804495,29.318793022624657
2025-02-10,6.958130813451432,8.296859194197035,5.516271495892033,3.992993017690163,1.7709901063383584,1.4073178554686536,1.3846191803804495,29.327181663418123
2025-02-12,6.961091510202068,8.296859194197035,5.516271495892033,3.992993017690163,1.7709901063383584,1.4073178554686536,1.3846191803804495,29.33014236016876
2025-02-19,6.962571858577385,8.296859194197035,5.516271495892033,3.992993017690163,1.7709901063383584,1.4073178554686536,1.3846191803804495,29.331622708544074
2025-02-26,6.9778687917890005,8.241099405393403,5.516271495892033,3.992993017690163,1.7709901063383584,1.4073178554686536,1.4004095630505045,29.306950235622114
2025-02-28,6.996126421751252,8.223335224889592,5.516271495892033,3.992993017690163,1.7709901063383584,1.4073178554686536,1.4004095630505045,29.307443685080553
2025-03-03,7.012903703338186,8.208531741136413,5.516271495892033,3.992993017690163,1.7709901063383584,1.4073178554686536,1.4004095630505045,29.309417482914313
2025-03-04,7.013397152796625,8.208531741136413,5.516271495892033,3.992993017690163,1.7709901063383584,1.4073178554686536,1.4004095630505045,29.309910932372752
2025-03-05,7.031161333300437,8.171029582295034,5.516271495892033,3.992993017690163,1.7709901063383584,1.4073178554686536,1.4004095630505045,29.29017295403518
2025-03-07,7.127877427154523,8.0649379487306,5.516271495892033,3.992993017690163,1.7709901063383584,1.4073178554686536,1.4004095630505045,29.280797414324837
2025-03-10,7.128864326071402,8.0649379487306,5.516271495892033,3.992993017690163,1.7709901063383584,1.4073178554686536,1.4004095630505045,29.281784313241715
2025-03-11,7.129357775529842,8.0649379487306,5.516271495892033,3.992993017690163,1.7709901063383584,1.4073178554686536,1.4004095630505045,29.282277762700154
2025-03-12,7.144161259283018,8.050134464977425,5.516271495892033,3.992993017690163,1.7709901063383584,1.4073178554686536,1.4004095630505045,29.282277762700154
2025-03-13,7.156497495743998,8.050134464977425,5.516271495892033,3.992993017690163,1.7709901063383584,1.4073178554686536,1.4004095630505045,29.294613999161136
2025-03-17,7.185117564333473,8.02151439638795,5.516271495892033,3.992993017690163,1.7709901063383584,1.4073178554686536,1.4004095630505045,29.294613999161136
2025-03-18,7.198934149169771,8.005230564259454,5.515778046433594,3.992993017690163,1.7709901063383584,1.4073178554686536,1.4004095630505045,29.291653302410502
2025-03-19,7.231995262885199,7.980558091337494,5.515778046433594,3.992993017690163,1.7709901063383584,1.4073178554686536,1.4004095630505045,29.30004194320397
2025-03-21,7.278379511978486,7.946016629246749,5.515778046433594,3.992993017690163,1.759147319335817,1.4073178554686536,1.4004095630505045,29.30004194320397
2025-03-25,7.298117490316054,7.926278650909182,5.515778046433594,3.992993017690163,1.7586538698773777,1.4073178554686536,1.4004095630505045,29.29954849374553
2025-03-28,7.3045323332757635,7.926278650909182,5.515778046433594,3.987565073647332,1.7586538698773777,1.4073178554686536,1.4004095630505045,29.300535392662407
2025-03-31,7.326737558905529,7.9040734252794165,5.515778046433594,3.987565073647332,1.7586538698773777,1.4073178554686536,1.4004095630505045,29.300535392662407
2025-04-01,7.508820409069601,7.883841997483408,5.515778046433594,3.987565073647332,1.7586538698773777,1.4073178554686536,1.3999161135920652,29.461893365572035
2025-04-02,7.533986331450001,7.859169524561446,5.515778046433594,3.987565073647332,1.7581604204189385,1.4073178554686536,1.3999161135920652,29.461893365572035
2025-04-03,7.53447978090844,7.859169524561446,5.515778046433594,3.987565073647332,1.7581604204189385,1.4073178554686536,1.3999161135920652,29.462386815030474
2025-04-09,7.558658804371962,7.839431546223878,5.51183045076608,3.987565073647332,1.7576669709604993,1.4073178554686536,1.3949816190076731,29.457452320446077
2025-04-10,7.548296365744739,7.839431546223878,5.51183045076608,3.987565073647332,1.7576669709604993,1.4073178554686536,1.3949816190076731,29.447089881818854
2025-04-11,7.550270163578496,7.839431546223878,5.51183045076608,3.987565073647332,1.75717352150206,1.4073178554686536,1.3949816190076731,29.44857023019417
2025-04-15,7.555204658162888,7.839431546223878,5.51183045076608,3.987565073647332,1.75717352150206,1.4073178554686536,1.3949816190076731,29.45350472477856
2025-04-16,7.546322567910982,7.839431546223878,5.51183045076608,3.987565073647332,1.75717352150206,1.4073178554686536,1.3915274727985987,29.441168488317583
2025-04-17,7.531519084157805,7.804890084133133,5.51183045076608,3.987565073647332,1.75717352150206,1.4073178554686536,1.3915274727985987,29.39182354247366
2025-04-22,7.564086748414793,7.797488342256545,5.51183045076608,3.987565073647332,1.75717352150206,1.4073178554686536,1.3915274727985987,29.41698946485406
2025-04-23,7.564580197873233,7.753077890997015,5.511337001307641,3.987565073647332,1.75717352150206,1.4073178554686536,1.3915274727985987,29.372579013594535
2025-04-24,7.643038661765068,7.74320890182823,5.510843551849201,3.987565073647332,1.75717352150206,1.4073178554686536,1.3688287977103946,29.417976363770943
2025-04-25,7.660802842268881,7.681527719523327,5.510843551849201,3.987565073647332,1.75717352150206,1.4073178554686536,1.3688287977103946,29.374059361969852
2025-04-28,7.66129629172732,7.681527719523327,5.510843551849201,3.987565073647332,1.75717352150206,1.4073178554686536,1.3683353482519554,29.374059361969852
2025-04-29,7.736300609410081,7.656855246601367,5.510843551849201,3.987565073647332,1.75717352150206,1.4073178554686536,1.3668549998766377,29.422910858355333
2025-04-30,7.7358071599516425,7.600108558880857,5.510843551849201,3.987565073647332,1.75717352150206,1.4073178554686536,1.3668549998766377,29.365670721176386
2025-05-02,7.7723224198761445,7.563099849497915,5.510843551849201,3.987565073647332,1.75717352150206,1.4073178554686536,1.3668549998766377,29.365177271717947
