date,KINGSWAY FINANCIAL SERVICES GROUP LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,FUTU SECURITIES INTERNATIONAL,HANG SENG SECURITIES LTD,CORPORATE BROKERS LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF COMMUNICATIONS TRUSTEE LTD,ABCI SECURITIES CO LTD
2024-06-17,0.0,46.00192116676144,18.992034426534964,16.29135999536658,6.145969994092768,5.186058292306684,0.0,3.690099724763541,3.692556400174021,0.0
2024-06-18,0.0,46.00102816324706,18.991665747291616,16.29104374245016,6.147791917536589,5.185957618939934,0.0,3.6900280914069534,3.6924847191276915,0.0
2024-06-19,0.0,46.00130722312091,18.98983971532802,16.291142570167562,6.149770455088969,5.1853824406066975,0.0,3.69005047653213,3.6925071191557137,0.0
2024-06-20,0.0,45.99952129843207,18.989102466201157,16.290510093495016,6.149531700419822,5.185181126707576,0.0,3.693789551071911,3.6923637636724482,0.0
2024-06-21,0.0,45.99588435073209,18.987651174260428,16.28926504855141,6.1568257821977666,5.184784835645699,0.0,3.693507243521263,3.6920815650913408,0.0
2024-06-24,0.0,45.98786226858029,18.985140732706775,16.28711137259218,6.175419384306056,5.179853914646447,0.0,3.6930189085514584,3.6915934186168022,0.0
2024-06-25,0.0,45.97358645978334,18.979247259392007,16.282055436605162,6.204544934119617,5.178245955493014,0.0,3.691872501016486,3.6904474535903695,0.0
2024-06-26,0.0,45.983641883272725,18.972989451817753,16.276686942879195,6.208317741813567,5.176538592375881,0.0,3.69065522261844,3.6911701652224376,0.0
2024-06-27,0.0,45.982750038562976,18.9726214739983,16.276371259376372,6.210136815123437,5.176438194313236,0.0,3.690583643004451,3.6910985756212273,0.0
2024-06-28,0.0,45.95475444377184,19.01134046839869,16.265089672060082,6.211646818281762,5.172850266847961,0.0,3.6919018774682164,3.692416453171452,0.0
2024-07-02,0.0,45.98851079967872,19.025172566800634,16.273605606347278,6.129576326533236,5.194950152787562,0.0,3.693834851366129,3.6943496964864395,0.0
2024-07-03,37.10398901189231,28.932232329081465,11.971531830018844,10.238029674097891,3.833051925755246,3.2706802241022745,0.0,2.326300510598539,2.3241844944534273,0.0
2024-07-04,37.1037032769704,28.92789982430949,11.971439638187082,10.237950831830863,3.8379021998227834,3.270655036849277,0.0,2.3262825959399684,2.324166596090132,0.0
2024-07-05,37.09420014776434,28.926588888087558,11.979350191646368,10.235328652345597,3.845456671972315,3.269817345334454,0.0,2.3256867803709937,2.32357132247838,0.0
2024-07-08,36.842255518594655,29.41174377443622,11.897986179760267,10.165810073390595,3.8169155415136733,3.24760867348707,0.0,2.3098906642366304,2.307789574580888,0.0
2024-07-09,36.83645467097157,29.409535189939064,11.89611283069738,10.164209457077318,3.8163145645882697,3.2604201059855544,0.0,2.309526969789029,2.3074262109518195,0.0
2024-07-10,36.83600852758476,29.435824217751133,11.898391044115122,10.161664060865046,3.8211129289476253,3.2603806175255086,0.0,2.309498998036768,2.2771196051740317,0.0
2024-07-11,36.844040762363385,29.409534730793034,11.926425154463619,10.160245619772923,3.823157547941903,3.2610915561867384,0.0,2.3100025932664017,2.2655020352119957,0.0
2024-07-12,36.839215423504115,29.40568306393367,11.923651939255649,10.157703715098892,3.8384031156400704,3.260664462103567,0.0,2.309472950357674,2.265205330106365,0.0
2024-07-15,36.839215423504115,29.40689431575328,11.917595680157596,10.15649246327928,3.8408256192792916,3.260664462103567,0.0,2.309472950357674,2.2688390855651965,0.0
2024-07-16,36.836315250002286,29.40457925299515,11.928769030046134,10.146609218205104,3.8453678754833778,3.2640412351298527,0.0,2.309291136706736,2.265027001431363,0.0
2024-07-17,36.839438532688895,29.407072412603124,11.92372415241853,10.147469530336867,3.8444826579211977,3.2631067279625974,0.0,2.3094869372089493,2.2652190488598385,0.0
2024-07-18,36.84033099645298,29.407784821575174,11.92401301381715,10.147715360599587,3.8445757934737603,3.263185779235609,0.0,2.3071203093102706,2.26527392553547,0.0
2024-07-19,36.84077724455068,29.406929735833977,11.924157449764941,10.147838280197572,3.8446223629422724,3.2632253063084407,0.0,2.3071482555317444,2.2653013648703704,0.0
2024-07-22,36.841223057195045,29.40607548449397,11.924301744770693,10.147961079849386,3.844668886967833,3.263264794810361,0.0,2.307176174483017,2.265328777429694,0.0
2024-07-23,36.840776798297185,29.406930590930063,11.924157305327245,10.147838157276485,3.8446223163722406,3.26322526678089,0.0,2.307148227585185,2.265301337430704,0.0
2024-07-24,36.8377090610098,29.404330470900973,11.931642794909122,10.146993145194577,3.844302174066326,3.2629535374988805,0.0,2.306956110988837,2.265112705431491,0.0
2024-07-25,36.83726288723766,29.40397432929017,11.931498280328563,10.14687024606966,3.8454667999756285,3.262914017009543,0.0,2.3069281694219903,2.2650852706667925,0.0
2024-07-26,36.83741926991456,29.404099155942774,11.931548932290582,10.146913321874077,3.845483124869093,3.262503345768609,0.0,2.3069379628641276,2.265094886476174,0.0
2024-07-29,36.83741926991456,29.404099155942774,11.933971317816848,10.146913321874077,3.8442719321059595,3.262503345768609,0.0,2.3057267701009945,2.265094886476174,0.0
2024-07-30,36.83741926991456,29.404099155942774,11.933971317816848,10.146913321874077,3.841849546579694,3.262503345768609,0.0,2.30814915562726,2.265094886476174,0.0
2024-07-31,36.83443573528103,29.40050656577715,11.935426951471806,10.146091503518742,3.848804955668576,3.261860642158604,0.0,2.3079622141128535,2.264911432011232,0.0
2024-08-01,36.84880575554003,29.37926411434984,11.940083255380598,10.150049743615128,3.8357676635116023,3.271614144312198,0.0,2.308620293566717,2.2657950297238916,0.0
2024-08-02,36.851484638420004,29.267504375605075,11.94095129123583,10.150787645262998,3.8360465211873027,3.271851988414371,0.0,2.4154137884074487,2.2659597514669767,0.0
2024-08-05,36.85282422593,29.26856827801485,11.941385356494374,10.151156636322103,3.8373976644993384,3.2719709234342558,0.0,2.4106547939848606,2.266042121320214,0.0
2024-08-07,36.85327077674263,29.268922929340047,11.941530051926728,10.151279639303292,3.8362324488308195,3.2720105703624207,0.0,2.410684004225319,2.266069579268742,0.0
2024-08-08,36.85408017767413,29.272216439257697,11.941792321335761,10.151502589804638,3.8314697409720355,3.2720824328687246,0.0,2.410736949590478,2.2661193484965376,0.0
2024-08-12,36.85398829492433,29.266334086516068,11.941762548656298,10.151477280586011,3.8375188762581107,3.2720742750764247,0.0,2.410730939261665,2.266113698721096,0.0
2024-08-16,36.854881463794555,29.267043366020435,11.935993126761147,10.151723305071101,3.8376118798259125,3.273365341812923,0.0,2.4107893641412788,2.2685921525726505,0.0
2024-08-19,36.83836484452805,29.27815173489936,11.936700096979969,10.147173781586853,3.8504267294551386,3.2718983738856475,0.0,2.409708962075724,2.2675754765892577,0.0
2024-08-20,36.83448335650549,29.30534423734541,11.935442382131582,10.146104620844723,3.836698969257494,3.2715536290957297,0.0,2.403036252164369,2.2673365526552076,0.0
2024-08-21,36.82775180698332,29.330260520310464,11.9332611645837,10.143151538115207,3.825099933430033,3.270955748434406,0.0,2.4025970941781294,2.266922193964741,0.0
2024-08-22,36.82953564539884,29.331681200175137,11.933839180037898,10.143642845416911,3.820441476887621,3.2711141848372067,0.0,2.4027134695956702,2.267031997650716,0.0
2024-08-23,36.828866685742355,29.331148429097905,11.936044240799124,10.143458599601306,3.8203720836364385,3.2704493136079518,0.0,2.402669827492964,2.2669908200219515,0.0
2024-08-29,36.82811413517614,29.33054908476982,11.939054601390032,10.143251331059007,3.819083132426272,3.270382486178703,0.0,2.402620732022432,2.2669444969775916,0.0
2024-08-30,36.828560087354674,29.33090424882231,11.939199171578705,10.143374155839332,3.8179184762819833,3.2704220872885776,0.0,2.402649825392396,2.2669719474420202,0.0
2024-09-02,36.827668193797436,29.330193929318494,11.938910034702475,10.143128509253184,3.820247760365567,3.270342886027867,0.0,2.4025916393570346,2.266917047177943,0.0
2024-09-03,36.827668193797436,29.330193929318494,11.938910034702475,10.143128509253184,3.8190368882121044,3.2715537581813297,0.0,2.4025916393570346,2.266917047177943,0.0
2024-09-04,36.828058391913196,29.330504689868032,11.939036530362621,10.143235978170614,3.8202882368212037,3.269318011747322,0.0,2.4026170954007267,2.266941065716281,0.0
2024-09-05,36.82895030437043,29.33121502442413,11.939325673365909,10.143481629962224,3.8179589290379603,3.2693971890265114,0.0,2.4026752826691005,2.266995967143741,0.0
2024-09-09,36.82850434274173,29.330859852845357,11.9403919997592,10.14335880257912,3.817912697386822,3.269357599907538,0.0,2.4026461886826187,2.2669685160976107,0.0
2024-09-10,36.829842260029885,29.331925393387227,11.943247661281095,10.143727293652654,3.811996677521838,3.2694763701408704,0.0,2.4027334727559344,2.267050871230503,0.0
2024-09-12,36.82939627679968,29.331570204604645,11.938259321147708,10.143604460320033,3.8167942328369446,3.270647708076097,0.0,2.4027043773601973,2.2670234188546976,0.0
2024-09-13,36.82659586047679,29.32846779918219,11.942194912979968,10.142833165691956,3.820136523918421,3.2703990161029983,0.0,2.4025216816541133,2.2668510399935613,0.0
2024-09-16,36.82704177588623,29.328822923391247,11.941128663675828,10.142955980345288,3.8201827801010086,3.270438615780412,0.0,2.4025507726253075,2.2668784881946786,0.0
2024-09-17,36.82927151492447,29.330598673445124,11.941851654159397,10.143570098227743,3.820414077817774,3.2645820042045375,0.0,2.402696238049375,2.2670157391715784,0.0
2024-09-20,36.828379586909406,29.329888347620596,11.941562447460377,10.143324442151169,3.822743346457443,3.2645029428485213,0.0,2.402638049766027,2.2669608367864593,0.0
2024-09-23,36.825704062052964,29.32775757656331,11.943116526552924,10.142587545307586,3.823676437635573,3.267898204477103,0.0,2.4024635018251383,2.266796145585396,0.0
2024-09-24,36.819908424933814,29.323141967852994,11.94123691633982,10.140991302727599,3.836391453811393,3.2698051359979012,0.0,2.4020854016094537,2.266439396727023,0.0
2024-09-26,36.82495164072819,29.301731913453143,11.946126484138249,10.142380312361146,3.842970837786895,3.272674566249763,0.0,2.4024144147861572,2.2667498304964573,0.0
2024-09-27,36.82450577593326,29.302587905583426,11.94234953971558,10.142257511648136,3.8477673810190827,3.271424173572626,0.0,2.402385327116991,2.266722385410902,0.0
2024-09-30,36.8178190993874,29.297267075794874,11.934128279432903,10.140415857727838,3.867648016224834,3.27446178597956,0.0,2.401949096588367,2.266310788864224,0.0
2024-10-02,36.82272242471608,29.29511528097772,11.93692835289723,10.141766338531289,3.865741682964229,3.274897872412862,0.0,2.3998475644047232,2.2629804830958675,0.0
2024-10-03,36.869592710708005,29.269594218747763,11.977579691718367,10.154675419051395,3.8270212211984713,3.2705048492812456,0.0,2.402750710578877,2.2282811787158763,0.0
2024-10-04,36.88471146758401,29.280383770129788,11.999469689684483,10.158839448473149,3.833441521545285,3.2381164080501392,0.0,2.4025232355941353,2.2025144589390098,0.0
2024-10-07,36.82492377386219,29.235343755788485,11.96412782508037,10.142372637229464,4.002791142909904,3.2328676341181466,0.0,2.3986289032907497,2.1989443277206955,0.0
2024-10-08,36.811246235019595,29.248691788225173,11.965735761434033,10.131986545850337,4.002514755644094,3.2316668801692683,0.0,2.4100304393709258,2.1981275942865737,0.0
2024-10-09,36.807457098487646,29.333799339915245,11.965336095624169,10.130943617824565,3.9730644331058613,3.2131811167262256,0.0,2.3867884199274507,2.1894298783888377,0.0
2024-10-10,36.80999631956524,29.335822978803705,11.971002707850872,10.131642517112866,3.969102502392458,3.2025101631321737,0.0,2.386711018107232,2.1932117930354513,0.0
2024-10-14,36.806905866510995,29.34546192915074,11.978393349272901,10.130791895849834,3.9554571843607644,3.2010311008172927,0.0,2.3889310162577218,2.193027657779757,0.0
2024-10-15,36.80545258636162,29.347631145621893,11.977920395601135,10.130391892687028,3.95607277536948,3.200753443914329,0.0,2.3888366919470414,2.192941068497473,0.0
2024-10-16,36.808125169229804,29.349762187918888,11.994523142296142,10.1311274986888,3.932155448944212,3.2021960922963326,0.0,2.389010154398096,2.1931003062277212,0.0
2024-10-17,36.80960082398638,29.34972855534618,11.994625796365643,10.131533660274433,3.9298925346563665,3.2023244698182345,0.0,2.389105930919764,2.193188228632996,0.0
2024-10-18,36.807373466068725,29.347952596117732,11.99753061325931,10.130920598703238,3.9320751456506526,3.202130696384046,0.0,2.3889613655375745,2.193055518278724,0.0
2024-10-21,36.80616326119402,29.347952596117732,11.99753061325931,10.130920598703238,3.933285350525358,3.203340901258752,0.0,2.387751160662869,2.193055518278724,0.0
2024-10-22,36.79858250354964,29.351083422351852,11.997821009688744,10.13116581442834,3.9297498519497855,3.2034184371109187,0.0,2.3878089554236235,2.200370005497095,0.0
2024-10-23,36.77571303693637,29.342466886692602,12.023672470979944,10.131533660274433,3.9335233689831544,3.2047450260360923,0.0,2.387895652810835,2.200449897286571,0.0
2024-10-24,36.77487907145115,29.333176936674278,12.023399809295961,10.131303906758125,3.941905922834829,3.205882602466387,0.0,2.3878415023296538,2.2016102481896134,0.0
2024-10-25,36.76931656023134,29.320269572568186,12.020371100870255,10.129771461429259,3.9352593382399235,3.2053976856319633,0.0,2.418337044993859,2.2012772360352177,0.0
2024-10-28,36.7577325331221,29.321416112677078,12.019353004792878,10.12891349452432,3.939765891836064,3.20512619627587,0.0,2.4266019735426365,2.2010907932290498,0.0
2024-10-29,36.740986177196675,29.322535926362995,12.031912148918732,10.132930361649182,3.9387063440430823,3.205059538924762,0.0,2.4266946478558347,2.2011748550487353,0.0
2024-10-30,36.74054161248314,29.32218112465132,12.031766563180994,10.132807753528056,3.939868682508635,3.205020757810697,0.0,2.426665284931123,2.201148220906033,0.0
2024-10-31,36.73920798289081,29.323536676552393,12.02649001606421,10.128810088685333,3.944565481900787,3.2073243256202,0.0,2.4289971059412165,2.2010683223450513,0.0
2024-11-01,36.73920798289081,29.322326723791946,12.02649001606421,10.128810088685333,3.944565481900787,3.2085342783806494,0.0,2.4289971059412165,2.2010683223450513,0.0
2024-11-06,36.79491376737934,29.215313251316676,12.044725168583023,10.144167886060506,3.9505464250593336,3.2132477416017617,0.0,2.4326800701839364,2.204405689815417,0.0
2024-11-07,36.790009783848404,29.21141946817204,12.049177990771707,10.14281588310263,3.9500199008030408,3.212819483660861,0.0,2.439625600465487,2.2041118891758313,0.0
2024-11-08,36.79003764369867,29.21144158900803,12.049187115213277,10.142823563919608,3.9500228920216798,3.212746189949532,0.0,2.4396274479127786,2.2041135582764255,0.0
2024-11-11,36.78914614941821,29.210733738873362,12.05131833474091,10.14257778354606,3.949927175272215,3.2126683388508015,0.0,2.4395683309872314,2.204060148311214,0.0
2024-11-12,36.79176002157815,29.197222370703933,12.052174581998127,10.143298414614547,3.955054551898939,3.2165316496845895,0.0,2.4397416625377035,2.2042167469840153,0.0
2024-11-14,36.79443501413504,29.200254021253397,12.05910970887327,10.144035896261132,3.9492832513469884,3.2167655117835183,0.0,2.439010218427463,2.1971063779191904,0.0
2024-11-18,36.722686788170975,29.344162265585723,12.024982186241925,10.124255280540496,3.94641988263723,3.210417311627927,0.0,2.4342542096393625,2.1928220755563608,0.0
2024-11-19,36.722686788170975,29.34378432537986,12.024982186241925,10.124255280540496,3.94641988263723,3.210417311627927,0.0,2.434632149845225,2.1928220755563608,0.0
2024-11-20,36.720022217401805,29.339236520460986,12.033784229741295,10.123520672127015,3.947342854258368,3.2089750452368406,0.0,2.434455494751942,2.19266296602175,0.0
2024-11-22,36.71602608619139,29.336043618287487,12.032474628661669,10.122418959369938,3.94691327663217,3.2195085256748177,0.0,2.434190560174143,2.1924243450083813,0.0
2024-11-25,36.71558212530158,29.339316418307682,12.026283261640712,10.122296561643186,3.9468655515563076,3.223097120223846,0.0,2.4341611265583007,2.19239783476839,0.0
2024-11-26,36.71558212530158,29.34415311701547,12.020237388255973,10.122296561643186,3.9480747262332554,3.223097120223846,0.0,2.4341611265583007,2.19239783476839,0.0
2024-11-27,36.71691404018177,29.345217621836607,12.020673441073718,10.122663763703775,3.9445902931632153,3.2232140430878244,0.0,2.434249429541328,2.1924773674117644,0.0
2024-11-29,36.71677529453966,29.34548461168054,12.02062801742909,10.122625512246088,3.944575387370411,3.223201863227023,0.0,2.434240231015009,2.192469082492181,0.0
2024-12-03,36.71694178943603,29.345617680921503,12.020682525843839,10.122671414030004,3.943384054879772,3.2244256985265527,0.0,2.433797811959113,2.192479024403194,0.0
2024-12-04,36.71738578320847,29.336298665508316,12.026874054422407,10.122793820822327,3.945850207779215,3.2244646893809135,0.0,2.433827242271641,2.1925055366067063,0.0
2024-12-05,36.72315867954812,29.339701645148597,12.03481210245036,10.124385378558499,3.925910383257186,3.2249716563123982,0.0,2.434209901115089,2.192850253609754,0.0
2024-12-06,36.73106982870395,29.32326984499538,12.037404722394514,10.126566441563993,3.927965813946283,3.2256664013374396,0.0,2.4347342949389525,2.193322652119482,0.0
2024-12-09,36.73373600310173,29.314510361270894,12.038278473701956,10.127301492089607,3.9318802483052107,3.225900540697255,0.0,2.434911023421756,2.19348185741158,0.0
2024-12-10,36.776002070970215,29.223489875792502,12.058185615292697,10.13895402893348,3.940037788030252,3.2296122821650592,0.0,2.437712647372039,2.196005691443757,0.0
2024-12-12,36.77628045925829,29.22371109280523,12.057519910219327,10.139030779148186,3.9400676134683907,3.2296367297989437,0.0,2.4377311004559115,2.1960223148457207,0.0
2024-12-13,36.77012906060748,29.21882297756511,12.059136017833245,10.137334870277673,3.9551512008678182,3.2264475240885995,0.0,2.437323352428783,2.1956549963312875,0.0
2024-12-16,36.77057434163661,29.249451457506897,11.98420093475083,10.137457631960022,3.998794584768345,3.2264865959088693,0.0,2.437352868067657,2.1956815854007674,0.0
2024-12-17,36.7643413884592,29.244493404371642,11.980958721117947,10.135739238927295,4.016278459414403,3.2259396765245536,0.0,2.4369397141646925,2.195309397020266,0.0
2024-12-18,36.76567684338907,29.245555702822084,11.981393926259246,10.136107416961316,4.016424349662013,3.2260568579259274,0.0,2.43339576192969,2.195389141050653,0.0
2024-12-19,36.76607749878716,29.245874407406586,11.98285641540317,10.136217875587429,4.014046443464786,3.226092014006425,0.0,2.4334222799549625,2.195413065389487,0.0
