date,SHANGHAI COMMERCIAL BANK LTD,HANG SENG SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,CHIEF SECURITIES LTD,HANG SENG BANK LTD,ABCI SECURITIES CO LTD
2024-10-03,39.79448338001283,30.20112675645827,12.38013610605266,8.426994906800115,4.681942553714593,2.58044680768281,0.0,1.9348694892787202
2024-10-04,39.86547861332224,30.21757449709269,12.406402054972236,8.359655098835175,4.633114366612184,2.5818521367010265,0.0,1.9359232324644544
2024-10-07,39.86138261668286,30.214469778727445,12.405127353579164,8.358796182289275,4.642912880430385,2.5815868631349455,0.0,1.9357243251559237
2024-10-08,39.88761154914929,30.234351008010336,12.413289971788457,8.364296300101904,4.461932557439844,2.6377764780036577,0.0,2.000742135506512
2024-10-09,39.89294351939139,30.238392580157747,12.456080037545355,8.314000994653947,4.363815274795094,2.630931206159375,0.0,2.1038363872970915
2024-10-15,40.00111540066578,30.18655599652912,12.42959450315031,8.299748603204717,4.3563345439714505,2.626421095870684,0.0,2.100229856607936
2024-10-18,40.00234727931814,30.18748562495442,12.429977286279543,8.29692459239953,4.356468702118629,2.626501979417247,0.0,2.1002945355124982
2024-10-21,40.01015093975945,30.193374601562446,12.432402127035964,8.298543156974606,4.357318562309011,2.6075063512549916,0.0,2.100704261103535
2024-10-24,40.09598630258775,30.258149644971756,12.459073852144128,8.302970132185385,4.371296719986108,2.4073123628972986,0.0,2.105210985227577
2024-10-28,40.09681144675129,30.258772334120508,12.459330250178452,8.301083078742217,4.371386677867388,2.407361903510443,0.0,2.105254308829705
2024-11-01,40.12158157357969,30.27746493339073,12.467027101358344,8.223843403448852,4.394679071028051,2.408849070632223,0.0,2.1065548465621124
2024-11-05,40.10423927278044,30.264377689974104,12.525445710533692,8.220288698962266,4.3721964654434515,2.407807860801392,0.0,2.1056443015046553
2024-11-08,40.09969971879093,30.260951947983383,12.5240279068781,8.22038724785249,4.381991911299926,2.4075353117148444,0.0,2.1054059554803266
2024-11-11,40.106715826376686,30.16332508189195,12.52621919329216,8.221825540950242,4.468183476364486,2.4079565499505904,0.0,2.1057743311738837
2024-11-15,40.12736567403407,30.178855350450405,12.481181343384593,8.22605873335675,4.470484021452536,2.4091963407162402,0.0,2.1068585366054084
2024-11-18,40.04324762198373,30.115592126400003,12.664644982711037,8.208814640078298,4.461112651035113,2.4041459991405163,0.0,2.1024419786513047
2024-11-19,40.0844378491708,30.04370598309012,12.677672387705904,8.217258584064892,4.465701545655698,2.4066190083437236,0.0,2.1046046419688706
2024-11-27,40.08113951281599,30.041233845447827,12.676629209106572,8.21658242932308,4.473562557724974,2.4064209803958887,0.0,2.104431465185671
2024-11-28,40.101763025015224,30.005236977974274,12.683151893349507,8.220810222994288,4.475864402759938,2.4076591900139017,0.0,2.105514287892865
2024-12-02,40.10217571174023,30.005545761480224,12.68225331679414,8.220894823246045,4.47591046382266,2.4076839672035093,0.0,2.10553595571319
2024-12-04,40.143302791864045,29.997828079953386,12.627549632663303,8.218780339189804,4.481961059692244,2.4255837026765996,0.0,2.104994393960617
2024-12-05,40.16189675832895,29.960257238501708,12.633398584246114,8.222587194016914,4.489183610924067,2.4267072081903147,0.0,2.1059694057919316
2024-12-10,40.305049242589966,29.82701376903322,12.577213557357222,8.186018547859563,4.592186626070986,2.4159148146127336,0.0,2.0966034424763156
2024-12-11,40.317856902828716,29.836491843504504,12.581210195024708,8.188619803688281,4.561869063364129,2.416682515352288,0.0,2.0972696762373766
2024-12-12,40.349290794065496,29.859753919208487,12.591019158676984,8.193978218487036,4.430012519002924,2.477040574163927,0.0,2.0989048163951467
2024-12-19,40.34970472461089,29.860060240930174,12.590122457733807,8.194062277904342,4.430057965092855,2.477065985335614,0.0,2.0989263483923213
2024-12-23,40.35011866364913,29.86036656893684,12.589225738392502,8.194146339046345,4.430103412115229,2.4770913970286768,0.0,2.0989478808312803
2024-12-27,40.341817030841135,29.81631995199086,12.570655544270293,8.182059266231546,4.4235686273672234,2.4734374735025466,0.09629035417984161,2.0958517516165522
2025-01-10,40.316624666354336,29.797700473366195,12.562805512724434,8.17694979337042,4.420806229404141,2.534340151942507,0.09623022347979882,2.0945429493581744
2025-01-13,39.40888705789574,29.12679874017046,12.279951203217523,7.992843983140864,4.321270811760732,2.4772789299879627,2.3455854163667036,2.047383857460015
2025-01-21,39.37893882192916,29.104664234307858,12.270619224982468,7.98676993245023,4.389980868458675,2.4793960199856593,2.34380292133136,2.0458279765545915
2025-01-24,39.378545069587126,29.104373215046063,12.270496530333943,7.98669007226455,4.389936972779916,2.4803711342818313,2.343779485507106,2.045807520199462
2025-02-11,39.42775188492621,28.9718062514838,12.270251148397735,7.986530356684257,4.473839602009004,2.4803215325179626,2.343732615264588,2.0457666087164443
2025-02-12,39.420262889359286,28.966303281666594,12.267920509391901,7.985013377207192,4.4919840550286265,2.4798504146866502,2.3432874414383704,2.045378031221376
2025-02-17,39.421839283572794,28.967461627895997,12.26841109665554,7.985332693415659,4.488164743013842,2.4799495825145015,2.3433811481894806,2.045459824742183
2025-02-19,39.41750450282806,28.964276398663408,12.267062076083269,7.984454635287759,4.49866711611187,2.479676890070578,2.3431234726557317,2.045234908299329
2025-02-20,39.40760863958988,28.920333929309507,12.248451391945288,7.972341208102851,4.593649237883264,2.475914906713917,2.339568658098226,2.0421320283570696
2025-02-26,39.40721531243182,28.920045275591427,12.248329140209064,7.972261636202431,4.5766356966196025,2.49385598622447,2.33954530687436,2.0421116458468176
2025-03-04,39.40721531243182,28.920045275591427,12.248329140209064,7.972261636202431,4.5846204928887975,2.485871189955274,2.33954530687436,2.0421116458468176
2025-03-05,39.40642868167003,28.919467985441234,12.248084644057638,7.9721024971667385,4.586525135784115,2.4858215680083187,2.3394986058250113,2.0420708820469167
2025-03-10,39.40760863958988,28.920333929309507,12.248451391945288,7.9693468796155225,4.586662471412835,2.485896001671674,2.339568658098226,2.0421320283570696
2025-03-11,39.37891637622091,28.899277339821733,12.239533423935253,7.963544482376962,4.614241837208608,2.5259761239428036,2.3378652428841264,2.0406451736096085
2025-03-13,39.39895725545061,28.913984878278605,12.24476452698497,7.917702803269151,4.616590136042245,2.527261654046106,2.339055038828239,2.0416837071000753
2025-03-14,39.41075553953706,28.922643366508467,12.211498304099008,7.9200738128971295,4.5880269291682,2.5649514600306302,2.33975548467159,2.042295103087915
2025-03-18,39.40878866817548,28.921199925037737,12.21088886522966,7.919678546017547,4.592788651566445,2.564823451077199,2.3396387145667568,2.0421931783291742
2025-03-20,39.435161065698864,28.940554018554753,12.13216416475333,7.924978402164651,4.6158382967274525,2.566539833283174,2.341204402940515,2.0435598158772583
2025-03-21,39.47695673225656,28.971226893042047,12.14502253465344,8.003368368352328,4.585735121706206,2.598256112829111,2.3436857468966275,1.8757484902636832
2025-03-24,39.47695673225656,28.971226893042047,12.14502253465344,7.819393036684676,4.769710453373859,2.598256112829111,2.3436857468966275,1.8757484902636832
2025-03-28,39.47695673225656,28.971226893042047,12.14502253465344,7.816393438885746,4.772710051172789,2.598256112829111,2.3436857468966275,1.8757484902636832
2025-03-31,39.46590775958537,28.96311830715578,12.426755267045246,7.5290738234658106,4.720395355089388,2.676496203069752,2.3430297865108525,1.8752234980777986
2025-04-01,39.60141834181146,28.98743979138591,12.414339216266667,7.472222919486457,4.534300857240868,2.6760344425906566,2.3408770710127182,1.9733673602052606
2025-04-02,39.606560334799276,29.04513868418745,12.415951139472229,7.473193140237737,4.469967778847007,2.6743843139633214,2.341181019052674,1.9736235894403087
2025-04-03,39.60932965338005,29.0471695407314,12.416819271516461,7.467722467964919,4.469281454941173,2.6745713087972627,2.341344716077667,1.9737615865910707
2025-04-08,39.59153364542529,29.07904781653954,12.411240540029148,7.464367307713362,4.467273459122506,2.6733696552296955,2.3402927773158457,1.9728747986246207
2025-04-09,39.31051551097819,29.219612722685756,12.818812216380927,7.411385713354641,4.3027265929395755,2.6543942510453484,2.323681531178446,1.9588714614371197
2025-04-10,39.361241572032256,29.257317541350197,12.835353537263561,7.420949322462894,4.17923938676954,2.657819465980586,2.3266799963394496,1.9613991778015154
2025-04-11,39.35421015665778,29.252091071245083,12.826113619544932,7.419623658559134,4.203303655648525,2.657344678298356,2.3262643627658024,1.9610487972803865
2025-04-14,39.316264391277905,29.212731768271848,12.812259323681927,7.412469575236565,4.170497959796285,2.6547824371227673,2.324021352897997,2.0969731917147034
2025-04-15,39.311197493620135,29.22185450282348,12.810608139171825,7.411514290564673,4.16996048537771,2.6544403010851547,2.323721843813604,2.096702943543418
2025-04-24,39.31158720861123,29.22214419623129,12.809743779517612,7.411587765259159,4.170001824645324,2.654466616111006,2.323744880233133,2.096723729391244
2025-04-25,39.32367220707905,29.26087744657082,12.76310685733969,7.4138662035809695,4.171283748608206,2.6453660058159976,2.324459235854752,2.0973682951505124
2025-04-28,39.3022361809552,29.279616129369927,12.756149463061387,7.409824774571446,4.144231835307364,2.6320304951476183,2.3231921321966493,2.1527189893904106
2025-04-29,39.29600463359741,29.28983820040972,12.75412691785261,7.408649913329886,4.144565714376798,2.631613174804772,2.322823779573497,2.152377666055305
