date,HANG SENG SECURITIES LTD,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,BOCI SECURITIES LTD,DAH SING SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,PRUDENTIAL BROKERAGE LTD,INTERACTIVE BROKERS HONG KONG LTD
2024-04-11,22.15271486400701,0.0,18.870804143878033,19.143267894763845,13.141548623973895,14.320668129865153,5.282477074068722,2.92448451314857,4.164034756294773
2024-04-12,22.114194294298535,0.0,18.826832881095225,19.117637018538993,13.123953435522498,14.332013211434644,5.275404377975746,2.9205689277328473,4.289395853401518
2024-04-15,22.124910394315517,0.0,18.791146972402593,19.118389888160184,13.12447026853078,14.296150292728763,5.275612128112011,2.9787707597793625,4.29054929597079
2024-04-16,22.091162654056685,0.0,18.80798294138305,19.11048771337092,13.119045551350874,14.331574133567951,5.273431567437155,2.9775395490268552,4.288775889806513
2024-04-17,17.72279695031511,19.76163576234051,15.0927895612951,15.331528660098357,10.524850327233922,11.506294909838454,4.230649077399655,2.38875289930679,3.440701852172095
2024-04-18,17.710771657762912,19.748227074534725,15.08254878437867,15.321125893654267,10.517708993695658,11.566339760305382,4.227778492526171,2.3871320799446085,3.438367263197608
2024-04-19,17.68385009877879,19.746357541342668,15.081120943516463,15.319675467077253,10.51671329894322,11.575500537406905,4.2518342605334585,2.3869060939540465,3.438041758447194
2024-04-23,17.683518065501936,19.7424638171892,15.086034621447006,15.316654626891182,10.514639540251196,11.581894225784989,4.250995854274374,2.38643542720497,3.437363821455145
2024-04-24,17.69244918925429,19.7524348188233,15.081816684126329,15.265204393774997,10.519949996383145,11.60826150357041,4.253142834864133,2.387640704913197,3.439099874290196
2024-04-25,17.68463396283155,19.74370964183631,15.075154643670999,15.258461346079871,10.515303054046436,11.624431360246716,4.274139238718105,2.386586020368087,3.4375807322019245
2024-04-26,17.682123391860653,19.74090675745721,15.073014523286844,15.256295202850866,10.513810265750498,11.636977457476071,4.27353246732997,2.386247212474473,3.437092721513408
2024-04-29,17.67849826974392,19.73685955135504,15.07780955007901,15.253167414862196,10.511654764101692,11.647208071163748,4.272656323853274,2.3857579930886432,3.4363880617524787
2024-04-30,4.9393789862603485,5.515715996069759,4.21368531830863,4.26709856056284,2.9376153879322717,3.2847091855687323,1.1940480586521747,0.6667303625984848,0.9603422748990479
2024-05-02,17.65131178569841,19.710903544516896,15.057980674731958,15.248857664559361,10.497830853452315,11.746863883477573,4.267037339917637,2.382620475155679,3.43659377849017
2024-05-03,17.64311448961208,19.701749770879832,15.05098772556469,15.261454102487049,10.492168523583373,11.76895786491667,4.26505572127584,2.381513982576922,3.4349978191035397
2024-05-06,17.644041702004507,19.6939989885616,15.045066579935904,15.275120447376967,10.488040843797656,11.776130062344157,4.263377823685261,2.380577081201082,3.433646471092876
2024-05-07,17.643208789157818,19.693069304476893,15.044356355518767,15.274399362929863,10.487545740458923,11.780294799420652,4.263176564686919,2.3804647025711203,3.433484380779043
2024-05-08,17.63391326812761,19.682693791606376,15.036430068834761,15.264779155715802,10.48202026019336,11.83621065240322,4.253066863589011,2.379210528233059,3.4316754112968
2024-05-09,17.632526716924403,19.68114614518529,15.035247757235123,15.249425523747348,10.466256397561931,11.873808579044306,4.251159849613731,2.3790234513675643,3.4314055793203004
2024-05-10,17.636042191712193,19.680681898717392,15.035679379536763,15.24120301915455,10.466009515468333,11.879032451749259,4.251059571615179,2.3789673340446096,3.4313246380017226
2024-05-14,17.610621356228567,19.671169670368645,15.146297136095399,15.226763420639655,10.46095099803872,11.633591634527406,4.249004914689293,2.3778175120703455,3.6237833573419733
2024-05-16,17.62481998131292,19.673860002104064,15.14805421987752,15.213125772627667,10.462381692243707,11.547149923564556,4.249586030756995,2.3781427147919403,3.7028796627206324
2024-05-17,17.635077338768138,19.685309867395137,15.156870140099631,15.221979563431004,10.468470627561292,11.420957688973038,4.252059220440657,2.3795267550221957,3.7797487983089066
2024-05-20,17.6241273469585,19.673086842926494,15.131739397664944,15.212527914972416,10.4619705331512,11.49167780810698,4.249419027106457,2.378049256626369,3.7774018724866423
2024-05-21,17.637712911169054,19.688251848220816,15.025416409901734,15.204589948000915,10.470035146487735,11.502109335545233,4.252694693124625,2.379882376657548,3.8393073308923413
2024-05-22,17.641043181484243,19.691969291690857,15.018812672892135,15.175991588309195,10.472012049469596,11.553058399589512,4.253497667011739,2.380331734897618,3.813283414655106
2024-05-23,17.636186957454598,19.68654848899333,15.014678296129464,15.171813943355511,10.46912931538011,11.577406061954479,4.252326764737532,2.379676477493018,3.8122336945019617
2024-05-27,17.634938646249854,19.68515505065426,15.013615538561861,15.170740063531749,10.468388297411781,11.583664722912852,4.252025779770687,2.3795080410380356,3.8119638598689187
2024-05-28,17.631199012641233,19.675715832098682,15.006416367510722,15.163465549780597,10.46336860593312,11.621344707549857,4.249986893079883,2.3783670443633174,3.8101359870425844
2024-05-30,17.63272561084436,19.674787873338452,15.005708625253881,15.16275040066925,10.462875125815685,11.622368702316775,4.249786452465576,2.378254874287641,3.8107423350083818
2024-06-03,17.630923982070957,19.672777596270368,15.00417541269099,15.16120114231812,10.45787625988955,11.630612748291691,4.249352229321487,2.3780118754168726,3.815068753729963
2024-06-04,17.629482944108553,19.671169670368645,15.003263428005498,15.159961963564703,10.457021500563723,11.637521132002403,4.249004914689293,2.3778175120703455,3.814756934626841
2024-06-05,17.63803743586159,19.66668741885251,14.999844800573884,15.156507630973692,10.454638774916978,11.64508378445242,4.248036741009739,2.3772757051352644,3.813887708223916
2024-06-06,17.63059801199166,19.66452430428898,14.998194986243293,15.154840585492638,10.453488882161329,11.64537422412701,4.247569504715939,2.391941277535239,3.8134682234439103
2024-06-07,17.626166742907028,19.659581828795282,14.994425344525947,15.151031572518528,10.450861505479125,11.667581248609016,4.2465019219023405,2.391340087749834,3.812509747512902
2024-06-13,17.625059273662067,19.65834659809755,14.993483230159441,15.150079618430002,10.450204867659373,11.673131260618263,4.246235110045527,2.391189837520159,3.8122702038076226
2024-06-14,17.625612990888158,19.658964194043115,14.993954272543736,15.142701461883568,10.450533176254625,11.67506881297685,4.24636851178279,2.39126496027483,3.815531619352323
2024-06-18,17.63014384773244,19.655259200340623,14.99112846210902,15.13592129884744,10.448563634053746,11.68778850372714,4.245568227065887,2.39081429453622,3.8148125315874832
2024-06-19,17.643031160123485,19.656494043063834,14.877414556777863,15.118810010859821,10.449220065629643,11.803963826637451,4.245834955119568,2.390179184397059,3.8150521973912785
2024-06-26,17.656897354274236,19.67194267885949,14.849810649920137,15.099255127803735,10.44957312132568,11.813240920390962,4.249171885791254,2.3920576988272115,3.818050562807298
2024-06-27,17.63004398151246,19.663906358952353,14.833531331102993,15.093086827776256,10.46494452751761,11.835911338442703,4.247436027509634,2.391080502969236,3.8400591042167593
2024-06-28,17.638875430873984,19.6632421110295,14.861311233412994,14.991472479344448,10.48423059043062,11.88264648711913,4.247292548868757,2.3909997321280576,3.839929386792508
2024-07-02,17.627419175946102,19.659226684070894,14.877911966619143,14.987625651229505,10.482089607681418,11.889645002331859,4.246425210059343,2.390511466524237,3.839145235537501
2024-07-03,17.621882927661133,19.65305230545499,14.87323925680343,14.96407426745848,10.478797494977103,11.936162061389533,4.245091534150704,2.3897606779445453,3.8379394741600783
2024-07-05,17.61427626199227,19.644568864787843,14.866819071236206,14.935639443205892,10.474274215059559,11.996151144911797,4.243259097051526,2.3887291133506627,3.8362827884042425
2024-07-08,17.60820083878747,19.635168519735906,14.859704981328903,14.928492421283252,10.508485110654153,11.996686420275228,4.241228607101271,2.387586055538824,3.8344470452949886
2024-07-09,17.607993646974666,19.634937477041788,14.859530130460206,14.880072965955213,10.547584057233113,12.006743133291012,4.24117870150037,2.387557961340694,3.834401926202941
2024-07-10,17.609375017835426,19.63647786438105,14.880308717984253,14.83730757212777,10.54841152943467,12.024159861852194,4.241511427692291,2.387745268484386,3.8347027402079603
2024-07-11,17.600399979507976,19.62646966469932,14.864883476967861,14.82974538414545,10.562638120883875,12.070567076125718,4.226019708139805,2.3865282971109485,3.8327482924190477
2024-07-16,17.593081745007655,19.618308991783543,14.857958070160803,14.814957522218803,10.558246183041518,12.116494337308886,4.224262531981131,2.3855359802465457,3.8311546382511157
2024-07-18,17.59294385369289,19.618155227112887,14.85784161623859,14.814841405326916,10.558163429464352,12.117183151941676,4.22422942299415,2.3855172828575664,3.8311246103709644
2024-07-22,17.598907222847927,19.611699286782418,14.857653340640578,14.809966138972309,10.554688950222504,12.130433148621444,4.222839314047547,2.3847322570966245,3.8290803407686496
2024-07-24,17.635913607533762,19.618001464852572,14.862427816104848,14.790428255113083,10.555729351202894,12.134331237647432,4.22419631452617,2.365120427255368,3.8138515257638685
2024-07-25,17.651589114077076,19.618001464852572,14.846752309561534,14.790428255113083,10.555729351202894,12.134331237647432,4.22419631452617,2.365120427255368,3.8138515257638685
2024-07-26,17.686312018007825,19.616525469780452,14.84563528786668,14.750129653136113,10.554935172217183,12.143606602413758,4.2243487294529505,2.3649424832327903,3.8135645838922456
2024-07-29,17.692041619142707,19.614188931750498,14.844023738495569,14.748372754905875,10.553677966527442,12.14607828400917,4.223845564329578,2.3646607932842194,3.8131103475549453
2024-07-30,17.662267996991826,19.619416168570595,14.847979712801424,14.760141556425976,10.556490551551784,12.149315248221498,4.224971231117692,2.3652909820729935,3.8141265522462118
2024-07-31,4.965492004494061,5.515715996069759,4.173634338865783,4.149600996662288,2.9662625809312813,3.4184695405717993,1.1877897487970066,0.6649674584139305,1.0722866906182542
2024-08-01,17.673467834584013,19.616187252189977,14.843184959432035,14.75771236778742,10.549267269774857,12.157503880102995,4.224275895502269,2.3649017081653847,3.813498832461052
2024-08-02,17.682198115645956,19.625877191350654,14.850517146740327,14.745400084204208,10.520762492845815,12.167429853458248,4.226362589307701,2.3660699144726807,3.81538261197441
2024-08-06,17.72581112062284,19.725015449439105,15.043740736241991,14.796243552863372,10.573907127204512,11.82225829358087,4.247711659266154,2.3780218923409455,3.6872901684402097
2024-08-07,17.782612618708633,19.727269632387134,15.045459941173881,14.797934473714475,10.575115517697354,11.757405519642367,4.2481970895166405,2.37829365366927,3.6877115534902463
2024-08-08,17.782332319079114,19.726958679970416,15.04522278609786,14.777998011055605,10.5749488267265,11.77849965870298,4.248130127023792,2.3782561656553147,3.6876534256884224
2024-08-12,17.80429232199894,19.72509317130978,15.04380001263014,14.761627485161762,10.573948791245,11.778173861517436,4.24772839639354,2.3780312623873443,3.68730469735606
2024-08-13,17.785871032750123,19.72913555276933,15.046883028650598,14.76465267387649,10.576115773888716,11.782164063893571,4.248598908809661,2.378518606573849,3.6880603587876615
2024-08-14,17.78492416042356,19.7263368045445,15.044748498374144,14.762558180412713,10.57461546054916,11.793102318570224,4.2479962083709,2.3781811931727366,3.687537175582061
2024-08-15,17.80281477710136,19.719964841295095,15.03988877274551,14.757789607356052,10.571199668668548,11.797959271888434,4.246624028832876,2.3774129976728084,3.6863460344393117
2024-08-16,17.828063016132862,19.71390752455541,15.035269019578637,14.753256505661966,10.567952548035882,11.794335331543362,4.245319607297442,2.376682735541823,3.685213711652614
2024-08-19,17.846376658447102,19.71064743354038,15.032782635518135,14.746091897814804,10.566204924582431,11.792384901036641,4.244617558335792,2.3762897032613353,3.6846042874633786
2024-08-20,17.851186125717035,19.709871380312425,15.032190760516121,14.743936419082884,10.56578890895095,11.791920607897687,4.244450438043641,2.3761961433059358,3.684459216173322
2024-08-21,17.883399642454687,19.71934340673358,15.03941482125726,14.751021952652266,10.570866538823557,11.745591090988578,4.226794602003996,2.3773380783402622,3.6862298667458124
2024-08-22,17.91983604712937,19.73691402195636,15.05281545866945,14.764165622069997,10.580285545567037,11.646451689507265,4.230560821803797,2.3794563685777916,3.6895144247189338
2024-08-23,17.961870143711277,19.766684325889408,15.075520471760868,14.786435248283999,10.596244388780296,11.498178440295892,4.2369420160134,2.383045437223943,3.6950795280409157
2024-08-26,17.993549249656148,19.779805477520373,15.085527622518397,14.776494511486998,10.603278190051753,11.439430812157743,4.239754503820013,2.3846273059890724,3.697532326799501
2024-08-27,18.058130940413815,19.791692014834737,15.094593166019102,14.78537434367675,10.609650156753037,11.332442358774827,4.242302354969039,2.3860603312777036,3.6997543332809864
2024-08-28,18.06389557840844,19.78934485629433,15.092803051094261,14.7875740040351,10.60839192522046,11.331098409058646,4.241799247089429,2.3857773609343753,3.6993155678649594
2024-08-29,18.063752762619753,19.78918839885241,15.092683725195707,14.787457091321837,10.608308053729234,11.331799438305513,4.241765710806942,2.3857584986311715,3.6992863205374302
2024-08-30,18.07918087452839,19.780118098210544,15.083395293385212,14.78067931555642,10.603445775327028,11.351103368079709,4.2398215133252695,2.3846649951278778,3.697590766459549
2024-09-02,18.083359329877936,19.77777368387868,15.081607552385723,14.778927453598364,10.60218901487093,11.355289102074009,4.2393189936602695,2.384382355622719,3.697152514031368
2024-09-03,18.109696218983316,19.765123443491536,15.071961069216702,14.769474570380039,10.595407653034568,11.374084596099555,4.236607444564564,2.3828572592971358,3.6947877449325817
2024-09-04,18.12133425290109,19.762314476295135,15.069819081874709,14.767375571621194,10.593901861653352,11.372468141205616,4.236005349092212,2.382518613910265,3.694262651446429
2024-09-05,18.12651280604104,19.76107410328774,15.068833756717146,14.76644870376515,10.593236940045715,11.371754353226645,4.235739478072879,2.3823690761735867,3.694030782670098
2024-09-09,18.151992786708554,19.760450075117138,15.068357903192526,14.765982399154243,10.607112815267342,11.33981659203163,4.235605719111001,2.3822938441589434,3.6883878652586253
2024-09-10,18.167562641842675,19.76622383994653,15.072760695364135,14.730811986639889,10.610212085510753,11.343129949468429,4.236843311941084,2.382989921644952,3.689465567641549
2024-09-11,18.184217976501888,19.765443404295198,15.07216557310376,14.706540388507017,10.609793159374593,11.352947742078074,4.236676027405782,2.3828958333503603,3.6893198953833237
2024-09-16,18.206967959739206,19.76013807581108,15.068119987700149,14.701803488199896,10.606945338725813,11.349900448081033,4.235538842797958,2.3822562299333883,3.6883296290114727
2024-09-17,18.227813516597806,19.774187805358427,14.88448987413149,14.743067267504346,10.653987785502974,11.399841191922565,4.238550369083872,2.387110107867222,3.690952082031298
2024-09-19,18.22738151931162,19.77371915916229,14.884137113268206,14.742717858342141,10.653735287099574,11.401941006479365,4.238449915880577,2.387053533605724,3.6908646068505018
2024-09-23,18.259023312649106,19.76606774788584,14.878377718506302,14.73701318555101,10.64961284004468,11.397529042331998,4.236809853977199,2.3861298667842474,3.6894364322696154
2024-09-24,18.26317749981487,19.763726662775188,14.876615529436036,14.735267739639143,10.648351504185062,11.401706304800744,4.236308047922888,2.3858472545229485,3.6889994569031215
2024-09-26,18.274596630740444,19.764975172485304,14.877555311657225,14.720405648714383,10.609541819571483,11.441119283525301,4.236575663025197,2.3859979727308525,3.689232497549814
2024-09-27,18.278555504262897,19.723235786195865,14.834317412860198,14.626280940182784,10.587136743901187,11.424049911386373,4.464022814027584,2.380959257012744,3.681441630170372
2024-09-30,5.115228678669653,5.515715996069759,4.137239732883216,4.100239679494764,2.960753505354549,3.1948010721564564,1.2483895801410652,0.6658489105062076,1.0295362641428094
2024-10-02,18.365841322855676,19.756099744043457,14.777653194078544,14.597769462246896,10.604777622885242,11.234712053348982,4.590644202157222,2.3849265444045047,3.6875758539794785
2024-10-03,18.430086635364653,19.803930898623832,14.498532103788248,14.588013269369696,10.630452668280963,11.261912222200719,4.617582603193554,2.3907006491967553,3.778788949981583
2024-10-04,18.432075295295867,19.841843832191504,14.526288304680559,14.581457530762263,10.658730944024532,11.176455228153586,4.602641023267343,2.3952774413173277,3.7852304003070167
2024-10-07,18.523670695540574,19.81263098093465,14.504109915550517,14.559989467937214,10.65095376450084,11.1813721801723,4.595864623415668,2.3917509100028047,3.779657461945427
2024-10-08,18.45299695513782,19.827697832192285,14.454144024489063,14.55205018486239,10.822236998165675,11.118581466757938,4.599359626615792,2.3935697575471315,3.7793631542319046
2024-10-09,18.26775496836958,19.869186990084813,14.464464454929201,14.627747336991497,10.894892436513366,11.090249237969557,4.608586811760013,2.3985782660708197,3.7785394973111486
2024-10-10,17.976655032224247,19.94518394755804,14.67118998386433,14.686883882979975,10.940548163393068,10.968517488549669,4.610277096646353,2.407752504079338,3.792991900704975
2024-10-14,17.53208653654703,19.965229578251897,14.88534699263594,14.701644732071962,11.011367389477492,11.042555415738544,4.654792978268742,2.410172382363032,3.796803994645359
2024-10-15,17.55205892005382,19.938987502838483,14.865781858320576,14.694270043629585,10.996894170809659,11.038396994921504,4.648674770216547,2.407004478624715,3.8579312605851124
2024-10-16,17.62396090095488,19.921213970472795,14.747473183029866,14.681171631076118,10.985499805619975,11.097003886151994,4.644530960433115,2.404858884622056,3.894286777639199
2024-10-17,17.64341821340903,19.918920242416338,14.721478265321533,14.655607313744301,10.984234935459163,11.13392446159588,4.64399618925959,2.4045819892328666,3.893838389561294
2024-10-18,17.57128467463627,19.942725802027024,14.570958274595197,14.667545326404005,11.024451901755201,11.196629287853815,4.649546335892529,2.407455760460765,3.9694026363751957
2024-10-21,17.593947100199085,19.93319675330817,14.563995968004944,14.648591349112985,11.019184189592213,11.223930392120554,4.647324686054131,2.4023235882808067,3.9675059733271123
2024-10-22,17.49947751404276,19.949878569612842,14.576184374531357,14.66085055234227,11.02840599223396,11.258828645763304,4.651213967722313,2.4043340596216582,3.970826324129537
2024-10-23,17.45027541170307,19.951945880026738,14.577694834740285,14.638456275435082,11.047882504663962,11.306228131567783,4.651695950759914,2.404583209250444,3.971237801852722
2024-10-24,17.3546139112346,19.974874009435997,14.594447049069126,14.627347158327431,11.060578373091452,11.347950071972406,4.657041528949273,2.4073464783234733,3.9758014195962414
2024-10-25,17.280849101618585,19.980933278532813,14.59887419498993,14.631784284316957,11.063933539221525,11.360173437084779,4.658454217099677,2.408076733749091,4.016921213386648
2024-10-28,17.210757251093472,19.986677030670748,14.603070811519302,14.635990361235054,11.107039225647933,11.369827088101795,4.659793344056159,2.408768963471046,4.018075924204491
2024-10-29,17.12130666781098,20.003448518521804,14.61532473568727,14.648271909296042,11.13633887920447,11.379367889535875,4.663703532194904,2.410790241912923,4.021447625835732
2024-10-30,17.112852627661113,19.97678706577722,14.607816447143929,14.620766970513992,11.121495889881867,11.364200980741662,4.6574875484247436,2.4714257953187837,4.067166674536691
2024-10-31,4.729373025275303,5.515715996069759,4.028461603260981,4.036885310362339,3.070714653866131,3.1187758291975465,1.2859614755743813,0.6933942883898706,1.122970185924194
2024-11-01,17.139394943422797,19.97981682118274,14.590874391647072,14.622984411567753,11.123182618192027,11.3060572297995,4.658193920677175,2.511712147027803,4.067783516483135
2024-11-04,17.140969215742423,19.973280075687715,14.578919008379913,14.618200247211707,11.11954347502467,11.311135919003302,4.656669911303192,2.510890396597915,4.090391751049167
2024-11-05,17.179914187246663,19.958267112123025,14.56019953248468,14.608009811728206,11.111185443674088,11.243628528769984,4.660346040371571,2.5608321017096554,4.117617241892129
2024-11-06,17.19487656088947,19.956198491627223,14.558690407117902,14.600117435579874,11.110033799304752,11.242463157032493,4.659863008088133,2.560566678376951,4.117190461983203
2024-11-07,17.264399460144563,19.974831527802042,14.572283807941593,14.665621554175463,11.120407200920933,11.054250402333489,4.664213906684168,2.562957470970353,4.1210346690273925
2024-11-08,17.284478205011872,19.97036917323617,14.551475608901715,14.662345271058253,11.133879975979196,11.051780895409912,4.66317192662072,2.562384909196462,4.120114034585702
2024-11-11,17.328570414430157,19.980731270254182,14.559025985197046,14.669953174692498,11.356785690226516,10.713462273312413,4.66559152334906,2.6036278156186072,4.122251852919519
2024-11-12,17.331283420412962,19.98109812605684,14.556100169059302,14.669184755843265,11.356994206254967,10.713658977614593,4.665677185845594,2.6036756194731914,4.122327539439287
2024-11-13,17.341185874718764,19.990673039229964,14.563075431098394,14.676214207851936,11.3624364613676,10.669275764315492,4.667912971570005,2.604923297044772,4.124302952803072
2024-11-14,17.352113403510696,20.049439907916934,14.605886713132685,14.723363146015348,11.40384889993125,10.314552560935372,4.681635302384186,2.7327328407370652,4.136427225436465
2024-11-15,17.349170016499286,20.033406286729466,14.600039309143916,14.725475624907816,11.399283418022863,10.330440459301894,4.67976102980637,2.7476526310187164,4.134771224569671
2024-11-18,17.296427106279687,19.960527351117143,14.84050878138434,14.711795182854884,11.357814302368824,10.312804120679617,4.662736665707178,2.737657026860591,4.119729462747732
2024-11-19,17.315305145695117,19.94000640483602,14.751931430717843,14.71659429447427,11.346137601995634,10.421745533233363,4.657943016373327,2.734842506392463,4.115494066281963
2024-11-20,17.341116363890276,19.913820102011854,14.728578831574563,14.69726766102635,11.331237235912582,10.494813516311229,4.651825951820386,2.731250962207632,4.110089375245126
2024-11-21,17.34677703080868,19.92032057754671,14.732590515298275,14.698084437359968,11.334936095802567,10.431360926162878,4.653344449056843,2.7719511063684408,4.110634861595636
2024-11-22,17.346330243403035,19.91889328037186,14.731534920598438,14.697031315031364,11.334123944100307,10.432205745047764,4.657787722911782,2.7717524952081662,4.11034033332728
2024-11-25,17.344673241748517,19.916990535603457,14.73012769628099,14.695627386657826,11.341001641423476,10.432801289576041,4.657342789496186,2.771487724596399,4.1099476946171105
2024-11-26,17.30432031933247,19.916356368126515,14.729658681250859,14.695159470135739,11.340640537953348,10.475453815271658,4.657194497246873,2.7713994789663907,4.109816831716151
2024-11-27,17.291657083384386,19.90178165410935,14.718879572919915,14.684405608196583,11.332341500239968,10.456651888705155,4.653786379985609,2.853687029105547,4.1068092833534875
2024-11-28,17.28011117401328,19.888492923816248,14.717000542622271,14.67460060133673,11.324774718913389,10.475106604175586,4.650678974170384,2.885167358267684,4.10406710268443
2024-12-03,17.277913701117996,19.88596374887704,14.715129014744551,14.672734465364238,11.323334572768532,10.473774508414973,4.650087557779165,2.8975172332372856,4.103545197696219
2024-12-04,17.271187415744933,19.87822215059109,14.709400420496035,14.676556243734016,11.31892640283386,10.458574225388483,4.6482772804236685,2.936908171709833,4.101947689078083
2024-12-05,17.27228522704456,19.87948567326432,14.70954085697493,14.67748913206972,11.319645869596945,10.413950251861486,4.648572739629767,2.9768218277109186,4.102208421847355
2024-12-06,17.27239501585041,19.879612034366183,14.709634356063445,14.677582427426039,11.319082185634203,10.414016446643895,4.648602287616225,2.9768407494522746,4.102234496947324
2024-12-09,17.252107813912517,19.85626253920827,14.692357231360115,14.719863801053505,11.305787416388778,10.401784717665736,4.643142295921312,3.03127794578398,4.097416238705789
2024-12-10,17.251590843910968,19.862063234516818,14.694267843219555,14.58063712759714,11.309090224653735,10.404823435737333,4.644498717034281,3.154415338809777,4.098613234520389
2024-12-11,17.24882296861897,19.857962753383855,14.691243369875851,14.577626985763317,11.306755486789417,10.40267538184755,4.643539870053663,3.1743997785317246,4.096973405135649
2024-12-12,17.25204852712269,19.850715406391338,14.685881664862332,14.551678615147884,11.302628981901176,10.352068839881253,4.6418451672722245,3.272414958497093,4.090717838924009
2024-12-13,17.25580107168135,19.856859554878973,14.690427205704237,14.556182617765694,11.306127346032833,10.286226724638281,4.643281900678576,3.3131095899725302,4.091983988647525
2024-12-16,17.266005747792917,19.85307990200566,14.805850971249601,14.555792374428414,11.29921437689185,10.09462608015312,4.642398075432745,3.3918273718723246,4.091205100173367
2024-12-17,17.275614531947976,19.855915865840153,14.807965950794369,14.575330778780005,11.30082844198851,10.017501919970279,4.64306123062641,3.4319917612516515,4.091789518800646
2024-12-18,17.280866187791133,19.854655337448335,14.807025885292873,14.57440548183622,11.300111022797251,10.01686597118451,4.642766471596119,3.4317738854767557,4.091529756576802
2024-12-19,17.26512409550548,19.8365686389446,14.79353735031845,14.561049571168901,11.289817129619333,10.007741056564038,4.729711907255167,3.4286476937325685,4.087802556891462
2024-12-20,17.24544114952098,19.841287835109092,14.797056789894599,14.564513701005971,11.29250302064543,10.010121936748961,4.730837123954594,3.4294633822389913,4.088775060881381
2024-12-23,17.23777240570813,19.832464764014233,14.789763405273352,14.55803711839128,11.287481443527149,10.011219233399125,4.72873340404338,3.4675713709869287,4.08695685465642
