date,BANK OF CHINA (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,FUTU SECURITIES INTERNATIONAL,SHANGHAI COMMERCIAL BANK LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,REALINK FINANCIAL TRADE LTD,WOCOM SECURITIES LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD
2024-10-15,39.369327086001576,9.721017922629608,22.41163976548641,14.910864152354284,0.0,9.227807520663129,4.3593435528649955,0.0
2024-10-17,39.419500266832344,9.733406612662987,22.312759365018678,14.929866902434943,0.0,9.239567651955044,4.364899201096003,0.0
2024-10-18,39.244451140697976,9.690183732861776,22.213675688106132,14.863568239669487,0.0,9.642605089328903,4.345516109335723,0.0
2024-10-22,39.28183066506862,9.699413431544524,22.139585830284076,14.877725479612977,0.0,9.651789470342178,4.349655123147627,0.0
2024-10-24,39.419500266832344,9.733406612662987,22.21717763068811,14.929866902434943,0.0,9.685615745497703,4.014432841883916,0.0
2024-10-29,39.469801494572806,9.745826919856125,22.245527845789436,14.94891814940943,0.0,9.570370134064934,4.019555456307273,0.0
2024-10-31,38.886749903745674,9.601860655158054,22.514084562376734,14.72809133553867,0.0,8.863255989376665,5.405957553804207,0.0
2024-11-01,38.535510445622805,9.515133110638727,22.310729052302086,14.595061786073021,0.0,8.783199794435749,6.260365810927608,0.0
2024-11-04,37.73628066215773,9.317788435877299,21.390500735815536,14.292358955980694,0.0,8.448534850206258,8.814536359962485,0.0
2024-11-05,37.701783388056405,9.309270418307724,21.249057264963774,14.279293348671029,0.0,8.440811475846937,9.019784104154128,0.0
2024-11-11,37.67882022429138,9.303600386761783,21.20566133980982,14.270596206993687,0.0,8.435670399780733,9.105651442362598,0.0
2024-11-12,37.53023880121638,9.266912874335505,21.122039630840163,14.214322006263888,0.0,8.402405453980148,9.464081233363919,0.0
2024-11-14,37.087076943862726,9.172314921149617,20.90642287224061,14.069220203111982,0.0,8.316632514430259,10.448332545204801,0.0
2024-11-18,37.03148538151948,9.158566107309616,20.87508525261004,14.048131187840543,0.0,8.30416632315798,10.582565747562338,0.0
2024-11-19,36.84371434749864,9.112126883757,20.6797557174495,13.976899043301245,0.0,8.23223247108652,11.155271536907097,0.0
2024-11-20,36.81077577536561,9.103980570228048,20.66126785222049,13.964403584971727,0.0,8.224872790124191,11.234699427089929,0.0
2024-11-21,36.77789604531549,9.095848809426336,20.642813014060604,13.951930448763278,0.0,8.21752625663394,11.313985425800354,0.0
2024-11-22,36.75600883751032,9.090435701161224,20.630528093314588,13.943627396281997,0.0,8.272147708421672,11.307252263310199,0.0
2024-11-25,36.62902781602864,9.095848809426336,20.642813014060604,13.951930448763278,0.0,8.366394485920788,11.313985425800354,0.0
2024-11-26,36.11949773745635,9.020647094864431,20.472144507518436,13.83658012652528,0.0,8.297223678091344,12.253906855544153,0.0
2024-11-27,36.01315992845945,8.994089808415582,20.382432820331648,13.79584446554351,0.0,8.184474522878991,12.629998454370819,0.0
2024-11-29,35.89690918294732,8.965056820266017,20.287292655549606,13.751311377992327,0.0,8.158054978834544,12.941374984410192,0.0
2024-12-03,35.791876056090764,8.938825371049033,20.52052930720446,13.711075511861134,0.0,8.13418478936704,12.903508964427571,0.0
2024-12-05,31.362771051130355,7.83268060994917,17.9811938748694,12.01438341676655,12.374609808157013,7.12761116060841,11.306750078519098,0.0
2024-12-06,31.23463961749855,7.800680484893363,17.907732376654135,11.965299100559836,12.32405380043791,7.507037847982484,11.260556771973725,0.0
2024-12-13,31.226666156114185,7.798689156503482,17.92868858213194,11.962244643985374,12.320907762312293,7.505121479581092,11.257682219371636,0.0
2024-12-23,30.926662157976903,8.68449495300639,17.756442264542105,11.847319752485573,12.202537086080158,7.433017514363548,11.149526271545323,0.0
2024-12-27,30.94230805714177,8.68888846730284,17.71483498068082,11.853313350154616,12.208710389355796,7.436777902145662,11.155166853218493,0.0
2024-12-30,30.915177865112366,8.695487080176948,17.702973805952674,11.862315125970648,12.217982064766824,7.442425623208217,11.163638434812325,0.0
2025-01-02,30.743959771670244,8.647328705481048,18.15876092716482,11.796617849747944,12.15031499184986,7.401207101634433,11.10181065245165,0.0
2025-01-03,30.55168143696097,9.218664982206851,18.04519272263326,11.72283964901528,12.074324704646232,7.354918601814964,11.032377902722445,0.0
2025-01-06,30.544040316882693,9.216359350478012,18.065690007690723,11.71990771135413,12.071304858909668,7.3530791018739095,11.029618652810864,0.0
2025-01-08,30.505891977293874,9.37970312178002,17.993168178951247,11.705269994317224,12.05622826025866,7.3438953869595895,11.015843080439385,0.0
2025-01-10,30.25648331093259,10.120592370535078,17.8460604634166,11.609570587105846,11.957659504623637,7.2838535053545,10.925780258031748,0.0
2025-01-13,30.234011870795246,10.113075823312064,17.83280622381215,11.600948178222845,11.94877857067703,7.352713634084902,10.917665699095764,0.0
2025-01-23,30.099881079282532,10.142150308392845,17.50722458762855,12.165651013906945,11.895768763902325,7.320093904234932,10.86923034265187,0.0
2025-01-24,30.077641568101075,10.134656708514713,17.56817496136393,12.156662336143043,11.886979490558023,7.314685400799196,10.86119953452002,0.0
2025-01-27,29.697312347637894,11.270996334190512,17.346026882602906,12.002942374447546,11.73666964551683,7.222191825791979,10.723860589812332,0.0
2025-02-04,29.726226625206138,11.281970145984069,17.362915543439236,12.014628832918525,11.748096852123432,7.13186030803308,10.734301692295523,0.0
2025-02-05,29.749347226553663,10.99472277766567,17.12987592718289,12.073404144729198,11.75664850519467,7.509187748038622,10.786813670635285,0.0
2025-02-06,28.960094167329032,11.22484270051513,17.773476606821063,11.979637528593011,11.568262212325484,7.790647582411582,10.703039202004696,0.0
2025-02-07,29.029138613680733,11.251604113829742,17.25631154171304,12.008198466132672,11.576380146088395,7.809221449814804,11.069145668740612,0.0
2025-02-10,28.19905353270984,13.647562049143039,16.455651331375805,11.664825328929878,11.2453548070731,7.798606885224594,10.988946065543747,0.0
2025-02-11,28.145841810108447,13.73974678767079,16.37742435768158,11.642813758616827,11.224134779250033,7.901828624669037,10.968209882003292,0.0
2025-02-12,27.196426231189562,17.46998592600612,15.004472908986275,11.250078347131925,10.845522247736481,7.63528412943516,10.598230209514476,0.0
2025-02-13,27.196426231189562,17.834656212785113,14.639802622207283,11.250078347131925,10.845522247736481,7.63528412943516,10.598230209514476,0.0
2025-02-14,27.177843196428675,17.822469977963912,14.629799397566352,11.242391285780174,10.838111615353517,7.698395977701983,10.59098854920539,0.0
2025-02-21,27.177843196428675,17.822469977963912,14.584246758645037,11.242391285780174,10.838111615353517,7.743948616623298,10.59098854920539,0.0
2025-02-25,27.06503433454492,17.748493079221788,14.93878754543444,11.19572675259281,10.79312515239321,7.711805299597965,10.547027836214864,0.0
2025-02-27,27.0588968950015,17.744468317903774,14.95807656766425,11.193187938296871,10.790677634600012,7.710056521517293,10.544636125016298,0.0
2025-03-03,26.86395794521396,18.35957067196479,14.827801635588974,11.112549458837302,10.712938938386813,7.654511377643199,10.468669972364962,0.0
2025-03-04,26.86395794521396,20.070579097555623,14.827801635588974,11.112549458837302,10.712938938386813,7.654511377643199,8.75766154677413,0.0
2025-03-11,26.33626326331297,19.6763282625129,14.801388268141011,10.894263186064348,10.502502303664343,9.203621856946583,8.585632859357844,0.0
2025-03-14,26.324643020632827,19.667646555955724,14.794857511595968,10.889456354480926,10.497868327146978,9.243683574812616,8.58184465537496,0.0
2025-03-18,26.33626326331297,19.6763282625129,14.757246196884674,10.894263186064348,10.502502303664343,9.24776392820292,8.585632859357844,0.0
2025-03-19,26.289083851874757,19.68893035993308,14.766697769949811,10.901240634506976,10.509228841025415,9.25368684331123,8.591131699398732,0.0
2025-03-25,26.29489112366562,19.693279654511617,14.681599540526957,10.903648724023482,10.511550334940384,9.32200113763758,8.593029484694355,0.0
2025-03-26,26.207824729587365,19.669382284317997,14.619657247499958,11.221366045770202,10.388478573831888,9.310689090277279,8.582602028715312,0.0
2025-03-27,24.600170856092575,18.462812912578634,13.722850708017292,10.533019234254057,9.751223174299103,8.739548007973283,8.056123637681535,6.134251469103523
2025-04-08,24.59507725755105,18.458990087222094,13.74071485881409,10.530838315604212,9.749204130755492,8.73773843724927,8.054455573672904,6.132981339130885
2025-04-10,24.518925613437574,18.40183708749387,14.00779214077457,10.498232577340866,9.71901849988389,8.710684521505792,8.029517248497045,6.113992311066388
2025-04-16,24.58998576788718,18.455168844611205,13.758571613404063,10.528658299909432,9.74718592314659,8.735929615732955,8.052788200284642,6.131711735023935
2025-04-23,24.610364385051668,18.470463315463704,13.687100199414706,10.53738378266387,9.755263771268744,8.743169398907105,8.059461839276928,6.13679330795328
2025-04-24,24.605266564822248,18.46663732166438,13.704979156417494,10.535201056420082,9.753243054296885,8.741358328370575,8.057792392739701,6.135522125268636
2025-04-25,24.59507725755105,18.458990087222094,13.74071485881409,10.530838315604212,9.749204130755492,8.73773843724927,8.054455573672904,6.132981339130885
