date,PHILLIP SECURITIES (HONG KONG) LTD,CITIBANK N.A.,YUANTA SECURITIES (HONG KONG) CO LTD,SINOPAC SECURITIES (ASIA) LTD,THE HONGKONG AND SHANGHAI BANKING,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD
2024-06-18,63.67405364217495,17.052863746281467,0.0,6.990273659242615,6.595854997194092,3.563634230196802,2.123319724910074
2024-06-21,63.67535471175431,17.05225297176667,0.0,6.9900232918517755,6.595618756513611,3.5635065931617422,2.1232436749518953
2024-06-24,63.68132413448474,17.046283549036232,0.0,6.9900232918517755,6.595618756513611,3.5635065931617422,2.1232436749518953
2024-06-27,63.685886150201455,17.04750471418189,0.0,6.990524044569327,6.596091254798431,3.5637618763755508,2.1162319598733403
2024-06-28,63.688927857157296,17.048318921485947,0.0,6.990857919575183,6.596406291266696,3.563932085505761,2.111556925009116
2024-07-11,63.688927857157296,17.048318921485947,0.0,6.990857919575183,6.596406291266696,3.5627380584066235,2.1127509521082537
2024-07-12,63.683492020366984,17.04526604505048,0.0,6.989606052719297,6.591643619802798,3.5895577772977854,2.100434484762663
2024-07-16,63.68045111763223,17.044452129316802,0.0,6.989272297275205,6.591328867164806,3.594161400122357,2.100334188488601
2024-07-29,63.67328373187205,17.042214261788583,0.0,6.9883546341317215,6.602399447802656,3.59368950128821,2.1000584231167863
2024-08-08,63.67480377620463,17.042621103083473,0.0,6.9885214640521065,6.602557063984419,3.5913880357863532,2.1001085568890225
2024-08-09,63.67534447325818,17.041807439917452,0.0,6.98818781217627,6.60224183914594,3.592410143764081,2.1000082917380785
2024-08-12,63.67458447185225,17.041604036265365,0.0,6.988104404185217,6.602163037639302,3.592367266308411,2.1011767837494566
2024-08-16,63.67545158009005,17.041197243527268,0.0,6.987937594176097,6.602005440269141,3.592281514467598,2.1011266274698444
2024-08-20,63.68130642783836,17.039570266763793,0.0,6.987270433769005,6.60495536910737,3.58835830495205,2.0985391975694254
2024-08-22,63.683366658037286,17.039163571113203,0.0,6.9871036635717285,6.603604338019724,3.5882726590294984,2.0984891102285546
2024-08-23,63.682280117901826,17.038553564036878,0.0,6.986853523201867,6.603367927038713,3.5905308841206156,2.098413983700102
2024-08-27,63.691166138963354,17.021186628696988,0.0,6.985603089957449,6.612924292241199,3.591081418411061,2.0980384317299547
2024-08-28,63.7070131807453,17.002347476693757,0.0,6.986686772905165,6.611563531840553,3.594025135479103,2.09836390233612
2024-08-29,63.740480659143614,16.958745964014867,0.0,6.990357119025216,6.615036812859916,3.59591320011405,2.0994662448423367
2024-08-30,63.74656943344438,16.950813493969953,0.0,6.99102486903807,6.615668710607285,3.5962566977415262,2.099666795198793
2024-09-02,63.75418203734108,16.934924783963275,0.0,6.991859735974957,6.616458752579005,3.596686162071828,2.105888528069862
2024-09-10,63.754943397732475,16.933932810477657,0.0,6.991943233635739,6.616537767154434,3.5967291141464464,2.1059136768532474
2024-09-11,63.75418203734108,16.933730585755534,0.0,6.991859735974957,6.616458752579005,3.597880360279568,2.105888528069862
2024-09-12,63.754943397732475,16.933932810477657,0.0,6.991943233635739,6.616537767154434,3.5967291141464464,2.1059136768532474
2024-09-19,63.75265937110988,16.930937811428258,0.0,6.991692746636015,6.622271577520725,3.596600261000115,2.1058382323050058
2024-09-20,63.756466173070145,16.92597758746433,0.0,6.9921102349402835,6.6226670069298095,3.596815021373391,2.105963976222041
2024-09-24,63.75951194198319,16.918426087634984,0.0,6.992444261483293,6.625371980547322,3.5981811461828808,2.10606458216832
2024-09-25,63.770936167630076,16.909512356826834,0.0,6.993697145306166,6.621781045394647,3.5988258567849587,2.1052474280573175
2024-09-26,63.77322150404656,16.910118337022457,0.0,6.993947775949724,6.619629238129765,3.5989548266304934,2.104128318221
2024-09-27,63.77398331925195,16.9103203400728,0.0,6.994031323489519,6.618513745064593,3.5989978186331832,2.1041534534879522
2024-09-30,17.062769526859885,4.523858463948721,0.0,1.8710472163506229,1.7705885413311164,0.9628059324798466,0.5613064632246993
2024-10-02,63.787516438876544,16.905675490590916,0.0,6.9921102349402835,6.616695801967041,3.5980092623659443,2.099992771259272
2024-10-03,63.859518618561125,16.91318423338961,0.0,6.996204260361084,6.6086206120046596,3.6001159713406965,2.02235630434282
2024-10-04,63.859518618561125,16.91318423338961,0.0,6.996204260361084,6.609815552250059,3.5989210310952964,2.02235630434282
2024-10-07,63.99841532933239,16.94679991939195,0.0,7.010109519263204,6.413422679710521,3.6048767272364897,2.0263758250654424
2024-10-08,63.997122986704454,16.94233714932525,0.0,7.008263477115091,6.405748769367355,3.602730419106906,2.0437971983809424
2024-10-09,64.01316436167312,16.94436538976057,0.0,7.004313893686474,6.406515629249672,3.5923874284014072,2.0392532972287705
2024-10-10,64.01469705690731,16.94477109612329,0.0,7.004481601042152,6.406669023259649,3.59247344250719,2.0369077801604027
2024-10-14,64.01675579138693,16.94436538976057,0.0,7.004313893686474,6.406515629249672,3.5911902851634694,2.036859010752896
2024-10-15,56.115531258878214,20.643729354903293,0.0,8.529149160249872,7.797920088114917,4.365024248506046,2.5486458893476565
2024-10-17,56.117912894206,20.641922969692818,0.0,8.528402835366606,7.8045296522594345,4.366100677311457,2.541130971163683
2024-10-18,56.10891179615082,20.638612084395856,0.0,8.527034912252288,7.810568570432573,4.365400371503767,2.5494722652646953
2024-10-21,56.115919352935684,20.6401169005824,0.0,8.520365374691691,7.8111380597937226,4.365718664473901,2.5467416475225964
2024-10-22,56.14375577034383,20.600750267069323,0.0,8.524591919489934,7.81501279092122,4.367884288211908,2.5480049639637876
2024-10-23,56.14047946440242,20.605383662717237,0.0,8.524094461299423,7.814556740689314,4.367629397440022,2.5478562734515897
2024-10-28,56.14375577034383,20.60658617366056,0.0,8.524591919489934,7.81501279092122,4.367884288211908,2.5421690573725497
2024-10-29,56.1486709463268,20.60839020326389,0.0,8.525338215652214,7.815696966082812,4.368266680156573,2.5336369885177095
2024-11-01,56.01781187540753,20.793418844577896,0.0,8.505469217519751,7.797481844935141,4.358086077309547,2.527732140250133
2024-11-11,56.028053496242606,20.788576922864777,0.0,8.503488647783124,7.7956661359872825,4.357071260469512,2.527143536652701
2024-11-14,56.025607365268236,20.787669313573524,0.0,8.503117393640359,7.795325784695187,4.356881034925296,2.531399107897392
2024-11-15,56.03784015652097,20.792208152709808,0.0,8.504973988596943,7.797027838408758,4.335998042949292,2.5319518208142258
2024-11-18,55.90763181376259,20.743895816647434,0.0,8.485212010527032,8.011268718660821,4.32592300940412,2.526068630997998
2024-11-19,55.90681991434454,20.74359457053138,0.0,8.485088786944313,8.011152377757092,4.327312403390442,2.5260319470322323
2024-11-20,55.909849687281884,20.740034024569546,0.0,8.484226322065542,8.010338086034542,4.3268725547263776,2.5286793253221087
2024-11-21,55.915533208666425,20.7348812762095,0.0,8.485088786944313,8.015509024918032,4.327312403390442,2.5216752998712915
2024-11-22,55.91390922750713,20.73282688974647,0.0,8.484842350515398,8.019632747344037,4.327186723218758,2.5216020616682053
2024-11-25,55.91390922750713,20.722661674945968,0.0,8.484842350515398,8.031250135687465,4.325734549675829,2.5216020616682053
2024-11-26,55.89917125060363,20.71935198452033,0.0,8.483487205991443,8.053198501776299,4.323591729525695,2.521199327582609
2024-11-27,55.894301934835475,20.704480808187157,0.0,8.482748218684533,8.074274223459291,4.323215106171313,2.5209797086622245
2024-11-28,55.88943346731501,20.701225731884453,0.0,8.482009360111164,8.08373276426363,4.322838548425715,2.5207601280000365
2024-11-29,55.88943346731501,20.699774043205423,0.0,8.482009360111164,8.085184452942663,4.322838548425715,2.5207601280000365
2024-12-02,55.88618829344061,20.66954004013367,0.0,8.48151685923094,8.12971472939924,4.3225875463695065,2.5104525314260373
2024-12-03,55.89131056281123,20.667139999244963,0.0,8.480532029030515,8.128770748656263,4.322085629692301,2.5101610305647277
2024-12-04,55.89131056281123,20.664237127574808,0.0,8.480532029030515,8.131673620326419,4.322085629692301,2.5101610305647277
2024-12-05,55.95081943204938,20.604728258336653,0.0,8.480532029030515,8.131673620326419,4.322085629692301,2.5101610305647277
2024-12-06,55.95000735359292,20.602977783498932,0.0,8.48040894133618,8.134458425551996,4.322022898303155,2.5101245977168114
2024-12-09,55.95406798162485,20.585603303938456,0.0,8.48102441554071,8.14666095290292,4.322336573460061,2.5103067725329953
2024-12-10,55.95975385117617,20.587695145680144,0.0,8.481886229529001,8.137327116731335,4.322775795178876,2.510561861704476
2024-12-11,56.01723613517674,20.56144287451906,0.0,8.480039699690396,8.131201543634312,4.323286066634482,2.486793680345012
2024-12-12,56.02862054689825,20.54820182874656,0.0,8.48176310252168,8.128499112310887,4.325616336818461,2.4872990727041633
2024-12-13,56.02943389623245,20.541241782309292,0.0,8.481886229529001,8.135875449125997,4.324227462784214,2.4873351800190497
2024-12-16,56.03594154111804,20.533464730317867,0.0,8.482871374294946,8.144079586873618,4.3261815445978025,2.4774612227977255
2024-12-17,56.036755103020674,20.530859132341337,0.0,8.482994533481449,8.147101541868087,4.324792497289346,2.477497191999111
2024-12-18,56.03106066574567,20.528772792950058,0.0,8.482132494268322,8.15643560426758,4.324353013247882,2.4772454295204858
2024-12-19,56.03465235405669,20.494680702145896,0.0,8.480039699690396,8.19070695814083,4.323286066634482,2.476634219331704
2024-12-23,56.03546562566868,20.471756194128233,0.0,8.480162776666276,8.212596425388204,4.323348813625509,2.476670164523103
2024-12-27,56.0337766409346,20.467037238729507,0.0,8.478809126393841,8.222894613223989,4.321207555922656,2.4762748247954076
2024-12-30,56.034589781819676,20.46733424860057,0.0,8.478932167651646,8.22156277872741,4.321270263645519,2.47631075955518
2025-01-02,56.048416788554434,20.47238473562296,0.0,8.48102441554071,8.223591518553192,4.322336573460061,2.452245968268638
2025-01-03,56.06225062083408,20.452755783474004,0.0,8.483117696244193,8.225621259843354,4.3234034096463345,2.4528512299580347
2025-01-06,56.07014782070486,20.45245883864803,0.0,8.482994533481449,8.225501835561394,4.3233406399987295,2.4455563316055406
2025-01-07,56.06868255364512,20.45192435968923,0.0,8.482772849520535,8.228190519291536,4.322937295356081,2.4454924224974914
2025-01-08,56.064612769162835,20.450439842475678,0.0,8.482157121528768,8.234851840177383,4.322623511933299,2.4453149147220388
2025-01-09,56.063798883163294,20.450142964893725,0.0,8.48203398665659,8.236183988312245,4.322560760714949,2.44527941625919
2025-01-10,56.07193880667428,20.437141188324784,0.0,8.483265496280346,8.238831706550291,4.323188354896304,2.445634447273995
2025-01-13,56.07374344995512,20.433972203693646,0.0,8.483758200265532,8.23931021393838,4.323439443599363,2.4457764885479603
2025-01-14,56.06995812334162,20.431005646208312,0.0,8.48252654759703,8.248276490037695,4.322811776520445,2.4454214162948897
2025-01-15,56.06995812334162,20.429553869013084,0.0,8.48252654759703,8.249728267232925,4.322811776520445,2.4454214162948897
2025-01-17,56.06914412429367,20.429257281714712,0.0,8.482403401998832,8.251060257416974,4.322749019835968,2.445385914739844
2025-01-20,56.07565677852193,20.425822522265374,0.0,8.483388666911374,8.253470575648816,4.3232511243378555,2.4384103323146484
2025-01-23,56.07158619234431,20.424339792046915,0.0,8.482772849520535,8.26013054498264,4.322937295356081,2.438233325749513
2025-01-24,56.07891367302204,20.42700886145166,0.0,8.48388138520446,8.248141903917569,4.323502220332416,2.4385519560718465
2025-02-03,56.07484261400562,20.42552595899943,0.0,8.483265496280346,8.247543128544306,4.33044787322465,2.4383749289456493
2025-02-04,56.082494292508464,20.42196787139791,0.0,8.481787727637165,8.249009723780912,4.326790215984292,2.4379501686912524
2025-02-05,56.09307987547655,20.406947500564545,0.0,8.483388666911374,8.250566726156379,4.327606898576509,2.4384103323146484
2025-02-06,56.144355569710235,20.356695367500482,0.0,8.483019165747892,8.250207365749308,4.327418406000381,2.4383041252916993
2025-02-07,56.13865018154481,20.35462672056958,0.0,8.482157121528768,8.259530977638045,4.326978653838122,2.438056344880668
2025-02-10,56.13913916937982,20.354804016689457,0.0,8.482231004168154,8.251473252089582,4.327016343378522,2.4453362142944757
2025-02-11,56.15462819133802,20.360419991765568,0.0,8.484571286976585,8.22615945201252,4.328210185182079,2.4460108927252247
2025-02-12,56.16443501965406,20.37230580898583,0.0,8.48407848854773,8.205353063265083,4.327958795323139,2.445868824224163
2025-02-13,56.168512973920734,20.373784989384724,0.0,8.484694495529002,8.19868809152623,4.328273037210007,2.446046412429297
2025-02-14,56.1668817211546,20.371741185385837,0.0,8.484448082002405,8.198449984232306,4.3281473349795085,2.4503316922453453
2025-02-17,56.19555132809312,20.324459065569847,0.0,8.485926777890556,8.196974117202739,4.34632996760237,2.450758743641372
2025-02-18,56.23054481256264,20.28886577817562,0.0,8.4856186737442,8.195224197841428,4.349076775350549,2.450669762325554
2025-02-19,56.240346198396715,20.274971557794448,0.0,8.487097777724776,8.196652683989438,4.349834850514844,2.4510969315797824
2025-02-20,56.24161743153302,20.274382562831217,0.0,8.486851224587609,8.196414568383087,4.349708486302173,2.451025726362898
2025-02-21,56.24978781086226,20.259895139451245,0.0,8.488084133543333,8.197605284781757,4.353245837537348,2.4513817938240536
2025-02-26,56.28494750911622,20.246393408119342,0.0,8.493389726479847,8.164934763050649,4.355966893314266,2.4543676999196706
2025-02-28,12.392387390565831,4.416194723025839,0.0,1.8672123546970918,1.7950038271919302,0.9576288692475797,0.5341428598455216
2025-03-03,56.4804469899751,20.049335530958565,0.0,8.502907030682072,8.174084015638105,4.360847990656266,2.432378442089893
2025-03-04,56.5436191607675,20.00210692653626,0.0,8.498184772104828,8.169544375463907,4.355517192795428,2.431027572332078
2025-03-05,56.55494442662181,20.005598600696047,0.0,8.499668260433474,8.15351396275972,4.354822804055216,2.4314519454337327
2025-03-06,56.56152688057937,20.0079270607983,0.0,8.500657540425632,8.142823911312709,4.355329663727551,2.4317349431564446
2025-03-07,56.578219802378385,20.005598600696047,0.0,8.499668260433474,8.130238587003143,4.354822804055216,2.4314519454337327
2025-03-10,56.62372000932932,19.998034846844927,0.0,8.496454690081432,8.127164691307726,4.353176324566522,2.4014494378700775
2025-03-11,56.62706630715365,19.99570837649034,0.0,8.496084049862924,8.126810160599694,4.352986426275647,2.4013446796177416
2025-03-12,56.65595936071382,19.98495505520043,0.0,8.492132565331977,8.121577002178256,4.350961874914584,2.3944141416609295
2025-03-13,56.66099854679132,19.98117834839535,0.0,8.49114526844963,8.122086038435297,4.350456031292707,2.394135766635702
2025-03-17,56.66162836266611,19.980887975684887,0.0,8.491021872480506,8.121968005749912,4.350392809109934,2.3941009743086603
2025-03-18,56.66477716747956,19.97943623871697,0.0,8.490404946427837,8.121377893777886,4.350076725757001,2.393927027840738
2025-03-19,56.66918472559432,19.977404161331272,0.0,8.489541400545916,8.12055188106354,4.349634286218926,2.393683545246026
2025-03-20,55.78452302567533,19.662008348937796,0.0,8.355511684510237,7.988057517930147,4.280963880983197,3.9289355419632916
2025-03-21,55.80088551592707,19.661727178628173,0.0,8.355392199167452,7.972213086391679,4.280902662418006,3.9288793574676273
2025-03-24,55.7959942806535,19.66453924364699,0.0,8.356587206396894,7.971923067687138,4.281514926870492,3.9294412747449816
2025-03-26,55.79120664935893,19.66714220830646,0.0,8.355870161043711,7.969808928763957,4.286867947434727,3.929104105092219
2025-03-27,55.79277190241053,19.663743629774316,0.0,8.355033763642163,7.967581218013561,4.2921586725378225,3.928710813621604
2025-03-28,55.793569726418305,19.66402481685672,0.0,8.355153238733562,7.966265175259384,4.292220049435175,3.9287669932968527
2025-03-31,12.46876505183199,4.393883497925596,0.0,1.8672123546970918,1.7799839523822671,0.9592267282698843,0.8773629778365448
2025-04-01,55.79915513342403,19.663133110597784,0.0,8.355989660057064,7.969922906636427,4.292649736871412,3.9191494524132904
2025-04-02,55.79995314000106,19.663414321119877,0.0,8.356109162488426,7.968606746801566,4.292711127813886,3.919205501775184
2025-04-03,55.798357149671574,19.662851908118874,0.0,8.355870161043711,7.968378828701428,4.29258834768484,3.9219536047795773
2025-04-07,55.79755918874272,19.662570713682804,0.0,8.35575066544822,7.969694954151434,4.292526960254098,3.9218975177207245
2025-04-08,55.79436757324381,19.661446016360003,0.0,8.355272717241943,7.970669086108561,4.292281428087906,3.925963178957777
2025-04-09,55.803317936145305,19.653014885882865,0.0,8.351689847782975,7.958674832969619,4.2918702163946785,3.941432280824561
2025-04-10,55.82566091142851,19.660883715946667,0.0,8.355033763642163,7.924682510598805,4.293588629451647,3.9401504689322056
2025-04-11,55.85117959549145,19.66735211315676,0.0,8.357782555500547,7.8815160418781645,4.295001212787843,3.9471684811852383
2025-04-14,55.86156736440678,19.67101004680127,0.0,8.359337020678542,7.862952218402445,4.295800040680336,3.9493333090306213
2025-04-15,55.899199682727044,19.68678286711673,0.0,8.366039793971312,7.79766494578042,4.29781270456975,3.9525000058347506
2025-04-16,55.93684322466077,19.70004030623223,0.0,8.37167363795461,7.73127579505372,4.305005344576878,3.955161691521795
2025-04-17,55.93443893065948,19.69919355325149,0.0,8.37131380419303,7.735241716749042,4.304820305559143,3.954991689587812
2025-04-23,55.93443893065948,19.69919355325149,0.0,8.37131380419303,7.738107203206847,4.301954819101338,3.954991689587812
2025-04-24,47.01662606188585,16.556789487955164,15.942309143591652,7.035926624050042,6.509749741390554,3.614505259113581,3.324093682013153
2025-04-25,47.03928380958237,16.517782204890786,15.949991890069462,7.039317302276273,6.512886850102135,3.6162471226854365,3.324490820393537
2025-04-28,47.03871709974307,16.517583205481333,15.949799731162928,7.039232495492366,6.514013144181889,3.6162035556355194,3.3244507683029014
2025-04-30,12.477393490552435,4.380461482138237,4.230811119258061,1.8672123546970918,1.7278937482551378,0.9601854436832671,0.8824761267079196
2025-05-02,47.039640465754005,16.512178542449956,15.948070509336127,7.038469326381762,6.513306917527081,3.6218346395777625,3.3264995989733053
