date,PRUDENTIAL BROKERAGE LTD,UBS SECURITIES HONG KONG LTD,THE HONGKONG AND SHANGHAI BANKING,CINDA INTERNATIONAL SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,BOCOM INTERNATIONAL SECURITIES LTD,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-04-08,0.0,41.281370827467185,31.916444240106724,0.0,9.156063533244582,0.0,6.964762006096838,5.339154086586326,5.342205306498341
2024-04-09,0.0,41.28401718493111,31.918490255506494,0.0,9.15665048606581,0.0,6.958797947938454,5.339496355023271,5.342547770534861
2024-04-10,0.0,41.30387568602729,31.933843736513158,0.0,9.161055032089042,0.0,6.9140431266073605,5.342064767727499,5.345117651035645
2024-04-11,0.0,41.304405507582445,31.934253364870536,0.0,9.161172544655196,0.0,6.912849075307946,5.342133292557577,5.345186215026295
2024-04-12,0.0,41.30069704211264,31.944212440674647,0.0,9.16035001999645,0.0,6.908380537527384,5.341653655661534,5.344706304027347
2024-04-15,0.0,41.29871063809678,31.942676047431434,0.0,9.195179943587336,0.0,6.877587383836685,5.3413967427512725,5.344449244296489
2024-04-16,0.0,41.29990245757643,31.9564238725156,0.0,9.195445302829942,0.0,6.862074002378596,5.341550887531779,5.3446034771676585
2024-04-18,0.0,41.27086509074111,31.959837883567477,0.0,9.21660820141019,0.0,6.870119705263102,5.337836762674629,5.344732356343491
2024-04-19,0.0,41.2960065830707,31.979307260263067,0.0,9.225429022767827,0.0,6.874304862552473,5.341088479878286,5.283863791467644
2024-04-22,0.0,41.30011152291886,31.982486093848955,0.0,9.227308019357796,0.0,6.864085942223087,5.341619399178908,5.2843890224723955
2024-04-23,0.0,41.31587677728007,31.994694584571644,0.0,9.230830306650258,0.0,6.854195839568725,5.343658424872147,5.260744067057161
2024-04-24,0.0,41.28403776335941,32.03439331185158,0.0,9.232763314438337,0.0,6.85249285763405,5.339581928989256,5.256730823727369
2024-04-25,0.0,41.29277329515494,32.02321806832247,0.0,9.231510931007262,0.0,6.853942816806639,5.3407117624610425,5.257843126247643
2024-04-26,0.0,41.29277329515494,32.02642406631897,0.0,9.231510931007262,0.0,6.850736818810144,5.3407117624610425,5.257843126247643
2024-04-30,0.0,16.26665654619623,12.616319978459059,0.0,3.6366125530922133,0.0,2.6987430009463944,2.103891722922316,2.054197013606623
2024-05-02,0.0,41.36438492816615,32.118577374624195,0.0,9.251374468128263,0.0,6.862617649565161,5.349973845393043,5.053071734123183
2024-05-03,0.0,41.36656599970978,32.115203995419414,0.0,9.25179044538713,0.0,6.8629262191607765,5.350214400724889,5.053298939598008
2024-05-06,0.0,41.3887650416691,32.09966142252053,0.0,9.255469975525326,0.0,6.853434108255062,5.353085551160095,5.049583900869872
2024-05-07,0.0,41.386958481464916,32.11407741273287,0.0,9.257564740278532,0.0,6.853081758327359,5.338993316398464,5.049324290797856
2024-05-08,0.0,41.38642653995323,32.11366465442658,0.0,9.258731041692247,0.0,6.852993676506322,5.338924694970849,5.049259392450773
2024-05-09,0.0,41.38376703749098,32.17907429332175,0.0,9.261349086161614,0.0,6.852553301362098,5.338581614290561,4.984674667372999
2024-05-10,0.0,41.38323517801408,32.17994592016124,0.0,9.261230060354322,0.0,6.8524652331248355,5.338513003445584,4.984610604899935
2024-05-13,0.0,41.385761632292315,32.18191051190216,0.0,9.255369124633553,0.0,6.852883577414019,5.339160237444616,4.984914916313334
2024-05-14,0.0,41.36409733738476,32.22415551524798,0.0,9.244101224824062,0.0,6.849296283501023,5.336044187012601,4.982305452029565
2024-05-16,0.0,41.35480061261634,32.21049149623701,0.0,9.270920456745046,0.0,6.847756880334897,5.334844892519258,4.981185661547448
2024-05-17,0.0,41.355066175330144,32.210698338137064,0.0,9.269053519842844,0.0,6.847800853679556,5.336163464434527,4.981217648575862
2024-05-20,0.0,41.357721990066516,32.2127669032544,0.0,9.263226795163327,0.0,6.848240618189709,5.336506151869833,4.981537541456219
2024-05-21,0.0,41.37113906708585,32.23799256654738,0.0,9.266231927491168,0.0,6.850462292097262,5.338237396015026,4.935936750763309
2024-05-22,0.0,41.392943765840975,32.267838533206366,0.0,9.27111570396748,0.0,6.8540728348568,5.3397654290265235,4.874263733101855
2024-05-23,0.0,41.35745639324295,32.323017408782135,0.0,9.263809501308268,0.0,6.848196639196967,5.335187493075944,4.8723325643937425
2024-05-28,0.0,41.35897271211073,32.32395152998063,0.0,9.26086615841919,0.0,6.848394549112717,5.335341677682914,4.872473372693816
2024-05-29,0.0,41.35838599705019,32.323743942826184,0.0,9.261769997056824,0.0,6.848350568142888,5.335307413666776,4.872442081257135
2024-05-30,0.0,41.39560444794557,32.2564141516958,0.0,9.276532536622739,0.0,6.854513405332738,5.340108661882832,4.876826796520318
2024-05-31,0.0,16.266909136972462,12.683130238772167,0.0,3.648358024186956,0.0,2.693564890033658,2.1022498828768144,1.9165350405607111
2024-06-04,0.0,41.37512601455639,32.272259068035204,0.0,9.27965305061314,0.0,6.851122472936452,5.347103932634567,4.874735461224247
2024-06-05,0.0,41.3756576656136,32.27138879817654,0.0,9.27977228982351,0.0,6.851210506662428,5.347172640424309,4.874798099299612
2024-06-06,0.0,41.37844905783661,32.273565974535764,0.0,9.28104086596225,0.0,6.844283740767156,5.347533385291356,4.875126975606863
2024-06-07,0.0,41.3781831947312,32.27335861174986,0.0,9.28162374967936,0.0,6.844239765157363,5.347499026540255,4.8750956521419555
2024-06-11,0.0,41.384963771299944,32.278647195305304,0.0,9.266436564162444,0.0,6.845361319759315,5.3486966232192,4.875894526253796
2024-06-12,0.0,41.37060753214383,32.30213939750252,0.0,9.263222083169412,0.0,6.842986697788891,5.346841186826388,4.874203102568959
2024-06-13,0.0,41.39320981866007,32.31978724589786,0.0,9.207221747584068,0.0,6.846725273439494,5.351047861503639,4.882008052914869
2024-06-17,0.0,41.414771461091455,32.33662256017059,0.0,9.160571050118323,0.0,6.8496486352917945,5.35383521192001,4.884551081407832
2024-06-18,0.0,41.35878441147484,32.421350844968565,0.0,9.148187223579974,0.0,6.847132110497116,5.3465975663391205,4.87794784314038
2024-06-19,0.0,41.35851880100552,32.42114263163889,0.0,9.148770683489962,0.0,6.847088137493576,5.346563229926455,4.8779165164455955
2024-06-20,0.0,41.340996049786874,32.44977439940127,0.0,9.144894538084111,0.0,6.844187167500363,5.344298001381798,4.875849843845586
2024-06-24,0.0,41.34091894413159,32.449461941046394,0.0,9.14544841430118,0.0,6.8441212649323955,5.344246541222447,4.875802894365997
2024-06-26,0.0,41.340388189555824,32.449045339266696,0.0,9.146614848676972,0.0,6.8440333968159806,5.34417792921821,4.875740296466317
2024-06-27,0.0,41.33878337951131,32.449045339266696,0.0,9.146614848676972,0.0,6.8440333968159806,5.345782739262718,4.875740296466317
2024-07-02,0.0,41.329762986557505,32.44196474530609,0.0,9.16579786769466,0.0,6.842539983958098,5.345258038445002,4.874676378038649
2024-07-03,0.0,41.330293488934224,32.44238116529398,0.0,9.165915518443224,0.0,6.841986021548031,5.344684857157951,4.874738948622591
2024-07-04,0.0,41.33002823604352,32.44217295396376,0.0,9.166498480756085,0.0,6.841942110498358,5.3446505556084425,4.8747076631298345
2024-07-05,0.0,41.33268091817295,32.44425518753843,0.0,9.160668520881437,0.0,6.842381246360146,5.344993590917685,4.875020536129348
2024-07-08,0.0,41.33241563463698,32.4440469521531,0.0,9.161251550545234,0.0,6.842337330237331,5.344959285405242,4.87498924702211
2024-07-09,0.0,41.33215035450631,32.44383871944076,0.0,9.161834572725018,0.0,6.842293414678243,5.34492498033316,4.87495795831651
2024-07-10,0.0,41.33175244069508,32.44352637538401,0.0,9.1623881845431,0.0,6.8422275423965715,5.345194430970077,4.87491102601117
2024-07-12,0.0,41.33148716907734,32.44331814935394,0.0,9.162971190073097,0.0,6.842183628246749,5.345160124939239,4.874879738309637
2024-07-15,0.0,41.323530603604254,32.45632322609096,0.0,9.161848948932784,0.0,6.840866465818156,5.3434894615748645,4.873941293978985
2024-07-16,0.0,41.323265437512944,32.45611495936635,0.0,9.162431841950488,0.0,6.840822569137611,5.343455173308742,4.873910018723862
2024-07-18,0.0,41.32260253717279,32.45559430424825,0.0,9.195972679550415,0.0,6.840712829900888,5.343369454568596,4.841748194559056
2024-07-23,0.0,41.32923249779933,32.45438385017125,0.0,9.188142369751796,0.0,6.841810380731064,5.34390587789343,4.842525023653125
2024-07-25,0.0,41.329762986557505,32.45351685633019,0.0,9.188260305797085,0.0,6.841898200012313,5.343974470553435,4.84258718074947
2024-07-29,0.0,41.32989561087493,32.453620997394886,0.0,9.18828979028147,0.0,6.841920155184883,5.343991618993573,4.842281827270266
2024-07-30,0.0,41.330293488934224,32.45393342459918,0.0,9.18741555659456,0.0,6.841986021548031,5.344043064974328,4.842328443349682
2024-07-31,0.0,16.26640395542,12.772926259722297,0.0,3.6182997218154633,0.0,2.6928071177049655,2.1036391321460854,1.9068102956758166
2024-08-01,0.0,41.31836047857637,32.44456322441387,0.0,9.206898374993905,0.0,6.840010582150649,5.343462526632379,4.846704813232824
2024-08-02,0.0,41.323928359122036,32.448935311067295,0.0,9.195305189257923,0.0,6.84093231189528,5.343540894799144,4.847357933858318
2024-08-07,0.0,41.32154194086538,32.44706141536787,0.0,9.199907419264383,0.0,6.8405372544452785,5.343873966590895,4.847078003466189
2024-08-08,0.0,41.33002823604352,32.45372513912794,0.0,9.211423645283428,0.0,6.841942110498358,5.344329661576104,4.818551207470654
2024-08-09,0.0,41.323265437512944,32.448414762773275,0.0,9.222108365546838,0.0,6.840822569137611,5.344738539407588,4.820650325621743
2024-08-12,0.0,41.324989077938525,32.449768223077996,0.0,9.216075932033613,0.0,6.841107907631545,5.347207458885796,4.8208514004325265
2024-08-13,0.0,41.49848342442057,32.58600180612236,0.0,9.254767704412343,0.0,6.45257734720399,5.368367786205242,4.8398019316354866
2024-08-14,0.0,41.50276255114541,32.5893619200272,0.0,9.245410486590773,0.0,6.45324270636635,5.368921346821607,4.840300989048664
2024-08-16,0.0,41.50610623298344,32.58393096284789,0.0,9.246155345709274,0.0,6.453762613695581,5.369353895492918,4.840690949270896
2024-08-19,0.0,41.50570496271613,32.58361594985645,0.0,9.247032730335514,0.0,6.4537002203929035,5.369301985972405,4.8406441507265985
2024-08-20,0.0,41.510520718061024,32.58739650780161,0.0,9.248105629767906,0.0,6.4544490196569715,5.369924966470158,4.829603158242334
2024-08-21,0.0,41.51319662060246,32.58949719687092,0.0,9.248701792594344,0.0,6.454865094334824,5.3709157615883125,4.822823534009131
2024-08-22,0.0,41.51092208145003,32.587711593897254,0.0,9.24883964634389,0.0,6.454511427439093,5.375455962976202,4.822559287893526
2024-08-23,0.0,41.55887390383313,32.57372833311339,0.0,9.194021371534705,0.0,6.461967431064619,5.380052129021843,4.83135683143231
2024-08-26,0.0,41.55833751729824,32.57524391486641,0.0,9.194548040701198,0.0,6.461884028604607,5.378692023809677,4.831294474719863
2024-08-29,0.0,41.56423853081604,32.579869387543404,0.0,9.19101291942643,0.0,6.462801574090814,5.379455763079261,4.822621825044047
2024-08-30,0.0,41.54573641841518,32.61052625833827,0.0,9.18692158610423,0.0,6.459924690371179,5.376415987654439,4.820475059116705
2024-09-02,0.0,41.54292232351982,32.60799484172545,0.0,9.195330626686788,0.0,6.459487128236945,5.374116534947189,4.820148544883803
2024-09-03,0.0,41.5325402720031,32.63402716638601,0.0,9.18480971584992,0.0,6.457872828510634,5.371806082627739,4.8189439346226
2024-09-04,0.0,41.53227241677772,32.633816700215526,0.0,9.185395408973951,0.0,6.457831179842613,5.371771438314641,4.818912855875545
2024-09-05,0.0,41.550762536249266,32.60350274575094,0.0,9.189484736348117,0.0,6.460706198787978,5.374485552578251,4.821058230285448
2024-09-10,0.0,41.54151541902656,32.5962468401223,0.0,9.21001714169487,0.0,6.459268369397734,5.373934533579026,4.819017696179509
2024-09-11,0.0,41.541247448022474,32.59603657217933,0.0,9.211247866736082,0.0,6.459226702727341,5.373254800094183,4.818986610240595
2024-09-12,0.0,41.539103804442206,32.594354526289216,0.0,9.215932818142853,0.0,6.458893388715235,5.372977525244125,4.81873793716636
2024-09-13,0.0,41.539237775684434,32.5944596490715,0.0,9.215962541219541,0.0,6.458914219833181,5.376220037825342,4.815205776366004
2024-09-16,0.0,41.5342814151865,32.590570557674866,0.0,9.214862915055564,0.0,6.458143557947866,5.3778359196123935,4.824305634522819
2024-09-17,0.0,41.53495112451422,32.59109605633175,0.0,9.215011497851213,0.0,6.458247690698769,5.377922633207901,4.822770997396146
2024-09-19,0.0,41.53548690752654,32.5902265104521,0.0,9.21513036753771,0.0,6.458330999317374,5.37799200609773,4.82283320906855
2024-09-20,0.0,41.541247448022474,32.59474643626886,0.0,9.216408410377937,0.0,6.459226702727341,5.374222402027031,4.814148600576354
2024-09-23,0.0,41.54231935278249,32.595587491027764,0.0,9.214065886502642,0.0,6.459393372634338,5.374361075151408,4.81427282190136
2024-09-24,0.0,41.54245334476702,32.59440245256279,0.0,9.21409560585854,0.0,6.4594142069774945,5.375346039816415,4.814288350017737
2024-09-26,0.0,41.5380320656134,32.59093349633885,0.0,9.224080274763747,0.0,6.458726744608796,5.374451443613876,4.813775975061333
2024-09-27,0.0,41.538701895900445,32.591459048303,0.0,9.224229019613489,0.0,6.4588308961675995,5.372925539395508,4.8138536006199555
2024-09-30,0.0,16.26640395542,12.761433379403787,0.0,3.6111640323869367,0.0,2.5292545900953725,2.1040180183104313,1.8850874889199478
2024-10-02,0.0,41.55263926534176,32.59916814904681,0.0,9.19377126819785,0.0,6.460998010406857,5.377954526975612,4.815468780031107
2024-10-03,0.0,41.55062849065815,32.575975985458484,0.0,9.209456712898396,0.0,6.460685356109563,5.388017700300296,4.815235754575112
2024-10-04,0.0,38.44082361177386,30.143240071789112,0.0,8.58554954533925,7.39543347734091,5.977143432167715,4.985056708650101,4.472753152939057
2024-10-07,0.0,38.44036469269493,30.14288021196641,0.0,8.58365629937076,7.395345188246119,5.97707207508166,4.984997195418641,4.475684337221485
2024-10-08,0.0,38.44782348568759,30.19470047188284,0.0,8.569798997854129,7.396780147287465,5.9412158476658705,4.985068913357427,4.464612136264676
2024-10-09,41.87757332973507,22.402716101184712,17.60493171209145,0.0,4.891856437323366,4.309943988487308,3.4148546261467425,2.8979083407063695,2.60021546432498
2024-10-10,41.863010121404244,22.394925405692664,17.60159153236267,0.0,4.923713786578045,4.308445176421375,3.41366708743841,2.8953356682277187,2.599311221874878
2024-10-14,41.84169330076911,22.38352181558708,17.637118924436155,0.0,4.929896102322336,4.306251298036239,3.409669566027887,2.8938613511411275,2.5979876416800733
2024-10-15,41.84038444277661,22.382821632369875,17.636567214353512,0.0,4.932870008383915,4.306116593367654,3.4095629075035485,2.8937708277119873,2.597906373532898
2024-10-16,41.84191145172921,22.383638517048933,17.637210879472466,0.0,4.929400433222765,4.306273749633701,3.4096873430973793,2.8938764389299423,2.598001186865597
2024-10-18,41.83878483865042,22.381965912368358,17.635892948902473,0.0,4.929900975321363,4.305951965772512,3.409432556146409,2.9018277498820466,2.5962430529564196
2024-10-21,41.83929379033248,22.38223817981692,17.63610748231724,0.0,4.929265826093931,4.30600434591463,3.4094740304970874,2.9013417098378715,2.5962746351898414
2024-10-22,41.829553150727286,22.377027352962152,17.63200160596367,0.0,4.954526629407023,4.3050018615829835,3.4086802681085353,2.9022299007935484,2.5909792304548
2024-10-23,41.829189781798824,22.37683296607922,17.631848438620306,0.0,4.9548310657480075,4.304964464484624,3.4086506572615813,2.9027259031166883,2.5909567228907515
2024-10-24,41.829335128612634,22.376910720427123,17.631909705238318,0.0,4.954848282646354,4.3049794232459995,3.4086625015386285,2.9023885124214965,2.5909657258694456
2024-10-25,41.829262455079466,22.376871843185626,17.631879071876092,0.0,4.955187150578604,4.304971943852317,3.4086565793898154,2.9022097316658004,2.590961224372278
2024-10-29,41.832969127266836,22.378854754755974,17.633441509077485,0.0,4.949718628990178,4.305353426069194,3.4061785777164655,2.9022931554511686,2.5911908206726966
2024-10-30,41.82839039237788,22.37640532682441,17.628036788310382,0.0,4.963423103749299,4.304882193155239,3.405805761991998,2.902149225964513,2.5909072076262865
2024-10-31,30.406916794261846,16.26640395542,12.815487805517225,0.0,3.6081329430721643,3.1294102744203025,2.475831640922509,2.10970131077563,1.8834456488744462
2024-11-01,41.82759103351029,22.37597770391435,17.628916027595086,0.0,4.964023175582759,4.304799924970335,3.405740675551626,2.9020937646212226,2.5908576942543378
2024-11-04,41.84212960496409,22.383755219727693,17.635043544121555,0.0,4.9659223787020546,4.306296201465278,3.4069244540801327,2.86817036385908,2.5917582330801183
2024-11-05,41.84169330076911,22.38352181558708,17.634859656648576,0.0,4.966565756413004,4.306251298036239,3.406888928750869,2.8684880359883422,2.591731207806784
2024-11-06,41.84125700567306,22.383288416314006,17.634675773010493,0.0,4.967556696741911,4.306206395543642,3.406853404162471,2.868458125457375,2.591704183097049
2024-11-07,41.8333603671866,22.382782734586662,17.634277371616548,0.0,4.9681396064051695,4.306109110022055,3.406776436762409,2.8696098100869376,2.598944563333617
2024-11-08,41.81824428835995,22.374694933243283,17.627905396607595,0.0,4.9668655812569344,4.304553139280716,3.405545431155619,2.869441510909426,2.6327497191864735
2024-11-11,37.28498446888475,19.949191250820153,15.711860759584487,10.844724620757736,4.4290576515448965,3.8379228892745316,3.0363711023626645,2.559157371836005,2.3467298849347706
2024-11-12,37.28348301825031,19.948387905283422,15.7112280495635,10.844287908260892,4.433370902166073,3.8377683377348397,3.0362488289761256,2.5585896666549908,2.3466353831098457
2024-11-13,37.283252036577984,19.948264319405023,15.711130714083138,10.844220724844714,4.433962964334644,3.837744561679684,3.036230018559948,2.558573815471781,2.3466208450430863
2024-11-14,37.270263924160105,19.94131507851617,15.705657534551312,10.840442997576705,4.465396716366399,3.83640763276186,3.035172307801002,2.557682502548966,2.3476613057174864
2024-11-15,37.27020621941461,19.941284203808287,15.705633217820617,10.840426213552705,4.465389802689008,3.8364016929346967,3.0351676085092048,2.557833370386733,2.3476576708841397
2024-11-18,37.19580064278068,19.901473778792916,15.873453435769456,10.81878457951858,4.456475177929264,3.8287427688471367,3.0291082538932885,2.553190513592254,2.3429708488764254
2024-11-19,37.195570746261474,19.901350773521628,15.87335532653052,10.818717711730445,4.456447633741114,3.828719104492014,3.029089531848546,2.553174733057844,2.343574438816412
2024-11-20,37.19396155019535,19.900489779195347,15.872668595814062,10.818249660356775,4.456254833957235,3.828553462196503,3.0289584840151402,2.5518281859235366,2.349035448346053
2024-11-22,37.19384661294715,19.900428282451315,15.872619545893754,10.81821622966549,4.456550084441295,3.8285416311523983,3.0289491238895025,2.551820300231953,2.34902818932714
2024-11-25,37.19488107375463,19.90098176683072,15.885422200232483,10.818517113325438,4.441531570248796,3.828648113181764,3.0290333671028797,2.551891273210784,2.3490935221125016
2024-11-27,37.1963179203396,19.901750546212824,15.88603585764932,10.81893503506413,4.439694375963531,3.8287960147157296,3.029150379340146,2.5501356025934196,2.349184268121296
2024-11-28,37.19591559210599,19.901535281998758,15.88586402879358,10.818818013722616,4.440109912367451,3.828754601134396,3.029117615002447,2.5507260963426375,2.3491588585321246
2024-11-29,37.1978698393446,19.902580894662133,15.886698660914261,10.819386426810231,4.435398317652166,3.8289557612076854,3.029276762711014,2.5505510550119443,2.3492822816859644
2024-12-03,37.19298460622791,19.899967068985717,15.890019991728805,10.817965506066578,4.466026236186791,3.828452900652289,3.0288789247911354,2.5512976379531014,2.324407127407674
2024-12-04,37.19195025090505,19.899413641045463,15.889578082402819,10.817664653087927,4.465902033785228,3.8283464294809644,3.0287946901680924,2.5512266851021823,2.3271235340222725
2024-12-05,37.19189278840734,19.899382895951344,15.8895535326054,10.817647939524207,4.466049636367212,3.8283405145895304,3.028790010604187,2.5512227433928456,2.327119938557935
2024-12-06,37.198387174457665,19.90285769287617,15.880120309986657,10.819536899095999,4.460493781312929,3.8290090130006034,3.029318892844899,2.551204645161469,2.3290715912636095
2024-12-09,37.19608801742609,19.901627537520287,15.88238371064136,10.818868165416143,4.463153966091749,3.828772349702409,3.029131656774671,2.551046960365314,2.3289276360619775
2024-12-12,37.198272209855645,19.902796181496576,15.883316340498773,10.819503460448571,4.4575439445283855,3.8289971791408384,3.029309530491653,2.5511967604586907,2.3290643930808685
2024-12-13,37.19913446169244,19.903257526111403,15.894965393537715,10.819754255342467,4.457647269904148,3.8290859348720763,3.0293797495516173,2.5376570284521582,2.329118380535974
2024-12-16,37.19930691685668,19.90334979760092,15.895039082587397,10.819804415716467,4.45782246886673,3.8291036865120898,3.0293937937542528,2.537050659778124,2.3291291783273382
2024-12-17,37.20057163692121,19.904026481333137,15.89465225843032,10.820172272670616,4.454883256745256,3.82923387023493,3.029496788552594,2.5377550699220253,2.3292083651899134
2024-12-18,37.20350381875732,19.905595334239052,15.895905088927078,10.821025128183463,4.44549769748442,3.829535693822754,3.0297355761589424,2.537955098012808,2.3312465644141613
2024-12-19,37.20338882252638,19.905533805936518,15.89585595459872,10.820991680336432,4.445793056966376,3.829523856707271,3.029726211229937,2.538256353719227,2.330930257979143
2024-12-20,37.19982429194355,19.90362661720279,15.894332941064636,10.819954899629032,4.445676167626371,3.8291569424197034,3.029435927143478,2.5395585129549487,2.3384337000154893
2024-12-23,37.200801595263265,19.904149519682512,15.894750512508688,10.820239158440568,4.444865726049298,3.8292575409537766,3.029515515631994,2.5397797710436403,2.3366406604262533
2024-12-27,37.23429086177882,19.922067826263167,15.875803530801122,10.829979859108297,4.404164998405944,3.8327047523268245,3.0322427754803116,2.537735154228466,2.3310102416070504
2024-12-30,37.23429086177882,19.922067826263167,15.875339494872515,10.829979859108297,4.404474355691682,3.8327047523268245,3.0322427754803116,2.5378898328713353,2.3310102416070504
2025-01-02,37.234233268372115,19.922037011126687,15.875314939150813,10.82996310746834,4.4044675429210605,3.8326988239602984,3.0322380852555932,2.5380405857074706,2.3310066360376207
2025-01-03,37.23267831373627,19.92120503847446,15.874651963378437,10.829510832777505,4.408459748569247,3.8325387649962495,3.032111454672558,2.5379345935161917,2.33090928987908
2025-01-06,37.23308143765243,19.921420728415484,15.874823840668947,10.829628085551537,4.40727009068935,3.832580260481015,3.0321442838081234,2.5381167457418012,2.3309345269913075
2025-01-07,37.232275198549296,19.92098935320395,15.874480089809726,10.829393582542442,4.407174656378034,3.8324972704100193,3.032078626247869,2.5386804668512966,2.332430756007365
2025-01-08,37.23250554901585,19.921112601358065,15.874578302821835,10.829460582365874,4.407201922902383,3.8325209814921277,3.0320973852606463,2.538077488378839,2.3324451864043794
2025-01-09,37.23216002438487,19.920927729698775,15.874430983759389,10.829360082941614,4.407161023242378,3.8324854149789873,3.0320692468285237,2.5389819532896487,2.332423540875817
2025-01-10,37.23072040744931,19.920157468050974,15.87381718376305,10.828941355417708,4.407299943784036,3.832337228279503,3.031952008982676,2.539347772565209,2.335426631707531
2025-01-13,37.23112348896925,19.92037313530806,15.87398904297737,10.829058595860362,4.407502325271834,3.832378719400223,3.031984834665628,2.5381379411472587,2.335451916400014
2025-01-16,37.23198726447426,19.920835295155857,15.874202656180254,10.82930983392897,4.403273846865343,3.8324676319699638,3.0320551778083087,2.5403621938894876,2.33550609972755
2025-01-17,37.23169933485265,19.920681239490552,15.874079894718937,10.829226086610818,4.403549130368725,3.8324379939883197,3.032031729731421,2.540806551899555,2.3354880383390237
2025-01-20,37.231296240863934,19.920465565562086,15.873908031862921,10.82910884254149,4.404120119563657,3.832396501584128,3.031998903033051,2.540779043516487,2.335926751472249
2025-01-21,37.231353825185074,19.920496375837374,15.873932583471653,10.82912559153882,4.40443626414321,3.8324024290154344,3.032003592517871,2.5403189739235223,2.335930364367039
2025-01-22,37.23175692042071,19.920712050432993,15.87394977874293,10.829242835970824,4.404793286186202,3.832443921547976,3.0320364193177856,2.5391091324370865,2.3359556549434997
2025-01-23,37.23498199655671,19.922437615336726,15.875015443402358,10.830180882830016,4.396203308828152,3.832775894155672,3.032299059308704,2.5399478003100757,2.336157999271586
2025-01-24,37.23498199655671,19.922437615336726,15.874860761888376,10.830180882830016,4.396512671856112,3.832775894155672,3.032299059308704,2.5397931187960956,2.336157999271586
2025-01-27,37.23216002438487,19.920927729698775,15.873502965013705,10.829360082941614,4.402366259723022,3.8324854149789873,3.0320692468285237,2.5411473303629064,2.335980946067597
2025-02-03,37.231872092091216,19.920773672603804,15.871988191040412,10.829276334846273,4.402641551522497,3.8324557767222975,3.0320457985340337,2.5411276785785657,2.337818904060902
2025-02-04,37.234924401011924,19.922406799056265,15.865864692517818,10.830164130568171,4.403621209911238,3.832769965569062,3.0322943689098656,2.539943871486441,2.338010560969215
2025-02-05,37.234866805645304,19.92237598287114,15.865994832069482,10.830147378358152,4.403614398344353,3.8327640370007923,3.0322896785255375,2.5399399426749607,2.3380069445102696
2025-02-06,37.2360187468325,19.922992324687566,15.863391964539378,10.830482432405576,4.403750633685934,3.8328826118510273,3.0323834889691312,2.5400185212139474,2.338079275814941
2025-02-07,37.23924456137561,19.92471828467325,15.861517551344487,10.831420694038133,4.404132137491025,3.8332146604665196,3.0326461890935863,2.539465070883555,2.3336408506338424
2025-02-10,37.243853837531695,19.927184460611784,15.851103336299882,10.832761349836328,4.404677257605268,3.833689115443891,3.033021553952189,2.539779392399427,2.3339296963195273
