date,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,CMB INTERNATIONAL SECURITIES LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,DBS BANK LTD,CITIBANK N.A.,GF SECURITIES (HONG KONG) BROKERAGE LTD
2024-03-21,0.0,1.1051297388134096,1.255138758343065,85.4481756814492,9.985094040464459,0.18323886562799663,1.978599979112668,0.0,0.04462293618920125,0.0
2024-03-22,0.0,1.0410828781762052,1.2434101163619093,85.49038233198765,9.98622654951318,0.1833293754452624,2.003324625979577,0.0,0.05224412253621468,0.0
2024-03-25,0.0,1.0203693489796306,1.1554042488445957,85.5854999144145,9.997337340002662,0.18353334981646666,2.0217196979782805,0.0,0.036136099963863896,0.0
2024-03-26,0.0,1.6292124213271844,1.2039539586837777,85.05169252868131,9.931202630932354,0.18333364833960195,1.9628040598007899,0.0,0.037800752234969474,0.0
2024-03-27,0.0,1.6857650707208227,1.090121775962484,85.09189925119128,9.939679298086377,0.18247485061644353,1.9712956659859313,0.0,0.038764087436653806,0.0
2024-03-28,0.0,1.6727183327659896,1.1025379174704035,85.10155452172926,9.937024849653922,0.17965883732365065,1.9677370551079845,0.0,0.038768485948787776,0.0
2024-04-02,0.0,1.5768600986247432,1.102666275448875,85.18451913338949,9.951444824093967,0.1798339848371556,1.965869402667222,0.0,0.0388062809385441,0.0
2024-04-03,0.0,1.739122211399336,1.0251269587584992,85.11201687109312,9.941083570543677,0.17968092450564105,1.9641962115695601,0.0,0.038773252130164644,0.0
2024-04-05,0.0,2.0128976297776857,1.0474610148398167,84.85282748477363,9.91081025022156,0.17913374691229988,1.9582146965097205,0.0,0.03865517696528577,0.0
2024-04-08,0.0,2.113945922532592,1.0565021492568232,84.74616170509277,9.901647371221145,0.1789085635996403,1.9623444554823704,0.0,0.04048983281465544,0.0
2024-04-09,0.0,2.1139260172974703,1.0564922010724997,84.74536372239302,9.89967090550421,0.17890687896949636,1.967034053511989,0.0,0.03860622125131238,0.0
2024-04-10,0.0,2.1199384351804347,1.0675000823688334,84.72222875943123,9.906381937220829,0.1788580384921326,1.9664970653161318,0.0,0.03859568199040756,0.0
2024-04-11,0.0,2.1645775028809293,1.0959290703417135,84.66404835257873,9.899579031537357,0.18814232967239716,1.9491545354060347,0.0,0.03856917758284142,0.0
2024-04-12,0.0,2.0734170421321734,1.1129786302453355,84.74456575472098,9.90899375244229,0.1986789263805125,1.9218184300598389,0.0,0.039547464018869785,0.0
2024-04-15,0.0,1.994509918402132,1.1808854757678346,84.75254610773932,9.909926877386608,0.1958725510045531,1.9276495764726933,0.0,0.038609493226859026,0.0
2024-04-16,0.0,2.0252758199062426,1.1481283902125832,84.97660782823395,9.936125916449111,0.1963903825363629,1.678760096873333,0.0,0.03871156578841769,0.0
2024-04-17,0.0,2.041675934821602,1.2428004183684578,85.18814748907936,9.959914243931529,0.19593273922488252,1.3317747057459406,0.0,0.039754468828237036,0.0
2024-04-18,0.0,2.029918073567946,1.2594589728159664,85.29067535999772,9.971901460839733,0.1961685533279948,1.2092322417706345,0.0,0.04264533767999887,0.0
2024-04-19,0.0,1.9425214820860042,1.255474314020412,85.40641591975593,9.985433461284797,0.20212851767675571,1.1691189379237699,0.0,0.03890736725233326,0.0
2024-04-22,0.0,2.010231318835014,1.2298443493061382,85.34000881846758,9.977669364359167,0.19628202028247546,1.2013976796999826,0.0,0.04456644904964418,0.0
2024-04-23,0.0,1.9626021594328993,1.2370859541774235,85.5785825334113,10.002709988446892,0.196830739826846,0.9813010797164496,0.0,0.0408875449881854,0.0
2024-04-24,0.0,1.947554858188907,1.2486032855478688,85.58590685400472,10.00356607945225,0.19684758576421083,0.9785322016974539,0.0,0.03898913534460215,0.0
2024-04-25,0.0,1.9493084709339088,1.248508303578645,85.57939628490332,10.002805102433783,0.19683261145527764,0.9822612929145014,0.0,0.04088793378056492,0.0
2024-04-26,0.0,2.202528160556708,1.1990487356823802,85.44290278021712,9.986851286627711,0.19651867639449938,0.9332263714772603,0.0,0.038923989044321136,0.0
2024-04-29,0.0,2.4792329843304506,1.162288712516189,85.3926401032302,9.980976417399225,0.19640307223742948,0.7457623902348772,0.0,0.04269632005161511,0.0
2024-04-30,0.0,2.5622167920096794,1.1805176626889042,85.40722640032264,9.97793646651325,0.19643662072074208,0.6130340917178715,0.0,0.06263196602690328,0.0
2024-05-02,0.0,2.900240265002346,1.2567707815010165,85.30118426477488,9.965547799466394,0.19619272380898223,0.3118232180345659,0.0,0.06824094741181991,0.0
2024-05-03,0.0,2.945508100147275,1.3041686990041153,85.23978424863498,9.954586137169755,0.19605150377186045,0.29360370130085384,0.0,0.06629760997116055,0.0
2024-05-06,0.0,2.9375510647441923,1.3006456000491167,85.00951634307951,9.926750133417714,0.1955218875890829,0.5525618562300169,0.0,0.07745311489036133,0.0
2024-05-07,0.0,2.9432223079216215,1.3031566295845893,85.17363592056138,9.945914741190444,0.1958993626172912,0.3586756445988085,0.0,0.0794953935258573,0.0
2024-05-08,0.0,3.012062435278486,1.2993952232567156,85.11322423078923,9.93886033392755,0.19576041573081526,0.358421244260768,0.0,0.0822761167564296,0.0
2024-05-09,0.0,3.2573166992901443,1.2848147536730892,84.89965332641557,9.91392118482183,0.19526920265075584,0.3575218734523501,0.0,0.0915029596962479,0.0
2024-05-10,0.0,3.3128909546009493,1.304792567207659,84.84922763633621,9.908032864934171,0.18949660838781754,0.35259567928877494,0.0,0.08296368924441763,0.0
2024-05-13,0.0,3.3549482421184185,1.2525643141785943,84.88764177415172,9.912518569171638,0.19524157608054896,0.3225730387417765,0.0,0.07451248555731094,0.0
2024-05-14,0.0,3.5734951661844616,1.2824312563215958,84.67998024133794,9.888269470514901,0.18065062451485428,0.3217839249170842,0.0,0.07338931620915955,0.0
2024-05-16,0.0,3.8493825886722726,1.3093903737296522,84.41628483930423,9.857477172429641,0.180088074323849,0.32078188238935607,0.0,0.06659506915100667,0.0
2024-05-17,0.0,4.010440829830407,1.198727230977586,84.35140796558463,9.849901355714575,0.17432624312887487,0.325221539600643,0.0,0.08997483516329027,0.0
2024-05-20,0.0,4.311701655652336,1.222707423580786,84.06697335543983,9.816687294211054,0.17373841160124232,0.32505896364103404,0.0,0.08313289587371273,0.0
2024-05-21,0.0,3.889945290344283,1.576348235601923,84.09682347609547,9.820172959133616,0.17380010185059733,0.32050233835889724,0.0,0.12240759861520563,0.0
2024-05-22,0.0,4.216023495790027,1.6123101555991008,83.78055081057683,9.783241097152857,0.17314647167519212,0.3146425130441663,0.0,0.12008545616182678,0.0
2024-05-23,0.0,4.055973363757015,1.7453258515914223,83.8203450604205,9.78788796013877,0.17322871312486904,0.3147919625602459,0.0,0.10244708840718061,0.0
2024-05-24,0.0,4.087293645659287,1.7862711241221068,83.7750918035381,9.782603636769819,0.17313518972731207,0.31462201143995416,0.0,0.08098258874342017,0.0
2024-05-27,0.0,4.140407343153352,1.8129979581680258,83.71976204983186,9.776142658474534,0.17302084156965253,0.3088329000060464,0.0,0.06883624879652842,0.0
2024-05-28,0.0,4.494205278863726,1.9616461171898494,83.27742950334266,9.724490504059775,0.1721066876402415,0.31830484165722084,0.0,0.051817067246524316,0.0
2024-05-29,0.0,4.674067196067833,1.8986376928087367,83.15201574344832,9.709845660619667,0.1718474992031265,0.34554282097832967,0.0,0.04804338687399236,0.0
2024-05-30,0.0,4.831439420153451,1.8833017296663854,83.04613212639622,9.697481395359567,0.17162867306121884,0.33587546771120247,0.0,0.03414118765196289,0.0
2024-05-31,0.0,4.872987840585791,1.8923866481608713,82.99941439302067,9.69202606181612,0.1715321230789094,0.3402975990113848,0.0,0.03135533432625225,0.0
2024-06-03,0.0,4.897661829868268,1.8766224484620457,82.99558740126983,9.691579175484948,0.17152421396262432,0.3356710423784691,0.0,0.03135388857381305,0.0
2024-06-04,0.0,4.983056317573019,1.844210332188386,82.98946494847738,9.69086424306692,0.1715115608935199,0.2895410221535766,0.0,0.03135157564720256,0.0
2024-06-05,0.0,5.042032273055633,1.9693281738162174,82.82221291750447,9.671333851739035,0.17024565988598142,0.29355873245204367,0.0,0.0312883915466128,0.0
2024-06-06,0.0,5.14484803694302,2.091356857272698,82.62603913720054,9.648426203471212,0.16984241378202333,0.2882730698786774,0.0,0.031214281451831315,0.0
2024-06-07,0.0,5.0882872953548715,2.1078735275883447,82.66170696424882,9.652591214897477,0.169915730982067,0.28839751096415694,0.0,0.03122775596427177,0.0
2024-06-11,0.0,5.278605803352702,2.187819095109231,82.42097888649258,9.624480862306598,0.16942090104445695,0.28755763744842966,0.0,0.03113681424600831,0.0
2024-06-12,0.0,5.362224181164617,2.3303294524959006,82.21468080150179,9.600390976482034,0.16899684386975367,0.28227040408515613,0.0,0.0411073404007509,0.0
2024-06-13,0.0,5.341284227732854,2.389834300560246,82.18765267497979,9.597234842085557,0.16894128605412512,0.28217760751743065,0.0,0.03287506106999192,0.0
2024-06-14,0.0,5.5997923979403685,2.391976362502333,81.94818143327369,9.569271253033222,0.16844903961284036,0.2913713117627509,0.0,0.030958201874792285,0.0
2024-06-17,0.0,5.961049035752684,2.3562928989116774,81.65820596921486,9.53541017370515,0.1678529789367194,0.2903402878905417,0.0,0.030848655588370057,0.0
2024-06-18,0.0,6.220227728191881,2.3550913129430495,81.4284357145119,9.50857939046292,0.16738067341316337,0.2895233269849312,0.0,0.030761853492148945,0.0
2024-06-19,0.0,6.2530240887035875,2.3586761387531032,81.39603239562089,9.504795582908642,0.16731406659099848,0.2894081151844299,0.0,0.030749612238345672,0.0
2024-06-20,0.0,6.269297710268755,2.3688433805745803,81.37248253882146,9.502045613797156,0.16726565855202186,0.28932438236025404,0.0,0.030740715625776995,0.0
2024-06-21,0.0,6.242060675650629,2.395924216464972,81.37101112522546,9.501873793561746,0.1690708786713018,0.28931915066746833,0.0,0.03074015975841851,0.0
2024-06-24,0.0,7.084522374887442,2.358222194347255,80.63829691916908,9.416313127466749,0.18546808291408887,0.28671394460149,0.0,0.030463356613908317,0.0
2024-06-25,0.0,7.553170166803999,2.3936039908246665,80.17281696100483,9.361957998352004,0.1861790971650001,0.30109346814244037,0.0,0.031178317707057434,0.0
2024-06-26,0.0,8.08341195281945,2.3634567769997035,79.72680282232882,9.309875936236276,0.18514335322074138,0.2994184372660793,0.0,0.03189072112893153,0.0
2024-06-27,0.0,9.32110444513386,2.330713065363961,78.65173448922252,9.184337817938713,0.18264680564719454,0.29538095841508016,0.0,0.034082418278663096,0.0
2024-06-28,0.0,10.97829303755935,2.2877877427075157,77.20318591813889,9.015187582296452,0.17928295396545585,0.28994085378145495,0.0,0.04632191155088333,0.0
2024-07-02,0.0,12.000933726630308,2.279141820342508,76.39581520701144,8.920909110200965,0.17740805975850435,0.19438490758228466,0.0,0.03140716847399359,0.0
2024-07-03,0.0,11.965645046934505,2.2908962770812726,76.41981650752948,8.923711795398678,0.17661468703962369,0.1944459775580472,0.0,0.028869708458400027,0.0
2024-07-04,0.0,11.681560606770178,2.2879476164728825,76.63389857929268,8.948710634656404,0.1771094544943653,0.23756508559580727,0.0,0.033208022717693485,0.0
2024-07-05,0.0,11.419269108668065,2.2448866233982643,76.90894408292493,8.980828309327773,0.17774511521387096,0.23841772665706729,0.0,0.02990903381002636,0.0
2024-07-08,0.0,11.346012013625105,2.2330506848789473,76.73713693742087,8.960766007153605,0.17734804981092822,0.5030545643675368,0.0,0.0426317427430116,0.0
2024-07-09,0.0,11.30979542575921,2.2329596097011772,76.76331736940641,8.963823154375296,0.17740855569818367,0.5117554491293761,0.0,0.040940435930350086,0.0
2024-07-10,0.0,11.299526799721296,2.298034957830888,76.94313474880204,8.984820829361501,0.17782413364167582,0.24707295491559764,0.0,0.049585575727005754,0.0
2024-07-11,0.0,11.237717671632884,2.5270157938487117,76.73124880107423,8.960078436387665,0.27026450966600596,0.22337319095423833,0.0,0.05030159643625978,0.0
2024-07-12,0.0,11.190505646017925,2.5126592808419326,76.78755017853105,8.966652873347467,0.26960962062684235,0.23206904053956054,0.0,0.040953360095216565,0.0
2024-07-15,0.0,11.183184867060028,2.5028992340924443,76.46331672380175,8.928791412319939,0.2684712009413484,0.6125561261984563,0.0,0.040780435586027605,0.0
2024-07-16,0.0,10.909958950181805,2.5235194571023007,76.728632141624,8.95977288324886,0.2668451317814257,0.5626766357052426,0.0,0.04859480035636187,0.0
2024-07-17,0.0,10.956089165921048,2.537812463878555,77.05908291129215,8.998360353958054,0.26799436612482713,0.14469983346675971,0.0,0.035960905358603,0.0
2024-07-18,0.0,10.957384630480506,2.574243064176895,76.79213648522392,8.967188426571786,0.26706598577638985,0.4129710450983153,0.0,0.0290103626721957,0.0
2024-07-19,0.0,10.940885504241923,2.528552637740138,76.6228072042466,8.947415470144774,0.263923002592405,0.667469787201437,0.0,0.028946393832715384,0.0
2024-07-22,0.0,10.97372554193996,2.5342317072651666,76.61432773055591,8.946425303158637,0.2902831750679952,0.6120633515363301,0.0,0.028943190475987795,0.0
2024-07-23,0.0,10.931380895624041,2.5889664566660993,76.62182870764515,8.946875532096033,0.29031159543674445,0.5908394347011748,0.0,0.02979737783075089,0.0
2024-07-24,0.0,10.907016154442259,2.6339319929489307,76.64205605089033,8.949237411542294,0.2903882345928178,0.5484164899641485,0.0,0.028953665619225234,0.0
2024-07-25,0.0,10.905793090528217,2.6381000229918334,76.63944547103455,8.948932582834468,0.29037834339580865,0.5483978098149583,0.0,0.02895267940016861,0.0
2024-07-26,0.0,10.950939653550847,2.6488141042083484,76.95070025137228,8.985276766018572,0.2915576531746439,0.14364130713589496,0.0,0.02907026453940731,0.0
2024-07-29,0.0,10.87473686012083,2.6502250594738914,77.01655000085574,8.992965821766589,0.29180715055879786,0.144619966112718,0.0,0.02909514111143439,0.0
2024-07-30,0.0,10.809630631710533,2.6670890627943216,77.0587530181345,8.997893727417503,0.2919670531020429,0.1446992140007192,0.0,0.029967292840385636,0.0
2024-07-31,0.0,10.81256956931244,2.6637554585152836,77.06139224248652,8.998201900847675,0.28940833975511604,0.14470416987755802,0.0,0.029968319205411424,0.0
2024-08-01,0.0,10.80497768946823,2.6592783549301564,77.08053202696105,9.000436789681485,0.28948022027903153,0.13617560658096453,0.0,0.029119312099074177,0.0
2024-08-02,0.0,10.649533231035635,2.7346060538520227,77.15189493626397,9.008769598724422,0.2897482276495247,0.13630168105406634,0.0,0.029146271420366385,0.0
2024-08-05,0.0,7.020263744192934,1.7843618516003652,84.94048414458346,5.949193749514035,0.19134337114242495,0.0951055809228621,0.0,0.019247558043912566,0.0
2024-08-06,0.0,7.765495723715605,2.7091679573847376,84.21868973985,4.968772307173624,0.1941935183872217,0.12179188869950032,0.0,0.021888864789311117,0.0
2024-08-07,0.0,7.9047866513557095,2.6513749964012447,84.12735211765332,4.9627079257021816,0.19398937381155226,0.11829987824924142,0.0,0.04148905682674817,0.0
2024-08-08,0.0,7.739530853303221,2.660744637140248,84.29986502170549,4.972884534553822,0.1971962347204871,0.10786802583001005,0.0,0.021910692746720792,0.0
2024-08-09,0.0,7.816585806448792,2.7972022485112156,84.0997743154904,4.960256161179826,0.1967176896869238,0.10760625760652243,0.0,0.021857521076324868,0.0
2024-08-12,0.0,7.784072728155943,2.74857363752714,84.16849631454139,4.964541016108969,0.1991313553718642,0.11274761247815411,0.0,0.02243733581654808,0.0
2024-08-13,0.0,7.685733580821999,2.8021079057352494,84.20959161031047,4.966964954878795,0.19866737404972526,0.11448628335068912,0.0,0.0224482908530763,0.0
2024-08-14,0.0,7.7341177687087095,2.6808238278900993,84.2781730194038,4.971010117062921,0.1988291713959973,0.11457952249938827,0.0,0.02246657303909574,0.0
2024-08-15,0.0,7.593992239644963,2.7256736786702285,84.3625154988254,4.981607184376561,0.19630416527972439,0.11469418944899476,0.0,0.025213043754118487,0.0
2024-08-16,0.0,7.561774439767789,2.6976198525918123,84.41709624879785,4.984830178079197,0.196431169891907,0.11758134498262539,0.0,0.02466676588881919,0.0
2024-08-19,0.0,7.310794730717229,2.7113328897272684,84.54647308809125,4.992469881427361,0.19673221843572825,0.2174926216614143,0.0,0.024704569939753136,0.0
2024-08-20,0.0,7.100092948261133,2.7016005982220377,84.64758624340914,4.998440614020957,0.19696749986891116,0.33057798090584967,0.0,0.024734115311974364,0.0
2024-08-21,0.0,7.064124532662726,2.6546135523349115,84.58841524729073,4.99494656624835,0.19682981415703885,0.47635346182268,0.0,0.024716825483568523,0.0
2024-08-22,0.0,7.107011051182345,2.6183428246146887,84.58221662702935,4.994580537674585,0.19681539051202185,0.4763185547469132,0.0,0.024715014240092793,0.0
2024-08-23,0.0,7.147234179607008,2.582699291085119,84.57792580669262,4.9943271647009375,0.19680540614989625,0.4762943913066184,0.0,0.024713760457797256,0.0
2024-08-26,0.0,7.116101880587807,2.5853666499599917,84.60987902711385,4.996214002610797,0.1968797584878475,0.4708355840167051,0.0,0.024723097223008906,0.0
2024-08-27,0.0,7.0076885023188344,2.5854046512502222,84.70292839696415,5.001741902271309,0.1970975897395789,0.47135652484583745,0.0,0.03378243261005886,0.0
2024-08-28,0.0,7.192178276562662,2.5874265547311275,84.52923976501118,4.991485518875496,0.20514354823385886,0.46982663763243204,0.0,0.024699698953230195,0.0
2024-08-29,0.0,7.038678669104255,2.716070065253583,84.55305587888716,4.992891869954227,0.20463784741642427,0.4699590112907653,0.0,0.024706658093577465,0.0
2024-08-30,0.0,7.0101586168115295,2.7562848379233245,84.54209879990896,4.992244850044893,0.20461132876452268,0.46989811014473676,0.0,0.024703456402033558,0.0
2024-09-02,0.0,6.845670509864467,2.743347431859124,84.68189515136056,5.000499880680471,0.20269223346829124,0.5011504874492702,0.0,0.024744305317807715,0.0
2024-09-03,0.0,6.903024532671592,2.656746865130457,84.72779934372988,5.003775206238799,0.20280210846884789,0.4765769084314784,0.0,0.029275035328945497,0.0
2024-09-04,87.73525440136694,0.8574080212443682,0.33136106616840383,10.39956606878762,0.6141719489335516,0.024892278544177596,0.034238102214430355,0.0,0.0031081127404982375,0.0
2024-09-05,80.04016377951768,0.7768951717362438,0.31456445669307503,9.487440106729855,9.324346497636652,0.02270902461177917,0.03123514404148323,0.0,0.0026458190332304976,0.0
2024-09-09,79.20794420687169,0.7685670986248822,0.3120446243460301,10.446254441618436,9.227396375459964,0.02247290696952044,0.012827180266881122,0.0,0.002493165842604285,0.0
2024-09-10,78.45676986718107,1.5949213645107165,0.700750738681647,9.95759805215542,9.168660652551635,0.05497047904880414,0.06322983774636101,0.0,0.0030990081243533574,0.0
2024-09-11,78.19902835679072,2.147400417350823,1.1311634090357894,9.247222746032389,9.141538188398718,0.08673130970898017,0.04060236918667482,0.0,0.006313203495903659,0.0
2024-09-12,77.00286830065454,2.809028665381016,1.3682615109603748,9.88705615112209,8.78997307667549,0.08748047161738641,0.04807240219311674,0.0,0.007259421395985971,0.0
2024-09-13,76.95952969115318,2.7971896384136135,1.448021719494369,9.858503989437082,8.709886406192975,0.1507661067144995,0.05948345575732589,0.0,0.016618992836947847,0.0
2024-09-16,77.09847176119614,2.5538321844589644,1.432936320290328,9.68166759564285,8.725611159865093,0.42020764194732596,0.05671235767785801,0.0,0.030193512241019436,0.00036746668041808645
2024-09-17,76.90429443601558,2.771295776783549,2.0443382949296063,8.675258764871213,8.705040236769237,0.4799951606788146,0.3112545627085835,0.0,0.09770980206198299,0.010812965181436563
2024-09-19,77.0279396812281,2.7757514128229896,2.047625142713955,8.474680084079372,8.607183604149652,0.5029170951296432,0.4745161847818156,0.0,0.058609020633441415,0.030777774461025562
2024-09-20,77.02134174150896,2.775513651816101,2.047449750417148,8.364130369958367,8.588703221977392,0.6103116762516895,0.49870407759353325,0.0,0.06258090691279077,0.031264603564016134
2024-09-23,75.48520924155034,3.8826922373317174,2.6406448849979895,8.224652520317987,8.594070580217352,0.6491712248614867,0.4357269981417401,0.0,0.058144478416686476,0.0296878341647113
2024-09-24,75.19999608868439,3.98583440810623,2.5294193299624164,8.480371567126916,8.635823651374446,0.6426880225645345,0.3884920991915534,0.0,0.10754276469957363,0.029832068289950223
2024-09-25,74.60857941298914,4.862859632738259,3.010451530194539,8.22526651005246,7.904202244117592,0.7313722043164309,0.45873361790521366,0.0,0.16860538892652702,0.029929458759824657
2024-09-26,74.50950563463448,5.329489879636571,3.0469792665855517,7.89295744347306,7.7110294169546885,0.7229770479201225,0.4145679127571898,0.0,0.3427933781291586,0.02970001990918036
2024-09-27,74.27100984004747,5.508076334023994,3.389136265173287,7.707343390337868,7.577222847277729,0.7720313788790636,0.397427696138151,0.0,0.34800688328724494,0.029745364835184588
2024-09-30,73.94022257465267,5.549251941506989,3.5444584794937644,7.461915961296417,7.600230983921291,0.7914599767778703,0.41553311563248235,0.0,0.6675864785895572,0.029340488128973132
2024-10-02,73.870727808552,6.062639861703414,3.709830968022545,7.06591909836749,6.967560056188275,0.7954779033025917,0.3646798313302905,0.0,1.1277292438828437,0.03543522865054375
2024-10-03,74.0867522403402,6.199266192751605,3.768189024229969,7.084225520859118,6.338498801348264,0.8748360266430012,0.6103007377208639,0.0,1.0151072008751416,0.022824255231837186
2024-10-04,74.07391132785766,6.198191719485738,3.767535911709651,7.304627418430824,5.893334535367792,0.9485403119594442,0.8093144722567669,0.0,0.9184100755193155,0.08613422741281505
2024-10-07,73.97530247658622,6.189940547724152,3.7625204834472874,7.321161286403067,5.711220620394272,0.9779690520932062,1.1373904284006502,0.0,0.8356887304370132,0.08880637451413113
2024-10-08,73.93697747866649,6.186733673934216,3.7605712032838614,7.357353844281699,5.637265847725403,0.9619262286850166,1.2832495850808805,0.0,0.7871617724826092,0.08876036585982937
2024-10-09,73.77295224013079,6.17300873546325,3.7522285767702592,7.399950731791373,5.624759874301899,1.0403924025623348,1.3765626671276248,0.0,0.767999251669679,0.09214552018279941
2024-10-10,72.64350333214558,7.179211415721798,4.550419683319751,7.109695698159088,5.579936355676286,1.0769494130240465,1.2904788445727717,0.0,0.4687137654970309,0.1010914918836383
2024-10-14,72.00952194132813,7.0459752870586865,5.193725631331982,7.070776163039932,5.241016389118966,0.9912926110630712,1.243103004998024,0.0,0.4645290063892109,0.7400599656719957
2024-10-15,71.58509166004256,7.27757636801308,5.421822083148226,7.0371006326590795,5.23127261873857,0.9731796582451013,1.269554877032912,0.0,0.4646438794812322,0.7397582226392379
2024-10-16,71.66296897916995,6.868976060541344,5.359610683943177,7.044756284401537,5.236963712760027,1.0125577519860036,1.598158491558431,0.0,0.47118055396483793,0.7448274816746889
2024-10-17,71.66849137790607,6.894619199045851,5.325349023354219,7.058911554502949,5.224101790298656,1.0591966828599224,1.5494693580409427,0.0,0.473807894699314,0.7460531192920821
2024-10-18,71.6520425504385,6.821780218522999,5.325834993869357,7.057291444800113,5.224977042402572,1.0555981798617484,1.5757739445826306,0.0,0.5408197348802014,0.7458818906418769
2024-10-21,71.48094253737548,7.3795878708072165,5.551270373940721,6.874724227987941,4.9399862707537014,1.068124157193613,1.5812945862343104,0.0,0.3863121445278498,0.7377578311791697
2024-10-22,71.39590495457423,7.173411065963038,5.798841658315676,6.876180169733054,4.95272859029585,1.0543007356070329,1.6022349385854138,0.0,0.4074028560959111,0.7389950308297899
2024-10-23,71.16616854078754,7.349982860465889,5.863044562042533,6.870333253423457,4.948517212923996,1.064429100780293,1.6089127587435037,0.0,0.39024505825835076,0.7383666525744484
2024-10-24,70.57684609994969,7.737990591259843,6.209771548279941,6.79018873575875,4.952731079724761,1.0403916502222441,1.6266494739735855,0.0,0.32730762484196385,0.7381231959892267
2024-10-25,70.06499281427446,7.905073065706053,6.386573407254356,6.5829676169862825,4.97314761485372,1.1253874936236454,1.7544155650094433,0.0,0.4693947044814867,0.738047717810554
2024-10-28,69.22191367197217,8.40575360184905,6.974404689005312,5.942214365909622,4.9475278434883165,1.493142769814778,1.8418886838806339,0.0,0.4410358358548748,0.7321185382252458
2024-10-29,68.83853399488878,8.537608189108564,7.064801470780671,5.902831152161638,4.9630854602623735,1.6087603951995801,1.875421581728666,0.0,0.47931826730262156,0.7296394885671169
2024-10-30,68.54072936052282,8.244151051939644,7.466697141061,5.9286711366802525,4.9498795393847095,1.8800807209316717,1.854140805561936,0.0,0.4052476546532377,0.7304025892647256
2024-10-31,68.15294102387655,8.72095936777908,7.559812973090507,5.902046799071057,4.948403335389782,1.845727482892797,1.9456197772386639,0.0,0.19461496823692306,0.7298742724246479
2024-11-01,67.7002803068826,8.877484904037347,8.043960080470244,5.897362498839333,4.945425960593433,1.8177562682395418,1.9090686285647565,0.0,0.07847779443110657,0.7301835579416353
2024-11-04,67.52099906557602,8.86418885749517,8.275957328363974,5.8997606236831714,4.945139984076965,1.8570948920441168,1.8932537825365605,0.0,0.013464132218600131,0.730141334005427
2024-11-05,67.58411807853142,8.845269731443896,8.212514305336567,5.931743156910672,4.95059730021715,1.8231914162066647,1.8664589189538556,0.0,0.05461156087308213,0.7314955315266936
2024-11-06,67.5196268270257,8.93803305899308,8.130460971897808,5.927223977908374,4.947354490778804,1.814634711726236,1.8902739895640774,0.0,0.10134859966212423,0.7310433724437975
