date,UBS SECURITIES HONG KONG LTD,THE HONGKONG AND SHANGHAI BANKING,UOB KAY HIAN (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,PRUDENTIAL BROKERAGE LTD,BRIGHT SMART SECURITIES INTERNATIONAL,DBS BANK (HONG KONG) LTD,CITIBANK N.A.,BANK OF COMMUNICATIONS TRUSTEE LTD,SOUTH CHINA SECURITIES LTD
2024-08-23,56.332822187281565,34.021781172061836,1.5820427642127581,2.1539877993571586,1.6286305888905808,1.3228519097981046,0.0,1.4448850320909155,0.77490125469022,0.7380972916168586
2024-08-26,56.3479468067528,34.004262490763075,1.5824354394268965,2.154522435739623,1.6290348275620696,1.3231802518434042,0.0,1.445243663698237,0.7750935911573524,0.7382804930565393
2024-08-27,56.325718432205896,33.99084834658089,1.581811193653319,2.153672510686709,1.6283921990662846,1.3621066978411887,0.0,1.444673537912139,0.7747878289844692,0.7379892530690982
2024-08-29,56.34665757506021,33.97317902288378,1.5287988208057375,2.152552975912499,1.6275457186084337,1.4153526262255052,0.0,1.443922559174634,0.7743850741956705,0.7376056271335372
2024-08-30,56.36294788235301,33.95573933985537,1.5280140321101876,2.1514479912545577,1.6267102394962887,1.4307002562839681,0.0,1.4332257177866892,0.7739875538391915,0.7372269870207435
2024-09-03,56.36389453914396,33.954630078359884,1.5280396962195808,2.1514841263916975,1.6267375612804218,1.4307242859375673,0.0,1.433249789857255,0.7740005535242946,0.7372393692853334
2024-09-09,56.36666802166012,33.95255263621587,1.5279462063463198,2.1513524923910907,1.6265343329863482,1.4306367501016235,0.0,1.4331620995037015,0.7739531979393371,0.7371942628555934
2024-09-10,56.3905394669301,33.93559050683274,1.5271828698891114,2.1482047526594767,1.625721743544316,1.4299220278268217,0.0,1.4324461156064303,0.7735665438217337,0.7368259728892679
2024-09-11,56.627413517389705,33.71775611177952,1.5266306394981226,2.1318863830653014,1.625133881427881,1.4294049670241638,0.0,1.4319281420918706,0.7732868216199116,0.736559536103522
2024-09-20,56.614567274190556,33.7101070515764,1.526284314860423,2.131402752801288,1.6247652107827772,1.4517662538537326,0.0,1.4316033012415752,0.7731113972104922,0.7363924434827627
2024-09-25,56.61925929003252,33.71290082646395,1.5264108079262446,2.123291748322679,1.6248998655982343,1.4518865711252387,0.0,1.4317219474786171,0.7731754699588673,0.73645347309364
2024-09-26,56.62981916972952,33.69411370357261,1.5266954939977688,2.123687756778195,1.6286222128028434,1.4521573579161118,0.0,1.4349938060116691,0.7733196724802321,0.7365908267110455
2024-09-27,56.61920063503454,33.686138265507196,1.5264092266335187,2.12328954868823,1.6283168333803906,1.4518850670362595,0.0,1.434724733432247,0.7935829801265457,0.7364527101610704
2024-09-30,56.62544050696757,33.67882996726267,1.5265774486851331,2.123523551547895,1.6284962864350563,1.4520450759515775,0.0,1.4348828511466505,0.7936704390823182,0.7365338729211339
2024-10-02,56.62866742350056,33.67505051975374,1.5266644438230772,2.123644564880336,1.6285890896264057,1.452127823709834,0.0,1.4349646208804276,0.793715668015439,0.736575845810181
2024-10-03,56.633185724574645,33.669758569508225,1.5267862536750503,2.123814006718808,1.6287190318653406,1.4522436864169062,0.0,1.4350791141659451,0.7937789971827756,0.7366346158923088
2024-10-04,56.657667496384626,33.64543885624234,1.5274462630350547,2.1200671390558314,1.6294231054075674,1.4528714720180242,0.0,1.4360104773623157,0.794122137269775,0.7369530532244645
2024-10-07,56.668065439844554,33.63865293145876,1.5277265834326803,2.1204562185788207,1.629722140826267,1.4748082494184993,0.0,1.4092122595595684,0.7942678763629726,0.7370883005178787
2024-10-08,56.76052206998807,33.62571928278453,1.530219141641409,2.129108546344,1.6292654877468202,1.4772144688613325,0.0,1.3140963456908,0.79556376198585,0.7382908949571831
2024-10-09,56.75871964376519,33.58346666191504,1.5298934260649752,2.1286553538576483,1.6289186896098318,1.4830261210431446,0.0,1.3537919362170425,0.7953944218552284,0.7381337456719057
2024-10-10,56.745403754766144,33.602266359425734,1.529534505159611,2.1337615705355266,1.6285365368658051,1.482678195449783,0.0,1.3446506839047678,0.7952078182126805,0.7379605756799555
2024-10-14,56.756774898664794,33.58875333983577,1.5298410067580714,2.1341891524762393,1.6288628773635299,1.482975307568127,0.0,1.3451277936517354,0.7953671689606161,0.7381084547211173
2024-10-15,56.757894584112975,33.60561352126472,1.529871187132421,2.1316354941265976,1.6288950112200453,1.4830045633860425,0.0,1.3295797629981687,0.7953828597930611,0.7381230159659626
2024-10-16,56.76207906286138,33.60809109688018,1.5299839769657517,2.1244201438318764,1.6290151015899887,1.4831138979750846,0.0,1.3296777863357736,0.7954414994360223,0.7381774341239413
2024-10-17,56.76561572313443,33.60395443327401,1.5300793052842183,2.1245525095318296,1.6291166002152877,1.4832063059715848,0.0,1.3297606342278971,0.7954910608051095,0.7382234275556272
2024-10-18,56.768563276703844,33.605699318,1.530158754624463,2.1194703286916625,1.6292011920652798,1.4832833214321879,0.0,1.329829682024771,0.7955323666640497,0.738261759793747
2024-10-21,56.76986029725013,33.603974668610164,1.530193714948087,2.119518753319747,1.6292384152623838,1.4833172107686945,0.0,1.3300677700001557,0.7955505426009636,0.7382786272396665
2024-10-22,58.01638129664756,32.63154182276006,1.5307851042165321,2.1203379049295963,1.6298680833267027,1.477241364909415,0.0,1.059422459070442,0.7958580069754435,0.7385639571642418
2024-10-23,58.017285430539886,32.60773913878963,1.5308089601459036,2.1203709485169453,1.629893483376503,1.5000171926541543,0.0,1.0594389692306783,0.7958704097172469,0.738575467029049
2024-10-24,58.021263954470484,32.60322162898085,1.5309139350690821,2.12051635253745,1.6300052530013622,1.5000161548209676,0.0,1.0595116200494956,0.7959249863739658,0.7386261146963488
2024-10-30,58.022590250373,32.60168102016083,1.530948929909608,2.1205648249759657,1.6300425129495397,1.5000504433756157,0.0,1.0595358392033811,0.7959431802562805,0.7386429987957746
2024-10-31,58.02311363628603,32.6012745334174,1.5309298416164459,2.1205383851893354,1.6300221891302757,1.5000317403332988,0.0,1.0595226286185475,0.7959332562173606,0.7386337891913078
2024-11-01,58.02747467805801,32.59788753804027,1.530770791015803,2.1203180792715317,1.629852843676817,1.4998758997828059,0.0,1.0594125532212983,0.7958505655159112,0.7385570514175493
2024-11-05,58.028168556232174,32.597232617512205,1.5307644296791731,2.120309267986953,1.6298460705905675,1.4998696668343086,0.0,1.05940815068114,0.7958472582452315,0.7385539822382498
2024-11-07,58.028650848923405,32.59521792213318,1.5307771524053044,2.1203268906293444,1.62985961681936,1.5013366198549196,0.0,1.059416955798048,0.7958538728140787,0.7385601206223583
2024-11-12,58.028590561898575,32.59518405836617,1.5307755620529722,2.1203246877830253,1.6298579235284465,1.50143895191466,0.0,1.0594158551504302,0.7958530459869597,0.7385593533187645
2024-11-13,58.035102284452186,32.587620175529466,1.5309473392003305,2.1205626216352305,1.630040819278577,1.501607437031934,0.0,1.0595347383087292,0.7959423532435851,0.738642231319964
2024-11-14,58.070388109578865,32.559499952757186,1.5297774730199367,2.1189422037208208,1.628795231283283,1.5004599907992444,0.0,1.0587250998413817,0.7953341376526497,0.7380778013466357
2024-11-15,58.56087834247609,32.06903890506849,1.5297727082023076,2.118935603824205,1.628790158053765,1.5004553172971553,0.0,1.058721802216656,0.7953316604151516,0.7380755024461868
2024-11-18,58.77618925033761,31.86072719331936,1.5286300097358192,2.1173528167525735,1.6275734962543618,1.49933451812162,0.0,1.0579309659222547,0.7947375693689241,0.7375241801874776
2024-11-19,58.984639295281085,31.65230628981812,1.5286252520635357,2.117346226753197,1.6275684306326852,1.4993298516279392,0.0,1.0579276732426641,0.7947350958463042,0.7375218847344717
2024-11-21,58.993820980394396,31.644960149938267,1.5283255784024807,2.1169311394748496,1.6272493600236089,1.4990359210748756,0.0,1.0577202757405335,0.7945792949556546,0.7373772999953356
2024-11-22,58.97809891375982,31.636526653618528,1.5279182741088508,2.1267367601906857,1.6268156921844321,1.5149169936974107,0.0,1.0574383894619444,0.7943675367000587,0.7371807862782601
2024-11-25,58.999357317550164,31.62013194639342,1.5271264750266642,2.1256346408932685,1.625972642399777,1.5141319321496012,0.0,1.056890402857927,0.7939558788927427,0.7367987638364373
2024-11-26,59.0687787532809,31.556142158599666,1.5262422147128074,2.1244038231545685,1.6250311466542682,1.513255196136286,0.0,1.056278425883769,0.7934961503200676,0.7363721312576603
2024-11-27,59.02459048854843,31.61059536642488,1.5245711045992296,2.1220777751131936,1.623251870758297,1.511598305743457,0.0,1.0551218875943464,0.7926273370811844,0.7355658641369903
2024-11-29,58.56982833032846,32.13750987770093,1.512824860531313,2.105727968008504,1.6107453286887872,1.4999520121869625,0.0,1.0469925722900648,0.7865204430647812,0.7298986072001927
2024-12-03,58.704513574568686,32.060987508464706,1.5131868592164412,2.1062318404497518,1.6111307584277306,1.5003109305722515,0.0,0.9868566193089653,0.7867086468507211,0.730073262140746
2024-12-04,58.7055885813047,32.059888792529925,1.513190744261894,2.1062372481139704,1.611134894940144,1.5003147825592835,0.0,0.9868591530230256,0.7867106666930376,0.7300751365740256
2024-12-05,58.71050740288183,32.05606994955977,1.5130104991626792,2.1059863617381476,1.6109429831338575,1.5001360711920209,0.0,0.9867416023925965,0.7866169569325799,0.7299881730065274
2024-12-06,58.80875994153949,32.000964461094924,1.5130073918651097,2.1059820366351114,1.6109396747105393,1.5001329903349017,0.0,0.9436114885607438,0.7866153414428263,0.7299866738163521
2024-12-11,58.80888071842254,32.0008248099346,1.5130104991626792,2.1059863617381476,1.6109429831338575,1.5001360711920209,0.0,0.9436134264770426,0.7866169569325799,0.7299881730065274
2024-12-12,58.81190030173461,32.00246791477503,1.5130881857501204,2.100959924806806,1.6110256981335165,1.5002130967329097,0.0,0.943661876971608,0.7866573463330775,0.7300256547623148
2024-12-13,58.827346293355035,32.00243505102465,1.5130866319401899,2.1009577673037434,1.611024043750281,1.5002115561445755,0.0,0.9282572128876364,0.7866565385044205,0.7300249050894784
2024-12-16,58.830366976792156,32.0040783212314,1.5131643263462107,2.095930819225748,1.611106767074592,1.5002885894375144,0.0,0.9283048773050381,0.786696931969812,0.7300623906175269
2024-12-17,58.8494685806913,31.989229288525557,1.5124622587426477,2.0949583636227,1.6103592568092822,1.4995924958300324,0.0,0.9278741687764019,0.7863319257241967,0.7297236612778855
2024-12-18,58.852618207329144,31.98680371097507,1.5123427236697422,2.094792791887418,1.6102319846012958,1.4994739778985724,0.0,0.9278008357026206,0.7862697792187049,0.7296659887174315
2024-12-19,58.866164297564474,31.976387580684918,1.5118259907620326,2.0940770491173035,1.6096818051727393,1.4989616419468683,0.0,0.927483827384265,0.7860011288242532,0.7294166785431531
2024-12-23,58.87184559933338,31.973053219763386,1.511692597589038,2.0938922820979617,1.6095397778727618,1.4972904335039487,0.0,0.927401992562406,0.7859317774668935,0.7293523198102164
2025-01-03,58.87598708407491,31.969719447192297,1.5115592279533672,2.0937075476808964,1.6093977756336062,1.4971583345045039,0.0,0.9273201721803613,0.7858624383466317,0.7292879724334257
2025-01-08,58.882518889064514,31.967341424229684,1.511466193306109,2.093578682506738,1.605708372835969,1.4970661862148673,0.0,0.9272630967422849,0.7858140694614484,0.7292430856383798
2025-01-09,58.957190142417616,31.947169538715908,1.5112398568295893,2.0877266148964666,1.6090577326060462,1.4968420060861913,0.0,0.8759438275581335,0.7856963967086806,0.7291338841813703
2025-01-13,58.96183223086974,31.946350386677167,1.511201107380808,2.0876730838469992,1.6054267584064423,1.4968036258102966,0.0,0.87592136762874,0.7856762507985895,0.7291151885812165
2025-01-14,59.07549484482026,31.93848866391995,1.510829213753122,2.0871593254115517,1.605031676654416,1.3928718023436406,0.0,0.8757058108948385,0.7854829026137125,0.7289357595885045
2025-01-16,59.12679484839671,31.93285680907908,1.5105628025615738,2.0867912873846377,1.604748654326308,1.3485425863648217,0.0,0.8755513938194984,0.7853443949424807,0.7288072231248816
2025-01-17,59.13940382499493,31.923005840878123,1.5100968089856606,2.086147533061716,1.6042536053534329,1.3481265744115116,0.0,0.875281294937009,0.7851021240204759,0.7285823933571424
2025-01-21,59.139510722887344,31.92294474271079,1.5100890706561865,2.086136842821961,1.604245384527533,1.3481196660811692,0.0,0.8752768096516933,0.7850981008486696,0.7285786598146468
2025-01-22,58.96827951445061,31.82798664977084,1.5056019886044367,2.0799380911278953,1.5994785261935491,1.636860201535041,0.0,0.8726760101762066,0.7827652585907954,0.7264137595506368
2025-01-23,58.998042402370785,31.813005428960327,1.5048546612742304,2.068692423103685,1.5986846018856977,1.6360477222917933,0.0,0.8722428448126138,0.7823767217295875,0.7260531935712751
2025-02-05,59.000764185605306,31.810893624795618,1.504754766331954,2.0685550996029436,1.5985784783442467,1.6359391185196248,0.0,0.8721849437734797,0.7823247861643352,0.726004996862498
2025-02-06,59.00136674194171,31.81121849949487,1.5047701339213695,2.068576225108684,1.5985948041258646,1.6359558258537659,0.0,0.8721938511253021,0.7813115071041568,0.7260124113242793
2025-02-07,59.04131462406755,31.797806694273305,1.504135713585044,2.067704100659331,1.5979208267319622,1.6126034904445112,0.0,0.8718261288374267,0.7809821013710562,0.7257063200298112
2025-02-11,59.09304758650593,31.7929059272907,1.4595042775805673,2.06636473952425,1.5976745507009216,1.6123549514802364,0.0,0.8716917605538573,0.7808617342233091,0.7255944721402235
2025-02-12,58.475193518420795,31.43969315630853,1.4432894794956255,2.0445206428440215,1.5799247087559496,1.5944420132442163,1.0712092581606587,0.8620074409483549,0.7721865178863775,0.7175332639354712
2025-02-13,58.47540308086009,31.43953449021598,1.4432821956744704,2.04451032480116,1.5799167353804204,1.5944339666044867,1.0712038521095737,0.8620030906720427,0.7721826209075837,0.7175296427741993
2025-02-14,58.50532361484536,31.432136670562684,1.4278106911716375,2.0389902979879664,1.5795500470827764,1.5940639089528226,1.0709552327309928,0.8618030254161946,0.7720034023928417,0.71736310885673
2025-02-17,58.50786504838543,31.43344784579431,1.427870251551937,2.035543349501722,1.5796159371913796,1.5941304044996238,1.070259548595581,0.8618389750811287,0.7720356061132111,0.7173930332856759
2025-02-18,58.53630826378636,31.419465162910914,1.4272350855649274,2.034133522004501,1.578913269484176,1.5839395465884285,1.0697834601962315,0.8614555993488757,0.771692178020056,0.717073912095522
2025-02-19,57.40238486412997,30.76047381143805,3.4006849683095766,1.9916671463306805,1.5457971682418143,1.5507180242918053,1.0473458392958535,0.8433874436146747,0.7555067188253278,0.7020340155222482
2025-02-20,57.4234499059492,30.745262380818033,3.3990032879891414,1.990682242560983,1.545032752631006,1.549951175257479,1.0468279139652077,0.8429703782058978,0.7551331115100826,0.7016868511129654
