date,GRANSING SECURITIES CO LTD,ASTRUM CAPITAL MANAGEMENT LTD,SUNCORP SECURITIES LTD,KGI ASIA LTD,VALUABLE CAPITAL LTD,KINGSTON SECURITIES LTD,CIS SECURITIES ASSET MANAGEMENT LTD,BANK OF CHINA (HONG KONG) LTD,LONG BRIDGE HK LTD,LUK FOOK SECURITIES (HK) LTD,TOTAL_CCASS_PCT
2024-06-25,21.364529584653333,0.0,0.0,6.281356694131338,5.839388155532666,0.0,3.4273344226128586,2.704785091859597,0.0,0.0,39.61739394878979
2024-07-03,21.364529584653333,0.0,0.0,6.281356694131338,5.842770170948704,0.0,3.4273344226128586,2.704785091859597,0.0,0.0,39.620775964205826
2024-07-04,21.364529584653333,0.0,0.0,6.281356694131338,5.8157140476204,0.0,3.4273344226128586,2.704785091859597,0.0,0.0,39.593719840877526
2024-07-09,21.364529584653333,0.0,0.0,6.281356694131338,5.805568001372287,0.0,3.4273344226128586,2.704785091859597,0.0,0.0,39.58357379462941
2024-07-16,21.364529584653333,0.0,0.0,6.281356694131338,5.802185985956249,0.0,3.4273344226128586,2.704785091859597,0.0,0.0,39.58019177921337
2024-07-18,21.364529584653333,0.0,0.0,6.281356694131338,5.798803970540211,0.0,3.4273344226128586,2.704785091859597,0.0,0.0,39.576809763797336
2024-07-23,21.364529584653333,0.0,0.0,6.281356694131338,5.761601800963794,0.0,3.4273344226128586,2.714592936566107,0.0,0.0,39.54941543892743
2024-07-25,21.364529584653333,0.0,0.0,6.281356694131338,5.761601800963794,0.0,3.4273344226128586,2.7141701846391024,0.0,0.0,39.54899268700043
2024-08-07,21.364529584653333,0.0,0.0,6.281356694131338,5.758219785547755,0.0,3.4273344226128586,2.710111766139857,0.0,0.0,39.54155225308514
2024-08-13,21.364529584653333,0.0,0.0,6.281356694131338,5.727781646803414,0.0,3.4273344226128586,2.7270218432200464,0.0,0.0,39.52802419142099
2024-08-14,21.364529584653333,0.0,0.0,6.281694895672942,5.7176356005553,0.0,3.4273344226128586,2.7270218432200464,0.0,0.0,39.51821634671448
2024-08-19,21.364529584653333,0.0,0.0,6.281694895672942,5.710871569723224,0.0,3.4273344226128586,2.7270218432200464,0.0,0.0,39.51145231588241
2024-08-28,21.364529584653333,0.0,0.0,6.281694895672942,5.714253585139262,0.0,3.4273344226128586,2.7270218432200464,0.0,0.0,39.514834331298445
2024-08-29,21.364529584653333,0.0,0.0,6.281694895672942,5.714253585139262,0.0,3.4273344226128586,2.726007238595235,0.0,0.0,39.51381972667363
2024-08-30,21.364529584653333,0.0,0.0,6.281694895672942,5.710871569723224,0.0,3.4273344226128586,2.726007238595235,0.0,0.0,39.510437711257595
2024-09-02,21.364529584653333,0.0,0.0,6.281694895672942,5.710871569723224,0.0,3.4273344226128586,2.722625223179197,0.0,0.0,39.50705569584155
2024-09-04,21.364529584653333,0.0,0.0,6.281694895672942,5.710871569723224,0.0,3.4273344226128586,2.726007238595235,0.0,0.0,39.510437711257595
2024-09-13,21.364529584653333,0.0,0.0,6.281694895672942,5.710871569723224,0.0,3.4273344226128586,2.722625223179197,0.0,0.0,39.50705569584155
2024-09-16,21.364529584653333,0.0,0.0,6.281694895672942,5.704107538891148,0.0,3.4273344226128586,2.732771269427311,0.0,0.0,39.510437711257595
2024-09-20,21.364529584653333,0.0,0.0,6.281694895672942,5.697343508059072,0.0,3.4273344226128586,2.736153284843349,0.0,0.0,39.50705569584155
2024-09-23,21.364529584653333,0.0,0.0,6.281694895672942,5.697343508059072,0.0,3.4273344226128586,2.732771269427311,0.0,0.0,39.503673680425514
2024-09-26,21.364529584653333,0.0,0.0,6.281694895672942,5.697343508059072,0.0,3.4273344226128586,2.729389254011273,0.0,0.0,39.50029166500948
2024-09-30,21.364529584653333,0.0,0.0,6.281694895672942,5.697343508059072,0.0,3.4273344226128586,2.729220153240471,0.0,0.0,39.50012256423868
2024-10-02,21.364529584653333,0.0,0.0,6.281694895672942,5.697343508059072,0.0,3.4273344226128586,2.7123100761602816,0.0,0.0,39.48321248715849
2024-10-04,21.364529584653333,0.0,0.0,6.2783128802569035,5.697343508059072,0.0,3.4273344226128586,2.7123100761602816,0.0,0.0,39.47983047174245
2024-10-07,21.364529584653333,0.0,0.0,6.281694895672942,5.697343508059072,0.0,3.4273344226128586,2.7461302303206607,0.0,0.0,39.51703264131886
2024-10-08,21.364529584653333,0.0,0.0,6.281694895672942,5.70072552347511,0.0,3.4273344226128586,2.731333912875495,0.0,0.0,39.50561833928974
2024-10-09,21.364529584653333,0.0,0.0,6.2783128802569035,5.70072552347511,0.0,3.3461660526279475,2.758390036203799,0.0,0.0,39.448124077217095
2024-10-10,21.364529584653333,0.0,0.0,6.136268232783309,5.673669400146807,0.0,3.3394020217958715,2.6873677124670015,0.0,0.0,39.201236951846326
2024-10-14,21.364529584653333,0.0,0.0,6.136268232783309,5.663523353898692,0.0,3.336020006379834,2.6839856970509635,0.0,0.0,39.184326874766136
2024-10-15,21.364529584653333,0.0,0.0,6.11935815570312,5.663523353898692,0.0,3.336020006379834,2.6824637901137467,0.0,0.0,39.165894890748724
2024-10-16,21.364529584653333,0.0,0.0,6.122740171119158,5.643231261402465,0.0,3.336020006379834,2.6959918517778987,0.0,0.0,39.16251287533269
2024-10-17,21.364529584653333,0.0,0.0,6.122740171119158,5.629703199738313,0.0,3.336020006379834,2.6858458055297842,2.619641500954675,0.0,41.758480268375095
2024-10-18,21.364529584653333,0.0,0.0,6.122740171119158,5.633085215154352,0.0,3.336020006379834,2.6858458055297842,2.623023516370713,0.0,41.765244299207176
2024-10-21,21.364529584653333,0.0,0.0,6.122740171119158,5.643231261402465,0.0,3.336020006379834,2.6993738671939367,2.623023516370713,0.0,41.78891840711944
2024-10-22,21.364529584653333,0.0,0.0,6.122740171119158,5.653377307650579,0.0,3.336020006379834,2.6892278209458227,2.623023516370713,0.0,41.78891840711944
2024-10-23,20.34992495984195,0.0,0.0,6.092302032374816,5.636467230570389,0.0,3.336020006379834,2.6756997592816707,2.623023516370713,0.0,40.713437504819375
2024-10-24,20.34992495984195,0.0,1.0240742679762913,6.092302032374816,5.629703199738313,0.0,3.336020006379834,2.6756997592816707,2.623023516370713,2.2941901574693433,44.02493789943293
2024-10-25,20.34992495984195,0.0,1.0240742679762913,6.092302032374816,5.626321184322275,0.0,3.336020006379834,2.6654691626481557,2.623023516370713,2.2941901574693433,44.01132528738338
2024-10-28,20.34992495984195,0.0,1.0240742679762913,6.092302032374816,5.626321184322275,0.0,3.336020006379834,2.6688511780641937,2.623023516370713,2.2941901574693433,44.014707302799415
2024-10-30,25.424582724683294,11.853213225790654,6.320986812574929,5.076918360312347,4.688600986935229,0.0,2.7800166719831947,2.224042648386828,2.185852930308928,1.9118251312244527,62.466039492199855
2024-10-31,25.424582724683294,11.853213225790654,6.320986812574929,5.076918360312347,4.688600986935229,0.0,2.7800166719831947,2.2296793407468916,2.185852930308928,1.9118251312244527,62.47167618455992
2024-11-04,25.424582724683294,11.853213225790654,6.320986812574929,5.060008283232157,4.688600986935229,0.0,2.7800166719831947,2.2296793407468916,2.185852930308928,1.9118251312244527,62.45476610747973
2024-11-06,25.424582724683294,11.853213225790654,6.320986812574929,5.060008001397539,4.674509256035071,0.0,2.7800166719831947,2.2296793407468916,2.185852930308928,1.9118251312244527,62.44067409474495
2024-11-07,25.424582724683294,11.853213225790654,6.320986812574929,5.060008001397539,4.677327602215103,0.0,2.7800166719831947,2.2296793407468916,2.185852930308928,1.9118251312244527,62.443492440924985
2024-11-11,25.424582724683294,11.853213225790654,6.320986812574929,5.051552962857444,4.680145948395134,0.0,2.7800166719831947,2.2296793407468916,2.185852930308928,1.9118251312244527,62.43785574856492
2024-11-15,25.424582724683294,11.853213225790654,6.320986812574929,5.051552962857444,4.666054217494977,0.0,2.7800166719831947,2.2296793407468916,2.185852930308928,1.9118251312244527,62.423764017664766
2024-11-18,25.424582724683294,11.853213225790654,6.320986812574929,5.051552962857444,4.666054217494977,0.0,2.7800166719831947,2.229115671510885,2.185852930308928,1.9118251312244527,62.42320034842875
2024-11-20,25.424582724683294,11.853213225790654,6.320986812574929,5.051552962857444,4.67169090985504,0.0,2.7800166719831947,2.229115671510885,2.185852930308928,1.9118251312244527,62.42883704078882
2024-11-27,25.424582724683294,11.853213225790654,6.320986812574929,5.051552962857444,4.643507448054724,0.0,2.7800166719831947,2.229115671510885,2.185852930308928,1.9118251312244527,62.40065357898851
2024-11-29,25.424582724683294,11.853213225790654,6.320986812574929,5.051552962857444,4.643507448054724,0.0,2.7800166719831947,2.228833836892882,2.185852930308928,1.9118251312244527,62.400371744370496
2024-12-02,25.424582724683294,11.853213225790654,6.320986812574929,5.051552962857444,4.641816440346704,0.0,2.7800166719831947,2.228833836892882,2.185852930308928,1.9118251312244527,62.398680736662484
2024-12-04,25.424582724683294,11.853213225790654,6.320986812574929,5.051552962857444,4.613632978546388,0.0,2.7800166719831947,2.228833836892882,2.185852930308928,1.9118251312244527,62.37049727486217
2024-12-05,25.424582724683294,11.853213225790654,6.320986812574929,5.051552962857444,4.613632978546388,0.0,2.7800166719831947,2.2285942774675793,2.185852930308928,1.9118251312244527,62.370257715436864
2024-12-12,25.424582724683294,11.853213225790654,6.320986812574929,4.8232669222748825,4.613632978546388,0.0,2.7800166719831947,2.2257759312875476,2.1802162379488643,1.9118251312244527,62.1335166363142
2024-12-13,25.520406494804366,11.853213225790654,6.320986812574929,4.8232669222748825,4.613632978546388,0.0,2.7800166719831947,2.2257759312875476,2.1802162379488643,1.9118251312244527,62.229340406435284
2024-12-16,25.526043187164433,11.853213225790654,6.320986812574929,4.8232669222748825,4.613632978546388,0.0,2.7800166719831947,2.2257759312875476,2.1802162379488643,1.9118251312244527,62.23497709879534
2024-12-18,25.526043187164433,11.853213225790654,6.320986812574929,4.797901806654598,4.613632978546388,0.0,2.7800166719831947,2.2257759312875476,2.1802162379488643,1.9118251312244527,62.20961198317506
2024-12-20,25.537316571884556,11.853213225790654,6.320986812574929,4.797901806654598,4.596722901466198,0.0,2.7800166719831947,2.2257759312875476,2.1802162379488643,1.9118251312244527,62.203975290814995
2024-12-23,25.537316571884556,11.853213225790654,6.320986812574929,4.797901806654598,4.596722901466198,3.2202846204968356,2.7800166719831947,2.2252122620515413,2.1802162379488643,1.9118251312244527,65.42369624207582
2025-01-02,25.542953264244623,11.853213225790654,6.320986812574929,4.797901806654598,4.596722901466198,3.2202846204968356,2.7800166719831947,2.2252122620515413,2.1802162379488643,1.9118251312244527,65.42933293443589
2025-01-03,25.542953264244623,11.853213225790654,6.320986812574929,4.797901806654598,4.596722901466198,3.2202846204968356,2.7800166719831947,2.2252119802169235,2.1802162379488643,1.9118251312244527,65.42933265260127
2025-01-09,25.542953264244623,11.853213225790654,6.320986812574929,4.797901806654598,4.596722901466198,4.088335243946576,2.7800166719831947,2.2252119802169235,2.1802162379488643,1.9118251312244527,66.29738327605101
2025-01-15,25.542953264244623,11.853213225790654,6.320986812574929,4.797901806654598,4.58263117056604,4.088335243946576,2.7800166719831947,2.2252119802169235,2.1802162379488643,1.9118251312244527,66.28329154515086
2025-01-17,25.542953264244623,11.853213225790654,6.320986812574929,4.797901806654598,4.579812824386009,4.088335243946576,2.7800166719831947,2.2252119802169235,2.1802162379488643,1.9118251312244527,66.28047319897082
2025-01-20,25.95725015270927,11.853213225790654,6.320986812574929,4.797901806654598,4.579812824386009,4.088335243946576,2.7800166719831947,2.2246483109809168,2.1802162379488643,1.9118251312244527,66.69420641819947
2025-02-03,25.95725015270927,11.853213225790654,6.320986812574929,4.797901806654598,4.579812824386009,4.088335243946576,2.7800166719831947,2.2238028071269076,2.1802162379488643,1.9118251312244527,66.69336091434546
2025-02-06,25.95725015270927,11.853213225790654,6.320986812574929,4.797901806654598,4.579812824386009,4.088335243946576,2.7800166719831947,2.2238022434576714,2.1802162379488643,1.9118251312244527,66.69336035067623
2025-02-10,25.95725015270927,11.853213225790654,7.617989724625482,4.797901806654598,4.574176132025945,4.088335243946576,2.7800166719831947,2.2238022434576714,2.1802162379488643,1.9118251312244527,67.9847265703667
2025-02-11,25.95725015270927,11.853213225790654,7.617989724625482,4.797901806654598,4.568539439665882,4.088335243946576,2.7800166719831947,2.223238574221665,2.1802162379488643,1.9118251312244527,67.97852620877065
2025-02-12,25.95725015270927,11.853213225790654,7.617989724625482,4.797901806654598,4.562902747305818,4.088335243946576,2.7800166719831947,2.223238574221665,2.1802162379488643,1.9118251312244527,67.97288951641058
2025-02-13,25.95725015270927,11.853213225790654,7.617989724625482,4.797901806654598,4.562902747305818,4.088335243946576,2.7800166719831947,2.2221112357496526,2.1802162379488643,1.9118251312244527,67.97176217793857
2025-02-19,25.95725015270927,11.853213225790654,7.617989724625482,4.797901806654598,4.568539439665882,4.088335243946576,2.7800166719831947,2.2204202280416334,2.1802162379488643,1.9118251312244527,67.97570786259061
2025-02-20,25.95725015270927,11.853213225790654,7.617989724625482,4.797901806654598,4.531900939325471,4.088335243946576,2.7800166719831947,2.220349769387133,2.1802162379488643,1.9118251312244527,67.93899890359569
2025-02-21,25.95725015270927,11.853213225790654,7.617989724625482,4.797901806654598,4.531900939325471,4.088335243946576,2.7800166719831947,2.22006793476913,2.1802162379488643,1.9118251312244527,67.9387170689777
2025-02-24,25.95725015270927,11.853213225790654,7.617989724625482,4.797901806654598,4.517809208425313,4.088335243946576,2.7800166719831947,2.22006793476913,2.1802162379488643,1.9118251312244527,67.92462533807753
2025-02-26,25.95725015270927,11.853213225790654,7.617989724625482,4.797901806654598,4.517809208425313,4.088335243946576,2.7800166719831947,2.219504265533123,2.1802162379488643,1.9118251312244527,67.92406166884153
2025-03-06,25.95725015270927,11.853213225790654,7.617989724625482,4.797901806654598,4.517809208425313,4.088335243946576,2.7800166719831947,2.2183769270611107,2.1802162379488643,1.9118251312244527,67.92293433036951
2025-03-07,25.95725015270927,11.853213225790654,7.617989724625482,4.797901806654598,4.517809208425313,4.088335243946576,2.7800166719831947,2.2164040847350885,2.1802162379488643,1.9118251312244527,67.9209614880435
2025-03-11,25.95725015270927,11.853213225790654,7.617989724625482,4.797901806654598,4.523445900785377,4.088335243946576,2.7800166719831947,2.2164040847350885,2.1802162379488643,1.9118251312244527,67.92659818040356
2025-03-12,25.95725015270927,11.853213225790654,7.617989724625482,4.797901806654598,4.523445900785377,4.088335243946576,2.7800166719831947,2.216122250117085,2.1802162379488643,1.9118251312244527,67.92631634578555
2025-03-14,25.95725015270927,11.853213225790654,7.617989724625482,4.797901806654598,4.520627554605344,4.088335243946576,2.7800166719831947,2.216122250117085,2.1802162379488643,1.9118251312244527,67.92349799960552
2025-03-17,25.95725015270927,11.853213225790654,7.617989724625482,4.797901806654598,4.5149908622452815,4.088335243946576,2.7800166719831947,2.216122250117085,2.1802162379488643,1.9118251312244527,67.91786130724546
2025-03-20,25.95725015270927,13.508146102705224,7.617989724625482,4.797901806654598,4.5149908622452815,4.088335243946576,2.7800166719831947,2.207385376958987,2.1802162379488643,1.9118251312244527,69.56405731100193
2025-03-21,25.95725015270927,13.508146102705224,7.617989724625482,4.797901806654598,4.5149908622452815,4.088335243946576,2.7800166719831947,2.2073149183044865,2.1802162379488643,1.9118251312244527,69.56398685234743
2025-03-24,25.95725015270927,13.508146102705224,7.617989724625482,4.797901806654598,4.509354169885218,4.088335243946576,2.7800166719831947,2.187586495044265,2.1802162379488643,1.9118251312244527,69.53862173672715
2025-03-26,25.95725015270927,13.508146102705224,7.617989724625482,4.797901806654598,4.509354169885218,4.088335243946576,2.7800166719831947,2.187022825808259,2.1802162379488643,1.9118251312244527,69.53805806749114
2025-03-31,25.95725015270927,13.508146102705224,7.617989724625482,4.797901806654598,4.51217251606525,4.088335243946576,2.7800166719831947,2.187022825808259,2.1802162379488643,1.9118251312244527,69.54087641367117
2025-04-02,25.95725015270927,13.508146102705224,7.617989724625482,4.797901806654598,4.5149908622452815,4.088335243946576,2.7800166719831947,2.187022825808259,2.1802162379488643,1.9118251312244527,69.5436947598512
2025-04-03,25.95725015270927,13.508146102705224,7.617989724625482,4.797901806654598,4.5149908622452815,4.088335243946576,2.7800166719831947,2.1860364046452476,2.1802162379488643,1.9118251312244527,69.54270833868819
2025-04-08,25.95725015270927,13.508146102705224,7.617989724625482,4.797901806654598,4.5149908622452815,4.088335243946576,2.7800166719831947,2.184909066173235,2.1802162379488643,1.9118251312244527,69.54158100021618
2025-04-15,25.95725015270927,13.508146102705224,7.617989724625482,4.797901806654598,4.517809208425313,4.088335243946576,2.7800166719831947,2.184909066173235,2.1802162379488643,1.9118251312244527,69.54439934639622
2025-04-25,25.95725015270927,13.508146102705224,7.617989724625482,4.797901806654598,4.517809208425313,4.088335243946576,2.7800166719831947,2.1848526992496344,2.1802162379488643,1.9118251312244527,69.5443429794726
2025-04-30,25.95725015270927,13.508146102705224,7.617989724625482,4.797901806654598,4.5149908622452815,4.088335243946576,2.7800166719831947,2.183161691541615,2.1802162379488643,1.9118251312244527,69.53983362558456
