date,THE HONGKONG AND SHANGHAI BANKING,SBI CHINA CAPITAL FINANCIAL SERVICES LTD,KOALA SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,ZH SECURITIES LIMITED,BANK OF CHINA (HONG KONG) LTD,BRIGHT SMART SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,EVERBRIGHT SECURITIES INVESTMENT
2024-05-21,78.88709346703575,1.5018993200064512,0.0,3.2713784039220974,0.0,13.288356339942137,3.051272469093566,0.0,0.0
2024-05-22,78.87347737254927,1.5016400887158607,0.0,3.2880739873605918,0.0,13.286062738954413,3.0507458124198665,0.0,0.0
2024-05-28,78.40960573460094,2.0766595438102438,0.0,3.2694515958334827,0.0,13.2108155689912,3.033467556764137,0.0,0.0
2024-05-30,78.35741353664373,2.077550941742252,0.0,3.227930388822673,0.0,13.302335472023222,3.0347696607681245,0.0,0.0
2024-05-31,78.38433046880627,2.078264611262966,0.0,3.194687749544725,0.0,13.306905021289117,3.035812149096936,0.0,0.0
2024-06-17,78.06254279247409,2.5144687793421507,0.0,3.1473622816255493,0.0,13.25227678092062,3.023349365637586,0.0,0.0
2024-06-18,77.94211318655493,2.5111398734376964,0.0,3.1901725943162567,0.0,13.422640513970544,2.933933831720574,0.0,0.0
2024-06-19,67.23728608311164,2.166251634221338,13.734330089076781,2.752023759801598,0.0,11.579130759111676,2.5309776746769717,0.0,0.0
2024-06-20,66.18760373288862,1.9591731766748253,12.42142449429209,2.4889495968981197,0.0,10.667719937713754,2.2890339666251784,3.986095094907413,0.0
2024-06-25,66.07312529533013,1.9557845801473337,12.399940331274252,2.484644696207582,0.0,10.822229532687759,2.2850748410905073,3.9792007232624425,0.0
2024-06-26,65.95904217907186,1.952407685250418,12.378530358186325,2.4803546613640512,0.0,10.803543665106458,2.2811293873589067,4.144992063661985,0.0
2024-07-03,64.03687248338694,1.8955108783498253,12.017796861374404,2.4080724934138087,0.0,10.48870822248893,5.1288398085962115,4.024199252389878,0.0
2024-07-11,64.02036210341376,1.895022166087168,12.014698359137691,2.4332342438704284,0.0,10.486003959281414,5.127517459599804,4.023161708609738,0.0
2024-07-12,64.00386023486135,1.8945337057651512,12.011601454238917,2.45838302295716,0.0,10.483301090173978,5.126195792299924,4.02212469970352,0.0
2024-07-15,62.379879392529126,4.39634137977692,11.706829045577399,2.3834450766076305,0.0,10.217306506841487,4.996127953732199,3.920070644935241,0.0
2024-07-17,62.34072637609876,4.393581996014846,11.699481200816674,2.4447145534968318,0.0,10.210893567710597,4.992992111185442,3.9176101946768562,0.0
2024-07-24,62.34072637609876,4.393581996014846,11.699481200816674,3.7314064237583224,0.0,8.924201697449107,4.992992111185442,3.9176101946768562,0.0
2024-08-01,62.35638168329306,4.394685333749732,11.702419231584999,3.7323434727345934,0.0,8.92644278649569,4.994245975711302,3.893481516430623,0.0
2024-08-13,62.348553046960035,4.394133595622097,11.700950031770843,3.74442955684083,0.0,8.925322101291759,4.993618964739112,3.8929927027753295,0.0
2024-08-14,62.33290166996915,4.393030534875818,11.698012738583605,3.768592623132755,0.0,8.923081574861785,4.992365414991019,3.892015443585882,0.0
2024-08-16,62.31334849549264,4.391652487484668,11.69434319524489,3.7925056124064036,0.0,8.920282498190765,4.99707315183077,3.890794559349871,0.0
2024-08-20,60.41809646942797,4.258080973906334,11.338661336230581,6.718643479542208,0.0,8.648973318280651,4.845087851023421,3.772456571588828,0.0
2024-08-26,60.43280091284322,4.259117297696674,11.341420918438,6.695940837307414,0.0,8.651078289244492,4.846267039450573,3.7733747050196205,0.0
2024-08-29,60.425447796559475,4.2585990727545395,11.34004095944923,6.707293539588399,0.0,8.65002567570218,4.8456773734985585,3.7729155824476215,0.0
2024-09-02,60.410746930795824,4.257563001106042,11.337282048659517,6.729990658176907,0.0,8.64792121688644,4.844498471972803,3.7719976724024717,0.0
2024-09-03,60.425447796559475,4.2585990727545395,11.34004095944923,6.707293539588399,0.0,8.65002567570218,4.8456773734985585,3.7729155824476215,0.0
2024-09-04,60.425447796559475,4.2585990727545395,11.34004095944923,6.719460965510556,0.0,8.637858249780026,4.8456773734985585,3.7729155824476215,0.0
2024-09-05,60.447512515480796,4.260154126046908,11.344181844216338,6.685399010660756,0.0,8.641012416133997,4.847446801994804,3.774293285466404,0.0
2024-09-11,60.46223128257042,4.261191459325612,11.34694411454706,6.6748520502150495,0.0,8.630941641010642,4.848627139075501,3.7752123132557194,0.0
2024-09-12,60.22758782396356,4.244654512531021,11.30290858765403,7.0370308025603565,0.0,8.597446449802497,4.829810456044226,3.760561367444315,0.0
2024-09-13,59.89346084547649,4.221106274286135,11.240202993241937,7.408041511372167,0.0,8.694473698720975,4.803015924955581,3.7396987519467144,0.0
2024-09-16,59.965781398649156,4.226203203674546,11.253775388070505,7.356612290967764,0.0,8.64459782798271,4.808815502466823,3.7442143881885013,0.0
2024-09-17,59.90774406195914,4.22977838426623,11.263295583246075,7.362835658897716,0.0,8.676080936785214,4.812883547240075,3.747381827605545,0.0
2024-09-19,60.118439565069906,4.244654512531021,11.30290858765403,7.012775633917322,0.0,8.730849877339185,4.829810456044226,3.760561367444315,0.0
2024-09-20,59.99958963685612,4.24054031171509,11.291953058624186,7.115020851584821,0.0,8.770850676133556,4.8251290832586715,3.756916381827555,0.0
2024-09-23,59.8267635507205,4.230033985785055,11.227718779412331,8.015914403062679,0.0,8.138786617410055,4.813174385253995,3.74760827835538,0.0
2024-09-24,59.43170931463816,4.202101790465148,11.153578752406064,8.63531917940588,0.0,8.073037739724505,4.781391537293557,3.7228616860666897,0.0
2024-09-25,58.782426569662825,4.156194442070796,11.031727533382197,9.63346497465695,0.0,7.9848409813881815,4.7291555330134125,3.6821899658256316,0.0
2024-09-26,58.75451854641378,4.154221213371579,11.026490020634848,9.676368126289084,0.0,7.981050033297864,4.7269102806435175,3.6804417793493234,0.0
2024-09-30,60.280945991196376,4.263008008657366,11.315241257264836,7.298878711965504,0.0,8.214410228919633,4.850694112707988,3.7768216892882984,0.0
2024-10-02,60.22731236046983,4.262229297901722,11.313174336430569,7.358434437877472,0.0,8.212909727493518,4.849808051112459,3.7761317887144257,0.0
2024-10-03,60.20531731469714,4.260672729547152,11.309042759283725,7.392267185764309,0.0,8.20991036859299,4.848036898691866,3.774752743422824,0.0
2024-10-04,60.20289499412551,5.295729869177698,11.309731145899038,6.357919365926558,0.0,8.21041010959945,4.848332000919582,3.7749825143521583,0.0
2024-10-07,60.188240251060186,5.294440769034196,11.306978102144296,6.3563717048922035,0.0,8.232753766927665,4.847151807512342,3.7740635984291067,0.0
2024-10-08,60.22004587678699,5.298309953617012,11.315241257264836,6.300116835651492,0.0,8.23877027468339,4.850694112707988,3.7768216892882984,0.0
2024-10-09,60.3892205570739,5.3131943642715305,11.347028883697131,6.366672557187438,0.0,7.9321307697565455,4.8643210472899705,3.7874318207234907,0.0
2024-10-10,60.39659754239995,5.31384340985447,11.348415006332878,6.3674502928428565,0.0,7.920884005614741,4.8649152597115926,3.787894483243509,0.0
2024-10-14,60.22004587678699,5.590630502782088,11.315241257264836,6.348836927179005,0.0,7.897729633990799,4.850694112707988,3.7768216892882984,0.0
2024-10-15,60.207865853905105,5.590630502782088,11.315241257264836,6.361016950060883,0.0,7.897729633990799,4.850694112707988,3.7768216892882984,0.0
2024-10-16,60.201775842464166,5.590630502782088,11.315241257264836,6.373196972942761,0.0,7.897729633990799,4.850694112707988,3.7707316778473596,0.0
2024-10-18,60.21644459592505,5.591992714766511,11.317998326836793,6.386932855591162,0.0,7.899653993318751,4.815327059937829,3.7716504536239106,0.0
2024-10-24,60.201775842464166,5.590630502782088,11.315241257264836,6.409737041588396,0.0,7.897729633990799,4.862874135589866,3.722011586319846,0.0
2024-10-29,57.920488216888124,5.378779008259086,10.886461217151831,6.166846303042144,0.0,7.598452866286882,4.678600259362614,3.580969584563265,3.789402544446058
2024-10-30,57.920488216888124,5.378779008259086,10.886461217151831,6.155127830257266,0.0,7.598452866286882,4.690318732147493,3.580969584563265,3.789402544446058
2024-11-12,57.449236100062684,6.148635272626072,10.797886896539925,6.105048538651879,0.0,7.536630407463202,4.6521574061788,3.551834134414886,3.758571244062557
2024-11-18,57.57006241699153,6.131175728165783,10.767225428102101,6.087712762228879,0.0,7.515229539165532,4.638947230998779,3.541748415676375,3.747898478671019
2024-11-25,57.51007301672222,6.518440494488201,10.756005718258505,5.791918041505724,0.0,7.50739848785148,4.6341133355575534,3.5380578279917163,3.7439930776245993
2024-11-29,57.540797681881415,6.513726979644267,10.748228000159013,5.787729878449458,0.0,7.501969852851784,4.6307623865055385,3.5354994418094634,3.7412857786990528
2024-12-03,56.54637839373304,8.106616031052637,10.562477269071389,5.687706408883705,0.0,7.372320911208201,4.573473069412234,3.4743989882215534,3.6766289284172387
2024-12-04,56.18227539709182,8.732208492333708,10.494465316142323,5.651083180193969,0.0,7.268367833426785,4.56661744246559,3.452027279916377,3.6529550584294324
2024-12-05,56.194971547357596,8.734181809191867,10.496836870296564,5.652360219984775,0.0,7.24741220768795,4.567649413151115,3.452807373936379,3.6537805583937564
2024-12-09,56.18227539709182,8.732208492333708,10.494465316142323,5.651083180193969,0.0,7.245774797224111,4.5892104786682655,3.452027279916377,3.6529550584294324
2024-12-12,54.334756771262846,11.176315144206367,10.149361455491412,6.022427881958709,0.0,7.007502071496691,4.438297191919684,3.3385095440924313,3.53282993957186
2024-12-16,52.662771610527415,10.819345777110986,9.825192792703916,8.960596979137128,0.0,6.78368379623282,4.296538828886938,3.2318781880846914,3.4199920273161086
2024-12-17,53.2086289697604,9.862918048276622,9.927032358449601,9.08553203742925,0.0,6.853997674702199,4.341073084628795,3.2653770799804223,3.45544074677271
2024-12-23,52.1059038092301,10.468324228570088,9.69598525258386,9.124558780485941,0.0,6.694474035696171,5.346360006066827,3.1893769324390844,3.3750169549279256
2024-12-27,52.089594015837505,10.46504751340246,9.692950289083635,9.153003919374186,0.0,6.6923785823902655,5.344686529152951,3.188378617948472,3.373960532810522
2024-12-30,52.03231890840606,10.453540671547959,9.682292406648111,9.252894724028193,0.0,6.685019978248298,5.3388097796614575,3.1848728365860834,3.370250694873842
2025-01-06,52.138770732333505,10.03668795473917,9.692394085189905,9.252115258069331,0.0,6.691994558237162,5.626074822861848,3.188195661413146,3.373766927155931
2025-01-17,52.045181312019174,10.012661332908792,9.669191661405682,9.438130246030864,0.0,6.675974729458307,5.6126066775167,3.1805635050859324,3.365690535574548
2025-01-20,52.01269988484929,10.006412425293082,9.66315711340673,9.494649960298883,0.0,6.671808249843933,5.609103846506542,3.1785785135988185,3.3635900062027275
2025-01-21,51.942462357722704,9.992899847293533,9.650108064590116,9.616867649297662,0.0,6.662798694216766,5.60152935826719,3.174286187011906,3.3590478416001135
2025-01-22,51.62700004953632,9.936184083075918,9.595337851535893,10.212476104097,0.0,6.563011230614784,5.569737283574521,3.1562701886837976,3.339983208881767
2025-01-24,51.600351889706396,9.931055351573193,9.590385053650204,10.258821471544554,0.0,6.559623620022048,5.566862368332479,3.15464102579667,3.3382592193744522
2025-01-27,51.56841038837836,9.924907858269675,9.584448441094104,10.262788037436339,0.0,6.607147860864594,5.563416385209898,3.1526882489875048,3.3361927797595268
2025-02-07,51.59502555857659,9.93003024055488,9.589395107562872,10.268084804357553,0.0,6.55894651751775,5.566287741392119,3.1543153950192866,3.3379146350189517
2025-02-10,51.58437619442792,9.927980653275988,9.58741582837151,10.286605734046612,0.0,6.557592731776965,5.565138843325443,3.1536643350979547,3.337225679677605
2025-02-12,51.57373122549187,9.925931911904115,9.585437366069566,10.305119019765316,0.0,6.556239504771526,5.563990419432738,3.153013543882504,3.336537008682363
2025-02-13,43.47549922028991,17.39049460445768,8.081925706623904,8.506031065286892,6.855282515414034,5.527868846126851,4.691257736595199,2.6584515907265494,2.81318871447898
2025-02-19,43.464155601028274,17.385957079803507,8.079816972054758,8.49511434602205,6.853493836360763,5.56121582441808,4.690033694489266,2.6577579480263727,2.812454697796929
2025-02-24,43.39244991736062,17.357274319920457,8.066487165185645,8.654758968674695,6.842187175636479,5.5520411199472575,4.6822962366268674,2.644690290828729,2.807814805819249
2025-02-25,43.227299560932934,17.29121305705083,8.0357863581792,9.123515243583974,6.816146017486771,5.427111040865978,4.664475558286473,2.6173248163109197,2.797128347302915
2025-02-27,43.130300283809525,17.252412688206217,8.017754570957266,9.327436224501685,6.800851024665581,5.414932953102471,4.654008775445324,2.611451707933621,2.7908517713783114
2025-02-28,43.12285682885899,17.249435255733275,8.016370861718967,9.343084553849527,6.799677329423623,5.4139984404922785,4.653205583618894,2.6110010219190185,2.7903701243854275
2025-03-03,43.11169646242237,17.469267805272995,8.014296193135117,9.1422501514262,6.797917545953146,5.412597276215919,4.652001315552328,2.6103252844954374,2.789647965526483
2025-03-06,43.107977623875925,17.45050878713771,8.013604875556565,9.167339700212853,6.797331153862836,5.412130382610729,4.651600031371236,2.6101001164068838,2.78940732896526
2025-03-07,43.11913606474778,17.455025827398423,8.015679186185436,9.143827790699694,6.799090633707344,5.4135313051358365,4.65280409165823,2.610775737241446,2.790129363225817
2025-03-10,43.11169646242237,17.452014207440627,8.014296193135117,9.15950374925857,6.797917545953146,5.412597276215919,4.652001315552328,2.6103252844954374,2.789647965526483
2025-03-11,43.09682495670927,17.445994084126358,8.01153163823697,9.190839443973143,6.7955725844248995,5.410730184964102,4.650396594100415,2.6094248451583946,2.7886856683064463
2025-03-12,43.094037691533934,17.444865773356167,8.011013496514026,9.30234748047848,6.795133084233643,5.304745248391089,4.650095832072324,2.6092560819373016,2.788505311483037
2025-03-13,43.08753547464068,17.44223361570726,8.009804759758795,9.318187830042323,6.79410780483308,5.303944845225913,4.6493942052744135,2.6067068949123615,2.788084569605169
2025-03-14,43.08010677185764,17.439226407985213,8.008423792890886,9.333822240853182,6.792936435735218,5.303030394459611,4.648592605292152,2.606257473738663,2.7876038771874336
2025-03-17,43.04300164822825,17.424205910118385,8.001526095155699,9.411913498903541,6.787085643684273,5.298462866355772,4.644588747914651,2.604012690403161,2.785202899236274
2025-03-18,42.87315732481798,17.376313715455108,7.9795330902905555,9.712440303386487,6.768430651398233,5.283899504540569,4.631822625338193,2.5968552977898187,2.777547486983054
2025-03-20,42.843717250801724,17.3643817749629,7.974053716727895,9.774438826613446,6.76378291580364,5.280271164520505,4.628642052470956,2.595072093170732,2.775640204928202
2025-03-21,42.788625948039396,17.34205349732898,7.963800147809502,9.753297759063791,6.755085593620977,5.410640538818545,4.622690236497604,2.591735176779047,2.7720711020421516
2025-03-24,42.78495823160572,17.340566986996,7.963117514048087,9.761033443619226,6.754506567351877,5.4101767544650805,4.6222939929498725,2.5915130207857424,2.7718334881783964
2025-03-27,42.77029365143535,17.334623493177357,7.96038814886889,9.79196292477925,6.752191454584161,5.408322411863593,4.6207096978229805,2.5906247775332862,2.770883439935127
2025-03-31,42.74661351168334,17.35283832390556,7.9687527448879205,9.982385367990654,6.759286504813436,5.411860911176525,4.625565035178483,2.593346947519939,2.559350652844143
2025-04-01,43.1537933829644,17.51813156925604,8.044658540701366,9.124928888335914,6.823671614717627,5.463411213017431,4.669625530756956,2.61804969212425,2.5837295681260133
2025-04-02,43.15005681167203,17.516614721201993,8.043961975282576,9.132797517146713,6.823080771283821,5.462938150885539,4.669221200399494,2.6178230022192674,2.583505849908571
2025-04-07,43.22675963666905,17.575967100430763,8.071217714434097,8.894412416740481,6.846199740553356,5.481448484188824,4.685042144788575,2.6266930964728936,2.592259665721961
2025-04-08,43.20069542445882,17.575967100430763,8.071217714434097,8.92047662895071,6.846199740553356,5.481448484188824,4.685042144788575,2.6266930964728936,2.592259665721961
2025-04-09,43.20069542445882,17.575967100430763,8.071217714434097,8.929164699687451,6.846199740553356,5.481448484188824,4.685042144788575,2.6180050257361507,2.592259665721961
2025-04-10,43.08280549876153,17.577494245564562,8.071919008467365,9.042895272403024,6.846794594910961,5.481924757689506,4.685449219931137,2.6182324996277706,2.592484902644142
2025-04-14,43.07157825577184,17.57291360610155,8.069815491877579,9.031852161119174,6.845010341872477,5.515242430808412,4.684228206668444,2.6175501965108654,2.591809309269659
2025-04-15,43.064096677418526,17.569861172562682,8.06841375645612,9.047653423883922,6.8438213563911985,5.5142844274090805,4.683414551312124,2.617095525294208,2.591359109272134
2025-04-16,43.06286042230491,19.66338576474399,8.06858894675228,6.954706780529482,6.843969956986864,5.5144041596329245,4.683516242773054,2.6171523505580074,2.591415375718491
2025-04-17,43.06286042230491,19.66338576474399,8.06858894675228,6.972077262653814,6.843969956986864,5.497033677508592,4.683516242773054,2.6171523505580074,2.591415375718491
2025-04-29,43.07568723807866,19.673210592890783,8.072620424379656,6.984250447895746,6.847389552649265,5.449815186522891,4.685856365819944,2.6184600130524456,2.5927101787106106
