date,THE HONGKONG AND SHANGHAI BANKING,GOLDMAN SACHS (ASIA) SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,BNP PARIBAS,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,MERRILL LYNCH FAR EAST LTD,TOTAL_CCASS_PCT
2024-03-01,8.60356600923677,0.3584428401600034,0.0,0.0,0.13981425316826865,0.005901184513780553,0.0031136869369486043,0.056344381299389734,0.0,0.0006429071153804162,9.167825262430544
2024-03-04,8.603769954659242,0.3584613375355298,0.0,0.0,0.13953499022698754,0.005901184513780553,0.0033034036090145917,0.0563442864410537,0.0,0.000631998406736622,9.167947155392344
2024-03-05,8.603731062741469,0.3580008003140896,0.0,0.0,0.13986372179050985,0.005901184513780553,0.0036415735769722134,0.056350452232895844,0.0,0.00029331620376442136,9.167782111373482
2024-03-06,8.603799242170492,0.35761852121987664,0.0,0.0,0.13973535949019,0.005901184513780553,0.0036415735769722134,0.05637843544202557,0.0,0.00036998071094628687,9.167444297124284
2024-03-07,8.602911130999384,0.35693980982556056,0.0,0.0,0.13856628741358498,0.005784983052140136,0.0035716060683142776,0.05618539872819843,0.0,0.00036945899009810536,9.16432867507728
2024-03-08,8.608996810233831,0.35597549895311636,0.0,0.0,0.1376318806315752,0.0057795950986534615,0.003693499030116675,0.05451994246496635,0.0,0.0011079311361149612,9.167705157548376
2024-03-11,8.611190883546275,0.35389620422727314,0.0,0.0,0.13167667429542385,0.005779120806973297,0.004395450716760828,0.054577806049946484,0.0,0.001154886012451293,9.162671025655104
2024-03-12,8.610981369939479,0.3539664325963552,0.0,0.0,0.13278623225200176,0.005779120806973297,0.004032427864762561,0.05460816071747703,0.0,0.0005601242455244227,9.162713868422573
2024-03-13,8.61101125031533,0.35386825421856105,0.0,0.0,0.13256770710328256,0.005780069390333626,0.0043065684558979125,0.054605314967396054,0.0,0.0006093272644247364,9.162748491715226
2024-03-14,8.60572432095653,0.353629087895921,0.0,0.0,0.13694127400192058,0.005783389432094781,0.004519051128611819,0.05265123324511638,0.0,0.0008820449805195934,9.160130401640714
2024-03-15,8.60285201054145,0.35329708371980556,0.0,0.0,0.13821340017479186,0.005740703180879934,0.004427038542659815,0.05304573483592719,0.0,0.0006676983415026391,9.158243669337018
2024-03-18,8.602609946296646,0.35342039955664845,0.0,0.0,0.13894889376905728,0.005733588805677459,0.004484902127639941,0.053060300333425056,0.0,0.0005244337965920089,9.158782464685686
2024-03-19,8.604320891874922,0.35329708371980556,0.0,0.0,0.13842564095874887,0.005732165930636965,0.004432255751141629,0.053083920059097275,0.0,0.0006041432563605334,9.159896101550713
2024-03-20,8.607315607486818,0.35329708371980556,0.0,0.0,0.1364410195951834,0.00572979447223614,0.004361111999116884,0.05473089791847013,0.0,0.0006961558423125373,9.162571671033943
2024-03-21,8.715177119480298,0.35330704384508904,0.0,0.0,0.02996206784938462,0.005727423013835315,0.004356369082315234,0.054746075252235404,0.0,0.0005130792537688595,9.163789177776927
2024-03-22,8.717613081549626,0.3491823709914512,0.0,0.0,0.033825880278931734,0.005717937180232015,0.004478736335797796,0.052428686102949366,0.0,0.0004248610012581754,9.163671553440246
2024-03-25,8.717378307167943,0.3490315462371587,0.0,0.0,0.03216139157072719,0.005717937180232015,0.0062070552183189414,0.051839056172001886,0.0,0.00040285386729852076,9.16273814741368
2024-03-26,8.717344566057816,0.3490571579878876,0.0,0.0,0.03144233218317949,0.005714617138470861,0.0050398233934329534,0.05324495631326368,0.006572734103726131,0.00038008786665060234,9.168796275044427
2024-03-27,8.714424352183041,0.34946694599955014,0.0,0.0,0.031819801959755575,0.005727423013835315,0.005368981819467442,0.05331901221620464,0.006572734103726131,0.0006333596238586955,9.16733261091944
2024-03-28,8.715119189494484,0.3490320205288389,0.0,0.0,0.03239360003441916,0.005746394681041914,0.004215978744986404,0.053584141265416864,0.006572734103726131,0.0006344030655550584,9.167298461918467
2024-04-02,8.714952594541824,0.3490315462371587,0.0,0.0,0.023897413965118408,0.005754457639604718,0.014407544139620839,0.05300503112393544,0.006572734103726131,0.000624917231951759,9.168246238982942
2024-04-03,8.71390535851202,0.3492937109633699,0.0,0.0,0.014337192454701969,0.005959351645435985,0.014423195765066283,0.05358602420338711,0.006572734103726131,0.002705098883236889,9.160782666530945
2024-04-05,8.71236152960725,0.3499842796496901,0.0,0.0,0.0155011042378268,0.00587682489308728,0.014265100119316894,0.05395096793669005,0.006572734103726131,0.0027795626770227887,9.161292103224609
2024-04-08,8.713275978195357,0.34927616217120383,0.0,0.0,0.020202923665390192,0.0058711333929253005,0.006150163931283153,0.055435026603926234,0.006572734103726131,0.0028454749918153145,9.159629597055629
2024-04-09,8.71106043844147,0.3494412156759012,0.0,0.0,0.020183951998183593,0.0058711333929253005,0.009810870434633221,0.05369171536139508,0.006572734103726131,0.0028587551588599336,9.159490814567095
2024-04-10,8.710946134146552,0.34939426079956487,0.0,0.0,0.02394801140155841,0.0058640190177228265,0.00787196604611883,0.0536707848695494,0.006572734103726131,0.0006498981747460479,9.158917808559536
2024-04-11,8.711392916909267,0.34951757663640776,0.0,0.0,0.024325234546460815,0.00581184693290468,0.007342651788137924,0.053928325251878975,0.006572734103726131,0.0006461038413047281,9.159537390010088
2024-04-12,8.710746931640882,0.3493449344648277,0.0,0.0,0.02496187152582945,0.005624976010919682,0.008581501656728822,0.05326844798018226,0.006572734103726131,0.0006555896749080275,9.159756987058005
2024-04-15,8.709685462117756,0.34927509027200665,0.0,0.0,0.025168676927131782,0.005608375802113908,0.008069342528819481,0.053943236982303355,0.006572734103726131,0.0006712413003534715,9.15899416003421
2024-04-16,8.709260496772329,0.34927935889712813,0.0,0.0,0.02489024873920774,0.005600312843551104,0.008804859837668912,0.053810539656026814,0.006572734103726131,0.0007224648018112881,9.158941015651449
2024-04-17,8.702641490772285,0.34927509027200665,0.0,0.0,0.029389583562675098,0.005589404134907309,0.0099991262883243,0.053062591162240255,0.006572734103726131,0.0006868360107972957,9.157216856306961
2024-04-18,8.701759004700502,0.34927509027200665,0.0,0.0,0.0346897314306002,0.005589404134907309,0.010559629967192856,0.052492492562681965,0.006572734103726131,0.000996074186264855,9.161934161357884
2024-04-19,8.704741037752871,0.34960804303148246,0.0,0.0,0.02983657027081297,0.005591775593308135,0.010798672973995999,0.053649769005201284,0.006572734103726131,0.0009738251635483164,9.161772427894945
2024-04-22,8.70488301222441,0.3495971343228386,0.0,0.0,0.029697968013118362,0.005592724176668464,0.010815273182801774,0.05363548333979472,0.006572734103726131,0.0010112989491981505,9.161805628312559
2024-04-23,8.703339894757162,0.34944630956854617,0.0,0.0,0.029857372703905007,0.005593198468348629,0.010815273182801774,0.053690278257604175,0.006572734103726131,0.0011099041895044474,9.160424965231599
2024-04-24,8.70257199281239,0.34944630956854617,0.0,0.0,0.032092899109194564,0.005588455551546979,0.010706186096363831,0.05369171061847828,0.006572734103726131,0.0011248111770120325,9.161795099037258
2024-04-25,8.702309462881585,0.34944655620021986,0.0,0.0,0.03196673752227069,0.005590827009947804,0.010309678251745917,0.05429927826076961,0.006572734103726131,0.0013562655169325369,9.161851539747198
2024-04-26,8.701817622409253,0.3496229927052412,0.0,0.0,0.033532260528492,0.005587981259866814,0.009253904971698697,0.05436901810942106,0.006572734103726131,0.0012913824150859693,9.162047896502786
2024-04-29,8.702284899315469,0.3493988804005297,0.0,0.0,0.03582469719248456,0.00557138105106104,0.006327525305080842,0.054369980921531794,0.006572734103726131,0.0008093597805343119,9.161159458070419
2024-04-30,8.700835544570472,0.34992486513091586,0.0,0.0,0.03681683950072085,0.005567586717619721,0.005143218979708917,0.05432824325367727,0.006572734103726131,0.00113756962320847,9.160326601880048
2024-05-02,8.698305117827205,0.34883921147501823,0.0,0.0,0.03491387693572936,0.006317441863960535,0.00510970552958846,0.054261866133038184,0.006572734103726131,0.0012528225014885573,9.155572776369755
2024-05-03,8.690746805612097,0.34875718747185047,0.0,0.0,0.03354261431587001,0.006290407238191133,0.005326931119104016,0.05502671838230582,0.006572734103726131,0.0009329127632172862,9.147196311006361
2024-05-06,8.690894376725463,0.34856035642458205,0.0,0.0,0.03601997256304208,0.006281869987948163,0.007067856674483946,0.05310143565084576,0.006657158022795495,0.0017652946619068058,9.150348320711068
2024-05-07,8.692298958335854,0.34955522116706245,0.0,0.0,0.036530784702579755,0.0062771270711465136,0.005802171382629314,0.05404764280985808,0.006652415105993846,0.0023206902193799836,9.153485010794505
2024-05-08,8.685576893496629,0.35928875360032797,0.0,0.0,0.036280187950447795,0.006278075654506843,0.005449559233010669,0.054201085654225045,0.006647672189192196,0.002526006344806597,9.156248234123145
2024-05-09,8.687168616375262,0.359573328608427,0.0,0.0,0.035414259401220206,0.006263372612421729,0.005046463476955263,0.0542041163780613,0.006721661691297932,0.0023420902599890266,9.156733908803634
2024-05-10,8.692053076043022,0.3550956214855751,0.0,0.0,0.03474973881397467,0.006264795487462224,0.0049677310580478785,0.05420423969389814,0.006698895690650013,0.0031062785009044274,9.157140376773535
2024-05-13,8.692672714408573,0.3537031011126108,0.0,0.0,0.03375700838405498,0.006262424029061399,0.005046463476955263,0.054145252037636024,0.006698895690650013,0.002736330990375752,9.15502219012992
2024-05-14,8.691397344080611,0.3520864921495189,0.0,0.0,0.0345779029382509,0.006262898320741564,0.0050734981027246665,0.05426364472683881,0.006698895690650013,0.002961809255126178,9.153322485264463
