date,LONG BRIDGE HK LTD,CNI SECURITIES GROUP LTD,THE HONGKONG AND SHANGHAI BANKING,HAITONG INTERNATIONAL SECURITIES CO LTD,FUTU SECURITIES INTERNATIONAL,GF SECURITIES (HONG KONG) BROKERAGE LTD,BANK OF CHINA (HONG KONG) LTD,SBI CHINA CAPITAL FINANCIAL SERVICES LTD,BOOM SECURITIES (H.K.) LTD,BRIGHT SMART SECURITIES INTERNATIONAL,TOTAL_CCASS_PCT
2024-05-09,0.0,3.4990424844542822,4.872682533004138,0.0,3.2891611436521297,0.34753130302067514,5.726097334238286,0.0,2.727576436465157,2.3516800532367887,22.813771288071457
2024-05-10,0.0,3.3752757719256725,4.87257001781093,0.0,3.2891611436521297,0.34753130302067514,5.793606450162982,0.0,2.727576436465157,2.3516800532367887,22.757401176274335
2024-05-13,0.0,3.3752757719256725,4.87257001781093,0.0,3.2779096243313472,0.34753130302067514,5.8048579694837645,0.0,2.727576436465157,2.3516800532367887,22.757401176274335
2024-05-14,0.030941678132152376,3.3752757719256725,4.87257001781093,0.0,3.2779096243313472,0.34753130302067514,5.8048579694837645,0.0,2.727576436465157,2.3516800532367887,22.788342854406487
2024-05-16,0.02591237813196554,2.8360768071532787,4.080576245306962,0.0,2.754536677915905,0.23450702209428814,4.861328919045076,0.0,2.284232668430505,1.969434964858952,19.04660568293693
2024-05-17,0.02591237813196554,2.8549221730674352,4.080576245306962,0.0,2.745113994958827,0.22508433913720977,4.880174284959233,0.0,2.284232668430505,1.9505895989447952,19.04660568293693
2024-05-20,0.02591237813196554,2.8266541241962004,4.080576245306962,0.0,2.754536677915905,0.22508433913720977,4.908442333830468,0.0,2.284232668430505,1.9882803307731087,19.093719097722325
2024-05-22,0.02591237813196554,3.9239255545479774,4.080576245306962,0.0,2.754536677915905,0.22508433913720977,4.908432911147511,0.0,2.284232668430505,1.9882803307731087,20.190981105391145
2024-05-23,0.020668628477765433,3.054703035175315,3.252932844559603,0.0,2.200873725307434,0.17953522282277157,3.9339292041301843,0.0,1.8219846955044292,1.533311598454155,15.997938954431657
2024-05-24,0.020668628477765433,2.99457611596727,3.252932844559603,0.0,2.200873725307434,0.17953522282277157,3.9331776176400837,0.0,1.8219846955044292,1.548343328256166,15.952092178535523
2024-05-28,0.020668628477765433,2.9795443861652586,3.252932844559603,0.0,2.200873725307434,0.17953522282277157,3.9331776176400837,0.0,1.8219846955044292,1.585922652761194,15.974639773238538
2024-05-29,0.020668628477765433,2.8066794934421297,3.252932844559603,0.0,2.200873725307434,0.17953522282277157,3.969629562409961,0.0,1.8219846955044292,1.533311598454155,15.785615770978248
2024-05-30,0.020668628477765433,2.7841318987391133,3.252932844559603,0.0,2.1933578604064285,0.17953522282277157,3.9694416657874356,0.0,1.8219846955044292,1.5633750580581776,15.785427874355722
2024-05-31,0.020668628477765433,2.8367429530461523,3.252932844559603,0.0,2.238453049812462,0.17953522282277157,4.007020990292464,0.0,1.8219846955044292,1.3829943004340426,15.74033268494969
2024-06-03,0.020668628477765433,2.8517746828481636,3.252932844559603,0.0,2.238453049812462,0.17953522282277157,4.007020990292464,0.0,1.8219846955044292,1.3303832461270033,15.70275336044466
2024-06-04,0.020668628477765433,2.8818381424521857,3.252932844559603,0.0,2.2459689147134676,0.17953522282277157,4.050763324016316,0.0,1.8219846955044292,1.3303832461270033,15.784075018673544
2024-06-05,0.020668628477765433,2.8066794934421297,3.2515799888774217,0.0,2.2459689147134676,0.17953522282277157,4.050733260556712,1.8870082006954791,1.8219846955044292,1.3303832461270033,17.59454165121718
2024-06-06,0.020668628477765433,2.799163628541124,3.2515799888774217,0.0,2.268516509416484,0.17953522282277157,4.050733260556712,1.8870082006954791,1.8219846955044292,1.3303832461270033,17.609573381019192
2024-06-07,0.020668628477765433,2.799163628541124,3.2515799888774217,0.0,2.2835482392184954,0.17953522282277157,4.028185665853696,1.8870082006954791,1.8219846955044292,1.3303832461270033,17.602057516118187
2024-06-12,0.020668628477765433,2.799163628541124,3.2515799888774217,0.0,2.268516509416484,0.17953522282277157,4.028185665853696,1.8870082006954791,1.8219846955044292,1.3303832461270033,17.587025786316175
2024-06-13,0.020668628477765433,2.8066794934421297,3.2515799888774217,0.0,2.268516509416484,0.17953522282277157,4.0280917175424324,1.8870082006954791,1.8219846955044292,1.3303832461270033,17.594447702905917
2024-06-14,0.020668628477765433,2.8292270881451467,3.2515799888774217,0.0,2.2835482392184954,0.17953522282277157,4.028090214369453,1.8870082006954791,1.8219846955044292,1.3153515163249923,17.616993794435952
2024-06-18,0.020668628477765433,2.8292270881451467,3.2515799888774217,0.0,2.291064104119501,0.17953522282277157,4.020574349468447,1.8870082006954791,1.8219846955044292,1.3153515163249923,17.616993794435952
2024-06-19,0.020668628477765433,2.708973249729057,3.2515799888774217,0.0,2.313611698822518,0.17953522282277157,4.103248863379509,1.8870082006954791,1.8219846955044292,1.3829943004340426,17.669604848742992
2024-06-20,0.020668628477765433,5.722835075032307,3.2515799888774217,0.0,2.2985799690205067,0.17953522282277157,4.099190296332965,1.8870082006954791,1.8219846955044292,1.3529308408300202,20.634312917593668
2024-06-24,0.020668628477765433,5.722835075032307,3.2515799888774217,0.0,2.2985799690205067,0.17953522282277157,4.0990775583594505,1.8870082006954791,1.8219846955044292,1.3529308408300202,20.63420017962015
2024-06-26,0.020668628477765433,5.722835075032307,3.251328207403238,0.0,2.2985799690205067,0.17953522282277157,4.0990775583594505,1.8870082006954791,1.8219846955044292,1.3529308408300202,20.633948398145968
2024-06-27,0.020668628477765433,5.722835075032307,3.251328207403238,0.0,2.3060958339215123,0.17953522282277157,4.0990775583594505,1.8870082006954791,1.8219846955044292,1.3529308408300202,20.641464263046974
2024-06-28,0.020668628477765433,5.685255750527279,3.251328207403238,0.0,2.3060958339215123,0.17953522282277157,4.0990775583594505,1.8870082006954791,1.8219846955044292,1.3529308408300202,20.603884938541945
2024-07-04,0.020668628477765433,5.685255750527279,3.251328207403238,0.0,2.3060958339215123,0.17953522282277157,4.09757438537925,1.8870082006954791,1.8219846955044292,1.3529308408300202,20.602381765561745
2024-07-05,0.020668628477765433,5.6777398856262735,3.251328207403238,0.0,2.3060958339215123,0.17953522282277157,4.097570627446799,1.8870082006954791,1.8219846955044292,1.3529308408300202,20.59486214272829
2024-07-08,0.020668628477765433,5.6777398856262735,3.251325952643768,0.0,2.3060958339215123,0.17953522282277157,4.097570627446799,1.8870082006954791,1.8219846955044292,1.3529308408300202,20.59485988796882
2024-07-09,0.020668628477765433,5.6777398856262735,3.2506495248026774,0.0,2.3060958339215123,0.17953522282277157,4.097570627446799,1.8870082006954791,1.8219846955044292,1.3529308408300202,20.594183460127727
2024-07-10,0.020668628477765433,5.6777398856262735,3.2506495248026774,0.0,2.3060958339215123,0.17953522282277157,4.0971948342017495,1.8870082006954791,1.8219846955044292,1.3529308408300202,20.593807666882675
2024-07-11,0.020668628477765433,5.670224020725268,3.2506495248026774,0.0,2.3060958339215123,0.17953522282277157,4.0971948342017495,1.8870082006954791,1.8219846955044292,1.3905101653350482,20.6238711264867
2024-07-12,0.020668628477765433,5.655192290923257,3.2506495248026774,0.0,2.2835482392184954,0.17953522282277157,4.089678969300743,1.8870082006954791,1.8219846955044292,1.3905101653350482,20.578775937080668
2024-07-15,0.020668628477765433,5.662708155824262,3.2506495248026774,0.0,2.268516509416484,0.17953522282277157,4.089678969300743,1.8870082006954791,1.8219846955044292,1.3905101653350482,20.571260072179662
2024-07-16,0.020668628477765433,5.662708155824262,3.2506495248026774,0.0,2.268516509416484,0.17953522282277157,4.0971948342017495,1.8870082006954791,1.8219846955044292,1.3905101653350482,20.578775937080668
2024-07-17,0.020668628477765433,5.670224020725268,3.2506495248026774,0.0,2.291064104119501,0.18705108772377718,4.0971948342017495,1.8870082006954791,1.8219846955044292,1.3153515163249923,20.54119661257564
2024-07-18,0.020668628477765433,5.670224020725268,3.2506495248026774,0.0,2.291064104119501,0.21711454732779964,4.0971948342017495,1.8870082006954791,1.8219846955044292,1.3153515163249923,20.571260072179662
2024-07-19,0.020668628477765433,5.264367316070965,3.1830067406936267,0.0,2.3489362638572446,0.21711454732779964,4.127258293805772,1.8870082006954791,1.8219846955044292,1.4055418951370595,20.27588658157014
2024-07-22,0.020668628477765433,4.9787644498327515,3.183307375289667,0.0,2.281293479748194,0.21711454732779964,4.202416942815828,1.8870082006954791,1.8219846955044292,1.3905101653350482,19.983068485026962
2024-07-23,0.020668628477765433,3.6033611729487247,3.2659818892007286,0.0,2.431610777768306,0.21711454732779964,4.164837618310799,1.8870082006954791,1.8219846955044292,1.435605354741082,18.848172884975114
2024-07-24,0.020668628477765433,3.1448934139873828,3.2659818892007286,0.0,2.6345391300954577,0.21711454732779964,4.164837618310799,1.8870082006954791,1.8219846955044292,1.435605354741082,18.59263347834092
2024-07-25,0.020668628477765433,2.821711223244141,3.2659818892007286,0.0,2.6646025896994803,0.21711454732779964,4.164837618310799,1.8870082006954791,1.8219846955044292,1.4055418951370595,18.269451287597683
2024-07-26,0.020668628477765433,7.090722487015329,3.265846603632511,0.0,2.6570867247984746,0.21711454732779964,4.202416942815828,1.8870082006954791,1.8219846955044292,1.4055418951370595,22.568390725404676
2024-07-29,0.020668628477765433,7.090722487015329,3.265846603632511,0.0,2.6646025896994803,0.21711454732779964,4.202416942815828,1.8870082006954791,1.8219846955044292,1.4055418951370595,22.57590659030568
2024-07-30,0.020668628477765433,7.030595567807284,3.3030501348924886,0.0,2.649570859897469,0.21711454732779964,4.217448672617839,1.8870082006954791,1.8219846955044292,1.3905101653350482,22.5379514725556
2024-07-31,0.020668628477765433,6.9103417293911935,3.3030501348924886,0.0,2.709697779105514,0.21711454732779964,4.217448672617839,1.8870082006954791,1.8219846955044292,1.3905101653350482,22.477824553347556
2024-08-01,0.020668628477765433,6.9103417293911935,3.3030501348924886,0.0,2.709697779105514,0.21711454732779964,4.217429882955586,1.8870082006954791,1.8219846955044292,1.3905101653350482,22.477805763685303
2024-08-02,0.020668628477765433,6.925373459193206,3.333113594496511,0.0,2.7021819142045085,0.21711454732779964,4.217429882955586,1.8870082006954791,1.8219846955044292,1.3604467057310259,22.48532162858631
2024-08-05,0.020668628477765433,6.955436918797228,3.333113594496511,0.0,2.724729508907525,0.21711454732779964,4.217429882955586,1.8870082006954791,1.8219846955044292,1.3604467057310259,22.53793268289335
2024-08-08,0.020668628477765433,6.970468648599239,3.4984626223186344,0.0,2.709697779105514,0.21711454732779964,4.217429882955586,1.8870082006954791,1.8219846955044292,1.3604467057310259,22.703281710715473
2024-08-09,0.020668628477765433,7.008047973104267,3.4984626223186344,0.0,2.7021819142045085,0.21711454732779964,4.217429882955586,1.8870082006954791,1.8219846955044292,1.3585677395057745,22.731466204094243
2024-08-12,0.020668628477765433,7.008047973104267,3.4984626223186344,0.0,2.694666049303503,0.21711454732779964,4.217429882955586,1.8870082006954791,1.8219846955044292,1.3585677395057745,22.723950339193237
2024-08-13,0.020668628477765433,7.008047973104267,3.4984626223186344,0.0,2.7397612387095363,0.21711454732779964,4.217429882955586,1.8870082006954791,1.8219846955044292,1.3585677395057745,22.76904552859927
2024-08-15,0.020668628477765433,7.008047973104267,3.4984626223186344,0.0,2.7397612387095363,0.21711454732779964,4.217427628196116,1.8870082006954791,1.8219846955044292,1.3585677395057745,22.769043273839802
2024-08-16,0.020668628477765433,7.015563838005273,3.4984626223186344,0.0,2.7397612387095363,0.21711454732779964,4.217427628196116,1.8870082006954791,1.8219846955044292,1.3585677395057745,22.776559138740808
2024-08-19,0.020668628477765433,7.038111432708289,3.4984626223186344,0.0,2.7397612387095363,0.21711454732779964,4.20991176329511,1.8870082006954791,1.8219846955044292,1.3585677395057745,22.79159086854282
2024-08-22,0.020668628477765433,7.038111432708289,3.4984626223186344,0.0,2.7397612387095363,0.21711454732779964,4.2098366046460995,1.8870082006954791,1.8219846955044292,1.3585677395057745,22.791515709893808
2024-08-23,0.020668628477765433,7.030595567807284,3.4984626223186344,0.0,2.746149723875391,0.21711454732779964,4.2098366046460995,1.8870082006954791,1.8219846955044292,1.3585677395057745,22.790388330158656
2024-08-28,0.020668628477765433,7.038111432708289,3.4984626223186344,0.0,2.7386338589743855,0.21711454732779964,4.2098366046460995,1.8870082006954791,1.8219846955044292,1.3585677395057745,22.790388330158656
2024-08-29,0.020668628477765433,7.060659027411306,3.4984626223186344,0.0,2.746149723875391,0.21711454732779964,4.2098366046460995,1.8870082006954791,1.8219846955044292,1.3209884150007465,22.78287246525765
2024-08-30,0.020668628477765433,7.060659027411306,3.4984626223186344,0.0,2.7386338589743855,0.21711454732779964,4.2098366046460995,1.8870082006954791,1.8219846955044292,1.3209884150007465,22.77535660035665
2024-09-02,0.020668628477765433,7.113270081718345,3.4984626223186344,0.0,2.6935386695683516,0.21711454732779964,4.2098366046460995,1.8870082006954791,1.8219846955044292,1.3209884150007465,22.78287246525765
2024-09-03,0.020668628477765433,7.128301811520357,3.4984626223186344,0.0,2.686022804667346,0.21711454732779964,4.2098366046460995,1.8870082006954791,1.8219846955044292,1.3209884150007465,22.790388330158656
2024-09-04,0.020668628477765433,7.1433335413223675,3.4980868290735843,0.0,2.686022804667346,0.21711454732779964,4.164741415240067,1.8870082006954791,1.8219846955044292,1.3209884150007465,22.759949077309585
2024-09-05,0.020668628477765433,7.008047973104267,3.4661444032443103,0.0,2.6709910748653347,0.21711454732779964,4.164741415240067,1.8870082006954791,1.8219846955044292,1.3209884150007465,22.577689353460197
2024-09-09,0.020668628477765433,6.8877941346881775,3.4661444032443103,0.0,2.7010545344693573,0.21711454732779964,4.164741415240067,1.8870082006954791,1.8219846955044292,1.3209884150007465,22.487498974648133
2024-09-10,0.005636898675754209,6.8877941346881775,3.4658986344620475,0.0,2.7010545344693573,0.21711454732779964,4.164741415240067,1.8870082006954791,1.8219846955044292,1.3209884150007465,22.472221476063854
2024-09-11,0.005636898675754209,6.872762404886166,3.4658986344620475,0.0,2.692787083078251,0.21711454732779964,4.133926369145943,1.8870082006954791,1.8219846955044292,1.3209884150007465,22.418107248776618
2024-09-12,0.005636898675754209,6.872762404886166,3.4658986344620475,0.0,2.692787083078251,0.21711454732779964,4.130168436695441,1.8870082006954791,1.8219846955044292,1.3209884150007465,22.414349316326113
2024-09-13,0.005636898675754209,6.872762404886166,3.4658986344620475,0.0,2.655207758573223,0.21711454732779964,4.881754926796002,1.8870082006954791,1.8219846955044292,1.3209884150007465,23.128356481921646
2024-09-16,0.005636898675754209,6.8652465399851605,3.4658986344620475,0.0,2.6476918936722176,0.21711454732779964,4.896410863352963,1.8870082006954791,1.8219846955044292,1.3209884150007465,23.127980688676598
2024-09-17,0.005636898675754209,6.8652465399851605,3.4658986344620475,0.0,2.6476918936722176,0.21711454732779964,4.896410863352963,1.8870082006954791,1.8219846955044292,1.3285042799017521,23.135496553577603
2024-09-19,0.005636898675754209,6.8652465399851605,3.4658986344620475,0.0,2.640176028771212,0.21711454732779964,4.896410863352963,1.8870082006954791,1.8219846955044292,1.3285042799017521,23.127980688676598
2024-09-23,0.005636898675754209,6.8652465399851605,3.5850250931429866,0.0,2.640176028771212,0.21711454732779964,4.896410863352963,1.8870082006954791,1.8219846955044292,1.3285042799017521,23.247107147357536
2024-09-24,0.005636898675754209,6.8652465399851605,3.5850250931429866,0.0,2.662723623474229,0.21711454732779964,4.896410863352963,1.8870082006954791,1.8219846955044292,1.3285042799017521,23.269654742060553
2024-09-25,0.005636898675754209,6.857730675084155,3.5850250931429866,0.0,2.6018376019111824,0.21711454732779964,5.0091488368680475,1.8870082006954791,1.8219846955044292,1.3360201448027575,23.32150669401259
2024-09-26,0.020668628477765433,6.8877941346881775,3.4347077951228737,0.0,2.586805872109171,0.21711454732779964,5.0091488368680475,1.8870082006954791,1.8219846955044292,1.3360201448027575,23.2012528555965
2024-09-27,0.15595419669586646,7.729571003600806,3.1190414692806385,0.0,2.630022095289953,0.17953522282277157,5.054206446949576,1.8870082006954791,1.8219846955044292,1.2834090904957183,23.860732421335236
2024-09-30,0.17320927408588258,2.7942636327096553,1.1248260523789302,0.0,0.9208739661233525,0.06490253387806305,1.7754879810614528,0.682159254035177,0.6586530574115846,0.48542068875582395,8.679796440439922
2024-10-02,0.352042755189142,5.856331897725964,1.1443980210985796,0.0,0.9317419990071727,0.08663859964570321,1.7238648248633075,0.682159254035177,0.6586530574115846,0.4011934339062183,11.837023842882848
2024-10-03,0.5911394786331837,5.39987451660552,1.1715681033081298,0.0,0.9643460976586329,0.08663859964570321,1.736091361857605,0.682159254035177,0.6586530574115846,0.3876083928014432,11.67807886195698
2024-10-04,0.8981614076011011,9.423763691839905,1.1647755827557422,0.0,1.0295542949615533,0.08663859964570321,1.847488698916761,0.682159254035177,0.6586530574115846,0.3930424092433532,16.18423699641088
2024-10-07,0.9932566953345268,9.287913280792154,1.1687831698816509,0.0,1.0703094182758788,0.08663859964570321,1.8040165673814808,0.682159254035177,0.6722380985163597,0.3930424092433532,16.158357493106283
2024-10-08,1.150843172149918,9.2308561081521,1.190519235649291,0.0,1.0567243771711037,0.08663859964570321,1.7061499312626807,0.682159254035177,0.6586530574115846,0.357721302370938,16.120265037848494
2024-10-09,1.5774134628398562,9.239007132814963,1.2416261602854548,0.0,1.0016968096721015,0.062185525657108026,1.3282181632401688,0.682159254035177,0.6559360491906296,0.4541750942148412,16.2424176519503
2024-10-10,1.7107441306087074,8.621128288619781,1.0792337903358142,0.01698046818324761,1.056919901156093,0.045323563149993897,1.1429942568387899,0.636164192875973,0.6117091058184096,0.4514239558799672,15.372621653466778
2024-10-14,1.9894634567582157,8.628729724787496,1.0564294818326727,0.01698046818324761,1.0761768727809682,0.032654502870470795,1.1054930782677845,0.636164192875973,0.6117091058184096,0.43980642760364447,15.593607311778882
2024-10-15,2.496408809169576,8.583121107781212,1.1959158355102222,0.02711571640686609,1.0232708770536798,0.04278975109408928,1.0033323099857663,0.636164192875973,0.6117091058184096,0.44196016785116343,16.061787873546958
2024-10-16,3.117360247843103,8.57045204750169,1.2399028128007261,0.014446656127342989,0.8624213204797846,0.040255939038184654,0.8518772416809458,0.636164192875973,0.6117091058184096,0.5721474312835428,16.5167369954497
2024-10-17,3.336571857644266,8.712345522632347,1.23050237007332,0.014446656127342989,0.8254094210167746,0.032654502870470795,0.8429962304250002,0.636164192875973,0.6167767299302188,0.5610341316063451,16.80890161520206
2024-10-18,3.42905257703851,14.023215591808432,1.2286020110313915,0.014446656127342989,0.8485431250871837,0.032654502870470795,0.8581737646398688,0.636164192875973,0.6117091058184096,0.5661017557181544,22.248663283015738
2024-10-21,3.59845590304133,15.624584811140153,1.2080781333785642,0.014446656127342989,0.8579796746363866,0.03518831492637542,0.8284964909350859,0.636164192875973,0.6110756528044334,0.5863722521653913,24.000842082031035
2024-10-22,3.8322341449706836,15.611915750860629,1.2193789351478987,0.014066584318957295,0.7281813513545885,0.03518831492637542,0.8521344236046202,0.6302350726651562,0.6110756528044334,0.6218456209480561,24.1562558516014
2024-10-23,4.030899326191721,18.27241840956048,1.2049526762076057,0.014066584318957295,0.7028717361811712,0.0653913546327585,0.7942672238718704,0.6302350726651562,0.6158392194695341,0.6520486606544391,26.982990263753692
2024-10-24,4.199375150291478,19.85212353581422,1.2094033170838023,0.014066584318957295,0.7154092916149929,0.040053234073712286,0.8094381701753938,0.6302350726651562,0.6158392194695341,0.6390755429282075,28.72501911843545
2024-10-25,4.2411618918832374,19.88759690459688,1.2142175599900211,0.0267356445984804,0.6789524236828288,0.04512085818552153,0.8000339267299037,0.6302350726651562,0.6183730315254388,0.5932135447163338,28.735640858573802
2024-10-28,4.407262773942995,19.88759690459688,1.2078830298502596,0.0267356445984804,0.6637495513474011,0.06285754257685387,0.7612666022745631,0.6302350726651562,0.6158392194695341,0.5805444844368107,28.843970825758937
2024-10-29,4.489259845955933,19.877461656373264,1.1612608880216146,0.014066584318957295,0.6509943414579772,0.06285754257685387,0.7289972388365897,0.6302350726651562,0.6158392194695341,0.605375842584676,28.836348232260555
2024-10-30,4.531456685028941,19.86986022020555,1.178997572412947,0.016600396374861916,0.627924996213788,0.05778991846504463,0.7356611645436189,0.6302350726651562,0.6158392194695341,0.6205787149201036,28.88494396029954
2024-10-31,4.517418099333201,19.87999546842917,1.152797955754893,0.016600396374861916,0.6369171151283851,0.0653913546327585,0.7511934324463143,0.6302350726651562,0.6158392194695341,0.6281801510878176,28.89456826532209
2024-11-01,4.521154838662646,19.86986022020555,1.1629332039785116,0.016600396374861916,0.6353968278948423,0.06285754257685387,0.8044959697603518,0.6302350726651562,0.6183730315254388,0.6243794330039606,28.946286536648174
2024-11-04,4.523856135695446,19.87492784431736,1.1553317678107977,0.016600396374861916,0.637930639950747,0.06285754257685387,0.8196354967943819,0.6302350726651562,0.6183730315254388,0.6218456209480561,28.9615935486591
2024-11-05,4.548222539331053,19.88252928048507,1.152797955754893,0.021668020486671154,0.6277953917271284,0.06285754257685387,0.826220874327678,0.6302350726651562,0.6183730315254388,0.6167843313663866,28.98748404024633
2024-11-06,4.593602353108688,19.88252928048507,1.1756022642580348,0.021668020486671154,0.6306721552447997,0.06792516668866311,0.8388899346072012,0.6302350726651562,0.6183730315254388,0.6167843313663866,29.076281610436112
