date,"CHINA MINSHENG BANKING CORP., LTD.",BOCI SECURITIES LTD,TIGER BROKERS (HK) GLOBAL LTD,HUATAI FINANCIAL HOLDINGS (HONG KONG),STANDARD CHARTERED BANK (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,CHINA INTERNATIONAL CAPITAL CORPORATION,CMB INTERNATIONAL SECURITIES LTD
2024-03-18,0.0,0.0,40.15078407720144,16.37635705669481,0.0,8.180940892641738,25.911942098914352,1.744270205066345,7.635705669481303,0.0
2024-03-19,0.0,0.0,40.40226257525733,16.480141775101963,0.0,8.233394833948338,26.074237716061372,1.1264323169547485,7.6835307826762484,0.0
2024-03-21,0.0,0.0,40.39882996929276,16.47995533492736,0.0,8.232695318663447,26.072022429634305,1.1336189632362759,7.682877984245852,0.0
2024-03-22,0.0,0.0,40.382165605095544,16.473157415832578,0.0,8.229299363057326,26.067333939945403,1.1683348498635122,7.679708826205641,0.0
2024-03-25,0.0,0.0,40.39000594595251,16.476355737844166,0.0,8.230897110752466,26.072395005399894,1.1491463311046124,7.681199868946353,0.0
2024-03-26,0.0,0.0,40.38715781047218,16.46876174997271,0.0,8.264703385205042,26.06037818234745,1.1413392846313388,7.677659587371282,0.0
2024-03-27,0.0,0.0,40.35364124440997,16.455588816307735,0.0,8.316265315768424,26.039533164471052,1.1634530316434986,7.671518427399319,0.0
2024-03-28,0.0,53.335517471220214,18.81107583853949,7.666888846210332,0.0,3.9269292904187894,12.136651716619406,0.5473524859631483,3.5755843510286165,0.0
2024-04-02,0.0,53.32015698675777,18.80565829968659,7.664680803004208,0.0,3.9331394528051504,12.133156393822176,0.5686534714967388,3.5745545924273654,0.0
2024-04-03,0.0,53.30179625845348,18.802005125715514,7.662041479909227,0.0,3.9633974235940976,12.128978356835605,0.5684576563964188,3.573323699095661,0.0
2024-04-05,0.0,53.2746927859714,18.804658143287554,7.658064297723964,0.0,4.0019634615601625,12.122682494724607,0.5664699443685891,3.5714688723637145,0.0
2024-04-08,0.0,53.266277797208716,18.818047454108513,7.656854670382362,0.0,4.0238962914490095,12.12076765990094,0.543251384924351,3.5709047420261077,0.0
2024-04-09,0.0,53.26597731106184,18.826967230223335,7.656811476473342,0.0,4.023873591813479,12.112237472287566,0.5432483203303491,3.570884597810083,0.0
2024-04-10,0.0,53.23114390894279,18.836077865409877,7.652931791659855,0.0,4.059577298839235,12.104316648156813,0.5474030769577694,3.568549410033656,0.0
2024-04-11,0.0,52.477630189518145,18.586116823209025,7.54460067804146,0.0,4.009892736064025,11.932973934307785,0.5413216250764186,4.907464013783138,0.0
2024-04-12,0.0,52.36964853217675,18.581150409592848,7.529076377834842,0.0,4.165811615021547,11.90841980909701,0.5485271850960338,4.8973660711809694,0.0
2024-04-15,0.0,52.359774863448585,18.587628580142514,7.527656860842321,0.0,4.172235007070175,11.90617461945823,0.5500873374552916,4.896442731582887,0.0
2024-04-16,0.0,52.34323029846113,18.595613996186085,7.525278282850681,0.0,4.183112333141159,11.902412523836977,0.5554570047452215,4.894895560778748,0.0
2024-04-17,0.0,52.176627912117056,18.590026966093454,7.50132620131736,0.0,4.186375491799655,11.86452853543168,0.5780027408160558,4.879315680120242,0.22379647230449584
2024-04-18,0.0,52.05036189342197,18.79089561042297,7.48151945625031,0.0,4.187269509996858,11.835816699465843,0.563374070460346,4.8675078690458475,0.22325489093585144
2024-04-19,0.0,52.01681320376369,18.865274013353606,7.476146404883101,0.0,4.184570635287896,11.829289790881646,0.5404244066900245,4.864370551552412,0.2231109935876248
2024-04-22,0.0,44.58562935890716,16.18904612827523,6.409039612048409,14.241733127458343,3.5867578938421656,10.13934337210016,0.4877726309029696,4.169440784969237,0.191237091496324
2024-04-23,0.0,44.55404888777711,16.283339547747943,6.402420317831909,14.235414611583355,3.5795028153658084,10.134844930689612,0.4516856796288342,4.167590962510561,0.19115224686486718
2024-04-24,0.0,44.54290648622632,16.32456612213697,6.400819153855592,14.231854515255323,3.5786076271906233,10.132310334739485,0.4312826175174353,4.166548700961656,0.19110444211658786
2024-04-25,0.0,44.52690429572315,16.359132834799837,6.399471585949848,14.229907291642094,3.578117996744592,10.129980420372249,0.41942865230827303,4.165978627538864,0.19107829492109174
2024-04-26,0.0,44.51661289409633,16.398747193449182,6.397992490707723,14.225203298050982,3.5772909945095375,10.124337276655156,0.4037659666798739,4.165015754419728,0.19103413143148243
2024-04-29,0.0,44.47067471480471,16.601405125740378,6.391390188622345,14.210523835776517,3.5735994684836236,10.082790272496384,0.34821861909406615,4.160717735589451,0.1606800393925258
2024-04-30,34.780500756097844,21.788777430190816,9.889528910641934,6.767710581906752,6.962564499186184,1.750914820672061,4.931604889817497,0.170612612404622,2.038578305186485,0.0787265234505766
2024-05-02,34.436918238505726,24.408960064554673,11.19645983825123,7.581811927613933,7.799839130580965,6.487537792675011,5.524648971030572,0.19190531981202588,2.283725032264405,0.08819368471145665
2024-05-03,32.73172760388221,23.644257604834223,10.845688631455529,11.102231219028244,7.555479839861307,6.284291276048844,5.351568567520306,0.18714581339533112,2.212178758073325,0.08543068590067994
2024-05-06,32.731645601332815,23.644198369054628,10.845661459833899,11.102203404692412,7.5554609111748565,6.28427553206148,5.3515551602760825,0.18739587378336736,2.212173215918628,0.08543047187182924
2024-05-07,32.7313995961499,23.644020663496658,10.84557994578588,11.102119962521106,7.555404125684566,6.284228300572706,5.349761247425831,0.18989973895049078,2.2121565896211526,0.08542982979171156
2024-05-08,32.727873928171526,23.641473844003396,10.853179225502942,11.100924095881522,7.55459029411249,6.283551393909334,5.34918499703157,0.19188328686551387,2.2119183068178687,0.08542062770383842
2024-05-09,32.72238195898494,23.63750663714598,10.868389152148431,11.099061282146327,7.553322580321989,6.282496969454102,5.350040574250879,0.18984742078002745,2.211547131250188,0.08540629351713636
2024-05-10,32.72107071658269,23.638312579517336,10.867953637010249,11.098616523577205,7.553019905631079,6.282245218941906,5.349826188878091,0.19209384798789833,2.211458510734214,0.08540287113933942
2024-05-13,32.719267929858304,23.63701021271907,10.872864419768298,11.098005038742217,7.552603767536676,6.281899094929703,5.34953143704327,0.19208326446384477,2.2113366691209246,0.0853981658176937
2024-05-14,32.719431811351754,23.635375553463025,10.872918878849196,11.09806062548835,7.552641596377698,6.281930559172961,5.349558231322501,0.19333640534530083,2.211347745076433,0.08539859355278184
2024-05-20,32.71877629522779,23.63490203149417,10.872701045798774,11.097838281844773,7.553241575509877,6.281804704091036,5.3494510558160036,0.19458468565933404,2.2113034419201023,0.08539688263813759
2024-05-21,32.71820274016513,23.62947918831811,10.87251044903949,11.097643738464736,7.553109168359132,6.2816945850310155,5.349357280770512,0.20134278609332387,2.21126467811449,0.085395385644059
2024-05-22,32.71820274016513,23.6282270565638,10.87251044903949,11.097643738464736,7.552858742008269,6.2816945850310155,5.349357280770512,0.20284534419849792,2.21126467811449,0.085395385644059
2024-05-23,32.71173115538886,23.6197977956825,10.897400587884766,11.095448650218579,7.550864050395846,6.280452080380973,5.3375329871456545,0.21056690318929988,2.210827295079094,0.0853784946344248
2024-05-24,32.703706670404706,23.614003644592184,10.931774035284459,11.092726835813124,7.549762701003264,6.278911428399783,5.336223641788654,0.1972485331517712,2.210284959048401,0.08535755051364718
2024-05-28,32.701005433898416,23.612053192634328,10.930871100721099,11.0923111964338,7.548388227137455,6.278392807530868,5.335782884346318,0.20574226151293148,2.2101023955707846,0.08535050021400199
2024-05-29,32.70084173693656,23.611934993780206,10.931066675677231,11.09225566977281,7.548350440891946,6.278361378716545,5.335756174114149,0.20599152506313653,2.210091332086872,0.08535007296054624
2024-05-30,32.70059619456667,23.612007989307543,10.93098459705557,11.09217238082366,7.548293762233002,6.2783142360850395,5.335716109267297,0.20649056150415235,2.210074737068685,0.08534943208838297
2024-05-31,30.163109351371943,21.779773516951597,10.082305001789239,10.231446744161886,6.962795368756421,5.791132299807224,4.927449237553244,0.18492652575927232,2.038578305186485,0.0787265234505766
2024-06-03,32.70051434792946,23.61219918154855,10.93045665586244,11.092144618118564,7.5485251604990795,6.278298522031863,5.34196002853317,0.2004830615590624,2.210069205451337,0.08534921846646727
2024-06-04,32.360255216279946,23.36650682624289,10.821675550359641,10.976727366397844,7.469980383220719,6.212970852240077,5.284641448867577,1.2357084827709195,2.18707274060277,0.08446113301761547
2024-06-05,32.36265995551218,23.36824322650642,10.82297513537079,10.977543063516519,7.4710308987233285,6.213432547447895,5.2850341585213,1.2273783396828384,2.1872352652672986,0.08446740945143248
2024-06-06,32.358652255322525,23.365349369421136,10.833770891330408,10.976431309999109,7.470105707407444,6.2126630935515506,5.284379674853129,1.2272263446239808,2.1869644042441476,0.08445694924657467
2024-06-07,32.352402224676474,23.360836383266392,10.847278832391527,10.97406360039026,7.468662866425313,6.211463125937885,5.283359003947166,1.2309513314876905,2.1865419949781346,0.0844406364991556
2024-06-12,32.351681222653355,23.36031576627551,10.847037091146806,10.974066654615779,7.468496420638713,6.211324697964308,5.283241259598408,1.2329048664951479,2.1864932659474103,0.08443875466456024
2024-06-13,32.35136078762502,23.360084388394615,10.846929654052154,10.975691289027775,7.4676795915284755,6.211263176400964,5.2831889304612885,1.2328926548915802,2.186471609297581,0.08443791832055209
2024-06-14,32.35112046551938,23.359910857991828,10.846849077627832,10.973876439272006,7.467624117865544,6.211217036028229,5.283149684288721,1.2353596632413024,2.186455367091742,0.08443729107341835
2024-06-17,32.35112046551938,23.359910857991828,10.846849077627832,10.973876439272006,7.467624117865544,6.211217036028229,5.282902067599356,1.2356072799306674,2.186455367091742,0.08443729107341835
2024-06-20,32.3512005724912,23.359968701172964,10.846875936302926,10.973903612488826,7.467642608994946,6.211232416076306,5.28291514897895,1.235362722205577,2.186460781133542,0.08443750015476081
2024-06-24,32.34839706450367,23.357944360261857,10.845935961810817,10.972952629963059,7.466995473947965,6.219607610105872,5.282457339236019,1.235008071624526,2.1862713056224066,0.08443018292380981
2024-06-25,32.34879753589565,23.358233530339533,10.84607023390669,10.97259327669921,7.467087914944822,6.219684608508984,5.282522735769871,1.2342805642283952,2.1862983715419717,0.08443122816487116
2024-06-26,32.34719570981854,23.357076892985624,10.851227658399749,10.972049943178865,7.466718164689687,6.219376626334801,5.282261159349243,1.233476686003184,2.1861901118844065,0.08442704735589839
2024-07-02,32.34599444436192,23.3564570675936,10.85429076486579,10.97164247834935,7.466440876028066,6.219145659719643,5.282064994033384,1.2334308788504484,2.1861089241769287,0.08442391202087574
2024-07-03,32.34415267727393,23.354136907488048,10.860356936849064,10.971017757719645,7.46601574007828,6.218791544225956,5.281764235511973,1.2333606478237942,2.1859844480698722,0.08441910495943675
2024-07-08,32.32342724816673,23.339172084830132,10.853397856485469,10.963987768310425,7.461231679680155,6.214806677948323,5.278379795940583,1.234796979683124,2.184583716810656,0.1462161921444052
2024-07-09,32.32350721805069,23.33922982718737,10.853424708370959,10.963767488464725,7.461250139165501,6.214822053711699,5.278392854933881,1.2348000346367471,2.1845891215873525,0.14621655389106744
2024-07-11,32.32358718833036,23.33928756983033,10.853451560389319,10.963794613477686,7.461268598742188,6.214837429551156,5.278405913991796,1.2345556836568579,2.1845945263907924,0.14621691563951963
2024-07-15,32.3237471300768,23.3394030559734,10.853505264824639,10.963848863906263,7.461305518169582,6.214868181458317,5.27843203230148,1.2340669780698281,2.1846053360779036,0.146217639141794
2024-07-16,32.32414699136786,23.339691776331254,10.853639528238167,10.96398449232657,7.461397818336563,6.214945062557677,5.278497329206531,1.2328451929428705,2.184632360763706,0.14621944792880523
2024-07-22,31.821768866545856,22.97694900722901,10.71953975955262,10.793583523314043,7.345433643148029,6.118353110812338,5.196459538980144,1.2110052415190662,3.672960386586387,0.14394692231250367
2024-07-23,31.809140288899545,22.967830526549008,10.76203159732282,10.789300052832633,7.342518582722025,6.114220743016719,5.194397306266145,1.2146636119504006,3.671502759713779,0.13439453072692345
2024-07-24,31.807668898356667,22.96676810712112,10.761533779671332,10.788800973828362,7.342178940961655,6.1139379184418745,5.194157029823494,1.2192331101643334,3.6713329275715156,0.134388314059647
2024-07-26,31.804649102093773,22.964587659357967,10.76051208771413,10.788020127121223,7.3414818799919175,6.113357465754925,5.193663900445241,1.2283678482140465,3.6709843739730132,0.13437555533376014
2024-07-29,31.804494256203274,22.964475852684213,10.76094656406786,10.78796760396406,7.341446136843309,6.113327701921415,5.193638614283175,1.2283618677137522,3.670966501213512,0.13437490110542832
2024-08-01,31.804416833823446,22.964419949755595,10.760920368458978,10.787941342577266,7.341428265399521,6.113312820113341,5.193625971294475,1.2286023096847067,3.6709575648990245,0.13437457399365127
2024-08-02,31.804494256203274,22.964475852684213,10.76094656406786,10.78796760396406,7.341446136843309,6.113327701921415,5.193638614283175,1.2283618677137522,3.670966501213512,0.13437490110542832
2024-08-06,31.804649102093773,22.964587659357967,10.760998955668239,10.787533259167114,7.3414818799919175,6.113357465754925,5.193663900445241,1.2283678482140465,3.6709843739730132,0.13437555533376014
2024-08-08,31.803874887718813,22.96402863687594,10.760737002767778,10.78532323593777,7.3413031677292295,6.1132086494855145,5.193537472097059,1.2327196512162881,3.670895011915803,0.13437228425580394
2024-08-12,31.803874887718813,22.96402863687594,10.760737002767778,10.78532323593777,7.3413031677292295,6.1132086494855145,5.193294044045872,1.2329630792674764,3.670895011915803,0.13437228425580394
2024-08-13,31.80372004936697,22.96391683564548,10.760684613718077,10.785270727189076,7.341267426320773,6.113178887101054,5.1932687603,1.2334439302728084,3.6708771400264366,0.13437163005932312
2024-08-16,31.80379746835443,22.963972736124635,10.760467380720545,10.785296981499513,7.341285296981499,6.11319376825706,5.193281402142161,1.2334469328140214,3.670886075949367,0.13437195715676728
2024-08-19,31.80310071103603,22.963469641609606,10.763882972378891,10.78506069730702,7.341124464167045,6.113059840461139,5.193167627778359,1.231959377715678,3.670805654209134,0.13436901333709828
2024-08-20,31.804416833823446,22.964419949755595,10.772361681824378,10.785263588385362,7.340454536602466,6.113312820113341,5.187296734113614,1.2271417164891234,3.6709575648990245,0.13437457399365127
2024-08-22,31.802326572042677,22.96291067355697,10.778469350249138,10.784554755257181,7.339972104503444,6.112911038681268,5.186955812657155,1.2268176496218528,3.670716300852687,0.1343657425776315
2024-08-26,31.8020943376937,22.962742988447552,10.778390641202272,10.784476001772058,7.339918504851249,6.112866399559906,5.1869179352615005,1.2275389341369256,3.670689495693999,0.13436476138084133
2024-09-02,31.80000438117167,22.96123393266139,10.784497467439376,10.78376727216082,7.339436143205898,6.112464676803399,5.186577063592707,1.227214864828684,3.670448266881506,0.1343559312545485
2024-09-03,31.800159183345627,22.96134570776956,10.784549966289154,10.783819767456011,7.339471871523949,6.112494432233897,5.186602311809506,1.2267340396790045,3.670466134595117,0.1343565852981767
2024-09-04,31.794355133090953,22.957154885842083,10.793532592560146,10.781851543601949,7.338132297613659,6.111378801816403,5.185655671879335,1.2338107962094997,3.669796214366717,0.13433206301925912
2024-09-05,31.79427776006697,22.95709901855092,10.793506326002682,10.781825305470855,7.3381144399315685,6.111363929495306,5.185643052348007,1.2340511482686536,3.6697872837490237,0.13433173611601198
2024-09-09,31.7936587894318,22.956652090010245,10.795242996999496,10.781615405019334,7.337971581603724,6.111244953532345,5.185542098308475,1.2340271237750378,3.669715840372228,0.13432912094731234
2024-09-23,31.79481937914318,22.95749009529928,10.791986683409748,10.782008975070331,7.338239445531447,6.111468037263091,5.185731390357153,1.2340721704679303,3.6698497989856813,0.1343340244721549
2024-09-24,31.79350405053865,22.95654036059406,10.791540226752293,10.781562931183428,7.337935867890873,6.11121521026542,5.1855168604127675,1.2381580452287841,3.6696979799626703,0.13432846717104735
2024-09-25,31.792962476273907,22.95614931620188,10.79135640239451,10.781379276780065,7.337810872633474,6.111111111111111,5.185428529712366,1.239840365990169,3.6696354698982816,0.1343261790042342
2024-09-26,31.79234355684904,22.955702424637668,10.792849703612136,10.78116939369458,7.337668026124961,6.111235484781529,5.18532758402523,1.2398162297906306,3.6695640324323273,0.13432356405189952
2024-09-27,31.79211146827724,22.955534844786847,10.794474280388659,10.781090689644264,7.337614460118116,6.111190871904436,5.185289730405815,1.2388338269039374,3.669537244099662,0.13432258347102208
2024-09-30,30.163109351371943,21.779311777811124,10.25361022290457,10.22867630931905,6.961641020905239,5.798750995625022,4.91959967216521,1.1804361126181764,3.4815131191633286,0.12744000277043482
2024-10-02,31.76104221921318,22.933101253667772,10.810180064324316,10.770554730365404,7.330443682190236,6.1059479327973785,5.180222339450545,1.3103101229357754,3.6640063400534335,0.13419131500195697
2024-10-03,31.749619077474904,22.9248531595306,10.852464514059504,10.765708953319676,7.327807222825704,6.103751874236028,5.173012945290534,1.3059506538258716,3.6626885475369444,0.1341430519002384
2024-10-04,31.73697059502265,22.915720306559944,10.84814108559144,10.760934254794554,7.331446686018972,6.119053113575359,5.170223361228183,1.351584419370119,3.661229397689869,0.10469678014890747
2024-10-07,31.74013177074223,22.917516957223096,10.849950440207568,10.762006102656793,7.3321769381765876,6.119662604707209,5.178026548500574,1.352447865041883,3.6615940761471637,0.08648669659689426
2024-10-08,31.745530355676287,22.91777020755478,10.851795876118322,10.763836580375843,7.333424046419182,6.120703479980756,5.1789072636883615,1.3393139174932087,3.6622168658304863,0.08650140686276893
2024-10-09,31.752396923189092,22.92272732796228,10.853900088707423,10.765921767343517,7.332822961855808,6.12129828782521,5.180027462846171,1.3213760587170233,3.6630090044110677,0.08652011714240579
2024-10-10,31.75509807257614,22.92078846948448,10.854823420752012,10.76683761514717,7.333446758865421,6.1218190214617305,5.180468123374571,1.3168704275332377,3.6633206134700917,0.08652747733514815
2024-10-14,30.63830385974622,22.11468785982126,10.472601406571346,10.388178984914182,7.075536961777748,5.906520928552836,4.9982763755578326,4.787923841595396,3.534485386713318,0.0834843947498634
2024-10-16,30.63765723344183,22.11422112579613,10.472380380643285,10.387959740734836,7.075387631438246,5.9063962704837305,4.998170886135317,4.789933307694472,3.5344107908337947,0.0834826327983566
2024-10-21,30.637154320741576,22.113858124063473,10.472208478038096,10.387789223882207,7.0752714899763856,5.9062993178455265,4.998088841885082,4.789620183705677,3.534352773993242,0.08535724586873275
2024-10-22,30.63765723344183,22.11422112579613,10.472380380643285,10.387959740734836,7.075387631438246,5.9063962704837305,4.998170886135317,4.78641578103162,3.5344107908337947,0.08700015946120872
2024-10-24,30.63765723344183,22.11422112579613,10.472614882420809,10.387959740734836,7.075387631438246,5.9063962704837305,4.998170886135317,4.786181279254096,3.5344107908337947,0.08700015946120872
2024-10-25,30.63780092581736,22.11432484276582,10.472663999587276,10.388008460863816,7.0754208154134055,5.906423971822134,4.998194327844403,4.785734720965026,3.534427367423798,0.0870005674969632
2024-10-28,30.637585387759504,22.11487277135896,10.472590324010346,10.38793538084172,7.0753710395673926,5.906382419911968,4.998159165363231,4.785701053145013,3.5344025025971013,0.08699995544476676
2024-10-29,30.637082477417906,22.114509759780884,10.472887413118722,10.387764864788812,7.0752548986502335,5.906285467728471,4.998077121497781,4.786794983632083,3.534344486028646,0.08699852735646416
2024-11-11,30.637585387759504,22.11487277135896,10.473059326465574,10.38793538084172,7.0753710395673926,5.906382419911968,4.998159165363231,4.785232050689785,3.5344025025971013,0.08699995544476676
2024-11-13,30.637872772510573,22.115080211897297,10.473157565197816,10.387798317672413,7.075437407517711,5.906437822588777,4.998206048781403,4.784573426540629,3.5344356557771093,0.08700077151627572
2024-11-18,30.637226164402193,22.11461347615854,10.472936530641915,10.38757908461174,7.075288081380352,5.906313168027539,5.000211048630295,4.7844724487738075,3.5343610619967074,0.0869989353769094
2024-11-20,30.636435902666882,22.11404304812019,10.4726663899656,10.387311145659663,7.075105580216342,5.90616081959794,5.000082072350294,4.786928454014862,3.5342698960964043,0.086996691311821
2024-11-21,30.63665142455153,22.114198616484934,10.472740063313402,10.387384218548481,7.075155352327353,5.906202368390198,5.000117247039512,4.786258646969164,3.534294759057334,0.08699730331809122
2024-11-22,30.636723265853593,22.114250473092913,10.472764621326348,10.387408576406559,7.075171943186641,5.906216218117525,5.0001289720458955,4.786035375859716,3.5343030467887138,0.0869975073220948
2024-11-26,30.637082477417906,22.114509759780884,10.472887413118722,10.387530367410493,7.0752548986502335,5.904878483458555,5.000422095280975,4.786091491497125,3.534344486028646,0.08699852735646416
2024-11-27,30.637872772510573,22.115080211897297,10.473157565197816,10.387563814245144,7.075437407517711,5.905030802025172,5.000551083054079,4.783869916258826,3.5344356557771093,0.08700077151627572
2024-11-28,30.64354972628379,22.119177960098884,10.469703579654466,10.389488547075903,7.076748429708646,5.9063595040740795,5.001477645336974,4.7713871571511,3.5350905585499373,0.08701689206621728
2024-11-29,30.640603196566563,22.117051091124427,10.468696865582384,10.388489546078167,7.076067965149685,5.903446334971095,5.0005276797335805,4.767410499654077,3.5347506420103425,0.10295617912968022
2024-12-02,30.639884616737607,22.116532404638782,10.468451354932517,10.388245916440942,7.0759020180344985,5.900493662128727,5.000410407945497,4.767298694902734,3.534667745453266,0.108113178785427
2024-12-03,30.639956473203817,22.11658427219257,10.46847590547931,10.389442875770397,7.075918612395757,5.897927786793745,5.000422134876784,4.763792084502021,3.534676034934006,0.11280381985159613
2024-12-04,30.635071001144272,22.11305783263614,10.466806730570823,10.387786302500517,7.0747903731077315,5.896987375490068,4.9996248288281535,4.763970436511658,3.5341124388002028,0.12779268041043726
2024-12-05,30.635142835034507,22.1131096838941,10.466596790872064,10.38781066004488,7.074806962255346,5.897001202895391,4.999636552075053,4.763981607190172,3.534120725676541,0.12779298006195028
2024-12-06,30.632844317624965,22.109574844725593,10.465811494878114,10.38703127527825,7.0742761481161915,5.896558758086109,4.999261435441251,4.760810592188097,3.533855564908101,0.13997556875332645
2024-12-09,30.632844317624965,22.103713221243463,10.465811494878114,10.38703127527825,7.0742761481161915,5.8951519684503975,4.999261435441251,4.760810592188097,3.533855564908101,0.1472439818711709
2024-12-10,30.628535526991325,22.09474333216899,10.464339382459332,10.385335812060587,7.073281086263929,5.8943227612333935,4.998558243448213,4.752170253866369,3.533358495697001,0.17535510581086497
2024-12-11,30.62071099111261,22.089098886263923,10.4607286158923,10.382682716466045,7.0714741065736675,5.888129523380957,4.99728128398395,4.746737540780741,3.5324558443019463,0.21070049124385948
2024-12-12,30.617410092848203,22.086717691777707,10.45960095426019,10.381563468145238,7.070711804985963,5.887260438978435,4.996742579408415,4.742241949015509,3.5320750472208813,0.2256759733594552
2024-12-13,30.61432511405681,22.080977408901,10.458547055611923,10.379345816510881,7.06999936732738,5.886667244663875,4.99717640552909,4.725595825298001,3.531719158967197,0.25564660313383836
2024-12-16,30.606221039463637,22.065059010387138,10.455778520125376,10.376129724462018,7.068127831631816,5.882766343230086,5.003115673477419,4.724344888655669,3.530784259523888,0.28767270904294945
2024-12-17,30.601776378660972,22.06185470421796,10.454260123297168,10.374857121442089,7.067101392246144,5.881912043022842,5.015271609796316,4.723658815372795,3.5302715161054583,0.2890362958382521
2024-12-18,30.599267865967477,22.06004623264812,10.453403158528332,10.374240873501947,7.066522082295987,5.881429886338885,5.022120940298054,4.723037395982397,3.529982129933883,0.2899494345049195
2024-12-19,30.595470043838287,22.0570740754618,10.452105736445727,10.37295327663082,7.061898160290757,5.880699913822173,5.028288808123197,4.717767619618569,3.529544006894226,0.3041983588744427
2024-12-20,30.591386645624603,22.050618032644863,10.450710755102662,10.371568859303036,7.060955650099161,5.8799150512432075,5.0276177118626215,4.7159672286990055,3.529072939325327,0.3221871260955182
2024-12-23,30.585729000842775,22.04653993819646,10.448777975465868,10.369416612042325,7.059649779941942,5.878827605581047,5.02668789212473,4.715095046352655,3.52842026406967,0.3408558853825265
2024-12-27,31.131306680899932,22.433841505549545,10.635159671554588,8.758464903710976,7.185577376725743,5.9836921038711,5.116828776621854,4.804681729151675,3.591359007229421,0.3590882446851604
2024-12-30,31.106105986943295,22.411157723313984,10.626312456251458,8.751136866866343,7.179760674644179,5.978848324103482,5.112686719966477,4.8007923545405635,3.588451813510978,0.4447470798592428
2025-01-02,31.091671049406365,22.400757718183094,10.625188894097937,8.747075859869732,7.176428872299261,5.976073810889343,5.110314153195196,4.8066557355982376,3.5867865752518386,0.4790473312089936
2025-01-03,31.04070097576853,22.363084730541054,10.71230865361999,8.732498770488881,7.164664206852475,5.965564185232087,5.077702726782435,4.764088296717265,3.580906583289578,0.5984808707076994
2025-01-06,31.04062722736992,22.360655737704917,10.712283202660965,8.732478023283441,7.164647184604419,5.963886909004514,5.0776906628652885,4.7683535281539555,3.580898075552388,0.5984794488001901
2025-01-07,31.038119990307266,22.358849605876454,10.71141794200516,8.732247810820699,7.164068476293195,5.963405189412117,5.077280523787577,4.767730808155197,3.580608836539695,0.6062708168026341
2025-01-16,31.038562414474686,22.35916831382089,10.711570624904972,8.73237228219553,7.164170594495971,5.963965333738787,5.077352896457351,4.765898205868938,3.580659875323096,0.6062794587197811
2025-01-17,31.037825047869283,22.358637138961083,10.711316155823424,8.732164831875478,7.164000399108657,5.9638236509889815,5.078420099872191,4.766972808347073,3.580574811492429,0.6062650556614038
2025-01-20,31.0359817846224,22.35730931221984,10.710680036012667,8.731171148058142,7.163574946016634,5.9753470019930495,5.079781358456682,4.7595631920145,3.5803621695968526,0.6062290510092336
2025-01-21,31.036940254186955,22.357999762442095,10.711010808884666,8.73262857821594,7.163796175317734,5.975531535811854,5.066872550184107,4.768499821831571,3.580472740230431,0.606247772894643
2025-01-22,31.041512231282432,22.331356560415124,10.713538993746555,8.733202182053184,7.164851456919656,5.976411777004809,5.062154302332212,4.787259318393492,3.5810001710668873,0.6087130067856532
2025-01-23,31.04084847361706,22.33087905116929,10.710934028990465,8.733015440832318,7.164698251591245,5.976283983967574,5.0665602273240244,4.7871569528887115,3.5809235988852377,0.6086999907340751
