date,BOCI SECURITIES LTD,CMB INTERNATIONAL SECURITIES LTD,YUNFENG SECURITIES LTD,EVERBRIGHT SECURITIES INVESTMENT,CITIBANK N.A.,BRIGHT SMART SECURITIES INTERNATIONAL
2024-05-29,38.53883219777583,0.0,20.693929036419767,28.254127355772553,8.406337971707572,4.106773438324276
2024-05-31,3.689545015417776,2.762802702127824,1.730149144005656,2.7049308140812283,0.8047872909657297,0.3915153547465568
2024-06-04,30.53394415102511,22.86440822772291,14.320078473823667,22.385471938791618,6.660260301233888,3.2358369074028066
2024-06-21,30.534465272067703,22.861385064917357,14.32032287376713,22.38585399033458,6.660373971507696,3.237598827405535
2024-06-25,30.535768152499493,22.86236054134962,14.320933910124994,22.38424902576887,6.660658164167977,3.2360302060890414
2024-06-28,30.548281464089612,22.83672629105206,14.32680251337689,22.387445778123688,6.663387648181192,3.2373563051765633
2024-07-02,30.54854226713793,22.750693467789038,14.41229887624188,22.38763690881331,6.663444536219649,3.237383943798195
2024-07-05,30.551150542565964,22.744097818599013,14.413529417610816,22.389548395218466,6.664013470033183,3.2376603559725594
2024-07-18,35.881890878378506,26.712618725016195,16.92848487046118,8.847630742270793,7.826788840918455,3.8025859429548734
2024-08-02,35.88117125159887,26.712082991939763,16.928145362404244,8.84745329922466,7.8266318712964384,3.8045152235360264
2024-08-20,35.88045165368351,26.71154728035161,16.92780586796499,8.84727586329578,7.826474907970482,3.806444426733626
2024-09-17,35.8786527851649,26.71020809538399,16.926957191438873,8.84683230460874,7.830093331824736,3.8072562915787582
2024-09-24,35.85995523949603,26.69628852770461,16.978266714445198,8.8422219294079,7.817995383804946,3.805272205141313
2024-10-02,35.858158425516784,26.694950872258573,16.977415994281937,8.841778877321966,7.817603652044504,3.8100921785762347
2024-10-03,35.85851777390738,26.694216254180468,16.977586131494274,8.841867484187157,7.817681995256037,3.8101303609746764
2024-10-04,35.85887712950039,26.694483769864537,16.977756272116665,8.841956092828292,7.805734558204644,3.8211921774854676
2024-10-07,35.86175223355716,26.688606257684338,16.979117519870087,8.842665025897793,7.806360408785891,3.821498554204725
2024-10-17,35.86318995848321,26.68967622421047,16.979798225606988,8.843019535065043,7.799657488595281,3.8246585680390117
2024-10-25,35.85743975034195,26.68539687277269,16.993109463137305,8.841601668919205,7.798406912334722,3.8240453324941277
2024-10-28,35.8287163466701,26.664020683288527,17.059601673429952,8.834519152832994,7.792160041635087,3.820982102143343
2024-11-01,35.827998851165034,26.66348671732664,17.063265184905596,8.83434223530907,7.792003998093072,3.818903013200588
2024-11-15,35.82943387091302,26.660549368097435,17.063948620299442,8.834696077443006,7.792316091427119,3.8190559718199726
2024-12-03,35.82943387091302,26.65053611174762,17.073961876649257,8.834696077443006,7.792316091427119,3.8190559718199726
2024-12-04,35.797173705990495,26.626540457969323,17.148626959995802,8.826741479178194,7.785300032977979,3.8156173638882045
2024-12-09,35.797173705990495,27.75889243932718,16.016274978637945,8.826741479178194,7.785300032977979,3.8156173638882045
2024-12-10,35.761397143877474,27.731149530132697,16.100210346814993,8.817919820033282,7.777519215629491,3.811803943512064
2024-12-11,35.76068234204226,27.73059523756698,16.099888534446848,8.81974237517531,7.77736375791663,3.81172775285197
2024-12-13,35.79825493895059,27.711810703302664,16.09072228692677,8.816718648050136,7.772935824076828,3.809557598693012
2024-12-16,35.79753982206625,27.711257123700438,16.09040085373936,8.81854015315354,7.772780549534586,3.8094814978058222
2024-12-17,35.796824733752125,27.71070356621472,16.090079433393793,8.820361585484516,7.772625281195844,3.809405399959002
2024-12-23,35.79610967400651,27.710150030844183,16.089758025889296,8.82218294504742,7.772470019060231,3.809329305152367
2024-12-27,35.79575215484635,27.70987327145169,16.089597326952205,8.8220948321361,7.772392390318479,3.8102900242951683
2024-12-30,35.76003626770107,27.682225222535383,16.17332051453105,8.813292420552553,7.764637339153173,3.806488235526774
2025-01-02,35.657317667085614,27.726488626055197,16.199181376742626,8.82738472402935,7.777052861133975,3.8125747449532406
2025-01-03,35.657317667085614,27.726488626055197,16.199181376742626,8.828384088313742,7.777052861133975,3.811575380668849
2025-01-16,35.57051378126781,27.599521860730437,16.18333179382137,8.819746231719993,7.769443646733641,4.057442685726744
2025-02-04,35.60181414392225,27.583549215895985,16.173966029722806,8.814641988436357,7.764947244058379,4.061081377964225
2025-02-10,35.60110368210801,27.5829987647774,16.173643265686046,8.816461662979439,7.764792288513579,4.0610003359355265
2025-02-11,35.61887373840006,27.596766636839188,16.181716233137987,8.820862341718131,7.768668033414497,4.0131130164901405
2025-02-19,35.6181625955546,27.59621565807171,16.181393159707568,8.821684497110876,7.768512929333127,4.014031160222116
2025-02-21,35.6118174932387,27.595940176938242,16.181231627830016,8.821596434034603,7.768435379614946,4.020978888343485
2025-02-27,35.61146199935369,27.595664701304745,16.181070099177433,8.822506619675057,7.7683578314450425,4.020938749044029
2025-02-28,3.678408945280133,2.8504345002761426,1.6713886388067805,0.9116110748786697,0.8034468380787912,0.3953304898863046
2025-03-03,35.676635789852156,27.646168498928702,16.210683645307718,8.841653221339993,7.79257571549386,3.832283129077576
2025-03-05,35.68020407388437,27.648933596573773,16.212304995592632,8.842537540427529,7.783353369483886,3.8326664240378117
2025-03-07,35.67984721336133,27.64865706191931,16.2121428459696,8.84344926446546,7.783275523192741,3.832628091091568
2025-03-12,35.6794903599766,27.648380532796384,16.211980699590054,8.844360970266104,7.7831976784587615,3.832589758912101
2025-03-14,35.6794903599766,27.648380532796384,16.211980699590054,8.845361124169788,7.7821975245550785,3.832589758912101
2025-03-19,35.686628784194156,27.65391216643746,16.21522424355531,8.847130822655522,7.763747434942278,3.8333565482152823
2025-04-08,35.685914813237844,27.653358903470693,16.214899830755492,8.848954488924763,7.763592108133063,3.833279855478147
2025-04-10,35.68484391036748,27.652529050527875,16.214413235894124,8.851689851512077,7.763359129572295,3.8331648221261476
2025-04-14,35.684130010827474,27.65197584290228,16.21408885554431,8.853513335365644,7.76320381829994,3.833088137060349
2025-04-15,35.685557838472725,27.64908098434921,16.214737629223354,8.853867590635254,7.763514447059114,3.8332415102603434
2025-04-24,35.68484391036748,27.648527834638394,16.214413235894124,8.855691067401562,7.763359129572295,3.8331648221261476
2025-04-29,35.68448695702693,27.648251268082664,16.21425104409684,8.857603072390914,7.763281473159332,3.8321261852433195
