date,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,EFG BANK AG,GOLDMAN SACHS (ASIA) SECURITIES LTD,BOCI SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CLSA LTD,UBS SECURITIES HONG KONG LTD
2024-04-19,36.301386075336666,32.41180693655375,10.799400790607848,5.160261908357552,6.412488184793026,5.219821425769596,1.6078009692955384,1.6014438576289227,0.022968585275650547,0.4626212663814451
2024-04-22,36.07630366530173,32.4839475432562,10.95337686313354,5.160311131477233,6.428324894570368,5.190161233236693,1.6109775125727703,1.61227916260597,0.023013964465325287,0.46130402938017145
2024-04-23,35.6757426477843,32.71575409810751,10.962857703998106,5.267234258890791,6.442796227966856,5.229540097495186,1.6153488903685504,1.6295526491926449,0.02306932536920688,0.4381041008268431
2024-04-24,36.16980579683104,32.39618052273514,10.848882444232085,5.273901105355773,6.378555981746524,5.171949152567139,1.599242465956341,1.6169883597815873,0.022839304258897374,0.5216548665354681
2024-04-25,36.385408632593084,32.376556881088476,10.748811935867437,5.262556509013656,6.363946153123208,5.16108309453199,1.5950894219013456,1.6181851406276777,0.022786991741447795,0.4655752395116812
2024-04-26,36.48953172718599,32.340039322138125,10.718070848055405,5.239529586549976,6.354146529397832,5.179087444174047,1.592633198079387,1.6200969465918895,0.02275190282970553,0.4441124949976395
2024-04-29,36.21346457304151,32.46408874158709,10.737821414901415,5.2487273812647945,6.364112379175528,5.217385995766914,1.593905946498975,1.633419132191892,0.022787586936880044,0.5042868486349901
2024-04-30,25.50128393607442,22.814749343554688,7.467316005412866,3.686413594434955,4.470423937335304,3.645092282474785,1.119627510099563,1.1487602007005548,0.016006972857687835,0.3530105504479633
2024-05-02,36.251488579452705,32.57590883063932,10.541488792317885,5.2734406231039115,6.359638229688118,5.242471537350591,1.5925405303615643,1.6339847816175603,0.022771566624173657,0.5062665288441675
2024-05-03,36.083885488230116,32.80688685818392,10.460082041283048,5.273880401900185,6.378530941809703,5.233360688204476,1.5972715242790523,1.6388388948509267,0.022839214599931094,0.504423946658646
2024-05-06,36.035904128618164,32.89220350136159,10.43684796978984,5.262165989544646,6.364362865179067,5.252472062565444,1.5920083815847523,1.6349536469313035,0.022788483836752648,0.5062929705884367
2024-05-07,35.77716809561801,33.167051993420884,10.4695443823944,5.278651230192574,6.384301052916146,5.159098506954809,1.595275167594134,1.6398298019359077,0.022859875282935968,0.5062198936901992
2024-05-08,35.81806266995845,33.08934448320808,10.501368053953621,5.222072002616589,6.352254118554574,5.271119667398451,1.587512021456794,1.6318430072847494,0.022745126790245238,0.5036788487784462
2024-05-09,35.81294556437888,33.193712532491396,10.529174511463237,5.141462922507658,6.357820843443926,5.216838645551334,1.5889032193712755,1.6335178397321766,0.0227650592206946,0.5028588618394211
2024-05-10,35.3780206290122,33.36550021191642,10.67515552949617,5.154859191385772,6.357436397628128,5.271766000014271,1.589051912076524,1.6872686357733548,0.022763682659136898,0.49817781003802286
2024-05-13,35.203915251531605,33.52252721561458,10.756820193470974,5.178072464225264,6.375167344945773,5.15294490372453,1.5942201525052844,1.6939380707742293,0.022827170774902455,0.499567232432858
2024-05-14,35.15259264264033,33.33459327948999,10.88123961233648,5.236768937495047,6.350798601244838,5.191243505189883,1.5876372989310727,1.68824552979788,0.0227399151086693,0.5541406777658106
2024-05-16,35.20886736176849,33.1541909286827,10.991213985355664,5.26137571787563,6.347621808663742,5.172282219029348,1.5859584655783017,1.6962677589151394,0.02269838985823054,0.559523364272752
2024-05-17,35.158378104902575,33.074505646017485,11.053244853320376,5.318054503605079,6.34652218245855,5.188932556224994,1.585439696650553,1.6976820920440256,0.022694457717177385,0.5545459070591872
2024-05-20,35.25490638713153,32.70776435157125,11.088056975995077,5.493111976919188,6.360472348868908,5.226840419417649,1.5877018065873618,1.7014137338810864,0.022744341961279214,0.5569876576666675
2024-05-21,34.97210276490815,32.917745819754394,11.031077612990993,5.508621362563751,6.385403823313757,5.301943649013429,1.5928227993505184,1.7091096591749442,0.0228177018391248,0.5583548070909355
2024-05-22,34.93131825853047,32.86231755434431,11.05114735977827,5.630344771256729,6.3694256064090835,5.286072105901664,1.5873221759310334,1.703750263903931,0.022749416298595483,0.5555524876459204
2024-05-23,34.75249380741947,32.80755881929519,11.226214710388524,5.648431493784497,6.358587284725951,5.318633296334366,1.5889081783794143,1.7204710484382342,0.022765130271034592,0.5559362309633207
2024-05-24,34.74085720889583,32.7060584668496,11.256690995433692,5.694481943863193,6.343895462614264,5.3329443743316505,1.5847484880085385,1.716495817233548,0.022712530341315162,0.6011147124283742
2024-05-27,34.772742140986736,32.63383559736583,11.361924649470357,5.700949165685049,6.346473114352349,5.313055391632792,1.5863696830001537,1.7069903389854202,0.022721758897122177,0.5549381596241896
2024-05-28,34.71757577563773,32.644445758645865,11.388347629818133,5.709274304389726,6.346493411381653,5.3199161748633115,1.5863747564624313,1.7125979512963185,0.022721831564917003,0.5522524059399212
2024-05-29,34.79535225314353,32.51423482999967,11.57559008879955,5.699575949867628,6.326248258803859,5.229479568191077,1.580340095764226,1.7033599158032593,0.022649349500088307,0.5531696901271138
2024-05-30,34.65989456782205,32.52325887295832,11.61767552678548,5.848970708714145,6.327150993229838,5.162735962715897,1.5812963334348922,1.7031158272649078,0.022652581486359364,0.55324862558811
2024-05-31,24.267202267092696,23.02267251990258,8.253277477821976,4.146650122811907,4.46802289140665,3.650720540673133,1.1184226841855434,1.2063680911894592,0.016006972857687835,0.39042521438192535
2024-06-03,35.16622762663582,32.23023943821594,11.58881111464158,5.842519670570943,6.268007426517225,5.070983012740009,1.5697140259565725,1.6923646853358831,0.022455530597440584,0.5486774687885901
2024-06-04,35.16090468177098,32.2430254938866,11.56612240374158,5.8558078042025015,6.251925674514672,5.081892538132416,1.5729816039753202,1.6951944398299297,0.0224195079187287,0.5497258520272724
2024-06-05,35.240407878654516,32.20034144129414,11.549721678083417,5.855283341965832,6.258322029761361,5.041779206179095,1.5762801403096858,1.7012724950976228,0.022442445353460006,0.554149343300868
2024-06-06,35.20213815648126,32.125695034472784,11.605500060302385,5.86533741187958,6.260553520852989,5.088906548298251,1.5766007820866865,1.691981598164799,0.022450447517081893,0.5608364399441839
2024-06-07,35.24063381825659,31.946809133229326,11.686689838293725,5.893695002730177,6.254781523554041,5.08421319822315,1.5761119352429316,1.6904216541148123,0.022429749040182502,0.6042141473150681
2024-06-11,35.2650944010216,31.939804811276208,11.735970151985233,5.879880459813332,6.261901669186948,5.074790872117651,1.578389015356058,1.6916215857463557,0.022455281999099495,0.5500917514975208
2024-06-12,35.031021654121595,32.01001678783431,11.822651268561309,5.909452633409257,6.280242511973115,5.089654718034648,1.5837385349967887,1.6968184350429814,0.022521052561880944,0.5538824034641167
2024-06-13,35.07780092719985,31.904650978516823,11.873569684955907,5.915912664914924,6.277076042326824,5.087088658346691,1.584634299557058,1.695962906922915,0.0225096975498406,0.5607941397091608
2024-06-14,35.18047767558024,31.768665558157196,11.914608577247785,5.926920576921548,6.273003025748595,5.078891101005831,1.5823226260648706,1.6932301997451902,0.022473427645698374,0.559407231883046
2024-06-17,35.09592748925679,31.71247061262632,11.946773655102088,6.012292516168065,6.284706631322895,5.086310119579172,1.5846338241989495,1.695703393526126,0.022506253153711412,0.5586755050658823
2024-06-18,35.23837146649303,31.543867796864554,11.963204460122641,6.004559839515177,6.291311139017669,5.091654765123406,1.5875103782612796,1.6979698978816082,0.022529904651045173,0.5590203520695872
2024-06-19,35.3627182865382,31.421715259188403,12.008516021626821,5.97072582827649,6.2855325047858415,5.072816920928641,1.5849536722310555,1.6952352953640442,0.02249361994773206,0.5752925911127749
2024-06-20,35.39609203254121,31.39705303346691,11.991230395436151,5.974898394462746,6.286614448722144,5.075710899967904,1.5852264941460938,1.695769008836312,0.022497491829022852,0.5749078005915071
2024-06-21,35.58947084488757,31.27383103042926,11.95172932236418,5.981750492984319,6.278825416389227,5.069884479575802,1.583262419441241,1.6941511910003364,0.022469617733562552,0.5546251851944988
2024-06-24,35.6737562327235,31.195643125779238,11.859581741987233,5.9078601450368655,6.2909673456695,5.074698947864234,1.5802201174278483,1.764339593856863,0.022501986054323974,0.6304307636003963
2024-06-25,35.10888236896012,31.466703164126848,12.059657602330402,5.90037502206435,6.343005611197852,5.121067731434626,1.5935355017003363,1.8228465289780837,0.022688120278342203,0.5612383489290355
2024-06-26,35.262398580926465,31.574838530135075,11.943958542877313,5.917069076197082,6.369642913786376,5.167561900705364,1.6004724992669872,1.8327063750369446,0.022783398504795622,0.30856818256359764
2024-06-27,35.460346910233355,31.534968579877987,11.871702283174157,5.857404702330082,6.371096448306643,5.180748141769356,1.6018178773063816,1.8336146708227874,0.001960309471998019,0.2863400767072527
2024-06-28,35.70636889707959,31.21875053270438,11.880812371539541,5.83731492577583,6.342081311967496,5.149347809701977,1.5945229062637,1.825751900331581,0.0019513818647865382,0.44309796277111474
2024-07-02,35.641839339162345,31.18885930242864,11.943534461339423,5.910254674787962,6.35572869297364,5.1743628224848255,1.5981985715842375,1.829949586845197,0.0019555809991853622,0.3553169673945479
2024-07-03,35.58810471674836,31.16645695287182,11.97750267441064,5.921791293904791,6.362345648938153,5.179749000716072,1.5988836493542935,1.8323441535635006,0.001957616956662741,0.37086429253570685
2024-07-04,35.427208473677446,31.165498214373983,12.01939436760945,5.935808973713167,6.380840068382963,5.2787461795023205,1.6034437683207483,1.8367982029495362,0.0019628997928945653,0.35029885167749003
2024-07-05,35.53302183584087,31.000747621848586,12.025178979157507,5.965579428470458,6.37935303809919,5.30670694991696,1.6042966183723342,1.830237511846038,0.001962442346632825,0.3529155741014207
2024-07-08,35.474702406359185,30.983260340327128,12.061534803648364,5.995872128171227,6.384443824044199,5.307995863979991,1.6055768627211982,1.831452558182248,0.0019640083947659918,0.35319720417169276
2024-07-09,35.54247807988665,30.899460415798497,12.046067639683136,6.041016168681114,6.374569975613806,5.3093465273604,1.6040742466159144,1.828620129005122,0.0019609709616331475,0.3524058463937227
2024-07-10,35.49839159084422,30.841934614834887,12.07627576442148,6.0437404916499196,6.373307050222405,5.317117141814274,1.603756448536437,1.8897098503880265,0.0019605824554235173,0.353806464832921
2024-07-11,35.29452056231897,30.9058410715429,12.097401660322012,6.056889178821486,6.383031442230434,5.407945918461881,1.6062034601534954,1.894311296883748,0.0019635739121680873,0.35189183535290386
2024-07-12,36.019936159397844,30.550658698425394,11.979680364706589,5.983003401329538,6.318481639155071,5.271377687837249,1.5899603759715935,1.9344380227711482,0.0019437168410410678,0.35051993356453587
2024-07-15,35.98108072632032,30.507381111626437,12.012316286639711,6.010371762451172,6.311756811048289,5.26576718239814,1.5892389880685784,1.9702413179189044,0.0019416481222584952,0.34990416540618813
2024-07-16,35.94896866944774,30.44417019411401,12.005491210398263,6.05762473723892,6.311222617157542,5.2600122259236795,1.5879869538507534,1.9714821665943658,0.0019395260505047371,0.41110169922422773
2024-07-17,35.932776384763834,30.4733908992553,12.016949337717282,6.035711851853383,6.312910021130519,5.259296995510198,1.5877711004313293,1.9724262240764339,0.0019392624127405546,0.4068279228489757
2024-07-18,35.937881885309004,30.41898998525735,12.029547380884452,6.016799970885154,6.311380093357073,5.258022531031627,1.5876286546610001,1.967101227360548,0.0019387924343288046,0.4707094788194645
2024-07-19,35.953314982408365,30.40534416496272,12.037505560886354,5.993512842157382,6.316448520152745,5.258428814605168,1.5879936973519013,1.9691921660838982,0.0019389422434089147,0.4763203091480536
2024-07-22,34.41381909499391,33.25343666443201,11.544383300511516,5.804056197150112,6.048759103629958,5.032981531942055,1.520143095920251,1.8863901768404177,0.001855813332422098,0.4941750212473518
2024-07-23,34.436065671728194,33.193389005422944,11.572809992310185,5.827479997744487,6.055743866331413,5.03879391313583,1.523291937876857,1.8927488745583452,0.0018579563200205604,0.45781878457172626
2024-07-24,34.52689572253165,33.07079143102919,11.496214662019764,5.796832813893548,6.054055515908212,5.037387580707915,1.5228672418123037,1.8947751510373936,0.0018574383190270512,0.5983224427410014
2024-07-25,34.637711761150754,32.98129649373633,11.485603447044006,5.80482200640025,6.059972019930561,5.0439388735579165,1.525285135444803,1.896859282542244,0.0018592535553189735,0.5626517266378217
2024-07-26,34.69855472014624,32.885844983025144,11.414490550507908,5.83082729337135,6.070108410541657,5.060058365005181,1.5278364485326055,1.903058460738813,0.0018623634905166606,0.6073584046405833
2024-07-29,34.72952008176106,32.79534265741501,11.385617290806579,5.882977603837116,6.077808843582877,5.06647700009651,1.5290753627786948,1.907104282612249,0.00186472605216914,0.6242121510577326
2024-07-30,34.79986498025768,32.6675117173997,11.494082440419206,5.912975307929981,6.050070763527357,5.043354697630393,1.523025032226197,1.8898155869479356,0.0018562157613969492,0.617443257900155
2024-07-31,25.80841342483161,24.218355956709534,8.548016106584422,4.435308425481266,4.48795243320441,3.741168715336443,1.129438235399436,1.4029010154641997,0.0013769439017365878,0.4581925412138178
2024-08-01,34.92650794221641,32.42196662869114,11.548788782619287,6.028868030762296,6.045064020788408,5.0391814116355125,1.520837311355534,1.8908018524888077,0.0018546796479945536,0.5761293397946122
2024-08-02,35.19372551107687,32.08243825541807,11.605226125321488,6.043873971892984,6.049964931347331,5.041874261890848,1.5215801226395202,1.8947406892711798,0.012757150418471589,0.5538189807232348
2024-08-05,35.190947312964376,31.981320569534404,11.665560899568389,6.047539322406999,6.051543792932003,5.071959471101829,1.52197720996662,1.8959311866123971,0.012760479656732333,0.5604597552562507
2024-08-06,35.38358837458288,31.837841392901712,11.71729400783868,6.010567931612546,6.043762764375954,5.065437057705674,1.5207153945710539,1.8960422273121995,0.012744072329941791,0.5120067767693653
2024-08-07,35.330123286355274,31.747166036568036,11.786449848932868,6.014957587456717,6.040492151180314,5.07311800669053,1.52035562167071,1.8818158285038953,0.01273717580988409,0.59278445683177
2024-08-08,35.22038117487977,31.71079396322928,11.84006736444335,6.034705856769753,6.052866828903988,5.106716730072829,1.5234702537855576,1.884046539396302,0.012763269452887385,0.6141880190662871
2024-08-09,35.194317500344866,31.64581571713293,11.814148258320582,6.0554750949857965,6.0608799434397245,5.113476466330157,1.525487106622477,1.8835199761967312,0.012780166163630806,0.6940997704631037
2024-08-12,32.92125165130461,35.981539981726876,11.239009520485302,5.610402401626327,5.673098838776658,4.785224003145871,1.427884929896369,1.759965507172085,0.011962478468286412,0.5896606873976165
2024-08-13,33.02417453103846,35.874724175993975,11.212925913805655,5.669355675067643,5.663549525287815,4.7771693244756985,1.4259156920018847,1.7567858900572209,0.011942342479077762,0.5834569297925699
2024-08-14,33.011589970102975,35.670333881396466,11.260509242230485,5.792983388812913,5.671452162437461,4.83593589630422,1.4264697556839177,1.7574685189561443,0.011946982878424772,0.5613102011969882
2024-08-15,32.96135425580045,35.53645506882562,11.343432042869155,5.831970024170414,5.686118527474111,4.846493895704841,1.4295836934948527,1.7652234733741432,0.011973062759588383,0.587395955526829
2024-08-16,33.03147883040647,35.420408251408396,11.348974737131826,5.8693756944996585,5.680393932123755,4.84161438908474,1.4281444360954187,1.799981749675487,0.01196100867751607,0.5676669708967347
2024-08-19,32.96986115192169,35.37380720501374,11.419797743084711,5.918830135407728,5.686746940526419,4.808929088010581,1.4297416868690704,1.801994866955199,0.011974385987178145,0.578316796223681
2024-08-20,32.974785255814936,35.245357323986234,11.564865609125093,5.94537008985048,5.673430008789839,4.7894131864333715,1.4268280038078256,1.7977750479824404,0.011946344985451426,0.5702291292243327
2024-08-21,33.02412086798459,35.051089386129185,11.714411559237684,5.93096005719458,5.679457210643731,4.796377256767027,1.4273130178281395,1.7994632267257578,0.011943133421656425,0.5648642840676457
2024-08-22,32.96481683736779,34.942479995200266,11.848182804361583,5.9567951627957765,5.677796157286419,4.792370439501693,1.4292835040760712,1.798502774514653,0.011939640450210193,0.5778326844455329
2024-08-23,26.108925461241395,27.650151432302465,9.491520236953109,4.727533586691768,4.503647720920415,3.7978807664526784,1.133712661984287,1.426578675445632,0.009470564460682835,0.46798165781368206
2024-08-26,26.18758387921986,26.963558649601982,9.642668554393435,4.825493740159377,4.504756948287935,3.7977831042423276,1.1341641246011172,1.4271022695916753,0.009472897016410242,0.4455342011588059
2024-08-27,33.246045793567895,33.826200205099255,12.340546327784937,6.192454536916557,5.707320741334829,4.811616932113238,1.4886505338940288,1.8085096425259855,0.01200172667314154,0.5666535600901311
2024-08-28,33.64369646711094,33.39997981365857,12.320406470797279,6.268047031023789,5.685038450828821,4.792831503464777,1.5139212668127993,1.8018564848067569,0.011954870017904375,0.5622676414783605
2024-08-29,33.42386769137406,33.40447388587932,12.492711836452104,6.320767064889433,5.679871339967687,4.788473904703074,1.5131967603981848,1.7993501291159348,0.011944004279836419,0.5653433829403555
2024-08-30,33.3763528691239,33.41623726404672,12.52134623802398,6.351010013804134,5.6708088624520085,4.78083368989919,1.5112160247239799,1.7949614685282698,0.011924947110447474,0.5653086222873682
2024-09-02,33.10886745627727,33.859602157040584,12.495990628545735,6.321252945623712,5.624652763477908,4.745792691275259,1.4989158682383232,1.7779862611328494,0.0019307412718857482,0.5650084871164832
2024-09-03,32.31997356622573,34.54354366034232,12.524074759951123,6.4107980707585694,5.621331543284683,4.743005246367128,1.498460646014776,1.7741423720235918,0.0019296012162823666,0.5627405338157944
2024-09-04,31.8617710362387,34.83813983453781,12.602487734865711,6.510713290711115,5.623101519476883,4.743031636101555,1.498405395881623,1.7723576164853765,0.0019295300694528417,0.5480624056317708
2024-09-05,31.722205582230618,34.85791194503545,12.680308018879158,6.543952239406845,5.626734396540086,4.746094534829975,1.5000186292636215,1.7687714293656014,0.001930776667172587,0.5520724477814751
2024-09-09,31.94423199279493,34.61469930992824,12.645765995594235,6.57918717230009,5.627440824616294,4.74668921693161,1.5004220377902326,1.7780270002107152,0.0019310190732913857,0.5616054307603591
2024-09-10,31.59476998566045,34.98118466496956,12.630180029619506,6.5842054084514015,5.625480340419567,4.745037610991408,1.4990392877158727,1.7769775553063767,0.0019303463461149033,0.5611947705197416
2024-09-11,31.620662880642865,35.09980124083532,12.592796535736268,6.4837507544874535,5.617244698771595,4.738091464597282,1.4981328730070678,1.7741613858806837,0.0019275203401916676,0.5734306457012797
2024-09-12,31.818962482227775,34.96232370677845,12.540078716225263,6.47722964487587,5.610851928758966,4.743419872172288,1.495784557443027,1.7719278316869016,0.001925326703472903,0.5774959331279866
2024-09-13,25.730430666371472,28.12413326846842,10.13187129138456,5.198897642437163,4.501218053970887,3.8113080364178784,1.2018530775553233,1.422353917060898,0.001546987373518522,0.45746646309326006
2024-09-16,31.891291420831518,34.836768575333735,12.613934626470721,6.476967095734537,5.598174289460446,4.734918540686289,1.49310392612448,1.7601897142343899,0.0019218762793900477,0.5927299348444874
2024-09-17,31.60523922722063,34.9029321851783,12.709234895271484,6.489599311117276,5.613228784732741,4.745566803734278,1.550097693163922,1.7831347676067255,0.001926197521000096,0.5990401344536502
2024-09-19,25.647723761521796,28.016479459945455,10.210002614829072,5.213439399121671,4.507422364175687,3.8128830656058494,1.2452757094238982,1.4317973279156493,0.0015474166531775442,0.496408090979764
2024-09-20,31.763672704654837,34.80446773656462,12.68644565619077,6.4779626523051785,5.604748363757075,4.737700218447703,1.5477464985522853,1.7790807384220377,0.0019227436092434504,0.5962526874962477
2024-09-23,31.778551927470616,34.72579325663065,12.710394704600942,6.442638187657254,5.575148898359138,4.749548176991991,1.5765605027345353,1.7744705013437851,0.0019163769555308227,0.6649774672555523
2024-09-24,31.452840943424036,34.77661314277527,12.84744434323579,6.405697066614927,5.581460408282112,4.754924934690622,1.57855898822673,1.8160127677492317,0.001918546445959061,0.7845288585553214
2024-09-25,25.34141696848501,27.991602989115137,10.3937319425241,5.18292494120362,4.503705369308581,3.836770284790819,1.2737463084926188,1.461210486155885,0.001548083708900329,0.6720092056251143
2024-09-26,25.310645656251808,27.784196032154462,10.500375227528254,5.200638427683397,4.503814092785023,3.836862821640228,1.2720527082566453,1.4929737939320946,0.0015481210810259132,0.8582120778087
2024-09-27,31.061063005289174,34.531663371048026,13.011938562505426,6.453937914162801,5.573109921489585,4.747811143766463,1.5738501687725996,1.8525140397954414,0.05334362014549212,1.1407682530249896
2024-09-30,25.070715857766263,27.918978871129507,10.45519726771217,5.237367074404106,4.503814092785023,3.836862821640228,1.2711905334509948,1.4969053110458606,0.04552282973834273,0.9301693595232461
2024-10-02,31.17807865865856,34.466277511478864,12.931912117535896,6.474741194621241,5.576141351533588,4.750393555138942,1.5729983224073232,1.8520272600310386,0.05636150340873145,1.1410685251858181
2024-10-03,25.13762494431194,27.95677315433717,10.651881706431114,5.1792475463819345,4.485754011088342,3.8385176444597575,1.2684610867850101,1.517766823211205,0.045542462520228845,0.9151956229166874
2024-10-04,30.985430848685137,34.68828700881418,13.141723210427331,6.389879231548565,5.547426341629163,4.736609557982121,1.5590002788226773,1.881265855571569,0.05618785987838728,1.0141898066408774
2024-10-07,31.063342183343366,34.47164604545437,13.134473987616577,6.38635445343982,5.5401545115315445,4.733996754660703,1.5568640124146833,1.880866259982617,0.10933571558698556,1.1229660759693312
2024-10-08,25.092828382519194,28.118935102628782,10.653719572432358,5.180141169052544,4.49376599393712,3.8495322843498867,1.2621234604010045,1.5304515119690811,0.08868509345811569,0.9226001718166711
2024-10-09,30.83958958806094,34.775930012106166,13.096484819966248,6.367883040710623,5.524130584060544,4.7194560968029196,1.5519368553735347,1.881258937794604,0.10901948116195119,1.134310583962469
2024-10-10,30.534748710521743,34.76582194194666,13.283054685326205,6.398872516543051,5.5203077439284485,4.836367678044818,1.5517106887582537,1.8836026564515482,0.13013937479819257,1.0953740036810833
