date,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,BOCI SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,CHINA INTERNATIONAL CAPITAL CORPORATION,CHINA SECURITIES (INTERNATIONAL),MORGAN STANLEY HONG KONG SECURITIES LTD,BNP PARIBAS,BANK OF CHINA (HONG KONG) LTD
2024-03-25,28.18663974875125,16.284149794525213,17.443461512015546,15.479414837074806,9.140275294425496,5.228613817940046,2.5738115586188166,2.1953072123602815,2.0306717665106047,1.4376544577779382
2024-03-26,28.212121713379844,16.342180655589907,17.442093180970513,15.455974835806103,9.103171079972622,5.22820366571168,2.5736096591129596,2.1953727125879383,2.006700031757548,1.4405724651108887
2024-03-27,28.299769687478367,16.360086356849504,17.46692057006067,15.227868084705468,9.159691258229383,5.235645584826802,2.5772729813822552,2.198606254429448,2.031516220174957,1.4426230018631458
2024-03-28,28.432237281178118,16.36310638115942,17.456175167017708,15.27460617390808,9.02085350796344,5.232424689548014,2.574497977726694,2.1953294460081154,2.009747555952442,1.4410218195379692
2024-04-02,28.536316157484652,16.672093533255328,17.422538211470773,15.117836563781017,8.831873453694525,5.222573455467287,2.569650897506006,2.191196237115469,1.9985031698929598,1.4374183203319804
2024-04-03,28.69938636202341,16.688055931793624,17.41807054393764,15.057698095332434,8.722965289182063,5.2212342291396885,2.5689919610326335,2.190634347902287,1.9973972141654615,1.4355660254907565
2024-04-05,28.986308208953364,16.749881070233126,17.452396492663567,14.503099369405467,8.814116919203604,5.248453794097311,2.5741336333333145,2.195018761757363,2.038806665067854,1.437785085285025
2024-04-08,29.023718371811206,16.772848856801712,17.46323276066714,14.46150333994279,8.804778234022633,5.246952838395929,2.575907465058503,2.2067041185255962,2.0092676279296917,1.4350863868447998
2024-04-09,29.00275645373484,16.760734934004518,17.450620219097235,14.491732582100807,8.807853787381493,5.250299070408835,2.574047056941144,2.2140895264163007,2.006978014594732,1.4408883553200929
2024-04-10,29.022543891364165,16.804493663754037,17.431860540149778,14.437899673994176,8.81019211949305,5.24227889033866,2.571279917677462,2.2030368385789383,2.039213512673242,1.437200951976487
2024-04-11,29.010561361037933,16.884943678729027,17.428100431120754,14.444373373807698,8.759338202243217,5.239188678677167,2.5708128871567553,2.195272339182278,2.0265494029944664,1.440859645050709
2024-04-12,29.020262837872956,16.780834852003572,17.417051799784208,14.541862075899854,8.792284116893283,5.233256322370008,2.569358220157512,2.207929287576939,1.9950980216037268,1.4420624658379364
2024-04-15,29.20644149414716,16.83428811325501,17.423975724402382,14.280226061492163,8.79408005365808,5.23548447943199,2.5701606612969052,2.205175106811663,2.014364828444976,1.4358034770596662
2024-04-16,29.221042546954134,17.281479963237416,17.415978980114343,14.120781490272593,8.513739347239195,5.232368446528504,2.568630964242257,2.2019637747744025,2.015355556817655,1.4286589298194972
2024-04-17,28.97688541870615,17.424588940145263,17.411928955003873,13.96027613814837,8.81648869876734,5.2186399278177715,2.568007389012786,2.189794782299367,2.011959365901828,1.4214303841972498
2024-04-18,29.006806082076913,17.496617529787986,17.41121822319108,13.87741953807591,8.814266469030972,5.21904928371735,2.5682088263584153,2.191627786482622,1.9925324209695585,1.4222538403091904
2024-04-19,29.069656310377617,17.51780767136125,17.41653913090616,13.639853363841839,8.771984533528334,5.2205019235506445,2.5689236466711924,2.350759733249003,2.0067841388105783,1.4371895477033814
2024-04-22,29.15631154387142,17.61347172208518,17.422586596311596,13.617653211732744,8.793221213134911,5.22222564176422,2.569771860223049,2.1909745937519545,1.9781379753439239,1.4356456417809966
2024-04-23,29.25522643469554,17.665688099032568,17.416273870309094,13.605879765578063,8.624051574566552,5.219622056900382,2.568490678677525,2.1898508758889057,1.990021921335436,1.464894723015934
2024-04-24,30.029340484602248,17.376266928003155,17.506001973696055,13.187362738185346,8.298708166144841,5.247647293617612,2.581283748349211,2.2054474153516144,2.0883558715883352,1.4795853804615848
2024-04-25,30.533237157253595,17.0460752713025,17.482570656928072,13.167791967886119,8.165596308411342,5.239824078611144,2.578549014353139,2.198426439496,2.1083029138871483,1.4796261918709455
2024-04-26,30.983377518206044,16.931370778369125,17.452858835473407,13.032008202330827,8.030212163337222,5.232892005602482,2.5752548060455593,2.195617854279943,2.118596693057756,1.4478111432976348
2024-04-29,30.930831907093747,16.98562784094906,17.46253937770115,12.992764099220006,8.04985435713832,5.23793710638623,2.5777376434567687,2.197734678656517,2.1166592410092537,1.4483137483889408
2024-04-30,30.859849299475208,17.131400405837656,17.45300876397536,12.966865469825132,7.954339771793075,5.2350783723727385,2.5763307792410415,2.204331993163205,2.156630562487983,1.4621645818286015
2024-05-02,30.920946580993373,17.064457168510604,17.466600499892767,12.888335031257943,8.016039915627367,5.239715116388397,2.578671286335992,2.211695986785289,2.1453393585325022,1.4681990556757654
2024-05-03,30.955540226282107,17.159415581879454,17.464838352449316,12.886993704739695,7.959306441188371,5.239097156709496,2.5783671639085894,2.1982713969417937,2.0910971076712603,1.4670728682299203
2024-05-06,30.952175030618157,17.1575501713426,17.463535319152523,12.84018150886976,7.97424304742749,5.238527611261222,2.578086868041141,2.2061323086437716,2.1027028249511184,1.486865309692219
2024-05-07,30.938889465139656,17.15018565637632,17.456039466543164,12.815322093337178,7.984215069169691,5.236279084250713,2.5769802788641045,2.205185373082321,2.1482951118000067,1.4886084014368501
2024-05-08,31.105881969243637,17.19438414339616,17.44800326358483,12.74497270895933,7.893177789441531,5.232084108095004,2.5752131886687,2.202517167150544,2.1341952598604284,1.469570401599839
2024-05-09,31.139484065797312,17.11497617434726,17.473624177494138,12.70948734612894,7.952390439320579,5.237856259661488,2.578054221139491,2.2092346590603387,2.1425829176991087,1.442309739351346
2024-05-10,31.157075886476214,17.209992816713257,17.479427567396037,12.62455685425787,7.892235115034135,5.23888170407471,2.578558941232406,2.217886731953732,2.1529551965711087,1.4484291862905305
2024-05-13,31.118908303520502,17.34199836016369,17.492883167701144,12.385799061295087,8.037669591242855,5.244344205427597,2.580949444350717,2.2004730047322862,2.141073008073026,1.4559018534930996
2024-05-14,31.816628296238093,17.640180068946247,17.461738941081187,12.178296755693179,7.315001034180459,5.237310266260125,2.5771985275260065,2.2039181905686727,2.140424843869713,1.429303075636319
2024-05-16,31.74538227615437,18.186302821917334,17.428958164964904,12.113138522895111,7.012550201813032,5.223799746601168,2.5725971834003736,2.1948726945461403,2.1180506794514047,1.4043477082561646
2024-05-17,32.025867554847295,18.191877205582745,17.41955469506108,11.920119990416747,6.93795613493772,5.222209930394568,2.571814236715274,2.1942047048929214,2.1139604293179746,1.4024351178336714
2024-05-20,31.99483012564672,18.80691845935302,17.401530519242105,11.694420209989923,6.58780635584957,5.2175778624201365,2.5692407778306747,2.200911319573494,2.127513028732093,1.3992513413622654
2024-05-21,32.10523835687826,18.853605663718064,17.408627312229658,11.528153829795617,6.591129895497179,5.222804972484222,2.5704113103944928,2.203160922147108,2.1184039084910466,1.3984638283643593
2024-05-22,32.24774046422755,19.05086479029326,17.387626240971272,11.329621309234948,6.487840222843396,5.219441690721907,2.568518718409332,2.201742172837505,2.118119671936141,1.3884847185246927
2024-05-23,32.33739667432785,19.334909156564407,17.371416333321164,11.126543161094276,6.358639307832717,5.214896112285633,2.566281811860434,2.187967634118054,2.117638576425504,1.3843112321699615
2024-05-24,32.18459435300443,19.64115777600051,17.345651622985617,11.008216904890334,6.303959593124187,5.2075347692451,2.562659250576561,2.193806582267987,2.176514981697183,1.3759041662080962
2024-05-27,32.1869424460872,19.7047381155246,17.327793061985794,10.980790062035513,6.34623712868321,5.2021732481355665,2.5600208137197105,2.1915479050200637,2.124678235746519,1.3750789830618195
2024-05-28,32.062511112969204,19.71481266228958,17.333273630275738,10.967310942966959,6.451267927513514,5.203274770298048,2.5613818708147167,2.2121644238299547,2.119384724491492,1.3746179345507914
2024-05-29,32.042485772550876,19.86356122315596,17.304369535788982,10.944373762120843,6.42387476840346,5.194953453655398,2.5578091197801154,2.1870001798454552,2.111471339752358,1.37010084494655
2024-05-30,32.04325219367496,19.779317867307014,17.307687625517183,10.9171214117885,6.49390524173251,5.1959495790361805,2.5580631946030663,2.1883650608338834,2.1395919608205913,1.37674586468611
2024-05-31,32.09690501162593,19.78072570586856,17.309022969738415,10.868582306458537,6.502284294060328,5.196941463130352,2.5582605574731603,2.1828012028544346,2.127210703881318,1.3772657849089687
2024-06-03,32.1253447788116,19.797505831873682,17.30158177314558,10.962918846251837,6.387195814114226,5.19470728369826,2.557160754221577,2.184225793266894,2.112685430057249,1.376673694559097
2024-06-04,32.1552777615998,19.804916188581455,17.297631637915348,10.907944083609241,6.408712309077584,5.193521276746922,2.5565769272098584,2.186325798751822,2.1121440204128223,1.3769499960951472
2024-06-05,31.94643482459399,20.0070982641886,17.251861521314986,10.969726654860889,6.449166852845109,5.181428378759382,2.5498121384511645,2.1805407069641167,2.1032886503500996,1.360642007671667
2024-06-06,31.884734861138032,20.490126301918554,17.22155958422898,10.822780483834423,6.257620779862107,5.170915951568918,2.5451597309720477,2.1699593120641683,2.075161798944463,1.361981195468305
2024-06-07,31.997163400244787,20.45779901234006,17.229746053107956,10.703434421298846,6.241278509878788,5.17413891328172,2.5464565426286727,2.1785360161025706,2.102006840593972,1.369440290522625
2024-06-11,32.027012242109066,20.404610927570207,17.209149042343412,10.670926867297801,6.345132475654694,5.167953575751751,2.5434124238901665,2.168500670597564,2.0956748295484897,1.36762694523685
2024-06-12,31.976391670356364,20.488902676756194,17.201868095613605,10.669216330166849,6.369503198730148,5.165414363892085,2.542162748772908,2.1763314521017736,2.085127612232919,1.3250818513771598
2024-06-13,31.94564809081414,20.69379811757239,17.17977618357657,10.609837724832667,6.29723834694612,5.158780556498164,2.5388979152375297,2.1725980035490293,2.071774951990257,1.331650108983133
2024-06-14,32.04251754494088,20.67497840964938,17.173790079204412,10.617627248683592,6.235836381189978,5.156983036058184,2.5380132641368127,2.1655080600252505,2.0629735437044707,1.3317724324070406
2024-06-17,32.20841990738981,20.762541796216517,17.199261716111046,10.426989248223933,6.078318220209803,5.164631714586472,2.5417775673005383,2.1687198749344208,2.122638581506816,1.3267013735206497
2024-06-18,32.244381570006546,20.525359818804304,17.17197230610327,10.462481572289553,5.939588395721677,5.156278756920787,2.5376666526044747,2.167733162304907,2.467813020746314,1.3267247444981605
2024-06-19,32.1792884509636,20.611926808406047,17.15458528534437,10.481352049079037,5.890529250540083,5.151057904930861,2.5350972061843726,2.199435156073183,2.4708779646951435,1.325849923783307
2024-06-20,32.29617233685064,20.524037860455117,17.14787076911243,10.484093364807435,5.868618667282961,5.149533964100483,2.5343471975040623,2.195915623761601,2.474245282812571,1.3251649333127022
2024-06-21,32.41064237490514,20.4623877120246,17.160833785365618,10.419528745263456,5.875750300678885,5.1534267793293695,2.536263049585922,2.164764231399135,2.4902363232630265,1.3261666981848534
2024-06-24,32.570574906270224,20.3867116052407,17.15848733660775,10.317234494641012,5.936844878779828,5.152722136885047,2.535916259251794,2.1638823992962504,2.452812291001618,1.3248136920257831
2024-06-25,32.613892211266396,20.397880126164758,17.150490043480247,10.277436662864572,5.949885484373034,5.150906101317633,2.534734309743415,2.160972402757703,2.439020875426951,1.3247817826052863
2024-06-26,32.92178988093941,20.281501505182593,17.15745197338412,10.108152835743146,6.3352362467221575,5.15299701808607,2.5357632390943925,2.179658005952154,2.0000208522254392,1.3274284426705232
2024-06-27,32.95330907139102,20.29470546710241,17.122085177396514,10.163728583248522,6.33051112453041,5.141790508244453,2.5305362496038177,2.157919507454044,1.9830604873395181,1.3223538236892916
2024-06-28,33.12250062697746,20.169472950857223,17.113493616945362,10.10802362985426,6.3333255260243195,5.13659229066731,2.528782969430041,2.158118545325212,1.9900839051381003,1.3396059387807027
2024-07-02,33.15723201388573,20.317012094292256,17.09086510377672,10.084799357716161,6.218163119460563,5.129800372611711,2.5254392571521618,2.153029292538848,1.9831993804265025,1.3404600081393505
2024-07-03,33.04284725616055,20.27570220738825,17.08379504315503,10.141341503168833,6.3267068118161225,5.127468264498854,2.524291142810018,2.1583747109206417,1.9894194092116748,1.3300536508700278
2024-07-04,33.06488992648978,20.387597594547277,17.04555410952561,10.144487662933996,6.2147532843553055,5.116270198147351,2.518778250628235,2.1536348889150974,2.000467894466956,1.3535661899903897
2024-07-05,33.11581553644214,20.396891225154786,17.023220867585838,10.13740180011706,6.20579201827357,5.109619141461215,2.5155038854606557,2.15164877451888,1.9957287933001004,1.3483779576857624
2024-07-08,33.15105870122294,20.41544326982568,17.01425375032602,10.120684363680372,6.199572834308966,5.10722399616186,2.51432473743808,2.1549965582468316,1.9896237273561677,1.3328180614330905
2024-07-09,33.327885459342454,20.168939908445925,17.024557788026847,10.150410358128736,6.206698339926897,5.110316992738452,2.515847442886516,2.1475255057787206,2.0113450846391565,1.3364731200862945
2024-07-10,33.48411575891719,20.00614374877829,17.00617492798489,10.15199965690158,6.2557363160651,5.10548410149276,2.513414581779614,2.145308640851624,1.996100435331406,1.3355218318975413
2024-07-11,33.38791995851381,20.127201608267434,16.94985772918127,10.075905073716072,6.426453125606765,5.0886637782261355,2.5051339868491116,2.137777854468689,1.9877881433643152,1.3132987418063937
2024-07-12,33.625135774452616,19.99179539956994,16.94269655785082,10.297099143896451,6.156843512517626,5.086965120383307,2.5041268839374125,2.134084018023744,1.964679148873354,1.296574440494724
2024-07-15,33.691902440074884,19.850502560416604,16.956153307064397,10.28507401409575,6.215485724269257,5.0915843461284505,2.5061157885584127,2.1357790158260825,1.9709563577745277,1.2964464457916347
2024-07-16,33.94957836982356,19.6332898182257,16.952520796538533,10.288835121601451,6.222412163839573,5.089120971391674,2.5049032971409497,2.141408506007246,1.92384760691644,1.2940833485148722
2024-07-17,34.0210912496274,19.56586501381687,16.93940925849012,10.266759545224629,6.266712828420075,5.085236978073774,2.5029915666627844,2.139774193053205,1.9236890826672646,1.2884702839638758
2024-07-18,34.07666767201923,19.511567385862126,16.92904307530751,10.267414381622798,6.281221852668399,5.0822985034962604,2.5015452275603822,2.143276059248328,1.9251341039097314,1.2818317383052356
2024-07-19,34.18862233188164,19.425811502218686,16.91162236638278,10.249017634125353,6.307879699860278,5.078611414219119,2.4994994447337184,2.1417211623506796,1.922606577130189,1.2746078670975605
2024-07-22,33.99627959980272,19.290121552371456,16.771807809673653,10.929470362080185,6.237429998761642,5.036624679404815,2.478835170231301,2.112724953489987,1.9204306336886394,1.226275240495601
2024-07-23,34.014457373144666,19.43417408011925,16.770726824989016,10.82303536612522,6.210348903402318,5.036128104500937,2.478590774943834,2.112516654032021,1.9142519522685773,1.2057699664741668
2024-07-24,33.924366890356175,19.46142827965233,16.7675445738529,10.865288906733182,5.711049028075459,5.035224072032849,2.4781458445351636,2.1121374373788715,1.9307741101884643,1.7140408571946035
2024-07-25,33.98587789647958,19.475776844430154,16.76422484848256,10.854208634502422,5.698550886167897,5.034227172276677,2.4776552083781955,2.1152622317057417,1.936951304181019,1.65726497339576
2024-07-26,33.93691603863337,19.474920949098394,16.748183597615792,10.875676797027706,5.769128059890067,5.029719163391776,2.4754365378035734,2.1244483215437144,1.9110477010793518,1.6545228339162565
2024-07-29,33.961263643749874,19.534906378145955,16.742969029745073,10.879292971684745,5.710087547630717,5.0279814738300805,2.4745813130698173,2.109118003848214,1.9048194129768103,1.6549802253187147
2024-07-30,34.0293430072678,19.39080309399881,16.73745483273411,10.889939798298832,5.77209667867174,5.026325538113725,2.473766324470383,2.116481249174147,1.9095829018986452,1.6542065753718138
2024-07-31,33.99095157998567,19.457452318550974,16.73318365891211,10.878056623848446,5.769997810205034,5.025060044761184,2.47314349675745,2.1078739086445166,1.9104904676112793,1.6537900907233387
2024-08-01,33.88180136943118,19.49341799141298,16.74728952398646,10.91900663253997,5.749867209175035,5.026378564017122,2.473792421803943,2.108426991058036,1.9379087600228269,1.6621105365524493
2024-08-02,33.80460149241722,19.432532178452377,16.76283711350454,10.992941981803911,5.808703812416226,5.030529888622222,2.475835545937501,2.1101683570802243,1.9192814765255184,1.6625681532402632
2024-08-05,33.822743804811815,19.370309885290176,16.745925560107803,10.979960903362599,5.809207621839637,5.025797695516578,2.4735065404131147,2.1190974582342332,1.992217778260803,1.6612327521632375
2024-08-06,33.731147675558496,19.50957581680408,16.728003239898904,10.927487966728954,5.837472864012773,5.020932824460535,2.4711122358460758,2.1298336366373802,1.9826968196553754,1.6617369203974268
2024-08-07,33.92925294617739,19.510749514678576,16.72180071937251,10.927485007121962,5.6496502064897705,5.018899852382937,2.4701116842848974,2.1410410740861154,1.9795886580480906,1.65142033735775
2024-08-08,33.854592457511515,19.389503167963923,16.737871314187156,10.982963819102691,5.777538275111806,5.023723298571331,2.47248560110709,2.1193945858517074,1.9900624036870773,1.6518650769057002
2024-08-09,33.86627701679464,19.237227177927064,16.741501538850372,11.012446913162693,5.878256106802158,5.02481287823635,2.4730218507914197,2.119854254727888,1.9941503946571695,1.6524518680502465
2024-08-12,32.512191119046015,18.536408989348512,16.122027557148797,14.326187690447668,5.732563493781079,4.838883268890199,2.3815143662811646,2.041414781855284,1.918931815032016,1.5898769181692678
2024-08-13,32.51024095659754,18.534396834753586,16.118268219617622,14.320426930295922,5.753022611748083,4.8377549371454975,2.3809590442966035,2.040938764358173,1.9154755832003711,1.5885161179865992
2024-08-14,32.41479175184666,18.586371595455603,16.111780132458893,14.358648032212319,5.769200992313409,4.835807595454869,2.380000636756148,2.0401172251947606,1.9154053457780023,1.5878766925293404
2024-08-15,32.41040653100617,18.577572602322384,16.109108621315254,14.19195658866847,5.770947075989098,4.834401064734469,2.3796060063571054,2.0429673714935386,2.095420733082139,1.5876134050313766
2024-08-16,32.424811355807684,18.62451865566808,16.107225339234915,14.174796929892647,5.905822690668795,4.833835885052067,2.379327811613039,2.03212002950549,1.9306631654429456,1.5868781371143403
2024-08-19,32.42239335197702,18.681970014853853,16.106981250089152,14.169799580656747,5.87278547228627,4.8336966525515415,2.379259278098734,2.030956540433647,1.9153254299470526,1.5868324291059772
2024-08-20,32.368097814862764,18.73978396084581,16.102911700664396,14.207443614427243,5.844439817386139,4.832475382896701,2.3786581404258085,2.027343515797692,1.9162061584433534,1.5826398942500917
2024-08-21,32.47582386256502,18.459962579333315,16.11454479270408,14.347623555147651,5.866101689159836,4.836791740519635,2.380782753255316,2.029154335087054,1.9225411706978974,1.566673521530198
2024-08-22,32.38654299490257,18.408424592465025,16.085336078198612,14.574772902217939,5.833677675459318,4.827991768228219,2.3764511997412345,2.0254625280211878,1.9158152206425112,1.565525040123387
2024-08-23,32.33622497429289,18.418097730460595,16.077869290219525,14.574489518170482,5.8791659297652386,4.825750621961652,2.3753480547920183,2.024522311467254,1.9229650014663564,1.5655665674039845
2024-08-26,32.31639306210181,18.46452446751344,16.077585215248554,14.571817575118603,5.871226072157674,4.825665357245097,2.3753060854913897,2.0244865407997312,1.9074567184381108,1.5655389058855858
2024-08-27,32.17290834529026,18.62913924657359,16.081512107511806,14.559569281786422,5.8507053656468955,4.826844008622322,2.3758862454448337,2.0249810143433438,1.9114902518721648,1.5669641329083686
2024-08-28,32.42797118679236,18.355606363056665,16.106746872499166,14.526720592862874,5.839297211132959,4.834946248596577,2.3798743586877182,2.0283801053626958,1.92415522124334,1.5763018397656474
2024-08-29,32.7022731792411,17.645055589672744,16.22805271987227,14.674994979613714,5.939766346377887,4.874626715592392,2.3972252794408493,2.043168391280773,1.9497958380858544,1.5450409608224236
2024-08-30,32.73545703925805,17.513889820177614,16.257215216901457,14.775122526259246,5.860412138951851,4.887658175254274,2.4014512428048316,2.0485454808372143,1.9696543651369307,1.550593994418533
2024-09-02,33.15810883887095,16.953580880791105,16.23689214745287,14.795288800651345,5.99950172873772,4.921895253529759,2.3984000927724893,2.0459550689332695,1.9296191728445833,1.5607580154159042
2024-09-03,33.259378420999276,17.08141851309229,16.227915186807977,14.681416609945448,5.8765716915856645,4.919549924399557,2.3970413602069147,2.0561479895979446,1.9407418582357134,1.559818445129216
2024-09-04,33.415006136411876,17.060855692791268,16.239724849816454,14.598170139521452,5.796499152601555,4.926771266174006,2.397591284981497,2.0665659419109956,1.9321034262202024,1.5667121095706937
2024-09-05,33.59159671306551,16.934753765789775,16.253935408398057,14.524326322335629,5.762233145591781,4.931525927292675,2.3996892953680677,2.063717604355279,1.9715246760193823,1.5666971417838373
2024-09-09,33.62513406124981,16.922140066077844,16.24282120574205,14.573919052929545,5.69090545561883,4.92815382218815,2.398048423021153,2.05726517253054,1.9943249189937502,1.5672878216483344
2024-09-10,33.60638748392098,16.947277165066147,16.205091301234688,14.755505321591523,5.607648708471722,4.916706378991334,2.3924780767827403,2.049778183948867,1.9542642158099213,1.5648631641820805
2024-09-11,33.75071355444758,16.533792831510915,16.269142375376315,14.818197421321516,5.673352558599864,4.943552602432657,2.4014921160057376,2.0466827654090842,1.9712884399820003,1.5917853349143307
2024-09-12,33.84796425286335,16.136742981207526,16.29585900187275,14.97994385605893,5.741798540067459,4.951164225114346,2.405189710292708,2.062331575669567,1.9658779508026372,1.6131279060507284
2024-09-13,33.77855344688898,16.07918793733939,16.299139510850594,15.084170309008268,5.774917355377504,4.955374517041095,2.4057231140843087,2.053341004259391,1.944602897494334,1.6249899076561345
2024-09-16,33.92502574529448,15.921270705768595,16.262441961544326,15.068562540371676,5.893658163273672,4.944217480158928,2.400306623076451,2.0637451182695927,1.8994404230219168,1.6213312392203743
2024-09-17,34.43018652291811,15.667734487838429,16.221442812508272,15.058363879753145,5.740034953616068,4.9342763446273175,2.3954804248856996,2.0416102968494485,1.897392159601811,1.6134781174017014
2024-09-19,34.42833593795018,15.666892364200628,16.220349581597052,15.067466994164239,5.714199699208751,4.934011132656278,2.395351670425937,2.04321599444911,1.9140184049477125,1.6161582204001181
2024-09-20,34.43627168210745,15.670503588680543,16.224088378170116,15.00420549279502,5.731582060327825,4.935148424045804,2.3959037998712134,2.0547014609882304,1.9260275840830114,1.621567528930786
2024-09-23,34.66087475590923,15.470052340032106,16.20602278971886,15.087408151062986,5.670859194540288,4.929653116186494,2.3932359512372328,2.047714093385972,1.9161316177933354,1.6180479901335012
2024-09-24,34.899552787737406,15.240291433527108,16.193171184222432,15.290894416741335,5.474259952501242,4.925743831477624,2.391338081247523,2.059735444069921,1.9076955753711815,1.6173172931042226
2024-09-25,34.728513065587855,15.450384810345977,16.1903358868673,15.323180299290954,5.4062472301296784,4.924881372339845,2.3909193766923837,2.0377230252778826,1.9183531428196097,1.629461790648509
2024-09-26,34.39411478788573,15.684606149234998,16.193105979345813,15.321795387381346,5.418422877538287,4.925219918196025,2.391083733107542,2.0456516486556864,1.9799095783352034,1.6460899403193743
2024-09-27,34.213475509258764,16.30047299105013,16.18346314113041,15.215604736620472,5.1977714631389045,4.913541990168092,2.389863673391097,2.0368232747694113,1.9115729858657167,1.637410234606999
2024-09-30,34.39407964974458,16.077445171589865,16.185037879134015,15.28593663545247,5.163742939944631,4.913969812345162,2.3900717588580975,2.04677359444392,1.9225062617014448,1.620436296785812
2024-10-02,34.31117565901381,15.683491961797696,16.247139590636532,15.469660941069902,5.328873231453149,4.925114752425577,2.398456928989529,2.0793313385550585,1.9292490611820003,1.62750653487674
2024-10-03,33.84942254265425,16.371805541991694,16.22343826372827,15.423272907974022,5.2011319923436,4.920228806779342,2.396077546827092,2.0673603064012327,1.9233628376847074,1.623899253615783
2024-10-04,33.87707714543451,16.385181125533446,16.243451250542904,15.36413248601164,5.285164580825121,4.924248579142311,2.3980351156070228,2.044839061887001,1.8562455965909146,1.6216250584251337
2024-10-07,33.84510838996954,16.369718934199685,16.232329118646135,15.361206169641047,5.339233717196505,4.919601717253977,2.395772163644605,2.042245255440469,1.8726972890592954,1.6220872449487393
2024-10-08,33.81678304582066,16.35601893604665,16.234836376757684,15.383392929104033,5.100405294463179,4.902212470459495,2.3937671155219733,2.378750314917768,1.8386523721226764,1.5951811447858906
2024-10-09,33.906524420596014,16.399423763264657,16.254299338192325,15.279971772859355,4.869247243909256,4.922984261812592,2.4001195811467464,2.526341019921953,1.8532071427820442,1.5878814555150629
2024-10-10,33.065528305421424,17.025859619463844,16.243640086957694,15.352398169963926,5.36304332804071,4.921770071071501,2.40169160715699,2.053506523148814,1.9767609164219782,1.5958013723531161
2024-10-14,32.85275061719196,17.03685521796972,16.23934529211868,15.621816805936376,5.434948390083036,4.921628699026257,2.4016226213958416,2.056609977418927,1.8412744690160214,1.593147909843177
