date,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,CHINA SECURITIES DEPOSITORY AND CLEARING,BANK OF CHINA (HONG KONG) LTD,BOCI SECURITIES LTD,HANG SENG SECURITIES LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,UBS SECURITIES HONG KONG LTD,HANG SENG BANK LTD
2024-04-29,31.21403443816836,19.705106777302912,12.825957584077536,10.962194224622674,7.092652153003101,5.7927700948933705,2.744647367060216,6.754508786787309,2.9081285740845217,0.0
2024-04-30,31.19480945242991,19.574441576538067,12.932348839531352,11.020341345568102,7.074611860948414,5.7897683859496984,2.7564095325249056,6.754047539177472,2.9032214673320764,0.0
2024-05-02,31.160710334379303,19.46323225993599,13.197057141075048,10.924048321617034,7.039526322553835,5.796713355907121,2.757293493499939,6.75724386457639,2.904174906455341,0.0
2024-05-03,31.10102331035072,19.38742638655678,13.25629234495897,11.070880856026204,6.96351693211424,5.797987724760974,2.7578996661245467,6.758729399670191,2.906243379437378,0.0
2024-05-06,31.08396652826057,19.281734975976878,13.400073203653356,11.064809235796126,6.928339037605784,5.807166519752475,2.7563871469652197,6.755022699301329,2.922500652688263,0.0
2024-05-07,31.091529932656076,19.234247228139502,13.421510332264816,11.067501544280418,6.937004532744869,5.816568319580614,2.757057835844135,6.756666343085631,2.917913931403939,0.0
2024-05-08,30.88395937225422,18.836680104418424,13.630338372788097,11.38643152806812,6.948426987079601,5.827191664034472,2.7641832619084026,6.771649991245392,2.9511387182032665,0.0
2024-05-09,30.860625406515616,18.75740333230544,13.69903651571493,11.407740621429735,6.954276785499425,5.828562711252394,2.76365344730223,6.773243254761768,2.9554579252184623,0.0
2024-05-10,30.812400974093645,18.65849883449527,13.66601488044385,11.624727554344464,6.947961341010685,5.823622536714001,2.758615752768321,6.767502387668596,2.9406557384611696,0.0
2024-05-13,30.84687900466453,18.60698315686398,13.724180258069667,11.573331905453408,6.947026653943604,5.8270095278127485,2.7604197710929954,6.771928048729721,2.942241673369346,0.0
2024-05-14,30.716937039021712,18.4086169663732,13.880924419199669,11.755501333323933,6.95008468754906,5.82280722018006,2.7624030355984877,6.777828160466082,2.9248971382877955,0.0
2024-05-16,30.63707019408579,18.36593332095783,13.921096486423428,11.807642575263005,6.962817246949035,5.827889165687902,2.764894076676573,6.783940175313425,2.9287167586430094,0.0
2024-05-17,30.702980562228117,18.34507358879737,13.861227878599653,11.823329645039061,6.958209768936744,5.830961981090082,2.7642399836736007,6.787517078591016,2.926459513044359,0.0
2024-05-20,30.596091652603548,18.33441336370358,13.877404912409197,11.949476110326856,6.939230493385154,5.838340268916526,2.759705443045906,6.795072093424742,2.9102656621844947,0.0
2024-05-21,30.541402142858487,18.375678724954135,13.943713792189605,11.914771920433205,6.935761080658226,5.835141494008371,2.753847544182554,6.791054020834135,2.908629279881282,0.0
2024-05-22,30.37441351916033,18.463483647784937,13.989365274360713,11.9834741996942,6.924303566003928,5.825950221825761,2.74564648331582,6.7864516344819465,2.9069114533723655,0.0
2024-05-23,30.350420996052996,18.469557189561847,13.92047861142036,12.066295876197017,6.924036193898023,5.826515324696118,2.7462264741958484,6.7880940252386,2.908375308739188,0.0
2024-05-24,30.355844480279604,18.480380323054295,13.931099032838917,12.044664428179122,6.924547815742178,5.823976663568443,2.7480453300663275,6.785283974810772,2.9061579514603437,0.0
2024-05-27,30.440821706339786,18.46940215546017,13.794919976722278,12.010206204197482,6.930329857604329,5.818731893773893,2.7462873734903304,6.885086378686242,2.9042144537254866,0.0
2024-05-28,30.7978575223747,18.275512195741374,13.264235366848162,12.134830471577365,6.987829138733187,5.866372391929682,2.7687724270966028,6.980596986019745,2.923993499679182,0.0
2024-05-29,30.826910311116514,18.21882977179639,13.23679843999493,12.133059605560703,6.99199310612376,5.892897630210641,2.769242141089747,7.005779447642483,2.9244895464648337,0.0
2024-05-30,30.6730058515954,18.217316767255696,13.261951524052629,12.258271137939937,6.99287646892676,5.891243227034471,2.770770683877869,7.0085695555169,2.9259947838003404,0.0
2024-05-31,30.681968972914163,18.199245357889172,13.254766935591686,12.288795780078923,6.995261817058552,5.886086846453315,2.7683455339394625,7.002435221800732,2.9230935342739977,0.0
2024-06-03,30.68432510151899,18.199961564778217,13.255941922374168,12.290552083703956,6.991750194517418,5.882499314863188,2.768748662847431,7.003599954642738,2.9226212007538983,0.0
2024-06-04,30.489091933911617,18.053520417534806,13.874589432664955,12.205601355595903,6.90756847975221,5.827735303648517,2.7437167232066493,7.000498239217889,2.89767811446746,0.0
2024-06-05,30.4620342439957,18.006857665973413,13.95236171653128,12.218548961974694,6.891363847731344,5.812947405075232,2.7406746888072706,7.021246636664774,2.8939648332462915,0.0
2024-06-06,30.496832874581287,17.986517845202368,13.950929929909309,12.205537959580349,6.891862971507368,5.809578614510256,2.7408731888327744,7.0228500007689725,2.8950166151073127,0.0
2024-06-07,30.587756205869276,17.945354748448814,13.851620043365589,12.225257450639953,6.885982555964448,5.774293776632213,2.738517833026008,7.098436152433017,2.8927812336206835,0.0
2024-06-11,30.48124888463553,18.33315846555785,13.85212619848826,12.050642542593105,6.868721008337158,5.7499725071421075,2.719708066378854,7.065963399253575,2.8784589276135546,0.0
2024-06-12,32.165293031185,19.33985519379861,14.578786532898992,12.70348500069507,7.250295290998155,6.073508088457358,2.8727387685553776,1.9756159770555484,3.040422116355895,0.0
2024-06-13,32.194483579076916,19.319666199197652,14.576735500246862,12.697980074232584,7.25143383257017,6.076214802014198,2.873014592145944,1.9758056641577437,3.034665756357932,0.0
2024-06-14,32.25314571278044,19.305167960858657,14.475378387620005,12.748927641131155,7.254480376378357,6.07681985157089,2.874347086852418,1.97672203631809,3.035010946489991,0.0
2024-06-17,32.22639128438573,19.313089795508347,14.475946704487768,12.7573426189021,7.258314220404381,6.079437849053814,2.8755854045288065,1.977573641835766,3.0363184808932866,0.0
2024-06-18,31.64372003433906,18.9291195727202,14.182091275043208,12.535248487893194,7.125978904608199,5.97078163775527,2.824190814588205,1.942228982539811,2.9823120858646264,1.8643282046482266
2024-06-19,31.666263717125247,19.063971947940885,14.14496637900941,12.432013969144199,7.1207166857311694,5.965954349687991,2.8222775162670093,1.9409131849554284,2.979857067806658,1.8630651823319986
2024-06-20,31.634651905259915,19.205287696251,14.10605471940125,12.351792399559368,7.122085082423267,5.968813014695057,2.8231950415175664,1.9418431988774885,2.9823190476490304,1.863957894366058
2024-06-21,31.591307482968485,19.181681265708768,14.098605442148724,12.383226172626113,7.116783898062011,6.007378090913126,2.8170185338107228,1.9420814459323588,2.997731082249538,1.8641865855801538
2024-06-24,31.591601247397406,19.19823586833533,14.089921326816018,12.375366908512527,7.113252539339007,6.016011453939264,2.812030317777717,1.9416398012077,2.9981778819104603,1.8637626547645718
2024-06-25,31.629104704850242,19.18769975824721,14.087818368216185,12.34788320700231,7.1157038760151865,6.017214844007288,2.80786744657888,1.9423089202682577,2.999993938656645,1.8644049361577955
2024-06-26,31.70399220490689,19.198390461358912,14.008469388440428,12.34632592846,7.124689264219707,6.0130926313555895,2.804727546344793,1.940136931615143,2.9978555795953166,1.8623200637032187
2024-06-27,31.749220254451256,19.28793152499093,13.967793843680484,12.260196854165992,7.124104559822471,6.010353916164743,2.802204378564041,1.9399540521926175,2.9960960965839614,1.8621445193835073
2024-06-28,31.770651124392874,19.272651947841545,13.95672727151327,12.260021079589494,7.1258788701123565,6.011630907947444,2.8027997498208403,1.940366225155811,2.996732663107146,1.8625401605192247
2024-07-02,31.80775378010364,19.27325966410474,13.933034515531304,12.247619988044747,7.128190338020544,6.011088707192989,2.801678087807625,1.9401912197292794,2.994811525087391,1.8623721743777435
2024-07-03,31.824237687373934,19.284416881449605,13.908978231574148,12.251438046213863,7.124477264878648,6.0099354583609035,2.801140575862613,1.9398189871159928,2.9935419955441143,1.862014871626174
2024-07-04,31.873731905707015,19.23963296957771,13.873458458785915,12.293045993049939,7.120928133820765,6.007083918225223,2.7999329306498737,1.9389826802438714,2.9919909017896327,1.8612121081500579
2024-07-05,31.797292004279026,19.22942091425352,13.876208442789503,12.354465285706771,7.1518433956941445,6.008315721291827,2.791216781504358,1.938959866670173,2.9910873782056804,1.861190209604996
2024-07-08,31.781633597182612,19.224048176919034,13.860814680983772,12.361651827599099,7.17844139419266,6.0090655184746105,2.79113089201581,1.9392018357531904,2.9925896033186397,1.861422473560573
2024-07-09,31.767525835955357,19.209219965066907,13.938937363705447,12.346662539132709,7.167050315087161,5.994517114368643,2.7887260342788776,1.9375310060004456,2.9900111673586522,1.8598186590458015
2024-07-10,31.751707861384364,19.200510886075207,13.914457076771427,12.401187673659301,7.165967368917843,5.992743789167994,2.7883046558814435,1.9372382437497793,2.988344805209111,1.8595376391835297
2024-07-11,31.806316163825272,19.185600034678913,13.894043646790172,12.392559987798558,7.164283031304356,5.990217524104962,2.7857074758292426,1.9363374980935248,2.986261616079329,1.8586730214956746
2024-07-12,31.78573103920932,19.23590288736802,13.928239416675265,12.376787004662885,7.160494783851057,5.959909791051167,2.783661705150392,1.9349154885995885,2.977049836113546,1.8573080473187595
2024-07-15,31.913683479323552,19.218414405908902,13.894396095440259,12.32615132019617,7.146556524906742,5.952549138822386,2.782246356103763,1.9339316834241862,2.97570729433164,1.8563637015424013
2024-07-16,31.78430661086763,19.197441146249158,14.111982690214731,12.29452690642155,7.134307707443134,5.949860471658668,2.786183727639086,1.9330581587387392,2.9528073677466846,1.8555252130206177
2024-07-17,31.769407796245037,19.193875561904118,14.15412019781044,12.283899862063361,7.129001282824568,5.947816665373392,2.7830632091727767,1.932394143770077,2.9515334498367385,1.854887830999489
2024-07-18,31.779709118503007,19.19270978190567,14.14276090123414,12.29088630819187,7.129228407222933,5.947428597605853,2.782448965154174,1.9322680639119425,2.9477930481974997,1.8547668080729078
2024-07-19,31.849188244504038,19.083308968911695,14.094739798189435,12.358083851366104,7.140292182731499,5.952683787961073,2.7840974098993105,1.9334128242205921,2.9483272789761874,1.8558656532400655
2024-07-22,31.855505783701503,19.092381414597188,14.104688095730245,12.351301323237971,7.134296485468275,5.949589829036958,2.7773772369034306,1.9323517028508645,2.9476610361323052,1.8548470923412619
2024-07-23,31.98663154898618,19.033449957116133,14.026851204238215,12.37343589385815,7.129758444319025,5.946453792293642,2.7755095828523855,1.9310522882672347,2.9432574921483172,1.8535997959207213
2024-07-24,32.10538770576514,19.055470616523415,13.85903426400045,12.401131101627108,7.130880186054561,5.946665288196651,2.777682159924236,1.929858022449724,2.941437224599705,1.8524534308590066
2024-07-25,32.145289177970064,19.05414793617179,13.822370159770106,12.425286703841527,7.133981456351609,5.949251535047473,2.7780255731781693,1.9306973313718185,2.907691050321431,1.8532590759760041
2024-07-26,32.21124758565453,19.059357248029325,13.723035463440814,12.444256044750057,7.138398471252197,5.951997245722769,2.7797402029098315,1.9315883907331992,2.9093790215848165,1.851000325922454
2024-07-29,32.26199964372125,19.056685533679637,13.687366799015377,12.445360597540764,7.150168134042883,5.954508571050551,2.7809534746163664,1.9324314700759002,2.8787175452212783,1.851808231035989
2024-07-30,32.30538537220543,19.020949772387016,13.603847183515905,12.527118219369138,7.14837903795707,5.954749334968678,2.7798538912996893,1.9316673906245492,2.8769737678240497,1.8510760298484759
2024-07-31,32.3565644558628,19.018595851090726,13.563768843354163,12.497816270279165,7.150546483812093,5.957275777219876,2.7926299621162025,1.9324869458797598,2.878454018059008,1.8518613923262084
2024-08-01,32.350476891453724,19.00477784636547,13.534374311027422,12.556322578242385,7.146153109579102,5.952678626963497,2.7908803619387745,1.9312762306939832,2.8823588541804894,1.8507011895551508
2024-08-02,32.52298936843505,18.97698095296866,13.462921987608834,12.525465882990094,7.126608895233584,5.946569723423595,2.786113669545292,1.927977701726526,2.876831539100127,1.847540278968237
2024-08-05,32.53813478935997,18.958225260438038,13.473989649868233,12.51311341388105,7.125179840127356,5.945377294324042,2.785554987284973,1.927591096200693,2.885663865450944,1.847169803064699
2024-08-06,32.652331710226164,18.98744563266898,13.254072495213343,12.54427244225515,7.145239051465207,5.962115058465582,2.793397040038291,1.933017760234335,2.875738748930831,1.8523700605021183
2024-08-07,32.667605298897946,18.96628914259226,13.136235418609887,12.646348676351776,7.151146349647726,5.961137504066267,2.787910474279082,1.9336553840560882,2.8966906695662304,1.8529810819327415
2024-08-08,32.673343672069166,19.046471733462443,13.064749786650795,12.621405750433704,7.147068045245715,5.958315065061268,2.786157705769213,1.9327398500033233,2.9176446463023065,1.852103745002063
2024-08-09,32.682383204148366,19.043308740750373,13.08209329437674,12.606529261057597,7.143689879137943,5.955498780413523,2.7848407876325796,1.9318263122819683,2.9186014190873397,1.8512283211135765
2024-08-12,31.131455986158574,22.942834902739445,12.446840425606219,11.978607872527716,6.797617859998473,5.666988007578984,2.657751296133468,1.8382400783007624,2.7781169596895237,1.761546611266836
2024-08-13,31.119408090957545,22.927602024392822,12.465426359420826,11.984653046816835,6.791348713854529,5.6650277794840695,2.660723424171987,1.8377911023658995,2.786903091416806,1.7611163671186782
2024-08-14,31.144978375315286,22.836242936236044,12.478440190191916,12.007576479554052,6.796456474379593,5.67755917175357,2.6627406835330474,1.8391844457217859,2.7943696647098517,1.7624515786048522
2024-08-15,31.325086255777084,22.836233502723164,12.476845859327812,11.905174107956599,6.795744687022945,5.582394468322075,2.666049268966146,1.8417545678366023,2.805802809766005,1.7649144723015677
2024-08-16,31.32304149997156,22.838744578338908,12.47516318316581,11.909762482870011,6.793831443210337,5.58183901487573,2.665783994582013,1.8415713115425818,2.8055236297744637,1.764738861668585
2024-08-19,31.356551701425072,22.822467015868313,12.594433596294694,11.791987463326302,6.7968445957012635,5.557034815993145,2.6669015570549504,1.842343343707679,2.805957226854999,1.7654786837735807
2024-08-20,31.342402541577798,22.764023893303833,12.70124392070158,11.768430007600013,6.79409771335187,5.5542496175349925,2.665564899943612,1.841419957043713,2.8039736270910156,1.7645938218515722
2024-08-21,31.37120933390034,22.78187943966762,12.799952052878796,11.616943248024834,6.800537898865085,5.553634833437996,2.6672498891918432,1.8425839777843684,2.8003000479262448,1.7657092783228734
2024-08-22,31.52296350691195,22.807238506599766,12.780014364347403,11.452492120624608,6.805605419634488,5.557200053471551,2.668962161068667,1.8437668458533223,2.794914225697746,1.7668427957904982
2024-08-23,31.517566457201095,22.78314604045993,12.824829547912111,11.431530212780828,6.822392910050222,5.55171157389011,2.6663262033590804,1.8419458790734633,2.7954533734571454,1.7650978018160137
2024-08-26,31.51824374828236,22.78994219329082,12.799397229060764,11.443092721569592,6.823407734197986,5.553880391394124,2.6681930208083116,1.8426654489594005,2.795390162008838,1.765787350427811
2024-08-27,31.647114654953796,22.815974282735425,12.614318867493173,11.479045234359372,6.80773256402893,5.560023057058438,2.670317967892511,1.8447034614815425,2.7930295752474863,1.7677403347493243
2024-08-28,31.703438305200866,22.750011738207178,12.702310818099333,11.411510599479302,6.809035563717089,5.556704300455568,2.6707881073166138,1.8436023650058082,2.7859130252472055,1.7666851772710366
2024-08-29,31.66837142918448,22.8327440079365,12.698293000096406,11.382210523132011,6.802127654265767,5.552278723385117,2.67286827927282,1.842134047832096,2.783694214934806,1.7652781199599978
2024-08-30,31.627840800473724,22.904837827998293,12.675656149139215,11.361785619524259,6.800109299350191,5.549545824817969,2.671751146062597,1.8595881023485594,2.7843449135414606,1.7645403167437381
2024-09-02,31.492989794086323,23.24537370437788,12.619586933760434,11.311177028611679,6.770337129341961,5.522694067174073,2.659811805788362,1.8512781011882422,2.7700963769912086,1.7566550586798433
2024-09-03,31.56584642195428,22.997352622368442,12.74469284502208,11.326257593744154,6.786435756084275,5.528452218558287,2.6625850173486914,1.8532083076112784,2.7766826094545354,1.7584866078539767
2024-09-04,31.578275926752887,22.993173174632307,12.714141033793677,11.312963275100845,6.812139687889511,5.529222595144954,2.6650504070998298,1.8534940993068916,2.777110814329226,1.7644289859498687
2024-09-05,31.54932529896452,22.96481456794961,12.768036541871975,11.304743796123072,6.8411151823877265,5.5240815728617605,2.658795186234476,1.8517707368807397,2.7745286812474608,1.7627884354786603
2024-09-09,31.58973085375824,22.95527490018534,12.67281126432216,11.360306757476527,6.844844438359781,5.526064766081659,2.659749716778041,1.852435538644028,2.7753604725706236,1.7634212918236014
2024-09-10,31.61400358119597,22.915277071825756,12.67673426097081,11.387988267399264,6.8402868161548005,5.5215238278361545,2.6583848859569836,1.8509133350975926,2.7729157195271963,1.7619722340354753
2024-09-11,31.632988748849428,22.950189883450243,12.581325578627345,11.263059028731254,6.843973195771473,5.519982600399082,2.6588285436233443,2.0154031778778965,2.7719829532124383,1.7622662894575
2024-09-12,31.79264594522199,22.737708434496344,12.483135000632844,11.326299858173945,6.8604748344132505,5.529840799401479,2.6696739333566155,2.1162177987508435,2.7172761598944266,1.7667272356582602
2024-09-13,31.90305397048253,22.70716012402879,12.387969132657112,11.360134490986585,6.874326482097945,5.534598012973394,2.671573002606369,2.21564542193603,2.577555367339576,1.7679839948916702
2024-09-16,31.79722965429833,22.895961974230616,12.348051170477476,11.374824310598367,6.845700623981391,5.518186317216809,2.6630962205604476,2.3072940706239145,2.4872813975249235,1.7623742604877244
2024-09-17,31.822967266829394,22.682900926682066,12.391232569033305,11.428577211906815,6.850215936188662,5.521743873041251,2.6648527552870336,2.38505079962687,2.4889219676687335,1.763536693735869
2024-09-19,31.825095875711806,22.677991907350133,12.368713161304228,11.429341658878798,6.8506741408044025,5.523838475439213,2.665031004826043,2.4065706712493378,2.4890884493598837,1.7636546550761574
2024-09-20,31.822233138235,22.660097332036706,12.367682880360938,11.428313564420579,6.856013619831663,5.523341594000703,2.6643805406404426,2.42524817862685,2.489193141392072,1.7634960104550401
2024-09-23,31.865746983225957,22.420519397026762,12.376867379310742,11.44569233763293,6.861649349901715,5.53275160119486,2.6692572378833406,2.567371927326044,2.493419995325525,1.766723791172122
2024-09-24,31.908474534841485,22.129603744361294,12.32209001007958,11.446441438929151,6.859939346251327,5.530907445448891,2.6654548199207073,2.8751951256601815,2.4944441055182565,1.7674494289891256
2024-09-25,31.879708975373173,22.140071094489365,12.301206609288213,11.410560493590063,6.84970164737576,5.522586898107633,2.661444981890714,2.870869759995621,2.599059013945129,1.7647905259443306
2024-09-26,31.8177765123899,22.13532010870177,12.442866140995564,11.37331606577018,6.829863888849473,5.516324836672729,2.658016595147439,2.8676144806961927,2.5961119408580866,1.7627894299186642
2024-09-27,31.966415717684253,22.037577191644722,12.45783153343822,11.32880592774215,6.811775628841462,5.512192455106201,2.660379658062564,2.86653306241069,2.596364168165657,1.7621246569040774
2024-09-30,31.980285079753884,21.943005530193965,12.556702930828381,11.276605367684548,6.816750456103906,5.527721482733787,2.664852697159259,2.8715299157815353,2.597350200674733,1.7651963390860008
2024-10-02,32.269739247474696,21.607917365168884,12.61251879525134,11.316196310004193,6.7719988185510225,5.519834650774213,2.691183522827544,2.8760749871762568,2.566546002410105,1.7679903003617488
2024-10-03,31.701982750824786,21.55463182361975,12.878143189996964,11.822763139457566,6.725323409337941,5.491714158753358,2.6509155343757693,2.864200723941291,2.5496343555836067,1.760690914108968
2024-10-04,31.712773149948227,21.513453231812004,12.914816727551251,11.826787251577596,6.674455959130679,5.481440712164545,2.6525562311307054,2.8645192514851208,2.597907284988027,1.7612902002118458
2024-10-07,31.728416489786902,21.494678830848603,12.880519192663842,11.832621192724949,6.6831249466459814,5.485129633843154,2.6534542619722092,2.8659322672410603,2.613964171327033,1.7621590129462659
2024-10-08,31.743412894233465,21.537258961154233,12.852338710392694,11.838213869344225,6.680532597258955,5.456022205746268,2.648466969781881,2.8672868472721764,2.613475049167802,1.7629918956483006
2024-10-09,31.833292136882708,21.604360541946676,12.808981589657103,11.871732939913025,6.545852620947951,5.443057452640476,2.631670661419699,2.8754053684642624,2.6201337088779875,1.7655129792501179
2024-10-10,31.664399083667803,21.70659893883848,12.71382562065138,11.947435048744216,6.559104632477859,5.530887584432163,2.6408703689826876,2.8773530381376657,2.592816826098959,1.7667088579687844
2024-10-14,31.481454752024195,21.705438856764665,12.880113687022218,11.904031324508187,6.687888076726313,5.511522896029599,2.626575476216604,2.8672361553587957,2.5752417329568096,1.7604970423926078
2024-10-15,31.665913771355864,21.53766378436302,12.8652518123746,11.890966981656158,6.695880049667199,5.512127630791449,2.6346904532460313,2.8689186731915077,2.5670567267717277,1.761530116582443
2024-10-16,31.657512962111383,21.420057974820924,12.954560697443416,12.044955150967835,6.655678261436745,5.483285354708767,2.625172300030044,2.85348164327467,2.5532439505994033,1.7520517046068103
2024-10-17,31.882678957842426,21.421085832974114,12.717725690512035,12.003405178456857,6.688665179963387,5.48128057596905,2.6253033966837767,2.852736005776734,2.5755253022904867,1.7515938795311325
2024-10-18,31.87898585552485,21.473655524651466,12.592296461324398,12.035145732067711,6.719043551640507,5.487072001494838,2.629304154109146,2.8557501569213812,2.575301979169205,1.753444583096501
2024-10-21,32.00554239431772,21.505212470747146,12.47222364067106,12.023296701749617,6.69992123262738,5.4833306545599445,2.6284125281103226,2.854781740588841,2.5744286659027042,1.7528499707252614
2024-10-22,31.86280979520018,21.54137244800467,12.63715687890809,12.036203790158224,6.677927468580731,5.495390563625488,2.633334670056515,2.8610178179054224,2.498107614820296,1.7566789527403825
