date,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,GOLDMAN SACHS (ASIA) SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,HANG SENG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,UBS SECURITIES HONG KONG LTD,CHINA CONSTRUCTION BANK (ASIA),FUTU SECURITIES INTERNATIONAL
2024-03-15,59.67125776031278,2.710286636325932,17.27444578939205,5.759743024269681,4.839069197311599,3.456002664755864,1.7762474454751744,1.804666063164981,1.5391564151464305,1.1691250038455088
2024-03-18,59.59516533128048,2.8331243934200674,17.25370154631543,5.753040328078255,4.8386848059242,3.4509480708285847,1.7739011659379702,1.8022307193169,1.537818909465566,1.1613847294325506
2024-03-19,59.5263966226804,2.953464351508329,17.232295294399428,5.750277763757687,4.822968698906373,3.4470988374795404,1.7716910704294244,1.7997280210713993,1.5361859855625475,1.1598933542048755
2024-03-20,59.52301717428955,2.950837814086294,17.22754443239067,5.766163854545282,4.8250362172233086,3.4449754405420427,1.771373223360485,1.7999711180892248,1.5362962802298759,1.1547844452432712
2024-03-21,59.52961324455769,2.9489810581229245,17.225309327904288,5.768143083589884,4.828410104383823,3.4369659993357344,1.7711434051032093,1.7997375895363197,1.5376403261022238,1.1540558613639114
2024-03-22,59.62634599286268,2.7876552062629267,17.256166075472294,5.77971769806324,4.837246929249079,3.442548512527282,1.7742525740627564,1.802381596229576,1.5403653579773977,1.1533200572927702
2024-03-25,59.727670932256785,2.638078434470983,17.290207000448852,5.797871574705048,4.833783172051275,3.4312924033139347,1.7788123530352289,1.8046630644934032,1.5426197528317478,1.155001312392743
2024-03-26,59.72272782775752,2.638097368488671,17.285307663759866,5.803212773314109,4.832503515795922,3.4326078493295618,1.7787450721991827,1.8094982626615235,1.54307755896077,1.1542221077328725
2024-03-27,59.65371068847289,2.749775666318046,17.267835644180018,5.797027377492698,4.828619197333486,3.4299545135854324,1.7766288040465088,1.80249933685542,1.5420149859268741,1.1519337857886218
2024-03-28,59.66240705889749,2.737803843452546,17.265936844827163,5.800219376565504,4.827788083945816,3.4320479586099446,1.7767450856494407,1.8026173117028932,1.5421159118906431,1.1523185244585592
2024-04-02,59.79768302923192,2.6185017015091896,17.306650241836046,5.818901049972769,4.840754376346185,3.326969123833728,1.7807990847062245,1.8066786684774812,1.5459575259474678,1.1571051981389926
2024-04-03,59.84403152768194,2.5462523485919895,17.31400549158297,5.818671877945891,4.84314853693711,3.3420178607398947,1.7819787152103028,1.808780935784012,1.5470152618309803,1.1540974436949119
2024-04-05,59.969756520573426,2.3147214886071232,17.350260178355214,5.835666885993263,4.854156649963979,3.3523711363938022,1.7855028178234695,1.8293965164753585,1.5502546366698544,1.1579131691445161
2024-04-08,59.97714128588911,2.3135009198091283,17.35577848320159,5.832671851103271,4.86019722061016,3.3516749767802936,1.784515651022776,1.815892186137633,1.550436689717205,1.1581907357288335
2024-04-09,59.7913645675562,2.633165751489193,17.298410095054283,5.8238674907777055,4.835646391977068,3.3454913718958736,1.7789012019450041,1.781965635238393,1.5461384423169802,1.1650490517492968
2024-04-10,59.727550980298915,2.744195047091743,17.27775230287883,5.815408135179881,4.829445937780062,3.339973920582257,1.776776834958182,1.7803536288872892,1.5442920410326795,1.1642511713101598
2024-04-11,59.6865687104813,2.8088546822468214,17.26465536226396,5.806462745167695,4.82695816077855,3.3425081974213664,1.7754299965335187,1.7824072307805923,1.5431214315228965,1.1630334828032929
2024-04-12,59.75387866587478,2.6920230520002266,17.285405607378106,5.8138857937524175,4.833985732295635,3.354011137165676,1.7776929332114741,1.7804065948303451,1.5447437843428327,1.1639666991485054
2024-04-15,59.678008293719444,2.7872540990140258,17.26215311929446,5.8202421540758795,4.835118781435755,3.350581954277889,1.7755593413251973,1.7835280063576198,1.5427946692391727,1.1647595812605596
2024-04-16,59.607830606899334,2.8549123150334177,17.26140166280475,5.820166181657862,4.841745540168772,3.3507840806619784,1.7757398135589402,1.777070659046545,1.5427275082622955,1.1676216319061061
2024-04-17,59.61861809679213,2.835639947870498,17.261013585856386,5.8207959292202,4.8484263459953,3.3468810091708425,1.7762154110134087,1.7782035149198148,1.5430021362755146,1.1712040228859046
2024-04-18,59.62294666055382,2.8173020377037945,17.260543602398144,5.826920843614681,4.848572647928374,3.3472284520237303,1.7766759215781747,1.7804682289981235,1.5429543630954248,1.1763872421057326
2024-04-19,59.6153249117086,2.810841820745206,17.258716644417536,5.840570603529626,4.850964074777391,3.3448377359922996,1.776623362720909,1.7823095162217133,1.5427710347566437,1.1770402951300776
2024-04-22,59.61609972465912,2.7776538012098464,17.265953688232035,5.849131844960755,4.857832600111551,3.3476326194481656,1.776852680845627,1.781548506606149,1.5438304943686496,1.1834640395581029
2024-04-23,59.6730041838449,2.68397377501986,17.28286035561807,5.852165744107076,4.8645508027665905,3.3524074923219342,1.778618367731817,1.7832929829656456,1.5446969834455437,1.184429312178566
2024-04-24,59.53315379409385,2.6787069063432987,17.288577500611915,5.851231150026983,4.8634630119055275,3.352311758029007,1.7787113574561573,1.9253111263479106,1.545293943024129,1.18323945216122
2024-04-25,59.526353195265344,2.7053769877218645,17.281744435738496,5.845028984136716,4.862701193641616,3.3520490957057536,1.778413201487398,1.9228151520531989,1.5451262883396637,1.1803914659099435
2024-04-26,59.425453373148414,2.820544214035084,17.278040714998436,5.839990643799405,4.856363804997401,3.351263277439067,1.7775104786415368,1.9218391307524822,1.5491106239150956,1.1798837382730718
2024-04-29,59.4170798476924,2.8372563684034113,17.277732226477383,5.841190802064414,4.8573997969802765,3.3420191984807244,1.7775875443156148,1.9203747545608358,1.5489972221672395,1.1803622388577006
2024-04-30,59.473830202212696,2.7627974344541517,17.29037282940922,5.8411992964425785,4.85620804848709,3.3521781271330973,1.7789199196917003,1.914353815230772,1.5499775593758505,1.1801627675628412
2024-05-02,59.389952450587614,2.886567756579067,17.270292862132074,5.833972661006862,4.849335470681148,3.353335573329629,1.7771392165236595,1.911816039945113,1.54987018315818,1.1777177860566577
2024-05-03,59.41057930731725,2.8557492257213943,17.273022230954137,5.838556101604993,4.855379511292884,3.3495593597907445,1.777515625192814,1.912220973967486,1.5496825759743351,1.1777350881839643
2024-05-06,59.46840003559322,2.751152430055985,17.28882399133569,5.8437803377595365,4.861380758283966,3.3632517878149715,1.7790859464163251,1.9139102987401666,1.5532460436124842,1.1769683703876568
2024-05-07,59.40052426336939,2.8635086278599604,17.27092362889371,5.838471992177404,4.854277578158608,3.3587099406799172,1.7766437946269376,1.9119343475700823,1.5510811704013527,1.1739246562626398
2024-05-08,59.44901682519893,2.798348046448075,17.281125214376676,5.841644983560991,4.849333145899083,3.3616445894612115,1.7775081982959704,1.9135421565588684,1.5519062773674104,1.1759305628327874
2024-05-09,59.4022559616259,2.8729288450225656,17.267446818543743,5.841844023914351,4.84604504583811,3.3645145861321715,1.7760336430793426,1.9000959882415835,1.5504126338003887,1.1784224538018453
2024-05-10,59.41383114280659,2.8630616841545034,17.281146290052195,5.837788758863102,4.848663030603232,3.3652799553460637,1.775990736260626,1.8817619740763152,1.5509245322499314,1.1815518955874298
2024-05-13,59.48782252096445,2.752742768774603,17.3040070204997,5.848959879761076,4.854258105222009,3.3689652421442373,1.778037762675412,1.8708325541949542,1.550905474627687,1.183468671135867
2024-05-14,59.51842398732986,2.7440702509716006,17.30538552190092,5.84800626289059,4.858302535188975,3.365639180222455,1.7782524125703987,1.8387025059083233,1.5513917799510923,1.1918255630657821
2024-05-16,59.524626050350605,2.7532082005202922,17.307085246636035,5.855290430452387,4.860625905452267,3.37003653493574,1.7784270714710688,1.8141595881982442,1.5498012494676523,1.1867397225157053
2024-05-17,59.557862895680415,2.736887744730222,17.32089926280648,5.852072076358967,4.861035090099221,3.372229233607226,1.7793660639069195,1.781661793441671,1.5511362192935374,1.186849620075337
2024-05-20,59.52945880246337,2.8152788344935087,17.304384153965046,5.848394123701639,4.8548408830329794,3.3783141131649894,1.7800083257742527,1.7506381061078686,1.5489914041381945,1.1896912531581607
2024-05-21,59.61682457269255,2.675030520832137,17.32959857561061,5.858868444864056,4.86465887931657,3.383289153144817,1.7824185098173522,1.7453693223980444,1.551088784420687,1.1928532369031781
2024-05-22,59.518424918492144,2.8427529989550724,17.300756333643687,5.8503662623948385,4.857062409405884,3.3738244871653222,1.7796351515359223,1.7405530948485244,1.5485634163879503,1.188060927170658
2024-05-23,59.53933210646012,2.8239292461220726,17.303065333778257,5.8453761959389015,4.86145072133663,3.373477105437708,1.7798195587856958,1.7402428815931836,1.5480139925751275,1.185292857972306
2024-05-24,59.52588489687276,2.844687723701586,17.29896549437984,5.840778126866851,4.861447277164269,3.3784392643595957,1.779034230848341,1.7394749648713914,1.5481953367049235,1.1830926842304466
2024-05-27,59.513226461988324,2.839900532615712,17.303513021187563,5.847104793178039,4.864405042496746,3.3793230682434126,1.7793705246447813,1.7401908942349327,1.550204197917552,1.1827614634929473
2024-05-28,59.524560979098226,2.828184957558859,17.299346874505943,5.8515155401207615,4.866524251493439,3.3811145700142995,1.7794848583933078,1.7406511350452272,1.5490907729082917,1.179526060861639
2024-05-29,59.56175088987813,2.762390988205966,17.307089751035868,5.868005701783462,4.869567416288765,3.3788709728763555,1.7802813238116475,1.7410816386834356,1.5497841180776373,1.181177199358736
2024-05-30,59.504824771455624,2.845925619227916,17.289469197713853,5.867822613840194,4.867924243871403,3.3777911000699268,1.778468798283343,1.7393090228194328,1.5482062644879797,1.1802583682303351
2024-05-31,59.554935621460345,2.750262106969057,17.306193957579016,5.881409647732562,4.87719757961005,3.3758480749069966,1.7801918345650314,1.7422076354506866,1.5497062152140342,1.1820473265122204
2024-06-03,59.516386517700546,2.8056400745378722,17.28891683292805,5.890201837862027,4.874288895791714,3.3741544880242182,1.7784146329282182,1.7393850186414002,1.5480172466764701,1.1845944549094876
2024-06-04,59.45565884573324,2.838155474826938,17.27066977238306,5.918476215052996,4.867482538062368,3.3711602020460045,1.7765376593852986,1.7410534791117336,1.5746144064821128,1.186191406916255
2024-06-05,59.46804692567992,2.8104868821534295,17.272883423324437,5.924438218765984,4.872976911872533,3.3737827287488606,1.7767653653349769,1.7377719463632604,1.5748162311194407,1.1880313666371565
2024-06-06,59.47399174039795,2.800524539212833,17.27454561709468,5.925657391129296,4.871567122747121,3.3751341403199984,1.776913812322279,1.7379171354890102,1.5758240512970108,1.1879244499898216
2024-06-07,59.447017409073474,2.8519255829848498,17.262947597084967,5.921605061898554,4.8675743056566345,3.3722738237307213,1.7757062332027662,1.73673605825853,1.5747531314768284,1.1894607966326713
2024-06-11,59.51659249017438,2.74111898660368,17.280923639292293,5.9323277632866915,4.871639812540968,3.3748192092406635,1.777542030489375,1.7387378149782398,1.576381175278099,1.1899170781156072
2024-06-12,59.40981618394768,2.907262275108053,17.255694160882516,5.925280134212705,4.8601896429595985,3.363391893368478,1.774946888052732,1.743793630752824,1.574375769089483,1.1852494216259264
2024-06-13,59.45631539655227,2.8695488679963277,17.26626416129252,5.932595605403016,4.855825393467533,3.3641126666883125,1.7760341343355843,1.7272099568163894,1.57405219635116,1.1780416210968887
2024-06-14,59.41285226812164,2.9339644944565433,17.25200183609444,5.938196931021945,4.852972577238706,3.3607161238397416,1.774567089921682,1.7249338915728083,1.5727519935919876,1.1770427941405
2024-06-17,59.42182157129541,2.9327022917200414,17.252178169330744,5.938625648548947,4.850285417090692,3.3591023306048844,1.7746527407908983,1.7250156282474634,1.5720557294244493,1.1735604729464775
2024-06-18,59.465226194230645,2.8614547403370834,17.264024723160652,5.941481569945845,4.855285416593468,3.363739917442896,1.7758713416549068,1.726200144793542,1.5731352129910725,1.1735807388498916
2024-06-19,59.46858840517817,2.8490536024316406,17.26213640073439,5.944088881980498,4.862544934985954,3.366629875739198,1.7756770985549126,1.7260113346813057,1.5729631449739174,1.172306320740017
2024-06-20,59.48052260333502,2.8305788300813406,17.26043161567929,5.947235890248873,4.869545514661175,3.366065628858386,1.7755017351056834,1.7266262955647993,1.5726017896299367,1.1708900968354998
2024-06-21,59.457263935352,2.8672327571815077,17.253826064122556,5.943003578264274,4.86438362118169,3.363625501944423,1.7748222521986827,1.7262872872566917,1.5788214806116974,1.1707335218864763
2024-06-24,59.44353158745748,2.8529391492487433,17.250240649717647,5.964704076682377,4.867889494901982,3.3746751259856116,1.774453437001083,1.7259285578198849,1.5787893620577562,1.166848559127441
2024-06-25,59.44073916829941,2.8490605413856733,17.247388576287744,5.967989566482304,4.867213320995209,3.3795466244150094,1.7741600572388505,1.725643200932313,1.5785283324708435,1.1697306114926498
2024-06-26,59.442821020037215,2.8415383628528286,17.247987287540656,5.976194387742915,4.86368317439489,3.3806289225086377,1.7742216439298464,1.7257931685649102,1.5785831281676825,1.1685489042604162
2024-06-27,59.39837538933139,2.9139557610343916,17.23540966720298,5.98345131337468,4.843650099935854,3.3797168752451476,1.7729265190482413,1.7245333949166965,1.5782022362982273,1.1697787436123888
2024-06-28,59.436370719885836,2.85372486076002,17.245473621169694,5.983973212886324,4.84771697696877,3.3817185825782365,1.7739630745555401,1.7255416570013438,1.578867653317149,1.1726496408770937
2024-07-02,59.43078944700709,2.8355692212774213,17.244246114957182,5.986717273198033,4.847590606072345,3.3892989787961487,1.7738368066000976,1.7249042894412314,1.5787488401257894,1.1882984225246616
2024-07-03,59.40504677497663,2.872299926101086,17.237440822903377,6.001065031751807,4.843015820945491,3.384116706660212,1.773136777300804,1.7216132796756822,1.578022931978092,1.1842419277068124
2024-07-04,59.36876194966529,2.9105426445569456,17.228668694901145,6.038705206390783,4.8388804473688545,3.38822935416764,1.7722344285742295,1.6871804907097938,1.5772584327253665,1.1895383509399475
2024-07-05,59.338707816319726,2.9714896379621902,17.228714007111897,6.032060735717577,4.833019778909884,3.3910785723340524,1.7722390896343123,1.683984763214678,1.5762215635050287,1.1724840352906563
2024-07-08,59.343232032612406,2.958870476343688,17.230184329918718,6.029574974756032,4.829961881228593,3.3908924046855304,1.77239033502335,1.6913005426579069,1.5771272703526158,1.17646575242116
2024-07-09,59.346832015197194,2.9254871971979877,17.23135588805652,6.034389080604559,4.834776351600101,3.3942336441007424,1.7725108478559817,1.6934850420220293,1.5769774255972788,1.1899525077676067
2024-07-10,59.349296128668506,2.9065586896718343,17.230656908194604,6.067141976650865,4.832575083068559,3.392817034053959,1.7724389469913175,1.6865433141559212,1.5719391453330394,1.1900327732113964
2024-07-11,59.376177735314364,2.838353426884142,17.240683549941842,6.076099830264708,4.845881766092086,3.3995155940096966,1.7744477775566265,1.6911129437522547,1.5613818589267463,1.19634551725754
2024-07-12,59.30406510919217,2.918579609714037,17.227368962446153,6.099623508055355,4.838020635245864,3.390155325125476,1.7722841716584343,1.6937009530788298,1.5604029095938494,1.1957988158898298
2024-07-15,59.374704637730716,2.8028504668158223,17.249666452086483,6.115951961453241,4.845965407376812,3.394756608813349,1.774582019532874,1.6883598000289293,1.55800152614163,1.195161120020146
2024-07-16,59.38371115713208,2.812958394815082,17.25122173062561,6.106179368206796,4.841064700615501,3.3976353154850725,1.7747420208487585,1.6875601557423852,1.5501668598179577,1.1947602967107562
2024-07-17,59.38871729368817,2.8137066809053555,17.25162970761691,6.099809988821908,4.840805016201868,3.4004169877476134,1.7747839920158623,1.6837024447966333,1.5500877490689697,1.1963401391367103
2024-07-18,59.38721670686156,2.80835374257302,17.250889068179596,6.103597429019645,4.84369353561132,3.402172172165657,1.7747064744793464,1.6836289054440505,1.5503544802895775,1.1953874853762334
2024-07-19,59.37395850113567,2.808061985462888,17.24374497353522,6.130429563313725,4.838695421294947,3.404044445847666,1.7739728396745096,1.682637196876529,1.5509993443825056,1.1934557284763405
2024-07-22,72.00268517956745,2.00839543019244,11.851098765955474,4.206298602217866,3.3263622642660544,2.34044120004106,1.2237923350990365,1.156389759502584,1.0663078983288188,0.8182285648292239
2024-07-23,72.05901707487205,1.9285700879744943,11.862240245589126,4.209996184540926,3.328561203520198,2.343436086140208,1.2247802925606535,1.1574205845356782,1.0673986570840506,0.818579583182624
2024-07-24,72.00154789959389,2.0067771176595053,11.8492654087365,4.204109993886421,3.3293022558661978,2.3429859282906818,1.2236030152261381,1.1566349581396658,1.068448938050377,0.817324484550626
2024-07-25,72.07317230901809,1.916757930889426,11.859083486190116,4.209056908414128,3.329452696707089,2.343917107901681,1.2244771784143929,1.1568600528532913,1.0699018973035346,0.8173204323082406
2024-07-26,72.00576829203287,1.9959803504312221,11.846035196563275,4.214448555010984,3.324260895587606,2.341843738853727,1.2232694504675947,1.1552420443837415,1.0734220353793689,0.8197294412896112
2024-07-29,72.07000725360619,1.915728614978721,11.858628366764961,4.215898771652593,3.3254829148916176,2.34215687965853,1.224181022173544,1.156279781476985,1.0688210619840997,0.8228153328127614
2024-07-30,72.0148834807638,1.9991175900875915,11.84670306655909,4.207113506416094,3.320931599073471,2.339714506512538,1.2224897489275208,1.1555307096252738,1.0704884283074905,0.8230273637271267
2024-07-31,72.05638726686021,1.9406370504337516,11.853566263730555,4.2086148615007755,3.323493351525368,2.3422478199695997,1.2232408392993408,1.1562496746602358,1.0718531021683022,0.8237097698518636
2024-08-01,72.056009297193,1.9500776986860762,11.851303065640781,4.207616953085514,3.3191820677573647,2.342056043897455,1.2229653456049994,1.1559893038043123,1.0715940331257123,0.8232061912047781
2024-08-02,72.06560715440376,1.9471749621006802,11.851916796598505,4.207655518038788,3.3184587337753326,2.330261909563325,1.222965769164951,1.1559720338375792,1.074465832934434,0.8255212895826423
2024-08-05,72.00132102415469,2.0747746934847417,11.839104932380094,4.160461029184949,3.3132655499325363,2.3243326869822956,1.2219270394614674,1.15380729889636,1.0770754688345365,0.8339302766883353
2024-08-06,72.08180175464322,1.9426132097499673,11.855708238462647,4.179591039997092,3.3156500142999477,2.344727780044142,1.2232366294807975,1.1544341207426265,1.0768600615001758,0.8253771510793789
2024-08-07,72.08888454882664,1.953676782763737,11.854330736115584,4.163450096983199,3.3131419577052865,2.3454433981684435,1.2230129409810468,1.1562289661044687,1.0784732942816533,0.8233572780699451
2024-08-08,72.06467141472001,2.0257606932700143,11.845069712739699,4.147035606009811,3.303550252187549,2.3445546085372913,1.2223836930482415,1.154159169819119,1.069563238244808,0.8232516114234567
2024-08-09,72.05161197009453,2.048819891157767,11.843857380884927,4.149260168901263,3.3014635583899588,2.3429810983409434,1.2222585832155624,1.1567787337831281,1.0620620512151506,0.8209065640167764
2024-08-12,72.17989930941103,1.9170789826164412,11.847195195328332,4.149956781160066,3.2996884141640517,2.3416062651240916,1.222638136164979,1.1573323351764786,1.06239185768126,0.822212723173281
2024-08-13,72.0416028269819,2.1163402148529173,11.825315160912448,4.137808035692679,3.2881627116411813,2.335518134906565,1.2202742910084443,1.1552478176450844,1.0613644445028116,0.8183663618559669
2024-08-14,72.10199963363894,2.0511373833918882,11.834832133375068,4.140599961956737,3.293377009493146,2.3184056302845653,1.2212563635085296,1.1550215176510783,1.0619627097894422,0.8214076569106126
2024-08-15,72.0930814200128,2.0784670919091206,11.834624117163948,4.143484228151123,3.2951546343304217,2.3185854949076528,1.2212348979635448,1.1550012162900483,1.0387883638833344,0.8215785353880172
2024-08-16,72.07722330640202,2.0954598630417633,11.830075848877007,4.143992326805389,3.295758335067156,2.3015869409969922,1.2207655544590683,1.1480825801927548,1.0653202060403588,0.8217350381174918
2024-08-19,71.99287554726685,2.2012008655922455,11.814160582997555,4.13161892652262,3.29156639899069,2.299873626930739,1.219123231229371,1.1646414268831995,1.0636932019996004,0.8212461915871219
2024-08-20,72.0553880219498,2.1229025573699536,11.824515760820098,4.134252805599641,3.295509519653213,2.2955500302299217,1.2201917995595781,1.1655564371766551,1.0632412604069246,0.822891807234226
2024-08-21,72.02264933821883,2.169577852464048,11.81708236044419,4.1293766995121075,3.29384314897897,2.2953846150180572,1.2194247343904843,1.1648237181517493,1.0684677500037703,0.8193697828178036
2024-08-22,72.10539694336552,2.06376823595316,11.830690977834674,4.132634409720051,3.295122189427903,2.301662508508799,1.2208290306575866,1.1606604319306233,1.0702186801609028,0.8190165924407837
2024-08-23,72.14233278550628,1.9993650689872589,11.836936591435416,4.13786999339147,3.2989977018716607,2.3029393775512115,1.2214735260984988,1.1608318485145686,1.0749055469168354,0.8243475597267952
2024-08-26,72.1423767074893,1.9940148555210584,11.836236250757933,4.142440286962785,3.2975139511519784,2.3071542297696745,1.2214012567583543,1.1612662362767197,1.0748331235989026,0.8227631017132885
2024-08-27,72.22046803143891,1.866965041859991,11.848452013969995,4.144459371886249,3.3012617598242464,2.306778878673585,1.2226618220447663,1.1886336650856646,1.0752091256872285,0.8251102895293605
2024-08-28,72.18845455821597,1.865110990661857,11.848291736861448,4.162007690362209,3.300271782980156,2.328145474152849,1.222786639012322,1.188617586127271,1.0679336590811173,0.8283798825448083
2024-08-29,72.05319982967067,2.0764904175639236,11.825019653071424,4.15505075777293,3.2916203980413754,2.3300842542952083,1.2203848756398112,1.1560635508882462,1.0651571129138655,0.8269291501425411
2024-08-30,71.99817724584501,2.14764147095568,11.81651719911802,4.150601919851249,3.2892756593160093,2.3346647324362424,1.219507391583549,1.150430281231987,1.0664354097282496,0.8267486899339995
2024-09-02,71.91695339286771,2.26205432176637,11.79852565520744,4.143323369015288,3.285068074290997,2.3324120813717615,1.2164189271968238,1.1488810099418467,1.0664656402701391,0.8298975280716256
2024-09-03,72.01002035579921,2.1292812834329067,11.812960462453093,4.151801527270674,3.2887563471762746,2.336372027970708,1.2181695806435175,1.1502848833400108,1.0704113282682963,0.8319422036453
2024-09-04,71.93074023516802,2.2489508573636,11.796472989746402,4.145836785517938,3.283189826995599,2.33268011953736,1.2164693685944872,1.1486794186743776,1.067158121467326,0.829822276934894
2024-09-05,72.05432467571656,2.0540382786945997,11.8129632463462,4.162667966207174,3.2943025240158796,2.345378269775967,1.2181716843969859,1.1533918384941924,1.069206423078527,0.8355550932739273
2024-09-09,72.05253001722184,2.063576539062074,11.812640909214082,4.161415555290803,3.294371668572814,2.3436372839970887,1.2178162727003041,1.1546403801669638,1.0676352364350832,0.8317361373389491
2024-09-10,72.06361331407885,2.0544697882898126,11.810278242672972,4.161382544860866,3.2931486568627815,2.3442463452182247,1.2178948025190846,1.1559917669812025,1.0670964390105382,0.8318780995056707
2024-09-11,72.06109305472866,2.0532832296343475,11.813100653671922,4.162179252121063,3.2913698322594485,2.345670605698376,1.217875277865889,1.1552951512890615,1.0686380431530462,0.8314948995781847
2024-09-12,72.11692205104295,1.9798419160854435,11.819244056278686,4.162471245319292,3.2942914438947715,2.3467486625546488,1.2188193715737998,1.1554328060181525,1.0705416473589604,0.835686799873301
2024-09-13,72.11588071835361,1.9718817735297198,11.825000231926643,4.167571121819433,3.2945052281914,2.348493027749334,1.2187550056068173,1.153635768006879,1.070485111952702,0.8337920128634645
2024-09-16,72.13103327131815,1.9581880730740433,11.821137807192791,4.170571798897297,3.295594952738553,2.3504036908320813,1.219014658200259,1.153784587427701,1.0704222969660442,0.8298488633530903
2024-09-17,72.12694524866893,1.9743935489928512,11.819988935859529,4.167336808929811,3.2937492101307706,2.34729319312104,1.2188961847488473,1.1536724535486385,1.0687846879783973,0.8289397280211922
2024-09-19,72.13955667896956,1.9572116587685766,11.82060314128372,4.164502385599937,3.2934091452839085,2.350711646464155,1.2189595225956302,1.153661889209004,1.071202409271856,0.8301815225536586
2024-09-20,72.13644817065772,1.973736361775804,11.819097380267692,4.161540299136179,3.292443210446447,2.3493282038949146,1.2188042461086948,1.1536471255594722,1.0665537009837145,0.8284013011693575
2024-09-23,72.14929526690253,1.9564369670414163,11.820048252667355,4.159941165884406,3.293721670784496,2.352778283240312,1.218902301593046,1.1537510090230951,1.0676971521344918,0.8274279307288526
2024-09-24,72.09257160588017,2.0354374521556147,11.809566244145211,4.160821720641188,3.2904045362783076,2.3493269287597864,1.2178213800908788,1.1487828255092962,1.0669616605554355,0.8283056459841216
2024-09-25,72.09201887266373,2.0300813105533626,11.808572769594443,4.159572546869284,3.288639662457798,2.356590493210327,1.217718931404493,1.1486861846608596,1.0668719028764069,0.8312473257092935
2024-09-26,72.10097131292504,2.02836356981276,11.807067437701917,4.160723422006759,3.286697337230033,2.355304029190279,1.2175636991694598,1.1484693203711578,1.0684967053837588,0.8263431662088332
2024-09-27,72.1172576155567,2.0268812115436954,11.80879227997226,4.160006378905812,3.28480884750266,2.3483837231105342,1.2177415676661245,1.1594236018262574,1.068194921141803,0.8085098527741554
2024-09-30,72.13310003283712,2.026559013631084,11.808431528545201,4.147716463096991,3.281619693852221,2.34839127636575,1.2176998264678394,1.1588291440121956,1.0648476223788914,0.8128053988127054
2024-10-02,72.14933596082703,2.0015939169521055,11.81144416021068,4.153277383154387,3.2799390189263886,2.3524498716520994,1.218014125581332,1.156662209015112,1.0613969885383723,0.815886365142493
2024-10-03,72.1319170350186,2.001459619932535,11.816260410469308,4.128592102050713,3.288609550293197,2.361323035027808,1.2186086129230347,1.1593110013824177,1.0642447581337369,0.8296738747686506
2024-10-04,72.10051928414555,1.9978076427692677,11.819831698881641,4.126386391031112,3.296495674226549,2.3717668613490157,1.218448106604385,1.1596349452063264,1.0652979343169873,0.8438114614691732
2024-10-07,72.11918235959558,1.9957643398287688,11.822032836658055,4.1036135209815585,3.298643403335616,2.366654975334331,1.218675011032838,1.1639764035367812,1.0649674074210038,0.8464897422754728
2024-10-08,72.08746818379497,1.9808167207583456,11.82797937078381,4.1230693974511015,3.3011794112864616,2.3721052888757166,1.219288009883496,1.1695626124640495,1.0652649609753242,0.853266043726731
