date,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,FIRST SHANGHAI SECURITIES LTD,GEO SECURITIES LTD,GRANSING SECURITIES CO LTD,TIGER BROKERS (HK) GLOBAL LTD,HANG SENG SECURITIES LTD,VALUABLE CAPITAL LTD,BOCI SECURITIES LTD
2024-12-27,20.81588735368218,11.470764038569756,11.58066972493586,10.173398467222135,10.268682458629835,15.545949675056303,6.398686499917091,5.37988074563476,3.873074364588992,4.49300667176309
2024-12-30,21.04425811752498,11.58760557858006,11.624218472905481,10.198823417292134,10.29434553863565,14.894103074100256,6.370590708063603,5.422717350116423,4.015015195732541,4.54832254704887
2025-01-02,21.412135885966343,11.645234275062197,11.630376153112017,10.223613556835668,10.319367862483265,14.23056296239662,6.422904194207998,5.480092569370128,4.0763344485763655,4.559378091989394
2025-01-03,21.5553407094742,11.71779336378272,11.739872783517685,10.274317618389489,10.370546817985355,13.553512650771724,6.439954126800328,5.544282345946489,4.229791479466947,4.574588103865061
2025-01-06,21.683671483703552,11.727753461177295,11.794344942956377,10.311790438916802,10.385922649117498,13.23259952082422,6.449502287460544,5.567328986072263,4.265715639368444,4.581370590403007
2025-01-07,21.80066688840438,11.734296792840961,11.800883338412248,10.311026059765553,10.38515277478903,13.024063829624785,6.456436878544785,5.56691629826307,4.317288136397307,4.603269002957878
2025-01-08,21.88987595464697,11.776612924843102,11.858163850770746,10.358336823857707,10.402888810196881,12.704741437720815,6.474888681293134,5.5838489545096746,4.339511976056574,4.611130586104399
2025-01-09,21.994418814021394,11.788867999518041,11.877936847698052,10.369116000527152,10.413714348916518,12.465238374827264,6.474193574522688,5.597092722865194,4.344027794285361,4.675393522818337
2025-01-10,22.060334009081416,11.807710819600558,11.90430606559486,10.379145343227176,10.42378682857439,12.283848718041627,6.532537355808932,5.535544183054494,4.3482294777697685,4.724557199246779
2025-01-13,22.1305279687206,11.824828829078381,11.995966614475256,10.38764687630055,10.432324927381414,11.981164031517983,6.5378881414995575,5.629434436188685,4.374130127653383,4.706088047184192
2025-01-14,22.138770611422636,11.859029515852946,12.030231042504429,10.413863161093152,10.436210506932406,11.836644179525765,6.532874100342413,5.638980266772186,4.383208412911611,4.730188202642455
2025-01-15,22.29206821328065,11.904077193138106,12.053309334073564,10.46270940261514,10.46270940261514,11.86669895842645,6.482249651299029,5.4740656617536745,4.409274008202734,4.592838174595511
2025-01-16,22.278375877492806,12.153921905508504,12.093884865143787,10.4914301191151,10.4914301191151,11.554801337469378,6.4775781963130346,5.354298740304993,4.416459243130409,4.68781959640689
2025-01-17,22.666581007318783,12.219563584649038,12.241965797315913,10.54469176086003,10.522160368208619,10.747474294722723,6.549124797343267,5.332429594167109,4.406864017532668,4.769144777881851
2025-01-20,22.87429705655558,12.270754448235984,12.364495510382264,10.543503961721614,10.52097510710255,10.25062885167379,6.555896694147413,5.421944344987895,4.413877227745138,4.783626797447769
2025-01-21,22.93251087573013,12.289338655399616,12.826631375303792,10.553013854318289,10.5304646794159,9.628497683320319,6.584359071497737,5.426834759841741,4.425374790963511,4.802974254208965
2025-01-22,22.79483948290538,12.254519990375044,13.040030760402916,10.55539400857492,10.532839747872837,9.63066931978951,6.495627082199951,5.593456654116624,4.403818640828827,4.6988043129339925
2025-01-23,22.23871627252042,12.396007751582541,13.222411743154128,10.605692135400362,10.583030400068312,9.67656098678623,6.9042753644985275,5.416154744360442,4.379480064554522,4.577670537074516
2025-01-24,21.862897331455354,12.840513678999729,13.51225536603452,10.620853104192795,10.613277602691944,9.704217422589851,6.893706365774212,5.083160749520724,4.3692704872355,4.499847891505365
2025-01-27,22.2165612707029,13.237374841328439,12.60042595379523,10.641482371549529,10.633892155877952,9.723066275288835,6.702160438001593,5.229657838694285,4.347396216742009,4.66798263801923
2025-02-03,21.89524811708846,13.299825015852203,12.876761854984874,10.655028760901777,10.647428883040936,9.735443539739784,6.725891906845987,5.13751667394203,4.314930973881332,4.711924273722612
2025-02-04,22.358739360529338,13.15712246285394,12.82380136568418,10.583035983613144,10.575487455807426,9.669664119121565,6.7106412192810865,5.12545038008083,4.323518941290592,4.672538711737899
2025-02-05,22.200220276609308,13.081637184796785,12.891738115935619,10.583035983613144,10.575487455807426,9.669664119121565,6.8918058866182585,5.1103533244694,4.308421885679162,4.68763576734933
2025-02-06,22.081846685876087,12.93718739955694,12.935986202148921,10.719788453462007,10.71214238466496,9.779321991425041,6.759124816590881,5.138158231616597,4.226465455676683,4.709978378981881
2025-02-07,22.15838894515985,12.977320812347978,12.800780318309467,10.734644540813445,10.726987875663077,9.792874727318399,6.531135373262388,5.221845632549764,4.3088893813485765,4.747132393227059
2025-02-10,22.04100603322238,13.135132130361082,12.71831842164792,10.725959895375835,10.718309424694397,9.784952001558981,6.556453373992219,5.225270710374969,4.343655715599322,4.7509422931728915
2025-02-11,22.176217142671298,12.867899774380298,12.917707619216348,10.713665208140991,10.706023506851304,9.773735949509508,6.449595888495718,5.242206320555064,4.376885284125179,4.776063306054294
2025-02-12,22.225457481372718,12.858617748002546,12.992229052605476,10.708490838657275,10.685609447976383,9.755099560286789,6.368653739514832,5.255091963665084,4.391420906293444,4.759329261625455
2025-02-13,22.288230865781504,12.8961379999082,13.030984092823807,10.807342713764934,10.723149533983477,9.789370630952797,5.985369689917973,5.2888624753623015,4.406848600831432,4.783703396673572
2025-02-14,22.270861334851208,12.858728204764521,13.039294966151541,10.971055961383962,10.711114565783229,9.778383675686472,5.909844082334358,5.313507939485613,4.39945613226332,4.747753137295777
2025-02-17,22.281872673417364,12.821285252495759,12.948266710623187,11.156218828254238,10.705385327660402,9.773153343381622,5.853194261947086,5.341230795171035,4.381820427927644,4.737572379121662
2025-02-18,22.42598933095389,12.838116347269207,12.766502026472088,11.212994665476945,10.693945218742817,9.762709446661,5.839306275758926,5.358422229519956,4.369504797745781,4.732509661399391
