date,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,DEUTSCHE BANK AG,CHINA SECURITIES DEPOSITORY AND CLEARING,UBS SECURITIES HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,FUTU SECURITIES INTERNATIONAL,DBS BANK LTD,TOTAL_CCASS_PCT
2024-03-25,6.090430049402441,25.320806370084675,12.140335243905085,0.0,8.820440510251395,3.7144412347046387,2.742213437241115,1.5134077662844776,0.9280510716979798,0.08982608246437795,61.35995176603618
2024-03-26,5.989932442415985,25.320806370084675,12.151843688060461,0.0,8.820416830325149,3.7142754752209197,2.7421897573148692,1.5134077662844776,0.9303243446175603,0.08982608246437795,61.27302275678848
2024-03-27,6.033971611489969,25.320806370084675,12.151843688060461,0.0,8.820416830325149,3.7142754752209197,2.7421897573148692,1.513336726505741,0.9303243446175603,0.08982608246437795,61.31699088608372
2024-03-28,6.07709825092615,25.320806370084675,12.152743525257796,0.0,8.820416830325149,3.7142754752209197,2.7421897573148692,1.5131709670220215,0.9287141096328574,0.08982608246437795,61.35924136824882
2024-04-02,10.813036140199719,25.320806370084675,12.11571373275215,0.0,8.820369470472658,3.7142754752209197,2.7469257425639952,1.5130288874645477,0.921302292717975,0.08982608246437795,66.055284193941
2024-04-03,10.647773934931465,25.321043169347128,12.116629980138372,0.0,8.817291080060725,3.7142754752209197,2.7271766840751397,1.5129578476858108,0.9253515601059781,0.08982608246437795,65.87232581402992
2024-04-05,10.648223853530132,25.321279968609588,12.119756606560065,0.0,8.7339850995286,3.7142754752209197,2.7271766840751397,1.5127920882020913,0.9312478617411399,0.08982608246437795,65.79856371993205
2024-04-08,10.648744811907534,25.321279968609588,12.170685639614625,0.0,8.7339850995286,3.7142754752209197,2.7366486545733917,1.5123184896771786,0.9312478617411399,0.08982608246437795,65.85901208333735
2024-04-09,10.648744811907534,25.321279968609588,12.170212041089714,0.0,8.7339850995286,3.714749073745832,2.7366486545733917,1.5123184896771786,0.9312478617411399,0.08982608246437795,65.85901208333735
2024-04-10,10.812396782191087,25.320569570822215,12.171822276074415,0.0,8.722689774709433,3.7142754752209197,2.7366486545733917,1.5122474498984417,0.932455537979667,0.08982608246437795,66.01293160393395
2024-04-11,10.774911458944253,25.320569570822215,12.171822276074415,0.0,8.718711547100167,3.7142754752209197,2.7366486545733917,1.5120580104884767,0.9353918488341252,0.08982608246437795,65.97421492452234
2024-04-12,10.589048783438983,25.320569570822215,12.171822276074415,0.0,8.718711547100167,3.7142754752209197,2.7366486545733917,1.5117738513735293,0.9413828701742696,0.08982608246437795,65.79405911124228
2024-04-15,10.57112307927104,25.320569570822215,12.176558261323542,0.0,8.718711547100167,3.7142754752209197,2.746120625071644,1.5108029743974583,0.9413828701742696,0.08982608246437795,65.78937048584564
2024-04-16,10.57280435403448,25.320569570822215,12.176558261323542,0.0,8.718711547100167,3.7142754752209197,2.7415740792324828,1.5041252351961907,0.9333080153245098,0.08982608246437795,65.77175262071889
2024-04-17,10.55036525592412,25.320569570822215,12.175255865380032,0.0,8.70980789483181,3.7142754752209197,2.7415740792324828,1.5041252351961907,0.932644977389632,0.08982608246437795,65.73844443646179
2024-04-18,10.495763442628938,25.320569570822215,12.195677670573527,0.0,8.691242832655236,3.7142754752209197,2.7392060866079198,1.5036279567450324,0.9326686573158777,0.08982608246437795,65.68285777503404
2024-04-19,10.496260721080096,25.320569570822215,12.19754838474693,0.0,8.689253718850603,3.7142754752209197,2.7407926416663773,1.5036279567450324,0.9326686573158777,0.08982608246437795,65.68482320891243
2024-04-22,10.488422665492791,25.320806370084675,12.199205979584125,0.0,8.684612453306459,3.7142754752209197,2.7419766379786585,1.5036279567450324,0.9337105740706855,0.08982608246437795,65.67646419494773
2024-04-23,10.49244825295455,25.320806370084675,12.202757968520968,0.0,8.676300799194243,3.7142754752209197,2.746712623227785,1.5036279567450324,0.9338763335544049,0.08982608246437795,65.68063186196696
2024-04-24,10.493940088308024,25.320806370084675,12.175881252232179,0.0,8.660293169052197,3.74115219150971,2.758315787088143,1.5036279567450324,0.9342078525218437,0.08982608246437795,65.67805075000618
2024-04-25,10.463274583819933,25.358694252077683,12.175857572305935,0.0,8.660269489125952,3.74115219150971,2.720427905095135,1.5036279567450324,0.9352734492028971,0.08982608246437795,65.64840348234665
2024-04-26,10.465003218435864,25.358694252077683,12.175857572305935,0.0,8.660245809199706,3.74115219150971,2.720427905095135,1.5036279567450324,0.9334500948819836,0.08982608246437795,65.64828508271543
2024-04-29,10.439348386341347,25.358694252077683,12.152992235523154,0.0,8.653141831326018,3.74115219150971,2.7216119014074165,1.5036279567450324,0.9377361615324425,0.08982608246437795,65.59813099892719
2024-04-30,10.439277346562612,25.358694252077683,12.107076858532876,0.0,8.647032410354644,3.74115219150971,2.7460495852929068,1.5036279567450324,0.9371204834500562,0.08982608246437795,65.56985716698989
2024-05-02,10.589264152368186,25.358410092962735,12.11334098046241,0.0,8.622973605289083,3.74115219150971,2.7803381184965796,1.503604276818787,0.961723926819266,0.08982608246437795,65.76063342719114
2024-05-03,10.5910875066891,25.358410092962735,12.118076965711538,0.0,8.622973605289083,3.7412232312884464,2.7855477022706183,1.503604276818787,0.9642813588537943,0.08982608246437795,65.77503082234848
2024-05-06,10.588340635244608,25.358410092962735,12.118076965711538,0.0,8.622973605289083,3.7412232312884464,2.797600784729644,1.503604276818787,0.9546436288718226,0.08982608246437795,65.77469930338104
2024-05-07,10.585025445570219,25.358410092962735,12.124446865871612,0.0,8.622973605289083,3.7412232312884464,2.809393387999968,1.503604276818787,0.9552356270279634,0.08982608246437795,65.79013861529319
2024-05-08,10.569112535133154,25.358410092962735,12.127998854808457,0.0,8.62190800860803,3.7412232312884464,2.80889610954881,1.503604276818787,0.960966169179406,0.08982608246437795,65.7819453608122
2024-05-09,10.561890157628238,25.358410092962735,12.127998854808457,0.0,8.620108334213363,3.7412232312884464,2.80889610954881,1.503604276818787,0.9618423264504943,0.08982608246437795,65.7737994661837
2024-05-10,10.553673223221004,25.358410092962735,12.127288457021088,0.0,8.609381327624092,3.7613511685972325,2.8103169051235475,1.503604276818787,0.9671229500032698,0.08982608246437795,65.78097448383613
2024-05-13,10.545764127854964,25.358410092962735,12.124920464396524,0.0,8.56121635764048,3.731751260790195,2.815242329782639,1.503604276818787,0.9633104818777234,0.08982608246437795,65.69404547458842
2024-05-14,10.808469229623986,25.358410092962735,12.127738375619755,0.0,8.552857343675772,3.731751260790195,2.848157427264065,1.5021598013178035,0.9101016876037921,0.08982608246437795,65.92947130132248
2024-05-16,10.819693514664415,25.358410092962735,12.206403090607738,0.0,8.529887815217512,3.731751260790195,2.9003243047831884,1.5021598013178035,0.8817804958140182,0.08982608246437795,66.02023645862198
2024-05-17,10.822558785740135,25.3607780855873,12.166904973630027,0.0,8.52870381890523,3.731751260790195,2.902076619325365,1.5021598013178035,0.8931705403381665,0.08982608246437795,65.9979299680986
2024-05-20,10.820617031787993,25.366698067148707,12.178081898817965,0.0,8.527425102887966,3.731751260790195,2.8871582657906183,1.5016388429403995,0.9429457453064812,0.08982608246437795,66.0461422979347
2024-05-21,10.830113463650058,25.3903069536156,12.186322513151444,0.0,8.518000492242205,3.731751260790195,2.8659173719482878,1.4961924599039045,0.9979068541225891,0.08982608246437795,66.10633745188866
2024-05-22,10.827751793565803,25.386708480983533,12.17734782110435,0.0,8.480586208774108,3.735233985942771,2.8618917844865304,1.4948900639603948,0.98197026375928,0.08982608246437795,66.03620648504115
2024-05-23,10.820387336503412,25.381972495734406,12.16456066093171,0.0,8.47776829755088,3.735470785205227,2.864543936226041,1.4796165115319633,0.9768317197639782,0.08982608246437795,65.990977825912
2024-05-24,10.812478241137372,25.381972495734406,12.169770244705749,0.0,8.476371181902387,3.735470785205227,2.869990319262536,1.4796165115319633,0.9898083193465835,0.08982608246437795,66.0053041812906
2024-05-27,10.804356026435121,25.381972495734406,12.169770244705749,0.0,8.464341779369606,3.7357075844676833,2.85717947916365,1.472512533658274,1.012398968984915,0.08982608246437795,65.98806519498378
2024-05-28,10.79367637969834,25.381830416176935,12.16754433163866,0.0,8.462897303868623,3.7357075844676833,2.85717947916365,1.4701445410337113,1.000606365714591,0.08982608246437795,65.95941248422656
2024-05-29,10.721002686050502,25.380291220970967,12.231191284761517,0.0,8.460931869990237,3.7357075844676833,2.801389572928945,1.469386783393851,0.9940470261445514,0.08982608246437795,65.88377411117263
2024-05-30,10.71271471186453,25.380291220970967,12.23116760483527,0.0,8.460931869990237,3.7357075844676833,2.7872052971078127,1.4622828055201618,0.9947337440056747,0.08982608246437795,65.85486092122672
2024-05-31,10.704403057752314,25.379817622446055,12.23116760483527,0.0,8.46019779227662,3.7357075844676833,2.7872052971078127,1.4622828055201618,0.9946153443744465,0.08982608246437795,65.84522319124474
2024-06-03,10.698861955010837,25.379817622446055,12.231286004466499,0.0,8.455461807027495,3.7357075844676833,2.7713160665969947,1.4622828055201618,0.9946153443744465,0.08982608246437795,65.81917527237455
2024-06-04,10.695333646000238,25.379817622446055,12.239904124184186,0.0,8.455461807027495,3.7347367074916127,2.765206645625622,1.4622828055201618,0.9953020622355698,0.08982608246437795,65.81787150299532
2024-06-05,10.685885355428232,25.379817622446055,12.239904124184186,0.0,8.455106608133809,3.734002629777998,2.762838653001059,1.460743610314196,0.9972438161877116,0.08982608246437795,65.80536850193762
2024-06-06,10.676200265593769,25.379817622446055,12.240875001160259,0.0,8.455106608133809,3.734002629777998,2.7540060405114386,1.4524556361282253,0.9972438161877116,0.08982608246437795,65.77953370240365
2024-06-07,10.668385889932711,25.379817622446055,12.222452018541157,0.0,8.450370622884684,3.734002629777998,2.7509039701732614,1.4514847591521545,0.997409575671431,0.08982608246437795,65.74465317104384
2024-06-11,10.658535040614527,25.379817622446055,12.22238097876242,0.0,8.445492558078085,3.734002629777998,2.7693506327186075,1.4514847591521545,0.9980962935325542,0.08982608246437795,65.74898659754678
2024-06-12,10.656190727916211,25.380764819495884,12.22134853397811,0.0,8.44416648220833,3.7335763911055766,2.7693506327186075,1.4514847591521545,0.9930998290947263,0.08982608246437795,65.73980825813396
2024-06-13,10.647452835131574,25.380764819495884,12.221324854051865,0.0,8.44416648220833,3.7335763911055766,2.7693506327186075,1.4514847591521545,1.00169564232189,0.08982608246437795,65.73964249865026
2024-06-14,10.643877166268483,25.380764819495884,12.223692846676428,0.0,8.443219285158504,3.7323450349408036,2.7693506327186075,1.4514847591521545,1.0021218809943115,0.08982608246437795,65.73668250786955
2024-06-17,10.634381515843986,25.380764819495884,12.200012920430797,0.0,8.419160480092943,3.7323450349408036,2.797766544213364,1.4514847591521545,0.9995407690335377,0.08982608246437795,65.70528292566785
2024-06-18,10.625809382543068,25.380764819495884,12.207116898304486,0.0,8.416318888943469,3.7323450349408036,2.797766544213364,1.4514847591521545,0.9999196478534678,0.08982608246437795,65.70135205791107
2024-06-19,10.64849475188638,25.380764819495884,12.143417896703742,0.0,8.414779693737502,3.7323450349408036,2.797766544213364,1.4514847591521545,1.000227486894661,0.08982608246437795,65.65910706948887
2024-06-20,10.700448510069293,25.380763943338607,12.143417896703742,0.0,8.414779693737502,3.731751260790195,2.8124480984856546,1.4514847591521545,1.0004406062308715,0.08982608246437795,65.72536085097241
2024-06-21,10.689413664438831,25.381711140388436,12.143417896703742,0.0,8.413808816761431,3.731751260790195,2.795872150113713,1.4514847591521545,1.0020508412155744,0.08982608246437795,65.69933661202845
2024-06-24,10.6876850298229,25.381711140388436,12.143417896703742,0.0,8.412435381039185,3.731751260790195,2.7731631008441537,1.4514847591521545,0.9983804526475017,0.08982608246437795,65.66985510385265
2024-06-25,10.636110150459917,25.381711140388436,12.14047566586772,0.0,8.410067388414621,3.731751260790195,2.7731631008441537,1.4514847591521545,0.9987356515411862,0.08982608246437795,65.61332519992277
2024-06-26,10.634405195770231,25.381711140388436,12.15035019511215,0.0,8.408978111807322,3.731751260790195,2.775057494943804,1.4514847591521545,0.9991145303611164,0.08982608246437795,65.62267877078979
2024-06-27,10.633150159679213,25.381711140388436,12.157690972248295,0.0,8.408978111807322,3.731751260790195,2.775057494943804,1.4508454011435226,0.9986409318362038,0.08982608246437795,65.62765155530137
2024-06-28,10.631658324325738,25.381569060830962,12.157690972248295,0.0,8.408978111807322,3.731751260790195,2.7656802441505346,1.4508454011435226,1.0007247653458193,0.08982608246437795,65.61872422310677
2024-07-02,10.62801161568391,25.381569060830962,12.161598160078825,0.0,8.408978111807322,3.731751260790195,2.7704162293996606,1.4444518210572024,1.0008905248295386,0.08982608246437795,65.617492866942
2024-07-03,10.626188261362996,25.381569060830962,12.161598160078825,0.0,8.408812352323602,3.731751260790195,2.7704162293996606,1.4397158358080764,1.0006537255670822,0.08982608246437795,65.61053096862578
2024-07-04,10.624483306673312,25.381569060830962,12.161598160078825,0.0,8.408812352323602,3.731751260790195,2.7727842220242236,1.4397158358080764,1.0002038069684154,0.08982608246437795,65.61074408796199
2024-07-05,10.625217384386927,25.381569060830962,12.16427399174458,0.0,8.407888835200025,3.731751260790195,2.773613019442821,1.4392659172094093,0.997788454491361,0.08982608246437795,65.61119400656065
2024-07-08,10.623204590656048,25.382042659355875,12.164250311818334,0.0,8.40715475748641,3.731751260790195,2.773613019442821,1.4392659172094093,0.9989724508036426,0.08982608246437795,65.61008105002712
2024-07-09,10.622802031909872,25.382042659355875,12.164250311818334,0.0,8.40715475748641,3.731751260790195,2.773613019442821,1.4392659172094093,0.9984041325737474,0.08982608246437795,65.60911017305105
2024-07-10,10.621262836703908,25.382042659355875,12.164250311818334,0.0,8.40438420611567,3.731751260790195,2.773613019442821,1.4386739190532687,0.998427812499993,0.08982608246437795,65.60423210824445
2024-07-11,10.547967544992119,25.382042659355875,12.207661536608136,0.0,8.403531728770828,3.731751260790195,2.774797015755102,1.4386739190532687,0.9964150187691145,0.08982608246437795,65.57266676655902
2024-07-12,10.545670592146292,25.382042659355875,12.207661536608136,0.0,8.403531728770828,3.731751260790195,2.777165008379665,1.4386739190532687,0.9938339068083408,0.08982608246437795,65.57015669437698
2024-07-15,10.545741631925031,25.382042659355875,12.207661536608136,0.0,8.399506141309072,3.731751260790195,2.7795330010042285,1.4386739190532687,0.9779920361500142,0.08982608246437795,65.5527282686602
2024-07-16,10.544818114801451,25.3916567094116,12.207661536608136,0.0,8.395741033036016,3.731751260790195,2.766366962011658,1.4386739190532687,0.9761923617553462,0.08982608246437795,65.54268797993204
2024-07-17,10.544060357161591,25.3916567094116,12.207661536608136,0.0,8.395220074658612,3.731751260790195,2.766366962011658,1.4386739190532687,0.9761923617553462,0.08982608246437795,65.54140926391479
2024-07-18,10.543042120333029,25.3916567094116,12.207661536608136,0.0,8.364104651571854,3.731751260790195,2.7647804069532005,1.4386739190532687,0.9738717289832743,0.08982608246437795,65.50536841616893
2024-07-19,10.52942616274179,25.3916567094116,12.207637856681892,0.0,8.341182482966083,3.731751260790195,2.7966772676060647,1.4386739190532687,0.9643997584850224,0.08982608246437795,65.4912315002003
2024-07-22,10.527413369010912,25.3916567094116,13.988494642759807,0.0,8.339003929751485,3.731751260790195,2.7947828735064144,1.4386739190532687,0.9649680767149175,0.08982608246437795,67.26657086346299
2024-07-23,10.528336886134491,25.3916567094116,13.988494642759807,0.0,8.338340891816607,3.731751260790195,2.7947828735064144,1.4386739190532687,0.9626000840903544,0.08982608246437795,67.26446335002711
2024-07-24,10.525069056312594,25.39118311088669,13.988186803718616,0.0,8.318236634434067,3.731751260790195,2.776928209117209,1.4386739190532687,0.9484394881954674,0.08982608246437795,67.20829456497248
2024-07-25,10.392011550738397,25.39118311088669,14.011674922561657,0.0,8.316342240334416,3.731751260790195,2.776928209117209,1.4386739190532687,0.9482026889330112,0.08961296312816729,67.096380865543
2024-07-26,10.391159073393554,25.39118311088669,14.011651242635411,0.0,8.316176480850697,3.731751260790195,2.775317974132506,1.4386739190532687,0.9434430237576394,0.08961296312816729,67.08896904862812
2024-07-29,10.390117156638748,25.39118311088669,14.01046724632313,0.0,8.273126374936142,3.731751260790195,2.7435868729633617,1.4386739190532687,0.9419748683304104,0.08961296312816729,67.0104937730501
2024-07-30,10.389169959588923,25.39118311088669,14.01046724632313,0.0,8.254466593054586,3.731751260790195,2.7364828950896722,1.4386739190532687,0.9418564686991822,0.08961296312816729,66.9836644166138
2024-07-31,10.387891243571659,25.39118311088669,14.01046724632313,0.0,8.235712091468047,3.731751260790195,2.7312733113156336,1.4386739190532687,0.9432535843476744,0.08961296312816729,66.95981873088445
2024-08-01,10.38701508630057,25.39118311088669,14.010396206544392,0.0,8.235664731615556,3.731751260790195,2.7312733113156336,1.4386739190532687,0.9431115047902008,0.08961296312816729,66.95868209442467
2024-08-02,10.385594290725832,25.39118311088669,14.010396206544392,0.0,8.21217424477989,3.731751260790195,2.744131511267011,1.4386739190532687,0.9430167850852181,0.08961296312816729,66.94653429226067
2024-08-05,10.384149815224848,25.39118311088669,14.010396206544392,0.0,8.198984525861073,3.731751260790195,2.7366723344996373,1.4386739190532687,0.9438219025775695,0.08961296312816729,66.92524603856585
2024-08-06,10.382965818912568,25.391419910149143,14.010372526618148,0.0,8.198345167852441,3.731751260790195,2.7312733113156336,1.4386739190532687,0.9473975714406597,0.08961296312816729,66.92181244926022
2024-08-07,10.38218438134646,25.391419910149143,14.00845445259225,0.0,8.195503576702965,3.731751260790195,2.7312733113156336,1.4386739190532687,0.9491262060565908,0.08961296312816729,66.91799998113468
2024-08-08,10.380739905845477,25.391419910149143,14.008359732887268,0.0,8.186197365688432,3.731751260790195,2.7354409783348648,1.4386739190532687,0.9465214141695714,0.08961296312816729,66.90871745004638
2024-08-09,10.379911108426882,25.391419910149143,14.008359732887268,0.0,8.181461380439305,3.731751260790195,2.7354409783348648,1.4386739190532687,0.9464030145383433,0.08961296312816729,66.90303426774744
2024-08-12,10.377140557056142,25.391419910149143,14.008359732887268,0.0,8.1768911546739,3.731751260790195,2.74522078787431,1.4386739190532687,0.9440823817662715,0.08961296312816729,66.90315266737866
2024-08-13,10.3776378355073,25.391419910149143,14.008336052961024,0.0,8.176654355411443,3.731751260790195,2.7354409783348648,1.4386739190532687,0.9399383946732863,0.7306759264498707,67.5305286333304
2024-08-14,10.377235276761125,25.391419910149143,14.008336052961024,0.0,8.176654355411443,3.731751260790195,2.7354409783348648,1.4386739190532687,0.9404593530506902,0.9494310851070032,67.74940219161876
2024-08-15,10.37721159683488,25.391419910149143,14.008336052961024,0.0,8.161238723425539,3.731751260790195,2.749435814746032,1.4386739190532687,0.9408619117968657,0.9494310851070032,67.74836027486396
2024-08-16,10.377022157424914,25.391419910149143,14.008336052961024,0.0,8.159817927850801,3.731751260790195,2.749435814746032,1.4386739190532687,0.9417617489941998,0.9494310851070032,67.74764987707658
2024-08-19,10.376974797572423,25.391419910149143,14.008312373034776,0.0,8.145467892545948,3.731751260790195,2.749435814746032,1.4386739190532687,0.941169750838059,0.9494310851070032,67.73263680383685
2024-08-20,10.375293522808983,25.391419910149143,14.008312373034776,0.0,8.142436861986507,3.731751260790195,2.7354409783348648,1.4386739190532687,0.9403172734932164,0.9494310851070032,67.71307718475796
2024-08-21,10.375293522808983,25.391419910149143,14.008312373034776,0.0,8.119562053233228,3.731751260790195,2.633617295478654,1.4386739190532687,0.9425905464127968,0.9494310851070032,67.59065196606805
2024-08-22,10.375056723546528,25.391419910149143,14.008312373034776,0.0,8.118756935740876,3.731751260790195,2.633617295478654,1.4386502391270228,0.9425905464127968,0.9494310851070032,67.589586369387
2024-08-23,10.374796244357825,25.391419910149143,14.013095718136395,0.0,8.118756935740876,3.731751260790195,2.633617295478654,1.4386502391270228,0.932455537979667,0.9494310851070032,67.58397422686679
2024-08-26,10.374630484874105,25.391419910149143,14.019181459181521,0.0,8.116696782157508,3.731751260790195,2.633617295478654,1.4386502391270228,0.9183423019372713,0.9494310851070032,67.57372081880243
2024-08-27,10.374725204579088,25.391419910149143,14.019181459181521,0.0,8.116696782157508,3.731751260790195,2.6359852881032175,1.4386502391270228,0.9038028272224543,0.9494310851070032,67.56164405641715
2024-08-28,10.374346325759157,25.391419910149143,14.019181459181521,0.0,8.116459982895051,3.731751260790195,2.6383532807277805,1.4386502391270228,0.9038975469274368,0.9494310851070032,67.56349109066431
2024-08-29,10.374085846570456,25.391419910149143,14.019276178886503,0.0,8.116459982895051,3.731751260790195,2.6691371848470995,1.4386502391270228,0.899729879908206,0.9494310851070032,67.5899415682807
2024-08-30,10.374109526496701,25.391419910149143,14.019276178886503,0.0,8.116459982895051,3.731751260790195,2.665158957237834,1.4386502391270228,0.8999193193181712,0.9494310851070032,67.58617646000764
2024-09-02,10.37368328782428,25.391419910149143,14.023443845905733,0.0,8.094129812445422,3.731751260790195,2.6769989203606492,1.4386502391270228,0.9050815432397185,0.9494310851070032,67.58458990494917
2024-09-03,10.37368328782428,25.391419910149143,14.023443845905733,0.0,8.087025834571733,3.731751260790195,2.6710789387992415,1.4386502391270228,0.9069759373393688,0.9494310851070032,67.57346033961372
2024-09-04,10.373375448783086,25.391419910149143,14.023443845905733,0.0,8.087025834571733,3.731751260790195,2.6710789387992415,1.4386502391270228,0.9072127366018251,0.9494310851070032,67.57338929983499
2024-09-05,10.373233369225614,25.391419910149143,14.02342016597949,0.0,8.087025834571733,3.731751260790195,2.6710789387992415,1.4386502391270228,0.9076626552004922,0.9494310851070032,67.57367345894994
2024-09-09,10.37254665136449,25.391419910149143,14.02334912620075,0.0,8.087025834571733,3.731751260790195,2.6710789387992415,1.4386502391270228,0.9073074563068076,0.9494310851070032,67.5725605024164
2024-09-10,10.372594011216982,25.391419910149143,14.006867897533793,0.0,8.087025834571733,3.731751260790195,2.669184544699591,1.4386502391270228,0.9078047347579659,0.9494310851070032,67.55472951795343
2024-09-11,10.371481054683436,25.391419910149143,14.006867897533793,0.0,8.087025834571733,3.731751260790195,2.669184544699591,1.4386502391270228,0.9078047347579659,0.9494310851070032,67.55361656141989
2024-09-12,10.363027321013748,25.391419910149143,14.032821096699005,0.0,8.083876404381064,3.731751260790195,2.6667928721487826,1.4386502391270228,0.9060997800682806,0.9494310851070032,67.56386996948424
2024-09-13,10.401181602177019,25.391419910149143,14.057917271973533,0.0,8.083781684676081,3.731751260790195,2.6667928721487826,1.4386502391270228,0.9060524202157894,0.9494310851070032,67.62697834636458
2024-09-16,10.400944802914562,25.391419910149143,14.057917271973533,0.0,8.082692408068782,3.731751260790195,2.6667928721487826,1.41449671435648,0.9049394636822446,0.9494310851070032,67.60038578919072
2024-09-17,10.400873763135825,25.39177510904283,14.057917271973533,0.0,8.081271612494046,3.731751260790195,2.677448838959316,1.41449671435648,0.9049394636822446,0.9494310851070032,67.60990511954147
2024-09-19,10.400518564242141,25.39177510904283,14.056449116546304,0.0,8.081271612494046,3.731751260790195,2.677448838959316,1.41449671435648,0.9049394636822446,0.9494310851070032,67.60808176522055
2024-09-20,10.40013968542221,25.39177510904283,14.056449116546304,0.0,8.081271612494046,3.731751260790195,2.677448838959316,1.41449671435648,0.9050105034609816,0.9494310851070032,67.60777392617936
2024-09-23,10.399831846381018,25.39177510904283,14.046906106269317,0.0,8.078666820607024,3.731751260790195,2.6804088297400197,1.41449671435648,0.9074021760117903,0.9494310851070032,67.60066994830567
2024-09-24,10.385671250486132,25.39177510904283,14.0155538839201,0.0,8.071562842733336,3.731751260790195,2.685144814989146,1.4144730344302343,0.9267960356069613,0.9494310851070032,67.57215931710594
2024-09-25,10.409469576362989,25.39177510904283,14.000420043056518,0.0,8.071562842733336,3.731751260790195,2.6861156919652167,1.4144730344302343,0.9248069218023285,0.9494310851070032,67.57980556529066
2024-09-26,23.310553826811223,25.39177510904283,14.028481939653902,8.524773448426906,8.071562842733336,3.731751260790195,2.6867787299000945,1.4144730344302343,0.9417380690679541,0.9494310851070032,89.05131934596368
2024-09-27,23.31041174725375,25.39177510904283,14.005204572154447,8.524773448426906,8.071562842733336,3.731751260790195,2.6963217401770834,1.4144730344302343,0.9294245074202264,0.9494310851070032,89.02512934753601
2024-09-30,23.315005652945402,25.403615072165643,13.868121479118495,8.524773448426906,8.060196478135435,3.731751260790195,2.700939325794981,1.411797202764478,0.9506890811888025,0.9494310851070032,88.91632008643734
2024-10-02,23.315147732502876,25.37993514592001,13.85689394992817,8.524773448426906,8.058752002634451,3.731751260790195,2.702123322107263,1.3993652414855222,0.9858537716635634,0.9494310851070032,88.90402696056596
