date,BNP PARIBAS,REALINK FINANCIAL TRADE LTD,THE HONGKONG AND SHANGHAI BANKING,MIB SECURITIES (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,CELESTIAL SECURITIES LTD
2024-05-21,30.56518306817459,30.395498408504317,23.643680364357415,0.0,8.745050827322965,6.650587331640715,0.0
2024-05-22,30.589778382514172,30.419957180310064,23.662706056086762,0.0,8.752087829965282,6.5754705511237175,0.0
2024-05-23,27.912059401306127,27.75710373525816,21.591358027316822,8.753639688801053,7.9859615960827135,5.999877551235127,0.0
2024-05-24,27.895074481064373,27.740213107938004,21.57821935170953,8.748312963538625,7.979312263410243,6.058867832339219,0.0
2024-05-30,27.89557374248976,27.740709597680173,21.578605555107487,8.748469539395874,7.977665292373989,6.058976272952714,0.0
2024-05-31,1.774434286408128,1.7644701870716695,1.372524594098714,0.5564534544588404,0.5074258292227478,0.385044546232377,0.0
2024-06-03,27.9288550855144,27.772024320601187,21.563544586630297,8.758345130308372,7.941875675915995,6.035355201029749,0.0
2024-06-04,27.89686423247797,27.740213107938004,21.64622990542618,8.748312963538625,7.930988975243151,6.037390815376067,0.0
2024-06-06,27.898861513551232,27.74219917354549,21.64777967119689,8.748939300597854,7.9315567958426465,6.030663545265886,0.0
2024-06-07,27.92135064810603,27.764562023361307,21.66522983953446,8.755991777382517,7.8591322005981,6.033733511017584,0.0
2024-06-12,27.92285121294157,27.766054161974925,21.666394184428118,8.756462346787522,7.854180314570873,6.034057779297,0.0
2024-06-14,27.98343299432224,27.826295754433257,21.49644057381405,8.775460481452054,7.871220846395975,6.047149349582426,0.0
2024-06-25,27.983935391402976,27.826795330370118,21.49503116993243,8.775618030589392,7.871362161379588,6.047257916325493,0.0
2024-07-05,27.8091912924913,27.65303248366561,21.360806665754144,8.720819181045895,8.446654220123264,6.009496156919793,0.0
2024-07-11,27.798280248806567,27.642182709493067,21.3524256707004,8.717397533934685,8.443340142694106,6.046373694371177,0.0
2024-07-16,27.79877601958894,27.642675696340657,21.35280648234362,8.71755300509898,8.443490726158656,6.044698070469153,0.0
2024-07-18,27.77994915310303,27.62395454961529,21.338345182448283,8.711648996721228,8.437772327893049,6.1083297902191225,0.0
2024-08-01,27.780444270240206,27.624446886488148,21.338725492013307,8.711804262905757,8.437922712821983,6.106656375530603,0.0
2024-08-14,27.692098571118727,27.53659728087024,21.494718782538694,8.684099506612842,8.411088938172965,6.181396920686529,0.0
2024-08-15,27.694558698799998,27.539043594032265,21.496628343583417,8.684870989984832,8.411836167664195,6.173062205935301,0.0
2024-08-29,25.813034563107284,25.66808490645763,20.184280779483508,8.094834710268199,7.8403494381919945,5.753674207811935,6.645741394679449
2024-10-02,25.813595642351135,25.668642835035733,20.184719510581537,8.095010661829692,7.840002327810251,5.752143174042975,6.645885848348677
2024-10-03,25.814023147670746,25.66906793975618,20.185053794696206,8.09514472529641,7.8401321680211,5.7505823120571575,6.6459959125021975
2024-10-04,25.8020583487365,25.65717032755634,20.175698022883772,8.09139262596545,7.836498267002584,5.7942669142540035,6.642915493601354
2024-10-07,25.813595642351135,25.668642835035733,20.184719510581537,8.095010661829692,7.840002327810251,5.752143174042975,6.645885848348677
2024-10-08,25.839699405498944,25.694600015979262,20.205131124082016,8.103196667526968,7.847930458655678,5.656835888461358,6.65260643979577
2024-10-09,25.82728283956725,25.682253173619358,20.30312549375276,8.099302896392057,7.844159348766275,5.594466537494945,6.6494097104073555
2024-10-10,25.83070690710677,25.685658013763785,20.30581719281324,8.100376666339619,7.845199292904718,5.581950667177182,6.650291259894686
2024-11-07,25.835844711058936,25.690766967062338,20.309856079871206,8.101987855201003,7.846759726232293,5.563170638091538,6.651614022482681
2024-11-18,25.76569800517243,25.621014160657445,20.526222184797753,8.079990209467686,7.8254550484548115,5.54806611571532,6.633554275734553
2024-11-21,25.636867774455208,25.492907358937423,20.42358968715342,8.039589712548501,7.7863272445367,6.020332166165699,6.600386056203046
2024-11-22,25.63475962429128,25.490811046809885,20.42191023105427,8.03892860751338,7.785686965575894,6.02806022615699,6.599843298598302
2024-12-04,25.63391646130171,25.489972618489748,20.421238525950123,8.038664195941864,7.785430883475105,6.03115109429217,6.599626220549282
2024-12-05,25.625066597491447,25.481172449910694,20.40432427751026,8.035888924224883,7.782743038130562,6.073456949840276,6.5973477628918795
2024-12-06,25.629280056127563,25.48536224843117,20.4060350316975,8.03721024315523,7.784022732984893,6.059657141115154,6.598432546488489
2024-12-11,25.629701478201234,25.48578130406533,20.40637056798957,8.037342398947347,7.78415072561654,6.058112480711033,6.5985410444689485
2024-12-20,25.621696827929913,25.477821602841193,20.3999972647405,8.034832181843603,7.781719585157459,6.087452344698882,6.596480192788453
2025-01-06,25.621275669049464,25.477402808922328,20.401305696740963,8.034700108587524,7.781591672461808,6.08735228166904,6.59637176256888
2025-01-27,25.654715237257875,25.51065460169045,20.37971278866694,8.045186584974797,7.791747804766165,6.013001975698004,6.604981006945769
2025-02-06,25.631933876702917,25.48800116683064,20.358326739769726,8.038042467621349,7.784828740787006,6.099751217634663,6.599115790653702
2025-02-10,25.637414579826213,25.493451093795716,20.362679823133806,8.039761187896978,7.786493318083405,6.079673162297303,6.6005268349665815
2025-02-12,25.521556111013034,25.378243212778923,20.265746412950083,8.003428568710552,7.7513052459613805,6.509022164781593,6.570698283804435
2025-02-13,25.521973997894737,25.378658753072514,20.266078241837672,8.003559615884672,7.751432164898621,6.5074913547861195,6.570805871625667
2025-02-18,25.536649456602778,25.393251803697314,20.27101843887788,8.00816176416168,7.755889336693935,6.460445031636285,6.574584168330127
2025-02-25,25.5366524898179,25.393254819879825,20.27100896875717,8.008162715362324,7.755890257929937,6.460445799000839,6.574584949252002
2025-03-03,25.530378413417626,25.387015974719706,20.262752749150135,8.006195197312646,7.753984720465705,6.486703299343779,6.572969645590404
2025-03-04,25.516168580968024,25.372885935691126,20.249837784042853,8.00173906703246,7.749668966820757,6.54038843791022,6.569311227534561
2025-03-11,25.43539061196956,25.292561564615934,20.175940735868934,7.976407511934778,7.72513540420677,6.846049781646861,6.548514389757167
2025-03-14,25.478015856386094,25.334947452651193,20.199088146567377,7.9897745690776745,7.738081373457984,6.7006040528813395,6.5594885489783445
2025-03-17,25.49218321466778,25.349035256019892,20.20868461668834,7.99421737967753,7.742384227018033,6.650359274157785,6.563136031770639
2025-03-18,25.48468088642843,25.341575056105274,20.192927245502222,7.991864688176219,7.740105649803319,6.687641967669176,6.561204506315358
2025-03-19,25.48551426038084,25.342403750357278,20.191952525114637,7.99212602995609,7.740358758816776,6.686225611264231,6.561419064110149
2025-03-21,25.486347688839313,25.343232498809275,20.190977740976347,7.9923873888287815,7.740611884384598,6.68480916222378,6.561633635937901
2025-03-26,25.48009830374723,25.337018206306606,20.18602680815421,7.990427613846202,7.738713846066025,6.7076905326581215,6.560024689221611
2025-03-27,25.49565985274098,25.352492371495167,20.19671939073489,7.995307635473732,7.684002489845771,6.7117871438098735,6.564031115899585
2025-04-07,25.65681252328913,25.512740110691407,19.30383462272821,8.045844283073858,7.732571443498648,7.142676049213115,6.60552096750563
2025-04-08,25.665657918705254,25.521535835967995,19.300713053314873,8.048618153525448,7.73523731058323,7.120439453158648,6.607798274744556
2025-04-09,25.654252457406713,25.51019442051789,19.290490210563334,8.045041459596638,7.731799878741026,7.163359712050324,6.604861861124073
2025-04-11,25.65509695875152,25.5110341796779,19.2894792973684,8.045306290869462,7.7320543985484615,7.161949591042505,6.605079283741755
2025-04-23,25.724590201084048,25.581778416718414,19.34132014812893,8.067616599863449,7.479488633899385,7.181810277832872,6.623395722472908
2025-04-24,25.725014790620236,25.582200649117375,19.339988860392154,8.067749757498364,7.47961208436391,7.181928815056246,6.623505042951712
