date,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,CHINA INTERNATIONAL CAPITAL CORPORATION,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,HANG SENG SECURITIES LTD,FUTU SECURITIES INTERNATIONAL
2024-03-15,22.8630039410276,24.143170408185952,20.746223465949136,11.787275850232053,6.826694849725748,4.870212740181342,4.902469556807761,1.012705295851877,1.3296492383345124,1.5185946537040178
2024-03-18,22.36856264053533,24.5007274806552,20.811136185274126,11.75235511944988,6.996575635231436,4.738558454990953,4.922875849118329,1.0228015429194361,1.3337484052256743,1.5526586865996352
2024-03-19,22.267769845888743,24.678856274701484,20.841682124565487,11.773010389441213,6.877238926202713,4.761583162119322,4.932927680721453,1.023040143353282,1.3419711201285844,1.5019203328777186
2024-03-20,22.313763798765144,24.74597442830153,21.096578585892416,11.785844884246153,6.473229410760753,4.777983591756088,4.9405472796645835,1.0221688844756969,1.3458161119045706,1.4980930242330635
2024-03-21,22.625775845068958,24.902253739035586,21.110240908943574,11.808790552010029,5.889302828542311,4.812556315411545,4.9508159645876315,1.0190893759907036,1.3506825299280198,1.5304919404816422
2024-03-22,22.65135141545905,24.876013287363392,21.12877886096108,11.816799459230166,5.834626245827293,4.82677826342995,4.956421479934891,1.0197805384112233,1.3573585566787547,1.5320918927041962
2024-03-25,22.724488248053824,24.76410738471946,21.082506747456755,11.824006547589613,5.83435643521085,4.844622843662301,5.011175208928147,1.0014539207908448,1.3657773445692045,1.5475053190190036
2024-03-26,22.926809165164144,24.76058714114922,21.18312402371913,11.840069152968637,5.432771266329321,4.903145974677227,5.027132406182853,1.0027862171395538,1.3783307652751933,1.5452438873947232
2024-03-27,23.056510206530746,24.75299030067649,21.21399395402701,11.845595010289804,5.225651190380765,4.936980116879851,5.02990109852544,1.003299291120442,1.3844663933074428,1.5506124382620101
2024-03-28,23.148514996539966,24.712534616377372,21.238707258672857,11.835392580998468,5.094021836652679,4.947220914882915,5.043860986159154,1.021868442879767,1.3887615929281731,1.569116773908654
2024-04-02,23.33027128711554,24.77149421407907,21.066830695970467,11.860050644805195,5.012968076616812,4.977832234500954,4.9761842108294685,1.0152295350816087,1.393205977857877,1.5959331231430105
2024-04-03,23.3731581186657,24.71798084500296,21.038035190209722,11.846162311927708,5.069475855128304,4.981157457986065,4.948577743474643,1.0316452112277135,1.3979121387262623,1.59589512765092
2024-04-05,23.4064620693634,24.85678590661056,20.80669317079421,11.827905719948841,5.082792521820398,4.998932869186552,4.943665806060427,1.0503044632993763,1.4092572017507041,1.6172002711655218
2024-04-08,23.223975006599886,25.18218061966112,20.97110447700575,11.796354072177225,4.901011179359484,4.973396682139515,4.927533155660929,1.0081642522809016,1.4059186558604686,1.6103618992547204
2024-04-09,23.235764333687044,25.194964002523392,20.88568872498445,11.80234232683877,4.883976906872372,5.0094567048196605,4.9412597699805625,1.0189134341944914,1.4074742424241413,1.6201595536751174
2024-04-10,23.53877043034433,25.482069096782812,20.373798009982323,11.827686568459374,4.9008024435841655,5.040462752545562,4.787993853354345,1.0169532506812793,1.4120434219896327,1.619420172276182
2024-04-11,23.53381511791528,25.42552887675183,20.34251257415606,11.80763298269424,5.104483211520326,5.039918312488988,4.773278140234654,1.0175383194403456,1.4043149629616578,1.5509775018366165
2024-04-12,23.579234967081135,25.50227168072854,20.37493486503548,11.841180331434618,4.893822902990776,5.054096738799737,4.856347010796203,1.0039664221327307,1.4083048433951753,1.4858402376056101
2024-04-15,23.654798272282267,25.47753333566097,20.096329681258695,11.83799302582575,4.6592945995152295,5.041506114781881,5.343364116953384,1.0089035300215592,1.4072220726697238,1.4730552510305397
2024-04-16,23.773607222003044,25.74975637205588,19.603203774740425,11.82288743899905,4.714418462909639,5.084690531160257,5.349336761418759,1.002445661086074,1.4140005512153877,1.4856532244114777
2024-04-17,23.587315149678208,25.916444809525462,19.443545804313175,11.806679861681909,4.560166067320663,5.094461660740049,5.3676906748222715,1.3152825887513873,1.4148307432993583,1.4935826398675118
2024-04-18,23.879577688960786,25.91337652007113,18.860787161380916,11.785235485776333,5.040937597736492,5.1128538581212535,5.5298770097064835,1.0403617047382703,1.4219241428771165,1.4150688306312231
2024-04-19,23.895767227812435,25.884574957883583,18.828934836454117,11.796615036408054,5.042109800726509,5.124238248627507,5.570397657593494,1.0117430444825968,1.4258200692409004,1.4197991207708038
2024-04-22,23.930432246371858,25.853575996887013,18.831213878329585,11.829826455295587,5.334542535268925,5.178302179555834,5.189002543662542,1.0036903581309085,1.4243524499542555,1.425061356543493
2024-04-23,23.967512119955245,25.912499499221724,18.871655843578637,11.792674713442171,5.1162796651019065,5.246530217448857,5.237020124101544,1.0005102305723306,1.432629900427904,1.4226876861496822
2024-04-24,23.968210985463205,26.123878102205182,18.252572197349856,11.73743758261919,5.3729651754073755,5.224605115761949,5.192002964326908,1.4086917100316123,1.4165755641241478,1.3030606027105693
2024-04-25,24.030304775393933,26.118311110009472,18.124876240048742,11.791473145232455,5.373988474782154,5.2770318647589285,5.245460237420716,1.4150087674924494,1.432173658891945,1.1913717259692014
2024-04-26,23.829751419088872,26.213522642386778,18.1130659770223,11.733762854702709,5.642420175718885,5.237682960129241,5.215048083207861,1.4115683884902384,1.4250248578792242,1.1781526413738976
2024-04-29,23.871358819769437,26.325085998414703,18.11277346259059,11.73098661313631,5.475532931463249,5.292051347806126,5.235137417773506,1.411234407406551,1.4216216076359032,1.124217394003624
2024-04-30,6.918320822439298,7.8325235110398514,5.219865221890054,3.3970802014609918,1.566457761474447,1.530504190503527,1.5128929200110497,0.41480225870334475,0.4092946024715478,0.32438250427595333
2024-05-02,24.29209673285154,26.622669906462587,17.749111866723453,11.64141704327098,5.347057091417603,5.045157983229473,5.195718801035857,1.4221507188100808,1.4265336919286074,1.2580861642698216
2024-05-03,24.236272924666384,26.435377786909154,17.55434804734769,11.630832813693665,5.648118485301494,5.038406013251005,5.326472532715368,1.410084885186247,1.4218130018619801,1.2982735090670197
2024-05-06,23.960918265430443,26.135038520021318,17.34276370865851,11.498691868755493,6.781781559477137,4.999061106091758,5.262300952947601,1.3991196292627506,1.397325346045546,1.2229990433094473
2024-05-07,23.95458461786715,26.128130181984975,17.29348010655072,11.49565239168167,6.938989526723019,4.9829881986378615,5.146449293484218,1.398161444190065,1.4177173489067947,1.2438468899735236
2024-05-08,23.958699818017827,26.262582328402136,18.2949039944803,11.47776582918823,5.903447460920417,4.990236252385569,5.097835950053897,1.395985986791447,1.4153750882844776,1.2031672914756988
2024-05-09,24.153822823403768,26.538901383651886,18.632938937989753,11.555325029457997,5.481334959738864,5.053750420905147,4.506759029322203,1.4054187996471867,1.4311176243852475,1.2406309914979468
2024-05-10,24.055080348683518,26.798145397558944,18.65782851487828,11.597345099913117,5.413164261694801,5.082876106700848,4.269189150039431,1.411973603440295,1.4563022228724611,1.2580952942183121
2024-05-13,24.017121704545012,26.383682882058768,18.8161824350062,11.609969957154478,5.691810854910381,5.093651275317287,4.2365911133682115,1.424808814202038,1.4587152290263967,1.2674657344112317
2024-05-14,23.90656136963222,26.376216910357225,19.178612721700034,11.599693405021288,5.519058936095086,5.113322605723174,4.234524628193848,1.4122981345686465,1.4297383950453735,1.2299728936630967
2024-05-16,23.850699756038377,26.4390824988134,19.228026473416936,11.648339450116142,5.344591494977613,5.140136454146804,4.258026789683297,1.4181556127190331,1.4498515199946684,1.223089950093733
2024-05-17,23.886180294106193,26.247166071513718,19.14363325610549,11.609549011126632,5.378734668596178,5.1376410914070725,4.433517376929733,1.4545686304453136,1.4526101871511998,1.256399412618473
2024-05-20,23.89805218220036,26.362691869645083,19.01307282256351,11.622836837151965,5.289498094183599,5.16257932833715,4.625792842139729,1.312900745693642,1.4678574084716665,1.2447178696132946
2024-05-21,23.78490623082337,26.265739166672642,18.82952988608333,11.614158255133168,5.633153858218075,5.190373576733728,4.631300148906312,1.3187942952794718,1.4701187259850792,1.2619258561648259
2024-05-22,24.559582530049894,26.219938846898312,18.513334241095432,11.535066817333153,5.4266690083342475,5.099102875141959,4.614332801784348,1.3195598469541716,1.4459182193838234,1.266494813024658
2024-05-23,24.51186732746124,26.40900944090158,18.44518914947061,11.438667218596793,5.431838058498268,5.055808434802238,4.69517842980915,1.305200858823093,1.4376468926774617,1.2695941889595637
2024-05-24,24.332458021863975,26.56309786298914,18.909397668006505,11.438943521656965,5.3977832291846,5.117746468706235,4.18714872394343,1.378387567009059,1.4316906500506081,1.2433462865894838
2024-05-27,24.195828821134853,26.66803119856871,17.96395342740501,11.405730990544402,6.4203116718029,5.089854035430738,4.153540935509043,1.4456610790844542,1.4212886906736126,1.2357991498462795
2024-05-28,24.211909816076687,26.930168303884745,17.832106880528855,11.449415902826717,6.378555332409711,5.145599895993141,4.034120283855969,1.3176058101785106,1.4268686293540755,1.2736491448915892
2024-05-29,24.252474940081147,26.942994145987655,19.42837094483196,11.429996457494376,4.847914165208031,5.138232922048864,4.03040717394674,1.2955754578343865,1.4232240390778157,1.210809753489028
2024-05-30,24.183862574229682,27.099437510505247,19.405597616479994,11.435041589696183,4.692245950305646,5.149212071996433,4.02199029788461,1.3482879928796248,1.4403217872628917,1.224002608759688
2024-05-31,7.158119482716296,8.05473628619226,5.716835376126577,3.390582515881708,1.3857791813230642,1.525935591091971,1.1937069700458502,0.39826124984985506,0.4267442178113059,0.3636935020306212
2024-06-03,24.15782431048652,27.2328885188737,18.92836856954549,11.460786934697346,4.825596107121017,5.15930462741974,4.03345616127339,1.4891620973438835,1.4398812930777745,1.2727313801611393
2024-06-04,24.778569726820017,27.328719486423253,10.590349676556446,11.476855455162475,13.061050946459968,5.18675642597991,3.5040112042106477,1.3240750571639877,1.449140381085747,1.30047164013755
2024-06-05,25.359507651731068,27.61092180584932,10.696274842508343,11.686912183228273,10.93984013628905,5.686929023882082,3.4316769646096192,1.3148871862393423,1.4707946233565448,1.8022555823063577
2024-06-06,25.188406444848876,27.644311253400293,10.697719687090187,11.567007508470663,10.835202447730447,5.630097123638662,3.8067634324311586,1.299738879442491,1.45515392265864,1.8755993002885805
2024-06-07,25.351368133753223,27.771484256601518,10.911319283095445,11.58220498250256,10.416188081652649,5.6518321239017935,3.6144821310378226,1.3010578529481305,1.4563764787152484,1.943686675791613
2024-06-11,25.471340133858405,27.825625065442892,11.001264348238669,11.586608793557227,10.146916144903317,5.672048079612785,3.5700683053284705,1.3131882461346769,1.4632743640946306,1.9496665188289253
2024-06-12,25.529666120759277,27.93806476834834,10.970078655993609,11.633486421354377,8.824955382883111,6.7360441952107,3.5852046199664076,1.312131396583152,1.4664250649961692,2.003943373904856
2024-06-13,25.75984359351404,27.923026819383455,10.988358486500964,11.655242448369462,8.33495516268764,6.850471442342215,3.6633866448799424,1.3209427505989773,1.4702773213567715,2.03349533036653
2024-06-14,25.887971043182272,27.850991435169664,11.022320329753617,11.641427300424219,8.221631744295186,6.867969747095029,3.694772892789417,1.3146816198077493,1.4682574406613051,2.0299764468215415
2024-06-17,26.101921666230393,27.903273283209117,10.768852460119222,11.665021702624976,8.089359669611543,6.914380249750092,3.7089593442732043,1.325273773779367,1.4783145690928665,2.044643281309219
2024-06-18,26.717724374752517,28.211694768901385,10.350321394683421,11.759258424616664,7.289691784997084,7.0102703108240645,3.7481605345552995,1.3402715383707726,1.513965268406517,2.0586415998922782
2024-06-19,26.822444128770574,28.30715457510062,10.37376950565129,11.792436816541947,7.2546632476867465,7.059245713312295,3.4249454067332077,1.3530365007015073,1.5298872571523587,2.082416848349454
2024-06-20,26.721465512174863,28.232587661271086,10.456222122809075,11.752223842047425,7.449203307522797,7.04524511925516,3.387929367778829,1.343386612593832,1.5294264134660136,2.082310041080917
2024-06-21,26.755489895125876,28.254326073361323,10.42752855384058,11.75131618425417,7.378286149639185,7.066102111822146,3.3736800501808357,1.3605522315684948,1.546373234432067,2.0863455157753217
2024-06-24,26.846494361610247,28.348989495704824,10.10753679405276,11.786603273402227,7.392188236876135,7.093212803135167,3.4543797972876655,1.3462588698995197,1.5508764185501158,2.0734599494813386
2024-06-25,26.979538838102417,28.330212905832656,10.078700021448203,11.77786396630745,7.238720629589405,7.126085844288658,3.481100043014308,1.3459409559008997,1.554352859290149,2.087483936225851
2024-06-26,27.23448825800058,28.09428627076624,9.981970892094822,11.821346508561845,7.060571180178604,7.168013374961888,3.585824908943573,1.355159253405081,1.57444379027042,2.123895562816944
2024-06-27,27.285042416036525,28.055608718880205,10.009249413131956,11.840475884332326,6.37392440034861,7.7587263420167325,3.595274984580553,1.357360636731519,1.5813606384002235,2.1429765655413506
2024-06-28,27.287630165343536,27.83435103884023,10.104268842011079,11.800151239132864,6.323603600990834,7.750843190000495,3.815377436647817,1.3625699774967814,1.5763964339831749,2.1448080755531973
2024-07-02,27.372229582091933,27.943837544134244,10.101350980397335,11.815206017778474,5.891313052725423,7.780280363576771,3.8391123078419076,1.5037157666396652,1.5872677551579426,2.165686629656312
2024-07-03,27.377674829437836,27.97191904843456,10.301500199989812,11.806697923686876,5.771604701204204,7.799693178461381,3.8387368831769226,1.36154365184422,1.5972270961304098,2.173402487633776
2024-07-04,27.236646932790627,28.108776305816807,10.318895997569385,11.826377356420767,5.3153237889107325,8.04975047131076,3.9880168885081417,1.3725408185109942,1.6055201596800721,2.1781512804817176
2024-07-05,26.9196079618019,28.057535429082613,10.381564927523645,11.814936495030718,5.472007285598871,8.172907311207311,4.000472400378325,1.3656579823707948,1.6039669762281796,2.2113432307776444
2024-07-08,26.557372556378887,28.197114587203366,10.451924620052049,11.848709741557233,5.474560371771435,8.242952610546206,3.7318106127535966,1.6308357571468706,1.6194117112528759,2.245307431337482
2024-07-09,26.461285201647435,28.235531036952803,10.649381030699793,11.85500955047754,5.4878014987020665,8.256366378425813,3.7721292247749587,1.3702844199871684,1.6229538380910327,2.289257820241391
2024-07-10,26.58980520790985,28.265477138343137,10.693253728138608,11.85744944061046,5.419620605216577,8.288551845165486,3.5929907394969716,1.370660368048717,1.6218764607581821,2.3003144663120114
2024-07-11,26.607736071318143,28.2800275282376,10.872468714393497,11.854496712399838,5.197502766601933,8.305678084997629,3.5963421411286793,1.3697546288243985,1.6244357826230547,2.291557569475225
2024-07-12,26.693024702228314,28.339267120357363,10.724783953384422,11.874092327648166,5.084604145148511,8.33802198848888,3.6050152673527056,1.4010098133231859,1.6312392116088468,2.3089414704596067
2024-07-15,26.606220682607244,28.213717006545412,10.772899944934093,11.855189342872293,5.139706986876134,8.321948966193156,3.793659737386532,1.3657126370030641,1.6280778984414348,2.302866797140631
2024-07-16,26.681352029899617,28.004934913061984,10.750455851150049,11.816218519171459,5.271121128016706,8.30035942543288,3.8731042283697734,1.362138007874775,1.6445268923445329,2.295789004678223
2024-07-17,26.788642669900998,28.039536371552803,10.806738580109588,11.821793294398924,5.015377176080253,8.319332188042083,3.882273437973645,1.3663443129465198,1.6492995530896508,2.3106624159055316
2024-07-18,26.876330415009008,28.059457715115492,10.817512798702394,11.82942060222626,4.854965218115792,8.337935687748145,3.877737846680234,1.367225865213037,1.6561367908572506,2.323277060332386
2024-07-19,26.927843875784003,28.017229576219236,10.779967082544829,11.832875832440786,4.783652146264739,8.344455720531231,3.957464266273015,1.3701604985049058,1.6583107171223417,2.3280402843149126
2024-07-22,26.381608329915053,27.470286531376427,12.394418899625691,11.603161661714436,4.785178725610241,8.216715455811457,3.883399453575298,1.3445280803585773,1.6284655239693528,2.2922373380434693
2024-07-23,26.491620348960122,27.516958414257804,12.363722084970227,11.600653320423667,4.470754299090702,8.253879122810686,4.037758445057358,1.3446605848812232,1.6282515714069297,2.291741808141285
2024-07-24,26.499033594392156,27.581743671480524,12.459867941739326,11.610253886059494,4.283807957701176,8.272042267702647,4.038750661323547,1.3445296179419506,1.626973309527617,2.282997092131564
2024-07-25,26.52734950736797,27.606072654085835,12.48486722923249,11.613453986625958,4.280956725515315,8.170630508971518,4.043717904841004,1.3472502399071105,1.6336424234966178,2.2920588199561824
2024-07-26,26.687610613083844,27.574996644089794,12.588641916069307,11.636800288220089,4.142694007045603,7.99715151092378,4.072101289108197,1.3488193039332426,1.6482847447774795,2.302899682748661
2024-07-29,26.784927103912633,27.57569952408539,12.641681026299903,11.662345953270274,4.1180729480126965,7.817792185454032,4.0842201469258415,1.3517935543364406,1.654679523241783,2.3087880344610094
2024-07-30,26.893544770911888,27.708633599044614,12.658494331943135,11.676596720122316,3.9991580973047456,7.774807328241379,3.9562131847387647,1.3660481183053486,1.6543386432872897,2.312165206100527
2024-07-31,7.799089932220567,8.062969378479053,3.6992257490238933,3.390542157586184,0.9944579237922829,2.260361364400581,1.1488896680622855,0.39234208025775275,0.4804926289818919,0.66993224846296
2024-08-01,27.032212400912968,27.956532747779644,12.742899891456844,11.74530135658748,3.4351516766442955,7.777759173396086,3.9871826409038587,1.359820580365103,1.6644921268370478,2.298647405116667
2024-08-02,26.951851016669735,27.60879015400701,12.749632804952576,11.744034003191075,3.6488967482626906,7.775382222535835,4.072054413173372,1.5042604771572872,1.6637533568620337,2.281344803188385
2024-08-05,26.866143433176603,27.61090726194712,12.782569998040785,11.735783609052612,3.8216484986163577,7.776625158559122,3.979793674110002,1.489510056177782,1.6590922063659876,2.277926103953626
2024-08-06,26.889861414819237,27.709409080077013,12.81494608820867,11.762535226056006,3.5977723295519306,7.789451495584367,4.0321292220547935,1.4483816325747574,1.6628740926683034,2.292639418404918
2024-08-07,26.666857270275063,27.552596557874388,12.746283145262534,11.669134451227501,4.152088940803785,7.756446207346267,4.172784045520491,1.379800312537789,1.6447907626192408,2.2592183065329436
2024-08-08,26.718872526937886,27.589778971886503,12.649167056310853,11.667649481626116,4.158005824866676,7.762124869362606,4.203630510843234,1.3517023102144097,1.6444425836908003,2.254625864260915
2024-08-09,26.81073820074364,27.6840399262782,12.578003893802912,11.661436218569031,4.15302549217977,7.640368225781814,4.211231041588627,1.3592131170172668,1.6451114777238036,2.2568324063149365
2024-08-12,25.604511239824017,26.586286946353738,16.325469631881248,11.148326791511765,3.881003914622852,7.31188458296516,4.025934624710359,1.3142694966623754,1.5727256933350802,2.2295870781334033
2024-08-13,25.619643595504023,26.49953741795984,16.28499364735614,11.133623329793268,4.045338969799117,7.2881269921884195,4.017974329026076,1.3071025596998727,1.5706514347976235,2.233007723875621
2024-08-14,25.695777209804284,26.607579105519385,16.29241504936268,11.151077044228488,3.8702162233779767,7.213872821336952,4.0456217928683325,1.2928468678777973,1.574308280519074,2.256285605105031
2024-08-15,25.815137570320186,26.66394241831011,16.294136960995203,11.162225484622908,3.8019845609242897,7.03302346926533,4.0674040935136935,1.2951696534376744,1.5785395402177296,2.2884362483928746
2024-08-16,25.706930926375577,26.732095624501635,16.224420698430585,11.178668608554423,3.9342602184169317,6.952502563678848,4.078718280897621,1.2985739878319076,1.5829938843648967,2.3108352069475773
2024-08-19,25.5643123399611,26.798861512138444,16.237821809285037,11.199898524649642,3.976882147650044,6.914066961118341,4.105661663829411,1.2985463853900137,1.5877916348889347,2.3161570210890323
2024-08-20,25.556713225737898,26.750554812663076,16.25969268828216,11.179487519945894,4.055169834717564,6.903994935814397,4.09951383507887,1.2961761525512816,1.5872932893332965,2.311403705875566
2024-08-21,25.494013315276398,26.716142566312996,16.26405743138596,11.17288728180686,4.101441074449279,6.898322981175396,4.098423461180581,1.2954109053732057,1.58768610094151,2.371614882097813
2024-08-22,25.72596870354199,26.621751391894655,16.28584227766439,11.166486359684482,3.983771335516078,6.88802416535063,4.068795087111679,1.2951504582136375,1.5874411036322633,2.376769117390194
2024-08-23,25.72504767058379,26.67729026960009,16.257432434742125,11.178619619439258,3.9381887110342864,6.8675656633125515,4.079173639030233,1.2965880118151165,1.5959521100100584,2.3841418704324897
2024-08-26,25.6361087834309,26.78137434291236,16.150717796075494,11.208090428631104,3.9057761008585503,6.893385560043528,4.100990922208929,1.300016350656207,1.603361497199401,2.420178217983528
2024-08-27,25.905040554217564,27.09278448739082,16.169605643849312,11.342371728228969,3.8925436043578876,6.123733193952094,4.058991771157312,1.3164522100263563,1.628511428169618,2.4699653786500755
2024-08-28,25.7574129432945,26.881448880271837,16.286774693150633,11.268102690407595,4.28364558721065,6.093024279760305,4.033755048317941,1.3098440721351874,1.6175797990389014,2.468412006412455
2024-08-29,25.655640452956508,26.897083847621467,16.290140705010902,11.253936382826225,4.3518710049695954,6.099027802478672,4.034580617914784,1.3203874935630078,1.6192969901071428,2.4780347025516956
2024-08-30,25.714556433894565,26.91650782501708,16.473694949711142,11.270052382066453,4.068034382341952,6.095923718953342,4.087565179121371,1.3088547364916636,1.6255242719453173,2.4392861204571092
2024-09-02,25.656847483361556,26.866650789447927,16.685830833772286,11.243293713009594,4.032112156886595,6.087070574976896,4.053236832688555,1.3057471013583068,1.6217985847694356,2.44741192972885
2024-09-03,25.68132885962588,26.815610361538404,16.68528845062428,11.236205648948214,4.074277428717769,6.080558383115419,4.074152451274309,1.3086685670089877,1.6191713140783919,2.424738535068344
2024-09-04,25.699124712896104,26.842974551416642,16.70275228237597,11.244811580826964,3.9823370030101097,6.0812003588982835,4.124518289889591,1.3060572195703666,1.6230882482237179,2.393135752892248
2024-09-05,25.713350269119754,26.972813770573783,16.694644874770972,11.238627665232311,3.905146821376478,6.090028805350536,4.0069088832251225,1.3358376346227896,1.6255398066642353,2.4171014690640154
2024-09-09,25.863448837304848,27.154363606865957,16.347118734689534,11.260939922847857,3.835233614098678,6.119945659932305,4.041938263219986,1.3169619400411228,1.6365408556629535,2.423508565336765
2024-09-10,25.927046884992617,27.209292686980785,16.31485603230307,11.261318345257546,3.7064346824513033,6.145216076629594,4.06267263078934,1.3078834291430643,1.6332449480982576,2.43203428335443
2024-09-11,25.869477531415903,27.18966892309681,16.25270645975925,11.261240263318456,3.9411248628958098,6.193962281750019,3.961893215474124,1.2700368261384785,1.6343059053869697,2.4255837307641848
2024-09-12,26.024604781723294,27.373559029680127,16.022906908576584,11.304134678129378,3.795919318173496,6.313217303153016,3.816640574142654,1.2755471646907635,1.6428183051700895,2.4306519365605985
2024-09-13,26.034390136089513,27.413800839133472,15.722450854614362,11.332171273600453,3.6790133112993004,6.32838503551122,4.0857894284616165,1.2780736827934898,1.6448696431235261,2.481055795373051
2024-09-16,25.911810666279056,27.328701795864507,15.90870853922599,11.30038504421789,3.9121620517939983,6.318300764581489,3.9288030680775567,1.2744891472531021,1.6409283635406176,2.475710559165794
2024-09-17,25.87248282312261,27.126792400548617,16.02334700942455,11.353007340035065,3.877144936233054,6.492849957503431,3.7903741976951433,1.2804925471098703,1.6587042030534196,2.524804585274239
2024-09-19,25.858311492627333,27.111934037591606,16.037825541098734,11.346788871547488,3.910422699469719,6.492973785766869,3.790864082609397,1.2803313869810837,1.6552296532564175,2.515318449051355
2024-09-20,25.832977302367695,27.085371634419573,15.987647523878362,11.335672070352262,3.923400819171128,6.484453679986733,3.907769533259571,1.2709834261322344,1.6542825789772526,2.517441431455188
2024-09-23,25.77259620413092,26.830441417186623,16.0555628434434,11.328524041986917,4.190642705277991,6.485623329946118,3.8954310660262546,1.2656802682384989,1.6519584819883797,2.523539641774896
2024-09-24,25.747593822377002,26.45596412866464,16.05779740918645,11.307703144942861,4.540986094188961,6.498938578076206,3.8788276627395133,1.2633431501801742,1.6513449058996579,2.5975011037445355
2024-09-25,25.959583937354818,25.913856040637747,16.016457848548455,11.374761186146213,4.609126019127065,6.54763319347987,4.03031395830094,1.2708402276161928,1.6656056222612052,2.6118219665274953
2024-09-26,26.517682242580882,24.79893005692826,16.26547519903788,11.383863784362482,4.905253925899277,6.519652651111316,4.096549123677402,1.2725419774502795,1.662398388204309,2.577652650747916
2024-09-27,27.127258168675706,24.394163089763516,16.19839105174309,11.41913704338686,4.553205746738294,6.569666489669686,4.255515902722562,1.2703979557195961,1.667820404395387,2.5444441471853083
2024-09-30,8.381588375108738,7.236431486157717,4.8333998341183655,3.400873881240201,1.3281003564680351,1.8562625897904677,1.2808874667787864,0.4143928237952588,0.4938083441111776,0.7468148014352327
2024-10-02,29.065329038088024,25.235332358527092,15.670519929156454,11.197875463825229,3.7273631506082974,5.683367627917512,4.320704996805802,1.2583526174258757,1.5781639399657728,2.2629908776799423
2024-10-03,30.151725527344603,26.004861577347686,15.08479019334811,11.068349203480619,3.4090844409232184,5.511751145767643,4.062605524364674,1.2438255094370083,1.5235257198401762,1.9394811581462608
2024-10-04,30.004809118720782,25.87815105571473,15.404799507201759,11.014417891559681,3.8683457770202274,5.375361024563094,3.9106416759974345,1.2266115254201027,1.4968880834758769,1.8199743403263111
2024-10-07,30.117372458690202,25.975233196898788,15.316729124833625,11.055738589877981,3.993502502569321,5.264330184142903,3.6999128512249895,1.2330499547578126,1.5026348728724765,1.8414962641319053
2024-10-08,30.172338458560517,26.022639545725884,15.239247533909223,11.075915971777116,4.046275238687555,5.308583328349412,3.573781288878054,1.261062251711568,1.5036685731468231,1.7964878092538543
2024-10-09,30.221426031035957,26.06497594621594,15.399576242698535,11.0939354510675,3.9517606283406463,5.228881968981775,3.5590577628669733,1.2307205437823199,1.5053908144965422,1.7442746105138078
2024-10-10,29.16474983899861,26.657182716993074,15.825794776991003,11.115024135052778,3.6077853576928507,5.430984986610245,3.643645663321581,1.2369296658254265,1.540832334959667,1.7770705235547641
2024-10-14,29.33696083479887,26.877483175323807,15.231448622589161,11.134979416718114,3.4905768995166286,5.7068638380311665,3.681669424269942,1.2382254044674037,1.542277265523941,1.7595151187609646
