date,CS WEALTH SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,PLANETREE SECURITIES LTD,MONMONKEY GROUP SECURITIES LTD,HANG SENG SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,OSHIDORI SECURITIES LTD,ADVENT SECURITIES (HONG KONG) LTD,TOTAL_CCASS_PCT
2024-04-30,11.634329006627256,7.335777008734019,7.27778069877539,0.0,0.0,4.2775897178324245,2.6178613242664093,0.0,0.0,33.143337756235496
2024-05-02,11.634329006627256,7.33352047563552,7.261886856951174,0.0,0.0,4.276608616485251,2.6174443561938605,0.0,0.0,33.12378931189306
2024-05-03,11.634329006627256,7.33352047563552,7.247170336743565,0.0,0.0,4.276608616485251,2.6209763210436865,0.0,0.0,33.112604756535276
2024-05-06,11.634329006627256,7.362217690040356,7.242264830007696,0.0,0.0,4.271997440153533,2.620878210908969,0.0,0.0,33.13168717773781
2024-05-07,11.634329006627256,7.360746038019594,7.232448518588683,0.0,0.0,4.280827352278099,2.631326940256371,0.0,0.0,33.13967785577
2024-05-08,11.634329006627256,7.377056847916361,7.229995765220748,0.0,0.0,4.283157467977636,2.667701272702842,0.0,0.0,33.19224036044484
2024-05-09,11.634329006627256,7.376836100113246,7.234901271956616,0.0,0.0,4.285585693811892,2.666720171355669,0.0,0.0,33.198372243864675
2024-05-10,11.634329006627256,7.381545386579681,7.220724357489955,0.0,0.0,4.2860762444854785,2.661667499417723,0.0,0.0,33.184342494600095
2024-05-13,11.634329006627256,7.378945468009671,7.2158188507540855,0.0,0.0,4.285095143138305,2.667382414765011,0.0,0.0,33.18157088329433
2024-05-14,11.634329006627256,7.383605699408746,7.200121229199302,0.0,0.0,4.285095143138305,2.667382414765011,0.0,0.0,33.17053349313862
2024-05-16,11.634329006627256,7.488313740685879,7.171473069861825,0.0,0.0,4.315509284900695,2.7102074885691505,0.0,0.0,33.31983259064481
2024-05-17,11.634329006627256,7.501386916136971,7.154549071623076,0.0,0.0,4.315509284900695,2.7290691619685687,0.0,0.0,33.33484344125657
2024-05-20,11.634329006627256,7.503349118831318,7.139268418140842,0.0,0.0,4.345678151326291,2.7199449194398517,0.0,0.0,33.34256961436556
2024-05-21,11.634329006627256,7.515612885670992,7.127863114979946,0.0,0.0,4.341753745937596,2.7261013303933677,0.0,0.0,33.34566008360916
2024-05-22,11.634329006627256,7.553385287537186,7.1401268818196195,0.0,0.0,4.343225397958357,2.8079987653487075,0.0,0.0,33.479065339291125
2024-05-23,11.634329006627256,7.553385287537186,7.131247914627696,0.0,0.0,4.343225397958357,2.818741825100261,0.0,0.0,33.48092943185076
2024-05-24,11.634329006627256,7.553519443335399,7.1337006679956305,0.0,0.0,4.343225397958357,2.815896631193457,0.0,0.0,33.480671147110094
2024-05-27,11.634329006627256,7.564434195822709,7.165733626980858,0.0,0.0,4.34837618003102,2.824898236053777,0.0,0.0,33.53777124551562
2024-05-28,11.634329006627256,7.564434195822709,7.132621456513739,0.0,0.0,4.349602556714988,2.834684721991837,0.0,0.0,33.515671937670525
2024-05-29,11.634329006627256,7.563943645149121,7.1179049363061315,0.0,0.0,4.343715948631944,2.8373336956292063,0.0,0.0,33.497227232343654
2024-05-30,11.634329006627256,7.570688716910942,7.118689817383871,0.0,0.0,4.343715948631944,2.8396638113287445,0.0,0.0,33.50708730088275
2024-05-31,11.634329006627256,7.570688716910942,7.118689817383871,0.0,0.0,4.344304609440249,2.7964953520530935,0.0,0.0,33.46450750241541
2024-06-03,11.634329006627256,7.570688716910942,7.118689817383871,0.0,0.0,4.341851856072314,2.856465171899097,0.0,0.0,33.52202456889348
2024-06-04,11.634329006627256,7.575594223646812,7.113563562844886,0.0,0.0,4.341851856072314,2.880256879568064,0.0,0.0,33.54559552875933
2024-06-05,11.634329006627256,7.574809342569072,7.110620258803365,0.0,0.0,4.341851856072314,2.885579354376482,0.0,0.0,33.54718981844849
2024-06-06,11.634329006627256,7.577262095937007,7.100809245331627,0.0,0.0,4.325222188237716,2.897892176283514,0.0,0.0,33.53551471241712
2024-06-07,11.634329006627256,7.584375080704017,7.129261184399669,0.0,0.0,4.325222188237716,2.939221070533214,0.0,0.0,33.61240853050187
2024-06-11,11.634329006627256,7.580940769776783,7.072700691735095,5.786118488134097,0.0,4.325222188237716,2.956120541238284,2.9327283919984604,0.0,42.28816007774769
2024-06-12,11.634329006627256,7.586336827186238,7.072945967071889,5.786118488134097,0.0,4.334052100362281,2.9671824589276694,2.9327283919984604,0.0,42.31369324030789
2024-06-13,11.634329006627256,7.584129349155097,7.072945967071889,5.786118488134097,0.0,4.336995404403803,2.927889349973355,2.9327283919984604,0.0,42.27513595736396
2024-06-14,11.634329006627256,7.584129349155097,7.073191242408681,5.786118488134097,0.0,4.336995404403803,2.9447152380773876,2.9327283919984604,0.0,42.29220712080478
2024-06-17,11.634329006627256,7.5846198998286845,7.073191242408681,5.786118488134097,0.0,4.3350332017094555,2.9452548438183332,2.9327283919984604,0.0,42.29127507452497
2024-06-18,11.634329006627256,7.585208560636988,7.073191242408681,5.786118488134097,0.0,4.34386311383402,3.0098358399960534,2.9327283919984604,0.0,42.36527464363556
2024-06-19,11.634329006627256,7.603358935559705,7.08300225588042,5.786118488134097,0.0,4.344451774642325,3.0702716829819647,2.9327283919984604,0.0,42.454260535824226
2024-06-20,11.634329006627256,7.601274095196961,7.082855090678344,5.786118488134097,0.0,4.3346407611705855,3.0826335599563555,2.9327283919984604,0.0,42.45457939376206
2024-06-21,11.634329006627256,7.605934326596037,7.026834203754715,5.786118488134097,0.0,4.339791543243249,3.094406776122442,2.9327283919984604,0.0,42.42014273647626
2024-06-24,11.634329006627256,7.623348875508373,6.912266093938486,5.786118488134097,0.0,4.346168701999878,3.102451807169268,2.9327283919984604,0.0,42.33741136537582
2024-06-25,11.634329006627256,7.633478746917943,6.845992697936891,5.786118488134097,0.0,4.354066567844629,3.125188830890022,2.9327283919984604,0.0,42.311902730349296
2024-06-26,11.634329006627256,7.640101181011367,6.845943642869533,5.786118488134097,0.0,4.354238260580384,3.1300207550248538,2.9327283919984604,0.0,42.32347972624595
2024-06-27,11.634329006627256,7.6400030708766495,6.84790584556388,5.786118488134097,0.0,4.354238260580384,3.1342394908177016,2.9327283919984604,0.0,42.329562554598425
2024-06-28,11.634329006627256,7.6400030708766495,6.84790584556388,5.786118488134097,4.060238870211743,4.355709912601145,3.1432410956780217,2.9327283919984604,0.0,46.40027468169125
2024-07-02,11.634329006627256,7.641903954736799,6.84790584556388,5.786118488134097,4.065144376947613,4.355709912601145,3.1425052696676414,2.9327283919984604,0.0,46.40634524627689
2024-07-03,11.634329006627256,7.6546582722500585,6.829264919967576,5.786118488134097,4.070049883683482,4.355219361927558,3.1395864931597997,2.9327283919984604,0.0,46.40195481774828
2024-07-04,11.634329006627256,7.656620474944408,6.829264919967576,5.786118488134097,4.074955390419351,4.355219361927558,3.1511389615227716,2.9327283919984604,0.0,46.42037499554147
2024-07-05,11.634329006627256,7.651714968208538,6.829264919967576,5.786118488134097,4.074955390419351,4.408198834674947,3.1531992743518367,2.9327283919984604,0.0,46.47050927438206
2024-07-08,11.634329006627256,7.650439536457212,6.829264919967576,5.786118488134097,4.074955390419351,4.413153396478176,3.151654039730038,2.9327283919984604,0.0,46.472643169812166
2024-07-09,11.634329006627256,7.6497282379805105,6.829264919967576,5.786118488134097,4.0847664038910905,4.413153396478176,3.154106793097973,2.9327283919984604,0.0,46.48419563817514
2024-07-10,11.634329006627256,7.6497282379805105,6.829264919967576,5.786118488134097,4.0847664038910905,4.413153396478176,3.154425651035804,2.9327283919984604,0.0,46.48451449611297
2024-07-11,11.634329006627256,7.645656667389739,6.827302717273229,5.786118488134097,4.08967191062696,4.417568352540458,3.1526351410772118,2.9327283919984604,0.0,46.48601067566741
2024-07-12,11.634329006627256,7.646637768736913,6.827302717273229,5.786118488134097,4.08967191062696,4.417568352540458,3.1529539990150437,2.9327283919984604,0.0,46.487310634952415
2024-07-15,11.634329006627256,7.647410386047812,6.827302717273229,5.786118488134097,4.08967191062696,4.417568352540458,3.1529539990150437,2.9327283919984604,0.0,46.488083252263316
2024-07-17,11.634329006627256,7.647410386047812,6.8270083868690765,5.786118488134097,4.08967191062696,4.417568352540458,3.150599355781826,2.9327283919984604,0.0,46.485434278625945
2024-07-18,11.634329006627256,7.648391487394986,6.8270083868690765,5.786118488134097,4.08967191062696,4.417568352540458,3.152267228072022,2.9327283919984604,0.0,46.488083252263316
2024-07-19,11.634329006627256,7.648391487394986,6.8270083868690765,5.786118488134097,4.099482924098698,4.415159483835782,3.152267228072022,2.9327283919984604,0.0,46.49548539703038
2024-07-22,11.634329006627256,7.648391487394986,6.8270083868690765,5.786118488134097,4.104388430834568,4.415159483835782,3.15270872367825,2.9327283919984604,0.0,46.50083239937248
2024-07-23,11.634329006627256,7.645963261560731,6.8270083868690765,5.786118488134097,4.104388430834568,4.41672924599126,3.149176758828424,2.9327283919984604,0.0,46.49644197084387
2024-07-24,11.634329006627256,7.645963261560731,6.8270083868690765,5.786118488134097,4.104388430834568,4.417955622675228,3.149176758828424,2.9327283919984604,0.0,46.497668347527835
2024-07-25,11.634329006627256,7.6457179862239375,6.826763111532283,5.786118488134097,4.104388430834568,4.415748144644087,3.149176758828424,2.9327283919984604,0.0,46.49497031882311
2024-07-26,11.634329006627256,7.645644403622899,6.826763111532283,5.786118488134097,4.104388430834568,4.415748144644087,3.1474353039371907,2.9327283919984604,0.0,46.493155281330836
2024-07-29,11.634329006627256,7.645840623892335,6.826763111532283,5.786118488134097,4.109293937570437,4.4164839706544665,3.1473862488698314,2.9327283919984604,0.0,46.498943779279166
2024-07-30,11.634329006627256,7.6468217252395085,6.826763111532283,5.786118488134097,4.109293937570437,4.417366961866923,3.1498390022377665,2.9327283919984604,0.0,46.503260625206735
2024-07-31,11.634329006627256,7.5988029461787665,6.826763111532283,5.786118488134097,4.133747888648745,4.414914208498988,3.1518012049321142,2.9327283919984604,0.0,46.479205246550706
2024-08-01,11.634329006627256,7.5988029461787665,6.826763111532283,5.786118488134097,4.1447607512707725,4.413442556478228,3.1435354260821744,2.9327283919984604,0.0,46.48048067830204
2024-08-02,11.634329006627256,7.5988029461787665,6.826763111532283,5.786118488134097,4.154571764742512,4.415012318633706,3.133454609739963,2.9327283919984604,0.0,46.48178063758704
2024-08-05,11.634329006627256,7.596840743484419,6.826763111532283,5.786118488134097,4.157882981789223,4.4144236578254015,3.133454609739963,2.9327283919984604,0.0,46.4825409911311
2024-08-06,11.634329006627256,7.596718105816022,6.820582173045088,5.786118488134097,4.1676939952609615,4.413442556478228,3.133454609739963,2.9327283919984604,0.0,46.485067327100076
2024-08-07,11.634329006627256,7.589850396385805,6.820091622371501,5.786118488134097,4.172599501996832,4.415895309846163,3.1305358332321203,2.9327283919984604,0.0,46.482148550592235
2024-08-08,11.634329006627256,7.590831497732979,6.7983602275315995,5.786118488134097,4.187316022204439,4.419329164561272,3.1344602386208154,2.9327283919984604,0.0,46.48347303741092
2024-08-09,11.634329006627256,7.590831497732979,6.798164007262164,5.786118488134097,4.202032542412048,4.412510510198413,3.132988586600055,2.9327283919984604,0.0,46.48970303096547
2024-08-12,11.634329006627256,7.620264538148196,6.798193440302579,5.786118488134097,4.216749062619656,4.405348470364044,3.1313697693772182,2.9327283919984604,0.0,46.525101167571506
2024-08-13,11.634329006627256,7.617885367381298,6.798193440302579,5.786118488134097,4.226560076091395,4.402650441659315,3.13129618677618,2.9327283919984604,0.0,46.52976139897058
2024-08-14,11.634329006627256,7.612979860645429,6.796918008551253,5.786118488134097,4.238137071988047,4.402650441659315,3.1357111428384625,2.9327283919984604,0.0,46.53957241244232
2024-08-15,11.634329006627256,7.606406481619364,6.79664820568078,5.786118488134097,4.247948085459786,4.400786349099685,3.1323263431907127,2.9327283919984604,0.0,46.53729135181014
2024-08-16,11.634329006627256,7.606406481619364,6.79664820568078,5.786118488134097,4.251602687978008,4.400786349099685,3.131835792517126,2.9327283919984604,0.0,46.540455403654775
2024-08-19,11.634329006627256,7.612415727370804,6.796402930343986,5.786118488134097,4.254153551480661,4.4056918558355544,3.1321301229212777,2.9327283919984604,0.0,46.5539700747121
2024-08-20,11.634329006627256,7.592793700427326,6.796402930343986,5.786118488134097,4.254153551480661,4.406771067317446,3.1294320942165497,2.9327283919984604,0.0,46.53272923054578
2024-08-21,11.634329006627256,7.59230314975374,6.796402930343986,5.786118488134097,4.254153551480661,4.406771067317446,3.1295056768175877,2.9327283919984604,0.0,46.53231226247323
2024-08-22,11.634329006627256,7.59230314975374,6.796402930343986,5.786118488134097,4.254153551480661,4.406771067317446,3.129579259418626,2.9327283919984604,0.0,46.53238584507427
2024-08-23,11.634329006627256,7.59230314975374,6.7962312376082314,5.786118488134097,4.263964564952399,4.406771067317446,3.130290557895327,2.9327283919984604,0.0,46.54273646428695
2024-08-26,11.634329006627256,7.592143720784823,6.7959123796704,5.786118488134097,4.273775578424138,4.4067220122500865,3.1307811085689132,2.9327283919984604,0.0,46.55251068645818
2024-08-27,11.634329006627256,7.591947500515389,6.7956671043336065,5.786118488134097,4.285254464186073,4.405986186239706,3.12717556111805,2.9327283919984604,0.0,46.55920670315264
2024-08-28,11.634329006627256,7.591947500515389,6.795618049266248,5.786118488134097,4.295065477657811,4.404122093680076,3.1246737526827566,2.9327283919984604,0.0,46.564602760562096
2024-08-29,11.634329006627256,7.588489118266602,6.795225608727379,5.786118488134097,4.295065477657811,4.406489000680133,3.139243107688289,2.9327283919984604,0.0,46.57768819978003
2024-08-30,11.634329006627256,7.602126426992319,6.77712428887202,5.786118488134097,4.295065477657811,4.4121548609600625,3.200831744757129,2.9327283919984604,0.0,46.640478685999156
2024-09-02,11.634329006627256,7.606688548256677,6.776682793265793,5.786118488134097,4.295065477657811,4.411664310286476,3.2027448923841177,2.9327283919984604,0.0,46.646021908610685
2024-09-03,11.634329006627256,7.602764142867981,6.752670337793712,5.786118488134097,4.295065477657811,4.4607193776451695,3.225874356643742,2.9327283919984604,0.0,46.69026957936823
2024-09-04,11.634329006627256,7.5743122037999395,6.751076048104554,5.786118488134097,4.3105178238757995,4.459002450287615,3.253296139297252,2.9327283919984604,0.0,46.701380552124974
2024-09-05,11.634329006627256,7.57651968183108,6.754166517348152,5.786118488134097,4.33494724742043,4.454587494225333,3.219717945690226,2.9327283919984604,0.0,46.69311477327503
2024-09-09,11.634329006627256,7.569161421727276,6.754657068021738,5.786118488134097,4.33494724742043,4.459493000961202,3.2090729960733895,2.9327283919984604,0.0,46.680507620963844
2024-09-10,11.634329006627256,7.547086641415864,6.759072024084022,5.786118488134097,4.33494724742043,4.468077637748973,3.197863913181928,2.9327283919984604,0.0,46.66022335061103
2024-09-11,11.634329006627256,7.549048844110211,6.758949386415624,5.786118488134097,4.33494724742043,4.466998426267081,3.2047316226121447,2.9327283919984604,0.0,46.6678514135853
2024-09-12,11.634329006627256,7.579659206142036,6.758949386415624,5.786118488134097,4.33494724742043,4.466998426267081,3.206497605037058,2.9327283919984604,0.0,46.70022775804204
2024-09-13,11.634329006627256,7.57951204093996,6.758949386415624,5.786118488134097,4.33494724742043,4.466998426267081,3.2044863472753518,2.9327283919984604,0.0,46.698069335078266
2024-09-16,11.634329006627256,7.596926589852296,6.748745932405016,5.786118488134097,4.33494724742043,4.4694511796350165,3.2011260751612807,2.9327283919984604,0.0,46.704372911233854
2024-09-17,11.634329006627256,7.596926589852296,6.74594979356557,5.786118488134097,4.33494724742043,4.465281498909528,3.20679193544121,2.9327283919984604,0.0,46.70307295194885
2024-09-19,11.634329006627256,7.596926589852296,6.745704518228776,5.786118488134097,4.33494724742043,4.465060751106414,3.2062768572339437,2.9327283919984604,0.0,46.702091850601676
2024-09-20,11.634329006627256,7.605560281707427,6.755515531700515,5.786118488134097,4.33494724742043,4.460645795044131,3.204388237140634,2.9327283919984604,0.0,46.71423297977295
2024-09-23,11.634329006627256,7.605707446909503,6.755515531700515,5.786118488134097,4.33494724742043,4.454513911624295,3.2166274764466283,2.9327283919984604,0.0,46.72048750086118
2024-09-24,11.634329006627256,7.606835713458753,6.755515531700515,5.786118488134097,4.33494724742043,4.454513911624295,3.215327517161623,2.9327283919984604,0.0,46.72031580812543
2024-09-25,11.634329006627256,7.609999765303388,6.769201895493591,5.786118488134097,4.33494724742043,4.459419418360164,3.2111087813687753,2.9327283919984604,0.0,46.73785299470616
2024-09-26,11.634329006627256,7.604015047085627,6.766503866788863,5.786118488134097,4.33494724742043,4.459174143023371,3.2222442816591985,2.9327283919984604,0.0,46.740060472737305
2024-09-27,11.634329006627256,7.60320563847421,6.766994417462451,5.786118488134097,4.33494724742043,4.462117447064892,3.2260460493794976,2.9327283919984604,0.0,46.74648668656129
2024-09-30,11.634329006627256,7.595454937831536,6.766013316115275,5.786118488134097,4.33494724742043,4.4745283791066415,3.2218027860529705,2.9327283919984604,0.0,46.74592255328667
2024-10-02,11.634329006627256,7.590083407955758,6.772950021497734,5.786118488134097,4.33494724742043,4.476784912205142,3.2250404204986443,2.9327283919984604,0.0,46.752981896337516
2024-10-03,11.634329006627256,7.601439656049297,6.776972537021146,5.786118488134097,4.33494724742043,4.503078428309402,3.2314421067889536,2.9327283919984604,0.0,46.80105586234904
2024-10-04,11.634329006627256,7.50136697525209,6.758135391155408,5.786118488134097,4.33494724742043,4.547939287408927,3.291828894707506,2.9327283919984604,0.0,46.78739368270417
2024-10-07,11.634329006627256,7.478482786329259,6.737654900533154,5.786118488134097,4.33494724742043,4.567585841886084,3.244662447442122,2.9327283919984604,0.0,46.71650911037086
2024-10-08,11.634329006627256,7.462171976432493,6.759484405507772,5.786118488134097,4.33494724742043,4.602145136840284,3.258888416976143,2.9327283919984604,0.0,46.770813069936935
2024-10-09,11.634329006627256,7.4289739595974975,6.800516673576166,5.786118488134097,4.33494724742043,4.607295918912946,3.263671286043616,2.9327283919984604,0.0,46.78858097231047
2024-10-10,11.634329006627256,7.474546117173723,6.77785323245645,5.786118488134097,4.33494724742043,4.597730180778002,3.2550621217221654,2.9327283919984604,0.0,46.79331478631058
2024-10-14,11.634329006627256,7.467433132406713,6.795954552311809,5.786118488134097,4.33494724742043,4.617744648260349,3.2493472063748774,2.9327283919984604,0.0,46.81860267353399
2024-10-15,11.634329006627256,7.47356501582655,6.789037787814232,5.786118488134097,4.33494724742043,4.617744648260349,3.270955963546382,2.9327283919984604,0.0,46.83942654962775
2024-10-16,11.634329006627256,7.474668754842121,6.787198222788282,5.786118488134097,4.33494724742043,4.617744648260349,3.2715446243546857,2.9327283919984604,0.0,46.83927938442568
2024-10-17,11.634329006627256,7.483008116293098,6.787198222788282,5.786118488134097,4.33494724742043,4.617744648260349,3.2605808168000183,2.9327283919984604,0.0,46.836654938321985
2024-10-18,11.634329006627256,7.482027014945924,6.800688366311923,5.786118488134097,4.33494724742043,4.617744648260349,3.259084637245578,2.9327283919984604,0.0,46.847667800944016
2024-10-21,11.634329006627256,7.484477472536706,6.800197815638335,5.786118488134097,4.33494724742043,4.617744648260349,3.2575662259346103,2.9327283919984604,0.0,46.84810929655024
2024-10-22,11.634329006627256,7.47604000095101,6.823940468239943,5.786118488134097,4.33494724742043,4.615291894892414,3.2551134725666757,2.9327283919984604,0.0,46.858508970830286
2024-10-23,11.634329006627256,7.452248293282045,6.84135501715228,5.786118488134097,4.33494724742043,4.61470323408411,3.266396138059176,2.9327283919984604,0.0,46.862825816757855
2024-10-24,11.634329006627256,7.454701046649979,6.84135501715228,5.786118488134097,4.33494724742043,4.614212683410523,3.2755326443547323,2.9327283919984604,0.0,46.87392452574775
2024-10-25,11.634329006627256,7.468399674209894,6.84626052388815,5.786118488134097,4.33494724742043,4.613231582063349,3.2809041742305096,2.9327283919984604,0.0,46.89691908857214
2024-10-28,11.634329006627256,7.468399674209894,6.84626052388815,5.786118488134097,4.33494724742043,4.613231582063349,3.2776174847174766,2.9327283919984604,0.0,46.89363239905911
2024-10-29,11.634329006627256,7.468399674209894,6.8404386832105395,5.786118488134097,4.33494724742043,4.613231582063349,3.2759741399609603,2.9327283919984604,0.0,46.88616721362499
2024-10-30,11.634329006627256,7.466437471515547,6.848459186723686,5.786118488134097,4.33494724742043,4.609724144747203,3.2735213865930257,2.9327283919984604,0.0,46.8862653237597
2024-10-31,11.634329006627256,7.466216723712432,6.848459186723686,5.786118488134097,4.33494724742043,4.609724144747203,3.2583878983128685,2.9327283919984604,0.0,46.87091108767643
2024-11-01,11.634329006627256,7.465564551308419,6.846693204298774,5.786118488134097,4.33494724742043,4.609724144747203,3.2650593874736513,2.9327283919984604,0.0,46.87516442200829
2024-11-04,11.634329006627256,7.465466441173701,6.846244811550075,5.786118488134097,4.33494724742043,4.612176898115137,3.2641518687275153,2.9327283919984604,0.0,46.87616315374667
2024-11-05,11.634329006627256,7.465466441173701,6.8453107000519235,5.786118488134097,4.33494724742043,4.612176898115137,3.265083915007331,2.9327283919984604,0.0,46.876161088528335
2024-11-06,11.634329006627256,7.4681399423447505,6.846291801399097,5.786118488134097,4.33494724742043,4.6145805964157125,3.2504655049344398,2.9327283919984604,0.0,46.86760097927424
2024-11-07,11.634329006627256,7.4680663597437125,6.848744554767032,5.786118488134097,4.33494724742043,4.6143353210789195,3.2489447978463204,2.9327283919984604,0.0,46.86821416761622
2024-11-08,11.634329006627256,7.4680663597437125,6.848744554767032,5.786118488134097,4.33494724742043,4.61580697309968,3.2415620102088374,2.9327283919984604,0.0,46.8623030319995
2024-11-11,11.634329006627256,7.466594707722951,6.8476162882177825,5.786118488134097,4.33494724742043,4.627800937068881,3.2392564220429785,2.9327283919984604,0.0,46.86939148923284
2024-11-12,11.634329006627256,7.467575809070125,6.837805274746043,5.786118488134097,4.33494724742043,4.6258387343745335,3.2322170198770053,2.9327283919984604,0.0,46.85155997224795
2024-11-13,11.634329006627256,7.465956991847289,6.837805274746043,5.786118488134097,4.33494724742043,4.628782038416055,3.2278756464157614,2.9327283919984604,0.0,46.848543085605385
