date,CMB WING LUNG BANK LTD,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,BRIGHT SMART SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,OCBC BANK (HONG KONG) LTD,TOTAL_CCASS_PCT
2024-03-01,0.22228494229826612,1.4317251206092123,0.0,0.0,0.0,0.0,0.0,0.0,1.6540100629074783
2024-03-07,0.36323597216119435,1.4317251206092123,8.757589590424402,0.0,0.0,0.0,0.0,0.0,10.55255068319481
2024-03-15,0.36323597216119435,1.4317251206092123,8.757589590424402,1.9013260287623357,0.0,0.0,0.0,0.0,12.453876711957147
2024-04-17,0.36323597216119435,1.4317251206092123,8.80457326704538,1.9013260287623357,0.0,0.0,0.0,0.0,12.500860388578122
2024-04-19,0.36323597216119435,1.4317251206092123,8.889143884963136,1.9013260287623357,0.0,0.0,0.0,0.0,12.58543100649588
2024-04-23,0.4290131194305608,1.4317251206092123,8.964317767556699,1.9013260287623357,0.0,0.0,0.0,0.0,12.726382036358807
2024-05-02,0.5417739433209035,1.4316654513399034,8.907937355611526,1.9013260287623357,0.0,0.0,0.0,0.0,12.782702779034668
2024-05-08,0.5323772079967083,1.4316654513399034,8.917334090935721,1.9013260287623357,0.0,0.0,0.0,0.0,12.782702779034668
2024-05-13,0.5323772079967083,1.4316654513399034,10.796681155774765,1.9013260287623357,0.0,0.0,0.0,0.0,14.662049843873712
2024-05-14,0.5323772079967083,1.4316654513399034,10.777887685126375,1.8825325581139454,0.0,0.0,0.0,0.0,14.624462902576932
2024-05-16,0.5511706786450987,1.4316654513399034,10.777887685126375,1.8720199604700019,0.0,0.0,0.0,0.0,14.632743775581378
2024-05-28,0.5511706786450987,1.4316654513399034,10.76849094980218,1.8720199604700019,0.0,0.0,0.0,0.0,14.623347040257183
2024-05-29,0.5887576199418795,1.4316654513399034,10.749697479153788,1.8720199604700019,0.0,0.0,0.0,0.0,14.642140510905573
2024-06-05,0.7954857970741743,1.4316654513399034,10.542969302021495,1.8720199604700019,0.0,0.0,0.0,0.0,14.642140510905573
2024-06-06,1.0210074448548594,1.4316654513399034,10.298654183592419,1.8720199604700019,0.0,0.0,0.0,0.0,14.623347040257183
2024-06-18,1.0210074448548594,1.4316654513399034,10.298654183592419,1.8720199604700019,0.0,0.0,0.5008817003738368,0.0,15.124228740631022
2024-06-20,0.9834205035580785,1.4316654513399034,10.317447654240809,1.8720199604700019,0.0,0.0,0.5008817003738368,0.0,15.105435269982632
2024-06-21,0.9834205035580785,1.4316654513399034,5.874671192961312,1.8720199604700019,0.0,0.0,0.5008817003738368,0.0,10.662658808703132
2024-06-24,0.654534767211246,1.4316654513399034,6.175366723335558,1.8720199604700019,0.0,0.0,0.5008817003738368,0.0,10.634468602730546
2024-06-25,0.654534767211246,1.4316654513399034,6.212953664632339,1.834433019173221,0.0,0.0,0.5008817003738368,0.0,10.634468602730546
2024-06-26,0.654534767211246,1.4316654513399034,6.222350399956535,1.8250362838490255,0.0,0.0,0.5008817003738368,0.0,10.634468602730546
2024-06-27,0.654534767211246,1.4316654513399034,6.222350399956535,1.8250362838490255,0.0,0.2289472276431205,0.5008817003738368,0.0,10.863415830373667
2024-06-28,0.5511706786450987,1.4316654513399034,6.335111223846877,1.7498624012554638,0.0,0.2289472276431205,0.5572621123190082,0.0,10.854019095049471
2024-07-02,0.5511706786450987,1.4316654513399034,6.3445079591710725,1.7498624012554638,0.0,0.2289472276431205,0.5572621123190082,0.0,10.863415830373667
2024-07-09,0.5511706786450987,1.4316654513399034,6.3539046944952675,1.7498624012554638,0.0,0.2289472276431205,0.5572621123190082,0.0,10.872812565697862
2024-07-12,0.5511706786450987,1.4316067217441273,6.3539046944952675,1.7498624012554638,0.0,0.2289472276431205,0.5572621123190082,0.0,10.872753836102087
2024-07-18,0.5511706786450987,1.4316067217441273,6.363301429819463,1.7498624012554638,0.0,0.2289472276431205,0.5572621123190082,0.0,10.882150571426282
2024-07-24,0.5511706786450987,1.4310781553821414,6.363301429819463,1.7498624012554638,0.0,0.2289472276431205,0.5572621123190082,0.0,10.881622005064296
2024-07-29,0.5511706786450987,1.4310781553821414,6.410285106440439,1.7498624012554638,0.0,0.2289472276431205,0.5572621123190082,0.0,10.928605681685271
2024-07-30,0.5965367072800145,1.4310781553821414,6.410285106440439,1.7498624012554638,0.0,0.2289472276431205,0.5572621123190082,0.0,10.973971710320187
2024-07-31,0.5965367072800145,1.4310781553821414,6.410285106440439,1.7498624012554638,0.0,0.2289472276431205,0.5572621123190082,0.4586222324371,11.432593942757286
2024-08-01,0.6529171192251858,1.4310781553821414,6.372698165143658,1.749275105297702,0.0,0.2289472276431205,0.5572621123190082,0.4586222324371,11.450800117447915
2024-08-02,0.7938681490881141,1.4310781553821414,6.100192840741997,1.749275105297702,0.0,0.2289472276431205,0.5572621123190082,0.4586222324371,11.319245822909183
2024-08-05,1.3294820625672412,1.4310781553821414,5.714926692449993,1.749275105297702,0.0,0.2289472276431205,0.5572621123190082,0.4586222324371,11.469593588096307
2024-08-06,2.240965389014177,1.4310781553821414,4.775253160030472,1.749275105297702,0.0,0.2289472276431205,0.5572621123190082,0.4586222324371,11.44140338212372
2024-08-07,2.2597588596625675,1.4310781553821414,4.765856424706276,1.749275105297702,0.0,0.2289472276431205,0.5572621123190082,0.4586222324371,11.450800117447915
2024-08-08,2.240965389014177,1.4310781553821414,4.803443366003057,1.749275105297702,0.0,0.23834396296731575,0.5572621123190082,0.4586222324371,11.4789903234205
2024-08-09,2.240965389014177,1.4310781553821414,4.859823777948228,1.749275105297702,0.0,0.2853276395882918,0.48208822972544646,0.4586222324371,11.507180529393086
2024-08-13,2.3349327422561292,1.4310781553821414,4.756459689382081,1.749275105297702,0.0,0.2853276395882918,0.48185331134234155,0.4586222324371,11.497548875685787
2024-08-16,2.3349327422561292,1.6941867444596075,4.493351100304615,1.749275105297702,0.0,0.2853276395882918,0.48185331134234155,0.4586222324371,11.497548875685787
2024-08-20,2.3349327422561292,1.6941867444596075,4.521541306277201,1.8649761676709848,0.950351982441937,0.2853276395882918,0.48185331134234155,0.4586222324371,12.591792126473592
