date,HALCYON SECURITIES LTD,UOB KAY HIAN (HONG KONG) LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,BRIGHT SMART SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,HANG SENG SECURITIES LTD
2024-03-01,0.0,89.56924859957505,0.0,1.5646127100637435,0.0,1.835039598222909,7.031099092138304,0.0
2024-03-04,0.0,79.43740262649227,0.0,1.0021755561030403,11.64580460510375,1.6274645782869888,6.287152634013945,0.0
2024-03-07,0.0,75.37017910271574,0.0,0.9508638079596444,11.049535229758055,1.544137807797713,5.965248162755376,5.12003588901347
2024-03-13,0.0,75.44375524260985,0.0,0.9680619876936136,11.060321752485057,1.4317555448241681,5.971071419891701,5.125034052495601
2024-03-18,0.0,75.44375524260985,0.0,0.9680619876936136,11.117266575290563,1.3748107220186614,5.971071419891701,5.125034052495601
2024-03-25,0.0,75.43993801625624,0.0,0.9761475697596235,11.113629210304953,1.374741160744803,5.970769301696364,5.124774741238023
2024-03-27,0.0,75.42194415914739,0.0,0.9768627414028803,11.12177157802794,1.3757483608090566,5.975143768247618,5.128529392365121
2024-03-28,0.0,75.17408335122342,0.0,1.0526983013794855,11.148999182791941,1.4933627066081077,5.989771730329786,5.1410847276672555
2024-04-03,0.0,75.17819265985052,0.0,1.0447083552774798,11.150819097260573,1.493606476685772,5.990749474794299,5.141923936131346
2024-04-08,59.34124663359553,30.538753845384598,0.0,0.402222638727489,4.579382672548714,0.5664635495412135,2.460261806883141,2.111668853319317
2024-04-09,59.37747210666178,30.529805212403804,0.0,0.4021047772460165,4.587238105807707,0.56629756128814,2.4595408874881346,2.077541349104419
2024-04-10,59.3753323003969,30.5287049993745,0.0,0.40209028645866973,4.590676528131987,0.5662771534292932,2.4594522521721967,2.07746648003646
2024-04-11,59.3742778733293,30.52816285010741,0.0,0.4020831458690472,4.592370871039588,0.5662670970989081,2.459408575565672,2.077429586990077
2024-04-12,59.372969341626394,30.52749004918499,0.0,0.4020742844805399,4.594473530842553,0.5662546173100937,2.459354373405969,2.0773838031494565
2024-04-15,59.363024197676864,30.522376606378888,0.0,0.4053569936748815,4.593703943248346,0.5795599992211116,2.458942424441017,2.077035835358897
2024-04-17,59.33203214704593,30.506441585312388,0.0,0.405145366241115,4.593288713435275,0.6294820566390879,2.4576586679419705,2.0759514633842255
2024-04-18,59.335189053648776,30.50806475551885,0.0,0.4018184360292242,4.5915608518276265,0.6295155497791179,2.457789433712088,2.076061919484325
2024-04-24,59.34313744254085,30.51215153718903,0.0,0.41526800467692243,4.5921759254770755,0.602808393885855,2.4581186728456537,2.076340023384612
2024-04-26,59.379691659557665,30.530946428342542,0.0,0.41887480008152983,4.53005556541773,0.603179712117403,2.4596328260787432,2.0776190084043877
2024-04-29,59.381681538756304,30.531969554153992,0.0,0.4222399477360776,4.523505151201696,0.6031999253372538,2.459715251097468,2.077688631717207
2024-05-03,59.384179523401585,30.53325392989344,0.0,0.41890645826327294,4.522840032634823,0.6032252998991131,2.459818722921939,2.0777760329858337
2024-05-08,59.394131757552046,30.538371018231192,0.0,0.40221759655227124,4.5235980184046225,0.6033263948284068,2.460230965578059,2.0781242488534013
2024-05-09,59.400104699388834,30.541442094589822,0.0,0.40225804536832166,4.524052931828852,0.6033870680524825,2.450421926368693,2.078333234402995
2024-05-16,59.4020959469727,30.542465923976764,0.0,0.4324418948735597,4.524204589970119,0.6034072951724089,2.4169814434405934,2.078402905593853
2024-05-17,59.34837907963274,30.51484660240033,0.0,0.4019077590042849,4.640685713583332,0.6028616385064274,2.414795785350745,2.0765234215221384
2024-05-22,59.34042928664842,30.510759098795358,0.0,0.4152490536988941,4.64006408766363,0.6027808844016206,2.414472320297602,2.0762452684944708
2024-05-24,59.296743466852874,30.48829738862847,0.0,0.414943351573914,4.887621921085823,0.6023371232524558,2.412694810361226,1.8973619382452358
2024-05-27,59.134944978106404,30.41197130816931,0.0,0.6542362393152437,4.875385979562178,0.6008291993711421,2.406654737481075,1.915977557994642
2024-05-28,59.14086723809188,30.415017013222794,0.0,0.6275955656333977,4.8925656122579895,0.6008893713511254,2.4068957596897858,1.916169439753033
2024-05-30,59.14679068440384,30.41806332838131,0.0,0.6176425985896765,4.893055643112885,0.6009495553845502,2.407136830179226,1.91636135994851
2024-05-31,59.182686959464405,30.43652409616619,0.0,0.5177984013726,4.902147794362545,0.6347206210373807,2.4085977250944817,1.917524402502403
2024-06-03,59.18070994804484,30.435507357001384,0.0,0.5378242437138868,4.901984036975584,0.6012941855186312,2.4085172653274065,1.934162963418264
2024-06-06,59.18048210596732,30.435390182178157,0.0,0.5378221731237716,4.902350158462538,0.6012918705731608,2.4085079926847164,1.9341555170103342
2024-06-17,59.14491874713895,30.417100626844828,0.0,0.5675455061533994,4.899404186554512,0.6009305359271286,2.4070606466858875,1.963039750695287
2024-06-20,59.14491874713895,30.417100626844828,0.0,0.5808995180628911,4.886050174645019,0.6009305359271286,2.4070606466858875,1.963039750695287
2024-06-21,59.15084300510356,30.42014735942078,0.0,0.5709411917968338,4.886539586453773,0.6009907282071935,2.407301750207703,1.9632363788101652
2024-06-24,59.15553388441152,30.422559788940696,0.0,0.570986469532308,4.889014045858111,0.6010383889813768,2.3974753516034926,1.9633920706724979
