date,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,FUTU SECURITIES INTERNATIONAL,CMB INTERNATIONAL SECURITIES LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,UBS SECURITIES HONG KONG LTD,CMB WING LUNG BANK LTD
2024-04-22,25.824538648215157,16.169573937951792,17.751620931063375,15.397024319475799,6.742289017929477,1.9904086249717772,3.8135210299505564,7.6776051520903845,2.8904059822821355,1.743012356069541
2024-04-23,25.800358735324792,16.151636809483,17.87579825391209,15.289149919585837,6.763724258475372,1.9893529971369401,3.8164987667014856,7.664996567658432,2.904448786078769,1.7440349056432787
2024-04-24,25.856642309776216,16.195415897535753,17.8473851677481,15.313203348153465,6.763587373929263,1.9894888721163424,3.664170176039147,7.658144096891342,2.9681655803917186,1.7437971774186514
2024-04-25,25.94755956493063,16.17401300265219,17.81927570829655,15.296780648491836,6.75300422195819,1.9871061264254075,3.6608049234361144,7.6492487564853775,2.9715636962688827,1.7406433510548145
2024-04-26,25.941990364693083,16.205678863441612,17.822973752874905,15.305183385531643,6.741939908194458,1.9851693076378327,3.658133203169257,7.641793085897191,2.9593866258027677,1.737751502757254
2024-04-29,25.89473867423792,16.23458904767456,17.866459912330665,15.286920875441929,6.730525857485861,1.985054097646091,3.678731113149088,7.640050189767826,2.947184230712323,1.7357460015537347
2024-04-30,19.894968220486284,12.61172754893239,13.854653784147883,11.84790700400686,5.197820408200902,1.534779680569397,2.8581351158080603,5.902420216241298,2.278321014919902,1.3400593448451132
2024-05-02,25.658675858524767,16.296170184364826,17.915043801730068,15.628953147489025,6.709599071777837,1.9829341468510249,3.714186720689173,7.421453323634151,2.9412749947419927,1.7317087501971349
2024-05-03,25.612539506585453,15.702149625714403,17.905567328864866,16.289003766904425,6.7014423617547685,1.9969876134172468,3.77829504392332,7.35360086267955,2.9285672651609,1.731846624995068
2024-05-06,25.62248622018089,15.991025278916334,17.91252101457566,16.010653033188984,6.715389031057526,1.9974646200385244,3.733526768073825,7.35048605649089,2.9346751093196177,1.7317728681577462
2024-05-07,25.6194140287164,16.00232509718906,17.910373264599496,16.01750293351954,6.705930492691378,1.9969266254504392,3.72784650570063,7.345575044766751,2.9419437939897897,1.732162213376517
2024-05-08,25.650929159580617,16.061203840143545,17.8787853694359,16.068377205442665,6.700884192980867,1.9959994115173154,3.7648878041943195,7.210887850388728,2.934002030331198,1.7340431359848487
2024-05-09,25.59372220014533,15.836862634507506,17.89529067272202,16.31718353301885,6.712221639449805,1.997775397959771,3.7595316992293055,7.220140804703154,2.9301922717871363,1.737079146477128
2024-05-10,25.65799146521358,16.13628631578029,17.868638186004635,16.50983705972219,6.738514705401684,2.006841993703267,3.765891797049751,6.631389722414122,2.9430191806540873,1.7415895740563914
2024-05-13,25.641756204122363,16.214739302758485,17.91340848672755,16.686818241943673,6.716100391778459,2.0060522652236927,3.7602255722005826,6.382646116904213,2.937648624289885,1.7406047940510971
2024-05-14,25.537196939692674,16.376636342661033,17.94895223370198,16.661988075063253,6.705415961873083,2.0022827248157538,3.7704195356758357,6.33053147466457,2.92933275392333,1.7372439579284873
2024-05-16,25.57321310806281,16.36062702006178,18.058779049268573,16.644397294484676,6.711338625498707,2.0024005169450487,3.739219106320641,6.243797528166698,2.925743971017002,1.7404837801740687
2024-05-17,25.573551214773783,16.23822003275833,18.111424369770525,16.78465367095171,6.709548617142394,2.002356798753747,3.7400339122326827,6.167612886084258,2.932003309838117,1.7405951876944599
2024-05-20,25.563550596658757,16.28658036944389,18.165906330194364,16.79768771073335,6.713378351268057,2.0023981317756934,3.735140330481884,6.058229994696275,2.929961098425238,1.7471670863224926
2024-05-21,25.56432842133344,16.30775494342108,18.18377858388591,16.85518196918813,6.718997757056471,2.002309287209109,3.7185377384518192,5.977420546906844,2.928486264145589,1.7432044884016018
2024-05-22,25.579240058130022,16.329835726367598,18.169283562842406,16.898437304741986,6.722422556013449,2.0038968341409333,3.709192111568401,5.922225814453746,2.920932197021229,1.7445338347202306
2024-05-23,25.65671385247238,16.19091179493994,18.24967905314993,16.83404703484787,6.723898690545941,2.004012006027408,3.746057475955204,5.921832159703067,2.9242887881419075,1.7485591442163513
2024-05-24,25.658955084667213,16.126865822644454,18.270237887510206,16.864875115691312,6.726162352274098,2.0046004938546336,3.7486755734589483,5.922245950686075,2.9275045095887355,1.7498772096243354
2024-05-27,25.69790834459039,16.11127349446453,18.281065792630898,16.77570095399786,6.741008728553768,2.0045256598851386,3.7789154807047303,5.926060824352015,2.9341772758068174,1.7493634450138535
2024-05-28,26.178309019672607,15.650054560009439,18.43374014937977,16.41131367445638,6.854487605440294,1.866392144419091,4.057535785543436,5.8329952191346015,2.9750027142367133,1.7401691277076674
2024-05-29,26.264927639320014,15.669796805514814,18.611871996372535,16.204964455103372,6.90307146059327,1.868597805930745,3.8771649208462544,5.841527811665773,2.9975069185463803,1.7605701861068443
2024-05-30,26.196321613602773,15.091132940609956,18.86845199999357,16.081188526020494,6.981044271092397,1.8810924012846335,4.379748116154079,5.845206236244475,2.904567381701471,1.7712465132961517
2024-05-31,20.881672521935652,11.090791606490075,14.92208537173341,12.725915434348725,5.528971096729699,1.4921629522881035,3.2788002209731646,4.576912924955652,2.3037492271127173,1.4003464238771868
2024-06-03,26.72385696710916,13.73114198754744,19.371381880224103,16.505172363160884,7.125868599626553,1.9015416401257677,3.9560927610265457,5.880093366273228,2.993377914995634,1.8114725199106805
2024-06-04,27.226492763340023,14.808050234085826,20.146030008815245,13.854074761255195,7.14998662747032,1.939442527527312,4.012797880263969,5.925287583140294,3.12071577775261,1.81712183634921
2024-06-05,26.942476620313478,14.489327559657566,20.16111982769433,14.649917046877658,7.0893155330085635,1.9183411659737248,3.969961940452503,5.864149217910927,3.1157407908752695,1.7996502972359847
2024-06-06,26.928404519055633,14.966725214430907,20.21080624877725,14.109137680702977,7.108611076993313,1.9216128002233879,3.984711184518703,5.8797379064707656,3.0862872965430537,1.8039660722840147
2024-06-07,26.81346114297381,14.825655051065192,20.23359699877209,14.299171874301825,7.104715562757957,1.9219477651711927,3.9815121988591717,5.882593102579934,3.1295397645099534,1.8078065390088771
2024-06-11,26.862733465315074,14.671695119948863,20.17903809109577,14.458662009333201,7.124685200941999,1.9252857216488326,3.9782040931514926,5.8833673873112255,3.1017482345777942,1.8145806766757488
2024-06-12,26.804606072860683,14.664011614956864,20.10382320187109,14.58022999446896,7.128129270847307,1.923706805957266,3.995529363122434,5.883999461719245,3.1028255336219,1.81313868057425
2024-06-13,26.630501582965838,14.661066657354151,19.907813114316664,15.030817345479475,7.115156916181194,1.9227349674164937,3.9759310024424206,5.876481023690076,3.0686754961286007,1.810821894025088
2024-06-14,26.646818575071546,14.495423860383436,19.903524413143312,15.003373466388856,7.105211474759991,1.919778684778886,4.146090343624372,5.868344489521564,3.102218400882501,1.8092162914455319
2024-06-17,26.583587862315795,14.853858901792382,19.88608763802654,14.939041807035085,7.0848871779059515,1.9151924843292503,3.97597720542199,5.854778071292728,3.101258974692294,1.8053298771879822
2024-06-18,26.651620984342777,14.589540477338737,19.891921155439103,14.992845439760075,7.0833306541585515,1.916110230597663,4.099813918675112,5.861208660988998,3.105851042915809,1.8077574357831745
2024-06-19,26.602767281196975,14.706894908090687,19.95296135456663,14.949594128643726,7.079524047988814,1.9159224489193578,4.019542901039203,5.860634253743694,3.1049489302475095,1.807209745563409
2024-06-20,26.603274258648806,14.524379886442121,20.072437289192898,14.946708843568976,7.088794148186889,1.9133670048034794,4.011187058869514,5.853409433209865,3.176758338837353,1.8096837382400972
2024-06-21,26.420846983555407,14.463043046034125,20.11575503643339,15.216698112084421,7.039231678991759,1.9103772850810892,4.000013165235358,5.8420036116146425,3.183066880191854,1.8089642007779523
2024-06-24,26.270595284826335,14.55365918954549,20.003790003580296,15.365454037843488,7.055718414103139,1.9085308780821268,4.020838590055287,5.834847617441748,3.179023772646454,1.8075422118756321
2024-06-25,26.408355434120846,14.722751585168467,20.13914541971697,14.774696404971563,7.102375451049108,1.9209123442674072,4.045709427854417,5.857405966470161,3.208339990793401,1.8203079755876632
2024-06-26,26.29769036811007,14.538790075532768,20.08335914035794,15.097937652806259,7.083411378067943,1.9181462863430934,4.096735251097265,5.865011323477674,3.203034811468905,1.815883712738086
2024-06-27,26.37571799201587,14.450813869983353,20.183935530857468,14.993855990196112,7.080701308222527,1.9186979878350274,4.073486474154631,5.866698231051101,3.2384997603556154,1.8175928553282952
2024-06-28,26.30659662794453,14.450906451751456,20.164599233306834,15.086379767383464,7.0533483302548525,1.9183042930780552,4.086314736749223,5.875924078323711,3.2426714254541418,1.8149550557537308
2024-07-02,26.311976174044933,14.333222664459832,20.301701145411688,15.017278100419473,7.066428464619211,1.922589737894715,4.0954434638083415,5.889050748829221,3.234079538971071,1.828229961541513
2024-07-03,26.204567671616964,14.261004790822312,20.403288876927245,15.247195978181738,7.052887914657433,1.9220889518254254,4.045550667661992,5.875538162065178,3.160644565235624,1.827232421006092
2024-07-04,26.268821792020873,13.933560098251963,20.52339200363324,15.521293130469532,7.055276038917059,1.926105695570312,4.036326642207779,5.887361702142608,3.014125126411572,1.8337377703750588
2024-07-05,26.280638337767172,14.348644320906057,20.324156780870293,15.244702477999036,7.0665388475354405,1.9242678116732848,4.088780288607781,5.881744000428095,3.009877576457816,1.8306495577550275
2024-07-08,26.24113896521298,14.492125798908956,20.304786658296706,15.206523288313315,7.073273273983151,1.9244159327396413,4.036089697139616,5.880073250608872,3.0065836686472736,1.8349894661494917
2024-07-09,26.152315081411036,14.455505826311535,20.40687856355494,15.153361541270268,7.126338105921184,1.9262051861543137,4.041657278425639,5.885408023384602,3.02130433092829,1.8310260626381893
2024-07-10,26.144261731132623,14.239734758139248,20.534904198856054,15.16022886064588,7.141159898270931,1.9267105995688019,4.054085979202956,5.886952284705324,3.0761378787392992,1.8358238107388876
2024-07-11,26.14878563101866,14.22667009365021,20.577088155041775,15.121856001513864,7.152711629765876,1.9271756764698216,4.047619138027867,5.888373300152914,3.072559973459119,1.8371604008998936
2024-07-12,26.055682015427458,14.327693303600277,20.58985901414237,15.207326559639359,7.1175859724150765,1.9197431604897734,4.028583098327049,5.863999620155994,3.0600176588195946,1.8295095969830513
2024-07-15,26.13815302256104,14.189468689781249,20.654015645720342,15.21455202813283,7.089598307956852,1.9215318348450485,4.032148370835648,5.871277342563222,3.063561958409508,1.8256927991942622
2024-07-16,26.153793514793428,14.146947027392695,20.673463990310413,15.240190051679608,7.074689040697743,1.9211060380093914,4.0300921764591315,5.87985437003169,3.0579101751303317,1.8219536154955684
2024-07-17,26.081446746101832,14.141247689957916,20.753320645105344,15.261516064733213,7.074308257877545,1.9189604142060324,4.029018539564463,5.86795435736332,3.049941995370474,1.8222852897198563
2024-07-18,26.138100856552665,14.101258525810763,20.752966214424724,15.27720857285535,7.071365913924183,1.9182829927760727,4.007987533391522,5.865882882619874,3.0464912007437954,1.820455306901048
2024-07-19,26.2442776499202,13.502057312756795,20.779576312679087,15.80889813766658,7.054304464968969,1.9195860232185806,4.011259340134227,5.871386602035536,2.989071319249036,1.8195828373709853
2024-07-22,24.00931584395631,21.022514737900547,18.966118742660303,14.438103883980155,6.426084255906857,1.7495092801704213,3.661778944499793,5.350763512020111,2.7187904655211046,1.6570203333843994
2024-07-23,24.004975565928813,20.999164673411013,18.99651320039892,14.433016909562097,6.422345265498547,1.7440519090026096,3.676405007324964,5.349796229093247,2.7199868825000286,1.653744357279761
2024-07-24,24.039669885199967,20.987621737058294,18.986851873428627,14.455983328485289,6.41183495916474,1.7427618556592293,3.6516756187972086,5.347913333656595,2.724418521644006,1.65126888690605
2024-07-25,24.044836017025155,20.995810843245625,19.048755376219034,14.407039647619563,6.395040078641243,1.7423130021770867,3.645192059484886,5.350727465367997,2.716467297730741,1.653818212488673
2024-07-26,24.027929965491563,20.98544691816971,19.083882152056958,14.388441046842088,6.410578827948106,1.7422734354405167,3.638484151749604,5.350605954007056,2.718171272809611,1.65418627548479
2024-07-29,23.995146723047828,20.965812793097992,19.077036257970846,14.443293944928332,6.414146975843791,1.74199400589677,3.639290305747931,5.3497478123686175,2.717987987460239,1.6555431936376528
2024-07-30,24.002526521970353,20.99198866939268,19.017025250435715,14.482034443628148,6.40556287237342,1.742490495093651,3.6367738726123346,5.350325989938484,2.718502206122646,1.6527696784325745
2024-07-31,20.57008753138751,17.967973738892937,16.200014492921404,12.541187162257808,5.443464962401605,1.485810865416908,3.1326798173928863,4.569636898175919,2.318831044717241,1.4064097795269646
2024-08-01,24.031817923071962,20.994135488154324,18.944176910570917,14.539957897599987,6.3899348321851,1.7361594619375567,3.666721955214662,5.341342695093814,2.7089991762965857,1.64675365987509
2024-08-02,24.075533088601855,21.021219587440733,18.963551769623216,14.438676421418586,6.377971178898205,1.7381951207967177,3.677371399978519,5.3447681378698375,2.7179470067583527,1.644766288613979
2024-08-05,24.10222666265736,21.17496189543025,18.968716891099017,14.242180641813409,6.37168403572234,1.7403176632064694,3.6840263125857966,5.35115945833674,2.7174782320079176,1.6472482071407057
2024-08-06,24.02800400205598,21.448542402171984,18.931769289515888,14.187466341810032,6.343630861485881,1.7330726490649582,3.6600830523064105,5.327949381841049,2.6974819072786222,1.6420001124691936
2024-08-07,23.99623049477803,21.355168207717277,18.943466646360253,14.32371202216871,6.327960109404418,1.7285711547389444,3.6532056002023596,5.312229312378385,2.7230650092781366,1.6363914429734814
2024-08-08,24.09501904424176,21.184715781332255,18.800415284818314,14.667430387438674,6.32216100772246,1.7372187302350512,3.6672336250995543,5.247652394619546,2.6407410192051466,1.63741272528724
2024-08-09,24.18836647590546,21.20372038367809,18.845970826631476,14.511403699378286,6.329591524394525,1.7380380386815935,3.667715314034666,5.2225649543434365,2.656224072815869,1.6364047101366044
2024-08-12,23.420589227621274,23.634424987962703,18.252952458508883,14.107779234780532,6.127020712662334,1.6825274292758523,3.553942374306903,5.057071559360835,2.5794210480944564,1.5842709674262285
2024-08-13,23.367577730737533,23.567068131191498,18.209079890461894,14.211647948086323,6.10655673714222,1.6768950287768214,3.534565887035649,5.027885567384591,2.7190960460109954,1.5796270331724742
2024-08-14,23.369760031174742,24.11211065155262,18.14537414254463,13.78047407934483,6.1036753173618425,1.677285606487226,3.5253143492233576,4.972977586894506,2.736945772590798,1.576082462825451
2024-08-15,23.497105773641657,23.840175222962284,18.208753773756296,13.980779076328172,6.133548147395422,1.6809332714046898,3.518284434980983,4.814535976919658,2.745851485505533,1.5800328371053025
2024-08-16,23.456101003353755,23.667053729606863,18.23562869056824,14.149978134433761,6.1293697393637085,1.6817604283716976,3.538976551477576,4.818082002536491,2.740147147747717,1.5829025725401915
2024-08-19,23.538187228469347,23.79505423994971,18.190773751832936,13.910632124436342,6.133032066126493,1.6873495328406127,3.5426824398438685,4.830207349536354,2.786856299898166,1.5852249670661713
2024-08-20,23.4577899585744,24.122392459998746,18.020312952434896,13.912477366782023,6.1011417128492,1.6820181439502393,3.53053595587475,4.815694015331476,2.7784826268993714,1.5791548073049024
2024-08-21,23.399575257586207,24.146858822588964,18.053939699237375,13.923571846364325,6.111087597404169,1.682682626375242,3.5493353712884783,4.81208642423779,2.7403071089586706,1.5805552459587775
2024-08-22,23.366960254625454,24.186637032255184,17.952886699980287,13.988713893445464,6.0980651249791356,1.6824359996330862,3.5867660327020023,4.8122598161931744,2.7457520279235,1.5795231182627114
2024-08-23,23.278598833712966,24.09502122267258,18.084733502041324,14.048264226653288,6.084329305852906,1.6819284328889097,3.601501744822961,4.810938753216677,2.7392977240777423,1.5753862540606443
2024-08-26,23.287593037080164,24.037389350221165,18.130963002744014,14.031598249849232,6.080696224816302,1.68389085501113,3.6218019984570056,4.818384315676749,2.737526072970875,1.5701568931733663
2024-08-27,23.39226496433483,24.079372746356643,18.09276324778315,13.88346021085761,6.1017589925627815,1.6856239023817123,3.630639068168975,4.822688290200156,2.739655690919086,1.571772886435054
2024-08-28,23.372294926434293,24.153188418406533,18.029975843588634,13.940879258584769,6.079224175100616,1.682163278716976,3.6317668465719497,4.814283949148368,2.7329440567907324,1.5632792466571306
2024-08-29,23.37178197590769,24.19380757037809,18.02144772297057,13.862183762977146,6.097531949666496,1.684466330252369,3.6464767811608865,4.820446073274193,2.737111738451839,1.5647460949607153
2024-08-30,23.238021811923964,24.955945713876364,18.060843802783957,13.200322328763328,6.08632443268361,1.6835111535880145,3.656845559620793,4.816534443251204,2.7337337172316514,1.5679170362771115
2024-09-02,23.28531213681314,24.857598476168995,17.923903637447527,13.456783609699272,6.057989952960279,1.6877271935355584,3.640158310695605,4.815078745857331,2.721361930241889,1.5540860065804005
2024-09-03,23.337961983392404,24.8967493544093,17.915852780169708,13.317478457987766,6.054552658069167,1.690422003378138,3.6381831599168897,4.8649816918408355,2.725415060350609,1.5584028504851812
2024-09-04,23.300365273558956,24.89035875069429,17.884060671407983,13.539233443584711,6.008682219756643,1.6884899463133536,3.6395452522678755,4.76223168610673,2.7300284150607563,1.5570043412486978
2024-09-05,23.328805302430307,25.072068212929,17.956654512982638,13.292403297789926,6.002005003671693,1.6901546270841066,3.619785777932875,4.757367022497807,2.7217309176756124,1.5590253250060364
2024-09-09,23.262742391812736,24.70888565788085,17.998151651559656,13.587093554451435,6.0160114871677095,1.6924218278697956,3.687767245916993,4.763772905183754,2.7220264852458955,1.5611267929111756
2024-09-10,23.115735816128876,24.784391021112924,18.06124937868167,13.709095161559276,6.01266945873642,1.6885920252151285,3.5995749039242226,4.756045491425343,2.712265780580302,1.5603809626358438
2024-09-11,23.139954903770313,25.429925517717272,17.34295203516283,14.129333745048006,5.900316130610147,1.6914698254986062,3.9241659416832864,4.177413758448862,2.7027331737305706,1.561734968330102
2024-09-12,23.257880569712764,25.778393407515015,17.395168478998194,14.158631483264836,5.917620256983999,1.6974220948609668,3.7327493973408634,3.7796574971703323,2.715822886720932,1.566653927432101
2024-09-13,23.37773629564619,25.27010503512164,17.275266143033676,14.956004280441212,5.913519326483539,1.6966020697901354,3.689959828665399,3.545574932034898,2.70931476521007,1.5659173235732435
2024-09-16,23.424447167363454,25.27794599104703,17.202624478886566,15.12722760311383,5.926230379677518,1.6977589300719278,3.540805970544373,3.522350616945292,2.717963192339181,1.5626456700108242
2024-09-17,23.728113026023173,25.539949165838777,17.15982079979841,15.39543781832393,5.890115590014379,1.704005176849304,3.5022494036546186,2.7970460230070846,2.7164732028104965,1.5667897936798216
2024-09-19,23.731898134858078,26.145405077050025,17.16255813458957,15.089722157076876,5.834232745749611,1.7088977833339487,3.4390256907288204,2.5993266042340983,2.7180652951386284,1.5708683772403425
2024-09-20,23.761520884476802,26.1926266209805,17.18398086949045,15.139559650157478,5.820285919894565,1.7134102416066141,3.403674639987254,2.4859820550587712,2.7269230669429447,1.5720360514046179
2024-09-23,23.714459129544103,26.180500975715475,17.28029520743421,14.94938747192745,5.866445401642535,1.7241788722792166,3.4691315800156617,2.5009253004861804,2.741628098288424,1.5730479626667422
2024-09-24,23.52941880506726,26.304096710259262,17.16725347608875,15.157780985113398,5.854790346934409,1.7171784073243619,3.446577776103349,2.497326715985319,2.7558215121708187,1.5697552649530682
2024-09-25,23.43580445992645,26.41135078250865,17.147820886504807,15.13389176046069,5.869687063702908,1.7179639552041297,3.4720135072595477,2.5010363508827873,2.733354643458931,1.577076590091102
2024-09-26,23.37255603192381,26.55107852515369,17.031824281337972,15.220505371406018,5.843764180960117,1.7193251369730462,3.3987584038115317,2.5030161281435688,2.7805935938544715,1.5785783464357679
2024-09-27,23.30985684822543,26.572456470483434,17.024318507599883,15.266954380764556,5.841479721450891,1.7156791011301302,3.3975851512528354,2.4987837124549497,2.79535448854848,1.5775316180894134
2024-09-30,20.235066574074338,23.278477742846587,14.747373647683437,13.267258756310174,5.102727473381822,1.494934772013716,2.918594509633076,2.176286057598026,2.4574492872251716,1.3791535522251075
2024-10-02,23.323974407918985,27.066168603035074,16.74565191123788,15.031761981922894,5.854546270252188,1.718634609787772,3.3867643480383123,2.5068719242809796,2.7820506364709834,1.5835753070549332
2024-10-03,23.473935819850603,26.566405013924854,16.973670620146226,15.034982838089354,5.863798306506136,1.7266914497078794,3.467262949891937,2.512591203881032,2.794806410721058,1.5858553872809222
2024-10-04,23.51680419177295,26.68859494069702,17.004668132903184,14.945775470112022,5.868358301433693,1.7278415364021429,3.3507380003431884,2.513841031679571,2.794226256581004,1.5891521380752278
2024-10-07,23.55272536394807,26.894170556563513,17.03064222388943,14.565468055548545,5.892342359415578,1.7407796479498066,3.3854152936208677,2.5191521138624986,2.828126123055329,1.59117826214636
2024-10-08,23.541396735800504,26.64746040360788,17.022450653279773,14.904032941585882,5.809399597444853,1.739273912819482,3.3733593200909033,2.5168709268746694,2.8605563984839844,1.5851991100120681
2024-10-09,23.56318590082969,26.461135355500343,17.038206089996123,14.959848370070914,5.881841026747693,1.7435599532363035,3.3609683259359113,2.5261586446976363,2.874549488461722,1.5905468445236624
2024-10-10,23.71071384325339,26.437979049769044,16.94146500481245,14.97041327291525,5.894599878218709,1.7466505068792486,3.3257426222248836,2.5294348856032323,2.853548975063676,1.5894519612601163
2024-10-14,23.672664815900156,26.082326657537173,16.90732679188786,15.371825761519172,5.902375914850192,1.7476969286597532,3.347995422549592,2.532316856162543,2.8476960902900452,1.587774760643507
