date,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,THE CORE SECURITIES COMPANY LTD,UBS SECURITIES HONG KONG LTD,FUTU SECURITIES INTERNATIONAL,INTERACTIVE BROKERS HONG KONG LTD,BNP PARIBAS,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-03-01,76.9678167509858,12.38480998656213,0.0,0.5969240462791057,4.9785691936131595,0.36240117470267863,1.63478405667481,1.6306941906959045,0.9140320675635811,0.5299685329228274
2024-03-04,77.12504072185502,12.291854633624594,0.0,0.5953742848572819,4.956302049586874,0.3755751544406259,1.6479462633087634,1.6187059337580383,0.9283789796499927,0.4608219789188111
2024-03-05,77.2068996970083,12.277465319412512,0.0,0.595241012846499,4.930433679663427,0.37651795129603627,1.5710643195919898,1.6643244497588427,0.9357042678531892,0.44234930256921495
2024-03-06,77.28196623242954,12.231409896708502,0.0,0.5950153697705052,4.806853962085082,0.3827621987577297,1.5587212867189921,1.7153596245636185,0.9865281836768399,0.4413832452891931
2024-03-07,77.29015193780317,12.2531044655013,0.0,0.5949667157007282,4.805320469954504,0.38238876898813695,1.5388642465619435,1.713964878333572,0.9753296099068625,0.44590890724978
2024-03-08,77.32537943682863,12.215909974594695,0.0,0.59529937781436,4.763847612332701,0.38271668058091,1.5471416618787306,1.7210850135276963,0.9931051917141621,0.45551505072812215
2024-03-11,77.65708130195009,12.218098834057098,0.0,0.5954060441764076,4.764701203505639,0.058889846268533254,1.5430820143784592,1.7203662468689225,0.983125740760957,0.459248768033907
2024-03-12,77.2893303763741,12.211933559309696,0.0,0.5953224742938512,4.763005432232564,0.4071515042429581,1.5405831901286282,1.7203530041123443,1.003322515611536,0.4689979436943251
2024-03-13,77.3326938109065,12.206358599128855,0.0,0.594945071607883,4.743792304691468,0.40791974913767576,1.5294570100206473,1.7066039863162679,1.0097569235532442,0.468472544637456
2024-03-14,77.44007498209776,12.194988069661026,0.0,0.5946686542848059,4.7318424286872425,0.40795819903162955,1.4736908294344693,1.6862053676126378,0.9957053524489864,0.47486611674144275
2024-03-15,77.5152353935006,12.212048742805667,0.0,0.5943339881822252,4.655357636552757,0.4070450740094143,1.4321911160650613,1.6919778402304786,1.0162999553808627,0.4755102532729285
2024-03-18,77.4820025522781,12.22797488346465,0.0,0.593917875221996,4.6518705804930995,0.4061908742488655,1.4260654656149818,1.6910209159569731,1.0374689957394263,0.4834878569818981
2024-03-19,77.43219259995246,12.286722801706752,0.0,0.5936266049330196,4.637641570131151,0.4108617515504959,1.4177423652205385,1.6898502414913308,1.0391221506659734,0.4922399143482718
2024-03-20,77.41816883132361,12.311174967469704,0.0,0.5936644336470775,4.633385334028714,0.4108879336177881,1.407249848270773,1.696444197203495,1.0367531722192165,0.4922712822196123
2024-03-21,77.44293574345208,12.32962312758687,0.0,0.5937253601699412,4.629081000909564,0.36643290723161537,1.4104670305365892,1.6962768819883023,1.0366319602081417,0.49482598791689114
2024-03-22,77.45652201513948,12.338481821200178,0.0,0.5939490993204211,4.582439688698446,0.36634329604904103,1.403256832962578,1.7172950381731327,1.0466997505764437,0.49501245788027665
2024-03-25,77.56673546993807,12.33090844596023,0.0,0.5937982157293525,4.515146251362336,0.36568113288950704,1.388103775294845,1.7186799036828109,1.0508728272639305,0.47007397787892335
2024-03-26,77.51617593038266,12.324326285191113,0.0,0.593415520082363,4.512236295134537,0.38182495271335953,1.4062730738341331,1.7297431117294413,1.0647551053771176,0.4712497255552748
2024-03-27,77.51899753521234,12.320793620603506,0.0,0.5934371205299775,4.512400541468545,0.3817251005745106,1.406779265049022,1.7455036638935222,1.0497787774022775,0.47058437526631164
2024-03-28,77.54579993972517,12.348094220724567,0.0,0.5935464969319221,4.492184473941788,0.38941815429893895,1.3429851313041468,1.7463942357494737,1.0709062386465176,0.47067110867748074
2024-04-02,77.48850138485493,12.389176841776935,0.0,0.5935633795974706,4.486851055660947,0.42617850655098394,1.3495084970958617,1.7426893397152496,1.0528464984367347,0.4706844963108881
2024-04-03,77.47521182619596,12.398221801629331,0.0,0.5933809558876071,4.480816709120001,0.4265024858487798,1.3589891134282968,1.742381227380152,1.0488377481225255,0.47565813238734267
2024-04-05,77.30945127127497,12.460878061887392,0.0,0.5956638385410795,4.498055514371744,0.4347663240105012,1.3950453949280022,1.7441749659868757,1.0768273175122003,0.48513731148723815
